"Year","Quarter","Predator","Predator.age","Prey","Prey.age","Prey.no","eatenW","Part.M2","tot.M2.prey"
2016,4,"Cod",8,"Sprat",0,3,2450.76436484568,0.00920574,0.044459
2016,4,"Cod",8,"Sprat",1,3,3627.70562101122,0.00744565,0.0284776
2016,4,"Cod",4,"Sprat",1,3,1662.6937403921,0.00341258,0.0284776
2016,4,"Cod",6,"Sprat",1,3,3238.59812024876,0.00664703,0.0284776
2016,4,"Cod",9,"Sprat",1,3,797.9524797447,0.00163775,0.0284776
2016,4,"Cod",3,"Sprat",1,3,331.195956422688,0.00067976,0.0284776
2016,4,"Cod",5,"Sprat",1,3,1913.62914911927,0.00392761,0.0284776
2016,4,"Cod",10,"Sprat",1,3,48.6984636954472,9.99507e-05,0.0284776
2016,4,"Cod",7,"Sprat",1,3,2253.86799855008,0.00462593,0.0284776
2016,4,"Cod",11,"Sprat",1,3,0.622882850667084,1.27843e-06,0.0284776
2016,4,"Cod",8,"Sprat",2,3,6303.35255705505,0.00734895,0.0278768
2016,4,"Cod",4,"Sprat",2,3,2825.05163548473,0.00329367,0.0278768
2016,4,"Cod",10,"Sprat",2,3,85.6575603050616,9.98664e-05,0.0278768
2016,4,"Cod",7,"Sprat",2,3,3896.51735701953,0.00454287,0.0278768
2016,4,"Cod",9,"Sprat",2,3,1395.71876457756,0.00162724,0.0278768
2016,4,"Cod",3,"Sprat",2,3,558.117676970262,0.000650698,0.0278768
2016,4,"Cod",11,"Sprat",2,3,1.10099707343397,1.28363e-06,0.0278768
2016,4,"Cod",6,"Sprat",2,3,5571.3301266645,0.0064955,0.0278768
2016,4,"Cod",5,"Sprat",2,3,3273.64856713692,0.00381668,0.0278768
2016,4,"Cod",5,"Sprat",3,3,463.697241401152,0.00286418,0.0224983
2016,4,"Cod",6,"Sprat",3,3,831.788840371648,0.00513782,0.0224983
2016,4,"Cod",9,"Sprat",3,3,243.675071372096,0.00150514,0.0224983
2016,4,"Cod",3,"Sprat",3,3,68.614460282048,0.00042382,0.0224983
2016,4,"Cod",4,"Sprat",3,3,375.279749686656,0.00231804,0.0224983
2016,4,"Cod",7,"Sprat",3,3,609.453186699936,0.00376449,0.0224983
2016,4,"Cod",10,"Sprat",3,3,15.764148774984,9.73725e-05,0.0224983
2016,4,"Cod",11,"Sprat",3,3,0.212194532931616,1.31069e-06,0.0224983
2016,4,"Cod",8,"Sprat",3,3,1033.88758324336,0.00638615,0.0224983
2016,4,"Cod",6,"Sprat",4,3,464.72785429365,0.0047997,0.0207793
2016,4,"Cod",5,"Sprat",4,3,255.448789746715,0.00263827,0.0207793
2016,4,"Cod",9,"Sprat",4,3,141.96580505499,0.00146622,0.0207793
2016,4,"Cod",10,"Sprat",4,3,9.3147352813508,9.62024e-05,0.0207793
2016,4,"Cod",8,"Sprat",4,3,592.36752785682,0.00611796,0.0207793
2016,4,"Cod",7,"Sprat",4,3,344.77409799069,0.00356082,0.0207793
2016,4,"Cod",4,"Sprat",4,3,203.219796442325,0.00209885,0.0207793
2016,4,"Cod",11,"Sprat",4,3,0.12694060172368,1.31104e-06,0.0207793
2016,4,"Cod",4,"Sprat",5,3,117.929533533984,0.00215186,0.0210981
2016,4,"Cod",11,"Sprat",5,3,0.071860038411312,1.31123e-06,0.0210981
2016,4,"Cod",9,"Sprat",5,3,80.897141233872,0.00147613,0.0210981
2016,4,"Cod",10,"Sprat",5,3,5.28923707448688,9.65127e-05,0.0210981
2016,4,"Cod",8,"Sprat",5,3,338.957668122624,0.00618496,0.0210981
2016,4,"Cod",6,"Sprat",5,3,267.593053662288,0.00488277,0.0210981
2016,4,"Cod",7,"Sprat",5,3,197.908167531312,0.00361123,0.0210981
2016,4,"Cod",5,"Sprat",5,3,147.605647411584,0.00269336,0.0210981
2016,4,"Cod",9,"Sprat",6,3,36.542545406136,0.00147334,0.0210077
2016,4,"Cod",6,"Sprat",6,3,120.52040712768,0.0048592,0.0210077
2016,4,"Cod",4,"Sprat",6,3,52.997033489904,0.00213676,0.0210077
2016,4,"Cod",7,"Sprat",6,3,89.21342575278,0.00359695,0.0210077
2016,4,"Cod",11,"Sprat",6,3,0.032520816723276,1.31119e-06,0.0210077
2016,4,"Cod",5,"Sprat",6,3,66.41370887508,0.0026777,0.0210077
2016,4,"Cod",8,"Sprat",6,3,152.933084862012,0.00616603,0.0210077
2016,4,"Cod",10,"Sprat",6,3,2.39161279259448,9.64262e-05,0.0210077
2016,4,"Cod",10,"Sprat",7,3,1.11635941243066,9.64249e-05,0.0210064
2016,4,"Cod",4,"Sprat",7,3,24.7356790148653,0.00213653,0.0210064
2016,4,"Cod",9,"Sprat",7,3,17.0571327772608,0.0014733,0.0210064
2016,4,"Cod",7,"Sprat",7,3,41.6412622991142,0.00359674,0.0210064
2016,4,"Cod",11,"Sprat",7,3,0.0151803040291974,1.31119e-06,0.0210064
2016,4,"Cod",5,"Sprat",7,3,30.9984126091987,0.00267747,0.0210064
2016,4,"Cod",6,"Sprat",7,3,56.2533425607776,0.00485885,0.0210064
2016,4,"Cod",8,"Sprat",7,3,71.3838633340582,0.00616574,0.0210064
2017,1,"Cod",3,"Herring",1,2,281.710920737134,0.00471505,0.116358
2017,1,"Cod",9,"Herring",1,2,391.368497111533,0.00655041,0.116358
2017,1,"Cod",8,"Herring",1,2,1840.7148875278,0.0308084,0.116358
2017,1,"Cod",4,"Herring",1,2,694.614689854371,0.0116259,0.116358
2017,1,"Cod",6,"Herring",1,2,1772.72857631014,0.0296705,0.116358
2017,1,"Cod",7,"Herring",1,2,1183.18526962421,0.0198032,0.116358
2017,1,"Cod",10,"Herring",1,2,22.5571876987054,0.000377544,0.116358
2017,1,"Cod",11,"Herring",1,2,0.309408516443505,5.17863e-06,0.116358
2017,1,"Cod",5,"Herring",1,2,764.877368465811,0.0128019,0.116358
2017,1,"Cod",10,"Herring",2,2,32.6342087711921,0.000355932,0.0684018
2017,1,"Cod",9,"Herring",2,2,494.46604380342,0.005393,0.0684018
2017,1,"Cod",11,"Herring",2,2,0.504163739604104,5.49877e-06,0.0684018
2017,1,"Cod",7,"Herring",2,2,1126.28784140285,0.0122841,0.0684018
2017,1,"Cod",3,"Herring",2,2,142.081283166982,0.00154964,0.0684018
2017,1,"Cod",4,"Herring",2,2,434.45713861719,0.0047385,0.0684018
2017,1,"Cod",5,"Herring",2,2,563.893000541567,0.00615022,0.0684018
2017,1,"Cod",8,"Herring",2,2,1980.64228037356,0.0216023,0.0684018
2017,1,"Cod",6,"Herring",2,2,1496.57350142594,0.0163227,0.0684018
2017,1,"Cod",8,"Herring",3,2,3890.6827208889,0.018589,0.0551941
2017,1,"Cod",4,"Herring",3,2,722.874993863277,0.00345377,0.0551941
2017,1,"Cod",10,"Herring",3,2,70.1836130712825,0.000335325,0.0551941
2017,1,"Cod",11,"Herring",3,2,1.12445105009334,5.37243e-06,0.0551941
2017,1,"Cod",7,"Herring",3,2,2130.96976999614,0.0101814,0.0551941
2017,1,"Cod",6,"Herring",3,2,2729.44296232008,0.0130408,0.0551941
2017,1,"Cod",9,"Herring",3,2,1020.21951558354,0.00487443,0.0551941
2017,1,"Cod",5,"Herring",3,2,986.649845262204,0.00471404,0.0551941
2017,1,"Cod",11,"Herring",4,2,0.398867889751152,4.82836e-06,0.0356077
2017,1,"Cod",9,"Herring",4,2,309.112784039352,0.00374186,0.0356077
2017,1,"Cod",7,"Herring",4,2,541.767270296376,0.00655818,0.0356077
2017,1,"Cod",8,"Herring",4,2,1067.18118511488,0.0129184,0.0356077
2017,1,"Cod",5,"Herring",4,2,214.102068732168,0.00259174,0.0356077
2017,1,"Cod",10,"Herring",4,2,23.126912673306,0.000279955,0.0356077
2017,1,"Cod",4,"Herring",4,2,141.669326680476,0.00171493,0.0356077
2017,1,"Cod",6,"Herring",4,2,644.164917543504,0.00779772,0.0356077
2017,1,"Cod",11,"Herring",5,2,0.367807474806923,4.63495e-06,0.0314199
2017,1,"Cod",4,"Herring",5,2,111.95116951825,0.00141076,0.0314199
2017,1,"Cod",9,"Herring",5,2,273.588229094886,0.00344764,0.0314199
2017,1,"Cod",8,"Herring",5,2,920.40151383469,0.0115985,0.0314199
2017,1,"Cod",5,"Herring",5,2,173.734762795508,0.00218933,0.0314199
2017,1,"Cod",6,"Herring",5,2,534.256634896464,0.00673247,0.0314199
2017,1,"Cod",7,"Herring",5,2,458.111333986857,0.00577292,0.0314199
2017,1,"Cod",10,"Herring",5,2,20.9210513690865,0.000263638,0.0314199
2017,1,"Cod",8,"Herring",6,2,511.732477017535,0.00988177,0.0250987
2017,1,"Cod",11,"Herring",6,2,0.224600479271129,4.33713e-06,0.0250987
2017,1,"Cod",9,"Herring",6,2,157.731924520951,0.00304587,0.0250987
2017,1,"Cod",6,"Herring",6,2,281.193753571567,0.00542997,0.0250987
2017,1,"Cod",5,"Herring",6,2,88.6837177491552,0.00171252,0.0250987
2017,1,"Cod",7,"Herring",6,2,247.747565529694,0.00478411,0.0250987
2017,1,"Cod",10,"Herring",6,2,12.4366004016106,0.000240156,0.0250987
2017,1,"Cod",11,"Herring",7,2,0.0766690264038566,4.00252e-06,0.0206372
2017,1,"Cod",9,"Herring",7,2,50.7200667488112,0.00264785,0.0206372
2017,1,"Cod",6,"Herring",7,2,82.2516146370547,0.00429396,0.0206372
2017,1,"Cod",8,"Herring",7,2,158.462832027827,0.00827258,0.0206372
2017,1,"Cod",10,"Herring",7,2,4.12838376263914,0.000215523,0.0206372
2017,1,"Cod",5,"Herring",7,2,25.1281598135942,0.00131182,0.0206372
2017,1,"Cod",7,"Herring",7,2,74.5406933727331,0.00389141,0.0206372
2017,1,"Cod",11,"Herring",8,2,0.244180742700563,3.74174e-06,0.0177153
2017,1,"Cod",9,"Herring",8,2,154.494532993786,0.00236742,0.0177153
2017,1,"Cod",6,"Herring",8,2,233.452880184048,0.00357735,0.0177153
2017,1,"Cod",5,"Herring",8,2,69.64724904648,0.00106725,0.0177153
2017,1,"Cod",7,"Herring",8,2,216.064724167712,0.0033109,0.0177153
2017,1,"Cod",8,"Herring",8,2,469.291615064877,0.00719126,0.0177153
2017,1,"Cod",10,"Herring",8,2,12.8772200190637,0.000197326,0.0177153
2017,1,"Cod",5,"Sprat",1,3,1770.06352434912,0.00828464,0.0686507
2017,1,"Cod",6,"Sprat",1,3,3647.2371036948,0.0170706,0.0686507
2017,1,"Cod",3,"Sprat",1,3,906.34822708122,0.00424209,0.0686507
2017,1,"Cod",7,"Sprat",1,3,2193.4144570338,0.0102661,0.0686507
2017,1,"Cod",9,"Sprat",1,3,567.470490048,0.002656,0.0686507
2017,1,"Cod",11,"Sprat",1,3,0.35974552421808,1.68376e-06,0.0686507
2017,1,"Cod",10,"Sprat",1,3,29.078803149858,0.000136101,0.0686507
2017,1,"Cod",8,"Sprat",1,3,3068.0582616684,0.0143598,0.0686507
2017,1,"Cod",4,"Sprat",1,3,1854.01326265848,0.00867756,0.0686507
2017,1,"Cod",2,"Sprat",1,3,631.5993558567,0.00295615,0.0686507
2017,1,"Cod",9,"Sprat",2,3,991.510344960058,0.00261407,0.0440164
2017,1,"Cod",8,"Sprat",2,3,4552.25332838892,0.0120018,0.0440164
2017,1,"Cod",6,"Sprat",2,3,4227.271188063,0.011145,0.0440164
2017,1,"Cod",3,"Sprat",2,3,621.759714878456,0.00163924,0.0440164
2017,1,"Cod",11,"Sprat",2,3,0.814397354267728,2.14712e-06,0.0440164
2017,1,"Cod",10,"Sprat",2,3,58.3219290883922,0.000153763,0.0440164
2017,1,"Cod",5,"Sprat",2,3,1787.1893651649,0.00471184,0.0440164
2017,1,"Cod",4,"Sprat",2,3,1583.43451460271,0.00417465,0.0440164
2017,1,"Cod",7,"Sprat",2,3,2872.75791642517,0.00757389,0.0440164
2017,1,"Cod",3,"Sprat",3,3,993.7581977007,0.00137244,0.040553
2017,1,"Cod",4,"Sprat",3,3,2623.97665464547,0.00362387,0.040553
2017,1,"Cod",10,"Sprat",3,3,111.269579901975,0.00015367,0.040553
2017,1,"Cod",8,"Sprat",3,3,8263.6507294155,0.0114126,0.040553
2017,1,"Cod",11,"Sprat",3,3,1.58510818930702,2.18913e-06,0.040553
2017,1,"Cod",7,"Sprat",3,3,5108.5966141134,0.00705528,0.040553
2017,1,"Cod",5,"Sprat",3,3,3044.57378406345,0.00420474,0.040553
2017,1,"Cod",9,"Sprat",3,3,1849.08652434225,0.0025537,0.040553
2017,1,"Cod",6,"Sprat",3,3,7367.16561926625,0.0101745,0.040553
2017,1,"Cod",6,"Sprat",4,3,1087.03669415911,0.00852284,0.0346395
2017,1,"Cod",10,"Sprat",4,3,19.294849028304,0.00015128,0.0346395
2017,1,"Cod",5,"Sprat",4,3,431.348543229528,0.00338196,0.0346395
2017,1,"Cod",3,"Sprat",4,3,125.649541483915,0.000985147,0.0346395
2017,1,"Cod",4,"Sprat",4,3,353.882173224762,0.00277459,0.0346395
2017,1,"Cod",9,"Sprat",4,3,307.882171568574,0.00241393,0.0346395
2017,1,"Cod",8,"Sprat",4,3,1311.2793684558,0.010281,0.0346395
2017,1,"Cod",7,"Sprat",4,3,781.399296142218,0.00612651,0.0346395
2017,1,"Cod",11,"Sprat",4,3,0.284842632115422,2.23329e-06,0.0346395
2017,1,"Cod",11,"Sprat",5,3,0.174921671290806,2.23974e-06,0.031281
2017,1,"Cod",8,"Sprat",5,3,761.624735941707,0.00975203,0.031281
2017,1,"Cod",10,"Sprat",5,3,11.6612104554297,0.000149313,0.031281
2017,1,"Cod",5,"Sprat",5,3,238.137423294573,0.00304917,0.031281
2017,1,"Cod",6,"Sprat",5,3,611.144958016725,0.00782525,0.031281
2017,1,"Cod",9,"Sprat",5,3,182.721428098209,0.00233961,0.031281
2017,1,"Cod",4,"Sprat",5,3,191.106147141393,0.00244697,0.031281
2017,1,"Cod",7,"Sprat",5,3,446.450363464974,0.00571646,0.031281
2017,1,"Cod",6,"Sprat",6,3,353.2766491453,0.00772987,0.0309544
2017,1,"Cod",8,"Sprat",6,3,442.275526221707,0.00967721,0.0309544
2017,1,"Cod",7,"Sprat",6,3,258.656785547983,0.00565954,0.0309544
2017,1,"Cod",10,"Sprat",6,3,6.8094876549546,0.000148995,0.0309544
2017,1,"Cod",4,"Sprat",6,3,109.848491279503,0.00240354,0.0309544
2017,1,"Cod",9,"Sprat",6,3,106.427637217465,0.00232869,0.0309544
2017,1,"Cod",11,"Sprat",6,3,0.102372885415408,2.23997e-06,0.0309544
2017,1,"Cod",5,"Sprat",6,3,137.306729361967,0.00300434,0.0309544
2017,1,"Cod",8,"Sprat",7,3,198.863136591024,0.00968992,0.0310098
2017,1,"Cod",10,"Sprat",7,3,3.0589055955975,0.00014905,0.0310098
2017,1,"Cod",7,"Sprat",7,3,116.34697761493,0.00566919,0.0310098
2017,1,"Cod",11,"Sprat",7,3,0.045969573967143,2.23994e-06,0.0310098
2017,1,"Cod",6,"Sprat",7,3,158.969097092319,0.00774602,0.0310098
2017,1,"Cod",5,"Sprat",7,3,61.812673206924,0.00301192,0.0310098
2017,1,"Cod",4,"Sprat",7,3,49.4775158219265,0.00241087,0.0310098
2017,1,"Cod",9,"Sprat",7,3,47.8291340880225,0.00233055,0.0310098
2017,2,"Cod",5,"Herring",1,2,158.57868133926,0.00164359,0.016783
2017,2,"Cod",11,"Herring",1,2,0.06547392357597,6.78605e-07,0.016783
2017,2,"Cod",3,"Herring",1,2,70.534848837726,0.000731059,0.016783
2017,2,"Cod",4,"Herring",1,2,147.5612745516,0.0015294,0.016783
2017,2,"Cod",10,"Herring",1,2,7.2526742726256,7.51704e-05,0.016783
2017,2,"Cod",9,"Herring",1,2,115.13137027392,0.00119328,0.016783
2017,2,"Cod",6,"Herring",1,2,376.79743476648,0.00390532,0.016783
2017,2,"Cod",8,"Herring",1,2,470.9582002125,0.00488125,0.016783
2017,2,"Cod",7,"Herring",1,2,272.3911274448,0.0028232,0.016783
2017,2,"Cod",5,"Herring",2,2,108.485843799225,0.00104883,0.0115641
2017,2,"Cod",6,"Herring",2,2,276.8626835431,0.00267668,0.0115641
2017,2,"Cod",11,"Herring",2,2,0.0681290850814875,6.58665e-07,0.0115641
2017,2,"Cod",7,"Herring",2,2,213.3080160908,0.00206224,0.0115641
2017,2,"Cod",9,"Herring",2,2,104.718737184075,0.00101241,0.0115641
2017,2,"Cod",10,"Herring",2,2,7.08626681024975,6.85093e-05,0.0115641
2017,2,"Cod",8,"Herring",2,2,393.51059167515,0.00380442,0.0115641
2017,2,"Cod",4,"Herring",2,2,92.0923101764425,0.000890339,0.0115641
2017,2,"Cod",6,"Herring",3,2,488.904299098992,0.00252231,0.0109852
2017,2,"Cod",5,"Herring",3,2,189.604681914571,0.000978191,0.0109852
2017,2,"Cod",8,"Herring",3,2,707.915034318672,0.00365221,0.0109852
2017,2,"Cod",10,"Herring",3,2,13.0394444451941,6.72719e-05,0.0109852
2017,2,"Cod",11,"Herring",3,2,0.126510245741376,6.5268e-07,0.0109852
2017,2,"Cod",7,"Herring",3,2,380.156814465264,0.00196127,0.0109852
2017,2,"Cod",4,"Herring",3,2,158.832113268902,0.000819432,0.0109852
2017,2,"Cod",9,"Herring",3,2,190.71068709659,0.000983897,0.0109852
2017,2,"Cod",9,"Herring",4,2,55.1383944613766,0.000770419,0.00733301
2017,2,"Cod",11,"Herring",4,2,0.0421357447767914,5.8874e-07,0.00733301
2017,2,"Cod",8,"Herring",4,2,187.198964076704,0.00261563,0.00733301
2017,2,"Cod",6,"Herring",4,2,112.94002793256,0.00157805,0.00733301
2017,2,"Cod",10,"Herring",4,2,4.06471020969034,5.6794e-05,0.00733301
2017,2,"Cod",5,"Herring",4,2,40.6299970199566,0.000567701,0.00733301
2017,2,"Cod",7,"Herring",4,2,93.9011468891083,0.00131203,0.00733301
2017,2,"Cod",4,"Herring",4,2,30.9032916327999,0.000431795,0.00733301
2017,2,"Cod",8,"Herring",5,2,153.789066563032,0.00233414,0.0060683
2017,2,"Cod",5,"Herring",5,2,31.3185760541377,0.000475339,0.0060683
2017,2,"Cod",11,"Herring",5,2,0.0371219532174348,5.6342e-07,0.0060683
2017,2,"Cod",7,"Herring",5,2,75.565596082986,0.0011469,0.0060683
2017,2,"Cod",6,"Herring",5,2,89.0611938209562,0.00135173,0.0060683
2017,2,"Cod",9,"Herring",5,2,46.5392225641409,0.000706351,0.0060683
2017,2,"Cod",10,"Herring",5,2,3.50992936706987,5.32721e-05,0.0060683
2017,2,"Cod",9,"Herring",6,2,26.807406909228,0.000629145,0.00513707
2017,2,"Cod",5,"Herring",6,2,16.122068127768,0.00037837,0.00513707
2017,2,"Cod",6,"Herring",6,2,47.1578055882,0.00110675,0.00513707
2017,2,"Cod",11,"Herring",6,2,0.0225489089974128,5.29202e-07,0.00513707
2017,2,"Cod",7,"Herring",6,2,41.0298687223512,0.000962933,0.00513707
2017,2,"Cod",10,"Herring",6,2,2.07970290093768,4.88087e-05,0.00513707
2017,2,"Cod",8,"Herring",6,2,85.667634467856,0.00201054,0.00513707
2017,2,"Cod",6,"Herring",7,2,13.2530505351518,0.000754351,0.00372806
2017,2,"Cod",11,"Herring",7,2,0.00811640440607667,4.61978e-07,0.00372806
2017,2,"Cod",8,"Herring",7,2,26.3802732422331,0.00150154,0.00372806
2017,2,"Cod",10,"Herring",7,2,0.715799060031039,4.07426e-05,0.00372806
2017,2,"Cod",9,"Herring",7,2,8.76864653357105,0.000499103,0.00372806
2017,2,"Cod",5,"Herring",7,2,4.30641437212225,0.000245117,0.00372806
2017,2,"Cod",7,"Herring",7,2,12.0651880509996,0.000686739,0.00372806
2017,2,"Cod",8,"Herring",8,2,79.07451190578,0.00152393,0.00378861
2017,2,"Cod",5,"Herring",8,2,12.99756188754,0.00025049,0.00378861
2017,2,"Cod",6,"Herring",8,2,39.901928654178,0.000768993,0.00378861
2017,2,"Cod",9,"Herring",8,2,26.207244151128,0.000505068,0.00378861
2017,2,"Cod",11,"Herring",8,2,0.024145867884186,4.65341e-07,0.00378861
2017,2,"Cod",10,"Herring",8,2,2.1340773087426,4.11281e-05,0.00378861
2017,2,"Cod",7,"Herring",8,2,36.246017368656,0.000698536,0.00378861
2017,2,"Cod",10,"Sprat",1,3,25.3656483723125,0.000108535,0.050738
2017,2,"Cod",6,"Sprat",1,3,2739.61155309125,0.0117223,0.050738
2017,2,"Cod",9,"Sprat",1,3,483.92333194525,0.00207062,0.050738
2017,2,"Cod",5,"Sprat",1,3,1385.19320261863,0.00592699,0.050738
2017,2,"Cod",4,"Sprat",1,3,1631.69584199038,0.00698173,0.050738
2017,2,"Cod",7,"Sprat",1,3,1681.70497672763,0.00719571,0.050738
2017,2,"Cod",11,"Sprat",1,3,0.194800747540837,8.33517e-07,0.050738
2017,2,"Cod",2,"Sprat",1,3,422.558258069375,0.00180805,0.050738
2017,2,"Cod",8,"Sprat",1,3,2461.61423666,0.0105328,0.050738
2017,2,"Cod",3,"Sprat",1,3,1026.10106581875,0.0043905,0.050738
2017,2,"Cod",10,"Sprat",2,3,39.585379460256,0.000115653,0.0341702
2017,2,"Cod",11,"Sprat",2,3,0.334083379258272,9.76061e-07,0.0341702
2017,2,"Cod",9,"Sprat",2,3,678.40016080704,0.00198202,0.0341702
2017,2,"Cod",8,"Sprat",2,3,3038.78105148576,0.00887813,0.0341702
2017,2,"Cod",7,"Sprat",2,3,1883.79760700544,0.00550372,0.0341702
2017,2,"Cod",5,"Sprat",2,3,1267.24350479328,0.00370239,0.0341702
2017,2,"Cod",6,"Sprat",2,3,2789.5416749424,0.00814995,0.0341702
2017,2,"Cod",3,"Sprat",2,3,697.09191607776,0.00203663,0.0341702
2017,2,"Cod",4,"Sprat",2,3,1300.88934883488,0.00380069,0.0341702
2017,2,"Cod",6,"Sprat",3,3,4800.30518476992,0.00726369,0.0306669
2017,2,"Cod",3,"Sprat",3,3,1080.5443228384,0.00163505,0.0306669
2017,2,"Cod",9,"Sprat",3,3,1267.88581370304,0.00191853,0.0306669
2017,2,"Cod",11,"Sprat",3,3,0.65774719816288,9.95285e-07,0.0306669
2017,2,"Cod",10,"Sprat",3,3,76.060724594624,0.000115093,0.0306669
2017,2,"Cod",8,"Sprat",3,3,5495.82401729984,0.00831613,0.0306669
2017,2,"Cod",4,"Sprat",3,3,2101.55809150336,0.00318002,0.0306669
2017,2,"Cod",7,"Sprat",3,3,3322.54905480512,0.00502759,0.0306669
2017,2,"Cod",5,"Sprat",3,3,2121.24520527808,0.00320981,0.0306669
2017,2,"Cod",11,"Sprat",4,3,0.1178841419028,1.0082e-06,0.0245923
2017,2,"Cod",9,"Sprat",4,3,210.13123068756,0.00179714,0.0245923
2017,2,"Cod",10,"Sprat",4,3,13.141708237476,0.000112394,0.0245923
2017,2,"Cod",5,"Sprat",4,3,297.8848781181,0.00254765,0.0245923
2017,2,"Cod",4,"Sprat",4,3,279.7731407835,0.00239275,0.0245923
2017,2,"Cod",8,"Sprat",4,3,866.9722685715,0.00741475,0.0245923
2017,2,"Cod",6,"Sprat",4,3,702.70617724398,0.00600987,0.0245923
2017,2,"Cod",7,"Sprat",4,3,504.73518337242,0.00431673,0.0245923
2017,2,"Cod",9,"Sprat",5,3,123.231952757424,0.00174671,0.0230697
2017,2,"Cod",4,"Sprat",5,3,151.58917925256,0.00214865,0.0230697
2017,2,"Cod",6,"Sprat",5,3,394.035211331328,0.00558512,0.0230697
2017,2,"Cod",7,"Sprat",5,3,286.837360344192,0.00406568,0.0230697
2017,2,"Cod",8,"Sprat",5,3,499.453063252752,0.00707933,0.0230697
2017,2,"Cod",11,"Sprat",5,3,0.071116007064144,1.00801e-06,0.0230697
2017,2,"Cod",10,"Sprat",5,3,7.8238119853824,0.000110896,0.0230697
2017,2,"Cod",5,"Sprat",5,3,164.547262027008,0.00233232,0.0230697
2017,2,"Cod",4,"Sprat",6,3,87.6533614914144,0.00216638,0.0231831
2017,2,"Cod",10,"Sprat",6,3,4.49187164119584,0.000111018,0.0231831
2017,2,"Cod",6,"Sprat",6,3,227.253471822643,0.00561664,0.0231831
2017,2,"Cod",11,"Sprat",6,3,0.0407892921771456,1.00812e-06,0.0231831
2017,2,"Cod",8,"Sprat",6,3,287.464329029698,0.00710477,0.0231831
2017,2,"Cod",5,"Sprat",6,3,95.0075075713632,0.00234814,0.0231831
2017,2,"Cod",9,"Sprat",6,3,70.8318043130544,0.00175063,0.0231831
2017,2,"Cod",7,"Sprat",6,3,165.261532361851,0.00408449,0.0231831
2017,2,"Cod",5,"Sprat",7,3,42.853593462696,0.00243486,0.0238002
2017,2,"Cod",10,"Sprat",7,3,1.9651130350344,0.000111654,0.0238002
2017,2,"Cod",4,"Sprat",7,3,39.84909343394,0.00226415,0.0238002
2017,2,"Cod",8,"Sprat",7,3,127.458138909548,0.00724193,0.0238002
2017,2,"Cod",7,"Sprat",7,3,73.683554802816,0.00418656,0.0238002
2017,2,"Cod",6,"Sprat",7,3,101.877912608836,0.00578851,0.0238002
2017,2,"Cod",9,"Sprat",7,3,31.178265807164,0.00177149,0.0238002
2017,2,"Cod",11,"Sprat",7,3,0.017748391798948,1.00843e-06,0.0238002
2017,3,"Cod",6,"Herring",0,2,468.242115308136,0.00630396,0.0332239
2017,3,"Cod",7,"Herring",0,2,298.689707901882,0.00402127,0.0332239
2017,3,"Cod",2,"Herring",0,2,38.930300553192,0.00052412,0.0332239
2017,3,"Cod",9,"Herring",0,2,89.612780289636,0.00120646,0.0332239
2017,3,"Cod",3,"Herring",0,2,209.407462294116,0.00281926,0.0332239
2017,3,"Cod",10,"Herring",0,2,4.51397473700388,6.07718e-05,0.0332239
2017,3,"Cod",5,"Herring",0,2,393.62966737887,0.00529945,0.0332239
2017,3,"Cod",8,"Herring",0,2,449.677207805532,0.00605402,0.0332239
2017,3,"Cod",4,"Herring",0,2,515.04731181006,0.0069341,0.0332239
2017,3,"Cod",11,"Herring",0,2,0.0379228754093262,5.10557e-07,0.0332239
2017,3,"Cod",9,"Herring",1,2,117.871064490442,0.000887345,0.0120007
2017,3,"Cod",6,"Herring",1,2,323.926414543575,0.00243855,0.0120007
2017,3,"Cod",8,"Herring",1,2,458.21928830508,0.00344952,0.0120007
2017,3,"Cod",4,"Herring",1,2,217.017613431045,0.00163373,0.0120007
2017,3,"Cod",5,"Herring",1,2,219.336924168135,0.00165119,0.0120007
2017,3,"Cod",7,"Herring",1,2,250.316858309265,0.00188441,0.0120007
2017,3,"Cod",10,"Herring",1,2,7.36413039586035,5.54379e-05,0.0120007
2017,3,"Cod",11,"Herring",1,2,0.0747935205298245,5.63053e-07,0.0120007
2017,3,"Cod",9,"Herring",2,2,106.399462604184,0.000638054,0.00674535
2017,3,"Cod",10,"Herring",2,2,7.36065216931668,4.41402e-05,0.00674535
2017,3,"Cod",6,"Herring",2,2,215.729165214512,0.00129368,0.00674535
2017,3,"Cod",7,"Herring",2,2,182.546348299946,0.00109469,0.00674535
2017,3,"Cod",4,"Herring",2,2,114.300371521276,0.000685434,0.00674535
2017,3,"Cod",11,"Herring",2,2,0.0817815778086484,4.90426e-07,0.00674535
2017,3,"Cod",8,"Herring",2,2,366.551813379642,0.00219813,0.00674535
2017,3,"Cod",5,"Herring",2,2,131.858965958279,0.000790729,0.00674535
2017,3,"Cod",8,"Herring",3,2,633.507567472135,0.00222844,0.00685928
2017,3,"Cod",9,"Herring",3,2,183.290883807742,0.000644748,0.00685928
2017,3,"Cod",6,"Herring",3,2,374.68496972244,0.001318,0.00685928
2017,3,"Cod",10,"Herring",3,2,12.64519130366,4.4481e-05,0.00685928
2017,3,"Cod",11,"Herring",3,2,0.140156627012608,4.93018e-07,0.00685928
2017,3,"Cod",7,"Herring",3,2,316.279031156829,0.00111255,0.00685928
2017,3,"Cod",4,"Herring",3,2,199.780149588327,0.000702751,0.00685928
