"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Area","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Whiting","Q3",1986,11,"Whiting",3,1,17,0,100,112,0.0114219,0.0114219,2544430,0.0214456,12.8374,0.450933,0,17,9,55,0.00192,0.00192,0,0,0,0,72,72,0.00828381,0.00167056,0.00661325,1721360,4250.62,4250.62,1.28611,0.000120526,0,0.00828381,1,1,1,1,0.602385582423517,1,2544432.83,0.00167055697045066,0.00661325302954934,"1982-93","Y1986"
"Whiting","Q3",1986,11,"N. sandeel",3,1,17,0,100,112,0.0114219,0.0114219,2544430,0.445117,12.8374,0.450933,0,22,9,55,0.00074,0.00074,0,0,0,0,72,72,0.165454,0.0346734,0.130781,35800000,88224.2,8259.21,0.311763,0.00241889,0,0.153075,1,1,1,1,2.65911178179606,1,2544432.83,0.00324599254600877,0.149829007453991,"1982-93","Y1986"
"Whiting","Q3",1986,11,"N. sandeel",3,1,17,0,100,112,0.0114219,0.0114219,2544430,0,12.8374,0.450933,0,22,10,77,0.00185,0.00185,0,0,0,0,72,72,0,0,0,138645000,0,79965,0.311763,0,0,0.0123791,1,0,1,1,NA,1,2544432.83,0.0314274360309995,-0.0190483360309995,"1982-93","Y1986"
"Whiting","Q3",1986,11,"Nor. pout",3,1,17,0,100,112,0.0114219,0.0114219,2544430,0.0715827,12.8374,0.450933,0,24,9,55,0.0014,0.0014,0,0,0,0,72,72,0.0588836,0.0055761,0.0533075,21050700,14188,14188,0.481424,0.000400725,0,0.0588836,1,1,1,1,2.66296278251955,1,2544432.83,0.00557609532180105,0.053307504678199,"1982-93","Y1986"
"Whiting","Q3",1986,12,"Other",3,1,17,0,150,177,0.0439735,0.0439735,1705930,9.55786,12.453,-7.9482,0,0,0,-1,-1,-1,0,0,0,0,70,70,0.897526,0.767512,0.130015,-1,1309320,1309320,1.30932,0.0132637,0,0.897526,1,1,1,1,1.12891466605902,1,1705928.54,0.767511633283303,0.130014366716697,"1982-93","Y1986"
"Whiting","Q3",1986,12,"Whiting",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0.427359,12.453,-7.9482,0,17,9,55,0.00192,0.00192,0,0,0,0,70,70,0.0242406,0.0343176,-0.0100771,1721360,58543.4,4250.62,1.28611,0.00246338,0,0.0115375,1,1,1,1,-0.203034510491131,1,1705928.54,0.00249167529608245,0.00904582470391755,"1982-93","Y1986"
"Whiting","Q3",1986,12,"Whiting",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0,12.453,-7.9482,0,17,10,77,0.00471,0.00471,0,0,0,0,70,70,0,0,0,8962780,0,54292.8,1.28611,0,0,0.0127031,1,0,1,1,NA,1,1705928.54,0.0318259520999631,-0.0191228520999631,"1982-93","Y1986"
"Whiting","Q3",1986,12,"Herring",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0.0759381,12.453,-7.9482,0,21,10,77,0.00638,0.00638,0,0,0,0,70,70,0.0266169,0.00609796,0.020519,5854120,10402.7,10402.7,0.278524,0.000450513,0,0.0266169,1,1,1,1,0.966724060451533,1,1705928.54,0.00609796937918631,0.0205189306208137,"1982-93","Y1986"
"Whiting","Q3",1986,12,"N. sandeel",3,1,17,0,150,177,0.0439735,0.0439735,1705930,2.26554,12.453,-7.9482,0,22,9,55,0.00074,0.00074,0,0,0,0,70,70,0.0502853,0.181927,-0.131641,35800000,310354,8259.21,0.311763,0.0110629,0,0.0223057,1,1,1,1,-1.25157442291624,1,1705928.54,0.0048414747783046,0.0174642252216954,"1982-93","Y1986"
"Whiting","Q3",1986,12,"N. sandeel",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0,12.453,-7.9482,0,22,10,77,0.00185,0.00185,0,0,0,0,70,70,0,0,0,138645000,0,79965,0.311763,0,0,0.0134422,1,0,1,1,NA,1,1705928.54,0.0468747653404052,-0.0334325653404052,"1982-93","Y1986"
"Whiting","Q3",1986,12,"N. sandeel",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0,12.453,-7.9482,0,22,11,110,0.00488,0.00488,0,0,0,0,70,70,0,0,0,146003000,0,222130,0.311763,0,0,0.0145373,1,0,1,1,NA,1,1705928.54,0.130210612456252,-0.115673312456252,"1982-93","Y1986"
"Whiting","Q3",1986,12,"S. sandeel",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0.126347,12.453,-7.9482,0,23,9,55,0.00059,0.00059,0,0,0,0,70,70,0.00133085,0.0101459,-0.00881505,20670100,17308.2,1899.61,0.155765,0.00074652,0,0.00096379,1,1,1,1,-0.322629486057412,1,1705928.54,0.00111353433362455,-0.000149744333624549,"1982-93","Y1986"
"Whiting","Q3",1986,12,"S. sandeel",3,1,17,0,150,177,0.0439735,0.0439735,1705930,0,12.453,-7.9482,0,23,10,77,0.00158,0.00158,0,0,0,0,70,70,0,0,0,62608800,0,15408.6,0.155765,0,0,0.00036706,1,0,1,1,NA,1,1705928.54,0.00903238303287897,-0.00866532303287897,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Other",3,1,17,0,200,218,0.0812304,0.0812304,2132180,7.54104,16.2968,-10.3901,0,0,0,-1,-1,-1,0,0,0,0,90,90,0.629193,0.462732,0.166461,-1,986626,986626,0.986626,0.0143733,0,0.629193,1,1,1,1,1.38846281797176,1,2132176.94,0.462731765591649,0.166461234408351,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Whiting",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0.447462,16.2968,-10.3901,0,17,9,55,0.00192,0.00192,0,0,0,0,90,90,0.00991454,0.0274571,-0.0175426,1721360,58543.4,4250.62,1.28611,0.00154383,0,0.00722522,1,1,1,1,-0.446471994963894,1,2132176.94,0.00199355875221125,0.00523166124778875,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Whiting",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,17,10,77,0.00471,0.00471,0,0,0,0,90,90,0,0,0,8962780,0,54292.8,1.28611,0,0,0.00268932,1,0,1,1,NA,1,2132176.94,0.025463552757493,-0.022774232757493,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Herring",3,1,17,0,200,218,0.0812304,0.0812304,2132180,1.74368,16.2968,-10.3901,0,21,10,77,0.00638,0.00638,0,0,0,0,90,90,0.0494439,0.106996,-0.0575518,5854120,228134,10402.7,0.278524,0.00552402,0,0.0267542,1,1,1,1,-0.774339279589747,1,2132176.94,0.00487891028405926,0.0218752897159407,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Herring",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,21,11,110,0.01659,0.01659,0,0,0,0,90,90,0,0,0,47120600,0,217731,0.278524,0,0,0.0226897,1,0,1,1,NA,1,2132176.94,0.102116759596884,-0.0794270595968841,"1982-93","Y1986"
"Whiting","Q3",1986,13,"N. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,2.83485,16.2968,-10.3901,0,22,9,55,0.00074,0.00074,0,0,0,0,90,90,0.138756,0.173952,-0.0351958,35800000,370896,8259.21,0.311763,0.00830748,0,0.0319192,1,1,1,1,-0.386150133178817,1,2132176.94,0.00387360441108607,0.0280455955889139,"1982-93","Y1986"
"Whiting","Q3",1986,13,"N. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,22,10,77,0.00185,0.00185,0,0,0,0,90,90,0,0,0,138645000,0,79965,0.311763,0,0,0.0677698,1,0,1,1,NA,1,2132176.94,0.0375039231031173,0.0302658768968827,"1982-93","Y1986"
"Whiting","Q3",1986,13,"N. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,22,11,110,0.00488,0.00488,0,0,0,0,90,90,0,0,0,146003000,0,222130,0.311763,0,0,0.0374669,1,0,1,1,NA,1,2132176.94,0.104179909196467,-0.0667130091964666,"1982-93","Y1986"
"Whiting","Q3",1986,13,"N. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,22,12,165,0.0147,0.0147,0,0,0,0,90,90,0,0,0,13210400,0,60542.2,0.311763,0,0,0.00160013,1,0,1,1,NA,1,2132176.94,0.0283945477808235,-0.0267944177808235,"1982-93","Y1986"
"Whiting","Q3",1986,13,"S. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0.821882,16.2968,-10.3901,0,23,9,55,0.00059,0.00059,0,0,0,0,90,90,0.136284,0.0504322,0.0858519,20670100,107530,1899.61,0.155765,0.00276866,0,0.00394546,1,1,1,1,1.63160526428652,1,2132176.94,0.000890925121814703,0.0030545348781853,"1982-93","Y1986"
"Whiting","Q3",1986,13,"S. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,23,10,77,0.00158,0.00158,0,0,0,0,90,90,0,0,0,62608800,0,15408.6,0.155765,0,0,0.00067981,1,0,1,1,NA,1,2132176.94,0.00722669854969916,-0.00654688854969916,"1982-93","Y1986"
"Whiting","Q3",1986,13,"S. sandeel",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,23,11,110,0.0045,0.0045,0,0,0,0,90,90,0,0,0,128716000,0,90222.2,0.155765,0,0,0.131659,1,0,1,1,NA,1,2132176.94,0.0423145932719824,0.0893444067280176,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Nor. pout",3,1,17,0,200,218,0.0812304,0.0812304,2132180,1.55985,16.2968,-10.3901,0,24,9,55,0.0014,0.0014,0,0,0,0,90,90,0.0153355,0.0957151,-0.0803796,21050700,204082,14188,0.481424,0.00500404,0,0.00301614,1,1,1,1,-1.13628024005638,1,2132176.94,0.00665423198883297,-0.00363809198883297,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Nor. pout",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,24,10,77,0.00356,0.00356,0,0,0,0,90,90,0,0,0,110798000,0,189894,0.481424,0,0,0.0123194,1,0,1,1,NA,1,2132176.94,0.089061088898185,-0.076741688898185,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Sprat",3,1,17,0,200,218,0.0812304,0.0812304,2132180,1.34801,16.2968,-10.3901,0,25,9,55,0.00143,0.00143,0,0,0,0,90,90,0.0210731,0.0827161,-0.061643,29162800,176365,21093.4,0.505802,0.00438661,0,0.0101814,1,1,1,1,-0.93072044552177,1,2132176.94,0.00989289378582249,0.000288506214177515,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Sprat",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,25,10,77,0.00372,0.00372,0,0,0,0,90,90,0,0,0,66440500,0,125013,0.505802,0,0,0.00565232,1,0,1,1,NA,1,2132176.94,0.058631625572313,-0.052979305572313,"1982-93","Y1986"
"Whiting","Q3",1986,13,"Sprat",3,1,17,0,200,218,0.0812304,0.0812304,2132180,0,16.2968,-10.3901,0,25,11,110,0.01025,0.01025,0,0,0,0,90,90,0,0,0,5836380,0,30258.6,0.505802,0,0,0.00523936,1,0,1,1,NA,1,2132176.94,0.01419141133756,-0.00895205133756001,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Other",3,1,17,0,250,266,0.14598,0.14598,2317600,6.29362,19.3717,-12.6804,0,0,0,-1,-1,-1,0,0,0,0,106,106,0.560836,0.324887,0.235949,-1,752959,752959,0.752959,0.0107666,0,0.560836,1,1,1,1,2.2739392176167,1,2317604.74,0.324886719035619,0.235949280964381,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Whiting",3,1,17,0,250,266,0.14598,0.14598,2317600,1.21263,19.3717,-12.6804,0,17,9,55,0.00192,0.00192,0,0,0,0,106,106,0.0216863,0.0625981,-0.0409118,1721360,145078,4250.62,1.28611,0.00288044,0,0.0114181,1,1,1,1,-0.762288154227757,1,2317604.74,0.00183405734663798,0.00958404265336202,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Whiting",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,17,10,77,0.00471,0.00471,0,0,0,0,106,106,0,0,0,8962780,0,54292.8,1.28611,0,0,0.00792948,1,0,1,1,NA,1,2317604.74,0.0234262551603169,-0.0154967751603169,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Whiting",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,17,11,110,0.01218,0.01218,0,0,0,0,106,106,0,0,0,5524110,0,86534.2,1.28611,0,0,0.00233864,1,0,1,1,NA,1,2317604.74,0.037337773135552,-0.034999133135552,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Haddock",3,1,17,0,250,266,0.14598,0.14598,2317600,1.82468,19.3717,-12.6804,0,18,10,77,0.0049,0.0049,0,0,0,0,106,106,0.0267561,0.0941927,-0.0674366,4526470,218301,40680.5,1.83413,0.00418818,0,0.0228716,1,1,1,1,-1.04203665654059,1,2317604.74,0.0175528205038103,0.00531877949618968,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Haddock",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,18,11,110,0.013,0.013,0,0,0,0,106,106,0,0,0,7449370,0,177621,1.83413,0,0,0.00388453,1,0,1,1,NA,1,2317604.74,0.0766399019359962,-0.0727553719359962,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Herring",3,1,17,0,250,266,0.14598,0.14598,2317600,1.90686,19.3717,-12.6804,0,21,10,77,0.00638,0.00638,0,0,0,0,106,106,0.0695952,0.0984352,-0.02884,5854120,228134,10402.7,0.278524,0.00435631,0,0.0185021,1,1,1,1,-0.436954149061487,1,2317604.74,0.0044885565775983,0.0140135434224017,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Herring",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,21,11,110,0.01659,0.01659,0,0,0,0,106,106,0,0,0,47120600,0,217731,0.278524,0,0,0.0510931,1,0,1,1,NA,1,2317604.74,0.0939465631227523,-0.0428534631227523,"1982-93","Y1986"
"Whiting","Q3",1986,14,"N. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,3.10014,19.3717,-12.6804,0,22,9,55,0.00074,0.00074,0,0,0,0,106,106,0.143035,0.160034,-0.0169988,35800000,370896,8259.21,0.311763,0.00659851,0,0.0340798,1,1,1,1,-0.20926438652958,1,2317604.74,0.00356368359861052,0.0305161164013895,"1982-93","Y1986"
"Whiting","Q3",1986,14,"N. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,22,10,77,0.00185,0.00185,0,0,0,0,106,106,0,0,0,138645000,0,79965,0.311763,0,0,0.0431283,1,0,1,1,NA,1,2317604.74,0.0345032949837685,0.00862500501623155,"1982-93","Y1986"
"Whiting","Q3",1986,14,"N. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,22,11,110,0.00488,0.00488,0,0,0,0,106,106,0,0,0,146003000,0,222130,0.311763,0,0,0.0613023,1,0,1,1,NA,1,2317604.74,0.0958446434658224,-0.0345423434658224,"1982-93","Y1986"
"Whiting","Q3",1986,14,"N. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,22,12,165,0.0147,0.0147,0,0,0,0,106,106,0,0,0,13210400,0,60542.2,0.311763,0,0,0.00452506,1,0,1,1,NA,1,2317604.74,0.026122746020963,-0.021597686020963,"1982-93","Y1986"
"Whiting","Q3",1986,14,"S. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,1.32443,19.3717,-12.6804,0,23,9,55,0.00059,0.00059,0,0,0,0,106,106,0.067717,0.0683693,-0.000652298,20670100,158453,1899.61,0.155765,0.00312663,0,0.00083988,1,1,1,1,-0.0116656193597929,1,2317604.74,0.000819643646396753,2.02363536032466e-05,"1982-93","Y1986"
"Whiting","Q3",1986,14,"S. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,23,10,77,0.00158,0.00158,0,0,0,0,106,106,0,0,0,62608800,0,15408.6,0.155765,0,0,0.00374605,1,0,1,1,NA,1,2317604.74,0.00664850210825855,-0.00290245210825855,"1982-93","Y1986"
"Whiting","Q3",1986,14,"S. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,23,11,110,0.0045,0.0045,0,0,0,0,106,106,0,0,0,128716000,0,90222.2,0.155765,0,0,0.0531774,1,0,1,1,NA,1,2317604.74,0.0389290712272188,0.0142483287727812,"1982-93","Y1986"
"Whiting","Q3",1986,14,"S. sandeel",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,23,12,165,0.01479,0.01479,0,0,0,0,106,106,0,0,0,22104100,0,50922.6,0.155765,0,0,0.00995372,1,0,1,1,NA,1,2317604.74,0.021972081399868,-0.012018361399868,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Nor. pout",3,1,17,0,250,266,0.14598,0.14598,2317600,2.23522,19.3717,-12.6804,0,24,9,55,0.0014,0.0014,0,0,0,0,106,106,0.0855387,0.115386,-0.0298468,21050700,267418,14188,0.481424,0.00501045,0,0.0341763,1,1,1,1,-0.421657091863142,1,2317604.74,0.00612183766935168,0.0280544623306483,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Nor. pout",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,24,10,77,0.00356,0.00356,0,0,0,0,106,106,0,0,0,110798000,0,189894,0.481424,0,0,0.0373064,1,0,1,1,NA,1,2317604.74,0.0819354554823701,-0.0446290554823701,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Nor. pout",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,24,11,110,0.00954,0.00954,0,0,0,0,106,106,0,0,0,13790400,0,63336.5,0.481424,0,0,0.014056,1,0,1,1,NA,1,2317604.74,0.0273284304725749,-0.0132724304725749,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Sprat",3,1,17,0,250,266,0.14598,0.14598,2317600,1.47415,19.3717,-12.6804,0,25,9,55,0.00143,0.00143,0,0,0,0,106,106,0.0248354,0.0760982,-0.0512628,29162800,176365,21093.4,0.505802,0.00345121,0,0.00552746,1,1,1,1,-0.872602857453846,1,2317604.74,0.0091013793836131,-0.0035739193836131,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Sprat",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,25,10,77,0.00372,0.00372,0,0,0,0,106,106,0,0,0,66440500,0,125013,0.505802,0,0,0.0112444,1,0,1,1,NA,1,2317604.74,0.0539406042119158,-0.0426962042119158,"1982-93","Y1986"
"Whiting","Q3",1986,14,"Sprat",3,1,17,0,250,266,0.14598,0.14598,2317600,0,19.3717,-12.6804,0,25,11,110,0.01025,0.01025,0,0,0,0,106,106,0,0,0,5836380,0,30258.6,0.505802,0,0,0.00806355,1,0,1,1,NA,1,2317604.74,0.0130559795109843,-0.00499242951098426,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Other",3,1,17,0,300,313,0.235742,0.235742,2352590,4.4776,17.4499,-11.5075,0,0,0,-1,-1,-1,0,0,0,0,96,96,0.40203,0.256598,0.145433,-1,603668,603668,0.603668,0.0103391,0,0.40203,1,1,1,1,1.43028174255384,1,2352586.322,0.256597598292081,0.145432401707919,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Whiting",3,1,17,0,300,313,0.235742,0.235742,2352590,1.07609,17.4499,-11.5075,0,17,9,55,0.00192,0.00192,0,0,0,0,96,96,0.0157689,0.0616673,-0.0458985,1721360,145078,4250.62,1.28611,0.0031363,0,0.00651521,1,1,1,1,-0.819576870666259,1,2352586.322,0.00180678598708609,0.00470842401291391,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Whiting",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,17,10,77,0.00471,0.00471,0,0,0,0,96,96,0,0,0,8962780,0,54292.8,1.28611,0,0,0.00779774,1,0,1,1,NA,1,2352586.322,0.0230779204538791,-0.0152801804538791,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Whiting",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,17,11,110,0.01218,0.01218,0,0,0,0,96,96,0,0,0,5524110,0,86534.2,1.28611,0,0,0.0014559,1,0,1,1,NA,1,2352586.322,0.0367825822971014,-0.0353266822971014,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Haddock",3,1,17,0,300,313,0.235742,0.235742,2352590,1.61921,17.4499,-11.5075,0,18,10,77,0.0049,0.0049,0,0,0,0,96,96,0.0166142,0.0927922,-0.0761779,4526470,218301,40680.5,1.83413,0.00456273,0,0.0155816,1,1,1,1,-1.12775980389391,1,2352586.322,0.0172918203338938,-0.00171022033389379,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Haddock",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,18,11,110,0.013,0.013,0,0,0,0,96,96,0,0,0,7449370,0,177621,1.83413,0,0,0.00103264,1,0,1,1,NA,1,2352586.322,0.0755003114397942,-0.0744676714397942,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Herring",3,1,17,0,300,313,0.235742,0.235742,2352590,2.52255,17.4499,-11.5075,0,21,10,77,0.00638,0.00638,0,0,0,0,96,96,0.122152,0.14456,-0.0224081,5854120,340089,10402.7,0.278524,0.0067026,0,0.0276364,1,1,1,1,-0.273705410739232,1,2352586.322,0.00442181436775352,0.0232145856322465,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Herring",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,21,11,110,0.01659,0.01659,0,0,0,0,96,96,0,0,0,47120600,0,217731,0.278524,0,0,0.0742436,1,0,1,1,NA,1,2352586.322,0.0925496327016391,-0.0183060327016391,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Herring",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,21,12,165,0.04915,0.04915,0,0,0,0,96,96,0,0,0,8178230,0,111956,0.278524,0,0,0.0202718,1,0,1,1,NA,1,2352586.322,0.0475884769681153,-0.0273166769681153,"1982-93","Y1986"
"Whiting","Q3",1986,15,"N. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,2.77763,17.4499,-11.5075,0,22,9,55,0.00074,0.00074,0,0,0,0,96,96,0.0767786,0.159177,-0.0823987,35800000,374478,8259.21,0.311763,0.00725424,0,0.02745,1,1,1,1,-0.967440802348729,1,2352586.322,0.00351069370877691,0.0239393062912231,"1982-93","Y1986"
"Whiting","Q3",1986,15,"N. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,22,10,77,0.00185,0.00185,0,0,0,0,96,96,0,0,0,138645000,0,79965,0.311763,0,0,0.0232502,1,0,1,1,NA,1,2352586.322,0.0339902511768493,-0.0107400511768493,"1982-93","Y1986"
"Whiting","Q3",1986,15,"N. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,22,11,110,0.00488,0.00488,0,0,0,0,96,96,0,0,0,146003000,0,222130,0.311763,0,0,0.0195646,1,0,1,1,NA,1,2352586.322,0.0944194897006631,-0.0748548897006631,"1982-93","Y1986"
"Whiting","Q3",1986,15,"N. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,22,12,165,0.0147,0.0147,0,0,0,0,96,96,0,0,0,13210400,0,60542.2,0.311763,0,0,0.00284166,1,0,1,1,NA,1,2352586.322,0.0257343160732701,-0.0228926560732701,"1982-93","Y1986"
"Whiting","Q3",1986,15,"N. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,22,13,220,0.03217,0.03217,0,0,0,0,96,96,0,0,0,357164,0,3582.14,0.311763,0,0,0.00367209,1,0,1,1,NA,1,2352586.322,0.00152263913400411,0.00214945086599589,"1982-93","Y1986"
"Whiting","Q3",1986,15,"S. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,1.16121,17.4499,-11.5075,0,23,10,77,0.00158,0.00158,0,0,0,0,96,96,0.0319123,0.0665453,-0.0346329,62608800,156553,15408.6,0.155765,0.0033668,0,0.00113794,1,1,1,1,-0.596870616808681,1,2352586.322,0.00654964277225786,-0.00541170277225786,"1982-93","Y1986"
"Whiting","Q3",1986,15,"S. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,23,11,110,0.0045,0.0045,0,0,0,0,96,96,0,0,0,128716000,0,90222.2,0.155765,0,0,0.0228869,1,0,1,1,NA,1,2352586.322,0.0383502187172879,-0.0154633187172879,"1982-93","Y1986"
"Whiting","Q3",1986,15,"S. sandeel",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,23,12,165,0.01479,0.01479,0,0,0,0,96,96,0,0,0,22104100,0,50922.6,0.155765,0,0,0.00788746,1,0,1,1,NA,1,2352586.322,0.0216453694063431,-0.0137579094063431,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Nor. pout",3,1,17,0,300,313,0.235742,0.235742,2352590,2.50744,17.4499,-11.5075,0,24,9,55,0.0014,0.0014,0,0,0,0,96,96,0.310754,0.143694,0.16706,21050700,338052,14188,0.481424,0.0066692,0,0.0255562,1,1,1,1,2.04567014173719,1,2352586.322,0.00603080952538157,0.0195253904746184,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Nor. pout",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,24,10,77,0.00356,0.00356,0,0,0,0,96,96,0,0,0,110798000,0,189894,0.481424,0,0,0.131337,1,0,1,1,NA,1,2352586.322,0.0807171232036093,0.0506198767963907,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Nor. pout",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,24,11,110,0.00954,0.00954,0,0,0,0,96,96,0,0,0,13790400,0,63336.5,0.481424,0,0,0.131631,1,0,1,1,NA,1,2352586.322,0.0269220727025888,0.104708927297411,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Nor. pout",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,24,12,165,0.02925,0.02925,0,0,0,0,96,96,0,0,0,4976210,0,70073.2,0.481424,0,0,0.0147998,1,0,1,1,NA,1,2352586.322,0.0297856020604714,-0.0149858020604714,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Nor. pout",3,1,17,0,300,313,0.235742,0.235742,2352590,0,17.4499,-11.5075,0,24,13,220,0.06478,0.06478,0,0,0,0,96,96,0,0,0,17983.7,0,560.852,0.481424,0,0,0.00742982,1,0,1,1,NA,1,2352586.322,0.000238398053561411,0.00719142194643859,"1982-93","Y1986"
"Whiting","Q3",1986,15,"Sprat",3,1,17,0,300,313,0.235742,0.235742,2352590,1.30816,17.4499,-11.5075,0,25,9,55,0.00143,0.00143,0,0,0,0,96,96,0.0239896,0.0749666,-0.0509771,29162800,176365,21093.4,0.505802,0.00375865,0,0.00532087,1,1,1,1,-0.831494119608205,1,2352586.322,0.00896604719782095,-0.00364517719782095,"1982-93","Y1986"
