"Year","Quarter","Predator","Prey","eatenW"
2014,4,"Whiting","S. sandeel",10498.8079104709
2015,4,"Whiting","S. sandeel",9804.98802282978
2016,4,"Whiting","S. sandeel",29136.8049441047
2017,4,"Whiting","S. sandeel",8929.56260770201
2018,4,"Whiting","S. sandeel",4945.64561589224
2019,4,"Whiting","S. sandeel",17938.1292884012
1974,1,"Cod","Sprat",50922.9820694726
1975,1,"Cod","Sprat",28223.121842239
1976,1,"Cod","Sprat",56625.7060717421
1977,1,"Cod","Sprat",29602.1022127645
1978,1,"Cod","Sprat",37551.707664328
1979,1,"Cod","Sprat",45899.6062505248
1980,1,"Cod","Sprat",26199.438498514
1981,1,"Cod","Sprat",13716.1843455121
1982,1,"Cod","Sprat",7057.51898570434
1983,1,"Cod","Sprat",7567.78340232747
1984,1,"Cod","Sprat",4114.83291903624
1985,1,"Cod","Sprat",9781.47252225889
1986,1,"Cod","Sprat",2383.85581851469
1987,1,"Cod","Sprat",9198.87501939027
1988,1,"Cod","Sprat",5236.61480408587
1989,1,"Cod","Sprat",2747.45256557399
1990,1,"Cod","Sprat",6099.22141436246
1991,1,"Cod","Sprat",4550.24082275899
1992,1,"Cod","Sprat",3939.30406172649
1993,1,"Cod","Sprat",5122.09010212193
1994,1,"Cod","Sprat",7457.68131281354
1995,1,"Cod","Sprat",7794.72265033048
1996,1,"Cod","Sprat",4027.4505166556
1997,1,"Cod","Sprat",2013.70480967394
1998,1,"Cod","Sprat",6769.8670758962
1999,1,"Cod","Sprat",4513.12119466845
2000,1,"Cod","Sprat",2240.372470768
2001,1,"Cod","Sprat",2773.66422923371
2002,1,"Cod","Sprat",3268.05821121845
2003,1,"Cod","Sprat",1814.00898311451
2004,1,"Cod","Sprat",2346.23940598107
2005,1,"Cod","Sprat",3871.30589385503
2006,1,"Cod","Sprat",2070.02556057483
2007,1,"Cod","Sprat",3362.25200804192
2008,1,"Cod","Sprat",1786.68017347625
2009,1,"Cod","Sprat",4921.77768618407
2010,1,"Cod","Sprat",3161.47807352843
2011,1,"Cod","Sprat",4027.31767391519
2012,1,"Cod","Sprat",3288.13242188623
2013,1,"Cod","Sprat",1738.91488925155
2014,1,"Cod","Sprat",7911.67388208637
2015,1,"Cod","Sprat",7891.39919199344
2016,1,"Cod","Sprat",3325.43060800446
2017,1,"Cod","Sprat",2272.68726556624
2018,1,"Cod","Sprat",4294.05314654789
2019,1,"Cod","Sprat",3577.19770067382
1974,2,"Cod","Sprat",53009.103541536
1975,2,"Cod","Sprat",33639.4477627958
1976,2,"Cod","Sprat",54051.1522208268
1977,2,"Cod","Sprat",19133.8434392173
1978,2,"Cod","Sprat",29584.6917461498
1979,2,"Cod","Sprat",46326.8845616617
1980,2,"Cod","Sprat",30736.5596737943
1981,2,"Cod","Sprat",9344.2917576069
1982,2,"Cod","Sprat",5871.43348282996
1983,2,"Cod","Sprat",5558.8031079576
1984,2,"Cod","Sprat",6456.90116762582
1985,2,"Cod","Sprat",6210.73628706439
1986,2,"Cod","Sprat",2614.69690950449
1987,2,"Cod","Sprat",7146.30813902173
1988,2,"Cod","Sprat",3060.73591498536
1989,2,"Cod","Sprat",2490.4275549629
1990,2,"Cod","Sprat",3933.22628254523
1991,2,"Cod","Sprat",2394.32509130742
1992,2,"Cod","Sprat",2359.39249791174
1993,2,"Cod","Sprat",3241.16638255934
1994,2,"Cod","Sprat",6299.18962188471
1995,2,"Cod","Sprat",6095.54776929436
1996,2,"Cod","Sprat",2449.96872790224
1997,2,"Cod","Sprat",2103.49209728112
1998,2,"Cod","Sprat",3683.2065530971
1999,2,"Cod","Sprat",2277.93845883467
2000,2,"Cod","Sprat",1794.48190907378
2001,2,"Cod","Sprat",1729.76474894701
2002,2,"Cod","Sprat",2402.9469640254
2003,2,"Cod","Sprat",951.031626920858
2004,2,"Cod","Sprat",1783.22277296007
2005,2,"Cod","Sprat",2070.97238903864
2006,2,"Cod","Sprat",1624.12363753346
2007,2,"Cod","Sprat",2135.15866595412
2008,2,"Cod","Sprat",1043.06318899472
2009,2,"Cod","Sprat",3528.08795290878
2010,2,"Cod","Sprat",2253.80831710919
2011,2,"Cod","Sprat",2228.97161456055
2012,2,"Cod","Sprat",2204.98331920742
2013,2,"Cod","Sprat",1105.03574214951
2014,2,"Cod","Sprat",6583.86422420729
2015,2,"Cod","Sprat",5698.79817287249
2016,2,"Cod","Sprat",2274.38849020819
2017,2,"Cod","Sprat",1922.54849359481
2018,2,"Cod","Sprat",2922.67459441701
2019,2,"Cod","Sprat",2971.21955955209
1974,3,"Cod","Sprat",67785.17805736
1975,3,"Cod","Sprat",119817.531133604
1976,3,"Cod","Sprat",46178.4380699298
1977,3,"Cod","Sprat",89715.9333415747
1978,3,"Cod","Sprat",105423.718599703
1979,3,"Cod","Sprat",71806.2090432719
1980,3,"Cod","Sprat",48271.3895452585
1981,3,"Cod","Sprat",17539.6789717033
1982,3,"Cod","Sprat",10902.872403325
1983,3,"Cod","Sprat",15339.889235386
1984,3,"Cod","Sprat",16105.7817871525
1985,3,"Cod","Sprat",7188.38471145131
1986,3,"Cod","Sprat",16165.2356635513
1987,3,"Cod","Sprat",8881.34438251812
1988,3,"Cod","Sprat",8381.40337904099
1989,3,"Cod","Sprat",11826.0096695085
1990,3,"Cod","Sprat",11786.0392678183
1991,3,"Cod","Sprat",12945.7043890809
1992,3,"Cod","Sprat",13798.9343405507
1993,3,"Cod","Sprat",18906.8230273493
1994,3,"Cod","Sprat",15479.5176568507
1995,3,"Cod","Sprat",6399.98697606853
1996,3,"Cod","Sprat",5254.96191339731
1997,3,"Cod","Sprat",8915.68431523227
1998,3,"Cod","Sprat",10279.6928645419
1999,3,"Cod","Sprat",5902.04532634171
2000,3,"Cod","Sprat",6433.52605752004
2001,3,"Cod","Sprat",5621.39153248418
2002,3,"Cod","Sprat",3954.25939267726
2003,3,"Cod","Sprat",3988.37568818441
2004,3,"Cod","Sprat",10634.6866419748
2005,3,"Cod","Sprat",4383.7132204879
2006,3,"Cod","Sprat",4775.80073513277
2007,3,"Cod","Sprat",4065.89637729198
2008,3,"Cod","Sprat",7809.50873743906
2009,3,"Cod","Sprat",6520.58049017496
2010,3,"Cod","Sprat",7966.47836843308
2011,3,"Cod","Sprat",4846.08567642626
2012,3,"Cod","Sprat",4113.43176524827
2013,3,"Cod","Sprat",9073.04793118808
2014,3,"Cod","Sprat",13849.8439021342
2015,3,"Cod","Sprat",9394.72616507205
2016,3,"Cod","Sprat",4929.32262400295
2017,3,"Cod","Sprat",8619.53335350604
2018,3,"Cod","Sprat",6635.93525873673
2019,3,"Cod","Sprat",3875.5520062911
1974,4,"Cod","Sprat",54784.3826014222
1975,4,"Cod","Sprat",113376.91363956
1976,4,"Cod","Sprat",43907.5798253177
1977,4,"Cod","Sprat",98132.6986622465
1978,4,"Cod","Sprat",109930.497191632
1979,4,"Cod","Sprat",61128.4843526533
1980,4,"Cod","Sprat",32163.9971334297
1981,4,"Cod","Sprat",13635.4498592001
1982,4,"Cod","Sprat",13863.5839288277
1983,4,"Cod","Sprat",13600.0698016328
1984,4,"Cod","Sprat",13679.0157524677
1985,4,"Cod","Sprat",4787.99830759031
1986,4,"Cod","Sprat",11101.5498271952
1987,4,"Cod","Sprat",7564.2195689483
1988,4,"Cod","Sprat",5327.56400119025
1989,4,"Cod","Sprat",9107.98123699575
1990,4,"Cod","Sprat",8273.22872152392
1991,4,"Cod","Sprat",5422.19253260883
1992,4,"Cod","Sprat",13344.3496936034
1993,4,"Cod","Sprat",21713.2096246065
1994,4,"Cod","Sprat",21778.3298628782
1995,4,"Cod","Sprat",6893.71180673295
1996,4,"Cod","Sprat",4400.64699235545
1997,4,"Cod","Sprat",6529.40276670848
1998,4,"Cod","Sprat",11851.2294505137
1999,4,"Cod","Sprat",3642.04339197994
2000,4,"Cod","Sprat",7362.20936608344
2001,4,"Cod","Sprat",3775.42163851456
2002,4,"Cod","Sprat",4004.32785076555
2003,4,"Cod","Sprat",4297.87097573992
2004,4,"Cod","Sprat",7380.83114375362
2005,4,"Cod","Sprat",4693.47221260056
2006,4,"Cod","Sprat",3982.50978298517
2007,4,"Cod","Sprat",3999.83242119645
2008,4,"Cod","Sprat",6489.83408258816
2009,4,"Cod","Sprat",5490.81570299579
2010,4,"Cod","Sprat",7263.81792206003
2011,4,"Cod","Sprat",4407.97281397182
2012,4,"Cod","Sprat",4377.81020022359
2013,4,"Cod","Sprat",8238.52829267957
2014,4,"Cod","Sprat",15995.1265037675
2015,4,"Cod","Sprat",9918.59440598329
2016,4,"Cod","Sprat",5007.03790168027
2017,4,"Cod","Sprat",11631.1712069968
2018,4,"Cod","Sprat",7554.09765183297
2019,4,"Cod","Sprat",4117.93609559344
1974,1,"Fulmar","Sprat",4900.4697895008
1975,1,"Fulmar","Sprat",3659.06617057488
1976,1,"Fulmar","Sprat",4793.28196619093
1977,1,"Fulmar","Sprat",2224.92544291656
1978,1,"Fulmar","Sprat",2334.94993231725
1979,1,"Fulmar","Sprat",3558.13687440166
1980,1,"Fulmar","Sprat",2725.91615724415
1981,1,"Fulmar","Sprat",962.686697516022
1982,1,"Fulmar","Sprat",601.58902243428
1983,1,"Fulmar","Sprat",843.8831213883
1984,1,"Fulmar","Sprat",718.32019814314
1985,1,"Fulmar","Sprat",1041.51033481104
1986,1,"Fulmar","Sprat",409.330347573852
1987,1,"Fulmar","Sprat",1180.55152759452
1988,1,"Fulmar","Sprat",733.465877152918
1989,1,"Fulmar","Sprat",549.1250542848
1990,1,"Fulmar","Sprat",950.602426624994
1991,1,"Fulmar","Sprat",703.748569017496
1992,1,"Fulmar","Sprat",569.290259410851
1993,1,"Fulmar","Sprat",726.513083896236
1994,1,"Fulmar","Sprat",912.370632985789
1995,1,"Fulmar","Sprat",975.245081215429
1996,1,"Fulmar","Sprat",547.221657658623
1997,1,"Fulmar","Sprat",342.21851194266
1998,1,"Fulmar","Sprat",610.4287110012
1999,1,"Fulmar","Sprat",605.03553049981
2000,1,"Fulmar","Sprat",429.798294939213
2001,1,"Fulmar","Sprat",414.997699101076
2002,1,"Fulmar","Sprat",650.67000210782
2003,1,"Fulmar","Sprat",362.211259770336
2004,1,"Fulmar","Sprat",667.87470056262
2005,1,"Fulmar","Sprat",673.125173021136
2006,1,"Fulmar","Sprat",517.98556672436
2007,1,"Fulmar","Sprat",490.282253067462
2008,1,"Fulmar","Sprat",242.426787504298
2009,1,"Fulmar","Sprat",827.785850160616
2010,1,"Fulmar","Sprat",507.35724688971
2011,1,"Fulmar","Sprat",581.572334446896
2012,1,"Fulmar","Sprat",518.658711437804
2013,1,"Fulmar","Sprat",221.797211153052
2014,1,"Fulmar","Sprat",1131.51572597746
2015,1,"Fulmar","Sprat",967.73717857875
2016,1,"Fulmar","Sprat",458.042243966504
2017,1,"Fulmar","Sprat",328.390689850782
2018,1,"Fulmar","Sprat",594.002723252738
2019,1,"Fulmar","Sprat",671.381856895616
1974,2,"Fulmar","Sprat",4526.1908097696
1975,2,"Fulmar","Sprat",2647.10380152837
1976,2,"Fulmar","Sprat",4452.39697516723
1977,2,"Fulmar","Sprat",1116.643795643
1978,2,"Fulmar","Sprat",1653.9101413268
1979,2,"Fulmar","Sprat",2998.5921054103
1980,2,"Fulmar","Sprat",1827.79080445497
1981,2,"Fulmar","Sprat",601.55081196534
1982,2,"Fulmar","Sprat",350.458469467434
1983,2,"Fulmar","Sprat",494.665245504696
1984,2,"Fulmar","Sprat",525.733190104128
1985,2,"Fulmar","Sprat",642.2079986579
1986,2,"Fulmar","Sprat",181.259064357756
1987,2,"Fulmar","Sprat",601.948407024634
1988,2,"Fulmar","Sprat",480.963943047436
1989,2,"Fulmar","Sprat",289.80403933212
1990,2,"Fulmar","Sprat",519.499743673077
1991,2,"Fulmar","Sprat",377.23911166151
1992,2,"Fulmar","Sprat",292.936421202152
1993,2,"Fulmar","Sprat",447.304638428981
1994,2,"Fulmar","Sprat",683.63680174136
1995,2,"Fulmar","Sprat",523.197148007802
1996,2,"Fulmar","Sprat",307.001141410996
1997,2,"Fulmar","Sprat",137.756963781252
1998,2,"Fulmar","Sprat",324.88091716272
1999,2,"Fulmar","Sprat",368.268322773407
2000,2,"Fulmar","Sprat",283.48858321334
2001,2,"Fulmar","Sprat",269.038903484505
2002,2,"Fulmar","Sprat",441.92950488456
2003,2,"Fulmar","Sprat",248.8574335356
2004,2,"Fulmar","Sprat",476.49956390862
2005,2,"Fulmar","Sprat",497.075097017102
2006,2,"Fulmar","Sprat",320.899785380273
2007,2,"Fulmar","Sprat",367.733290427888
2008,2,"Fulmar","Sprat",169.765282434458
2009,2,"Fulmar","Sprat",646.540377244835
2010,2,"Fulmar","Sprat",268.555310799082
2011,2,"Fulmar","Sprat",323.4610070136
2012,2,"Fulmar","Sprat",413.793642600228
2013,2,"Fulmar","Sprat",161.420155976131
2014,2,"Fulmar","Sprat",868.895153132877
2015,2,"Fulmar","Sprat",755.10317637248
2016,2,"Fulmar","Sprat",391.57423481535
2017,2,"Fulmar","Sprat",232.749833528232
2018,2,"Fulmar","Sprat",528.505487072112
2019,2,"Fulmar","Sprat",616.806892750378
1974,3,"Fulmar","Sprat",7260.0533307432
1975,3,"Fulmar","Sprat",12090.489925411
1976,3,"Fulmar","Sprat",4384.87559987745
1977,3,"Fulmar","Sprat",6654.79482201468
1978,3,"Fulmar","Sprat",8789.75796715962
1979,3,"Fulmar","Sprat",6325.82397364077
1980,3,"Fulmar","Sprat",3551.05265105546
1981,3,"Fulmar","Sprat",1360.69048294105
1982,3,"Fulmar","Sprat",977.36029578558
1983,3,"Fulmar","Sprat",1702.4134082886
1984,3,"Fulmar","Sprat",1538.83975009023
1985,3,"Fulmar","Sprat",830.341348973626
1986,3,"Fulmar","Sprat",1647.73121506873
1987,3,"Fulmar","Sprat",1063.38312665554
1988,3,"Fulmar","Sprat",1171.2482261235
1989,3,"Fulmar","Sprat",1574.67986207557
1990,3,"Fulmar","Sprat",2078.51481183537
1991,3,"Fulmar","Sprat",2618.39172798987
1992,3,"Fulmar","Sprat",2291.43559813214
1993,3,"Fulmar","Sprat",2928.42221293161
1994,3,"Fulmar","Sprat",1903.13012912154
1995,3,"Fulmar","Sprat",683.528671621851
1996,3,"Fulmar","Sprat",563.3323898886
1997,3,"Fulmar","Sprat",715.7569424948
1998,3,"Fulmar","Sprat",1269.36075708072
1999,3,"Fulmar","Sprat",1135.57769401175
2000,3,"Fulmar","Sprat",1033.668948818
2001,3,"Fulmar","Sprat",1037.56431665635
2002,3,"Fulmar","Sprat",898.7372906988
2003,3,"Fulmar","Sprat",1219.98827233189
2004,3,"Fulmar","Sprat",3226.7617235579
2005,3,"Fulmar","Sprat",1269.77415797742
2006,3,"Fulmar","Sprat",1002.06021678721
2007,3,"Fulmar","Sprat",769.72259978564
2008,3,"Fulmar","Sprat",1665.98207460299
2009,3,"Fulmar","Sprat",1278.76130144868
2010,3,"Fulmar","Sprat",1298.2149546793
2011,3,"Fulmar","Sprat",989.59726987708
2012,3,"Fulmar","Sprat",841.47022353816
2013,3,"Fulmar","Sprat",1574.543410137
2014,3,"Fulmar","Sprat",2223.32192882536
2015,3,"Fulmar","Sprat",1587.52654994948
2016,3,"Fulmar","Sprat",770.64118998963
2017,3,"Fulmar","Sprat",1355.96567165707
2018,3,"Fulmar","Sprat",1645.20701320587
2019,3,"Fulmar","Sprat",885.959403785009
1974,4,"Fulmar","Sprat",9425.60762487488
1975,4,"Fulmar","Sprat",13756.6367491698
1976,4,"Fulmar","Sprat",5949.49220956718
1977,4,"Fulmar","Sprat",9530.07540013836
1978,4,"Fulmar","Sprat",13277.6990004479
1979,4,"Fulmar","Sprat",8488.25146788853
1980,4,"Fulmar","Sprat",3193.9747235234
1981,4,"Fulmar","Sprat",1794.12053412102
1982,4,"Fulmar","Sprat",1602.63372827194
1983,4,"Fulmar","Sprat",2218.111949465
1984,4,"Fulmar","Sprat",1480.0923804624
1985,4,"Fulmar","Sprat",809.205007755144
1986,4,"Fulmar","Sprat",1516.45551945037
1987,4,"Fulmar","Sprat",1133.9034542985
1988,4,"Fulmar","Sprat",1048.98354900594
1989,4,"Fulmar","Sprat",1503.15175761009
1990,4,"Fulmar","Sprat",1717.10739354874
1991,4,"Fulmar","Sprat",1298.05088091928
1992,4,"Fulmar","Sprat",2728.18650900891
1993,4,"Fulmar","Sprat",4474.28618215544
1994,4,"Fulmar","Sprat",4005.94043165024
1995,4,"Fulmar","Sprat",1028.15226958818
1996,4,"Fulmar","Sprat",739.4552516892
1997,4,"Fulmar","Sprat",638.719288733916
1998,4,"Fulmar","Sprat",1728.66354939631
1999,4,"Fulmar","Sprat",964.328414698691
2000,4,"Fulmar","Sprat",1356.9729100195
2001,4,"Fulmar","Sprat",841.7696201329
2002,4,"Fulmar","Sprat",967.319546588931
2003,4,"Fulmar","Sprat",1127.2003796975
2004,4,"Fulmar","Sprat",1626.5186961391
2005,4,"Fulmar","Sprat",1198.0970227856
2006,4,"Fulmar","Sprat",658.765497325904
2007,4,"Fulmar","Sprat",658.123616443728
2008,4,"Fulmar","Sprat",1134.61401810764
2009,4,"Fulmar","Sprat",1104.65318237692
2010,4,"Fulmar","Sprat",1089.61766633173
2011,4,"Fulmar","Sprat",693.86490013226
2012,4,"Fulmar","Sprat",698.53065039954
2013,4,"Fulmar","Sprat",1119.38479659155
2014,4,"Fulmar","Sprat",2150.68541953169
2015,4,"Fulmar","Sprat",1443.59272323592
2016,4,"Fulmar","Sprat",901.626370163158
2017,4,"Fulmar","Sprat",1559.21123644865
2018,4,"Fulmar","Sprat",1625.40260062752
2019,4,"Fulmar","Sprat",994.470460198675
1974,1,"G. gurnards","Sprat",4622.00672637
1975,1,"G. gurnards","Sprat",1572.72609294528
1976,1,"G. gurnards","Sprat",13642.30481328
1977,1,"G. gurnards","Sprat",349.6393568052
1978,1,"G. gurnards","Sprat",2996.3366007064
1979,1,"G. gurnards","Sprat",272.2878762912
1980,1,"G. gurnards","Sprat",165.6654476268
1981,1,"G. gurnards","Sprat",2639.462964138
1982,1,"G. gurnards","Sprat",504.1756923939
1984,1,"G. gurnards","Sprat",1801.920453875
1991,1,"G. gurnards","Sprat",1048.22692609032
1992,1,"G. gurnards","Sprat",1200.2006257632
1993,1,"G. gurnards","Sprat",1589.0206639104
1994,1,"G. gurnards","Sprat",3690.938852448
1995,1,"G. gurnards","Sprat",3090.63596072
1999,1,"G. gurnards","Sprat",9320.9793051375
2000,1,"G. gurnards","Sprat",2877.6532739832
2001,1,"G. gurnards","Sprat",2972.7428704896
2003,1,"G. gurnards","Sprat",2893.28998222
2005,1,"G. gurnards","Sprat",4175.341482738
2008,1,"G. gurnards","Sprat",1655.439452775
2010,1,"G. gurnards","Sprat",4100.0777601294
2013,1,"G. gurnards","Sprat",2346.2651914455
2015,1,"G. gurnards","Sprat",8039.93572211
2016,1,"G. gurnards","Sprat",4337.449298688
2017,1,"G. gurnards","Sprat",3158.855557326
2018,1,"G. gurnards","Sprat",3910.4734459224
2019,1,"G. gurnards","Sprat",3623.4015204996
1974,2,"G. gurnards","Sprat",4665.299242752
1977,2,"G. gurnards","Sprat",226.90023060276
1978,2,"G. gurnards","Sprat",2969.9046482088
1979,2,"G. gurnards","Sprat",296.1662262192
1980,2,"G. gurnards","Sprat",223.83004849758
1981,2,"G. gurnards","Sprat",2575.9516502588
1991,2,"G. gurnards","Sprat",655.4685861505
1992,2,"G. gurnards","Sprat",744.8212704933
1993,2,"G. gurnards","Sprat",1207.79545164762
1994,2,"G. gurnards","Sprat",3457.920096696
1995,2,"G. gurnards","Sprat",2782.27686528
1999,2,"G. gurnards","Sprat",6222.6066645924
2000,2,"G. gurnards","Sprat",2839.8947347656
2003,2,"G. gurnards","Sprat",2132.274495264
2005,2,"G. gurnards","Sprat",3191.7044873472
2006,2,"G. gurnards","Sprat",1511.162870265
2008,2,"G. gurnards","Sprat",1110.464869734
2010,2,"G. gurnards","Sprat",2884.1356857828
2011,2,"G. gurnards","Sprat",4064.0672919168
2013,2,"G. gurnards","Sprat",1653.093586872
2016,2,"G. gurnards","Sprat",4226.508217854
2017,2,"G. gurnards","Sprat",2745.9812090448
2018,2,"G. gurnards","Sprat",3398.6973916872
2019,2,"G. gurnards","Sprat",3148.33242363354
1976,3,"G. gurnards","Sprat",9134.890408372
1978,3,"G. gurnards","Sprat",11814.7206877335
1995,3,"G. gurnards","Sprat",1818.758380157
2011,3,"G. gurnards","Sprat",10372.155411618
2016,3,"G. gurnards","Sprat",9390.54879825
2017,3,"G. gurnards","Sprat",17111.758544688
2018,3,"G. gurnards","Sprat",8879.861339022
2019,3,"G. gurnards","Sprat",2408.57571559116
1976,4,"G. gurnards","Sprat",17723.195607588
1978,4,"G. gurnards","Sprat",22710.14008088
1979,4,"G. gurnards","Sprat",521.37533030492
1980,4,"G. gurnards","Sprat",907.86455248788
1981,4,"G. gurnards","Sprat",5642.4852146637
1984,4,"G. gurnards","Sprat",4621.406794884
1985,4,"G. gurnards","Sprat",724.96012152252
1986,4,"G. gurnards","Sprat",3714.1784423601
1988,4,"G. gurnards","Sprat",722.8388349624
1989,4,"G. gurnards","Sprat",2816.079267336
1990,4,"G. gurnards","Sprat",5280.403875981
1991,4,"G. gurnards","Sprat",2260.2995133264
1995,4,"G. gurnards","Sprat",4655.596399308
1997,4,"G. gurnards","Sprat",4508.9304872456
1999,4,"G. gurnards","Sprat",14835.897432286
2001,4,"G. gurnards","Sprat",9441.2149029952
2004,4,"G. gurnards","Sprat",18292.025629108
2006,4,"G. gurnards","Sprat",6634.415521344
2008,4,"G. gurnards","Sprat",16121.575620384
2009,4,"G. gurnards","Sprat",7410.47187456
2010,4,"G. gurnards","Sprat",21829.7841812736
2011,4,"G. gurnards","Sprat",14777.437183872
2013,4,"G. gurnards","Sprat",19643.170184064
2016,4,"G. gurnards","Sprat",14191.2696363361
2017,4,"G. gurnards","Sprat",33737.865226072
2018,4,"G. gurnards","Sprat",15322.05987728
2019,4,"G. gurnards","Sprat",3873.5575794408
1974,1,"Gannet","Sprat",601.883817264
1975,1,"Gannet","Sprat",2217.8816439714
1976,1,"Gannet","Sprat",559.11205840854
1977,1,"Gannet","Sprat",26.6367780313392
1978,1,"Gannet","Sprat",408.586951115755
1979,1,"Gannet","Sprat",801.206643359341
1980,1,"Gannet","Sprat",1694.6174001824
1981,1,"Gannet","Sprat",341.072922859086
1982,1,"Gannet","Sprat",258.982727792796
1983,1,"Gannet","Sprat",840.699141645348
1984,1,"Gannet","Sprat",104.263264891212
1985,1,"Gannet","Sprat",911.993102584416
1986,1,"Gannet","Sprat",391.50537781376
1987,1,"Gannet","Sprat",998.946350243075
1988,1,"Gannet","Sprat",627.424357396184
1989,1,"Gannet","Sprat",82.7469006252
1990,1,"Gannet","Sprat",817.91766343932
1991,1,"Gannet","Sprat",134.541925376826
1992,1,"Gannet","Sprat",137.975338586453
1993,1,"Gannet","Sprat",197.839777488052
1994,1,"Gannet","Sprat",218.632558413629
1995,1,"Gannet","Sprat",489.266652964531
1996,1,"Gannet","Sprat",702.292290131162
1997,1,"Gannet","Sprat",86.35591770156
1998,1,"Gannet","Sprat",827.275915612496
1999,1,"Gannet","Sprat",105.089701848115
2000,1,"Gannet","Sprat",274.324860135306
2001,1,"Gannet","Sprat",213.344939920058
2002,1,"Gannet","Sprat",1084.59213364528
2003,1,"Gannet","Sprat",132.617694956384
2004,1,"Gannet","Sprat",904.951981679928
2005,1,"Gannet","Sprat",142.047478203606
2006,1,"Gannet","Sprat",385.766912956656
2007,1,"Gannet","Sprat",919.167939792552
2008,1,"Gannet","Sprat",157.02449852398
2009,1,"Gannet","Sprat",1600.84628926616
2010,1,"Gannet","Sprat",417.41433913092
2011,1,"Gannet","Sprat",330.495617168076
2012,1,"Gannet","Sprat",1058.98460807626
2013,1,"Gannet","Sprat",33.388857103932
2014,1,"Gannet","Sprat",2053.01370951118
2015,1,"Gannet","Sprat",724.186862919
2016,1,"Gannet","Sprat",437.917505910336
2017,1,"Gannet","Sprat",111.078946221094
2018,1,"Gannet","Sprat",271.236599418425
2019,1,"Gannet","Sprat",433.274095051131
1974,2,"Gannet","Sprat",433.438913758
1975,2,"Gannet","Sprat",1607.14958737509
1976,2,"Gannet","Sprat",319.421937276006
1977,2,"Gannet","Sprat",10.6029819691812
1978,2,"Gannet","Sprat",187.904774143775
1979,2,"Gannet","Sprat",16.8851180690688
1980,2,"Gannet","Sprat",1061.5588900551
1981,2,"Gannet","Sprat",25.9594159472568
1982,2,"Gannet","Sprat",135.584419942993
1983,2,"Gannet","Sprat",676.992548144282
1984,2,"Gannet","Sprat",646.952102148268
1985,2,"Gannet","Sprat",857.505247995303
1986,2,"Gannet","Sprat",236.974492193208
1987,2,"Gannet","Sprat",751.825265408516
1988,2,"Gannet","Sprat",708.964899228752
1989,2,"Gannet","Sprat",389.77202805414
1990,2,"Gannet","Sprat",767.979431770602
1991,2,"Gannet","Sprat",94.761110473005
1992,2,"Gannet","Sprat",115.06189398894
1993,2,"Gannet","Sprat",133.872856282415
1994,2,"Gannet","Sprat",164.52904750308
1995,2,"Gannet","Sprat",301.857082623694
1996,2,"Gannet","Sprat",693.4610146644
1997,2,"Gannet","Sprat",47.996136061808
1998,2,"Gannet","Sprat",772.134315365952
1999,2,"Gannet","Sprat",113.237170756825
2000,2,"Gannet","Sprat",251.48616728186
2001,2,"Gannet","Sprat",205.76311593636
2002,2,"Gannet","Sprat",1240.96245776362
2003,2,"Gannet","Sprat",173.05373164788
2004,2,"Gannet","Sprat",1514.89554967608
2005,2,"Gannet","Sprat",10.905511440252
2006,2,"Gannet","Sprat",595.604060041554
2007,2,"Gannet","Sprat",1632.11940811382
2008,2,"Gannet","Sprat",238.186664849706
2009,2,"Gannet","Sprat",3041.93997136777
2010,2,"Gannet","Sprat",431.835440940774
2011,2,"Gannet","Sprat",457.22973504456
2012,2,"Gannet","Sprat",2120.07885697074
2013,2,"Gannet","Sprat",214.229839941551
2014,2,"Gannet","Sprat",4075.23416336623
2015,2,"Gannet","Sprat",1045.59925880875
2016,2,"Gannet","Sprat",709.0487032448
2017,2,"Gannet","Sprat",128.104328922729
2018,2,"Gannet","Sprat",419.314332322608
2019,2,"Gannet","Sprat",725.724604345213
1974,3,"Gannet","Sprat",6078.04116829163
1975,3,"Gannet","Sprat",8214.11241863336
1976,3,"Gannet","Sprat",2898.16023361903
1977,3,"Gannet","Sprat",1321.64171513154
1978,3,"Gannet","Sprat",179.547078273392
1979,3,"Gannet","Sprat",4226.66358945484
1980,3,"Gannet","Sprat",2980.34278927982
1981,3,"Gannet","Sprat",1787.2546983499
1982,3,"Gannet","Sprat",1165.5364082976
1983,3,"Gannet","Sprat",1936.87622845354
1984,3,"Gannet","Sprat",1709.45224160403
1985,3,"Gannet","Sprat",976.947935267641
1986,3,"Gannet","Sprat",1786.50626312127
1987,3,"Gannet","Sprat",1233.30679696764
1988,3,"Gannet","Sprat",1354.83563477081
1989,3,"Gannet","Sprat",268.084955553716
1990,3,"Gannet","Sprat",2552.59528882963
1991,3,"Gannet","Sprat",3299.32702440812
1992,3,"Gannet","Sprat",2949.5137662998
1993,3,"Gannet","Sprat",3890.76661744248
1994,3,"Gannet","Sprat",2168.43078815492
1995,3,"Gannet","Sprat",872.924834273531
1996,3,"Gannet","Sprat",1016.10108174391
1997,3,"Gannet","Sprat",1319.36193938164
1998,3,"Gannet","Sprat",854.5605477787
1999,3,"Gannet","Sprat",2621.72531565719
2000,3,"Gannet","Sprat",2430.03486316503
2001,3,"Gannet","Sprat",2572.27719307438
2002,3,"Gannet","Sprat",2196.9193163442
2003,3,"Gannet","Sprat",3111.44622802102
2004,3,"Gannet","Sprat",7814.25465173424
2005,3,"Gannet","Sprat",4010.36988386554
