"Year","scenario","Species","variable","Age","value"
"1994","2022","Herring","M2","0",0.649137
"1995","2022","Herring","M2","0",0.793526
"1996","2022","Herring","M2","0",0.673723
"1997","2022","Herring","M2","0",0.782423
"1998","2022","Herring","M2","0",0.765853
"1999","2022","Herring","M2","0",0.680827
"2000","2022","Herring","M2","0",0.73687
"2001","2022","Herring","M2","0",0.687374
"2002","2022","Herring","M2","0",0.806763
"2003","2022","Herring","M2","0",0.845062
"2004","2022","Herring","M2","0",0.771192
"2005","2022","Herring","M2","0",0.839819
"2006","2022","Herring","M2","0",0.859827
"2007","2022","Herring","M2","0",0.872188
"2008","2022","Herring","M2","0",0.800824
"2009","2022","Herring","M2","0",0.733089
"2010","2022","Herring","M2","0",0.75966
"2011","2022","Herring","M2","0",0.907623
"2012","2022","Herring","M2","0",0.915951
"2013","2022","Herring","M2","0",0.748914
"2014","2022","Herring","M2","0",0.706417
"2015","2022","Herring","M2","0",0.829416
"2016","2022","Herring","M2","0",0.765642
"2017","2022","Herring","M2","0",0.783595
"2018","2022","Herring","M2","0",0.722111
"2019","2022","Herring","M2","0",0.665296
"2020","2022","Herring","M2","0",0.732397
"1975","2018","N.sandeel","M2","0",1.026295
"1976","2018","N.sandeel","M2","0",0.852525
"1977","2018","N.sandeel","M2","0",0.732433
"1978","2018","N.sandeel","M2","0",0.782668
"1979","2018","N.sandeel","M2","0",0.894454
"1980","2018","N.sandeel","M2","0",0.97388
"1981","2018","N.sandeel","M2","0",1.123799
"1982","2018","N.sandeel","M2","0",0.81494
"1983","2018","N.sandeel","M2","0",0.828369
"1984","2018","N.sandeel","M2","0",0.845588
"1985","2018","N.sandeel","M2","0",0.694864
"1986","2018","N.sandeel","M2","0",0.909087
"1987","2018","N.sandeel","M2","0",1.133297
"1988","2018","N.sandeel","M2","0",0.960902
"1989","2018","N.sandeel","M2","0",1.104035
"1990","2018","N.sandeel","M2","0",1.103423
"1991","2018","N.sandeel","M2","0",1.105852
"1992","2018","N.sandeel","M2","0",1.334898
"1993","2018","N.sandeel","M2","0",1.14934
"1994","2018","N.sandeel","M2","0",1.160575
"1995","2018","N.sandeel","M2","0",1.267316
"1996","2018","N.sandeel","M2","0",0.677171
"1997","2018","N.sandeel","M2","0",0.895836
"1998","2018","N.sandeel","M2","0",0.748349
"1999","2018","N.sandeel","M2","0",0.926758
"2000","2018","N.sandeel","M2","0",1.035201
"2001","2018","N.sandeel","M2","0",0.984226
"2002","2018","N.sandeel","M2","0",0.988448
"2003","2018","N.sandeel","M2","0",0.917055
"2004","2018","N.sandeel","M2","0",0.859408
"2005","2018","N.sandeel","M2","0",0.986186
"2006","2018","N.sandeel","M2","0",0.94108
"2007","2018","N.sandeel","M2","0",0.925157
"2008","2018","N.sandeel","M2","0",0.838301
"2009","2018","N.sandeel","M2","0",0.741884
"2010","2018","N.sandeel","M2","0",0.798686
"2011","2018","N.sandeel","M2","0",0.938654
"2012","2018","N.sandeel","M2","0",0.89216
"2013","2018","N.sandeel","M2","0",0.742597
"2014","2018","N.sandeel","M2","0",0.752767
"2015","2018","N.sandeel","M2","0",0.901197
"2016","2018","N.sandeel","M2","0",0.740321
"2017","2018","N.sandeel","M2","0",0.831499
"2018","2018","N.sandeel","M2","0",0.658484
"1975","2019","N.sandeel","M2","0",1.02507
"1976","2019","N.sandeel","M2","0",0.850042
"1977","2019","N.sandeel","M2","0",0.73232
"1978","2019","N.sandeel","M2","0",0.773335
"1979","2019","N.sandeel","M2","0",0.892295
"1980","2019","N.sandeel","M2","0",0.971158
"1981","2019","N.sandeel","M2","0",1.120857
"1982","2019","N.sandeel","M2","0",0.82217
"1983","2019","N.sandeel","M2","0",0.830715
"1984","2019","N.sandeel","M2","0",0.851332
"1985","2019","N.sandeel","M2","0",0.694662
"1986","2019","N.sandeel","M2","0",0.909474
"1987","2019","N.sandeel","M2","0",1.132557
"1988","2019","N.sandeel","M2","0",0.966964
"1989","2019","N.sandeel","M2","0",1.116524
"1990","2019","N.sandeel","M2","0",1.107898
"1991","2019","N.sandeel","M2","0",1.114714
"1992","2019","N.sandeel","M2","0",1.343484
"1993","2019","N.sandeel","M2","0",1.14946
"1994","2019","N.sandeel","M2","0",1.16323
"1995","2019","N.sandeel","M2","0",1.269468
"1996","2019","N.sandeel","M2","0",0.674055
"1997","2019","N.sandeel","M2","0",0.900739
"1998","2019","N.sandeel","M2","0",0.747661
"1999","2019","N.sandeel","M2","0",0.926693
"2000","2019","N.sandeel","M2","0",1.03964
"2001","2019","N.sandeel","M2","0",0.992608
"2002","2019","N.sandeel","M2","0",0.989418
"2003","2019","N.sandeel","M2","0",0.914035
"2004","2019","N.sandeel","M2","0",0.854158
"2005","2019","N.sandeel","M2","0",0.986472
"2006","2019","N.sandeel","M2","0",0.9359
"2007","2019","N.sandeel","M2","0",0.922562
"2008","2019","N.sandeel","M2","0",0.840427
"2009","2019","N.sandeel","M2","0",0.755175
"2010","2019","N.sandeel","M2","0",0.815541
"2011","2019","N.sandeel","M2","0",0.952028
"2012","2019","N.sandeel","M2","0",0.887256
"2013","2019","N.sandeel","M2","0",0.733855
"2014","2019","N.sandeel","M2","0",0.756788
"2015","2019","N.sandeel","M2","0",0.922789
"2016","2019","N.sandeel","M2","0",0.737917
"2017","2019","N.sandeel","M2","0",0.816634
"2018","2019","N.sandeel","M2","0",0.75165
"2019","2019","N.sandeel","M2","0",0.660312
"1975","2020","N.sandeel","M2","0",1.023419
"1976","2020","N.sandeel","M2","0",0.849146
"1977","2020","N.sandeel","M2","0",0.729827
"1978","2020","N.sandeel","M2","0",0.780546
"1979","2020","N.sandeel","M2","0",0.892853
"1980","2020","N.sandeel","M2","0",0.971353
"1981","2020","N.sandeel","M2","0",1.117669
"1982","2020","N.sandeel","M2","0",0.809129
"1983","2020","N.sandeel","M2","0",0.821942
"1984","2020","N.sandeel","M2","0",0.84017
"1985","2020","N.sandeel","M2","0",0.690475
"1986","2020","N.sandeel","M2","0",0.907141
"1987","2020","N.sandeel","M2","0",1.136027
"1988","2020","N.sandeel","M2","0",0.963755
"1989","2020","N.sandeel","M2","0",1.109812
"1990","2020","N.sandeel","M2","0",1.107274
"1991","2020","N.sandeel","M2","0",1.109227
"1992","2020","N.sandeel","M2","0",1.339189
"1993","2020","N.sandeel","M2","0",1.15174
"1994","2020","N.sandeel","M2","0",1.160468
"1995","2020","N.sandeel","M2","0",1.265273
"1996","2020","N.sandeel","M2","0",0.670735
"1997","2020","N.sandeel","M2","0",0.891911
"1998","2020","N.sandeel","M2","0",0.741171
"1999","2020","N.sandeel","M2","0",0.919495
"2000","2020","N.sandeel","M2","0",1.024813
"2001","2020","N.sandeel","M2","0",0.977196
"2002","2020","N.sandeel","M2","0",0.980404
"2003","2020","N.sandeel","M2","0",0.908301
"2004","2020","N.sandeel","M2","0",0.851757
"2005","2020","N.sandeel","M2","0",0.977696
"2006","2020","N.sandeel","M2","0",0.936126
"2007","2020","N.sandeel","M2","0",0.919144
"2008","2020","N.sandeel","M2","0",0.834666
"2009","2020","N.sandeel","M2","0",0.735152
"2010","2020","N.sandeel","M2","0",0.7924
"2011","2020","N.sandeel","M2","0",0.932469
"2012","2020","N.sandeel","M2","0",0.890732
"2013","2020","N.sandeel","M2","0",0.740541
"2014","2020","N.sandeel","M2","0",0.751793
"2015","2020","N.sandeel","M2","0",0.896141
"2016","2020","N.sandeel","M2","0",0.717029
"2017","2020","N.sandeel","M2","0",0.793943
"2018","2020","N.sandeel","M2","0",0.755103
"2019","2020","N.sandeel","M2","0",0.683143
"2020","2020","N.sandeel","M2","0",0.783639
"1975","2021","N.sandeel","M2","0",1.160963
"1976","2021","N.sandeel","M2","0",0.959197
"1977","2021","N.sandeel","M2","0",0.787169
"1978","2021","N.sandeel","M2","0",0.869736
"1979","2021","N.sandeel","M2","0",1.00282
"1980","2021","N.sandeel","M2","0",1.035795
"1981","2021","N.sandeel","M2","0",1.147448
"1982","2021","N.sandeel","M2","0",0.845315
"1983","2021","N.sandeel","M2","0",0.869959
"1984","2021","N.sandeel","M2","0",0.867669
"1985","2021","N.sandeel","M2","0",0.698153
"1986","2021","N.sandeel","M2","0",0.912889
"1987","2021","N.sandeel","M2","0",1.139226
"1988","2021","N.sandeel","M2","0",0.96089
"1989","2021","N.sandeel","M2","0",1.116628
"1990","2021","N.sandeel","M2","0",1.110285
"1991","2021","N.sandeel","M2","0",1.107372
"1992","2021","N.sandeel","M2","0",1.310987
"1993","2021","N.sandeel","M2","0",1.128977
"1994","2021","N.sandeel","M2","0",1.127499
"1995","2021","N.sandeel","M2","0",1.213842
"1996","2021","N.sandeel","M2","0",0.649993
"1997","2021","N.sandeel","M2","0",0.851315
"1998","2021","N.sandeel","M2","0",0.732334
"1999","2021","N.sandeel","M2","0",0.890429
"2000","2021","N.sandeel","M2","0",1.000108
"2001","2021","N.sandeel","M2","0",0.96862
"2002","2021","N.sandeel","M2","0",0.969307
"2003","2021","N.sandeel","M2","0",0.903524
"2004","2021","N.sandeel","M2","0",0.851102
"2005","2021","N.sandeel","M2","0",0.954343
"2006","2021","N.sandeel","M2","0",0.925241
"2007","2021","N.sandeel","M2","0",0.921271
"2008","2021","N.sandeel","M2","0",0.84809
"2009","2021","N.sandeel","M2","0",0.726716
"2010","2021","N.sandeel","M2","0",0.783123
"2011","2021","N.sandeel","M2","0",0.940595
"2012","2021","N.sandeel","M2","0",0.913088
"2013","2021","N.sandeel","M2","0",0.760006
"2014","2021","N.sandeel","M2","0",0.765961
"2015","2021","N.sandeel","M2","0",0.911907
"2016","2021","N.sandeel","M2","0",0.72153
"2017","2021","N.sandeel","M2","0",0.791885
"2018","2021","N.sandeel","M2","0",0.751271
"2019","2021","N.sandeel","M2","0",0.719268
"2020","2021","N.sandeel","M2","0",0.906663
"1975","2022","N.sandeel","M2","0",1.006616
"1976","2022","N.sandeel","M2","0",0.834678
"1977","2022","N.sandeel","M2","0",0.71678
"1978","2022","N.sandeel","M2","0",0.761811
"1979","2022","N.sandeel","M2","0",0.87191
"1980","2022","N.sandeel","M2","0",0.950391
"1981","2022","N.sandeel","M2","0",1.096262
"1982","2022","N.sandeel","M2","0",0.793838
"1983","2022","N.sandeel","M2","0",0.808544
"1984","2022","N.sandeel","M2","0",0.827905
"1985","2022","N.sandeel","M2","0",0.680106
"1986","2022","N.sandeel","M2","0",0.8991
"1987","2022","N.sandeel","M2","0",1.138407
"1988","2022","N.sandeel","M2","0",0.969223
"1989","2022","N.sandeel","M2","0",1.119096
"1990","2022","N.sandeel","M2","0",1.113444
"1991","2022","N.sandeel","M2","0",1.117095
"1992","2022","N.sandeel","M2","0",1.34816
"1993","2022","N.sandeel","M2","0",1.156909
"1994","2022","N.sandeel","M2","0",1.160036
"1995","2022","N.sandeel","M2","0",1.266315
"1996","2022","N.sandeel","M2","0",0.662213
"1997","2022","N.sandeel","M2","0",0.887912
"1998","2022","N.sandeel","M2","0",0.730524
"1999","2022","N.sandeel","M2","0",0.908668
"2000","2022","N.sandeel","M2","0",1.0071
"2001","2022","N.sandeel","M2","0",0.961957
"2002","2022","N.sandeel","M2","0",0.964799
"2003","2022","N.sandeel","M2","0",0.893911
"2004","2022","N.sandeel","M2","0",0.837147
"2005","2022","N.sandeel","M2","0",0.957088
"2006","2022","N.sandeel","M2","0",0.919373
"2007","2022","N.sandeel","M2","0",0.902439
"2008","2022","N.sandeel","M2","0",0.823586
"2009","2022","N.sandeel","M2","0",0.722976
"2010","2022","N.sandeel","M2","0",0.777303
"2011","2022","N.sandeel","M2","0",0.915193
"2012","2022","N.sandeel","M2","0",0.879201
"2013","2022","N.sandeel","M2","0",0.733293
"2014","2022","N.sandeel","M2","0",0.745577
"2015","2022","N.sandeel","M2","0",0.883863
"2016","2022","N.sandeel","M2","0",0.706792
"2017","2022","N.sandeel","M2","0",0.775759
"2018","2022","N.sandeel","M2","0",0.721741
"2019","2022","N.sandeel","M2","0",0.714254
"2020","2022","N.sandeel","M2","0",0.952306
"1975","2018","Nor.pout","M2","0",1.011825
"1976","2018","Nor.pout","M2","0",1.020006
"1977","2018","Nor.pout","M2","0",0.892264
"1978","2018","Nor.pout","M2","0",0.843674
"1979","2018","Nor.pout","M2","0",0.741076
"1980","2018","Nor.pout","M2","0",0.978913
"1981","2018","Nor.pout","M2","0",1.119691
"1982","2018","Nor.pout","M2","0",0.884069
"1983","2018","Nor.pout","M2","0",0.705052
"1984","2018","Nor.pout","M2","0",0.918367
"1985","2018","Nor.pout","M2","0",0.906272
"1986","2018","Nor.pout","M2","0",1.011129
"1987","2018","Nor.pout","M2","0",1.102899
"1988","2018","Nor.pout","M2","0",0.977283
"1989","2018","Nor.pout","M2","0",0.963608
"1990","2018","Nor.pout","M2","0",0.909054
"1991","2018","Nor.pout","M2","0",0.806044
"1992","2018","Nor.pout","M2","0",1.020354
"1993","2018","Nor.pout","M2","0",0.981152
"1994","2018","Nor.pout","M2","0",0.838269
"1995","2018","Nor.pout","M2","0",1.107634
"1996","2018","Nor.pout","M2","0",0.819672
"1997","2018","Nor.pout","M2","0",0.962606
"1998","2018","Nor.pout","M2","0",0.998941
"1999","2018","Nor.pout","M2","0",0.874623
"2000","2018","Nor.pout","M2","0",1.018775
"2001","2018","Nor.pout","M2","0",1.192799
"2002","2018","Nor.pout","M2","0",1.15126
"2003","2018","Nor.pout","M2","0",1.089369
"2004","2018","Nor.pout","M2","0",1.148691
"2005","2018","Nor.pout","M2","0",1.056977
"2006","2018","Nor.pout","M2","0",1.162768
"2007","2018","Nor.pout","M2","0",1.171135
"2008","2018","Nor.pout","M2","0",1.131194
"2009","2018","Nor.pout","M2","0",0.971493
"2010","2018","Nor.pout","M2","0",1.168778
"2011","2018","Nor.pout","M2","0",1.396275
"2012","2018","Nor.pout","M2","0",1.213361
"2013","2018","Nor.pout","M2","0",1.257415
"2014","2018","Nor.pout","M2","0",1.072827
"2015","2018","Nor.pout","M2","0",1.161522
"2016","2018","Nor.pout","M2","0",1.161753
"2017","2018","Nor.pout","M2","0",1.3856
"2018","2018","Nor.pout","M2","0",0.918643
"1975","2019","Nor.pout","M2","0",1.010008
"1976","2019","Nor.pout","M2","0",1.018169
"1977","2019","Nor.pout","M2","0",0.89296
"1978","2019","Nor.pout","M2","0",0.835169
"1979","2019","Nor.pout","M2","0",0.739641
"1980","2019","Nor.pout","M2","0",0.97725
"1981","2019","Nor.pout","M2","0",1.116752
"1982","2019","Nor.pout","M2","0",0.888268
"1983","2019","Nor.pout","M2","0",0.704774
"1984","2019","Nor.pout","M2","0",0.922442
"1985","2019","Nor.pout","M2","0",0.905321
"1986","2019","Nor.pout","M2","0",1.007006
"1987","2019","Nor.pout","M2","0",1.097095
"1988","2019","Nor.pout","M2","0",0.97639
"1989","2019","Nor.pout","M2","0",0.964372
"1990","2019","Nor.pout","M2","0",0.903868
"1991","2019","Nor.pout","M2","0",0.801711
"1992","2019","Nor.pout","M2","0",1.015782
"1993","2019","Nor.pout","M2","0",0.971024
"1994","2019","Nor.pout","M2","0",0.835621
"1995","2019","Nor.pout","M2","0",1.099324
"1996","2019","Nor.pout","M2","0",0.815291
"1997","2019","Nor.pout","M2","0",0.960618
"1998","2019","Nor.pout","M2","0",0.992838
"1999","2019","Nor.pout","M2","0",0.866696
"2000","2019","Nor.pout","M2","0",1.014067
"2001","2019","Nor.pout","M2","0",1.191401
"2002","2019","Nor.pout","M2","0",1.14589
"2003","2019","Nor.pout","M2","0",1.081173
"2004","2019","Nor.pout","M2","0",1.140172
"2005","2019","Nor.pout","M2","0",1.051098
"2006","2019","Nor.pout","M2","0",1.154047
"2007","2019","Nor.pout","M2","0",1.163739
"2008","2019","Nor.pout","M2","0",1.130107
"2009","2019","Nor.pout","M2","0",0.973995
"2010","2019","Nor.pout","M2","0",1.173863
"2011","2019","Nor.pout","M2","0",1.394261
"2012","2019","Nor.pout","M2","0",1.210014
"2013","2019","Nor.pout","M2","0",1.251604
"2014","2019","Nor.pout","M2","0",1.074398
"2015","2019","Nor.pout","M2","0",1.177407
"2016","2019","Nor.pout","M2","0",1.175121
"2017","2019","Nor.pout","M2","0",1.360379
"2018","2019","Nor.pout","M2","0",1.051338
"2019","2019","Nor.pout","M2","0",0.722358
"1975","2020","Nor.pout","M2","0",1.012064
"1976","2020","Nor.pout","M2","0",1.019364
"1977","2020","Nor.pout","M2","0",0.890283
"1978","2020","Nor.pout","M2","0",0.841881
"1979","2020","Nor.pout","M2","0",0.73972
"1980","2020","Nor.pout","M2","0",0.978722
"1981","2020","Nor.pout","M2","0",1.117078
"1982","2020","Nor.pout","M2","0",0.882735
"1983","2020","Nor.pout","M2","0",0.70324
"1984","2020","Nor.pout","M2","0",0.916596
"1985","2020","Nor.pout","M2","0",0.904805
"1986","2020","Nor.pout","M2","0",1.010026
"1987","2020","Nor.pout","M2","0",1.102409
"1988","2020","Nor.pout","M2","0",0.975744
"1989","2020","Nor.pout","M2","0",0.96096
"1990","2020","Nor.pout","M2","0",0.905041
"1991","2020","Nor.pout","M2","0",0.800784
"1992","2020","Nor.pout","M2","0",1.01702
"1993","2020","Nor.pout","M2","0",0.973781
"1994","2020","Nor.pout","M2","0",0.834116
"1995","2020","Nor.pout","M2","0",1.100872
"1996","2020","Nor.pout","M2","0",0.81429
"1997","2020","Nor.pout","M2","0",0.954992
"1998","2020","Nor.pout","M2","0",0.99025
"1999","2020","Nor.pout","M2","0",0.870807
"2000","2020","Nor.pout","M2","0",1.012867
"2001","2020","Nor.pout","M2","0",1.187944
"2002","2020","Nor.pout","M2","0",1.148576
"2003","2020","Nor.pout","M2","0",1.085867
"2004","2020","Nor.pout","M2","0",1.14695
"2005","2020","Nor.pout","M2","0",1.055621
"2006","2020","Nor.pout","M2","0",1.161486
"2007","2020","Nor.pout","M2","0",1.169914
"2008","2020","Nor.pout","M2","0",1.133784
"2009","2020","Nor.pout","M2","0",0.971737
"2010","2020","Nor.pout","M2","0",1.165438
"2011","2020","Nor.pout","M2","0",1.391116
"2012","2020","Nor.pout","M2","0",1.21905
"2013","2020","Nor.pout","M2","0",1.264267
"2014","2020","Nor.pout","M2","0",1.079963
"2015","2020","Nor.pout","M2","0",1.17093
"2016","2020","Nor.pout","M2","0",1.17738
"2017","2020","Nor.pout","M2","0",1.360974
"2018","2020","Nor.pout","M2","0",1.076058
"2019","2020","Nor.pout","M2","0",0.843848
"2020","2020","Nor.pout","M2","0",0.920907
"1975","2021","Nor.pout","M2","0",0.621655
"1976","2021","Nor.pout","M2","0",0.612395
"1977","2021","Nor.pout","M2","0",0.462866
"1978","2021","Nor.pout","M2","0",0.455569
"1979","2021","Nor.pout","M2","0",0.416139
"1980","2021","Nor.pout","M2","0",0.516966
"1981","2021","Nor.pout","M2","0",0.569969
"1982","2021","Nor.pout","M2","0",0.451712
"1983","2021","Nor.pout","M2","0",0.38114
"1984","2021","Nor.pout","M2","0",0.468994
"1985","2021","Nor.pout","M2","0",0.413559
"1986","2021","Nor.pout","M2","0",0.495827
"1987","2021","Nor.pout","M2","0",0.543241
"1988","2021","Nor.pout","M2","0",0.486103
"1989","2021","Nor.pout","M2","0",0.512221
"1990","2021","Nor.pout","M2","0",0.484282
"1991","2021","Nor.pout","M2","0",0.410453
"1992","2021","Nor.pout","M2","0",0.530754
"1993","2021","Nor.pout","M2","0",0.449666
"1994","2021","Nor.pout","M2","0",0.389099
"1995","2021","Nor.pout","M2","0",0.502928
"1996","2021","Nor.pout","M2","0",0.341478
"1997","2021","Nor.pout","M2","0",0.381898
"1998","2021","Nor.pout","M2","0",0.409493
"1999","2021","Nor.pout","M2","0",0.39975
"2000","2021","Nor.pout","M2","0",0.451661
"2001","2021","Nor.pout","M2","0",0.491037
"2002","2021","Nor.pout","M2","0",0.471626
"2003","2021","Nor.pout","M2","0",0.462463
"2004","2021","Nor.pout","M2","0",0.470538
"2005","2021","Nor.pout","M2","0",0.472683
"2006","2021","Nor.pout","M2","0",0.49712
"2007","2021","Nor.pout","M2","0",0.509442
"2008","2021","Nor.pout","M2","0",0.48756
"2009","2021","Nor.pout","M2","0",0.405263
"2010","2021","Nor.pout","M2","0",0.42257
"2011","2021","Nor.pout","M2","0",0.50804
"2012","2021","Nor.pout","M2","0",0.536689
