"Year","scenario","Species","variable","Age","value"
"2009","2023","S.sandeel","M2","4",0.429404481104636
"2010","2023","S.sandeel","M2","4",0.410097430906327
"2011","2023","S.sandeel","M2","4",0.551365838754058
"2012","2023","S.sandeel","M2","4",0.64626622800792
"2013","2023","S.sandeel","M2","4",0.471316265583598
"2014","2023","S.sandeel","M2","4",0.416946675532647
"2015","2023","S.sandeel","M2","4",0.41805296882147
"2016","2023","S.sandeel","M2","4",0.517664057071976
"2017","2023","S.sandeel","M2","4",0.369726486434737
"2018","2023","S.sandeel","M2","4",0.377530128283715
"2019","2023","S.sandeel","M2","4",0.375472756472074
"2020","2023","S.sandeel","M2","4",0.375873174709181
"2021","2023","S.sandeel","M2","4",0.464251637797999
"2022","2023","S.sandeel","M2","4",0.401543149683774
"1974","2020","Saithe","M2","4",0
"1975","2020","Saithe","M2","4",0
"1976","2020","Saithe","M2","4",0
"1977","2020","Saithe","M2","4",0
"1978","2020","Saithe","M2","4",0
"1979","2020","Saithe","M2","4",0
"1980","2020","Saithe","M2","4",0
"1981","2020","Saithe","M2","4",0
"1982","2020","Saithe","M2","4",0
"1983","2020","Saithe","M2","4",0
"1984","2020","Saithe","M2","4",0
"1985","2020","Saithe","M2","4",0
"1986","2020","Saithe","M2","4",0
"1987","2020","Saithe","M2","4",0
"1988","2020","Saithe","M2","4",0
"1989","2020","Saithe","M2","4",0
"1990","2020","Saithe","M2","4",0
"1991","2020","Saithe","M2","4",0
"1992","2020","Saithe","M2","4",0
"1993","2020","Saithe","M2","4",0
"1994","2020","Saithe","M2","4",0
"1995","2020","Saithe","M2","4",0
"1996","2020","Saithe","M2","4",0
"1997","2020","Saithe","M2","4",0
"1998","2020","Saithe","M2","4",0
"1999","2020","Saithe","M2","4",0
"2000","2020","Saithe","M2","4",0
"2001","2020","Saithe","M2","4",0
"2002","2020","Saithe","M2","4",0
"2003","2020","Saithe","M2","4",0
"2004","2020","Saithe","M2","4",0
"2005","2020","Saithe","M2","4",0
"2006","2020","Saithe","M2","4",0
"2007","2020","Saithe","M2","4",0
"2008","2020","Saithe","M2","4",0
"2009","2020","Saithe","M2","4",0
"2010","2020","Saithe","M2","4",0
"2011","2020","Saithe","M2","4",0
"2012","2020","Saithe","M2","4",0
"2013","2020","Saithe","M2","4",0
"2014","2020","Saithe","M2","4",0
"2015","2020","Saithe","M2","4",0
"2016","2020","Saithe","M2","4",0
"2017","2020","Saithe","M2","4",0
"2018","2020","Saithe","M2","4",0
"2019","2020","Saithe","M2","4",0
"1974","2023","Saithe","M2","4",0
"1975","2023","Saithe","M2","4",0
"1976","2023","Saithe","M2","4",0
"1977","2023","Saithe","M2","4",0
"1978","2023","Saithe","M2","4",0
"1979","2023","Saithe","M2","4",0
"1980","2023","Saithe","M2","4",0
"1981","2023","Saithe","M2","4",0
"1982","2023","Saithe","M2","4",0
"1983","2023","Saithe","M2","4",0
"1984","2023","Saithe","M2","4",0
"1985","2023","Saithe","M2","4",0
"1986","2023","Saithe","M2","4",0
"1987","2023","Saithe","M2","4",0
"1988","2023","Saithe","M2","4",0
"1989","2023","Saithe","M2","4",0
"1990","2023","Saithe","M2","4",0
"1991","2023","Saithe","M2","4",0
"1992","2023","Saithe","M2","4",0
"1993","2023","Saithe","M2","4",0
"1994","2023","Saithe","M2","4",0
"1995","2023","Saithe","M2","4",0
"1996","2023","Saithe","M2","4",0
"1997","2023","Saithe","M2","4",0
"1998","2023","Saithe","M2","4",0
"1999","2023","Saithe","M2","4",0
"2000","2023","Saithe","M2","4",0
"2001","2023","Saithe","M2","4",0
"2002","2023","Saithe","M2","4",0
"2003","2023","Saithe","M2","4",0
"2004","2023","Saithe","M2","4",0
"2005","2023","Saithe","M2","4",0
"2006","2023","Saithe","M2","4",0
"2007","2023","Saithe","M2","4",0
"2008","2023","Saithe","M2","4",0
"2009","2023","Saithe","M2","4",0
"2010","2023","Saithe","M2","4",0
"2011","2023","Saithe","M2","4",0
"2012","2023","Saithe","M2","4",0
"2013","2023","Saithe","M2","4",0
"2014","2023","Saithe","M2","4",0
"2015","2023","Saithe","M2","4",0
"2016","2023","Saithe","M2","4",0
"2017","2023","Saithe","M2","4",0
"2018","2023","Saithe","M2","4",0
"2019","2023","Saithe","M2","4",0
"2020","2023","Saithe","M2","4",0
"2021","2023","Saithe","M2","4",0
"2022","2023","Saithe","M2","4",0
"1974","2020","Sole","M2","4",0
"1975","2020","Sole","M2","4",0
"1976","2020","Sole","M2","4",0
"1977","2020","Sole","M2","4",0
"1978","2020","Sole","M2","4",0
"1979","2020","Sole","M2","4",0
"1980","2020","Sole","M2","4",0
"1981","2020","Sole","M2","4",0
"1982","2020","Sole","M2","4",0
"1983","2020","Sole","M2","4",0
"1984","2020","Sole","M2","4",0
"1985","2020","Sole","M2","4",0
"1986","2020","Sole","M2","4",0
"1987","2020","Sole","M2","4",0
"1988","2020","Sole","M2","4",0
"1989","2020","Sole","M2","4",0
"1990","2020","Sole","M2","4",0
"1991","2020","Sole","M2","4",0
"1992","2020","Sole","M2","4",0
"1993","2020","Sole","M2","4",0
"1994","2020","Sole","M2","4",0
"1995","2020","Sole","M2","4",0
"1996","2020","Sole","M2","4",0
"1997","2020","Sole","M2","4",0
"1998","2020","Sole","M2","4",0
"1999","2020","Sole","M2","4",0
"2000","2020","Sole","M2","4",0
"2001","2020","Sole","M2","4",0
"2002","2020","Sole","M2","4",0
"2003","2020","Sole","M2","4",0
"2004","2020","Sole","M2","4",0
"2005","2020","Sole","M2","4",0
"2006","2020","Sole","M2","4",0
"2007","2020","Sole","M2","4",0
"2008","2020","Sole","M2","4",0
"2009","2020","Sole","M2","4",0
"2010","2020","Sole","M2","4",0
"2011","2020","Sole","M2","4",0
"2012","2020","Sole","M2","4",0
"2013","2020","Sole","M2","4",0
"2014","2020","Sole","M2","4",0
"2015","2020","Sole","M2","4",0
"2016","2020","Sole","M2","4",0
"2017","2020","Sole","M2","4",0
"2018","2020","Sole","M2","4",0
"2019","2020","Sole","M2","4",0
"1974","2023","Sole","M2","4",0
"1975","2023","Sole","M2","4",0
"1976","2023","Sole","M2","4",0
"1977","2023","Sole","M2","4",0
"1978","2023","Sole","M2","4",0
"1979","2023","Sole","M2","4",0
"1980","2023","Sole","M2","4",0
"1981","2023","Sole","M2","4",0
"1982","2023","Sole","M2","4",0
"1983","2023","Sole","M2","4",0
"1984","2023","Sole","M2","4",0
"1985","2023","Sole","M2","4",0
"1986","2023","Sole","M2","4",0
"1987","2023","Sole","M2","4",0
"1988","2023","Sole","M2","4",0
"1989","2023","Sole","M2","4",0
"1990","2023","Sole","M2","4",0
"1991","2023","Sole","M2","4",0
"1992","2023","Sole","M2","4",0
"1993","2023","Sole","M2","4",0
"1994","2023","Sole","M2","4",0
"1995","2023","Sole","M2","4",0
"1996","2023","Sole","M2","4",0
"1997","2023","Sole","M2","4",0
"1998","2023","Sole","M2","4",0
"1999","2023","Sole","M2","4",0
"2000","2023","Sole","M2","4",0
"2001","2023","Sole","M2","4",0
"2002","2023","Sole","M2","4",0
"2003","2023","Sole","M2","4",0
"2004","2023","Sole","M2","4",0
"2005","2023","Sole","M2","4",0
"2006","2023","Sole","M2","4",0
"2007","2023","Sole","M2","4",0
"2008","2023","Sole","M2","4",0
"2009","2023","Sole","M2","4",0
"2010","2023","Sole","M2","4",0
"2011","2023","Sole","M2","4",0
"2012","2023","Sole","M2","4",0
"2013","2023","Sole","M2","4",0
"2014","2023","Sole","M2","4",0
"2015","2023","Sole","M2","4",0
"2016","2023","Sole","M2","4",0
"2017","2023","Sole","M2","4",0
"2018","2023","Sole","M2","4",0
"2019","2023","Sole","M2","4",0
"2020","2023","Sole","M2","4",0
"2021","2023","Sole","M2","4",0
"2022","2023","Sole","M2","4",0
"1974","2020","Whiting","M2","4",0.33759538230839
"1975","2020","Whiting","M2","4",0.27768785750653
"1976","2020","Whiting","M2","4",0.298604504049457
"1977","2020","Whiting","M2","4",0.351567760562846
"1978","2020","Whiting","M2","4",0.332486395078034
"1979","2020","Whiting","M2","4",0.314141769727918
"1980","2020","Whiting","M2","4",0.26304391815409
"1981","2020","Whiting","M2","4",0.331202873892815
"1982","2020","Whiting","M2","4",0.335124743682525
"1983","2020","Whiting","M2","4",0.266057373703289
"1984","2020","Whiting","M2","4",0.256695082434978
"1985","2020","Whiting","M2","4",0.258540891125357
"1986","2020","Whiting","M2","4",0.227666186195296
"1987","2020","Whiting","M2","4",0.232888760338095
"1988","2020","Whiting","M2","4",0.283904435772664
"1989","2020","Whiting","M2","4",0.270152481842809
"1990","2020","Whiting","M2","4",0.25305863363737
"1991","2020","Whiting","M2","4",0.271977036696794
"1992","2020","Whiting","M2","4",0.24681146161718
"1993","2020","Whiting","M2","4",0.231741341396158
"1994","2020","Whiting","M2","4",0.258449734844261
"1995","2020","Whiting","M2","4",0.223715530184956
"1996","2020","Whiting","M2","4",0.267282951391969
"1997","2020","Whiting","M2","4",0.239156732604207
"1998","2020","Whiting","M2","4",0.229882573164645
"1999","2020","Whiting","M2","4",0.284568073521463
"2000","2020","Whiting","M2","4",0.221139644074031
"2001","2020","Whiting","M2","4",0.214460899563985
"2002","2020","Whiting","M2","4",0.246805141734112
"2003","2020","Whiting","M2","4",0.266867250883183
"2004","2020","Whiting","M2","4",0.326614535448025
"2005","2020","Whiting","M2","4",0.2880784866047
"2006","2020","Whiting","M2","4",0.309512871642409
"2007","2020","Whiting","M2","4",0.278604851055297
"2008","2020","Whiting","M2","4",0.321466842777245
"2009","2020","Whiting","M2","4",0.26218733350943
"2010","2020","Whiting","M2","4",0.221252079344696
"2011","2020","Whiting","M2","4",0.239194667115478
"2012","2020","Whiting","M2","4",0.24563555047202
"2013","2020","Whiting","M2","4",0.277339904968445
"2014","2020","Whiting","M2","4",0.296583558781456
"2015","2020","Whiting","M2","4",0.261901821054405
"2016","2020","Whiting","M2","4",0.289166549874692
"2017","2020","Whiting","M2","4",0.25510888033677
"2018","2020","Whiting","M2","4",0.279062477013863
"2019","2020","Whiting","M2","4",0.269213900894393
"1974","2023","Whiting","M2","4",0.341864034431883
"1975","2023","Whiting","M2","4",0.350126138235908
"1976","2023","Whiting","M2","4",0.323614871030572
"1977","2023","Whiting","M2","4",0.351614000371412
"1978","2023","Whiting","M2","4",0.305679749079126
"1979","2023","Whiting","M2","4",0.322375305506234
"1980","2023","Whiting","M2","4",0.292221694151063
"1981","2023","Whiting","M2","4",0.329975910660071
"1982","2023","Whiting","M2","4",0.360044119376331
"1983","2023","Whiting","M2","4",0.29633598563727
"1984","2023","Whiting","M2","4",0.285702225965559
"1985","2023","Whiting","M2","4",0.275281981640263
"1986","2023","Whiting","M2","4",0.285893584297426
"1987","2023","Whiting","M2","4",0.249150963287875
"1988","2023","Whiting","M2","4",0.302064284869642
"1989","2023","Whiting","M2","4",0.276079927298911
"1990","2023","Whiting","M2","4",0.27663688101453
"1991","2023","Whiting","M2","4",0.274434851295703
"1992","2023","Whiting","M2","4",0.257381694168622
"1993","2023","Whiting","M2","4",0.247085329508387
"1994","2023","Whiting","M2","4",0.267397897914793
"1995","2023","Whiting","M2","4",0.239770713284549
"1996","2023","Whiting","M2","4",0.278805348411946
"1997","2023","Whiting","M2","4",0.26919474288623
"1998","2023","Whiting","M2","4",0.256569055920866
"1999","2023","Whiting","M2","4",0.30398384277036
"2000","2023","Whiting","M2","4",0.235081999450427
"2001","2023","Whiting","M2","4",0.238261985183976
"2002","2023","Whiting","M2","4",0.285154901651223
"2003","2023","Whiting","M2","4",0.287624909723421
"2004","2023","Whiting","M2","4",0.330277731959548
"2005","2023","Whiting","M2","4",0.323644387589989
"2006","2023","Whiting","M2","4",0.332325747277996
"2007","2023","Whiting","M2","4",0.319978710860701
"2008","2023","Whiting","M2","4",0.355568554203322
"2009","2023","Whiting","M2","4",0.344853388693281
"2010","2023","Whiting","M2","4",0.290098597819593
"2011","2023","Whiting","M2","4",0.291119066849887
"2012","2023","Whiting","M2","4",0.312096600409167
"2013","2023","Whiting","M2","4",0.334879551670857
"2014","2023","Whiting","M2","4",0.33516244738967
"2015","2023","Whiting","M2","4",0.321159358111522
"2016","2023","Whiting","M2","4",0.330003815478178
"2017","2023","Whiting","M2","4",0.306370944391164
"2018","2023","Whiting","M2","4",0.322852172464049
"2019","2023","Whiting","M2","4",0.31701077362882
"2020","2023","Whiting","M2","4",0.257368703759821
"2021","2023","Whiting","M2","4",0.262847586076784
"2022","2023","Whiting","M2","4",0.293326640243118
"1974","2020","Cod","M2","5",0
"1975","2020","Cod","M2","5",0
"1976","2020","Cod","M2","5",0
"1977","2020","Cod","M2","5",0
"1978","2020","Cod","M2","5",0
"1979","2020","Cod","M2","5",0
"1980","2020","Cod","M2","5",0
"1981","2020","Cod","M2","5",0
"1982","2020","Cod","M2","5",0
"1983","2020","Cod","M2","5",0
"1984","2020","Cod","M2","5",0
"1985","2020","Cod","M2","5",0
"1986","2020","Cod","M2","5",0
"1987","2020","Cod","M2","5",0
"1988","2020","Cod","M2","5",0
"1989","2020","Cod","M2","5",0
"1990","2020","Cod","M2","5",0
"1991","2020","Cod","M2","5",0
"1992","2020","Cod","M2","5",0
"1993","2020","Cod","M2","5",0
"1994","2020","Cod","M2","5",0
"1995","2020","Cod","M2","5",0
"1996","2020","Cod","M2","5",0
"1997","2020","Cod","M2","5",0
"1998","2020","Cod","M2","5",0
"1999","2020","Cod","M2","5",0
"2000","2020","Cod","M2","5",0
"2001","2020","Cod","M2","5",0
"2002","2020","Cod","M2","5",0
"2003","2020","Cod","M2","5",0
"2004","2020","Cod","M2","5",0
"2005","2020","Cod","M2","5",0
"2006","2020","Cod","M2","5",0
"2007","2020","Cod","M2","5",0
"2008","2020","Cod","M2","5",0
"2009","2020","Cod","M2","5",0
"2010","2020","Cod","M2","5",0
"2011","2020","Cod","M2","5",0
"2012","2020","Cod","M2","5",0
"2013","2020","Cod","M2","5",0
"2014","2020","Cod","M2","5",0
"2015","2020","Cod","M2","5",0
"2016","2020","Cod","M2","5",0
"2017","2020","Cod","M2","5",0
"2018","2020","Cod","M2","5",0
"2019","2020","Cod","M2","5",0
"1974","2023","Cod","M2","5",0
"1975","2023","Cod","M2","5",0
"1976","2023","Cod","M2","5",0
"1977","2023","Cod","M2","5",0
"1978","2023","Cod","M2","5",0
"1979","2023","Cod","M2","5",0
"1980","2023","Cod","M2","5",0
"1981","2023","Cod","M2","5",0
"1982","2023","Cod","M2","5",0
"1983","2023","Cod","M2","5",0
"1984","2023","Cod","M2","5",0
"1985","2023","Cod","M2","5",0
"1986","2023","Cod","M2","5",0
"1987","2023","Cod","M2","5",0
"1988","2023","Cod","M2","5",0
"1989","2023","Cod","M2","5",0
"1990","2023","Cod","M2","5",0.000323539730037893
"1991","2023","Cod","M2","5",0
"1992","2023","Cod","M2","5",0
"1993","2023","Cod","M2","5",0
"1994","2023","Cod","M2","5",0
"1995","2023","Cod","M2","5",0
"1996","2023","Cod","M2","5",0
"1997","2023","Cod","M2","5",0
"1998","2023","Cod","M2","5",0
"1999","2023","Cod","M2","5",0
"2000","2023","Cod","M2","5",0
"2001","2023","Cod","M2","5",0
"2002","2023","Cod","M2","5",0
"2003","2023","Cod","M2","5",0
"2004","2023","Cod","M2","5",0
"2005","2023","Cod","M2","5",8.73510568919209e-05
"2006","2023","Cod","M2","5",0
"2007","2023","Cod","M2","5",0
"2008","2023","Cod","M2","5",0
"2009","2023","Cod","M2","5",0
"2010","2023","Cod","M2","5",0
"2011","2023","Cod","M2","5",0
"2012","2023","Cod","M2","5",0
"2013","2023","Cod","M2","5",0
"2014","2023","Cod","M2","5",0.0011194091848653
"2015","2023","Cod","M2","5",0.00264656603337815
"2016","2023","Cod","M2","5",0
"2017","2023","Cod","M2","5",0.00196020647823983
"2018","2023","Cod","M2","5",0
"2019","2023","Cod","M2","5",0
"2020","2023","Cod","M2","5",0
"2021","2023","Cod","M2","5",0
"2022","2023","Cod","M2","5",0
"1974","2020","Haddock","M2","5",0.0444391601850415
"1975","2020","Haddock","M2","5",0.110739233011368
"1976","2020","Haddock","M2","5",0.1154792807121
"1977","2020","Haddock","M2","5",0.0960267999269654
"1978","2020","Haddock","M2","5",0.0628170834382712
"1979","2020","Haddock","M2","5",0.0679087688799414
"1980","2020","Haddock","M2","5",0.0290748658454052
"1981","2020","Haddock","M2","5",0.0248888703908221
"1982","2020","Haddock","M2","5",0.0390624768247942
"1983","2020","Haddock","M2","5",0.0376204980210308
"1984","2020","Haddock","M2","5",0.0730893013051002
"1985","2020","Haddock","M2","5",0.0433632077734954
"1986","2020","Haddock","M2","5",0.0356595078119691
"1987","2020","Haddock","M2","5",0.0228144742600964
"1988","2020","Haddock","M2","5",0.0641341789297781
"1989","2020","Haddock","M2","5",0.0332728890885456
"1990","2020","Haddock","M2","5",0.0393200759746818
"1991","2020","Haddock","M2","5",0.0668529902286907
"1992","2020","Haddock","M2","5",0.019756435972456
"1993","2020","Haddock","M2","5",0.0202644836253126
"1994","2020","Haddock","M2","5",0.0314899039904831
"1995","2020","Haddock","M2","5",0.0293184124459257
"1996","2020","Haddock","M2","5",0.0446055140267608
"1997","2020","Haddock","M2","5",0.0477423551561176
"1998","2020","Haddock","M2","5",0.0516131280733493
"1999","2020","Haddock","M2","5",0.0684982320401749
"2000","2020","Haddock","M2","5",0.0350859654127704
"2001","2020","Haddock","M2","5",0.0428851049895668
"2002","2020","Haddock","M2","5",0.0439959536486834
"2003","2020","Haddock","M2","5",0.0585423160585517
"2004","2020","Haddock","M2","5",0.171242392220079
"2005","2020","Haddock","M2","5",0.082046242871477
"2006","2020","Haddock","M2","5",0.0663851239623392
"2007","2020","Haddock","M2","5",0.0581393045755542
"2008","2020","Haddock","M2","5",0.0565401827559723
"2009","2020","Haddock","M2","5",0.0512594191164253
"2010","2020","Haddock","M2","5",0.0717547739395339
"2011","2020","Haddock","M2","5",0.08418612642327
"2012","2020","Haddock","M2","5",0.0634777202364878
"2013","2020","Haddock","M2","5",0.049257208479182
"2014","2020","Haddock","M2","5",0.073744252592131
"2015","2020","Haddock","M2","5",0.0596762268690327
"2016","2020","Haddock","M2","5",0.0140628783538994
"2017","2020","Haddock","M2","5",0.00647335396119119
"2018","2020","Haddock","M2","5",0.0034859900004618
"2019","2020","Haddock","M2","5",0.0477367920768483
"1974","2023","Haddock","M2","5",0.0542585225045175
"1975","2023","Haddock","M2","5",0.110693025609178
"1976","2023","Haddock","M2","5",0.134593539981432
"1977","2023","Haddock","M2","5",0.111152711495756
"1978","2023","Haddock","M2","5",0.0679948175463309
"1979","2023","Haddock","M2","5",0.0762277782388726
"1980","2023","Haddock","M2","5",0.0321149407479712
