"Year","Predator","Prey","Prey.no","eatenW"
1978,"Fulmar","Whiting",18,4461.183918675
1979,"Fulmar","Whiting",18,4215.839700648
1980,"Fulmar","Whiting",18,3538.8540398
1981,"Fulmar","Whiting",18,3133.655189587
1982,"Fulmar","Whiting",18,1766.15617752
1983,"Fulmar","Whiting",18,2418.03969147
1984,"Fulmar","Whiting",18,2653.621475395
1985,"Fulmar","Whiting",18,2971.465470704
1986,"Fulmar","Whiting",18,3225.428916626
1987,"Fulmar","Whiting",18,2684.928364895
1988,"Fulmar","Whiting",18,4329.899382264
1989,"Fulmar","Whiting",18,4293.099121511
1990,"Fulmar","Whiting",18,3276.82643236
1991,"Fulmar","Whiting",18,2189.28651698
1992,"Fulmar","Whiting",18,2567.41033653
1993,"Fulmar","Whiting",18,2454.223813389
1994,"Fulmar","Whiting",18,2058.064742976
1995,"Fulmar","Whiting",18,1884.606881625
1996,"Fulmar","Whiting",18,1044.266575632
1997,"Fulmar","Whiting",18,1327.803254348
1998,"Fulmar","Whiting",18,2266.412297984
1999,"Fulmar","Whiting",18,2660.547722768
2000,"Fulmar","Whiting",18,2274.340130469
2001,"Fulmar","Whiting",18,2241.396484098
2002,"Fulmar","Whiting",18,1271.038814676
2003,"Fulmar","Whiting",18,1403.247445166
2004,"Fulmar","Whiting",18,1265.704759572
2005,"Fulmar","Whiting",18,1015.628987853
2006,"Fulmar","Whiting",18,997.223145336
2007,"Fulmar","Whiting",18,1522.949794715
2008,"Fulmar","Whiting",18,1160.493070404
2009,"Fulmar","Whiting",18,918.5028776
2010,"Fulmar","Whiting",18,869.5533457275
1963,"G. gurnards","Whiting",18,45653.4371729304
1964,"G. gurnards","Whiting",18,46661.622287888
1965,"G. gurnards","Whiting",18,41520.1520577864
1966,"G. gurnards","Whiting",18,35782.9548214946
1967,"G. gurnards","Whiting",18,58622.861504369
1968,"G. gurnards","Whiting",18,30101.6791035082
1969,"G. gurnards","Whiting",18,30532.134826986
1970,"G. gurnards","Whiting",18,33866.373076988
1971,"G. gurnards","Whiting",18,9715.7279001684
1972,"G. gurnards","Whiting",18,6388.24415292444
1973,"G. gurnards","Whiting",18,110197.731819096
1974,"G. gurnards","Whiting",18,42482.683557679
1975,"G. gurnards","Whiting",18,54319.367941862
1976,"G. gurnards","Whiting",18,153438.329532765
1977,"G. gurnards","Whiting",18,14388.1546415861
1978,"G. gurnards","Whiting",18,99941.660484747
1979,"G. gurnards","Whiting",18,5685.5053807568
1980,"G. gurnards","Whiting",18,12364.243216202
1981,"G. gurnards","Whiting",18,171007.285349066
1982,"G. gurnards","Whiting",18,43288.8875609964
1983,"G. gurnards","Whiting",18,38652.7074127536
1984,"G. gurnards","Whiting",18,104409.530022259
1985,"G. gurnards","Whiting",18,32845.6922243604
1986,"G. gurnards","Whiting",18,79654.115253797
1987,"G. gurnards","Whiting",18,34388.7249789511
1988,"G. gurnards","Whiting",18,31229.0017667745
1989,"G. gurnards","Whiting",18,71085.648006547
1990,"G. gurnards","Whiting",18,80282.0752245502
1991,"G. gurnards","Whiting",18,49670.3694739936
1992,"G. gurnards","Whiting",18,88822.7013478476
1993,"G. gurnards","Whiting",18,87038.8350246534
1994,"G. gurnards","Whiting",18,118394.094491712
1995,"G. gurnards","Whiting",18,133063.187551045
1996,"G. gurnards","Whiting",18,83530.52762196
1997,"G. gurnards","Whiting",18,120504.993098276
1998,"G. gurnards","Whiting",18,202898.364000256
1999,"G. gurnards","Whiting",18,332037.306878305
2000,"G. gurnards","Whiting",18,217945.163933175
2001,"G. gurnards","Whiting",18,220843.492393308
2002,"G. gurnards","Whiting",18,138176.203889739
2003,"G. gurnards","Whiting",18,123289.585302152
2004,"G. gurnards","Whiting",18,95524.268832396
2005,"G. gurnards","Whiting",18,83053.692718044
2006,"G. gurnards","Whiting",18,84919.31459304
2007,"G. gurnards","Whiting",18,132926.358481194
2008,"G. gurnards","Whiting",18,114974.290096944
2009,"G. gurnards","Whiting",18,103478.831171584
2010,"G. gurnards","Whiting",18,141515.491540944
1963,"GBB. Gull","Whiting",18,216.650885112
1964,"GBB. Gull","Whiting",18,237.4933869056
1965,"GBB. Gull","Whiting",18,198.5254560204
1966,"GBB. Gull","Whiting",18,156.48961966
1967,"GBB. Gull","Whiting",18,288.3768724096
1968,"GBB. Gull","Whiting",18,139.837742303
1969,"GBB. Gull","Whiting",18,179.1684864294
1970,"GBB. Gull","Whiting",18,167.03844962
1971,"GBB. Gull","Whiting",18,207.1118076792
1972,"GBB. Gull","Whiting",18,439.2142830804
1973,"GBB. Gull","Whiting",18,226.2480779543
1974,"GBB. Gull","Whiting",18,242.5093836668
1975,"GBB. Gull","Whiting",18,404.8944331685
1976,"GBB. Gull","Whiting",18,403.4376599364
1977,"GBB. Gull","Whiting",18,378.4577255431
1978,"GBB. Gull","Whiting",18,391.5078090925
1979,"GBB. Gull","Whiting",18,359.0974766096
1980,"GBB. Gull","Whiting",18,302.096167034
1981,"GBB. Gull","Whiting",18,276.7040292055
1982,"GBB. Gull","Whiting",18,150.4955865648
1983,"GBB. Gull","Whiting",18,210.4150724544
1984,"GBB. Gull","Whiting",18,244.538796106
1985,"GBB. Gull","Whiting",18,271.989181308
1986,"GBB. Gull","Whiting",18,301.7307374144
1987,"GBB. Gull","Whiting",18,261.2615178095
1988,"GBB. Gull","Whiting",18,406.3681888359
1989,"GBB. Gull","Whiting",18,384.0773626185
1990,"GBB. Gull","Whiting",18,285.331755213
1991,"GBB. Gull","Whiting",18,197.814592474
1992,"GBB. Gull","Whiting",18,224.1198508828
1993,"GBB. Gull","Whiting",18,225.9011380083
1994,"GBB. Gull","Whiting",18,175.7531705232
1995,"GBB. Gull","Whiting",18,162.9983865519
1996,"GBB. Gull","Whiting",18,91.948286464
1997,"GBB. Gull","Whiting",18,114.510372228
1998,"GBB. Gull","Whiting",18,174.44662702936
1999,"GBB. Gull","Whiting",18,174.75544726523
2000,"GBB. Gull","Whiting",18,160.50416483496
2001,"GBB. Gull","Whiting",18,166.29458865594
2002,"GBB. Gull","Whiting",18,89.02355155479
2003,"GBB. Gull","Whiting",18,92.74989531906
2004,"GBB. Gull","Whiting",18,90.5283870576
2005,"GBB. Gull","Whiting",18,76.2569645106
2006,"GBB. Gull","Whiting",18,86.7999473604
2007,"GBB. Gull","Whiting",18,152.223084874
2008,"GBB. Gull","Whiting",18,126.3604351596
2009,"GBB. Gull","Whiting",18,112.7258116
2010,"GBB. Gull","Whiting",18,127.4565978525
1963,"Grey seal","Whiting",18,375.294353428439
1964,"Grey seal","Whiting",18,474.089646573381
1965,"Grey seal","Whiting",18,471.490523626655
1966,"Grey seal","Whiting",18,343.404647297854
1967,"Grey seal","Whiting",18,380.842173960357
1968,"Grey seal","Whiting",18,682.94548452697
1969,"Grey seal","Whiting",18,696.857032527613
1970,"Grey seal","Whiting",18,624.726942267826
1971,"Grey seal","Whiting",18,509.527982060809
1972,"Grey seal","Whiting",18,783.551165738654
1973,"Grey seal","Whiting",18,1064.30448458851
1974,"Grey seal","Whiting",18,989.415151218093
1975,"Grey seal","Whiting",18,1246.16176241573
1976,"Grey seal","Whiting",18,1651.15684010999
1977,"Grey seal","Whiting",18,1774.15592320825
1978,"Grey seal","Whiting",18,1780.03462032348
1979,"Grey seal","Whiting",18,2113.56689861793
1980,"Grey seal","Whiting",18,2368.88567986292
1981,"Grey seal","Whiting",18,2041.21021905083
1982,"Grey seal","Whiting",18,1622.9242457384
1983,"Grey seal","Whiting",18,1623.00383573512
1984,"Grey seal","Whiting",18,1609.86014817862
1985,"Grey seal","Whiting",18,2007.0791210737
1986,"Grey seal","Whiting",18,2063.27501363358
1987,"Grey seal","Whiting",18,2385.61474907568
1988,"Grey seal","Whiting",18,3266.80041257687
1989,"Grey seal","Whiting",18,4800.60085235074
1990,"Grey seal","Whiting",18,4981.9722950701
1991,"Grey seal","Whiting",18,4252.17745667371
1992,"Grey seal","Whiting",18,3762.68094922248
1993,"Grey seal","Whiting",18,3888.25719358566
1994,"Grey seal","Whiting",18,3615.04548944076
1995,"Grey seal","Whiting",18,3484.09025466378
1996,"Grey seal","Whiting",18,3226.19533655833
1997,"Grey seal","Whiting",18,2213.04284722603
1998,"Grey seal","Whiting",18,3163.8447302123
1999,"Grey seal","Whiting",18,4691.45817403385
2000,"Grey seal","Whiting",18,5495.54938560765
2001,"Grey seal","Whiting",18,6304.30529419713
2002,"Grey seal","Whiting",18,5754.83529248843
2003,"Grey seal","Whiting",18,6338.09508040245
2004,"Grey seal","Whiting",18,5679.23045264426
2005,"Grey seal","Whiting",18,4848.35960662466
2006,"Grey seal","Whiting",18,3980.81679467392
2007,"Grey seal","Whiting",18,4217.71599259757
2008,"Grey seal","Whiting",18,4632.31244482144
2009,"Grey seal","Whiting",18,5285.9135056943
2010,"Grey seal","Whiting",18,4251.32401121595
1963,"Guillemot","Whiting",18,11821.6314453802
1964,"Guillemot","Whiting",18,7928.906610639
1965,"Guillemot","Whiting",18,10030.784132154
1966,"Guillemot","Whiting",18,8869.0169392974
1967,"Guillemot","Whiting",18,9190.4139269889
1968,"Guillemot","Whiting",18,17879.8751295024
1969,"Guillemot","Whiting",18,6770.0379262343
1970,"Guillemot","Whiting",18,10147.6752749175
1971,"Guillemot","Whiting",18,9546.1916907136
1972,"Guillemot","Whiting",18,17242.837339842
1973,"Guillemot","Whiting",18,17475.783557563
1974,"Guillemot","Whiting",18,8905.251670198
1975,"Guillemot","Whiting",18,14453.443746204
1976,"Guillemot","Whiting",18,17443.278421952
1977,"Guillemot","Whiting",18,17416.967466351
1978,"Guillemot","Whiting",18,18873.852531312
1979,"Guillemot","Whiting",18,19262.296302891
1980,"Guillemot","Whiting",18,22739.547369698
1981,"Guillemot","Whiting",18,14433.2356200636
1982,"Guillemot","Whiting",18,11257.2472152324
1983,"Guillemot","Whiting",18,11768.1808572083
1984,"Guillemot","Whiting",18,13663.126831934
1985,"Guillemot","Whiting",18,12024.650230278
1986,"Guillemot","Whiting",18,14450.896421287
1987,"Guillemot","Whiting",18,14685.7920497766
1988,"Guillemot","Whiting",18,16319.014964543
1989,"Guillemot","Whiting",18,27455.115065819
1990,"Guillemot","Whiting",18,20133.7629881713
1991,"Guillemot","Whiting",18,16785.8787284032
1992,"Guillemot","Whiting",18,13453.6089585231
1993,"Guillemot","Whiting",18,14508.28634532
1994,"Guillemot","Whiting",18,11586.9367736796
1995,"Guillemot","Whiting",18,11215.579877937
1996,"Guillemot","Whiting",18,10037.0276611646
1997,"Guillemot","Whiting",18,5245.9023928153
1998,"Guillemot","Whiting",18,10139.507697588
1999,"Guillemot","Whiting",18,13224.42519766
2000,"Guillemot","Whiting",18,13693.170040563
2001,"Guillemot","Whiting",18,14964.572429565
2002,"Guillemot","Whiting",18,9247.0623186564
2003,"Guillemot","Whiting",18,8641.31879525635
2004,"Guillemot","Whiting",18,10439.4972045748
2005,"Guillemot","Whiting",18,9737.3168843615
2006,"Guillemot","Whiting",18,10392.3991516803
2007,"Guillemot","Whiting",18,11545.1904585816
2008,"Guillemot","Whiting",18,14085.3948217146
2009,"Guillemot","Whiting",18,11826.7233396507
2010,"Guillemot","Whiting",18,7529.4029186938
1963,"H. porpoise","Whiting",18,104777.874887817
1964,"H. porpoise","Whiting",18,102142.961330421
1965,"H. porpoise","Whiting",18,88780.7372498763
1966,"H. porpoise","Whiting",18,70821.7829039745
1967,"H. porpoise","Whiting",18,76830.1392003694
1968,"H. porpoise","Whiting",18,107313.384197932
1969,"H. porpoise","Whiting",18,101237.04997668
1970,"H. porpoise","Whiting",18,80916.6450227854
1971,"H. porpoise","Whiting",18,71010.8969337079
1972,"H. porpoise","Whiting",18,88460.2807431452
1973,"H. porpoise","Whiting",18,99932.6793337496
1974,"H. porpoise","Whiting",18,95800.3355412833
1975,"H. porpoise","Whiting",18,101773.46445258
1976,"H. porpoise","Whiting",18,99451.6618439014
1977,"H. porpoise","Whiting",18,97707.3974717233
1978,"H. porpoise","Whiting",18,94776.3632458466
1979,"H. porpoise","Whiting",18,103343.779150778
1980,"H. porpoise","Whiting",18,103041.689271361
1981,"H. porpoise","Whiting",18,89337.2063169027
1982,"H. porpoise","Whiting",18,81258.4476196576
1983,"H. porpoise","Whiting",18,72251.4376872725
1984,"H. porpoise","Whiting",18,74054.8621108239
1985,"H. porpoise","Whiting",18,75161.4205256773
1986,"H. porpoise","Whiting",18,83081.8962541414
1987,"H. porpoise","Whiting",18,86986.2920067727
1988,"H. porpoise","Whiting",18,91498.6768534341
1989,"H. porpoise","Whiting",18,102162.307524781
1990,"H. porpoise","Whiting",18,99367.3194759357
1991,"H. porpoise","Whiting",18,96379.0568655957
1992,"H. porpoise","Whiting",18,92270.8449303343
1993,"H. porpoise","Whiting",18,88727.4164238578
1994,"H. porpoise","Whiting",18,84894.4297182968
1995,"H. porpoise","Whiting",18,84186.430079943
1996,"H. porpoise","Whiting",18,78725.1907944642
1997,"H. porpoise","Whiting",18,72120.0223009655
1998,"H. porpoise","Whiting",18,73325.3799882298
1999,"H. porpoise","Whiting",18,80283.8581605798
2000,"H. porpoise","Whiting",18,88597.705396624
2001,"H. porpoise","Whiting",18,90128.8258601411
2002,"H. porpoise","Whiting",18,88592.9057980146
2003,"H. porpoise","Whiting",18,80408.0689201925
2004,"H. porpoise","Whiting",18,73318.9730510315
2005,"H. porpoise","Whiting",18,67404.5464460198
2006,"H. porpoise","Whiting",18,64492.0791152193
2007,"H. porpoise","Whiting",18,66403.9234751637
2008,"H. porpoise","Whiting",18,76873.6564836183
2009,"H. porpoise","Whiting",18,84624.0360066346
2010,"H. porpoise","Whiting",18,87789.1670976789
1963,"Her. Gull","Whiting",18,503.877745656
1964,"Her. Gull","Whiting",18,561.2277745088
1965,"Her. Gull","Whiting",18,485.9845146432
1966,"Her. Gull","Whiting",18,394.380318906
1967,"Her. Gull","Whiting",18,721.1144708352
1968,"Her. Gull","Whiting",18,348.1560404805
1969,"Her. Gull","Whiting",18,447.1281329775
1970,"Her. Gull","Whiting",18,429.2017338672
1971,"Her. Gull","Whiting",18,542.0504107452
1972,"Her. Gull","Whiting",18,1079.51417493
1973,"Her. Gull","Whiting",18,572.4812649862
1974,"Her. Gull","Whiting",18,628.448725888
1975,"Her. Gull","Whiting",18,989.3284502155
1976,"Her. Gull","Whiting",18,988.3438198353
1977,"Her. Gull","Whiting",18,954.7173006291
1978,"Her. Gull","Whiting",18,982.9043239985
1979,"Her. Gull","Whiting",18,911.309997508
1980,"Her. Gull","Whiting",18,777.598067944
1981,"Her. Gull","Whiting",18,706.3771938315
1982,"Her. Gull","Whiting",18,391.0462044768
1983,"Her. Gull","Whiting",18,538.036478268
1984,"Her. Gull","Whiting",18,629.071473558
1985,"Her. Gull","Whiting",18,686.6696717508
1986,"Her. Gull","Whiting",18,784.2851611266
1987,"Her. Gull","Whiting",18,685.9495277655
1988,"Her. Gull","Whiting",18,1016.1298107405
1989,"Her. Gull","Whiting",18,977.7145455543
1990,"Her. Gull","Whiting",18,753.283657038
1991,"Her. Gull","Whiting",18,550.1493672168
1992,"Her. Gull","Whiting",18,658.3996942036
1993,"Her. Gull","Whiting",18,694.5304519254
1994,"Her. Gull","Whiting",18,595.854956472
1995,"Her. Gull","Whiting",18,628.2372113226
1996,"Her. Gull","Whiting",18,397.9833892208
1997,"Her. Gull","Whiting",18,589.1001509568
1998,"Her. Gull","Whiting",18,874.903355748
1999,"Her. Gull","Whiting",18,922.8196149094
2000,"Her. Gull","Whiting",18,878.8069035528
2001,"Her. Gull","Whiting",18,894.792106833
2002,"Her. Gull","Whiting",18,508.0857356538
2003,"Her. Gull","Whiting",18,510.554601669
2004,"Her. Gull","Whiting",18,452.8091007036
2005,"Her. Gull","Whiting",18,348.0357961215
2006,"Her. Gull","Whiting",18,357.6430123164
2007,"Her. Gull","Whiting",18,553.9531024355
2008,"Her. Gull","Whiting",18,422.6886527848
2009,"Her. Gull","Whiting",18,344.06563816
2010,"Her. Gull","Whiting",18,365.6705004375
1963,"Kittiwake","Whiting",18,281.748174336
1964,"Kittiwake","Whiting",18,354.4347083648
1965,"Kittiwake","Whiting",18,321.3099929544
1966,"Kittiwake","Whiting",18,252.50158048
1967,"Kittiwake","Whiting",18,439.39569284
1968,"Kittiwake","Whiting",18,238.112835107
1969,"Kittiwake","Whiting",18,362.9280427812
1970,"Kittiwake","Whiting",18,310.3578917662
1971,"Kittiwake","Whiting",18,348.5876077716
1972,"Kittiwake","Whiting",18,788.9454968508
1973,"Kittiwake","Whiting",18,439.8098435356
1974,"Kittiwake","Whiting",18,458.0051884356
1975,"Kittiwake","Whiting",18,800.824448598
1976,"Kittiwake","Whiting",18,841.2939450189
1977,"Kittiwake","Whiting",18,767.0381658988
1978,"Kittiwake","Whiting",18,785.2768922095
1979,"Kittiwake","Whiting",18,700.7988085816
1980,"Kittiwake","Whiting",18,611.82861908
1981,"Kittiwake","Whiting",18,564.7090209855
1982,"Kittiwake","Whiting",18,352.9936965408
1983,"Kittiwake","Whiting",18,450.323752398
1984,"Kittiwake","Whiting",18,465.286922507
1985,"Kittiwake","Whiting",18,569.2837442588
1986,"Kittiwake","Whiting",18,506.4340502536
1987,"Kittiwake","Whiting",18,448.436079708
1988,"Kittiwake","Whiting",18,833.9337030975
1989,"Kittiwake","Whiting",18,854.6010421503
1990,"Kittiwake","Whiting",18,643.710383726
1991,"Kittiwake","Whiting",18,409.0991923396
1992,"Kittiwake","Whiting",18,454.4023275286
1993,"Kittiwake","Whiting",18,467.8842795306
1994,"Kittiwake","Whiting",18,366.4687979892
1995,"Kittiwake","Whiting",18,369.5575360365
1996,"Kittiwake","Whiting",18,206.2558973376
1997,"Kittiwake","Whiting",18,234.2218613332
1998,"Kittiwake","Whiting",18,519.9440207944
1999,"Kittiwake","Whiting",18,629.1756766269
2000,"Kittiwake","Whiting",18,602.5145123902
2001,"Kittiwake","Whiting",18,623.2417026246
2002,"Kittiwake","Whiting",18,337.3939300851
2003,"Kittiwake","Whiting",18,448.607290404
2004,"Kittiwake","Whiting",18,411.4509765456
2005,"Kittiwake","Whiting",18,276.2363852049
2006,"Kittiwake","Whiting",18,275.5468464696
2007,"Kittiwake","Whiting",18,385.6674573055
2008,"Kittiwake","Whiting",18,275.4925985636
2009,"Kittiwake","Whiting",18,182.87538352
2010,"Kittiwake","Whiting",18,146.5659750225
1963,"R. radiata","Whiting",18,1141.106208408
1964,"R. radiata","Whiting",18,1108.7053320896
1965,"R. radiata","Whiting",18,783.993862569
1966,"R. radiata","Whiting",18,763.984340503
1967,"R. radiata","Whiting",18,1695.7148603408
1968,"R. radiata","Whiting",18,576.474345685
1969,"R. radiata","Whiting",18,666.7449588072
1970,"R. radiata","Whiting",18,738.1312602856
1971,"R. radiata","Whiting",18,1087.6629299868
1972,"R. radiata","Whiting",18,1837.859919075
1973,"R. radiata","Whiting",18,902.4417883889
1974,"R. radiata","Whiting",18,1329.3903713212
1975,"R. radiata","Whiting",18,1415.9295470815
1976,"R. radiata","Whiting",18,1335.8162356317
1977,"R. radiata","Whiting",18,1529.6261653802
1978,"R. radiata","Whiting",18,1543.2950692215
1979,"R. radiata","Whiting",18,1451.4603986216
1980,"R. radiata","Whiting",18,1370.068515926
1981,"R. radiata","Whiting",18,1026.0658891979
1982,"R. radiata","Whiting",18,647.6977994496
1983,"R. radiata","Whiting",18,996.5803830954
1984,"R. radiata","Whiting",18,1756.203161515
1985,"R. radiata","Whiting",18,1257.7642769608
1986,"R. radiata","Whiting",18,2697.985824744
1987,"R. radiata","Whiting",18,4915.77707746
1988,"R. radiata","Whiting",18,2020.3916517297
1989,"R. radiata","Whiting",18,4966.427983577
1990,"R. radiata","Whiting",18,3057.34502583
1991,"R. radiata","Whiting",18,2125.22430118
1992,"R. radiata","Whiting",18,4536.586076604
1993,"R. radiata","Whiting",18,4177.320548826
1994,"R. radiata","Whiting",18,2247.439828956
1995,"R. radiata","Whiting",18,2692.771206327
1996,"R. radiata","Whiting",18,1438.47362568
1997,"R. radiata","Whiting",18,2334.699742396
1998,"R. radiata","Whiting",18,3167.666630464
1999,"R. radiata","Whiting",18,3196.378195348
2000,"R. radiata","Whiting",18,3904.031968321
2001,"R. radiata","Whiting",18,2834.564159022
2002,"R. radiata","Whiting",18,1572.913948149
2003,"R. radiata","Whiting",18,1958.279677438
2004,"R. radiata","Whiting",18,1055.33014728
2005,"R. radiata","Whiting",18,1102.774906026
2006,"R. radiata","Whiting",18,996.157588572
2007,"R. radiata","Whiting",18,2393.606442185
2008,"R. radiata","Whiting",18,1241.454755544
2009,"R. radiata","Whiting",18,990.551308
2010,"R. radiata","Whiting",18,819.6068435475
1963,"Razorbill","Whiting",18,65.58330371739
1964,"Razorbill","Whiting",18,64.18714272141
1965,"Razorbill","Whiting",18,67.337550284862
1966,"Razorbill","Whiting",18,56.691245836728
1967,"Razorbill","Whiting",18,92.49533061984
1968,"Razorbill","Whiting",18,84.459552842304
1969,"Razorbill","Whiting",18,48.104488131024
1970,"Razorbill","Whiting",18,54.93865839189
1971,"Razorbill","Whiting",18,73.5791652972
1972,"Razorbill","Whiting",18,82.624066979952
1973,"Razorbill","Whiting",18,64.672668684576
1974,"Razorbill","Whiting",18,33.113829359925
1975,"Razorbill","Whiting",18,45.735081802548
1976,"Razorbill","Whiting",18,53.512524822912
1977,"Razorbill","Whiting",18,63.699733505043
1978,"Razorbill","Whiting",18,71.100770512368
1979,"Razorbill","Whiting",18,72.002211172326
1980,"Razorbill","Whiting",18,89.8371268236
1981,"Razorbill","Whiting",18,73.828485040422
1982,"Razorbill","Whiting",18,64.387095229608
1983,"Razorbill","Whiting",18,61.83315552768
1984,"Razorbill","Whiting",18,72.079564254696
1985,"Razorbill","Whiting",18,65.45579116305
1986,"Razorbill","Whiting",18,86.70777858117
1987,"Razorbill","Whiting",18,87.629949407136
1988,"Razorbill","Whiting",18,103.54234134192
1989,"Razorbill","Whiting",18,153.2301142158
1990,"Razorbill","Whiting",18,103.767424165086
1991,"Razorbill","Whiting",18,80.270659692288
