"Year","Quarter","Predator","Prey","eatenW"
2002,1,"Saithe","Sandeel",16684.523944239
2003,1,"Saithe","Sandeel",11920.071255811
2004,1,"Saithe","Sandeel",9285.85660255401
2005,1,"Saithe","Sandeel",9999.57262005519
2006,1,"Saithe","Sandeel",10698.0778932605
2007,1,"Saithe","Sandeel",11797.3193478739
2008,1,"Saithe","Sandeel",16520.1550053207
2009,1,"Saithe","Sandeel",10502.1439032247
2010,1,"Saithe","Sandeel",11941.0267127698
1963,2,"Saithe","Sandeel",6423.2957653784
1964,2,"Saithe","Sandeel",9568.97898377844
1965,2,"Saithe","Sandeel",17930.0010924946
1966,2,"Saithe","Sandeel",27503.6944937694
1967,2,"Saithe","Sandeel",32489.1329378035
1968,2,"Saithe","Sandeel",15159.2515152817
1969,2,"Saithe","Sandeel",33271.7533652859
1970,2,"Saithe","Sandeel",40915.9342791841
1971,2,"Saithe","Sandeel",77084.9610461895
1972,2,"Saithe","Sandeel",46227.9717490791
1973,2,"Saithe","Sandeel",53492.8899092426
1974,2,"Saithe","Sandeel",39420.9443641971
1975,2,"Saithe","Sandeel",28844.8157637885
1976,2,"Saithe","Sandeel",25718.7565344995
1977,2,"Saithe","Sandeel",24267.7292522121
1978,2,"Saithe","Sandeel",23039.2350241042
1979,2,"Saithe","Sandeel",17797.3320994308
1980,2,"Saithe","Sandeel",13491.0696457212
1981,2,"Saithe","Sandeel",15080.3758597406
1982,2,"Saithe","Sandeel",19979.1387229472
1983,2,"Saithe","Sandeel",11279.5026804362
1984,2,"Saithe","Sandeel",17418.4276257168
1985,2,"Saithe","Sandeel",13605.5532332174
1986,2,"Saithe","Sandeel",31534.6801708649
1987,2,"Saithe","Sandeel",25581.1700136249
1988,2,"Saithe","Sandeel",14992.8744358626
1989,2,"Saithe","Sandeel",10819.5387741493
1990,2,"Saithe","Sandeel",7570.89009490304
1991,2,"Saithe","Sandeel",9784.10821277572
1992,2,"Saithe","Sandeel",12506.3025918314
1993,2,"Saithe","Sandeel",12365.9721683806
1994,2,"Saithe","Sandeel",16760.3665262744
1995,2,"Saithe","Sandeel",24772.2865827972
1996,2,"Saithe","Sandeel",21298.4938122407
1997,2,"Saithe","Sandeel",52649.8085628592
1998,2,"Saithe","Sandeel",35624.6501071999
1999,2,"Saithe","Sandeel",22568.9458904528
2000,2,"Saithe","Sandeel",13293.3439949861
2001,2,"Saithe","Sandeel",17927.5921659603
2002,2,"Saithe","Sandeel",31524.9776411194
2003,2,"Saithe","Sandeel",13831.184870528
2004,2,"Saithe","Sandeel",14696.0805200886
2005,2,"Saithe","Sandeel",14760.9163863982
2006,2,"Saithe","Sandeel",18019.0641650375
2007,2,"Saithe","Sandeel",20231.7153051022
2008,2,"Saithe","Sandeel",29408.0491511933
2009,2,"Saithe","Sandeel",16318.165193882
2010,2,"Saithe","Sandeel",26850.5307667177
1963,3,"Saithe","Sandeel",4439.49039286239
1964,3,"Saithe","Sandeel",4573.53854339947
1965,3,"Saithe","Sandeel",9613.88912886896
1966,3,"Saithe","Sandeel",12736.205690679
1967,3,"Saithe","Sandeel",12395.0166908263
1968,3,"Saithe","Sandeel",6042.86400955635
1969,3,"Saithe","Sandeel",10998.3726550577
1970,3,"Saithe","Sandeel",17866.346318069
1971,3,"Saithe","Sandeel",27000.5611101873
1972,3,"Saithe","Sandeel",21641.4327408322
1973,3,"Saithe","Sandeel",15226.035209917
1974,3,"Saithe","Sandeel",15063.7003123026
1975,3,"Saithe","Sandeel",10267.0828330463
1976,3,"Saithe","Sandeel",9654.61173861553
1977,3,"Saithe","Sandeel",10173.1568430765
1978,3,"Saithe","Sandeel",8620.86854716535
1979,3,"Saithe","Sandeel",6643.00206188709
1980,3,"Saithe","Sandeel",5957.22198976129
1981,3,"Saithe","Sandeel",6273.04020366589
1982,3,"Saithe","Sandeel",6725.3367616439
1983,3,"Saithe","Sandeel",5276.47616705537
1984,3,"Saithe","Sandeel",7160.40023801111
1985,3,"Saithe","Sandeel",5945.17074400742
1986,3,"Saithe","Sandeel",13250.3740559803
1987,3,"Saithe","Sandeel",12863.000626085
1988,3,"Saithe","Sandeel",6728.00374206019
1989,3,"Saithe","Sandeel",4670.2188026696
1990,3,"Saithe","Sandeel",3700.336848979
1991,3,"Saithe","Sandeel",5049.58608958371
1992,3,"Saithe","Sandeel",6618.36815263315
1993,3,"Saithe","Sandeel",7896.6700385945
1994,3,"Saithe","Sandeel",7438.88677933073
1995,3,"Saithe","Sandeel",12973.9018717833
1996,3,"Saithe","Sandeel",13615.7894340306
1997,3,"Saithe","Sandeel",26574.6463922954
1998,3,"Saithe","Sandeel",14686.5570632654
1999,3,"Saithe","Sandeel",8695.7718099427
2000,3,"Saithe","Sandeel",7233.66171403326
2001,3,"Saithe","Sandeel",9976.74683485755
2002,3,"Saithe","Sandeel",14828.5452283324
2003,3,"Saithe","Sandeel",8399.11808753261
2004,3,"Saithe","Sandeel",8606.89622989424
2005,3,"Saithe","Sandeel",9608.04107666912
2006,3,"Saithe","Sandeel",9701.82515205744
2007,3,"Saithe","Sandeel",11465.2146265287
2008,3,"Saithe","Sandeel",10814.9669991784
2009,3,"Saithe","Sandeel",8050.54625568663
2010,3,"Saithe","Sandeel",14353.8844303761
1963,4,"Saithe","Sandeel",8825.83773707978
1964,4,"Saithe","Sandeel",9058.19279476038
1965,4,"Saithe","Sandeel",21991.258114277
1966,4,"Saithe","Sandeel",25782.335677554
1967,4,"Saithe","Sandeel",19749.6752982692
1968,4,"Saithe","Sandeel",12733.0766743047
1969,4,"Saithe","Sandeel",24634.3766264956
1970,4,"Saithe","Sandeel",38789.2288001601
1971,4,"Saithe","Sandeel",45428.2120832911
1972,4,"Saithe","Sandeel",48027.2980560622
1973,4,"Saithe","Sandeel",32020.9509525086
1974,4,"Saithe","Sandeel",31248.125685376
1975,4,"Saithe","Sandeel",20704.5467090756
1976,4,"Saithe","Sandeel",18405.1229452127
1977,4,"Saithe","Sandeel",18688.498492517
1978,4,"Saithe","Sandeel",16143.617459101
1979,4,"Saithe","Sandeel",12458.0172077485
1980,4,"Saithe","Sandeel",11335.6793042681
1981,4,"Saithe","Sandeel",12975.0985416203
1982,4,"Saithe","Sandeel",11075.6226369171
1983,4,"Saithe","Sandeel",10915.158502967
1984,4,"Saithe","Sandeel",13351.1736502202
1985,4,"Saithe","Sandeel",13965.3977825564
1986,4,"Saithe","Sandeel",21611.4312303195
1987,4,"Saithe","Sandeel",24979.1471709205
1988,4,"Saithe","Sandeel",12315.7639271824
1989,4,"Saithe","Sandeel",7821.29861013288
1990,4,"Saithe","Sandeel",7231.30176073597
1991,4,"Saithe","Sandeel",9802.71261192253
1992,4,"Saithe","Sandeel",12888.0986734037
1993,4,"Saithe","Sandeel",16124.3912591498
1994,4,"Saithe","Sandeel",13573.0746624943
1995,4,"Saithe","Sandeel",25172.307671027
1996,4,"Saithe","Sandeel",30328.4819452526
1997,4,"Saithe","Sandeel",51346.2389320498
1998,4,"Saithe","Sandeel",33021.4088023167
1999,4,"Saithe","Sandeel",16467.2838937536
2000,4,"Saithe","Sandeel",12332.3209396034
2001,4,"Saithe","Sandeel",22155.8582211395
2002,4,"Saithe","Sandeel",28918.3411281787
2003,4,"Saithe","Sandeel",19179.2899564166
2004,4,"Saithe","Sandeel",17858.4805078195
2005,4,"Saithe","Sandeel",20942.3311377981
2006,4,"Saithe","Sandeel",20593.9445036335
2007,4,"Saithe","Sandeel",27568.7937319531
2008,4,"Saithe","Sandeel",22006.9732838354
2009,4,"Saithe","Sandeel",19302.5673845954
2010,4,"Saithe","Sandeel",27558.7082849491
1980,1,"W. mackerel","Sandeel",5727.0830680079
1981,1,"W. mackerel","Sandeel",5223.81593037192
1982,1,"W. mackerel","Sandeel",6899.8203337305
1983,1,"W. mackerel","Sandeel",4773.52648371362
1984,1,"W. mackerel","Sandeel",9384.83704443982
1985,1,"W. mackerel","Sandeel",8071.06902589285
1986,1,"W. mackerel","Sandeel",17792.2978658239
1987,1,"W. mackerel","Sandeel",22234.7444411703
1988,1,"W. mackerel","Sandeel",18462.793002622
1989,1,"W. mackerel","Sandeel",15465.4941154666
1990,1,"W. mackerel","Sandeel",6420.8934316331
1991,1,"W. mackerel","Sandeel",7217.26188059029
1992,1,"W. mackerel","Sandeel",9016.90408101608
1993,1,"W. mackerel","Sandeel",8341.97532345742
1994,1,"W. mackerel","Sandeel",8190.74017525685
1995,1,"W. mackerel","Sandeel",10377.5753977746
1996,1,"W. mackerel","Sandeel",10102.9385844059
1997,1,"W. mackerel","Sandeel",16960.2567473778
1998,1,"W. mackerel","Sandeel",14079.0006387171
1999,1,"W. mackerel","Sandeel",8355.62591851659
2000,1,"W. mackerel","Sandeel",6858.20887803488
2001,1,"W. mackerel","Sandeel",7289.64263277922
2002,1,"W. mackerel","Sandeel",7094.84624595617
2003,1,"W. mackerel","Sandeel",4934.40102005828
2004,1,"W. mackerel","Sandeel",4312.05284291079
2005,1,"W. mackerel","Sandeel",4571.0439590766
2006,1,"W. mackerel","Sandeel",6395.11237040045
2007,1,"W. mackerel","Sandeel",7003.67992225222
2008,1,"W. mackerel","Sandeel",11989.6364540346
2009,1,"W. mackerel","Sandeel",10765.6014938012
2010,1,"W. mackerel","Sandeel",18523.998356372
1980,2,"W. mackerel","Sandeel",4696.83393927603
1981,2,"W. mackerel","Sandeel",3705.81980761761
1982,2,"W. mackerel","Sandeel",6275.95005816336
1983,2,"W. mackerel","Sandeel",4041.83126483994
1984,2,"W. mackerel","Sandeel",8713.61153347809
1985,2,"W. mackerel","Sandeel",6747.7885376931
1986,2,"W. mackerel","Sandeel",22996.9360840698
1987,2,"W. mackerel","Sandeel",23255.7506487545
1988,2,"W. mackerel","Sandeel",15728.4751729382
1989,2,"W. mackerel","Sandeel",15815.5362926741
1990,2,"W. mackerel","Sandeel",5912.24841593023
1991,2,"W. mackerel","Sandeel",7273.7275230211
1992,2,"W. mackerel","Sandeel",9937.00749938851
1993,2,"W. mackerel","Sandeel",8477.03603855528
1994,2,"W. mackerel","Sandeel",9397.90314479801
1995,2,"W. mackerel","Sandeel",12458.4968288239
1996,2,"W. mackerel","Sandeel",9334.89690634278
1997,2,"W. mackerel","Sandeel",20478.2256045522
1998,2,"W. mackerel","Sandeel",12019.5084725126
1999,2,"W. mackerel","Sandeel",7149.26986304705
2000,2,"W. mackerel","Sandeel",6609.04458831682
2001,2,"W. mackerel","Sandeel",6442.76349399264
2002,2,"W. mackerel","Sandeel",8412.74993121287
2003,2,"W. mackerel","Sandeel",4937.16237870841
2004,2,"W. mackerel","Sandeel",4680.69905737907
2005,2,"W. mackerel","Sandeel",4415.29040404444
2006,2,"W. mackerel","Sandeel",8068.13215728551
2007,2,"W. mackerel","Sandeel",8590.57867506888
2008,2,"W. mackerel","Sandeel",13360.5216778282
2009,2,"W. mackerel","Sandeel",10674.6570113662
2010,2,"W. mackerel","Sandeel",23042.4059019824
1972,3,"W. mackerel","Sandeel",102933.990958624
1973,3,"W. mackerel","Sandeel",229934.935602496
1974,3,"W. mackerel","Sandeel",125414.997623629
1975,3,"W. mackerel","Sandeel",202518.905852705
1976,3,"W. mackerel","Sandeel",35434.1785794662
1977,3,"W. mackerel","Sandeel",14651.4769172222
1978,3,"W. mackerel","Sandeel",31198.9084196179
1979,3,"W. mackerel","Sandeel",65295.3734185668
1980,3,"W. mackerel","Sandeel",60075.0762628588
1981,3,"W. mackerel","Sandeel",62752.0826404551
1982,3,"W. mackerel","Sandeel",58349.2394116749
1983,3,"W. mackerel","Sandeel",77529.8819191263
1984,3,"W. mackerel","Sandeel",114051.307480105
1985,3,"W. mackerel","Sandeel",89487.7047383786
1986,3,"W. mackerel","Sandeel",195129.368169338
1987,3,"W. mackerel","Sandeel",178044.834389249
1988,3,"W. mackerel","Sandeel",127487.329212468
1989,3,"W. mackerel","Sandeel",123420.331527315
1990,3,"W. mackerel","Sandeel",98363.174960003
1991,3,"W. mackerel","Sandeel",123833.762969658
1992,3,"W. mackerel","Sandeel",147015.171213629
1993,3,"W. mackerel","Sandeel",135078.784103671
1994,3,"W. mackerel","Sandeel",134853.691185765
1995,3,"W. mackerel","Sandeel",161580.82302588
1996,3,"W. mackerel","Sandeel",172967.358798455
1997,3,"W. mackerel","Sandeel",266949.361128395
1998,3,"W. mackerel","Sandeel",145054.625537949
1999,3,"W. mackerel","Sandeel",103192.789039208
2000,3,"W. mackerel","Sandeel",98452.1279019901
2001,3,"W. mackerel","Sandeel",93773.8133903397
2002,3,"W. mackerel","Sandeel",93668.2348948409
2003,3,"W. mackerel","Sandeel",62029.3017933598
2004,3,"W. mackerel","Sandeel",63755.4662408644
2005,3,"W. mackerel","Sandeel",85242.9921377418
2006,3,"W. mackerel","Sandeel",104879.034468932
2007,3,"W. mackerel","Sandeel",139692.233574063
2008,3,"W. mackerel","Sandeel",164439.982852076
2009,3,"W. mackerel","Sandeel",212402.767456949
2010,3,"W. mackerel","Sandeel",326293.218808152
1972,4,"W. mackerel","Sandeel",22091.9505915455
1973,4,"W. mackerel","Sandeel",31303.0545317932
1974,4,"W. mackerel","Sandeel",18229.6964934641
1975,4,"W. mackerel","Sandeel",22647.8236393882
1976,4,"W. mackerel","Sandeel",9834.59663328916
1977,4,"W. mackerel","Sandeel",12082.9556028512
1978,4,"W. mackerel","Sandeel",11176.2867706018
1979,4,"W. mackerel","Sandeel",21082.673685074
1980,4,"W. mackerel","Sandeel",29587.8497547089
1981,4,"W. mackerel","Sandeel",40451.1088899778
1982,4,"W. mackerel","Sandeel",35738.1318562915
1983,4,"W. mackerel","Sandeel",52770.8271985544
1984,4,"W. mackerel","Sandeel",68413.4724841685
1985,4,"W. mackerel","Sandeel",59526.7472951698
1986,4,"W. mackerel","Sandeel",313973.47454009
1987,4,"W. mackerel","Sandeel",363755.754105523
1988,4,"W. mackerel","Sandeel",226654.212188203
1989,4,"W. mackerel","Sandeel",119410.355394597
1990,4,"W. mackerel","Sandeel",97588.7170662367
1991,4,"W. mackerel","Sandeel",128625.955286507
1992,4,"W. mackerel","Sandeel",149579.505259397
1993,4,"W. mackerel","Sandeel",132223.62356066
1994,4,"W. mackerel","Sandeel",139351.113881564
1995,4,"W. mackerel","Sandeel",173126.076696722
1996,4,"W. mackerel","Sandeel",197702.629860376
1997,4,"W. mackerel","Sandeel",263011.516886099
1998,4,"W. mackerel","Sandeel",162724.715028461
1999,4,"W. mackerel","Sandeel",116620.775478606
2000,4,"W. mackerel","Sandeel",102320.232006115
2001,4,"W. mackerel","Sandeel",108383.209800137
2002,4,"W. mackerel","Sandeel",95215.2221465169
2003,4,"W. mackerel","Sandeel",62823.0599352014
2004,4,"W. mackerel","Sandeel",55474.0451067064
2005,4,"W. mackerel","Sandeel",89491.9193614626
2006,4,"W. mackerel","Sandeel",102676.301921552
2007,4,"W. mackerel","Sandeel",148702.246091922
2008,4,"W. mackerel","Sandeel",160399.840026102
2009,4,"W. mackerel","Sandeel",251666.836434136
2010,4,"W. mackerel","Sandeel",331242.202360831
1986,3,"W.horse mac","Sandeel",1466.690349366
1987,3,"W.horse mac","Sandeel",9585.5675716812
1988,3,"W.horse mac","Sandeel",14598.1022463012
1989,3,"W.horse mac","Sandeel",9239.1798751032
1990,3,"W.horse mac","Sandeel",25281.8427739416
1991,3,"W.horse mac","Sandeel",22351.489312944
1992,3,"W.horse mac","Sandeel",27664.1746355304
1993,3,"W.horse mac","Sandeel",16602.5386899372
1994,3,"W.horse mac","Sandeel",15368.562511104
1995,3,"W.horse mac","Sandeel",6596.2793693016
1986,4,"W.horse mac","Sandeel",7724.28062076
1987,4,"W.horse mac","Sandeel",13112.9647872
1988,4,"W.horse mac","Sandeel",221984.3517498
1989,4,"W.horse mac","Sandeel",112434.4759782
1990,4,"W.horse mac","Sandeel",209126.492784
1991,4,"W.horse mac","Sandeel",208382.6190795
1992,4,"W.horse mac","Sandeel",162514.5721848
1993,4,"W.horse mac","Sandeel",256063.4305665
1994,4,"W.horse mac","Sandeel",244451.7165375
1995,4,"W.horse mac","Sandeel",82990.726275
1996,4,"W.horse mac","Sandeel",39063.41509128
1997,4,"W.horse mac","Sandeel",44619.9866781
1998,4,"W.horse mac","Sandeel",3461.47565673
1999,4,"W.horse mac","Sandeel",40525.1599533
2000,4,"W.horse mac","Sandeel",9504.2016069
2001,4,"W.horse mac","Sandeel",5758.26126696
2002,4,"W.horse mac","Sandeel",1597.768679064
2003,4,"W.horse mac","Sandeel",6508.42279164
2004,4,"W.horse mac","Sandeel",4180.621187769
2005,4,"W.horse mac","Sandeel",8408.40688485
2006,4,"W.horse mac","Sandeel",3885.97457703
2007,4,"W.horse mac","Sandeel",7406.2439451
2008,4,"W.horse mac","Sandeel",5956.55740692
2009,4,"W.horse mac","Sandeel",23567.18037336
2010,4,"W.horse mac","Sandeel",4446.395450511
1963,1,"Whiting","Sandeel",127361.20788698
1964,1,"Whiting","Sandeel",109890.034804764
1965,1,"Whiting","Sandeel",85915.8719382778
1966,1,"Whiting","Sandeel",72021.9376675173
1967,1,"Whiting","Sandeel",64761.2736656469
1968,1,"Whiting","Sandeel",135560.552939681
1969,1,"Whiting","Sandeel",70420.7182795832
1970,1,"Whiting","Sandeel",41416.4959712161
1971,1,"Whiting","Sandeel",52661.4505961084
1972,1,"Whiting","Sandeel",71991.4833630238
1973,1,"Whiting","Sandeel",97399.5447404098
1974,1,"Whiting","Sandeel",46514.4976233134
1975,1,"Whiting","Sandeel",56045.7014026099
1976,1,"Whiting","Sandeel",54588.8688241017
1977,1,"Whiting","Sandeel",51456.2745493956
1978,1,"Whiting","Sandeel",71933.6266292892
1979,1,"Whiting","Sandeel",62988.7466119624
1980,1,"Whiting","Sandeel",75515.2841281686
1981,1,"Whiting","Sandeel",58238.4445742501
1982,1,"Whiting","Sandeel",40373.9742947319
1983,1,"Whiting","Sandeel",18403.4425885341
1984,1,"Whiting","Sandeel",39261.8698858371
1985,1,"Whiting","Sandeel",36510.4926900033
1986,1,"Whiting","Sandeel",50946.0963647515
1987,1,"Whiting","Sandeel",65525.1285762727
1988,1,"Whiting","Sandeel",52033.3230301064
1989,1,"Whiting","Sandeel",63167.4513900371
1990,1,"Whiting","Sandeel",49666.2464609014
1991,1,"Whiting","Sandeel",40127.278364656
1992,1,"Whiting","Sandeel",40583.3946984968
1993,1,"Whiting","Sandeel",41139.2306380835
1994,1,"Whiting","Sandeel",44034.2164778822
1995,1,"Whiting","Sandeel",44297.0916142002
1996,1,"Whiting","Sandeel",40942.3639037613
1997,1,"Whiting","Sandeel",46837.4870001073
1998,1,"Whiting","Sandeel",49615.572632552
1999,1,"Whiting","Sandeel",38576.3713093647
2000,1,"Whiting","Sandeel",32260.8442603982
2001,1,"Whiting","Sandeel",37082.4001712332
2002,1,"Whiting","Sandeel",37534.8325337032
2003,1,"Whiting","Sandeel",18418.0683257289
2004,1,"Whiting","Sandeel",12471.2842649165
2005,1,"Whiting","Sandeel",10090.6257093073
2006,1,"Whiting","Sandeel",13153.8843518728
2007,1,"Whiting","Sandeel",13453.6815441793
2008,1,"Whiting","Sandeel",28104.813778898
2009,1,"Whiting","Sandeel",22578.2432070296
2010,1,"Whiting","Sandeel",39690.770714794
1963,2,"Whiting","Sandeel",144792.146577809
1964,2,"Whiting","Sandeel",114611.240051149
1965,2,"Whiting","Sandeel",91814.4114076336
1966,2,"Whiting","Sandeel",73744.5564187669
1967,2,"Whiting","Sandeel",68529.1528398339
1968,2,"Whiting","Sandeel",149817.640711633
1969,2,"Whiting","Sandeel",79074.3149677954
1970,2,"Whiting","Sandeel",44626.8019740752
1971,2,"Whiting","Sandeel",66275.6013768236
1972,2,"Whiting","Sandeel",78058.2271099432
1973,2,"Whiting","Sandeel",103925.053591182
1974,2,"Whiting","Sandeel",53309.8755489685
1975,2,"Whiting","Sandeel",64196.8671236869
1976,2,"Whiting","Sandeel",55213.906889266
1977,2,"Whiting","Sandeel",56821.1754846806
1978,2,"Whiting","Sandeel",71908.1770222215
1979,2,"Whiting","Sandeel",64974.8087662209
1980,2,"Whiting","Sandeel",83262.7590498813
1981,2,"Whiting","Sandeel",44404.6315410873
1982,2,"Whiting","Sandeel",38465.8465848793
1983,2,"Whiting","Sandeel",16443.1092477629
1984,2,"Whiting","Sandeel",41489.526662601
1985,2,"Whiting","Sandeel",25538.7348854551
1986,2,"Whiting","Sandeel",57491.3772229005
1987,2,"Whiting","Sandeel",66528.3219852812
1988,2,"Whiting","Sandeel",40281.4258709507
1989,2,"Whiting","Sandeel",62077.6100879756
1990,2,"Whiting","Sandeel",41803.1578934112
1991,2,"Whiting","Sandeel",40326.6989303633
1992,2,"Whiting","Sandeel",44222.401486385
1993,2,"Whiting","Sandeel",37603.0310362936
1994,2,"Whiting","Sandeel",41962.5253132429
1995,2,"Whiting","Sandeel",47471.408776674
1996,2,"Whiting","Sandeel",33590.1767999858
1997,2,"Whiting","Sandeel",51392.9709745344
1998,2,"Whiting","Sandeel",37132.657025049
1999,2,"Whiting","Sandeel",27611.4230050722
2000,2,"Whiting","Sandeel",28612.9111328489
2001,2,"Whiting","Sandeel",31893.7801364735
2002,2,"Whiting","Sandeel",38492.2208970788
2003,2,"Whiting","Sandeel",16628.3367848884
2004,2,"Whiting","Sandeel",13120.0884515396
2005,2,"Whiting","Sandeel",9338.90928331458
2006,2,"Whiting","Sandeel",13298.184559187
2007,2,"Whiting","Sandeel",12740.8347153362
2008,2,"Whiting","Sandeel",28557.6009949379
2009,2,"Whiting","Sandeel",22611.3637220303
2010,2,"Whiting","Sandeel",46916.353433742
1963,3,"Whiting","Sandeel",212393.237697689
1964,3,"Whiting","Sandeel",143703.06887256
1965,3,"Whiting","Sandeel",113697.938775951
1966,3,"Whiting","Sandeel",76874.0933772005
1967,3,"Whiting","Sandeel",89780.3065195637
1968,3,"Whiting","Sandeel",135151.693543244
1969,3,"Whiting","Sandeel",67541.1305706858
1970,3,"Whiting","Sandeel",64798.0899989532
1971,3,"Whiting","Sandeel",53728.8941249317
1972,3,"Whiting","Sandeel",90027.2914979614
1973,3,"Whiting","Sandeel",73472.9027737354
1974,3,"Whiting","Sandeel",60606.5096646954
1975,3,"Whiting","Sandeel",71020.527123704
1976,3,"Whiting","Sandeel",77986.0277131819
1977,3,"Whiting","Sandeel",85945.2516449804
1978,3,"Whiting","Sandeel",82525.9667172411
1979,3,"Whiting","Sandeel",85975.7912170632
1980,3,"Whiting","Sandeel",90555.6905911531
1981,3,"Whiting","Sandeel",76879.4572860488
1982,3,"Whiting","Sandeel",33453.6690535444
1983,3,"Whiting","Sandeel",43924.5984559953
1984,3,"Whiting","Sandeel",58185.4683125676
1985,3,"Whiting","Sandeel",58822.7790447012
1986,3,"Whiting","Sandeel",82042.3424047503
1987,3,"Whiting","Sandeel",93541.5550290076
1988,3,"Whiting","Sandeel",83388.2347202312
1989,3,"Whiting","Sandeel",90313.5167365932
1990,3,"Whiting","Sandeel",76057.7520823095
1991,3,"Whiting","Sandeel",71690.9668751696
1992,3,"Whiting","Sandeel",65412.1949483673
1993,3,"Whiting","Sandeel",77253.0346835837
1994,3,"Whiting","Sandeel",74244.8038958409
1995,3,"Whiting","Sandeel",66942.2449075819
1996,3,"Whiting","Sandeel",76872.3363227074
1997,3,"Whiting","Sandeel",69542.7221834067
1998,3,"Whiting","Sandeel",51885.7955101899
1999,3,"Whiting","Sandeel",60490.7003448513
2000,3,"Whiting","Sandeel",66232.5515790025
2001,3,"Whiting","Sandeel",78679.4597511015
2002,3,"Whiting","Sandeel",48388.6280250452
2003,3,"Whiting","Sandeel",32033.287325652
2004,3,"Whiting","Sandeel",23683.7729557648
2005,3,"Whiting","Sandeel",24322.3760483895
2006,3,"Whiting","Sandeel",24450.5883933183
2007,3,"Whiting","Sandeel",41238.816542425
2008,3,"Whiting","Sandeel",36953.6300124787
2009,3,"Whiting","Sandeel",61673.0113786834
2010,3,"Whiting","Sandeel",71088.3615145787
1963,4,"Whiting","Sandeel",181200.143867757
1964,4,"Whiting","Sandeel",115065.285869748
1965,4,"Whiting","Sandeel",91858.5584161679
1966,4,"Whiting","Sandeel",59883.7765820138
1967,4,"Whiting","Sandeel",78862.125902268
1968,4,"Whiting","Sandeel",102876.163310968
1969,4,"Whiting","Sandeel",46041.769293775
1970,4,"Whiting","Sandeel",51017.4399767465
1971,4,"Whiting","Sandeel",35747.7032970142
1972,4,"Whiting","Sandeel",71082.3014610922
1973,4,"Whiting","Sandeel",49408.6329181572
1974,4,"Whiting","Sandeel",46213.2355719427
1975,4,"Whiting","Sandeel",44902.2971575894
1976,4,"Whiting","Sandeel",51819.6371038829
1977,4,"Whiting","Sandeel",62851.8804990593
1978,4,"Whiting","Sandeel",51455.2073156668
1979,4,"Whiting","Sandeel",60011.2109784497
1980,4,"Whiting","Sandeel",61604.8294664237
1981,4,"Whiting","Sandeel",53737.8248891187
1982,4,"Whiting","Sandeel",20628.3769668907
1983,4,"Whiting","Sandeel",38035.6386258793
1984,4,"Whiting","Sandeel",42272.8935420891
1985,4,"Whiting","Sandeel",57439.393356041
1986,4,"Whiting","Sandeel",57790.5135766674
1987,4,"Whiting","Sandeel",71161.0627791145
1988,4,"Whiting","Sandeel",65161.850572627
1989,4,"Whiting","Sandeel",61433.6295860939
1990,4,"Whiting","Sandeel",51903.1389766297
1991,4,"Whiting","Sandeel",50873.0338731039
1992,4,"Whiting","Sandeel",42758.9159776496
1993,4,"Whiting","Sandeel",55156.2090151041
1994,4,"Whiting","Sandeel",50314.7237432009
1995,4,"Whiting","Sandeel",47634.7966232445
1996,4,"Whiting","Sandeel",62863.6779924179
1997,4,"Whiting","Sandeel",47246.6468190059
1998,4,"Whiting","Sandeel",37886.5236426419
1999,4,"Whiting","Sandeel",41883.1714711812
2000,4,"Whiting","Sandeel",48012.6069992383
2001,4,"Whiting","Sandeel",58055.9647687648
2002,4,"Whiting","Sandeel",31141.7192264006
2003,4,"Whiting","Sandeel",23828.9833942524
2004,4,"Whiting","Sandeel",14022.7798925056
2005,4,"Whiting","Sandeel",17955.7282104468
2006,4,"Whiting","Sandeel",17318.6894949733
2007,4,"Whiting","Sandeel",33166.8260294131
2008,4,"Whiting","Sandeel",24733.5729975337
2009,4,"Whiting","Sandeel",51841.9708394535
2010,4,"Whiting","Sandeel",52098.9218652059
1963,1,"Cod","Sprat",4028.66894777039
1964,1,"Cod","Sprat",4188.95440619836
1965,1,"Cod","Sprat",6137.44942292407
1966,1,"Cod","Sprat",9570.88036939093
1967,1,"Cod","Sprat",10285.9250138539
1968,1,"Cod","Sprat",4821.41009203695
1969,1,"Cod","Sprat",5341.26741260704
1970,1,"Cod","Sprat",9011.6545215105
1971,1,"Cod","Sprat",12331.6273726114
1972,1,"Cod","Sprat",12503.8848121324
1973,1,"Cod","Sprat",21814.7170367826
1974,1,"Cod","Sprat",24109.3104420968
1975,1,"Cod","Sprat",23720.1533093302
1976,1,"Cod","Sprat",35280.8202805978
1977,1,"Cod","Sprat",24596.4319040103
1978,1,"Cod","Sprat",25118.5585797929
1979,1,"Cod","Sprat",25110.9959652021
1980,1,"Cod","Sprat",17142.7864352604
1981,1,"Cod","Sprat",11135.138779492
1982,1,"Cod","Sprat",5877.78794518751
1983,1,"Cod","Sprat",4332.20496124342
1984,1,"Cod","Sprat",6514.00001409197
1985,1,"Cod","Sprat",7231.70462424932
1986,1,"Cod","Sprat",6456.22876225201
1987,1,"Cod","Sprat",7068.09040933229
1988,1,"Cod","Sprat",3855.88829704707
1989,1,"Cod","Sprat",4293.81322837414
1990,1,"Cod","Sprat",2934.87558253114
1991,1,"Cod","Sprat",3924.64626080688
1992,1,"Cod","Sprat",3998.52921224941
1993,1,"Cod","Sprat",5624.65645324313
1994,1,"Cod","Sprat",11923.6475247477
