"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.used.prey","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Fulmar","Q3",1985,20,"Other",3,1,1,0,500,500,5,5,1880060,26.063,49,-1.6904,0,0,-1,-1,9999,50,50,0.550075,0.531898,0.0181764,-1,1e+06,1e+06,1,0.00497965,0,0.550075,1,1,1,1,1880057.5,0.531898625440977,0.0181763745590228,"1982-93","Y1985"
"Fulmar","Q3",1985,20,"Sandeel",3,1,1,0,500,500,5,5,1880060,22.937,49,-1.6904,22,10,60,0.00058,0.000995253,50,50,0.449925,0.468102,-0.0181764,108638000,880058,20327.3,0.188003,0.00497965,0,0.00021127,1,1,1,1,1880057.5,0.0108120629289264,-0.0106007929289264,"1982-93","Y1985"
"Fulmar","Q3",1985,20,"Sandeel",3,1,1,0,500,500,5,5,1880060,22.937,49,-1.6904,22,11,70,0.00095,0.00166034,50,50,0,0,0,150859000,0,47090.2,0.188003,0,0,0.00455565,1,0,1,1,1880057.5,0.0250472126517407,-0.0204915626517407,"1982-93","Y1985"
"Fulmar","Q3",1985,20,"Sandeel",3,1,1,0,500,500,5,5,1880060,22.937,49,-1.6904,22,12,86,0.00186,0.00328856,50,50,0,0,0,298604000,0,184614,0.188003,0,0,0.0825816,1,0,1,1,1880057.5,0.0981959328371606,-0.0156143328371606,"1982-93","Y1985"
"Fulmar","Q3",1985,20,"Sandeel",3,1,1,0,500,500,5,5,1880060,22.937,49,-1.6904,22,13,117,0.00509,0.00913794,50,50,0,0,0,325140000,0,558576,0.188003,0,0,0.261319,1,0,1,1,1880057.5,0.297105806604319,-0.0357868066043193,"1982-93","Y1985"
"Fulmar","Q3",1985,20,"Sandeel",3,1,1,0,500,500,5,5,1880060,22.937,49,-1.6904,22,14,153,0.01151,0.0222662,50,50,0,0,0,16590600,0,69450,0.188003,0,0,0.101257,1,0,1,1,1880057.5,0.0369403595368759,0.0643166404631241,"1982-93","Y1985"
"Fulmar","Q3",1986,20,"Other",3,1,1,0,500,500,5,5,1952040,25.102,49,-1.584,0,0,-1,-1,9999,50,50,0.550075,0.512285,0.0377897,-1,1e+06,1e+06,1,0.00499698,0,0.550075,1,1,1,1,1952037.6,0.512285214178251,0.0377897858217485,"1982-93","Y1986"
"Fulmar","Q3",1986,20,"Sandeel",3,1,1,0,500,500,5,5,1952040,23.898,49,-1.584,22,10,60,0.00058,0.000995253,50,50,0.449925,0.487715,-0.0377897,74934900,952038,14021.1,0.188003,0.00499698,0,0.00021127,1,1,1,1,1952037.6,0.00718280221651468,-0.00697153221651468,"1982-93","Y1986"
"Fulmar","Q3",1986,20,"Sandeel",3,1,1,0,500,500,5,5,1952040,23.898,49,-1.584,22,11,70,0.00095,0.00166034,50,50,0,0,0,105653000,0,32979.5,0.188003,0,0,0.00455565,1,0,1,1,1952037.6,0.0168949102209916,-0.0123392602209916,"1982-93","Y1986"
"Fulmar","Q3",1986,20,"Sandeel",3,1,1,0,500,500,5,5,1952040,23.898,49,-1.584,22,12,86,0.00186,0.00328856,50,50,0,0,0,212375000,0,131303,0.188003,0,0,0.0825816,1,0,1,1,1952037.6,0.067264585477247,0.0153170145227531,"1982-93","Y1986"
"Fulmar","Q3",1986,20,"Sandeel",3,1,1,0,500,500,5,5,1952040,23.898,49,-1.584,22,13,117,0.00509,0.00913794,50,50,0,0,0,352600000,0,605751,0.188003,0,0,0.261319,1,0,1,1,1952037.6,0.31031728077369,-0.04899828077369,"1982-93","Y1986"
"Fulmar","Q3",1986,20,"Sandeel",3,1,1,0,500,500,5,5,1952040,23.898,49,-1.584,22,14,153,0.01151,0.0222662,50,50,0,0,0,40128700,0,167983,0.188003,0,0,0.101257,1,0,1,1,1952037.6,0.0860552071333052,0.0152017928666948,"1982-93","Y1986"
"Fulmar","Q3",1987,20,"Other",3,1,1,0,500,500,5,5,1760780,27.8286,49,-1.68401,0,0,-1,-1,9999,50,50,0.550075,0.567931,-0.017856,-1,1e+06,1e+06,1,0.00490771,0,0.550075,1,1,1,1,1760777.34,0.567930979847798,-0.0178559798477983,"1982-93","Y1987"
"Fulmar","Q3",1987,20,"Sandeel",3,1,1,0,500,500,5,5,1760780,21.1714,49,-1.68401,22,10,60,0.00058,0.000995253,50,50,0.449925,0.432069,0.017856,48252600,760778,9028.54,0.188003,0.00490771,0,0.00021127,1,1,1,1,1760777.34,0.00512758756879504,-0.00491631756879504,"1982-93","Y1987"
"Fulmar","Q3",1987,20,"Sandeel",3,1,1,0,500,500,5,5,1760780,21.1714,49,-1.68401,22,11,70,0.00095,0.00166034,50,50,0,0,0,67894600,0,21193.1,0.188003,0,0,0.00455565,1,0,1,1,1760777.34,0.0120362180490124,-0.00748056804901237,"1982-93","Y1987"
"Fulmar","Q3",1987,20,"Sandeel",3,1,1,0,500,500,5,5,1760780,21.1714,49,-1.68401,22,12,86,0.00186,0.00328856,50,50,0,0,0,136198000,0,84205.7,0.188003,0,0,0.0825816,1,0,1,1,1760777.34,0.0478230257097697,0.0347585742902303,"1982-93","Y1987"
"Fulmar","Q3",1987,20,"Sandeel",3,1,1,0,500,500,5,5,1760780,21.1714,49,-1.68401,22,13,117,0.00509,0.00913794,50,50,0,0,0,239493000,0,411439,0.188003,0,0,0.261319,1,0,1,1,1760777.34,0.233668954417598,0.0276500455824017,"1982-93","Y1987"
"Fulmar","Q3",1987,20,"Sandeel",3,1,1,0,500,500,5,5,1760780,21.1714,49,-1.68401,22,14,153,0.01151,0.0222662,50,50,0,0,0,56116900,0,234911,0.188003,0,0,0.101257,1,0,1,1,1760777.34,0.133413234407026,-0.0321562344070262,"1982-93","Y1987"
"Fulmar","Q3",1991,21,"Other",3,1,1,0,500,500,5,5,1822220,26.8902,49,-1.72008,0,0,-1,-1,9999,50,50,0.550075,0.54878,0.00129498,-1,1e+06,1e+06,1,0.00495241,0,0.550075,1,1,1,1,1822224.7,0.548779741598278,0.00129525840172173,"1982-93","Y1991"
"Fulmar","Q3",1991,21,"Sandeel",3,1,1,0,500,500,5,5,1822220,22.1098,49,-1.72008,22,10,60,0.00058,0.000995253,50,50,0.449925,0.45122,-0.00129498,93600400,822224,17513.6,0.188003,0.00495241,0,0.00021127,1,1,1,1,1822224.7,0.00961110888245561,-0.00939983888245561,"1982-93","Y1991"
"Fulmar","Q3",1991,21,"Sandeel",3,1,1,0,500,500,5,5,1822220,22.1098,49,-1.72008,22,11,70,0.00095,0.00166034,50,50,0,0,0,130454000,0,40721,0.188003,0,0,0.00455565,1,0,1,1,1822224.7,0.0223468598576235,-0.0177912098576235,"1982-93","Y1991"
"Fulmar","Q3",1991,21,"Sandeel",3,1,1,0,500,500,5,5,1822220,22.1098,49,-1.72008,22,12,86,0.00186,0.00328856,50,50,0,0,0,259189000,0,160246,0.188003,0,0,0.0825816,1,0,1,1,1822224.7,0.0879397584721577,-0.00535815847215769,"1982-93","Y1991"
"Fulmar","Q3",1991,21,"Sandeel",3,1,1,0,500,500,5,5,1822220,22.1098,49,-1.72008,22,13,104,0.00333,0.00618047,50,50,0,0,0,205300000,0,238548,0.188003,0,0,0.126991,1,0,1,1,1822224.7,0.130910309798786,-0.00391930979878607,"1982-93","Y1991"
"Fulmar","Q3",1991,21,"Sandeel",3,1,1,0,500,500,5,5,1822220,22.1098,49,-1.72008,22,14,129,0.00675,0.0126366,50,50,0,0,0,112849000,0,268096,0.188003,0,0,0.134329,1,0,1,1,1822224.7,0.147125653603532,-0.012796653603532,"1982-93","Y1991"
"Fulmar","Q3",1991,21,"Sandeel",3,1,1,0,500,500,5,5,1822220,22.1098,49,-1.72008,22,15,153,0.01151,0.0222662,50,50,0,0,0,23195800,0,97100.1,0.188003,0,0,0.101257,1,0,1,1,1822224.7,0.053286567787167,0.047970432212833,"1982-93","Y1991"
"Fulmar","Q4",1981,15,"Other",4,1,1,0,500,500,5,5,1205510,40.6467,49,-13.9714,0,0,-1,-1,9999,50,50,0.950224,0.829524,0.1207,-1,1e+06,1e+06,1,0.00282828,0,0.950224,1,1,1,1,1205510.559,0.829524048988442,0.120699951011558,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Cod",4,1,1,0,500,500,5,5,1205510,2.93795,49,-13.9714,17,8,84,0.00649,0.00644291,50,50,0.0117902,0.0599581,-0.0481679,418196,72280.1,6457.86,2.39677,0.00112726,0,0.00176425,1,1,1,1,1205510.559,0.0053569501750005,-0.0035927001750005,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Cod",4,1,1,0,500,500,5,5,1205510,2.93795,49,-13.9714,17,9,111,0.01438,0.0142862,50,50,0,0,0,1922340,0,65822.2,2.39677,0,0,0.010026,1,0,1,1,1205510.559,0.054601097857327,-0.044575097857327,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Whiting",4,1,1,0,500,500,5,5,1205510,1.68204,49,-13.9714,18,8,84,0.00508,0.00489461,50,50,0.0118063,0.0343273,-0.0225211,982079,41381.9,2513.58,0.522912,0.000662979,0,0.00107377,1,1,1,1,1205510.559,0.00208507505905637,-0.00101130505905637,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Whiting",4,1,1,0,500,500,5,5,1205510,1.68204,49,-13.9714,18,9,112,0.01147,0.0114219,50,50,0,0,0,6507740,0,38868.4,0.522912,0,0,0.0107325,1,0,1,1,1205510.559,0.0322422725457024,-0.0215097725457024,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Herring",4,1,1,0,500,500,5,5,1205510,0.610468,49,-13.9714,21,8,90,0.0066,0.0066025,50,50,0.00719161,0.0124585,-0.00526692,1040490,15018.9,223.359,0.032513,0.000246066,0,5.268e-05,1,1,1,1,1205510.559,0.000185281662058009,-0.000132601662058009,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Herring",4,1,1,0,500,500,5,5,1205510,0.610468,49,-13.9714,21,9,123,0.01774,0.0173364,50,50,0,0,0,13124300,0,7397.64,0.032513,0,0,0.00333011,1,0,1,1,1205510.559,0.00613652028575886,-0.00280641028575886,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Herring",4,1,1,0,500,500,5,5,1205510,0.610468,49,-13.9714,21,10,166,0.04492,0.0437864,50,50,0,0,0,5196510,0,7397.89,0.032513,0,0,0.00380882,1,0,1,1,1205510.559,0.00613672766677111,-0.00232790766677111,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Nor. pout",4,1,1,0,500,500,5,5,1205510,2.10582,49,-13.9714,23,8,86,0.00668,0.00658487,50,50,0.0117867,0.0429759,-0.0311892,51815000,51807.8,17253,0.0505663,0.000822579,0,0.00399411,1,1,1,1,1205510.559,0.0143117784171976,-0.0103176684171976,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Nor. pout",4,1,1,0,500,500,5,5,1205510,2.10582,49,-13.9714,23,9,104,0.01188,0.0117041,50,50,0,0,0,58386100,0,34554.9,0.0505663,0,0,0.00779256,1,0,1,1,1205510.559,0.0286641205603907,-0.0208715605603907,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Sprat",4,1,1,0,500,500,5,5,1205510,1.01705,49,-13.9714,24,7,60,0.00189,0.00188589,50,50,0.00720168,0.0207562,-0.0135545,24139300,25021.8,2213.68,0.0486265,0.000406507,0,0.00018575,1,1,1,1,1205510.559,0.00183630079676473,-0.00165055079676473,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Sprat",4,1,1,0,500,500,5,5,1205510,1.01705,49,-13.9714,24,8,82,0.0051,0.00495185,50,50,0,0,0,61770600,0,14873.8,0.0486265,0,0,0.00238768,1,0,1,1,1205510.559,0.0123381747998443,-0.00995049479984429,"1977-81","Y1981"
"Fulmar","Q4",1981,15,"Sprat",4,1,1,0,500,500,5,5,1205510,1.01705,49,-13.9714,24,9,100,0.00914,0.0091436,50,50,0,0,0,17844900,0,7934.25,0.0486265,0,0,0.00462825,1,0,1,1,1205510.559,0.00658165118568655,-0.00195340118568655,"1977-81","Y1981"
"Fulmar","Q4",1985,20,"Other",4,1,1,0,500,500,5,5,1181300,41.4798,49,-15.3696,0,0,-1,-1,9999,50,50,0.950189,0.846527,0.103662,-1,1e+06,1e+06,1,0.00259838,0,0.950189,1,1,1,1,1181297.329,0.846526928869404,0.103662071130596,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Cod",4,1,1,0,500,500,5,5,1181300,2.31103,49,-15.3696,17,10,60,0.00246,0.00246365,50,50,0.0118245,0.047164,-0.0353394,30106.2,55714.7,177.772,2.39677,0.000898791,0,3.432e-05,1,1,1,1,1181297.329,0.000150488785198972,-0.000116168785198972,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Cod",4,1,1,0,500,500,5,5,1181300,2.31103,49,-15.3696,17,11,70,0.00383,0.00382696,50,50,0,0,0,60182.1,0,552.011,2.39677,0,0,0.00017554,1,0,1,1,1181297.329,0.000467292176532129,-0.000291752176532129,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Cod",4,1,1,0,500,500,5,5,1181300,2.31103,49,-15.3696,17,12,86,0.00703,0.00689096,50,50,0,0,0,254311,0,4200.21,2.39677,0,0,0.00158871,1,0,1,1,1181297.329,0.00355559087190656,-0.00196688087190656,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Cod",4,1,1,0,500,500,5,5,1181300,2.31103,49,-15.3696,17,13,112,0.01485,0.014657,50,50,0,0,0,1445640,0,50784.7,2.39677,0,0,0.010026,1,0,1,1,1181297.329,0.042990616124554,-0.032964616124554,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Whiting",4,1,1,0,500,500,5,5,1181300,1.72958,49,-15.3696,18,11,70,0.00286,0.00286076,50,50,0.0118062,0.0352976,-0.0234914,270894,41697,405.238,0.522912,0.000681034,0,7.63e-05,1,1,1,1,1181297.329,0.00034304487960118,-0.00026674487960118,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Whiting",4,1,1,0,500,500,5,5,1181300,1.72958,49,-15.3696,18,12,87,0.0054,0.00542762,50,50,0,0,0,697118,0,1978.54,0.522912,0,0,0.00099747,1,0,1,1,1181297.329,0.00167488738984527,-0.000677417389845271,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Whiting",4,1,1,0,500,500,5,5,1181300,1.72958,49,-15.3696,18,13,113,0.01185,0.0117249,50,50,0,0,0,6412110,0,39313.2,0.522912,0,0,0.0107325,1,0,1,1,1181297.329,0.0332796824600287,-0.0225471824600287,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Herring",4,1,1,0,500,500,5,5,1181300,1.03324,49,-15.3696,21,12,90,0.0066,0.0066025,50,50,0.00719161,0.0210866,-0.013895,1436980,24909.5,308.472,0.032513,0.000412839,0,5.268e-05,1,1,1,1,1181297.329,0.000261129854802203,-0.000208449854802203,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Herring",4,1,1,0,500,500,5,5,1181300,1.03324,49,-15.3696,21,13,125,0.0186,0.0182225,50,50,0,0,0,21674900,0,12841.7,0.032513,0,0,0.00333011,1,0,1,1,1181297.329,0.0108708448624622,-0.00754073486246223,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Herring",4,1,1,0,500,500,5,5,1181300,1.03324,49,-15.3696,21,14,166,0.04492,0.0437864,50,50,0,0,0,8260160,0,11759.4,0.032513,0,0,0.00380882,1,0,1,1,1181297.329,0.00995464876734687,-0.00614582876734687,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Nor. pout",4,1,1,0,500,500,5,5,1181300,1.37096,49,-15.3696,23,11,70,0.00353,0.00353165,50,50,0.0117867,0.0279787,-0.016192,1801620,33051.1,321.736,0.0505663,0.000543917,0,0.00011907,1,1,1,1,1181297.329,0.000272358187986727,-0.000153288187986727,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Nor. pout",4,1,1,0,500,500,5,5,1181300,1.37096,49,-15.3696,23,12,87,0.00687,0.00681935,50,50,0,0,0,30148900,0,10396.2,0.0505663,0,0,0.00387504,1,0,1,1,1181297.329,0.0088006632579121,-0.0049256232579121,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Nor. pout",4,1,1,0,500,500,5,5,1181300,1.37096,49,-15.3696,23,13,105,0.01208,0.0120481,50,50,0,0,0,36658300,0,22333.2,0.0505663,0,0,0.00779256,1,0,1,1,1181297.329,0.0189056552078262,-0.0111130952078262,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Sprat",4,1,1,0,500,500,5,5,1181300,1.07536,49,-15.3696,24,10,60,0.00189,0.00188589,50,50,0.00720168,0.0219462,-0.0147445,24843500,25925,2278.25,0.0486265,0.000429291,0,0.00018575,1,1,1,1,1181297.329,0.00192859997569672,-0.00174284997569672,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Sprat",4,1,1,0,500,500,5,5,1181300,1.07536,49,-15.3696,24,11,70,0.00304,0.00303674,50,50,0,0,0,28380900,0,4190.91,0.0486265,0,0,0.00034176,1,0,1,1,1181297.329,0.00354771817146807,-0.00320595817146807,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Sprat",4,1,1,0,500,500,5,5,1181300,1.07536,49,-15.3696,24,12,86,0.00575,0.00573709,50,50,0,0,0,43482600,0,12130.5,0.0486265,0,0,0.00204592,1,0,1,1,1181297.329,0.0102687949106503,-0.00822287491065031,"1982-93","Y1985"
"Fulmar","Q4",1985,20,"Sprat",4,1,1,0,500,500,5,5,1181300,1.07536,49,-15.3696,24,13,100,0.00914,0.0091436,50,50,0,0,0,16475300,0,7325.29,0.0486265,0,0,0.00462825,1,0,1,1,1181297.329,0.00620105524677776,-0.00157280524677776,"1982-93","Y1985"
"Fulmar","Q4",1986,20,"Other",4,1,1,0,500,500,5,5,1194730,41.0135,49,-14.917,0,0,-1,-1,9999,50,50,0.950189,0.837011,0.113179,-1,1e+06,1e+06,1,0.00272848,0,0.950189,1,1,1,1,1194727.8903,0.83701067675661,0.11317832324339,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Cod",4,1,1,0,500,500,5,5,1194730,1.22207,49,-14.917,17,10,60,0.00246,0.00246365,50,50,0.0118245,0.0249403,-0.0131157,16101.1,29796.8,95.0743,2.39677,0.000486365,0,3.432e-05,1,1,1,1,1194727.8903,7.9578204185161e-05,-4.5258204185161e-05,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Cod",4,1,1,0,500,500,5,5,1194730,1.22207,49,-14.917,17,11,70,0.00383,0.00382696,50,50,0,0,0,32186.1,0,295.221,2.39677,0,0,0.00017554,1,0,1,1,1194727.8903,0.000247103129002763,-7.15631290027632e-05,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Cod",4,1,1,0,500,500,5,5,1194730,1.22207,49,-14.917,17,12,86,0.00703,0.00689096,50,50,0,0,0,136008,0,2246.32,2.39677,0,0,0.00158871,1,0,1,1,1194727.8903,0.00188019382341191,-0.000291483823411908,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Cod",4,1,1,0,500,500,5,5,1194730,1.22207,49,-14.917,17,13,112,0.01485,0.014657,50,50,0,0,0,773147,0,27160.2,2.39677,0,0,0.010026,1,0,1,1,1194727.8903,0.0227333773828449,-0.0127073773828449,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Whiting",4,1,1,0,500,500,5,5,1194730,2.03455,49,-14.917,18,11,70,0.00286,0.00286076,50,50,0.0118062,0.0415215,-0.0297153,321548,49606.9,481.012,0.522912,0.000795949,0,7.63e-05,1,1,1,1,1194727.8903,0.000402612179648051,-0.00032631217964805,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Whiting",4,1,1,0,500,500,5,5,1194730,2.03455,49,-14.917,18,12,87,0.0054,0.00542762,50,50,0,0,0,827470,0,2348.5,0.522912,0,0,0.00099747,1,0,1,1,1194727.8903,0.0019657195743629,-0.000968249574362899,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Whiting",4,1,1,0,500,500,5,5,1194730,2.03455,49,-14.917,18,13,113,0.01185,0.0117249,50,50,0,0,0,7629540,0,46777.4,0.522912,0,0,0.0107325,1,0,1,1,1194727.8903,0.0391531832309146,-0.0284206832309147,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Herring",4,1,1,0,500,500,5,5,1194730,1.33382,49,-14.917,21,12,90,0.0066,0.0066025,50,50,0.00719161,0.0272209,-0.0200293,1849210,32521.5,396.964,0.032513,0.000529598,0,5.268e-05,1,1,1,1,1194727.8903,0.000332263106288011,-0.000279583106288011,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Herring",4,1,1,0,500,500,5,5,1194730,1.33382,49,-14.917,21,13,125,0.0186,0.0182225,50,50,0,0,0,27931300,0,16548.4,0.032513,0,0,0.00333011,1,0,1,1,1194727.8903,0.0138511874832391,-0.0105210774832391,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Herring",4,1,1,0,500,500,5,5,1194730,1.33382,49,-14.917,21,14,166,0.04492,0.0437864,50,50,0,0,0,10941200,0,15576.2,0.032513,0,0,0.00380882,1,0,1,1,1194727.8903,0.0130374457032963,-0.00922862570329631,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Nor. pout",4,1,1,0,500,500,5,5,1194730,1.80855,49,-14.917,23,11,70,0.00353,0.00353165,50,50,0.0117867,0.0369092,-0.0251225,2425100,44096.5,433.079,0.0505663,0.000710938,0,0.00011907,1,1,1,1,1194727.8903,0.000362491746879076,-0.000243421746879076,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Nor. pout",4,1,1,0,500,500,5,5,1194730,1.80855,49,-14.917,23,12,87,0.00687,0.00681935,50,50,0,0,0,40582500,0,13994,0.0505663,0,0,0.00387504,1,0,1,1,1194727.8903,0.011713127410532,-0.007838087410532,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Nor. pout",4,1,1,0,500,500,5,5,1194730,1.80855,49,-14.917,23,13,105,0.01208,0.0120481,50,50,0,0,0,48700100,0,29669.4,0.0505663,0,0,0.00779256,1,0,1,1,1194727.8903,0.0248336045729626,-0.0170410445729626,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Sprat",4,1,1,0,500,500,5,5,1194730,1.58748,49,-14.917,24,10,60,0.00189,0.00188589,50,50,0.00720168,0.0323975,-0.0251958,43274900,38706.2,3968.5,0.0486265,0.000626957,0,0.00018575,1,1,1,1,1194727.8903,0.00332167687070861,-0.00313592687070861,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Sprat",4,1,1,0,500,500,5,5,1194730,1.58748,49,-14.917,24,11,70,0.00304,0.00303674,50,50,0,0,0,49289300,0,7278.38,0.0486265,0,0,0.00034176,1,0,1,1,1194727.8903,0.00609208176949178,-0.00575032176949178,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Sprat",4,1,1,0,500,500,5,5,1194730,1.58748,49,-14.917,24,12,86,0.00575,0.00573709,50,50,0,0,0,74103000,0,20672.8,0.0486265,0,0,0.00204592,1,0,1,1,1194727.8903,0.017303354318454,-0.015257434318454,"1982-93","Y1986"
"Fulmar","Q4",1986,20,"Sprat",4,1,1,0,500,500,5,5,1194730,1.58748,49,-14.917,24,13,100,0.00914,0.0091436,50,50,0,0,0,15263400,0,6786.44,0.0486265,0,0,0.00462825,1,0,1,1,1194727.8903,0.00568032273716813,-0.00105207273716813,"1982-93","Y1986"
"Fulmar","Q4",1987,20,"Other",4,1,1,0,500,500,5,5,1129560,43.3797,49,-16.4433,0,0,-1,-1,9999,50,50,0.950189,0.885301,0.0648887,-1,1e+06,1e+06,1,0.00203087,0,0.950189,1,1,1,1,1129559.83,0.885300604218548,0.0648883957814523,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Cod",4,1,1,0,500,500,5,5,1129560,0.97716,49,-16.4433,17,10,60,0.00246,0.00246365,50,50,0.0118245,0.0199421,-0.00811752,12172.1,22525.7,71.874,2.39677,0.000390887,0,3.432e-05,1,1,1,1,1129559.83,6.36300956276039e-05,-2.93100956276039e-05,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Cod",4,1,1,0,500,500,5,5,1129560,0.97716,49,-16.4433,17,11,70,0.00383,0.00382696,50,50,0,0,0,24332,0,223.181,2.39677,0,0,0.00017554,1,0,1,1,1129559.83,0.0001975822741501,-2.20422741500997e-05,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Cod",4,1,1,0,500,500,5,5,1129560,0.97716,49,-16.4433,17,12,86,0.00703,0.00689096,50,50,0,0,0,102819,0,1698.17,2.39677,0,0,0.00158871,1,0,1,1,1129559.83,0.00150339092706581,8.53190729341888e-05,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Cod",4,1,1,0,500,500,5,5,1129560,0.97716,49,-16.4433,17,13,112,0.01485,0.014657,50,50,0,0,0,584482,0,20532.5,2.39677,0,0,0.010026,1,0,1,1,1129559.83,0.0181774346561173,-0.00815143465611733,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Whiting",4,1,1,0,500,500,5,5,1129560,1.63649,49,-16.4433,18,11,70,0.00286,0.00286076,50,50,0.0118062,0.0333978,-0.0215915,243963,37724.8,364.951,0.522912,0.000645647,0,7.63e-05,1,1,1,1,1129559.83,0.000323091340810163,-0.000246791340810163,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Whiting",4,1,1,0,500,500,5,5,1129560,1.63649,49,-16.4433,18,12,87,0.0054,0.00542762,50,50,0,0,0,627813,0,1781.84,0.522912,0,0,0.00099747,1,0,1,1,1129559.83,0.00157746402862078,-0.000579994028620777,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Whiting",4,1,1,0,500,500,5,5,1129560,1.63649,49,-16.4433,18,13,113,0.01185,0.0117249,50,50,0,0,0,5802880,0,35578,0.522912,0,0,0.0107325,1,0,1,1,1129559.83,0.0314972248968875,-0.0207647248968875,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Herring",4,1,1,0,500,500,5,5,1129560,1.18952,49,-16.4433,21,12,90,0.0066,0.0066025,50,50,0.00719161,0.024276,-0.0170844,1375640,27421.2,295.305,0.032513,0.000473733,0,5.268e-05,1,1,1,1,1129559.83,0.000261433694928758,-0.000208753694928758,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Herring",4,1,1,0,500,500,5,5,1129560,1.18952,49,-16.4433,21,13,125,0.0186,0.0182225,50,50,0,0,0,21037700,0,12464.2,0.032513,0,0,0.00333011,1,0,1,1,1129559.83,0.0110345637911008,-0.00770445379110082,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Herring",4,1,1,0,500,500,5,5,1129560,1.18952,49,-16.4433,21,14,166,0.04492,0.0437864,50,50,0,0,0,10298800,0,14661.7,0.032513,0,0,0.00380882,1,0,1,1,1129559.83,0.0129800118688711,-0.00917119186887108,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Nor. pout",4,1,1,0,500,500,5,5,1129560,0.753959,49,-16.4433,23,11,70,0.00353,0.00353165,50,50,0.0117867,0.0153869,-0.00360025,924834,17380.4,165.159,0.0505663,0.000303003,0,0.00011907,1,1,1,1,1129559.83,0.000146215362492131,-2.71453624921311e-05,"1982-93","Y1987"
"Fulmar","Q4",1987,20,"Nor. pout",4,1,1,0,500,500,5,5,1129560,0.753959,49,-16.4433,23,12,87,0.00687,0.00681935,50,50,0,0,0,15476500,0,5336.76,0.0505663,0,0,0.00387504,1,0,1,1,1129559.83,0.00472463685256938,-0.000849596852569376,"1982-93","Y1987"
