Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail use_prey Y YQ YQP YQPL YQPLP YQPLPL
1991 3 1 17 0 16 200 222 0.103512 23 12 87 0.00572 0.00681935 0.06588 68 0 0.0389086 0 1 1 6 21 220 550 2534 12
1991 3 1 17 0 16 200 222 0.103512 23 13 107 0.0106 0.0127561 0.123234 68 0 0.00657243 0 1 1 6 21 220 550 2534 13
1991 3 1 17 0 17 250 269 0.179172 0 0 9999 -1 9999 55806.8 178 0.400294 0.400294 1 1 1 6 21 220 551 2535 0
1991 3 1 17 0 17 250 269 0.179172 17 10 63 0.00231 0.00283217 0.015807 178 0.0415784 0.00621279 1 1 1 6 21 220 551 2536 10
1991 3 1 17 0 17 250 269 0.179172 17 11 73 0.00346 0.00431443 0.0240799 178 0 0.0104819 0 1 1 6 21 220 551 2536 11
1991 3 1 17 0 17 250 269 0.179172 17 12 87 0.00489 0.00712237 0.0397517 178 0 0.0206259 0 1 1 6 21 220 551 2536 12
1991 3 1 17 0 17 250 269 0.179172 17 13 107 0.00874 0.012864 0.0717971 178 0 0.00425782 0 1 1 6 21 220 551 2536 13
1991 3 1 17 0 17 250 269 0.179172 18 10 63 0.00298 0.00209749 0.0117066 178 0.0382965 0.00033079 1 1 1 6 21 220 551 2537 10
1991 3 1 17 0 17 250 269 0.179172 18 11 73 0.0045 0.00323717 0.0180674 178 0 0.00212943 0 1 1 6 21 220 551 2537 11
1991 3 1 17 0 17 250 269 0.179172 18 12 87 0.00642 0.00542762 0.0302929 178 0 0.00745653 0 1 1 6 21 220 551 2537 12
1991 3 1 17 0 17 250 269 0.179172 18 13 107 0.01163 0.00998422 0.0557244 178 0 0.0283798 0 1 1 6 21 220 551 2537 13
1991 3 1 17 0 17 250 269 0.179172 19 12 87 0.00748 0.00553338 0.0308831 178 0.0132786 0.0132786 1 1 1 6 21 220 551 2538 12
1991 3 1 17 0 17 250 269 0.179172 22 9 53 0.00055 0.000659276 0.00367958 178 0.314966 0.0832559 1 1 1 6 21 220 551 2539 9
1991 3 1 17 0 17 250 269 0.179172 22 10 63 0.00092 0.00117026 0.0065315 178 0 0.103775 0 1 1 6 21 220 551 2539 10
1991 3 1 17 0 17 250 269 0.179172 22 11 73 0.00143 0.00190855 0.0106521 178 0 0.0509609 0 1 1 6 21 220 551 2539 11
1991 3 1 17 0 17 250 269 0.179172 22 12 87 0.00208 0.00341724 0.0190724 178 0 0.0233954 0 1 1 6 21 220 551 2539 12
1991 3 1 17 0 17 250 269 0.179172 22 13 107 0.0039 0.00679243 0.0379102 178 0 0.0182197 0 1 1 6 21 220 551 2539 13
1991 3 1 17 0 17 250 269 0.179172 22 14 130 0.00652 0.0129647 0.0723592 178 0 1e-006 0 1 1 6 21 220 551 2539 14
1991 3 1 17 0 17 250 269 0.179172 22 15 167 0.01224 0.0297776 0.166196 178 0 0.0327445 0 1 1 6 21 220 551 2539 15
1991 3 1 17 0 17 250 269 0.179172 22 16 220 0.02754 0.0743557 0.414997 178 0 0.0026138 0 1 1 6 21 220 551 2539 16
1991 3 1 17 0 17 250 269 0.179172 23 9 53 0.00156 0.00152163 0.00849258 178 0.191586 0.00391119 1 1 1 6 21 220 551 2540 9
1991 3 1 17 0 17 250 269 0.179172 23 10 63 0.00258 0.00256739 0.0143292 178 0 0.0164583 0 1 1 6 21 220 551 2540 10
1991 3 1 17 0 17 250 269 0.179172 23 11 73 0.00396 0.00400991 0.0223803 178 0 0.030298 0 1 1 6 21 220 551 2540 11
1991 3 1 17 0 17 250 269 0.179172 23 12 87 0.00572 0.00681935 0.0380604 178 0 0.121397 0 1 1 6 21 220 551 2540 12
1991 3 1 17 0 17 250 269 0.179172 23 13 107 0.0106 0.0127561 0.0711949 178 0 0.0195215 0 1 1 6 21 220 551 2540 13
1991 3 1 17 0 18 300 317 0.286418 0 0 9999 -1 9999 34910.5 172 0.531118 0.531118 1 1 1 6 21 220 552 2541 0
1991 3 1 17 0 18 300 317 0.286418 17 9 53 0.00144 0.00172843 0.00603465 172 0.0477874 0.00141793 1 1 1 6 21 220 552 2542 9
1991 3 1 17 0 18 300 317 0.286418 17 10 63 0.00231 0.00283217 0.00988825 172 0 0.00083325 0 1 1 6 21 220 552 2542 10
1991 3 1 17 0 18 300 317 0.286418 17 11 73 0.00346 0.00431443 0.0150634 172 0 0.0117229 0 1 1 6 21 220 552 2542 11
1991 3 1 17 0 18 300 317 0.286418 17 12 87 0.00489 0.00712237 0.024867 172 0 0.0114665 0 1 1 6 21 220 552 2542 12
1991 3 1 17 0 18 300 317 0.286418 17 13 107 0.00874 0.012864 0.0449134 172 0 0.0223469 0 1 1 6 21 220 552 2542 13
1991 3 1 17 0 18 300 317 0.286418 18 13 107 0.01163 0.00998422 0.0348589 172 0.0524742 0.00616262 1 1 1 6 21 220 552 2543 13
1991 3 1 17 0 18 300 317 0.286418 18 14 130 0.0189 0.0177171 0.0618575 172 0 0.00295645 0 1 1 6 21 220 552 2543 14
1991 3 1 17 0 18 300 317 0.286418 18 15 167 0.03425 0.0370506 0.129358 172 0 0.0433551 0 1 1 6 21 220 552 2543 15
1991 3 1 17 0 18 300 317 0.286418 19 12 87 0.00748 0.00553338 0.0193193 172 0.0352334 0.0004006 1 1 1 6 21 220 552 2544 12
1991 3 1 17 0 18 300 317 0.286418 19 13 107 0.01377 0.00993161 0.0346752 172 0 0.0193291 0 1 1 6 21 220 552 2544 13
1991 3 1 17 0 18 300 317 0.286418 19 14 130 0.02267 0.0172208 0.0601246 172 0 0.0155037 0 1 1 6 21 220 552 2544 14
1991 3 1 17 0 18 300 317 0.286418 21 14 130 0.02192 0.0205706 0.0718204 172 0.00795456 0.00795456 1 1 1 6 21 220 552 2545 14
1991 3 1 17 0 18 300 317 0.286418 22 9 53 0.00055 0.000659276 0.0023018 172 0.214251 0.0182101 1 1 1 6 21 220 552 2546 9
1991 3 1 17 0 18 300 317 0.286418 22 10 63 0.00092 0.00117026 0.00408584 172 0 0.0698435 0 1 1 6 21 220 552 2546 10
1991 3 1 17 0 18 300 317 0.286418 22 11 73 0.00143 0.00190855 0.0066635 172 0 0.061802 0 1 1 6 21 220 552 2546 11
1991 3 1 17 0 18 300 317 0.286418 22 12 87 0.00208 0.00341724 0.0119309 172 0 0.025738 0 1 1 6 21 220 552 2546 12
1991 3 1 17 0 18 300 317 0.286418 22 13 107 0.0039 0.00679243 0.0237151 172 0 0.0273296 0 1 1 6 21 220 552 2546 13
1991 3 1 17 0 18 300 317 0.286418 22 14 130 0.00652 0.0129647 0.045265 172 0 1e-006 0 1 1 6 21 220 552 2546 14
1991 3 1 17 0 18 300 317 0.286418 22 15 167 0.01224 0.0297776 0.103966 172 0 0.0113272 0 1 1 6 21 220 552 2546 15
1991 3 1 17 0 18 300 317 0.286418 23 10 63 0.00258 0.00256739 0.00896379 172 0.0878708 0.00658531 1 1 1 6 21 220 552 2547 10
1991 3 1 17 0 18 300 317 0.286418 23 11 73 0.00396 0.00400991 0.0140002 172 0 0.0204586 0 1 1 6 21 220 552 2547 11
1991 3 1 17 0 18 300 317 0.286418 23 12 87 0.00572 0.00681935 0.0238091 172 0 0.0349587 0 1 1 6 21 220 552 2547 12
1991 3 1 17 0 18 300 317 0.286418 23 13 107 0.0106 0.0127561 0.0445366 172 0 0.0151355 0 1 1 6 21 220 552 2547 13
1991 3 1 17 0 18 300 317 0.286418 23 14 130 0.01755 0.0229952 0.0802855 172 0 0.00448162 0 1 1 6 21 220 552 2547 14
1991 3 1 17 0 18 300 317 0.286418 23 15 167 0.03253 0.0490726 0.171332 172 0 0.00625115 0 1 1 6 21 220 552 2547 15
1991 3 1 17 0 18 300 317 0.286418 24 11 73 0.00385 0.00345725 0.0120706 172 0.0233097 0.00490237 1 1 1 6 21 220 552 2548 11
1991 3 1 17 0 18 300 317 0.286418 24 12 88 0.00563 0.00615952 0.0215053 172 0 1e-006 0 1 1 6 21 220 552 2548 12
1991 3 1 17 0 18 300 317 0.286418 24 13 107 0.01061 0.01127 0.0393482 172 0 0.0184064 0 1 1 6 21 220 552 2548 13
1991 3 1 17 0 19 350 369 0.442054 0 0 9999 -1 9999 22619.4 91 0.648787 0.648787 1 1 1 6 21 220 553 2549 0
1991 3 1 17 0 19 350 369 0.442054 17 10 63 0.00231 0.00283217 0.00640685 91 0.0272204 0.00054627 1 1 1 6 21 220 553 2550 10
1991 3 1 17 0 19 350 369 0.442054 17 11 73 0.00346 0.00431443 0.00975998 91 0 0.00606732 0 1 1 6 21 220 553 2550 11
1991 3 1 17 0 19 350 369 0.442054 17 12 87 0.00489 0.00712237 0.016112 91 0 0.0192183 0 1 1 6 21 220 553 2550 12
1991 3 1 17 0 19 350 369 0.442054 17 13 107 0.00874 0.012864 0.0291006 91 0 0.00138849 0 1 1 6 21 220 553 2550 13
1991 3 1 17 0 19 350 369 0.442054 18 11 73 0.0045 0.00323717 0.00732302 91 0.0769232 0.00227998 1 1 1 6 21 220 553 2551 11
1991 3 1 17 0 19 350 369 0.442054 18 12 87 0.00642 0.00542762 0.0122782 91 0 1e-006 0 1 1 6 21 220 553 2551 12
1991 3 1 17 0 19 350 369 0.442054 18 13 107 0.01163 0.00998422 0.022586 91 0 0.00540351 0 1 1 6 21 220 553 2551 13
1991 3 1 17 0 19 350 369 0.442054 18 14 130 0.0189 0.0177171 0.0400791 91 0 0.0296324 0 1 1 6 21 220 553 2551 14
1991 3 1 17 0 19 350 369 0.442054 18 15 167 0.03425 0.0370506 0.0838147 91 0 0.0396062 0 1 1 6 21 220 553 2551 15
1991 3 1 17 0 19 350 369 0.442054 19 12 87 0.00748 0.00553338 0.0125174 91 0.0464983 0.00660581 1 1 1 6 21 220 553 2552 12
1991 3 1 17 0 19 350 369 0.442054 19 13 107 0.01377 0.00993161 0.022467 91 0 0.0210971 0 1 1 6 21 220 553 2552 13
1991 3 1 17 0 19 350 369 0.442054 19 14 130 0.02267 0.0172208 0.0389563 91 0 0.0187954 0 1 1 6 21 220 553 2552 14
1991 3 1 17 0 19 350 369 0.442054 22 10 63 0.00092 0.00117026 0.00264732 91 0.0673406 0.0145665 1 1 1 6 21 220 553 2553 10
1991 3 1 17 0 19 350 369 0.442054 22 11 73 0.00143 0.00190855 0.00431746 91 0 0.0300509 0 1 1 6 21 220 553 2553 11
1991 3 1 17 0 19 350 369 0.442054 22 12 87 0.00208 0.00341724 0.00773037 91 0 0.00617357 0 1 1 6 21 220 553 2553 12
1991 3 1 17 0 19 350 369 0.442054 22 13 107 0.0039 0.00679243 0.0153656 91 0 0.00331523 0 1 1 6 21 220 553 2553 13
1991 3 1 17 0 19 350 369 0.442054 22 14 130 0.00652 0.0129647 0.0293284 91 0 0.00611241 0 1 1 6 21 220 553 2553 14
1991 3 1 17 0 19 350 369 0.442054 22 15 167 0.01224 0.0297776 0.067362 91 0 0.00712196 0 1 1 6 21 220 553 2553 15
1991 3 1 17 0 19 350 369 0.442054 23 10 63 0.00258 0.00256739 0.00580787 91 0.13323 0.00254518 1 1 1 6 21 220 553 2554 10
1991 3 1 17 0 19 350 369 0.442054 23 11 73 0.00396 0.00400991 0.00907109 91 0 0.025776 0 1 1 6 21 220 553 2554 11
1991 3 1 17 0 19 350 369 0.442054 23 12 87 0.00572 0.00681935 0.0154265 91 0 0.0680846 0 1 1 6 21 220 553 2554 12
1991 3 1 17 0 19 350 369 0.442054 23 13 107 0.0106 0.0127561 0.0288564 91 0 0.0180994 0 1 1 6 21 220 553 2554 13
1991 3 1 17 0 19 350 369 0.442054 23 14 130 0.01755 0.0229952 0.0520191 91 0 0.00771444 0 1 1 6 21 220 553 2554 14
1991 3 1 17 0 19 350 369 0.442054 23 15 167 0.03253 0.0490726 0.111011 91 0 0.0110106 0 1 1 6 21 220 553 2554 15
1991 3 1 17 0 20 400 437 0.71671 0 0 9999 -1 9999 13951.3 122 0.370753 0.370753 1 1 1 6 21 220 554 2555 0
1991 3 1 17 0 20 400 437 0.71671 17 10 63 0.00231 0.00283217 0.00395163 122 0.0400855 0.00467136 1 1 1 6 21 220 554 2556 10
1991 3 1 17 0 20 400 437 0.71671 17 11 73 0.00346 0.00431443 0.00601977 122 0 1e-006 0 1 1 6 21 220 554 2556 11
1991 3 1 17 0 20 400 437 0.71671 17 12 87 0.00489 0.00712237 0.00993759 122 0 0.00902324 0 1 1 6 21 220 554 2556 12
1991 3 1 17 0 20 400 437 0.71671 17 13 107 0.00874 0.012864 0.0179487 122 0 0.00856749 0 1 1 6 21 220 554 2556 13
1991 3 1 17 0 20 400 437 0.71671 17 14 130 0.01404 0.0224373 0.031306 122 0 0.0178224 0 1 1 6 21 220 554 2556 14
1991 3 1 17 0 20 400 437 0.71671 18 11 73 0.0045 0.00323717 0.00451671 122 0.0427443 0.00110353 1 1 1 6 21 220 554 2557 11
1991 3 1 17 0 20 400 437 0.71671 18 12 87 0.00642 0.00542762 0.00757296 122 0 0.00502438 0 1 1 6 21 220 554 2557 12
1991 3 1 17 0 20 400 437 0.71671 18 13 107 0.01163 0.00998422 0.0139306 122 0 0.00951121 0 1 1 6 21 220 554 2557 13
1991 3 1 17 0 20 400 437 0.71671 18 14 130 0.0189 0.0177171 0.0247201 122 0 0.0271051 0 1 1 6 21 220 554 2557 14
1991 3 1 17 0 20 400 437 0.71671 19 11 73 0.00519 0.00336976 0.0047017 122 0.0535714 0.00116021 1 1 1 6 21 220 554 2558 11
1991 3 1 17 0 20 400 437 0.71671 19 12 87 0.00748 0.00553338 0.00772053 122 0 0.0103482 0 1 1 6 21 220 554 2558 12
1991 3 1 17 0 20 400 437 0.71671 19 13 107 0.01377 0.00993161 0.0138572 122 0 0.023992 0 1 1 6 21 220 554 2558 13
1991 3 1 17 0 20 400 437 0.71671 19 14 130 0.02267 0.0172208 0.0240275 122 0 0.018071 0 1 1 6 21 220 554 2558 14
1991 3 1 17 0 20 400 437 0.71671 21 15 167 0.03986 0.0446067 0.0622382 122 0.0841719 0.0448904 1 1 1 6 21 220 554 2559 15
1991 3 1 17 0 20 400 437 0.71671 21 16 217 0.08613 0.10021 0.13982 122 0 0.0392815 0 1 1 6 21 220 554 2559 16
1991 3 1 17 0 20 400 437 0.71671 22 9 53 0.00055 0.000659276 0.000919864 122 0.0879082 0.00059555 1 1 1 6 21 220 554 2560 9
1991 3 1 17 0 20 400 437 0.71671 22 10 63 0.00092 0.00117026 0.00163282 122 0 0.0017645 0 1 1 6 21 220 554 2560 10
1991 3 1 17 0 20 400 437 0.71671 22 11 73 0.00143 0.00190855 0.00266293 122 0 0.0292365 0 1 1 6 21 220 554 2560 11
1991 3 1 17 0 20 400 437 0.71671 22 12 87 0.00208 0.00341724 0.00476795 122 0 0.0283487 0 1 1 6 21 220 554 2560 12
1991 3 1 17 0 20 400 437 0.71671 22 13 107 0.0039 0.00679243 0.00947724 122 0 0.0111562 0 1 1 6 21 220 554 2560 13
1991 3 1 17 0 20 400 437 0.71671 22 14 130 0.00652 0.0129647 0.0180892 122 0 0.00121819 0 1 1 6 21 220 554 2560 14
1991 3 1 17 0 20 400 437 0.71671 22 15 167 0.01224 0.0297776 0.0415476 122 0 0.00127726 0 1 1 6 21 220 554 2560 15
1991 3 1 17 0 20 400 437 0.71671 22 16 220 0.02754 0.0743557 0.103746 122 0 0.0143114 0 1 1 6 21 220 554 2560 16
1991 3 1 17 0 20 400 437 0.71671 23 10 63 0.00258 0.00256739 0.00358219 122 0.310388 0.0152858 1 1 1 6 21 220 554 2561 10
1991 3 1 17 0 20 400 437 0.71671 23 11 73 0.00396 0.00400991 0.00559488 122 0 0.0124398 0 1 1 6 21 220 554 2561 11
1991 3 1 17 0 20 400 437 0.71671 23 12 87 0.00572 0.00681935 0.00951479 122 0 0.0697977 0 1 1 6 21 220 554 2561 12
1991 3 1 17 0 20 400 437 0.71671 23 13 107 0.0106 0.0127561 0.0177981 122 0 0.0310465 0 1 1 6 21 220 554 2561 13
1991 3 1 17 0 20 400 437 0.71671 23 14 130 0.01755 0.0229952 0.0320844 122 0 0.110277 0 1 1 6 21 220 554 2561 14
1991 3 1 17 0 20 400 437 0.71671 23 15 167 0.03253 0.0490726 0.0684693 122 0 0.0715411 0 1 1 6 21 220 554 2561 15
1991 3 1 17 0 20 400 437 0.71671 24 13 107 0.01061 0.01127 0.0157247 122 0.0103774 0.0103774 1 1 1 6 21 220 554 2562 13
1991 3 1 17 0 21 500 540 1.31204 0 0 9999 -1 9999 7620.97 84 0.470013 0.470013 1 1 1 6 21 220 555 2563 0
1991 3 1 17 0 21 500 540 1.31204 17 9 53 0.00144 0.00172843 0.00131737 84 0.0200896 0.00026378 1 1 1 6 21 220 555 2564 9
1991 3 1 17 0 21 500 540 1.31204 17 10 63 0.00231 0.00283217 0.00215861 84 0 0.00142788 0 1 1 6 21 220 555 2564 10
1991 3 1 17 0 21 500 540 1.31204 17 11 73 0.00346 0.00431443 0.00328835 84 0 0.00065399 0 1 1 6 21 220 555 2564 11
1991 3 1 17 0 21 500 540 1.31204 17 12 87 0.00489 0.00712237 0.00542848 84 0 0.00351063 0 1 1 6 21 220 555 2564 12
1991 3 1 17 0 21 500 540 1.31204 17 13 107 0.00874 0.012864 0.00980461 84 0 0.00693927 0 1 1 6 21 220 555 2564 13
1991 3 1 17 0 21 500 540 1.31204 17 14 130 0.01404 0.0224373 0.0171012 84 0 1e-006 0 1 1 6 21 220 555 2564 14
1991 3 1 17 0 21 500 540 1.31204 17 15 167 0.02509 0.0458931 0.0349785 84 0 0.00412859 0 1 1 6 21 220 555 2564 15
1991 3 1 17 0 21 500 540 1.31204 17 16 217 0.05303 0.0969891 0.0739225 84 0 0.00316449 0 1 1 6 21 220 555 2564 16
1991 3 1 17 0 21 500 540 1.31204 18 12 87 0.00642 0.00542762 0.00413679 84 0.0237662 0.00136699 1 1 1 6 21 220 555 2565 12
1991 3 1 17 0 21 500 540 1.31204 18 13 107 0.01163 0.00998422 0.00760971 84 0 0.0173401 0 1 1 6 21 220 555 2565 13
1991 3 1 17 0 21 500 540 1.31204 18 14 130 0.0189 0.0177171 0.0135035 84 0 0.00505913 0 1 1 6 21 220 555 2565 14
1991 3 1 17 0 21 500 540 1.31204 19 12 87 0.00748 0.00553338 0.0042174 84 0.0604531 0.00572174 1 1 1 6 21 220 555 2566 12
1991 3 1 17 0 21 500 540 1.31204 19 13 107 0.01377 0.00993161 0.00756961 84 0 0.0136706 0 1 1 6 21 220 555 2566 13
1991 3 1 17 0 21 500 540 1.31204 19 14 130 0.02267 0.0172208 0.0131252 84 0 0.0235873 0 1 1 6 21 220 555 2566 14
1991 3 1 17 0 21 500 540 1.31204 19 15 167 0.04173 0.0349569 0.0266432 84 0 0.0174735 0 1 1 6 21 220 555 2566 15
1991 3 1 17 0 21 500 540 1.31204 21 15 167 0.03986 0.0446067 0.0339981 84 0.130682 0.027594 1 1 1 6 21 220 555 2567 15
1991 3 1 17 0 21 500 540 1.31204 21 16 217 0.08613 0.10021 0.0763777 84 0 0.0238992 0 1 1 6 21 220 555 2567 16
1991 3 1 17 0 21 500 540 1.31204 21 17 267 0.15659 0.190199 0.144964 84 0 0.0791885 0 1 1 6 21 220 555 2567 17
1991 3 1 17 0 21 500 540 1.31204 22 10 63 0.00092 0.00117026 0.00089194 84 0.0584111 0.00274211 1 1 1 6 21 220 555 2568 10
1991 3 1 17 0 21 500 540 1.31204 22 11 73 0.00143 0.00190855 0.00145464 84 0 0.0167799 0 1 1 6 21 220 555 2568 11
1991 3 1 17 0 21 500 540 1.31204 22 12 87 0.00208 0.00341724 0.00260453 84 0 0.023737 0 1 1 6 21 220 555 2568 12
1991 3 1 17 0 21 500 540 1.31204 22 13 107 0.0039 0.00679243 0.00517701 84 0 0.00152399 0 1 1 6 21 220 555 2568 13
1991 3 1 17 0 21 500 540 1.31204 22 14 130 0.00652 0.0129647 0.00988136 84 0 0.00134005 0 1 1 6 21 220 555 2568 14
1991 3 1 17 0 21 500 540 1.31204 22 15 167 0.01224 0.0297776 0.0226957 84 0 1e-006 0 1 1 6 21 220 555 2568 15
1991 3 1 17 0 21 500 540 1.31204 22 16 220 0.02754 0.0743557 0.056672 84 0 0.012287 0 1 1 6 21 220 555 2568 16
1991 3 1 17 0 21 500 540 1.31204 23 9 53 0.00156 0.00152163 0.00115975 84 0.236585 0.00103268 1 1 1 6 21 220 555 2569 9
1991 3 1 17 0 21 500 540 1.31204 23 10 63 0.00258 0.00256739 0.0019568 84 0 0.00265684 0 1 1 6 21 220 555 2569 10
1991 3 1 17 0 21 500 540 1.31204 23 11 73 0.00396 0.00400991 0.00305625 84 0 0.0353423 0 1 1 6 21 220 555 2569 11
1991 3 1 17 0 21 500 540 1.31204 23 12 87 0.00572 0.00681935 0.00519753 84 0 0.0380204 0 1 1 6 21 220 555 2569 12
1991 3 1 17 0 21 500 540 1.31204 23 13 107 0.0106 0.0127561 0.00972236 84 0 0.00611758 0 1 1 6 21 220 555 2569 13
1991 3 1 17 0 21 500 540 1.31204 23 14 130 0.01755 0.0229952 0.0175263 84 0 0.040125 0 1 1 6 21 220 555 2569 14
1991 3 1 17 0 21 500 540 1.31204 23 15 167 0.03253 0.0490726 0.0374019 84 0 0.113291 0 1 1 6 21 220 555 2569 15
1991 3 1 17 0 22 600 637 2.10344 0 0 9999 -1 9999 4753.64 60 0.345926 0.345926 1 1 1 6 21 220 556 2570 0
1991 3 1 17 0 22 600 637 2.10344 17 11 73 0.00346 0.00431443 0.00205113 60 0.00750691 0.0010022 1 1 1 6 21 220 556 2571 11
1991 3 1 17 0 22 600 637 2.10344 17 12 87 0.00489 0.00712237 0.00338605 60 0 1e-006 0 1 1 6 21 220 556 2571 12
1991 3 1 17 0 22 600 637 2.10344 17 13 107 0.00874 0.012864 0.00611569 60 0 0.00650371 0 1 1 6 21 220 556 2571 13
1991 3 1 17 0 22 600 637 2.10344 18 12 87 0.00642 0.00542762 0.00258035 60 0.130358 0.00552738 1 1 1 6 21 220 556 2572 12
1991 3 1 17 0 22 600 637 2.10344 18 13 107 0.01163 0.00998422 0.00474661 60 0 0.0074704 0 1 1 6 21 220 556 2572 13
1991 3 1 17 0 22 600 637 2.10344 18 14 130 0.0189 0.0177171 0.00842291 60 0 0.00707028 0 1 1 6 21 220 556 2572 14
1991 3 1 17 0 22 600 637 2.10344 18 15 167 0.03425 0.0370506 0.0176143 60 0 0.0424022 0 1 1 6 21 220 556 2572 15
1991 3 1 17 0 22 600 637 2.10344 18 16 217 0.07371 0.0801378 0.0380984 60 0 0.0141335 0 1 1 6 21 220 556 2572 16
1991 3 1 17 0 22 600 637 2.10344 18 17 267 0.13358 0.147602 0.0701717 60 0 0.0154337 0 1 1 6 21 220 556 2572 17
1991 3 1 17 0 22 600 637 2.10344 18 18 317 0.21712 0.244727 0.116346 60 0 0.0383207 0 1 1 6 21 220 556 2572 18
1991 3 1 17 0 22 600 637 2.10344 19 11 73 0.00519 0.00336976 0.00160202 60 0.0652476 0.00220886 1 1 1 6 21 220 556 2573 11
1991 3 1 17 0 22 600 637 2.10344 19 12 87 0.00748 0.00553338 0.00263063 60 0 0.0107908 0 1 1 6 21 220 556 2573 12
1991 3 1 17 0 22 600 637 2.10344 19 13 107 0.01377 0.00993161 0.0047216 60 0 0.0215012 0 1 1 6 21 220 556 2573 13
1991 3 1 17 0 22 600 637 2.10344 19 14 130 0.02267 0.0172208 0.00818695 60 0 0.00704904 0 1 1 6 21 220 556 2573 14
1991 3 1 17 0 22 600 637 2.10344 19 15 167 0.04173 0.0349569 0.0166189 60 0 1e-006 0 1 1 6 21 220 556 2573 15
1991 3 1 17 0 22 600 637 2.10344 19 16 217 0.09164 0.0732929 0.0348443 60 0 0.0236968 0 1 1 6 21 220 556 2573 16
1991 3 1 17 0 22 600 637 2.10344 21 16 217 0.08613 0.10021 0.0476411 60 0.241521 0.0581045 1 1 1 6 21 220 556 2574 16
1991 3 1 17 0 22 600 637 2.10344 21 17 267 0.15659 0.190199 0.0904226 60 0 0.183417 0 1 1 6 21 220 556 2574 17
1991 3 1 17 0 22 600 637 2.10344 22 11 73 0.00143 0.00190855 0.000907345 60 0.06017 0.0044794 1 1 1 6 21 220 556 2575 11
1991 3 1 17 0 22 600 637 2.10344 22 12 87 0.00208 0.00341724 0.00162459 60 0 0.0364616 0 1 1 6 21 220 556 2575 12
1991 3 1 17 0 22 600 637 2.10344 22 13 107 0.0039 0.00679243 0.0032292 60 0 0.00824711 0 1 1 6 21 220 556 2575 13
1991 3 1 17 0 22 600 637 2.10344 22 14 130 0.00652 0.0129647 0.00616357 60 0 0.00287996 0 1 1 6 21 220 556 2575 14
1991 3 1 17 0 22 600 637 2.10344 22 15 167 0.01224 0.0297776 0.0141566 60 0 0.00294015 0 1 1 6 21 220 556 2575 15
1991 3 1 17 0 22 600 637 2.10344 22 16 220 0.02754 0.0743557 0.0353495 60 0 0.00516175 0 1 1 6 21 220 556 2575 16
1991 3 1 17 0 22 600 637 2.10344 23 9 53 0.00156 0.00152163 0.000723399 60 0.0801732 0.00074184 1 1 1 6 21 220 556 2576 9
1991 3 1 17 0 22 600 637 2.10344 23 10 63 0.00258 0.00256739 0.00122057 60 0 0.00746988 0 1 1 6 21 220 556 2576 10
1991 3 1 17 0 22 600 637 2.10344 23 11 73 0.00396 0.00400991 0.00190636 60 0 0.019003 0 1 1 6 21 220 556 2576 11
1991 3 1 17 0 22 600 637 2.10344 23 12 87 0.00572 0.00681935 0.00324199 60 0 0.0160496 0 1 1 6 21 220 556 2576 12
1991 3 1 17 0 22 600 637 2.10344 23 13 107 0.0106 0.0127561 0.00606439 60 0 0.00255046 0 1 1 6 21 220 556 2576 13
1991 3 1 17 0 22 600 637 2.10344 23 14 130 0.01755 0.0229952 0.0109322 60 0 0.0188955 0 1 1 6 21 220 556 2576 14
1991 3 1 17 0 22 600 637 2.10344 23 15 167 0.03253 0.0490726 0.0233297 60 0 0.0154629 0 1 1 6 21 220 556 2576 15
1991 3 1 17 0 22 600 637 2.10344 24 14 130 0.0178 0.0205706 0.00977951 60 0.0690972 0.0690972 1 1 1 6 21 220 556 2577 14
1991 3 1 17 0 23 700 736 3.17819 0 0 9999 -1 9999 3146.13 28 0.281969 0.281969 1 1 1 6 21 220 557 2578 0
1991 3 1 17 0 23 700 736 3.17819 17 14 130 0.01404 0.0224373 0.00705978 28 0.00104121 0.00104121 1 1 1 6 21 220 557 2579 14
1991 3 1 17 0 23 700 736 3.17819 18 14 130 0.0189 0.0177171 0.00557458 28 0.0316178 0.0123894 1 1 1 6 21 220 557 2580 14
1991 3 1 17 0 23 700 736 3.17819 18 15 167 0.03425 0.0370506 0.0116577 28 0 0.00480022 0 1 1 6 21 220 557 2580 15
1991 3 1 17 0 23 700 736 3.17819 18 16 217 0.07371 0.0801378 0.0252149 28 0 0.00483891 0 1 1 6 21 220 557 2580 16
1991 3 1 17 0 23 700 736 3.17819 18 17 267 0.13358 0.147602 0.0464422 28 0 0.00958931 0 1 1 6 21 220 557 2580 17
1991 3 1 17 0 23 700 736 3.17819 21 14 130 0.02192 0.0205706 0.00647243 28 0.434607 0.00414894 1 1 1 6 21 220 557 2581 14
1991 3 1 17 0 23 700 736 3.17819 21 15 167 0.03986 0.0446067 0.0140352 28 0 1e-006 0 1 1 6 21 220 557 2581 15
1991 3 1 17 0 23 700 736 3.17819 21 16 217 0.08613 0.10021 0.0315306 28 0 0.0489278 0 1 1 6 21 220 557 2581 16
1991 3 1 17 0 23 700 736 3.17819 21 17 267 0.15659 0.190199 0.0598449 28 0 0.381529 0 1 1 6 21 220 557 2581 17
