pred_name,stratum_time,pred_size,stratum_area,stratum_sub_area,w_fac_sub_area
MAC,1991-Q3,0300-0350,R-1,51F4,11.090536506409418
MAC,1991-Q3,0300-0350,R-1,52F4,1.4142135623730951
MAC,1991-Q3,0300-0350,R-7,43F6,12.165525060596439
MAC,1991-Q3,0300-0350,R-7,44F6,2.449489742783178
MAC,1991-Q3,0350-0400,R-1,47E9,2.449489742783178
MAC,1991-Q3,0350-0400,R-1,49E9,5.0990195135927845
MAC,1991-Q3,0350-0400,R-1,50E9,1.7320508075688772
MAC,1991-Q3,0350-0400,R-1,52F2,2
MAC,1991-Q3,0350-0400,R-1,47F3,1
MAC,1991-Q3,0350-0400,R-1,50F4,2.23606797749979
MAC,1991-Q3,0350-0400,R-1,51F4,4.898979485566356
MAC,1991-Q3,0350-0400,R-1,52F4,1.7320508075688772
MAC,1991-Q3,0350-0400,R-7,43F6,5.830951894845301
MAC,1991-Q3,0350-0400,R-7,44F6,2.8284271247461903
MAC,1991-Q3,0400-0500,R-1,49E9,1
MAC,1991-Q3,0400-0500,R-1,50E9,1
MAC,1991-Q3,0400-0500,R-1,51F4,2
MAC,1991-Q3,0400-0500,R-1,52F4,1
MAC,1991-Q4,0250-0300,R-1,52F1,1.4142135623730951
MAC,1991-Q4,0250-0300,R-1,48F2,2.8284271247461903
MAC,1991-Q4,0300-0350,R-1,48E7,2.449489742783178
MAC,1991-Q4,0300-0350,R-1,47E8,2
MAC,1991-Q4,0300-0350,R-1,51F0,24.79919353527449
MAC,1991-Q4,0300-0350,R-1,52F1,5.830951894845301
MAC,1991-Q4,0300-0350,R-1,48F2,15.874507866387544
MAC,1991-Q4,0300-0350,R-1,50F2,1
MAC,1991-Q4,0350-0400,R-1,50F0,2
MAC,1991-Q4,0350-0400,R-1,51F0,9.848857801796104
MAC,1991-Q4,0350-0400,R-1,52F1,3.7416573867739413
MAC,1991-Q4,0350-0400,R-1,48F2,4
MAC,1991-Q1,0300-0350,R-1,50E9,1
MAC,1991-Q1,0350-0400,R-3,45E8,1
MAC,1991-Q2,0300-0350,R-3,44E9,13.2664991614216
MAC,1991-Q2,0300-0350,R-2,42F1,1.7320508075688772
MAC,1991-Q2,0300-0350,R-1,49F2,1.4142135623730951
MAC,1991-Q2,0300-0350,R-7,40F5,2
MAC,1991-Q2,0350-0400,R-3,46E8,1
MAC,1991-Q2,0350-0400,R-4,40E9,1.4142135623730951
MAC,1991-Q2,0350-0400,R-3,44E9,2.23606797749979
MAC,1991-Q2,0350-0400,R-2,42F1,1
MAC,1991-Q2,0350-0400,R-1,49F2,1
MAC,1991-Q2,0350-0400,R-7,40F5,1.7320508075688772
MAC,1991-Q2,0400-0500,R-3,46E8,1
MAC,1991-Q2,0400-0500,R-3,44E9,1
MAC,1991-Q2,0400-0500,R-1,49F2,1
MAC,1991-Q2,0400-0500,R-6,38F3,1
MAC,1991-Q2,0400-0500,R-7,40F5,1
MAC,1991-Q2,0200-0250,R-4,38F1,2.23606797749979
MAC,1991-Q2,0200-0250,R-6,36F3,1
MAC,1991-Q2,0250-0300,R-3,47E7,1
MAC,1991-Q2,0250-0300,R-3,46E8,1
MAC,1991-Q2,0250-0300,R-3,44E9,5.196152422706632
MAC,1991-Q2,0250-0300,R-1,49F2,1
MAC,1991-Q2,0250-0300,R-2,44F3,1
MAC,1991-Q2,0250-0300,R-1,47F3,1
MAC,1991-Q2,0300-0350,R-3,46E8,2
MAC,1991-Q3,0250-0300,R-3,44E6,1.4142135623730951
MAC,1991-Q3,0250-0300,R-3,45E7,3
MAC,1991-Q3,0250-0300,R-1,48E7,1
MAC,1991-Q3,0250-0300,R-1,49E7,1.4142135623730951
MAC,1991-Q3,0250-0300,R-3,45E8,1
MAC,1991-Q3,0250-0300,R-1,48E8,1
MAC,1991-Q3,0250-0300,R-1,50E8,1
MAC,1991-Q3,0250-0300,R-1,47F0,1
MAC,1991-Q3,0250-0300,R-1,50F0,2.449489742783178
MAC,1991-Q3,0250-0300,R-1,44F1,3.605551275463989
MAC,1991-Q3,0250-0300,R-2,44F2,2.23606797749979
MAC,1991-Q3,0250-0300,R-1,48F2,1
MAC,1991-Q3,0300-0350,R-3,44E6,2.449489742783178
MAC,1991-Q3,0300-0350,R-3,45E6,2
MAC,1991-Q3,0300-0350,R-3,45E7,3.7416573867739413
MAC,1991-Q3,0300-0350,R-1,48E7,2.23606797749979
MAC,1991-Q3,0300-0350,R-1,49E7,5.656854249492381
MAC,1991-Q3,0300-0350,R-3,45E8,4.69041575982343
MAC,1991-Q3,0300-0350,R-1,47E8,1.7320508075688772
MAC,1991-Q3,0300-0350,R-1,49E8,2.6457513110645907
MAC,1991-Q3,0300-0350,R-1,50E8,2.6457513110645907
MAC,1991-Q3,0300-0350,R-4,39E9,1
MAC,1991-Q3,0300-0350,R-4,40E9,1
MAC,1991-Q3,0300-0350,R-3,41E9,1.4142135623730951
MAC,1991-Q3,0300-0350,R-3,42E9,1.4142135623730951
MAC,1991-Q3,0300-0350,R-1,48E9,2.23606797749979
MAC,1991-Q3,0300-0350,R-4,39F0,2.6457513110645907
MAC,1991-Q3,0300-0350,R-2,40F0,3.4641016151377544
MAC,1991-Q3,0300-0350,R-2,41F0,3.4641016151377544
MAC,1991-Q3,0300-0350,R-1,50F0,6.782329983125268
MAC,1991-Q3,0300-0350,R-2,40F1,1.4142135623730951
MAC,1991-Q3,0300-0350,R-1,44F1,7.810249675906654
MAC,1991-Q3,0300-0350,R-2,40F2,1.4142135623730951
MAC,1991-Q3,0300-0350,R-2,44F2,2.449489742783178
MAC,1991-Q3,0300-0350,R-1,46F2,2.449489742783178
MAC,1991-Q3,0300-0350,R-2,40F4,2.449489742783178
MAC,1991-Q3,0350-0400,R-3,44E6,1
MAC,1991-Q3,0350-0400,R-3,45E6,1
MAC,1991-Q3,0350-0400,R-3,42E7,2.23606797749979
MAC,1991-Q3,0350-0400,R-3,45E7,1
MAC,1991-Q3,0350-0400,R-3,46E7,1
MAC,1991-Q3,0350-0400,R-1,49E7,6.557438524302
MAC,1991-Q3,0350-0400,R-3,45E8,1.7320508075688772
MAC,1991-Q3,0350-0400,R-1,47E8,1
MAC,1991-Q3,0350-0400,R-1,48E8,1
MAC,1991-Q3,0350-0400,R-1,49E8,1
MAC,1991-Q3,0350-0400,R-1,50E8,1
MAC,1991-Q3,0350-0400,R-3,43E9,1
MAC,1991-Q3,0350-0400,R-1,48E9,1.4142135623730951
MAC,1991-Q3,0350-0400,R-1,52E9,1
MAC,1991-Q3,0350-0400,R-2,40F0,1
MAC,1991-Q3,0350-0400,R-2,41F0,2
MAC,1991-Q3,0350-0400,R-1,50F0,2
MAC,1991-Q3,0350-0400,R-2,40F1,1
MAC,1991-Q3,0350-0400,R-1,44F1,3.3166247903554
MAC,1991-Q3,0350-0400,R-2,44F2,1.7320508075688772
MAC,1991-Q3,0350-0400,R-1,46F2,1
MAC,1991-Q3,0400-0500,R-3,42E7,1
MAC,1991-Q3,0400-0500,R-1,49E7,1
MAC,1991-Q3,0400-0500,R-1,44F1,1
MAC,1991-Q3,0400-0500,R-2,44F2,1
MAC,1981-Q1,0200-0250,R-2,41F1,2.8284271247461903
MAC,1981-Q1,0250-0300,R-2,41F1,3.1622776601683795
MAC,1981-Q1,0300-0400,R-1,51F0,1
MAC,1981-Q1,0400-0500,R-1,51F1,2
MAC,1981-Q1,0300-0400,R-2,41F3,1
MAC,1981-Q1,0200-0250,R-2,41F2,3.1622776601683795
MAC,1981-Q1,0250-0300,R-2,41F2,3.1622776601683795
MAC,1981-Q1,0300-0400,R-2,41F2,3.1622776601683795
MAC,1981-Q1,0200-0250,R-2,42F2,3.1622776601683795
MAC,1981-Q1,0250-0300,R-2,42F2,2.23606797749979
MAC,1981-Q1,0300-0400,R-2,42F2,1.4142135623730951
MAC,1981-Q1,0250-0300,R-2,43F4,2.6457513110645907
MAC,1981-Q1,0300-0400,R-2,43F4,2.6457513110645907
MAC,1981-Q1,0250-0300,R-2,44F3,3.1622776601683795
MAC,1981-Q1,0300-0400,R-2,44F3,1
MAC,1981-Q1,0200-0250,R-2,43F3,1
MAC,1981-Q1,0300-0400,R-2,43F3,2
MAC,1981-Q1,0250-0300,R-2,43F2,1.7320508075688772
MAC,1981-Q1,0250-0300,R-1,44F1,3.1622776601683795
MAC,1981-Q1,0300-0400,R-1,44F1,3.1622776601683795
MAC,1981-Q1,0300-0400,R-1,46F0,1
MAC,1981-Q1,0300-0400,R-1,51F1,2.6457513110645907
MAC,1981-Q2,0250-0300,R-2,43F2,1.7320508075688772
MAC,1981-Q2,0300-0400,R-2,43F2,3.3166247903554
MAC,1981-Q2,0400-0500,R-2,43F2,3.1622776601683795
MAC,1981-Q2,0400-0500,R-2,42F1,1.4142135623730951
MAC,1981-Q2,0300-0400,R-2,43F1,3.1622776601683795
MAC,1981-Q2,0400-0500,R-2,43F1,2.6457513110645907
MAC,1981-Q2,0300-0400,R-1,44F1,3.1622776601683795
MAC,1981-Q3,0250-0300,R-1,47F2,3.1622776601683795
MAC,1981-Q3,0300-0400,R-1,47F2,3.1622776601683795
MAC,1981-Q3,0250-0300,R-1,47F0,1
MAC,1981-Q3,0300-0400,R-1,48F0,3.1622776601683795
MAC,1981-Q3,0300-0400,R-1,49F0,3.1622776601683795
MAC,1981-Q3,0300-0400,R-4,38F1,3.1622776601683795
MAC,1981-Q3,0400-0500,R-4,38F1,1.4142135623730951
MAC,1981-Q3,0300-0400,R-2,40F0,2.345207879911715
MAC,1981-Q3,0300-0400,R-2,42F0,3.1622776601683795
MAC,1981-Q3,0400-0500,R-2,42F0,1.7320508075688772
MAC,1981-Q3,0300-0400,R-1,44F0,2.449489742783178
MAC,1981-Q3,0400-0500,R-1,44F0,2
MAC,1981-Q3,0400-0500,R-1,47F0,1.7320508075688772
MAC,1981-Q3,0400-0500,R-1,50F2,1
MAC,1981-Q3,0400-0500,R-1,51F1,3.1622776601683795
MAC,1981-Q3,0400-0500,R-1,49F0,1.4142135623730951
MAC,1981-Q3,0300-0400,R-2,44F4,1
MAC,1981-Q3,0250-0300,R-6,39F6,2.23606797749979
MAC,1981-Q3,0300-0400,R-7,40F6,2.6457513110645907
MAC,1981-Q3,0250-0300,R-2,42F3,4.123105625617661
MAC,1981-Q3,0200-0250,R-6,32F2,1
MAC,1981-Q3,0250-0300,R-6,32F2,3.1622776601683795
MAC,1981-Q3,0400-0500,R-6,32F2,1.7320508075688772
MAC,1981-Q3,0400-0500,R-6,37F2,1.7320508075688772
MAC,1981-Q3,0250-0300,R-4,36F0,1
MAC,1981-Q3,0300-0400,R-4,38F0,3.1622776601683795
MAC,1981-Q3,0400-0500,R-4,38F0,1.7320508075688772
MAC,1981-Q3,0250-0300,R-2,41F0,2.6457513110645907
MAC,1981-Q3,0300-0400,R-2,41F0,3.1622776601683795
MAC,1981-Q3,0250-0300,R-2,40F2,2.23606797749979
MAC,1981-Q3,0300-0400,R-2,40F2,3.1622776601683795
MAC,1981-Q3,0250-0300,R-2,40F4,1
MAC,1981-Q3,0300-0400,R-2,40F4,1.4142135623730951
MAC,1981-Q3,0250-0300,R-1,44F0,1.7320508075688772
MAC,1981-Q3,0300-0400,R-1,47F1,2.7688746209726918
MAC,1981-Q3,0250-0300,R-1,47F1,3.1622776601683795
MAC,1981-Q3,0400-0500,R-1,47F1,2.23606797749979
MAC,1981-Q3,0300-0400,R-2,42F1,3.1622776601683795
MAC,1981-Q3,0400-0500,R-2,42F1,3.1622776601683795
MAC,1981-Q3,0250-0300,R-7,43F5,3.1622776601683795
MAC,1981-Q3,0300-0400,R-7,43F5,3.1622776601683795
MAC,1981-Q3,0250-0300,R-7,40F6,3.1622776601683795
MAC,1981-Q3,0400-0500,R-6,38F6,2
MAC,1981-Q3,0250-0300,R-1,48F2,3.1622776601683795
MAC,1981-Q3,0300-0400,R-1,49F1,3.1622776601683795
MAC,1981-Q3,0400-0500,R-1,48F1,1
MAC,1981-Q4,0250-0300,R-2,42F1,2
MAC,1981-Q4,0300-0400,R-2,42F1,3.1622776601683795
MAC,1981-Q4,0250-0300,R-2,41F0,3.1622776601683795
MAC,1981-Q4,0400-0500,R-2,41F0,3.1622776601683795
MAC,1981-Q4,0250-0300,R-2,43F0,2
MAC,1981-Q4,0300-0400,R-2,43F0,3.1622776601683795
MAC,1981-Q4,0400-0500,R-2,43F0,3.3166247903554
MAC,1981-Q4,0300-0400,R-1,44F1,3.1622776601683795
MAC,1981-Q4,0400-0500,R-1,44F1,2.8284271247461903
MAC,1981-Q4,0300-0400,R-1,44F0,3.1622776601683795
MAC,1981-Q4,0400-0500,R-1,44F0,2.6457513110645907
MAC,1981-Q4,0300-0400,R-1,46F0,3.1622776601683795
MAC,1981-Q4,0400-0500,R-1,46F0,2.6457513110645907
MAC,1981-Q4,0300-0400,R-2,44F2,3
MAC,1981-Q4,0400-0500,R-2,44F2,1.4142135623730951
MAC,1981-Q4,0300-0400,R-1,46F2,3.1622776601683795
MAC,1981-Q4,0300-0400,R-1,46F1,3
MAC,1981-Q4,0400-0500,R-1,46F1,3.1622776601683795
MAC,1981-Q4,0300-0400,R-1,51F1,3.1622776601683795
MAC,1981-Q4,0400-0500,R-1,51F1,3.1622776601683795
MAC,1981-Q4,0300-0400,R-1,51F0,2.23606797749979
MAC,1981-Q4,0400-0500,R-1,51F0,2.23606797749979
MAC,1981-Q4,0300-0400,R-1,50F0,2.23606797749979
MAC,1981-Q4,0400-0500,R-1,50F0,2.449489742783178
MAC,1981-Q4,0400-0500,R-1,48F0,3.1622776601683795
MAC,1981-Q4,0300-0400,R-1,48F0,1
MAC,1981-Q4,0300-0400,R-1,47F2,1.7320508075688772
MAC,1981-Q4,0400-0500,R-1,47F2,2.23606797749979
COD,1989-Q1,0500-0600,R-2,40F0,1
COD,1989-Q1,0600-0700,R-2,40F0,1
COD,1989-Q1,0700-0800,R-2,40F0,1
COD,1989-Q1,0150-0200,R-2,40F0,1
COD,1989-Q1,0800-1000,R-2,40F0,1
COD,1989-Q1,0200-0250,R-2,40F0,1
COD,1989-Q1,0250-0300,R-2,40F0,1
COD,1989-Q1,0300-0350,R-2,40F0,1
COD,1989-Q1,0400-0500,R-2,40F0,1
COD,1989-Q1,0350-0400,R-2,40F0,1
COD,1989-Q1,1200-9999,R-2,40F0,1
COD,1989-Q2,0150-0200,R-2,40F0,1
COD,1989-Q2,0200-0250,R-2,40F0,1
COD,1989-Q2,0250-0300,R-2,40F0,1
COD,1989-Q2,0300-0350,R-2,40F0,1
COD,1989-Q2,0350-0400,R-2,40F0,1
COD,1989-Q2,0400-0500,R-2,40F0,1
COD,1989-Q2,0500-0600,R-2,40F0,1
COD,1989-Q2,0600-0700,R-2,40F0,1
COD,1989-Q2,0700-0800,R-2,40F0,1
COD,1989-Q2,1200-9999,R-2,40F0,1
COD,1989-Q2,0800-1000,R-2,40F0,1
COD,1990-Q2,0150-0200,R-2,40F0,1
COD,1990-Q2,0200-0250,R-2,40F0,1
COD,1990-Q2,0350-0400,R-2,40F0,1
COD,1990-Q2,0500-0600,R-2,40F0,1
COD,1990-Q2,0250-0300,R-2,40F0,1
COD,1990-Q2,0300-0350,R-2,40F0,1
COD,1990-Q2,0400-0500,R-2,40F0,1
COD,1990-Q3,0300-0350,R-2,40F0,1
COD,1990-Q3,0200-0250,R-2,40F0,1
COD,1990-Q3,0250-0300,R-2,40F0,1
COD,1990-Q3,0350-0400,R-2,40F0,1
COD,1990-Q3,0400-0500,R-2,40F0,1
COD,1990-Q3,0500-0600,R-2,40F0,1
COD,1990-Q3,0600-0700,R-2,40F0,1
COD,1990-Q3,0700-0800,R-2,40F0,1
COD,1990-Q3,0800-1000,R-2,40F0,1
COD,1990-Q3,0100-0150,R-2,40F0,1
COD,1990-Q3,1000-1200,R-2,40F0,1
COD,1991-Q1,0350-0400,R-6,34F4,1
COD,1986-Q1,0500-0600,R-1,47F1,1
COD,1986-Q1,0300-0350,R-6,37F6,1
WHG,1985-Q3,0250-0300,R-3,44E9,14.212670403551895
WHG,1987-Q3,0250-0300,R-2,41F0,4.242640687119285
WHG,1987-Q3,0250-0300,R-7,43F7,2.449489742783178
WHG,1981-Q3,0250-0300,R-3,44E9,9
WHG,1981-Q3,0250-0300,R-4,38F1,16.46207763315433
WHG,1981-Q3,0300-0400,R-4,38E8,7.615773105863909
WHG,1985-Q1,0300-0350,R-6,37F4,6.082762530298219
WHG,1987-Q1,0350-0400,R-6,36F4,1
WHG,1991-Q3,0400-0500,R-6,36F4,1
WHG,1991-Q4,0300-0350,R-3,42E9,5.5677643628300215
WHG,1981-Q2,0150-0200,R-6,39F6,2.449489742783178
WHG,1981-Q3,0250-0300,R-4,38E9,4.47213595499958
WHG,1985-Q3,0200-0250,R-7,41F5,3.1622776601683795
WHG,1986-Q1,0250-0300,R-6,39F4,1.4142135623730951
WHG,1987-Q1,0250-0300,R-2,41F2,4.69041575982343
WHG,1991-Q1,0350-0400,R-5,33F2,1.4142135623730951
WHG,1991-Q3,0200-0250,R-6,37F7,92.951600308978
WHG,1991-Q3,0350-0400,R-6,37F4,1.4142135623730951
WHG,1991-Q4,0300-0350,R-6,37F2,1.4142135623730951
WHG,1991-Q4,0300-0350,R-6,39F4,1
WHG,1985-Q1,0300-0350,R-6,37F3,6.164414002968976
WHG,1987-Q1,0250-0300,R-1,48F3,6.782329983125268
WHG,1981-Q3,0250-0300,R-3,41E9,44.28317965096906
WHG,1981-Q4,0300-0400,R-3,42E9,4.795831523312719
WHG,1985-Q3,0250-0300,R-4,38E9,10.535653752852738
WHG,1986-Q1,0200-0250,R-3,46E7,49.4368283772331
WHG,1987-Q1,0200-0250,R-3,41E9,9.643650760992955
WHG,1987-Q3,0250-0300,R-3,46E8,18.439088914585774
WHG,1991-Q2,0400-0500,R-1,51F1,1.4142135623730951
MAC,1991-Q4,0200-0250,R-6,37F6,1
GUR,1991-Q3,0350-0400,R-7,42F6,1
GUR,1991-Q2,0350-0400,R-7,40F5,1
GUR,1990-Q2,0300-0350,R-2,40F3,1
GUR,1990-Q2,0250-0300,R-7,40F5,2
GUR,1990-Q3,0300-0350,R-2,42F4,2
GUR,1991-Q1,0400-0500,R-1,50E8,1
GUR,1991-Q2,0300-0350,R-6,37F5,2.23606797749979
GUR,1991-Q2,0350-0400,R-6,36F3,1
GUR,1991-Q2,0400-0500,R-6,37F5,1.4142135623730951
GUR,1991-Q3,0200-0250,R-2,43F4,1
GUR,1991-Q4,0400-0500,R-2,40F3,1.4142135623730951
GUR,1991-Q1,0300-0350,R-1,45F1,1.4142135623730951
COD,1981-Q4,0500-0700,R-1,46F3,1
COD,1981-Q4,0500-0700,R-3,42E8,1
COD,1985-Q1,0700-0800,R-2,41F1,1.7320508075688772
COD,1986-Q3,0300-0350,R-1,47F0,1.4142135623730951
COD,1987-Q1,0250-0300,R-6,39F6,1.4142135623730951
COD,1987-Q3,0300-0350,R-3,45E7,1.4142135623730951
COD,1991-Q4,0300-0350,R-2,42F0,1.4142135623730951
COD,1991-Q4,0500-0600,R-1,44F0,1
COD,1986-Q1,0350-0400,R-1,48E8,3.605551275463989
COD,1991-Q2,0500-0600,R-1,44F0,1
COD,1987-Q1,0400-0500,R-6,36F3,1
COD,1986-Q1,1200-9999,R-7,44F5,1
COD,1991-Q4,0500-0600,R-1,52F0,1.4142135623730951
COD,1985-Q3,0200-0250,R-1,46F3,1
COD,1986-Q3,0200-0250,R-1,49F0,1
COD,1987-Q3,0600-0700,R-1,46F0,1.7320508075688772
COD,1991-Q1,0350-0400,R-2,43F0,2
COD,1991-Q3,0600-0700,R-2,42F1,1.4142135623730951
HAD,1981-Q3,0300-0400,R-1,45F2,15.524174696260024
HAD,1981-Q3,0100-0150,R-1,49F1,9.1104335791443
WHG,1987-Q3,0200-0250,R-3,43E8,30.199337741083
WHG,1986-Q1,0300-0350,R-1,45F4,15.652475842498529
WHG,1985-Q3,0150-0200,R-2,42F0,2.23606797749979
WHG,1985-Q3,0200-0250,R-1,45F1,1.7320508075688772
WHG,1985-Q3,0350-0400,R-2,43F3,1.4142135623730951
WHG,1991-Q3,0100-0120,R-1,47F3,12.489995996796797
WHG,1991-Q3,0120-0150,R-1,50F2,4.358898943540674
WHG,1991-Q3,0400-0500,R-2,40F0,1
WHG,1991-Q2,0300-0350,R-6,39F3,3.1622776601683795
WHG,1986-Q1,0350-0400,R-6,34F3,8.246211251235321
WHG,1991-Q1,0400-0500,R-6,33F3,1
WHG,1981-Q3,0150-0200,R-1,47E8,1.4142135623730951
WHG,1986-Q1,0300-0350,R-1,50F3,5
WHG,1991-Q4,0350-0400,R-1,50F3,2.8284271247461903
WHG,1981-Q3,0300-0400,R-2,40F3,3
WHG,1985-Q3,0200-0250,R-3,46E8,20.952326839756964
WHG,1985-Q3,0200-0250,R-1,48F0,1.4142135623730951
WHG,1985-Q3,0250-0300,R-3,46E7,19.364916731037084
WHG,1985-Q3,0250-0300,R-1,48F2,1.4142135623730951
WHG,1985-Q3,0250-0300,R-1,50F1,2
WHG,1985-Q3,0300-0350,R-2,42F1,3.605551275463989
WHG,1985-Q3,0300-0350,R-1,45F0,2
WHG,1985-Q3,0300-0350,R-1,50F1,2
WHG,1985-Q3,0350-0400,R-1,45F4,1.7320508075688772
WHG,1985-Q3,0400-0500,R-1,50F0,2.23606797749979
WHG,1986-Q1,0250-0300,R-2,44F4,1.7320508075688772
WHG,1986-Q3,0100-0150,R-2,43F1,1
WHG,1986-Q3,0100-0150,R-1,47F2,2.23606797749979
WHG,1986-Q3,0100-0150,R-1,48E9,2.8284271247461903
WHG,1986-Q3,0100-0150,R-1,48F2,1.7320508075688772
WHG,1986-Q3,0100-0150,R-1,49F2,8.426149773176359
WHG,1986-Q3,0200-0250,R-1,49E7,3
WHG,1986-Q3,0250-0300,R-1,46F3,2
WHG,1986-Q3,0250-0300,R-1,49E7,15.556349186104045
WHG,1986-Q3,0300-0350,R-1,46F3,2.449489742783178
WHG,1986-Q3,0300-0350,R-1,49F1,2.8284271247461903
WHG,1986-Q3,0300-0350,R-1,50F0,3.7416573867739413
WHG,1986-Q3,0350-0400,R-3,44E8,1.4142135623730951
WHG,1986-Q3,0350-0400,R-1,45F1,1.4142135623730951
WHG,1986-Q3,0350-0400,R-1,46F2,2.449489742783178
WHG,1986-Q3,0350-0400,R-1,49E8,3.1622776601683795
WHG,1986-Q3,0350-0400,R-1,49F0,3.1622776601683795
WHG,1986-Q3,0350-0400,R-1,50E9,2
WHG,1987-Q3,0150-0200,R-3,43E9,10.63014581273465
WHG,1987-Q3,0200-0250,R-1,46F0,2.23606797749979
WHG,1987-Q3,0300-0350,R-1,51F1,6.244997998398398
WHG,1991-Q1,0250-0300,R-3,45E8,33.71943060017473
WHG,1991-Q3,0300-0350,R-4,39F0,3
WHG,1991-Q3,0300-0350,R-1,50F1,3.4641016151377544
WHG,1991-Q3,0350-0400,R-1,46F2,1.7320508075688772
HAD,1981-Q3,0200-0250,R-2,44F3,2.449489742783178
HAD,1981-Q4,0150-0200,R-1,50F2,8
RAJ,1991-Q4,0200-0250,R-2,41F4,1
RAJ,1991-Q4,0350-0400,R-2,41F4,1
RAJ,1991-Q4,0500-0600,R-2,39F2,1
RAJ,1991-Q4,0500-0600,R-2,41F4,1.4142135623730951
RAJ,1991-Q2,0350-0400,R-1,45F1,1
RAJ,1991-Q2,0300-0350,R-2,42F2,1
RAJ,1991-Q2,0200-0250,R-1,45F3,1
RAJ,1991-Q2,0250-0300,R-2,43F1,1
RAJ,1991-Q2,0250-0300,R-4,38F0,1
RAJ,1991-Q2,0500-0600,R-2,43F2,1
RAJ,1991-Q2,0350-0400,R-3,42E8,2
RAJ,1991-Q3,0250-0300,R-3,44E7,1
RAJ,1991-Q3,0300-0350,R-2,40F2,2
RAJ,1991-Q3,0400-0500,R-3,43E9,1
RAJ,1991-Q3,0250-0300,R-2,40F4,1
RAJ,1991-Q3,0250-0300,R-7,42F5,1
RAJ,1991-Q3,0400-0500,R-1,47F2,1
RAJ,1991-Q4,0350-0400,R-3,43E9,1.4142135623730951
RAJ,1991-Q4,0400-0500,R-1,47F2,1
RAJ,1991-Q4,0300-0350,R-1,49F3,1
RAJ,1991-Q2,0350-0400,R-2,41F0,1
RAJ,1991-Q2,0400-0500,R-3,41E9,1
RAJ,1991-Q2,0350-0400,R-3,43E9,1.7320508075688772
RAJ,1991-Q2,0400-0500,R-2,43F0,1
RAJ,1991-Q2,0500-0600,R-2,43F1,1.4142135623730951
RAJ,1991-Q4,0200-0250,R-2,40F2,1
RAJ,1991-Q1,0400-0500,R-1,50F2,1
RAJ,1991-Q1,0350-0400,R-1,47F3,1
RAJ,1991-Q1,0500-0600,R-2,43F3,1.5811388300841898
RAJ,1991-Q1,0400-0500,R-2,42F2,1.8708286933869707
RAJ,1991-Q1,0350-0400,R-3,42E8,3.3166247903554
RAJ,1991-Q1,0300-0350,R-1,45F3,2
RAJ,1991-Q1,0350-0400,R-3,46E9,1
RAJ,1991-Q1,0300-0350,R-3,42E9,1.7320508075688772
RAJ,1991-Q1,0400-0500,R-3,42E9,3.3166247903554
RAJ,1991-Q1,0250-0300,R-3,41E9,2.23606797749979
RAJ,1991-Q1,0300-0350,R-3,41E9,3.4641016151377544
RAJ,1991-Q1,0400-0500,R-3,41E9,3.1622776601683795
RAJ,1991-Q1,0350-0400,R-2,40F0,2.449489742783178
RAJ,1991-Q1,0400-0500,R-2,40F0,1
RAJ,1991-Q1,0400-0500,R-2,42F1,2
RAJ,1991-Q1,0300-0350,R-2,41F1,2.449489742783178
RAJ,1991-Q1,0400-0500,R-2,39F2,1.4142135623730951
RAJ,1991-Q1,0300-0350,R-2,43F2,1
RAJ,1991-Q1,0300-0350,R-2,42F2,1.4142135623730951
RAJ,1991-Q1,0350-0400,R-2,42F2,2
RAJ,1991-Q1,0250-0300,R-2,41F2,1
RAJ,1991-Q1,0400-0500,R-2,41F2,3
RAJ,1991-Q1,0500-0600,R-2,41F2,1.4142135623730951
RAJ,1991-Q1,0500-0600,R-2,42F3,1
RAJ,1991-Q1,0400-0500,R-2,42F3,3.1622776601683795
RAJ,1991-Q1,0350-0400,R-2,42F3,2.23606797749979
RAJ,1991-Q1,0250-0300,R-2,42F3,1.4142135623730951
RAJ,1991-Q1,0300-0350,R-2,42F3,2.23606797749979
RAJ,1991-Q1,0350-0400,R-2,43F3,1.4142135623730951
RAJ,1991-Q1,0500-0600,R-2,40F3,1
RAJ,1991-Q1,0500-0600,R-2,40F4,1
RAJ,1991-Q1,0500-0600,R-2,42F4,2.23606797749979
RAJ,1991-Q1,0500-0600,R-2,44F3,1.4142135623730951
RAJ,1991-Q1,0400-0500,R-1,50E9,1.4142135623730951
RAJ,1991-Q1,0300-0350,R-3,45E9,1
RAJ,1991-Q1,0400-0500,R-3,42E7,1
RAJ,1991-Q2,0500-0600,R-2,42F4,1
RAJ,1991-Q2,0400-0500,R-1,49E9,1
RAJ,1991-Q2,0400-0500,R-3,46E9,1
GUR,1991-Q1,0150-0200,R-4,38E9,2.23606797749979
GUR,1991-Q1,0200-0250,R-2,40F2,22.135943621178654
GUR,1991-Q1,0200-0250,R-6,39F3,1
GUR,1991-Q1,0250-0300,R-4,38E9,1.4142135623730951
GUR,1991-Q1,0250-0300,R-6,37F2,2.23606797749979
GUR,1991-Q1,0250-0300,R-6,36F3,1
GUR,1991-Q1,0250-0300,R-6,36F4,1
GUR,1991-Q1,0250-0300,R-6,38F4,1
GUR,1991-Q1,0350-0400,R-4,39E9,1
GUR,1991-Q1,0350-0400,R-2,40F2,3
GUR,1991-Q1,0350-0400,R-6,37F3,1.4142135623730951
GUR,1991-Q3,0300-0350,R-7,40F6,1
GUR,1991-Q4,0150-0200,R-2,41F0,26.076809620810597
