pred_name,stratum_time,pred_size,stratum_area,w_fac_area
HAD,1991-Q2,0200-0250,R-6,5.546422e-4
HAD,1991-Q2,0250-0300,R-6,6.628443e-4
HAD,1991-Q2,0300-0350,R-3,0.1477602579
HAD,1991-Q2,0400-0500,R-3,0.0550787695
HAD,1991-Q2,0150-0200,R-3,0.2021762179
HAD,1991-Q2,0200-0250,R-3,0.3162647616
HAD,1991-Q2,0250-0300,R-3,0.2698400568
HAD,1991-Q2,0300-0350,R-6,8.25728e-5
HAD,1991-Q2,0120-0150,R-3,0.0041762503
MAC,1991-Q2,0300-0350,R-1,0.0231872705
MAC,1991-Q2,0350-0400,R-1,0.0069953978
MAC,1991-Q2,0400-0500,R-7,0.003421692
MAC,1991-Q2,0200-0250,R-1,0.0075907791
MAC,1991-Q2,0250-0300,R-1,0.0051252435
MAC,1991-Q2,0300-0350,R-4,0.1622093514
MAC,1991-Q2,0300-0350,R-3,0.0406384867
MAC,1991-Q2,0300-0350,R-2,0.0739449348
MAC,1991-Q2,0300-0350,R-5,0.0406995972
MAC,1991-Q2,0300-0350,R-6,0.656398337
MAC,1991-Q2,0350-0400,R-3,0.0108553943
MAC,1991-Q2,0350-0400,R-4,0.2327257587
MAC,1991-Q2,0350-0400,R-2,0.0705037338
MAC,1991-Q2,0350-0400,R-6,0.6505235553
MAC,1991-Q2,0400-0500,R-2,0.1015672242
MAC,1991-Q2,0400-0500,R-6,0.8259883021
MAC,1991-Q2,0200-0250,R-5,0.0163230287
MAC,1991-Q2,0200-0250,R-2,0.134623133
MAC,1991-Q2,0250-0300,R-5,0.0405403165
MAC,1991-Q2,0250-0300,R-6,0.9031042271
MAC,1991-Q2,0200-0250,R-6,0.805296622
MAC,1991-Q2,0250-0300,R-2,0.0190547812
MAC,1991-Q2,0300-0350,R-7,0.0029220224
MAC,1991-Q2,0350-0400,R-5,0.0248307229
MAC,1991-Q2,0400-0500,R-4,0.0362445893
MAC,1991-Q2,0200-0250,R-4,0.0361664371
MAC,1991-Q2,0250-0300,R-4,0.0209388931
MAC,1991-Q2,0250-0300,R-7,0.0019364068
MAC,1991-Q2,0350-0400,R-7,0.0035654371
MAC,1991-Q2,0400-0500,R-1,0.0063184653
MAC,1991-Q2,0200-0250,R-7,0
MAC,1991-Q2,0400-0500,R-3,0.0070429827
MAC,1991-Q2,0250-0300,R-3,0.0093001317
RAJ,1991-Q2,0350-0400,R-2,0.2946886193
RAJ,1991-Q2,0250-0300,R-2,0.2622166323
RAJ,1991-Q2,0200-0250,R-2,0.4451866571
RAJ,1991-Q2,0300-0350,R-2,0.2186941436
RAJ,1991-Q2,0500-0600,R-2,0.5750664123
RAJ,1991-Q2,0400-0500,R-2,0.313429292
RAJ,1991-Q2,0350-0400,R-1,0.3423499929
RAJ,1991-Q2,0300-0350,R-1,0.4305540953
RAJ,1991-Q2,0400-0500,R-1,0.2861671782
RAJ,1991-Q2,0200-0250,R-1,0.408087769
RAJ,1991-Q2,0400-0500,R-7,0.06546308
RAJ,1991-Q2,0150-0200,R-7,0.1363634712
RAJ,1991-Q2,0500-0600,R-7,0.2811435794
RAJ,1991-Q2,0250-0300,R-1,0.2832876117
RAJ,1991-Q2,0350-0400,R-3,0.203043697
RAJ,1991-Q2,0400-0500,R-6,0.0460860083
RAJ,1991-Q2,0400-0500,R-4,0.1136148121
RAJ,1991-Q2,0250-0300,R-4,0.1028229109
RAJ,1991-Q2,0300-0350,R-4,0.1503522237
RAJ,1991-Q2,0300-0350,R-3,0.1757964462
RAJ,1991-Q2,0400-0500,R-3,0.1403259868
RAJ,1991-Q2,0350-0400,R-4,0.0848983879
RAJ,1991-Q2,0250-0300,R-3,0.2459121366
RAJ,1991-Q2,0150-0200,R-2,0.165289056
RAJ,1991-Q2,0350-0400,R-6,0.0611268393
RAJ,1991-Q2,0200-0250,R-3,0.0530165307
RAJ,1991-Q2,0150-0200,R-3,0.0265733944
RAJ,1991-Q2,0200-0250,R-7,0.0272058513
WHG,1991-Q2,0150-0200,R-1,0.0025850009
WHG,1991-Q2,0200-0250,R-1,0.0367815506
WHG,1991-Q2,0250-0300,R-1,0.1650315054
WHG,1991-Q2,0300-0350,R-1,0.3110437582
WHG,1991-Q2,0350-0400,R-1,0.5471326891
WHG,1991-Q2,0400-0500,R-1,0.7074485473
WHG,1991-Q2,0100-0120,R-1,0
WHG,1991-Q2,0120-0150,R-1,4.54415e-4
WHG,1991-Q2,0150-0200,R-6,0.5577855358
WHG,1991-Q2,0150-0200,R-2,0.0728452225
WHG,1991-Q2,0150-0200,R-7,0.0845066953
WHG,1991-Q2,0200-0250,R-3,0.1146688479
WHG,1991-Q2,0200-0250,R-4,0.264878117
WHG,1991-Q2,0200-0250,R-5,0.0427013079
WHG,1991-Q2,0200-0250,R-2,0.1736728377
WHG,1991-Q2,0200-0250,R-6,0.3484547575
WHG,1991-Q2,0200-0250,R-7,0.0188425815
WHG,1991-Q2,0250-0300,R-3,0.1603087435
WHG,1991-Q2,0250-0300,R-4,0.2652496262
WHG,1991-Q2,0250-0300,R-5,0.0302199067
WHG,1991-Q2,0250-0300,R-2,0.1744898308
WHG,1991-Q2,0250-0300,R-6,0.1936912636
WHG,1991-Q2,0250-0300,R-7,0.0110091237
WHG,1991-Q2,0300-0350,R-3,0.1027498692
WHG,1991-Q2,0300-0350,R-4,0.2202978955
WHG,1991-Q2,0300-0350,R-2,0.1323860515
WHG,1991-Q2,0300-0350,R-5,0.0566127185
WHG,1991-Q2,0300-0350,R-6,0.169843851
WHG,1991-Q2,0300-0350,R-7,0.0070658561
WHG,1991-Q2,0350-0400,R-4,0.1313835353
WHG,1991-Q2,0100-0120,R-4,0
WHG,1991-Q2,0100-0120,R-6,0.8775509191
WHG,1991-Q2,0100-0120,R-7,0.1135795547
WHG,1991-Q2,0120-0150,R-5,0.0189401402
WHG,1991-Q2,0120-0150,R-4,0.0375652727
WHG,1991-Q2,0120-0150,R-2,0.0036656142
WHG,1991-Q2,0120-0150,R-6,0.7850118568
WHG,1991-Q2,0120-0150,R-7,0.1335440752
WHG,1991-Q2,0150-0200,R-3,0.0706346003
WHG,1991-Q2,0150-0200,R-4,0.1778581969
WHG,1991-Q2,0150-0200,R-5,0.0337847484
WHG,1991-Q2,0350-0400,R-2,0.0552760609
WHG,1991-Q2,0350-0400,R-7,0.0081294185
WHG,1991-Q2,0350-0400,R-6,0.1458018042
WHG,1991-Q2,0350-0400,R-5,0.0758574942
WHG,1991-Q2,0400-0500,R-5,0.1214148653
WHG,1991-Q2,0400-0500,R-6,0.1368952606
WHG,1991-Q2,0400-0500,R-2,0.0177063345
WHG,1991-Q2,0350-0400,R-3,0.0364189979
WHG,1991-Q2,0100-0120,R-2,0.0056442439
WHG,1991-Q2,0120-0150,R-3,0.0208186259
COD,1991-Q3,0100-0120,R-7,0.1011101589
COD,1991-Q3,0200-0250,R-7,0.1780027544
COD,1991-Q3,0250-0300,R-7,0.2215614072
COD,1991-Q3,0300-0350,R-7,0.1338224454
COD,1991-Q3,0350-0400,R-7,0.0777653984
COD,1991-Q3,0400-0500,R-7,0.1848158924
COD,1991-Q3,0500-0600,R-7,0.2359986456
COD,1991-Q3,0600-0700,R-7,0.1692045161
COD,1991-Q3,0700-0800,R-7,0.1014176026
COD,1991-Q3,0100-0120,R-3,6.437979e-4
COD,1991-Q3,0100-0120,R-2,0.4408999287
COD,1991-Q3,0100-0120,R-1,0.0401650569
COD,1991-Q3,0100-0120,R-6,0.41596123
COD,1991-Q3,0120-0150,R-4,0.0039017964
COD,1991-Q3,0120-0150,R-2,0.2698742506
COD,1991-Q3,0120-0150,R-1,0.0171298378
COD,1991-Q3,0150-0200,R-4,1
COD,1991-Q3,0150-0200,R-7,0
COD,1991-Q3,0200-0250,R-4,0.2006782645
COD,1991-Q3,0200-0250,R-3,0.1087857598
COD,1991-Q3,0200-0250,R-1,0.1530596933
COD,1991-Q3,0200-0250,R-2,0.0623576528
COD,1991-Q3,0200-0250,R-6,0.2971158752
COD,1991-Q3,0250-0300,R-3,0.2708707618
COD,1991-Q3,0250-0300,R-4,0.0540124824
COD,1991-Q3,0250-0300,R-2,0.1032483506
COD,1991-Q3,0250-0300,R-1,0.1149344759
COD,1991-Q3,0250-0300,R-6,0.2353725221
COD,1991-Q3,0300-0350,R-3,0.3377229041
COD,1991-Q3,0300-0350,R-4,0.0582280869
COD,1991-Q3,0300-0350,R-2,0.166001125
COD,1991-Q3,0300-0350,R-1,0.1407116478
COD,1991-Q3,0300-0350,R-5,0.0043780516
COD,1991-Q3,0300-0350,R-6,0.1591357391
COD,1991-Q3,0350-0400,R-4,0.1347203381
COD,1991-Q3,0350-0400,R-3,0.1040522936
COD,1991-Q3,0350-0400,R-1,0.1839281237
COD,1991-Q3,0350-0400,R-2,0.1051475809
COD,1991-Q3,0350-0400,R-5,0.0563290612
COD,1991-Q3,0350-0400,R-6,0.3380572041
COD,1991-Q3,0400-0500,R-4,0.0331720833
COD,1991-Q3,0400-0500,R-3,0.0645276
COD,1991-Q3,0400-0500,R-2,0.2740645926
COD,1991-Q3,0400-0500,R-1,0.3519477126
COD,1991-Q3,0400-0500,R-5,0.0270792516
COD,1991-Q3,0400-0500,R-6,0.0643928675
COD,1991-Q3,0500-0600,R-4,0.03593888
COD,1991-Q3,0500-0600,R-3,0.0443845168
COD,1991-Q3,0500-0600,R-1,0.4536187907
COD,1991-Q3,0500-0600,R-2,0.1988618029
COD,1991-Q3,0500-0600,R-5,0.0102682514
COD,1991-Q3,0600-0700,R-1,0.627884354
COD,1991-Q3,0600-0700,R-5,0.0805735791
COD,1991-Q3,0600-0700,R-2,0.0993740809
COD,1991-Q3,0700-0800,R-1,0.6616880173
COD,1991-Q3,0700-0800,R-5,0.0482940965
COD,1991-Q3,0700-0800,R-2,0.0845146689
COD,1991-Q3,0700-0800,R-6,0.0328115773
COD,1991-Q3,0800-1000,R-1,0.4524256385
COD,1991-Q3,0800-1000,R-2,0.231087439
COD,1991-Q3,0800-1000,R-4,0.0936840969
COD,1991-Q3,0120-0150,R-6,0.4847408226
COD,1991-Q3,0120-0150,R-7,0.2243532926
COD,1991-Q3,0500-0600,R-6,0.0209291125
COD,1991-Q3,0700-0800,R-3,0.0374681698
COD,1991-Q3,0800-1000,R-5,0
COD,1991-Q3,0800-1000,R-6,0.0363714729
COD,1991-Q3,0800-1000,R-7,0.1686313744
COD,1991-Q3,1000-1200,R-7,0
COD,1991-Q3,0150-0200,R-1,0
COD,1991-Q3,0700-0800,R-4,0.0338058675
COD,1991-Q3,1000-1200,R-2,0.6255201109
COD,1991-Q3,0150-0200,R-2,0
GUR,1991-Q3,0150-0200,R-2,0.1171010962
GUR,1991-Q3,0150-0200,R-7,0.2151911879
GUR,1991-Q3,0200-0250,R-2,0.1748305883
GUR,1991-Q3,0200-0250,R-7,0.1412454854
GUR,1991-Q3,0250-0300,R-2,0.1381424624
GUR,1991-Q3,0250-0300,R-7,0.0735102564
GUR,1991-Q3,0100-0120,R-3,0.7348533521
GUR,1991-Q3,0100-0120,R-6,0.0228680715
GUR,1991-Q3,0120-0150,R-3,0.2510460094
GUR,1991-Q3,0120-0150,R-6,0.3199929644
GUR,1991-Q3,0150-0200,R-3,0.2278922186
GUR,1991-Q3,0150-0200,R-1,0.0581424168
GUR,1991-Q3,0150-0200,R-4,0.0562960859
GUR,1991-Q3,0150-0200,R-6,0.282582177
GUR,1991-Q3,0150-0200,R-5,0.0427948175
GUR,1991-Q3,0200-0250,R-3,0.0785410502
GUR,1991-Q3,0200-0250,R-1,0.102846865
GUR,1991-Q3,0200-0250,R-4,0.1002857523
GUR,1991-Q3,0200-0250,R-6,0.3026800762
GUR,1991-Q3,0200-0250,R-5,0.0995701827
GUR,1991-Q3,0250-0300,R-3,0.0558677948
GUR,1991-Q3,0250-0300,R-1,0.1570446386
GUR,1991-Q3,0250-0300,R-4,0.0790643646
GUR,1991-Q3,0250-0300,R-6,0.310961281
GUR,1991-Q3,0300-0350,R-3,0.0558517491
GUR,1991-Q3,0300-0350,R-1,0.1906587765
GUR,1991-Q3,0300-0350,R-4,0.0531196821
GUR,1991-Q3,0300-0350,R-2,0.1319899875
GUR,1991-Q3,0300-0350,R-6,0.4054744158
GUR,1991-Q3,0350-0400,R-4,0.0453726277
GUR,1991-Q3,0350-0400,R-3,0.0416345419
GUR,1991-Q3,0350-0400,R-6,0.413215002
GUR,1991-Q3,0350-0400,R-1,0.2817375014
GUR,1991-Q3,0350-0400,R-2,0.11160616
GUR,1991-Q3,0400-0500,R-2,0.2683540036
GUR,1991-Q3,0250-0300,R-5,0.1854092022
GUR,1991-Q3,0120-0150,R-4,0.228537489
GUR,1991-Q3,0300-0350,R-7,0.0474606251
GUR,1991-Q3,0350-0400,R-7,0.0375650002
HAD,1991-Q3,0300-0350,R-1,0.2851549349
HAD,1991-Q3,0120-0150,R-2,0.2809940258
HAD,1991-Q3,0200-0250,R-2,0.1779994045
HAD,1991-Q3,0300-0350,R-2,0.2361489581
HAD,1991-Q3,0350-0400,R-2,0.1931384578
HAD,1991-Q3,0400-0500,R-2,0.0817158382
HAD,1991-Q3,0150-0200,R-7,0.0230835277
HAD,1991-Q3,0200-0250,R-7,0.0135056895
HAD,1991-Q3,0250-0300,R-7,0.0447639682
HAD,1991-Q3,0300-0350,R-7,0.1486375193
HAD,1991-Q3,0350-0400,R-7,0.291187297
HAD,1991-Q3,0400-0500,R-7,0.5291598788
HAD,1991-Q3,0500-0600,R-2,0.0134725497
HAD,1991-Q3,0120-0150,R-7,0.1006217108
HAD,1991-Q3,0300-0350,R-3,0.2939416883
HAD,1991-Q3,0350-0400,R-3,0.1424371466
HAD,1991-Q3,0400-0500,R-3,0.0837836475
HAD,1991-Q3,0120-0150,R-3,0.1190764708
HAD,1991-Q3,0150-0200,R-3,0.2034556479
HAD,1991-Q3,0200-0250,R-3,0.3005696444
HAD,1991-Q3,0250-0300,R-3,0.3593504387
HAD,1991-Q3,0500-0600,R-3,0.0063994611
HAD,1991-Q3,0150-0200,R-2,0.3790828208
HAD,1991-Q3,0120-0150,R-1,0.4973291862
HAD,1991-Q3,0400-0500,R-1,0.2903926164
HAD,1991-Q3,0200-0250,R-1,0.4225986183
HAD,1991-Q3,0250-0300,R-1,0.2297903804
HAD,1991-Q3,0350-0400,R-1,0.3371346084
HAD,1991-Q3,0500-0600,R-1,0.4546985517
HAD,1991-Q3,0150-0200,R-1,0.3807843708
HAD,1991-Q3,0250-0300,R-2,0.3121229501
HAD,1991-Q3,0500-0600,R-7,0.5254294375
HAD,1991-Q3,0600-0700,R-1,0.5257623556
HAD,1991-Q3,0300-0350,R-6,0.0010243727
HAD,1991-Q3,0600-0700,R-3,0.0910153055
MAC,1991-Q3,0200-0250,R-1,0
MAC,1991-Q3,0200-0250,R-2,0
MAC,1991-Q3,0200-0250,R-7,0
MAC,1991-Q3,0250-0300,R-2,0.0055548311
MAC,1991-Q3,0250-0300,R-1,0.0063668757
MAC,1991-Q3,0250-0300,R-7,0.0360712447
MAC,1991-Q3,0300-0350,R-2,0.0231979745
MAC,1991-Q3,0300-0350,R-1,0.0887134494
MAC,1991-Q3,0300-0350,R-7,0.0202209947
MAC,1991-Q3,0350-0400,R-2,0.0061583418
MAC,1991-Q3,0350-0400,R-1,0.0486468803
MAC,1991-Q3,0350-0400,R-7,0.0119697347
MAC,1991-Q3,0400-0500,R-2,0.0011270681
MAC,1991-Q3,0400-0500,R-1,0.0235034926
MAC,1991-Q3,0200-0250,R-6,0.9546727103
MAC,1991-Q3,0250-0300,R-6,0.8447179476
MAC,1991-Q3,0300-0350,R-4,0.007189687
MAC,1991-Q3,0300-0350,R-3,0.0316964092
MAC,1991-Q3,0300-0350,R-6,0.770003584
MAC,1991-Q3,0300-0350,R-5,0.0589779012
MAC,1991-Q3,0350-0400,R-4,0.0172607043
MAC,1991-Q3,0350-0400,R-3,0.015903267
MAC,1991-Q3,0350-0400,R-6,0.8970872247
MAC,1991-Q3,0400-0500,R-6,0.942958182
MAC,1991-Q3,0250-0300,R-3,0.0028723399
MAC,1991-Q3,0400-0500,R-7,0.0270496336
MAC,1991-Q3,0400-0500,R-3,0.0021414293
RAJ,1991-Q3,0400-0500,R-2,0.395599971
RAJ,1991-Q3,0400-0500,R-7,0.0717429698
RAJ,1991-Q3,0200-0250,R-2,0.3336807741
RAJ,1991-Q3,0250-0300,R-1,0.5136974172
RAJ,1991-Q3,0150-0200,R-2,0.3278069714
RAJ,1991-Q3,0300-0350,R-1,0.590082147
RAJ,1991-Q3,0150-0200,R-1,0.4088646952
RAJ,1991-Q3,0400-0500,R-1,0.2593784294
RAJ,1991-Q3,0350-0400,R-1,0.5412736727
RAJ,1991-Q3,0500-0600,R-1,0.2313725201
RAJ,1991-Q3,0200-0250,R-3,0.1024847178
RAJ,1991-Q3,0120-0150,R-1,0.3511915427
RAJ,1991-Q3,0200-0250,R-1,0.3843176916
RAJ,1991-Q3,0250-0300,R-3,0.1160678489
RAJ,1991-Q3,0250-0300,R-2,0.2720074575
RAJ,1991-Q3,0300-0350,R-3,0.1005688177
RAJ,1991-Q3,0350-0400,R-3,0.0912591107
RAJ,1991-Q3,0150-0200,R-3,0.03699252
RAJ,1991-Q3,0120-0150,R-3,0.0741404368
RAJ,1991-Q3,0400-0500,R-3,0.0996123543
RAJ,1991-Q3,0300-0350,R-2,0.2130441001
RAJ,1991-Q3,0150-0200,R-4,0.1873963186
RAJ,1991-Q3,0300-0350,R-4,0.0727800655
RAJ,1991-Q3,0350-0400,R-4,0.073663098
RAJ,1991-Q3,0200-0250,R-4,0.1390623226
RAJ,1991-Q3,0250-0300,R-4,0.0649063628
RAJ,1991-Q3,0400-0500,R-4,0.1005436332
RAJ,1991-Q3,0350-0400,R-2,0.2346889052
RAJ,1991-Q3,0350-0400,R-6,0
RAJ,1991-Q3,0400-0500,R-6,0.0455291924
RAJ,1991-Q3,0250-0300,R-7,0.0333209135
RAJ,1991-Q3,0300-0350,R-7,0.0235248696
RAJ,1991-Q3,0350-0400,R-7,0.0591152134
RAJ,1991-Q3,0500-0600,R-7,0.086764695
RAJ,1991-Q3,0200-0250,R-7,0.0404544939
RAJ,1991-Q3,0150-0200,R-7,0.0389394948
RAJ,1991-Q3,0500-0600,R-2,0.6345037222
WHG,1991-Q3,0100-0120,R-7,0.5025650182
WHG,1991-Q3,0120-0150,R-7,0.2526620052
WHG,1991-Q3,0150-0200,R-2,0.0027114229
WHG,1991-Q3,0150-0200,R-7,0.1062271635
WHG,1991-Q3,0200-0250,R-2,0.0428652887
WHG,1991-Q3,0200-0250,R-7,0.0647521721
WHG,1991-Q3,0250-0300,R-1,0.1706070064
WHG,1991-Q3,0250-0300,R-7,0.0337200322
WHG,1991-Q3,0300-0350,R-1,0.4516794166
WHG,1991-Q3,0300-0350,R-7,0.0521751086
WHG,1991-Q3,0350-0400,R-7,0.0461063823
WHG,1991-Q3,0400-0500,R-7,0
WHG,1991-Q3,0100-0120,R-1,0.1204628222
WHG,1991-Q3,0100-0120,R-3,0.1453213376
WHG,1991-Q3,0100-0120,R-2,0.1054049695
WHG,1991-Q3,0100-0120,R-5,3.49776e-5
WHG,1991-Q3,0100-0120,R-4,7.83498e-4
WHG,1991-Q3,0100-0120,R-6,0.1254273769
WHG,1991-Q3,0120-0150,R-3,0.2666159372
WHG,1991-Q3,0120-0150,R-1,0.2256262493
WHG,1991-Q3,0120-0150,R-2,0.166554926
WHG,1991-Q3,0120-0150,R-6,0.0877442229
WHG,1991-Q3,0150-0200,R-3,0.0240258589
WHG,1991-Q3,0150-0200,R-4,0.0462998463
WHG,1991-Q3,0150-0200,R-1,0.0031006925
WHG,1991-Q3,0150-0200,R-5,0.04295599
WHG,1991-Q3,0150-0200,R-6,0.7746790259
WHG,1991-Q3,0200-0250,R-3,0.1474023776
WHG,1991-Q3,0200-0250,R-1,0.004525346
WHG,1991-Q3,0200-0250,R-4,0.1775635128
WHG,1991-Q3,0200-0250,R-5,0.0687107021
WHG,1991-Q3,0200-0250,R-6,0.4941806007
WHG,1991-Q3,0250-0300,R-3,0.2439889164
WHG,1991-Q3,0250-0300,R-4,0.0873278084
WHG,1991-Q3,0250-0300,R-2,0.0897176802
WHG,1991-Q3,0250-0300,R-5,0.0532170246
WHG,1991-Q3,0250-0300,R-6,0.3214215317
WHG,1991-Q3,0300-0350,R-3,0.1056787117
WHG,1991-Q3,0300-0350,R-4,0.0585419602
WHG,1991-Q3,0300-0350,R-2,0.1176902871
WHG,1991-Q3,0300-0350,R-5,0.0373269964
WHG,1991-Q3,0300-0350,R-6,0.1769075194
WHG,1991-Q3,0350-0400,R-1,0.5566502249
WHG,1991-Q3,0350-0400,R-3,0.0495643609
WHG,1991-Q3,0350-0400,R-4,0.0376131013
WHG,1991-Q3,0350-0400,R-2,0.0740128768
WHG,1991-Q3,0350-0400,R-5,0.1265325528
WHG,1991-Q3,0350-0400,R-6,0.1095205009
WHG,1991-Q3,0400-0500,R-3,0.0115547839
WHG,1991-Q3,0400-0500,R-6,0.1613376947
WHG,1991-Q3,0400-0500,R-1,0.5606814266
WHG,1991-Q3,0400-0500,R-2,0.028380171
COD,1991-Q4,0100-0120,R-2,0.2550289151
COD,1991-Q4,0100-0120,R-7,0.2577065274
COD,1991-Q4,0100-0120,R-6,0.2600016237
COD,1991-Q4,0120-0150,R-3,0.0035792643
COD,1991-Q4,0120-0150,R-2,0.0510202145
COD,1991-Q4,0120-0150,R-1,0.0277527541
COD,1991-Q4,0120-0150,R-7,0.1365047349
COD,1991-Q4,0120-0150,R-6,0.7730582905
COD,1991-Q4,0150-0200,R-2,0.012668688000000001
COD,1991-Q4,0150-0200,R-1,0.0018744487
COD,1991-Q4,0150-0200,R-7,0.0780168432
COD,1991-Q4,0150-0200,R-6,0.9033981054
COD,1991-Q4,0200-0250,R-2,0.0038390496
COD,1991-Q4,0200-0250,R-6,0.6624919932
COD,1991-Q4,0200-0250,R-7,0.2640084881
COD,1991-Q4,0250-0300,R-2,0.0818508034
COD,1991-Q4,0250-0300,R-1,0.4015612721
COD,1991-Q4,0250-0300,R-6,0.0947746144
COD,1991-Q4,0300-0350,R-3,0.0561902256
COD,1991-Q4,0300-0350,R-1,0.4617134545
COD,1991-Q4,0300-0350,R-2,0.2066645517
COD,1991-Q4,0300-0350,R-7,0.0974960537
COD,1991-Q4,0350-0400,R-3,0.1158017432
COD,1991-Q4,0350-0400,R-1,0.4091279966
COD,1991-Q4,0350-0400,R-2,0.1161721472
COD,1991-Q4,0350-0400,R-6,0.243153355
COD,1991-Q4,0400-0500,R-1,0.4110579464
COD,1991-Q4,0400-0500,R-2,0.1442997448
COD,1991-Q4,0500-0600,R-1,0.5938465135
COD,1991-Q4,0500-0600,R-2,0.1791536957
COD,1991-Q4,0600-0700,R-1,0.7423427797
COD,1991-Q4,0600-0700,R-2,0.1054341919
COD,1991-Q4,0700-0800,R-1,0.6335157911
COD,1991-Q4,0700-0800,R-7,0.07442703
COD,1991-Q4,0800-1000,R-1,0.7054079371
COD,1991-Q4,0800-1000,R-7,0.057574996
COD,1991-Q4,1000-1200,R-2,0.498630137
COD,1991-Q4,1000-1200,R-7,0.2045662101
COD,1991-Q4,0100-0120,R-1,0.2153994717
COD,1991-Q4,0150-0200,R-5,0.0027147188
COD,1991-Q4,0200-0250,R-4,0.0035191288
COD,1991-Q4,0250-0300,R-3,0.0163701607
COD,1991-Q4,0300-0350,R-4,0.0271093194
COD,1991-Q4,0300-0350,R-5,0.0264051812
COD,1991-Q4,0300-0350,R-6,0.1244212139
COD,1991-Q4,0350-0400,R-5,0.0681879994
COD,1991-Q4,0350-0400,R-7,0.0475567586
COD,1991-Q4,0400-0500,R-3,0.0500468162
COD,1991-Q4,0400-0500,R-4,0.132274766
COD,1991-Q4,0400-0500,R-6,0.2197708018
COD,1991-Q4,0500-0600,R-3,0.0283660018
COD,1991-Q4,0500-0600,R-4,0.0821121105
COD,1991-Q4,0500-0600,R-5,0.0419891474
COD,1991-Q4,0600-0700,R-5,0.0376550685
COD,1991-Q4,0120-0150,R-5,0.0011773896
COD,1991-Q4,0150-0200,R-4,0.0013271959
COD,1991-Q4,0400-0500,R-5,0.017178541
COD,1991-Q4,0500-0600,R-6,0.064196741
COD,1991-Q4,0600-0700,R-6,0.0911252659
COD,1991-Q4,0700-0800,R-5,0.0503933016
COD,1991-Q4,0700-0800,R-2,0.1007866031
COD,1991-Q4,0700-0800,R-6,0.1068337993
COD,1991-Q4,0800-1000,R-2,0.1039548539
COD,1991-Q4,0800-1000,R-6,0.081084786
COD,1991-Q4,0200-0250,R-3,0.0510593597
COD,1991-Q4,0200-0250,R-1,0.0102831686
COD,1991-Q4,0700-0800,R-3,0.0340434748
COD,1991-Q4,0800-1000,R-3,0
COD,1991-Q4,1000-1200,R-1,0.2968036529
GUR,1991-Q4,0150-0200,R-3,0.121552433
GUR,1991-Q4,0150-0200,R-2,0.5016079707
GUR,1991-Q4,0150-0200,R-6,0.1652314517
GUR,1991-Q4,0200-0250,R-3,0.0875260191
GUR,1991-Q4,0200-0250,R-2,0.4733855416
GUR,1991-Q4,0250-0300,R-3,0.0644364444
GUR,1991-Q4,0250-0300,R-2,0.5522359004
GUR,1991-Q4,0300-0350,R-2,0.5586432191
GUR,1991-Q4,0350-0400,R-2,0.3854424593
GUR,1991-Q4,0100-0120,R-5,0.0099533719
GUR,1991-Q4,0150-0200,R-1,0.0598841157
GUR,1991-Q4,0150-0200,R-4,0.0621935795
GUR,1991-Q4,0150-0200,R-5,0.0691254915
GUR,1991-Q4,0200-0250,R-1,0.1461744261
GUR,1991-Q4,0200-0250,R-4,0.1007196055
GUR,1991-Q4,0200-0250,R-5,0.083419906
GUR,1991-Q4,0200-0250,R-6,0.0948206264
GUR,1991-Q4,0250-0300,R-4,0.0816407998
GUR,1991-Q4,0250-0300,R-1,0.1771133053
GUR,1991-Q4,0250-0300,R-5,0.077569068
GUR,1991-Q4,0300-0350,R-1,0.2896663911
GUR,1991-Q4,0350-0400,R-1,0.5169037119
GUR,1991-Q4,0080-0100,R-6,0.8513566827
GUR,1991-Q4,0100-0120,R-6,0.611839624
GUR,1991-Q4,0100-0120,R-7,0.3235750711
GUR,1991-Q4,0120-0150,R-4,0.023830521
GUR,1991-Q4,0120-0150,R-5,0.0758243851
GUR,1991-Q4,0120-0150,R-6,0.3395148349
GUR,1991-Q4,0120-0150,R-7,0.187493025
GUR,1991-Q4,0150-0200,R-7,0.0204049579
GUR,1991-Q4,0200-0250,R-7,0.0139538752
GUR,1991-Q4,0250-0300,R-6,0.0399199499
GUR,1991-Q4,0300-0350,R-4,0.0375364212
GUR,1991-Q4,0300-0350,R-6,0.056856638
GUR,1991-Q4,0350-0400,R-6,0.0734642729
GUR,1991-Q4,0400-0500,R-6,0
GUR,1991-Q4,0400-0500,R-2,0.4587572417
HAD,1991-Q4,0120-0150,R-3,0.0539401343
HAD,1991-Q4,0120-0150,R-2,0.0971267541
HAD,1991-Q4,0120-0150,R-1,0.8272739984
HAD,1991-Q4,0150-0200,R-3,0.1585037479
HAD,1991-Q4,0150-0200,R-2,0.3850488984
HAD,1991-Q4,0150-0200,R-7,0.1678941313
HAD,1991-Q4,0200-0250,R-3,0.572499747
HAD,1991-Q4,0200-0250,R-2,0.1021518586
HAD,1991-Q4,0200-0250,R-7,0.0529061087
HAD,1991-Q4,0250-0300,R-3,0.3659257858
HAD,1991-Q4,0250-0300,R-2,0.3043216608
HAD,1991-Q4,0250-0300,R-7,0.0189970907
HAD,1991-Q4,0300-0350,R-3,0.1963490445
HAD,1991-Q4,0300-0350,R-2,0.2567792961
HAD,1991-Q4,0300-0350,R-1,0.455508402
HAD,1991-Q4,0300-0350,R-7,0.0281056398
