"Year","Quarter","Predator","Prey","eatenW"
1994,4,"Razorbill","Sprat",1311.02706372996
1995,4,"Razorbill","Sprat",863.816470141526
1996,4,"Razorbill","Sprat",589.3230359268
1997,4,"Razorbill","Sprat",940.0511958968
1998,4,"Razorbill","Sprat",1498.838966068
1999,4,"Razorbill","Sprat",1284.69167413332
2000,4,"Razorbill","Sprat",1064.82329865288
2001,4,"Razorbill","Sprat",1049.78857357696
2002,4,"Razorbill","Sprat",1354.88628519552
2003,4,"Razorbill","Sprat",1151.56018348695
2004,4,"Razorbill","Sprat",1574.5275388674
2005,4,"Razorbill","Sprat",1606.99081397178
2006,4,"Razorbill","Sprat",1299.70706714719
2007,4,"Razorbill","Sprat",1486.34770792617
2008,4,"Razorbill","Sprat",2190.92943468591
2009,4,"Razorbill","Sprat",1632.8970128352
2010,4,"Razorbill","Sprat",1942.9983030968
2011,4,"Razorbill","Sprat",2138.95170327025
2012,4,"Razorbill","Sprat",1915.11121005734
2013,4,"Razorbill","Sprat",2271.7410354696
2014,4,"Razorbill","Sprat",2580.45025001346
2015,4,"Razorbill","Sprat",2817.62287233181
2016,4,"Razorbill","Sprat",2036.57552788536
1974,1,"Whiting","Sprat",111114.848619968
1975,1,"Whiting","Sprat",124991.562964148
1976,1,"Whiting","Sprat",221490.8369385
1977,1,"Whiting","Sprat",110593.094404241
1978,1,"Whiting","Sprat",95116.6403656525
1979,1,"Whiting","Sprat",128624.079801296
1980,1,"Whiting","Sprat",75163.5633191962
1981,1,"Whiting","Sprat",48431.4091862245
1982,1,"Whiting","Sprat",16490.6322356521
1983,1,"Whiting","Sprat",16459.0130245312
1984,1,"Whiting","Sprat",11770.3850260425
1985,1,"Whiting","Sprat",31857.3705310101
1986,1,"Whiting","Sprat",17253.7251292346
1987,1,"Whiting","Sprat",47522.6167705538
1988,1,"Whiting","Sprat",33025.6949662609
1989,1,"Whiting","Sprat",46227.7684776337
1990,1,"Whiting","Sprat",35163.577176313
1991,1,"Whiting","Sprat",26325.6793169037
1992,1,"Whiting","Sprat",20678.6742299904
1993,1,"Whiting","Sprat",31757.4844042344
1994,1,"Whiting","Sprat",44195.3509166946
1995,1,"Whiting","Sprat",27461.7331796799
1996,1,"Whiting","Sprat",21418.1352567102
1997,1,"Whiting","Sprat",12634.6527360405
1998,1,"Whiting","Sprat",28917.2834376835
1999,1,"Whiting","Sprat",37596.3653508945
2000,1,"Whiting","Sprat",24395.030169562
2001,1,"Whiting","Sprat",27228.1713961292
2002,1,"Whiting","Sprat",45008.78904927
2003,1,"Whiting","Sprat",20805.2183202298
2004,1,"Whiting","Sprat",22987.2960254294
2005,1,"Whiting","Sprat",26379.4743629347
2006,1,"Whiting","Sprat",16314.6021139901
2007,1,"Whiting","Sprat",15757.8612406385
2008,1,"Whiting","Sprat",13401.6701269554
2009,1,"Whiting","Sprat",31323.7586879089
2010,1,"Whiting","Sprat",17407.5849704335
2011,1,"Whiting","Sprat",31423.8167235373
2012,1,"Whiting","Sprat",30409.9020599047
2013,1,"Whiting","Sprat",11342.0494180713
2014,1,"Whiting","Sprat",47115.2129833101
2015,1,"Whiting","Sprat",35083.5803245597
2016,1,"Whiting","Sprat",29654.0636030692
1974,2,"Whiting","Sprat",87701.914729706
1975,2,"Whiting","Sprat",88030.9323667133
1976,2,"Whiting","Sprat",180065.087052335
1977,2,"Whiting","Sprat",51000.5625120083
1978,2,"Whiting","Sprat",55313.1711958113
1979,2,"Whiting","Sprat",96320.1364008081
1980,2,"Whiting","Sprat",50681.0601651435
1981,2,"Whiting","Sprat",23590.2368713638
1982,2,"Whiting","Sprat",8918.40653566261
1983,2,"Whiting","Sprat",8304.45683759867
1984,2,"Whiting","Sprat",7635.18589026144
1985,2,"Whiting","Sprat",14637.6412735167
1986,2,"Whiting","Sprat",6510.12855729882
1987,2,"Whiting","Sprat",20937.6568887981
1988,2,"Whiting","Sprat",14924.3717975942
1989,2,"Whiting","Sprat",22637.6761752027
1990,2,"Whiting","Sprat",15788.8055544199
1991,2,"Whiting","Sprat",11122.4866385377
1992,2,"Whiting","Sprat",8668.27435230224
1993,2,"Whiting","Sprat",15209.4541662244
1994,2,"Whiting","Sprat",24064.3445373272
1995,2,"Whiting","Sprat",14659.8819060712
1996,2,"Whiting","Sprat",10688.3320823576
1997,2,"Whiting","Sprat",5895.43539056685
1998,2,"Whiting","Sprat",14521.0583535395
1999,2,"Whiting","Sprat",15598.1769485567
2000,2,"Whiting","Sprat",13343.0938114701
2001,2,"Whiting","Sprat",14506.9357815103
2002,2,"Whiting","Sprat",23545.9062676071
2003,2,"Whiting","Sprat",9929.4163503081
2004,2,"Whiting","Sprat",10762.0720248187
2005,2,"Whiting","Sprat",11175.2657198609
2006,2,"Whiting","Sprat",6480.09043377797
2007,2,"Whiting","Sprat",7608.84585395132
2008,2,"Whiting","Sprat",5844.02959376215
2009,2,"Whiting","Sprat",16709.8525752838
2010,2,"Whiting","Sprat",8920.40705434355
2011,2,"Whiting","Sprat",12665.3012491917
2012,2,"Whiting","Sprat",15723.4258499764
2013,2,"Whiting","Sprat",5512.81787869793
2014,2,"Whiting","Sprat",26544.5901042023
2015,2,"Whiting","Sprat",20574.9338311801
2016,2,"Whiting","Sprat",15848.615348651
1974,3,"Whiting","Sprat",125222.233994405
1975,3,"Whiting","Sprat",261559.18218396
1976,3,"Whiting","Sprat",145952.100262951
1977,3,"Whiting","Sprat",152914.74745688
1978,3,"Whiting","Sprat",196354.973094113
1979,3,"Whiting","Sprat",130585.955302463
1980,3,"Whiting","Sprat",114487.620792086
1981,3,"Whiting","Sprat",35381.7686043555
1982,3,"Whiting","Sprat",16391.2433746779
1983,3,"Whiting","Sprat",18788.4358371717
1984,3,"Whiting","Sprat",28465.049730994
1985,3,"Whiting","Sprat",17060.6767441045
1986,3,"Whiting","Sprat",40062.2439414
1987,3,"Whiting","Sprat",36228.8787817709
1988,3,"Whiting","Sprat",52357.7003215048
1989,3,"Whiting","Sprat",44167.6543934691
1990,3,"Whiting","Sprat",57871.1859868766
1991,3,"Whiting","Sprat",60142.028083822
1992,3,"Whiting","Sprat",53957.0914005844
1993,3,"Whiting","Sprat",75470.6104005041
1994,3,"Whiting","Sprat",40156.4526474863
1995,3,"Whiting","Sprat",19219.525997767
1996,3,"Whiting","Sprat",22202.3938790248
1997,3,"Whiting","Sprat",28400.6605955404
1998,3,"Whiting","Sprat",39111.0159707786
1999,3,"Whiting","Sprat",33232.3315767855
2000,3,"Whiting","Sprat",42512.2071076765
2001,3,"Whiting","Sprat",45943.2098884535
2002,3,"Whiting","Sprat",44175.7076576969
2003,3,"Whiting","Sprat",32652.6879863859
2004,3,"Whiting","Sprat",56494.7259991457
2005,3,"Whiting","Sprat",22336.9701074079
2006,3,"Whiting","Sprat",17701.9292077721
2007,3,"Whiting","Sprat",16561.2458157719
2008,3,"Whiting","Sprat",32846.4636006575
2009,3,"Whiting","Sprat",26236.4839923583
2010,3,"Whiting","Sprat",31826.3405409324
2011,3,"Whiting","Sprat",32938.8609175659
2012,3,"Whiting","Sprat",24552.3605178342
2013,3,"Whiting","Sprat",33387.0091385382
2014,3,"Whiting","Sprat",42826.5453326749
2015,3,"Whiting","Sprat",43647.6596569806
2016,3,"Whiting","Sprat",35273.8001407177
1974,4,"Whiting","Sprat",67587.3982979468
1975,4,"Whiting","Sprat",193344.949960505
1976,4,"Whiting","Sprat",172719.941989648
1977,4,"Whiting","Sprat",109988.266395399
1978,4,"Whiting","Sprat",355393.479981046
1979,4,"Whiting","Sprat",119696.906765762
1980,4,"Whiting","Sprat",106106.638666135
1981,4,"Whiting","Sprat",38300.9772500899
1982,4,"Whiting","Sprat",13257.2635468838
1983,4,"Whiting","Sprat",11337.585497458
1984,4,"Whiting","Sprat",35646.6270764671
1985,4,"Whiting","Sprat",19849.2550764515
1986,4,"Whiting","Sprat",52626.2272598542
1987,4,"Whiting","Sprat",27232.7088865323
1988,4,"Whiting","Sprat",68628.9677920721
1989,4,"Whiting","Sprat",44516.944778888
1990,4,"Whiting","Sprat",57025.4732364749
1991,4,"Whiting","Sprat",31163.6167731685
1992,4,"Whiting","Sprat",37426.1979640757
1993,4,"Whiting","Sprat",67832.230748587
1994,4,"Whiting","Sprat",37108.3081298426
1995,4,"Whiting","Sprat",29609.1971742232
1996,4,"Whiting","Sprat",16232.4781871072
1997,4,"Whiting","Sprat",29828.837617312
1998,4,"Whiting","Sprat",36425.2509706129
1999,4,"Whiting","Sprat",41713.8905603532
2000,4,"Whiting","Sprat",36252.729955387
2001,4,"Whiting","Sprat",52636.4129432596
2002,4,"Whiting","Sprat",36524.5012188127
2003,4,"Whiting","Sprat",25081.7878107625
2004,4,"Whiting","Sprat",63625.158086075
2005,4,"Whiting","Sprat",16709.693873271
2006,4,"Whiting","Sprat",21048.0686525215
2007,4,"Whiting","Sprat",12983.656770675
2008,4,"Whiting","Sprat",22576.7332757232
2009,4,"Whiting","Sprat",28117.7847902836
2010,4,"Whiting","Sprat",52025.6766625473
2011,4,"Whiting","Sprat",44046.6330790322
2012,4,"Whiting","Sprat",20331.1949591433
2013,4,"Whiting","Sprat",60564.6983864913
2014,4,"Whiting","Sprat",35134.1184206304
2015,4,"Whiting","Sprat",37975.8177627837
2016,4,"Whiting","Sprat",84919.4529313077
1974,3,"A. radiata","Whiting",2695.343033922
1975,3,"A. radiata","Whiting",2559.102777536
1976,3,"A. radiata","Whiting",2654.811467886
1977,3,"A. radiata","Whiting",3182.024932282
1978,3,"A. radiata","Whiting",3146.773867893
1979,3,"A. radiata","Whiting",2280.250081332
1980,3,"A. radiata","Whiting",2296.411832309
1981,3,"A. radiata","Whiting",2358.066076606
1982,3,"A. radiata","Whiting",1682.4553008678
1983,3,"A. radiata","Whiting",3672.1292071739
1984,3,"A. radiata","Whiting",6770.458038033
1985,3,"A. radiata","Whiting",4525.235592837
1986,3,"A. radiata","Whiting",8007.121934028
1987,3,"A. radiata","Whiting",19266.72245186
1988,3,"A. radiata","Whiting",5930.062875022
1989,3,"A. radiata","Whiting",10759.88199083
1990,3,"A. radiata","Whiting",8919.9792883
1991,3,"A. radiata","Whiting",6331.82301169
1992,3,"A. radiata","Whiting",14714.31420108
1993,3,"A. radiata","Whiting",10355.17356783
1994,3,"A. radiata","Whiting",5147.1966795807
1995,3,"A. radiata","Whiting",5733.382040292
1996,3,"A. radiata","Whiting",2799.1740775648
1997,3,"A. radiata","Whiting",5924.172316244
1998,3,"A. radiata","Whiting",9497.03272875
1999,3,"A. radiata","Whiting",7258.38470604
2000,3,"A. radiata","Whiting",8812.201205
2001,3,"A. radiata","Whiting",6665.153175461
2002,3,"A. radiata","Whiting",4199.0465890814
2003,3,"A. radiata","Whiting",5138.105282875
2004,3,"A. radiata","Whiting",4809.2023795084
2005,3,"A. radiata","Whiting",3666.3347098989
2006,3,"A. radiata","Whiting",3101.1743276504
2007,3,"A. radiata","Whiting",6196.1950045593
2008,3,"A. radiata","Whiting",4585.5015804244
2009,3,"A. radiata","Whiting",1865.2675586817
2010,3,"A. radiata","Whiting",2562.517843096
2011,3,"A. radiata","Whiting",3769.9071359672
2012,3,"A. radiata","Whiting",1772.1413596864
2013,3,"A. radiata","Whiting",1697.0747437754
2014,3,"A. radiata","Whiting",1983.425984518
2015,3,"A. radiata","Whiting",4221.850868128
2016,3,"A. radiata","Whiting",2584.008353319
1974,1,"Cod","Whiting",23909.2059451165
1975,1,"Cod","Whiting",23202.813079927
1976,1,"Cod","Whiting",31364.6410350943
1977,1,"Cod","Whiting",27768.6180453942
1978,1,"Cod","Whiting",39391.1018331503
1979,1,"Cod","Whiting",36271.6678012553
1980,1,"Cod","Whiting",31863.7621625033
1981,1,"Cod","Whiting",31969.4975682753
1982,1,"Cod","Whiting",21309.1724943761
1983,1,"Cod","Whiting",16956.8135740813
1984,1,"Cod","Whiting",13651.7628436384
1985,1,"Cod","Whiting",16323.8699266205
1986,1,"Cod","Whiting",17154.2613597141
1987,1,"Cod","Whiting",19325.7306709783
1988,1,"Cod","Whiting",18044.4956030463
1989,1,"Cod","Whiting",17478.0698026647
1990,1,"Cod","Whiting",13563.7503996447
1991,1,"Cod","Whiting",11158.4840726224
1992,1,"Cod","Whiting",8384.83077085915
1993,1,"Cod","Whiting",9517.97348202489
1994,1,"Cod","Whiting",9234.27247550166
1995,1,"Cod","Whiting",8282.04425223999
1996,1,"Cod","Whiting",8424.31123978905
1997,1,"Cod","Whiting",5136.89852324921
1998,1,"Cod","Whiting",6546.18151876739
1999,1,"Cod","Whiting",6397.51727513281
2000,1,"Cod","Whiting",3694.38109430749
2001,1,"Cod","Whiting",4829.05416413605
2002,1,"Cod","Whiting",4437.29335697184
2003,1,"Cod","Whiting",2582.88196220188
2004,1,"Cod","Whiting",1735.23063581526
2005,1,"Cod","Whiting",1678.68837048599
2006,1,"Cod","Whiting",1403.92907113879
2007,1,"Cod","Whiting",1816.58087466902
2008,1,"Cod","Whiting",2789.48219061009
2009,1,"Cod","Whiting",2435.21978154418
2010,1,"Cod","Whiting",2016.11208780671
2011,1,"Cod","Whiting",3062.76210563724
2012,1,"Cod","Whiting",3097.07630069816
2013,1,"Cod","Whiting",2660.93426613491
2014,1,"Cod","Whiting",3455.10620335639
2015,1,"Cod","Whiting",4361.20796299687
2016,1,"Cod","Whiting",6816.16387853705
1974,2,"Cod","Whiting",20505.4022432137
1975,2,"Cod","Whiting",21963.0791722836
1976,2,"Cod","Whiting",27739.1261778695
1977,2,"Cod","Whiting",26783.6316592567
1978,2,"Cod","Whiting",31522.2067764529
1979,2,"Cod","Whiting",31892.8757325802
1980,2,"Cod","Whiting",28968.1158885389
1981,2,"Cod","Whiting",25562.2114986401
1982,2,"Cod","Whiting",17168.4359711605
1983,2,"Cod","Whiting",12726.4804203914
1984,2,"Cod","Whiting",11719.2571545752
1985,2,"Cod","Whiting",12451.5449387197
1986,2,"Cod","Whiting",12990.2743988716
1987,2,"Cod","Whiting",14619.2420865781
1988,2,"Cod","Whiting",12052.0741436315
1989,2,"Cod","Whiting",13117.8375817624
1990,2,"Cod","Whiting",9541.83825239163
1991,2,"Cod","Whiting",7985.79220774666
1992,2,"Cod","Whiting",6137.89909364233
1993,2,"Cod","Whiting",7067.14319436991
1994,2,"Cod","Whiting",7300.33238831609
1995,2,"Cod","Whiting",6682.04404370309
1996,2,"Cod","Whiting",6037.31561366378
1997,2,"Cod","Whiting",3775.495735619
1998,2,"Cod","Whiting",4582.54186063125
1999,2,"Cod","Whiting",3916.05761187219
2000,2,"Cod","Whiting",2753.16236808535
2001,2,"Cod","Whiting",3498.91254065235
2002,2,"Cod","Whiting",3385.06880064052
2003,2,"Cod","Whiting",1763.05984526715
2004,2,"Cod","Whiting",1331.00868276317
2005,2,"Cod","Whiting",1190.89177001031
2006,2,"Cod","Whiting",1075.24693214017
2007,2,"Cod","Whiting",1320.70268349669
2008,2,"Cod","Whiting",2034.11174772984
2009,2,"Cod","Whiting",1851.77363340527
2010,2,"Cod","Whiting",1600.01306666182
2011,2,"Cod","Whiting",2523.61345634797
2012,2,"Cod","Whiting",2568.88683493783
2013,2,"Cod","Whiting",2028.20425004643
2014,2,"Cod","Whiting",2771.91709192914
2015,2,"Cod","Whiting",3760.99771959824
2016,2,"Cod","Whiting",5541.50661747484
1974,3,"Cod","Whiting",19496.2137791618
1975,3,"Cod","Whiting",20490.0326570463
1976,3,"Cod","Whiting",26964.4772523556
1977,3,"Cod","Whiting",29167.2954244588
1978,3,"Cod","Whiting",28474.3457787453
1979,3,"Cod","Whiting",27485.5098220423
1980,3,"Cod","Whiting",28705.497941211
1981,3,"Cod","Whiting",23507.8124853931
1982,3,"Cod","Whiting",17073.2189543309
1983,3,"Cod","Whiting",12288.1540036486
1984,3,"Cod","Whiting",14785.3847149589
1985,3,"Cod","Whiting",13864.3887863326
1986,3,"Cod","Whiting",15222.1353374248
1987,3,"Cod","Whiting",16373.4514056759
1988,3,"Cod","Whiting",13675.1816673062
1989,3,"Cod","Whiting",13051.3840660299
1990,3,"Cod","Whiting",9537.75377064158
1991,3,"Cod","Whiting",6983.52945993328
1992,3,"Cod","Whiting",6879.17153682344
1993,3,"Cod","Whiting",6768.75164797785
1994,3,"Cod","Whiting",6627.53530007875
1995,3,"Cod","Whiting",7222.54321900386
1996,3,"Cod","Whiting",4904.78190635677
1997,3,"Cod","Whiting",5464.03670444078
1998,3,"Cod","Whiting",6751.31196775578
1999,3,"Cod","Whiting",4115.38550505876
2000,3,"Cod","Whiting",4065.43772067892
2001,3,"Cod","Whiting",4310.59240695447
2002,3,"Cod","Whiting",3124.77744883527
2003,3,"Cod","Whiting",2100.68910342254
2004,3,"Cod","Whiting",1738.38480901618
2005,3,"Cod","Whiting",1549.77637803779
2006,3,"Cod","Whiting",1734.26170720832
2007,3,"Cod","Whiting",2388.38031650492
2008,3,"Cod","Whiting",2300.84687251134
2009,3,"Cod","Whiting",1726.69437437662
2010,3,"Cod","Whiting",2487.18663607632
2011,3,"Cod","Whiting",3304.69885285144
2012,3,"Cod","Whiting",2513.01228732874
2013,3,"Cod","Whiting",2672.86122601573
2014,3,"Cod","Whiting",3593.5123395625
2015,3,"Cod","Whiting",5353.63279889356
2016,3,"Cod","Whiting",6653.50166985816
1974,4,"Cod","Whiting",31967.9873070754
1975,4,"Cod","Whiting",39444.7271741981
1976,4,"Cod","Whiting",46205.1439643238
1977,4,"Cod","Whiting",53394.1103679837
1978,4,"Cod","Whiting",47733.4244191211
1979,4,"Cod","Whiting",44918.85010958
1980,4,"Cod","Whiting",48716.4234346237
1981,4,"Cod","Whiting",38065.5285537376
1982,4,"Cod","Whiting",27133.7534573115
1983,4,"Cod","Whiting",20808.2284169303
1984,4,"Cod","Whiting",25371.4010878208
1985,4,"Cod","Whiting",27425.8616929798
1986,4,"Cod","Whiting",27835.0951206265
1987,4,"Cod","Whiting",29900.4363142051
1988,4,"Cod","Whiting",26864.0487657091
1989,4,"Cod","Whiting",21903.3703717913
1990,4,"Cod","Whiting",18686.2741701521
1991,4,"Cod","Whiting",11817.6938348317
1992,4,"Cod","Whiting",12287.2929490812
1993,4,"Cod","Whiting",12334.5205455013
1994,4,"Cod","Whiting",11014.5651534916
1995,4,"Cod","Whiting",12732.9713688034
1996,4,"Cod","Whiting",7996.75115059404
1997,4,"Cod","Whiting",10451.8327048779
1998,4,"Cod","Whiting",11757.8391279553
1999,4,"Cod","Whiting",5857.2330568283
2000,4,"Cod","Whiting",6401.11807696005
2001,4,"Cod","Whiting",7818.76975417412
2002,4,"Cod","Whiting",4924.75137559418
2003,4,"Cod","Whiting",3491.02034512256
2004,4,"Cod","Whiting",2993.05979059955
2005,4,"Cod","Whiting",2368.36618961552
2006,4,"Cod","Whiting",2815.9859361056
2007,4,"Cod","Whiting",4214.74474501759
2008,4,"Cod","Whiting",3854.60282946618
2009,4,"Cod","Whiting",2889.36768935945
2010,4,"Cod","Whiting",4398.504397232
2011,4,"Cod","Whiting",5457.86701567039
2012,4,"Cod","Whiting",4177.80346494385
2013,4,"Cod","Whiting",5166.44330564851
2014,4,"Cod","Whiting",6073.9953538816
2015,4,"Cod","Whiting",9349.15415953975
2016,4,"Cod","Whiting",11073.051632568
1974,3,"Fulmar","Whiting",3023.139257712
1975,3,"Fulmar","Whiting",2981.096659128
1976,3,"Fulmar","Whiting",3350.969745366
1977,3,"Fulmar","Whiting",3461.77880458
1978,3,"Fulmar","Whiting",3603.032433567
1979,3,"Fulmar","Whiting",2624.382021888
1980,3,"Fulmar","Whiting",2302.857228609
1981,3,"Fulmar","Whiting",2526.468187834
1982,3,"Fulmar","Whiting",1874.3016278742
1983,3,"Fulmar","Whiting",1862.3494683982
1984,3,"Fulmar","Whiting",2288.899333032
1985,3,"Fulmar","Whiting",2353.984834654
1986,3,"Fulmar","Whiting",2561.488808816
1987,3,"Fulmar","Whiting",2435.253406319
1988,3,"Fulmar","Whiting",3013.902920886
1989,3,"Fulmar","Whiting",2077.246938522
1990,3,"Fulmar","Whiting",2112.1899643
1991,3,"Fulmar","Whiting",1425.8467344748
1992,3,"Fulmar","Whiting",1839.061852614
1993,3,"Fulmar","Whiting",1358.241883746
1994,3,"Fulmar","Whiting",1027.7270516406
1995,3,"Fulmar","Whiting",895.767931048
1996,3,"Fulmar","Whiting",418.0560929766
1997,3,"Fulmar","Whiting",802.3756732524
1998,3,"Fulmar","Whiting",1671.07038084
1999,3,"Fulmar","Whiting",1393.353810792
2000,3,"Fulmar","Whiting",1216.32332455
2001,3,"Fulmar","Whiting",1234.148133349
2002,3,"Fulmar","Whiting",662.7269533899
2003,3,"Fulmar","Whiting",928.335655597
2004,3,"Fulmar","Whiting",961.1263815388
2005,3,"Fulmar","Whiting",801.370489985
2006,3,"Fulmar","Whiting",700.6733221656
2007,3,"Fulmar","Whiting",964.8810046278
2008,3,"Fulmar","Whiting",770.637465822
2009,3,"Fulmar","Whiting",407.0915602899
2010,3,"Fulmar","Whiting",749.75220787
2011,3,"Fulmar","Whiting",917.5903760524
2012,3,"Fulmar","Whiting",526.5695076856
2013,3,"Fulmar","Whiting",729.7118661822
2014,3,"Fulmar","Whiting",712.678171348
2015,3,"Fulmar","Whiting",901.256019072
2016,3,"Fulmar","Whiting",903.122321742
1974,1,"G. gurnards","Whiting",1469.363646114
1975,1,"G. gurnards","Whiting",3404.00129628
1976,1,"G. gurnards","Whiting",8339.314868118
1977,1,"G. gurnards","Whiting",576.81999999
1978,1,"G. gurnards","Whiting",4326.9610176
1979,1,"G. gurnards","Whiting",265.765151964
1980,1,"G. gurnards","Whiting",552.4417522962
1981,1,"G. gurnards","Whiting",6268.347416214
1982,1,"G. gurnards","Whiting",2043.400348704
1983,1,"G. gurnards","Whiting",1726.24917348
1984,1,"G. gurnards","Whiting",4824.428718096
1985,1,"G. gurnards","Whiting",1460.683879434
1986,1,"G. gurnards","Whiting",3620.672293329
1987,1,"G. gurnards","Whiting",2183.236401333
1988,1,"G. gurnards","Whiting",1083.068921415
1989,1,"G. gurnards","Whiting",4143.83220342
1990,1,"G. gurnards","Whiting",2892.369696918
1991,1,"G. gurnards","Whiting",2135.141724807
1992,1,"G. gurnards","Whiting",2690.107780464
1993,1,"G. gurnards","Whiting",3116.241827478
1994,1,"G. gurnards","Whiting",4643.723104137
1995,1,"G. gurnards","Whiting",4284.53916384
1996,1,"G. gurnards","Whiting",3900.121161924
1997,1,"G. gurnards","Whiting",2221.96817232
1998,1,"G. gurnards","Whiting",5497.382158632
1999,1,"G. gurnards","Whiting",12011.3776692
2000,1,"G. gurnards","Whiting",7189.350533703
2001,1,"G. gurnards","Whiting",6391.981224174
2002,1,"G. gurnards","Whiting",5413.38555654
2003,1,"G. gurnards","Whiting",2295.7806268215
2004,1,"G. gurnards","Whiting",2241.2039604513
2005,1,"G. gurnards","Whiting",1880.6923546242
2006,1,"G. gurnards","Whiting",1940.2642065924
2007,1,"G. gurnards","Whiting",1724.7978757464
2008,1,"G. gurnards","Whiting",2906.952206808
2009,1,"G. gurnards","Whiting",3009.36781704
2010,1,"G. gurnards","Whiting",2596.2157884
2011,1,"G. gurnards","Whiting",5025.671621724
2012,1,"G. gurnards","Whiting",3516.312925866
2013,1,"G. gurnards","Whiting",1771.0184272716
2014,1,"G. gurnards","Whiting",4147.3485222
2015,1,"G. gurnards","Whiting",2995.515607422
2016,1,"G. gurnards","Whiting",3880.606946697
1974,3,"G. gurnards","Whiting",30528.085451178
1975,3,"G. gurnards","Whiting",21213.653292776
1976,3,"G. gurnards","Whiting",31847.124703009
1977,3,"G. gurnards","Whiting",5212.065735115
1978,3,"G. gurnards","Whiting",36512.838363051
1979,3,"G. gurnards","Whiting",1430.7564434112
1980,3,"G. gurnards","Whiting",2284.5633523678
1981,3,"G. gurnards","Whiting",30825.195949914
1982,3,"G. gurnards","Whiting",8089.9498369974
1983,3,"G. gurnards","Whiting",7545.0851913532
1984,3,"G. gurnards","Whiting",18755.531411079
1985,3,"G. gurnards","Whiting",4471.03763935
1986,3,"G. gurnards","Whiting",10978.644463941
1987,3,"G. gurnards","Whiting",7743.796502001
1988,3,"G. gurnards","Whiting",4882.3329645948
1989,3,"G. gurnards","Whiting",9709.378412874
1990,3,"G. gurnards","Whiting",15901.498455956
1991,3,"G. gurnards","Whiting",10200.6263386159
1992,3,"G. gurnards","Whiting",22582.948405968
1993,3,"G. gurnards","Whiting",15194.1708118335
1994,3,"G. gurnards","Whiting",16111.6693183641
1995,3,"G. gurnards","Whiting",15633.0792917016
1996,3,"G. gurnards","Whiting",6752.1258466614
1997,3,"G. gurnards","Whiting",24624.7632772726
1998,3,"G. gurnards","Whiting",38739.89143755
1999,3,"G. gurnards","Whiting",51703.69219968
2000,3,"G. gurnards","Whiting",42262.5139529
2001,3,"G. gurnards","Whiting",39988.23368046
2002,3,"G. gurnards","Whiting",25317.2944874836
2003,3,"G. gurnards","Whiting",28767.263721283
2004,3,"G. gurnards","Whiting",30357.4304222428
2005,3,"G. gurnards","Whiting",27553.8560481522
2006,3,"G. gurnards","Whiting",32101.2957454696
2007,3,"G. gurnards","Whiting",44537.29756983
2008,3,"G. gurnards","Whiting",36583.3664157204
2009,3,"G. gurnards","Whiting",18059.4076562553
2010,3,"G. gurnards","Whiting",39287.455703465
2011,3,"G. gurnards","Whiting",43858.14737547
2012,3,"G. gurnards","Whiting",25962.719740548
2013,3,"G. gurnards","Whiting",28841.733126019
2014,3,"G. gurnards","Whiting",35264.748915418
2015,3,"G. gurnards","Whiting",57263.595166208
2016,3,"G. gurnards","Whiting",45425.594283539
1974,4,"G. gurnards","Whiting",50864.295764352
1975,4,"G. gurnards","Whiting",32667.54528576
1976,4,"G. gurnards","Whiting",53480.637986688
1977,4,"G. gurnards","Whiting",9198.3583700736
1978,4,"G. gurnards","Whiting",67622.202146112
1979,4,"G. gurnards","Whiting",1861.46036611392
1980,4,"G. gurnards","Whiting",4543.57380038016
1981,4,"G. gurnards","Whiting",76517.147438592
1982,4,"G. gurnards","Whiting",21114.326914272
1983,4,"G. gurnards","Whiting",15289.4723600256
1984,4,"G. gurnards","Whiting",34450.5964411584
1985,4,"G. gurnards","Whiting",9300.711162912
1986,4,"G. gurnards","Whiting",21372.0718881792
1987,4,"G. gurnards","Whiting",11286.6975057408
1988,4,"G. gurnards","Whiting",8647.1722608
1989,4,"G. gurnards","Whiting",13190.6188511232
1990,4,"G. gurnards","Whiting",18392.7099581568
1991,4,"G. gurnards","Whiting",12305.7916032576
1992,4,"G. gurnards","Whiting",27364.3137497856
1993,4,"G. gurnards","Whiting",21701.2665710592
1994,4,"G. gurnards","Whiting",24187.208832
1995,4,"G. gurnards","Whiting",24212.664488448
1996,4,"G. gurnards","Whiting",10478.291217408
1997,4,"G. gurnards","Whiting",30696.883172736
1998,4,"G. gurnards","Whiting",59023.2873312
1999,4,"G. gurnards","Whiting",71513.720978304
2000,4,"G. gurnards","Whiting",45405.960313536
2001,4,"G. gurnards","Whiting",42315.306974976
2002,4,"G. gurnards","Whiting",25122.96388224
2003,4,"G. gurnards","Whiting",34515.3933888
2004,4,"G. gurnards","Whiting",34585.680024
2005,4,"G. gurnards","Whiting",32609.15178048
2006,4,"G. gurnards","Whiting",27660.233643264
2007,4,"G. gurnards","Whiting",45766.59527136
2008,4,"G. gurnards","Whiting",36881.19115776
2009,4,"G. gurnards","Whiting",22254.020230656
2010,4,"G. gurnards","Whiting",50804.357991552
2011,4,"G. gurnards","Whiting",55504.914459456
2012,4,"G. gurnards","Whiting",30646.562303808
2013,4,"G. gurnards","Whiting",46899.84065472
2014,4,"G. gurnards","Whiting",45212.783670528
2015,4,"G. gurnards","Whiting",53949.477421056
2016,4,"G. gurnards","Whiting",55872.202209984
1974,3,"GBB. Gull","Whiting",265.4447888904
