"Year","Predator","Prey","Prey.no","eatenW"
1991,"Gannet","Herring",21,8010.99361635906
1992,"Gannet","Herring",21,6221.25575218541
1993,"Gannet","Herring",21,5099.03683204864
1994,"Gannet","Herring",21,4741.98345003377
1995,"Gannet","Herring",21,4547.27189303159
1996,"Gannet","Herring",21,5117.85131653252
1997,"Gannet","Herring",21,5571.29396569927
1998,"Gannet","Herring",21,7060.83661582605
1999,"Gannet","Herring",21,7908.69504929329
2000,"Gannet","Herring",21,8728.30576823625
2001,"Gannet","Herring",21,11675.4571625421
2002,"Gannet","Herring",21,14468.6909684712
2003,"Gannet","Herring",21,20464.5481492736
2004,"Gannet","Herring",21,18271.5401715689
2005,"Gannet","Herring",21,16753.6818113025
2006,"Gannet","Herring",21,13304.2656911941
2007,"Gannet","Herring",21,10924.5467188418
2008,"Gannet","Herring",21,10430.8301782024
2009,"Gannet","Herring",21,10684.739596869
2010,"Gannet","Herring",21,11531.2092864794
2011,"Gannet","Herring",21,17704.0094203466
2012,"Gannet","Herring",21,17832.3642033879
2013,"Gannet","Herring",21,16741.4141484987
2014,"Gannet","Herring",21,12900.3596557412
2015,"Gannet","Herring",21,15663.7634438232
2016,"Gannet","Herring",21,18617.8491962097
2017,"Gannet","Herring",21,12669.7869355227
2018,"Gannet","Herring",21,13744.2817585063
2019,"Gannet","Herring",21,10451.5819044371
1974,"GBB. Gull","Herring",21,66.8032422507361
1975,"GBB. Gull","Herring",21,44.2736162171863
1976,"GBB. Gull","Herring",21,27.6514012882885
1977,"GBB. Gull","Herring",21,20.0232821547863
1978,"GBB. Gull","Herring",21,23.1671731540486
1979,"GBB. Gull","Herring",21,27.125139909594
1980,"GBB. Gull","Herring",21,50.9951265279765
1981,"GBB. Gull","Herring",21,114.888877768072
1982,"GBB. Gull","Herring",21,224.660753566929
1983,"GBB. Gull","Herring",21,337.037675463841
1984,"GBB. Gull","Herring",21,380.654982463699
1985,"GBB. Gull","Herring",21,330.101780939453
1986,"GBB. Gull","Herring",21,349.3011749928
1987,"GBB. Gull","Herring",21,592.71582372411
1988,"GBB. Gull","Herring",21,654.700629120904
1989,"GBB. Gull","Herring",21,545.926981962103
1990,"GBB. Gull","Herring",21,417.361458115639
1991,"GBB. Gull","Herring",21,270.514162728589
1992,"GBB. Gull","Herring",21,233.488179437041
1993,"GBB. Gull","Herring",21,223.785583524443
1994,"GBB. Gull","Herring",21,222.862506444397
1995,"GBB. Gull","Herring",21,186.616466961598
1996,"GBB. Gull","Herring",21,148.290738253652
1997,"GBB. Gull","Herring",21,181.114302502416
1998,"GBB. Gull","Herring",21,190.802487192745
1999,"GBB. Gull","Herring",21,137.443072643117
2000,"GBB. Gull","Herring",21,214.217327567355
2001,"GBB. Gull","Herring",21,309.266813880677
2002,"GBB. Gull","Herring",21,473.021931331236
2003,"GBB. Gull","Herring",21,501.870480466131
2004,"GBB. Gull","Herring",21,386.231608467436
2005,"GBB. Gull","Herring",21,238.698970100847
2006,"GBB. Gull","Herring",21,210.975764021682
2007,"GBB. Gull","Herring",21,191.932885795933
2008,"GBB. Gull","Herring",21,219.835555766205
2009,"GBB. Gull","Herring",21,195.169081159936
2010,"GBB. Gull","Herring",21,233.363768901139
2011,"GBB. Gull","Herring",21,288.160163155001
2012,"GBB. Gull","Herring",21,250.536313484709
2013,"GBB. Gull","Herring",21,261.979189497904
2014,"GBB. Gull","Herring",21,294.149029622682
2015,"GBB. Gull","Herring",21,397.347612632317
2016,"GBB. Gull","Herring",21,379.740348151164
2017,"GBB. Gull","Herring",21,325.192313674251
2018,"GBB. Gull","Herring",21,207.128946872594
2019,"GBB. Gull","Herring",21,192.457616008448
1974,"Grey seal","Herring",21,17.8255496808261
1975,"Grey seal","Herring",21,14.3379983842243
1976,"Grey seal","Herring",21,9.15372847561464
1977,"Grey seal","Herring",21,8.84287993390017
1978,"Grey seal","Herring",21,11.888531628274
1979,"Grey seal","Herring",21,12.8103748216388
1980,"Grey seal","Herring",21,19.1754192899499
1981,"Grey seal","Herring",21,40.4943795700797
1982,"Grey seal","Herring",21,104.613144433809
1983,"Grey seal","Herring",21,158.092449997051
1984,"Grey seal","Herring",21,187.747912508691
1985,"Grey seal","Herring",21,180.912153582869
1986,"Grey seal","Herring",21,212.280273925296
1987,"Grey seal","Herring",21,299.849668370351
1988,"Grey seal","Herring",21,392.603260214162
1989,"Grey seal","Herring",21,479.934186560438
1990,"Grey seal","Herring",21,538.483359155598
1991,"Grey seal","Herring",21,463.551578077812
1992,"Grey seal","Herring",21,372.236274378763
1993,"Grey seal","Herring",21,323.564533022994
1994,"Grey seal","Herring",21,235.629788954492
1995,"Grey seal","Herring",21,265.094710668969
1996,"Grey seal","Herring",21,313.847028773914
1997,"Grey seal","Herring",21,367.969283240316
1998,"Grey seal","Herring",21,637.539683659438
1999,"Grey seal","Herring",21,548.306079425187
2000,"Grey seal","Herring",21,724.776343831112
2001,"Grey seal","Herring",21,1048.49459760407
2002,"Grey seal","Herring",21,2070.64921546185
2003,"Grey seal","Herring",21,3002.53828741643
2004,"Grey seal","Herring",21,3141.45007062674
2005,"Grey seal","Herring",21,2884.97337357729
2006,"Grey seal","Herring",21,1593.80581269201
2007,"Grey seal","Herring",21,1168.51868423158
2008,"Grey seal","Herring",21,1167.93739417675
2009,"Grey seal","Herring",21,1114.38455100693
2010,"Grey seal","Herring",21,1515.16177330778
2011,"Grey seal","Herring",21,2152.18989310958
2012,"Grey seal","Herring",21,1995.09397875228
2013,"Grey seal","Herring",21,1482.20502942472
2014,"Grey seal","Herring",21,1528.91940268526
2015,"Grey seal","Herring",21,1646.51627070797
2016,"Grey seal","Herring",21,2199.81489885094
2017,"Grey seal","Herring",21,916.92591138177
2018,"Grey seal","Herring",21,1191.06148823744
2019,"Grey seal","Herring",21,590.34655308665
1974,"Guillemot","Herring",21,2591.5581889942
1975,"Guillemot","Herring",21,2137.6803108674
1976,"Guillemot","Herring",21,841.234477254
1977,"Guillemot","Herring",21,903.2380135224
1978,"Guillemot","Herring",21,641.25638368252
1979,"Guillemot","Herring",21,1093.0257386169
1980,"Guillemot","Herring",21,5186.428604274
1981,"Guillemot","Herring",21,12845.191819299
1982,"Guillemot","Herring",21,18786.344835796
1983,"Guillemot","Herring",21,24074.848359356
1984,"Guillemot","Herring",21,21994.35674605
1985,"Guillemot","Herring",21,27750.703590481
1986,"Guillemot","Herring",21,25419.15259072
1987,"Guillemot","Herring",21,30863.62506868
1988,"Guillemot","Herring",21,30895.796444928
1989,"Guillemot","Herring",21,16713.352123786
1990,"Guillemot","Herring",21,17051.632791365
1991,"Guillemot","Herring",21,17841.87827076
1992,"Guillemot","Herring",21,18272.351894794
1993,"Guillemot","Herring",21,23401.161244727
1994,"Guillemot","Herring",21,18908.81986402
1995,"Guillemot","Herring",21,14212.322662701
1996,"Guillemot","Herring",21,18579.251395346
1997,"Guillemot","Herring",21,12751.059375246
1998,"Guillemot","Herring",21,12891.811152256
1999,"Guillemot","Herring",21,19808.457437528
2000,"Guillemot","Herring",21,31723.72706922
2001,"Guillemot","Herring",21,36572.098295708
2002,"Guillemot","Herring",21,42417.5395086
2003,"Guillemot","Herring",21,38252.354498164
2004,"Guillemot","Herring",21,26135.177289736
2005,"Guillemot","Herring",21,29391.769391998
2006,"Guillemot","Herring",21,22921.910438468
2007,"Guillemot","Herring",21,23944.46048835
2008,"Guillemot","Herring",21,23987.878311726
2009,"Guillemot","Herring",21,20985.148603385
2010,"Guillemot","Herring",21,17590.594832633
2011,"Guillemot","Herring",21,24444.025615046
2012,"Guillemot","Herring",21,24595.539626104
2013,"Guillemot","Herring",21,27016.902827059
2014,"Guillemot","Herring",21,30261.73652871
2015,"Guillemot","Herring",21,24654.773969102
2016,"Guillemot","Herring",21,15899.720946958
2017,"Guillemot","Herring",21,10065.503954916
2018,"Guillemot","Herring",21,12997.776619189
2019,"Guillemot","Herring",21,17007.187294884
1974,"H. porpoise","Herring",21,4250.39955187234
1975,"H. porpoise","Herring",21,2634.56215868167
1976,"H. porpoise","Herring",21,1308.48250151398
1977,"H. porpoise","Herring",21,1054.93345221679
1978,"H. porpoise","Herring",21,1188.84119646199
1979,"H. porpoise","Herring",21,1742.75451174845
1980,"H. porpoise","Herring",21,2821.34839522507
1981,"H. porpoise","Herring",21,5084.8864738503
1982,"H. porpoise","Herring",21,10738.0906362307
1983,"H. porpoise","Herring",21,16348.7113897786
1984,"H. porpoise","Herring",21,19645.5007526936
1985,"H. porpoise","Herring",21,20036.552418782
1986,"H. porpoise","Herring",21,20519.0015099949
1987,"H. porpoise","Herring",21,25000.2584646917
1988,"H. porpoise","Herring",21,31222.1985894797
1989,"H. porpoise","Herring",21,29302.8710954765
1990,"H. porpoise","Herring",21,28483.3030414543
1991,"H. porpoise","Herring",21,26621.0794884998
1992,"H. porpoise","Herring",21,23024.9376593885
1993,"H. porpoise","Herring",21,20814.4562679518
1994,"H. porpoise","Herring",21,19353.2315926274
1995,"H. porpoise","Herring",21,17528.9197665198
1996,"H. porpoise","Herring",21,20037.2579665774
1997,"H. porpoise","Herring",21,22489.991087516
1998,"H. porpoise","Herring",21,24310.8488173274
1999,"H. porpoise","Herring",21,29814.8540538368
2000,"H. porpoise","Herring",21,33315.5058487292
2001,"H. porpoise","Herring",21,39251.8386151996
2002,"H. porpoise","Herring",21,52807.278347857
2003,"H. porpoise","Herring",21,63700.7717245826
2004,"H. porpoise","Herring",21,62060.7853281079
2005,"H. porpoise","Herring",21,51493.005750542
2006,"H. porpoise","Herring",21,41620.0570947975
2007,"H. porpoise","Herring",21,36022.0657272776
2008,"H. porpoise","Herring",21,35726.7507859112
2009,"H. porpoise","Herring",21,39943.2035667568
2010,"H. porpoise","Herring",21,41144.3875335912
2011,"H. porpoise","Herring",21,46850.3501629067
2012,"H. porpoise","Herring",21,52125.3366891488
2013,"H. porpoise","Herring",21,47602.1242029031
2014,"H. porpoise","Herring",21,47436.521546666
2015,"H. porpoise","Herring",21,49697.7384375622
2016,"H. porpoise","Herring",21,53289.6586929878
2017,"H. porpoise","Herring",21,42956.8999056689
2018,"H. porpoise","Herring",21,42759.2886043468
2019,"H. porpoise","Herring",21,35428.8832843732
1974,"Hake","Herring",21,144.389003101819
1975,"Hake","Herring",21,110.312691553378
1976,"Hake","Herring",21,50.7689995735678
1977,"Hake","Herring",21,48.2869737799897
1978,"Hake","Herring",21,75.8507677511722
1979,"Hake","Herring",21,97.7780839567692
1980,"Hake","Herring",21,155.709466377558
1981,"Hake","Herring",21,373.140556934839
1982,"Hake","Herring",21,319.03347552043
1983,"Hake","Herring",21,498.290163286281
1984,"Hake","Herring",21,1065.1241828881
1985,"Hake","Herring",21,1513.70944874404
1986,"Hake","Herring",21,999.552542117877
1987,"Hake","Herring",21,1147.1789144924
1988,"Hake","Herring",21,2000.7984614165
1989,"Hake","Herring",21,890.305859467631
1990,"Hake","Herring",21,672.366226194714
1991,"Hake","Herring",21,593.946244275408
1992,"Hake","Herring",21,511.324784422078
1993,"Hake","Herring",21,722.277821852432
1994,"Hake","Herring",21,417.794802571799
1995,"Hake","Herring",21,209.105028647203
1996,"Hake","Herring",21,266.650120691723
1997,"Hake","Herring",21,201.539404654104
1998,"Hake","Herring",21,330.461154314009
1999,"Hake","Herring",21,390.021299197063
2000,"Hake","Herring",21,456.704185547068
2001,"Hake","Herring",21,1021.62339662835
2002,"Hake","Herring",21,1041.61029720795
2003,"Hake","Herring",21,1625.02944734401
2004,"Hake","Herring",21,2154.53272698661
2005,"Hake","Herring",21,1746.42781115016
2006,"Hake","Herring",21,1129.61726293214
2007,"Hake","Herring",21,1296.73225877823
2008,"Hake","Herring",21,1923.56798590103
2009,"Hake","Herring",21,2601.30204060641
2010,"Hake","Herring",21,4829.2726925551
2011,"Hake","Herring",21,15078.0999860958
2012,"Hake","Herring",21,20545.8316116453
2013,"Hake","Herring",21,14266.3190754735
2014,"Hake","Herring",21,15417.9557620213
2015,"Hake","Herring",21,15744.992653684
2016,"Hake","Herring",21,22869.0340871404
2017,"Hake","Herring",21,18688.2929671538
2018,"Hake","Herring",21,17308.8468952991
2019,"Hake","Herring",21,8122.25309626288
1974,"Her. Gull","Herring",21,142.773273147735
1975,"Her. Gull","Herring",21,92.7849434222871
1976,"Her. Gull","Herring",21,60.1783213429876
1977,"Her. Gull","Herring",21,44.4116712054608
1978,"Her. Gull","Herring",21,52.3262458177651
1979,"Her. Gull","Herring",21,61.5973355055731
1980,"Her. Gull","Herring",21,121.692926302248
1981,"Her. Gull","Herring",21,285.460279696125
1982,"Her. Gull","Herring",21,538.906706662436
1983,"Her. Gull","Herring",21,796.90760757006
1984,"Her. Gull","Herring",21,884.36418876723
1985,"Her. Gull","Herring",21,763.683884737732
1986,"Her. Gull","Herring",21,856.713187954514
1987,"Her. Gull","Herring",21,1456.80199908096
1988,"Her. Gull","Herring",21,1554.18019459222
1989,"Her. Gull","Herring",21,1280.01272317602
1990,"Her. Gull","Herring",21,949.099037341041
1991,"Her. Gull","Herring",21,608.327292147826
1992,"Her. Gull","Herring",21,563.834975641836
1993,"Her. Gull","Herring",21,584.064551853519
1994,"Her. Gull","Herring",21,634.100958522782
1995,"Her. Gull","Herring",21,563.823423130309
1996,"Her. Gull","Herring",21,497.165807834626
1997,"Her. Gull","Herring",21,634.052313192583
1998,"Her. Gull","Herring",21,644.59719393432
1999,"Her. Gull","Herring",21,474.45439634564
2000,"Her. Gull","Herring",21,762.437537453394
2001,"Her. Gull","Herring",21,1159.05616366268
2002,"Her. Gull","Herring",21,1630.31040132142
2003,"Her. Gull","Herring",21,1768.20323024762
2004,"Her. Gull","Herring",21,1178.50747324401
2005,"Her. Gull","Herring",21,659.806550169204
2006,"Her. Gull","Herring",21,596.726865695301
2007,"Her. Gull","Herring",21,554.13151398595
2008,"Her. Gull","Herring",21,549.432060776268
2009,"Her. Gull","Herring",21,479.370210832953
2010,"Her. Gull","Herring",21,531.752284976447
2011,"Her. Gull","Herring",21,630.594045071379
2012,"Her. Gull","Herring",21,523.780536476149
2013,"Her. Gull","Herring",21,556.357468488946
2014,"Her. Gull","Herring",21,620.735375016337
2015,"Her. Gull","Herring",21,948.295787375517
2016,"Her. Gull","Herring",21,977.571241939893
2017,"Her. Gull","Herring",21,813.871489701474
2018,"Her. Gull","Herring",21,434.242397139131
2019,"Her. Gull","Herring",21,462.971746778586
1974,"Kittiwake","Herring",21,280.12731216391
1975,"Kittiwake","Herring",21,204.33871627324
1976,"Kittiwake","Herring",21,115.242598593828
1977,"Kittiwake","Herring",21,86.863320946238
1978,"Kittiwake","Herring",21,82.622939882881
1979,"Kittiwake","Herring",21,147.208906781576
1980,"Kittiwake","Herring",21,445.36670335322
1981,"Kittiwake","Herring",21,1098.87203286977
1982,"Kittiwake","Herring",21,1837.67594808048
1983,"Kittiwake","Herring",21,2424.53179403994
1984,"Kittiwake","Herring",21,2467.79611069364
1985,"Kittiwake","Herring",21,2478.14268107726
1986,"Kittiwake","Herring",21,2789.45735742514
1987,"Kittiwake","Herring",21,3678.3868044079
1988,"Kittiwake","Herring",21,3203.80392578638
1989,"Kittiwake","Herring",21,1950.52674404954
1990,"Kittiwake","Herring",21,1475.51680643871
1991,"Kittiwake","Herring",21,1460.84614599275
1992,"Kittiwake","Herring",21,1382.43518884216
1993,"Kittiwake","Herring",21,1420.07924507208
1994,"Kittiwake","Herring",21,1291.03485584439
1995,"Kittiwake","Herring",21,1024.05737903382
1996,"Kittiwake","Herring",21,814.87794458218
1997,"Kittiwake","Herring",21,819.41035262605
1998,"Kittiwake","Herring",21,632.0813996118
1999,"Kittiwake","Herring",21,586.48371318705
2000,"Kittiwake","Herring",21,1214.28122660635
2001,"Kittiwake","Herring",21,1218.0077442951
2002,"Kittiwake","Herring",21,1943.6142482192
2003,"Kittiwake","Herring",21,1419.70438367652
2004,"Kittiwake","Herring",21,700.87912233897
2005,"Kittiwake","Herring",21,717.00815358298
2006,"Kittiwake","Herring",21,571.54722549978
2007,"Kittiwake","Herring",21,556.19244472691
2008,"Kittiwake","Herring",21,656.85359011158
2009,"Kittiwake","Herring",21,674.27392708074
2010,"Kittiwake","Herring",21,726.33798382677
2011,"Kittiwake","Herring",21,894.7902931687
2012,"Kittiwake","Herring",21,770.98863331799
2013,"Kittiwake","Herring",21,658.94272471999
2014,"Kittiwake","Herring",21,800.119892016
2015,"Kittiwake","Herring",21,1104.95508498135
2016,"Kittiwake","Herring",21,823.30284268422
2017,"Kittiwake","Herring",21,389.74382689998
2018,"Kittiwake","Herring",21,423.86266419298
2019,"Kittiwake","Herring",21,436.04582142913
1974,"Mackerel","Herring",21,12985.7754124987
1975,"Mackerel","Herring",21,5256.4463118898
1976,"Mackerel","Herring",21,2419.18868731303
1977,"Mackerel","Herring",21,1136.02836089021
1978,"Mackerel","Herring",21,729.181845749886
1979,"Mackerel","Herring",21,4179.93487580085
1980,"Mackerel","Herring",21,15588.9726286641
1981,"Mackerel","Herring",21,21742.2860248425
1982,"Mackerel","Herring",21,37882.3086047824
1983,"Mackerel","Herring",21,35635.970707013
1984,"Mackerel","Herring",21,39173.1211605853
1985,"Mackerel","Herring",21,62976.4475387152
1986,"Mackerel","Herring",21,77458.4011687024
1987,"Mackerel","Herring",21,70068.3588499308
1988,"Mackerel","Herring",21,38379.6339126458
1989,"Mackerel","Herring",21,31118.0364091932
1990,"Mackerel","Herring",21,30373.3701429694
1991,"Mackerel","Herring",21,37944.5987365503
1992,"Mackerel","Herring",21,45609.9062591689
1993,"Mackerel","Herring",21,42033.5451892652
1994,"Mackerel","Herring",21,31274.6115696674
1995,"Mackerel","Herring",21,37884.4095264574
1996,"Mackerel","Herring",21,38297.1527777422
1997,"Mackerel","Herring",21,24039.3211649752
1998,"Mackerel","Herring",21,16850.2175432022
1999,"Mackerel","Herring",21,47984.2120269283
2000,"Mackerel","Herring",21,30412.504140198
2001,"Mackerel","Herring",21,76149.0962895139
2002,"Mackerel","Herring",21,26186.4222450488
2003,"Mackerel","Herring",21,20987.3035398958
2004,"Mackerel","Herring",21,22146.7601510822
2005,"Mackerel","Herring",21,16603.8332756465
2006,"Mackerel","Herring",21,22870.4114753355
2007,"Mackerel","Herring",21,34600.7204414101
2008,"Mackerel","Herring",21,32274.6539003098
2009,"Mackerel","Herring",21,34147.4187456983
2010,"Mackerel","Herring",21,30194.5360919119
2011,"Mackerel","Herring",21,35056.2937348583
2012,"Mackerel","Herring",21,35212.5119914025
2013,"Mackerel","Herring",21,40677.3259937796
2014,"Mackerel","Herring",21,45434.14102334
2015,"Mackerel","Herring",21,13388.6965721971
2016,"Mackerel","Herring",21,22053.0380689433
2017,"Mackerel","Herring",21,9779.8834712922
2018,"Mackerel","Herring",21,22587.7296266554
2019,"Mackerel","Herring",21,15789.0984412396
1974,"N.horse mac","Herring",21,10570.6747040328
