Species.n Year Quarter Age N west consum
9 1997 2 3 168844 0.584813 0.14194
9 1997 3 0 -1 -1 0
9 1997 3 1 15628 0.030052 0.0466235
9 1997 3 2 33462 0.134943 0.0934059
9 1997 3 3 199829 0.584813 0.184083
9 1997 4 0 -1 -1 0
9 1997 4 1 23288 0.030052 0.0525823
9 1997 4 2 37800 0.134943 0.128157
9 1997 4 3 290813 0.584813 0.30585
9 1998 1 1 20756 0.030052 0.0290548
9 1998 1 2 30345 0.134943 0.0661736
9 1998 1 3 190810 0.584813 0.147811
9 1998 2 1 8723 0.030052 0.0313706
9 1998 2 2 15972 0.134943 0.0673337
9 1998 2 3 130334 0.584813 0.14194
9 1998 3 0 -1 -1 0
9 1998 3 1 11994 0.030052 0.0466235
9 1998 3 2 24481 0.134943 0.0934059
9 1998 3 3 154253 0.584813 0.184083
9 1998 4 0 -1 -1 0
9 1998 4 1 17873 0.030052 0.0525823
9 1998 4 2 27655 0.134943 0.128157
9 1998 4 3 224486 0.584813 0.30585
9 1999 1 1 36216 0.030052 0.0290548
9 1999 1 2 55360 0.134943 0.0661736
9 1999 1 3 188058 0.584813 0.147811
9 1999 2 1 15220 0.030052 0.0313706
9 1999 2 2 29139 0.134943 0.0673337
9 1999 2 3 128454 0.584813 0.14194
9 1999 3 0 -1 -1 0
9 1999 3 1 20927 0.030052 0.0466235
9 1999 3 2 44662 0.134943 0.0934059
9 1999 3 3 152027 0.584813 0.184083
9 1999 4 0 -1 -1 0
9 1999 4 1 31186 0.030052 0.0525823
9 1999 4 2 50453 0.134943 0.128157
9 1999 4 3 221248 0.584813 0.30585
9 2000 1 1 48264 0.030052 0.0290548
9 2000 1 2 59789 0.134943 0.0661736
9 2000 1 3 238226 0.584813 0.147811
9 2000 2 1 20284 0.030052 0.0313706
9 2000 2 2 31470 0.134943 0.0673337
9 2000 2 3 162722 0.584813 0.14194
9 2000 3 0 -1 -1 0
9 2000 3 1 27889 0.030052 0.0466235
9 2000 3 2 48235 0.134943 0.0934059
9 2000 3 3 192584 0.584813 0.184083
9 2000 4 0 -1 -1 0
9 2000 4 1 41561 0.030052 0.0525823
9 2000 4 2 54489 0.134943 0.128157
9 2000 4 3 280270 0.584813 0.30585
9 2001 1 1 38110 0.030052 0.0290548
9 2001 1 2 83520 0.134943 0.0661736
9 2001 1 3 179822 0.584813 0.147811
9 2001 2 1 16016 0.030052 0.0313706
9 2001 2 2 43961 0.134943 0.0673337
9 2001 2 3 122829 0.584813 0.14194
9 2001 3 0 -1 -1 0
9 2001 3 1 22022 0.030052 0.0466235
9 2001 3 2 67380 0.134943 0.0934059
9 2001 3 3 145370 0.584813 0.184083
9 2001 4 0 -1 -1 0
9 2001 4 1 32817 0.030052 0.0525823
9 2001 4 2 76116 0.134943 0.128157
9 2001 4 3 211559 0.584813 0.30585
9 2002 1 1 36665 0.030052 0.0290548
9 2002 1 2 59685 0.134943 0.0661736
9 2002 1 3 143741 0.584813 0.147811
9 2002 2 1 15409 0.030052 0.0313706
9 2002 2 2 31415 0.134943 0.0673337
9 2002 2 3 98183 0.584813 0.14194
9 2002 3 0 -1 -1 0
9 2002 3 1 21187 0.030052 0.0466235
9 2002 3 2 48151 0.134943 0.0934059
9 2002 3 3 116201 0.584813 0.184083
9 2002 4 0 -1 -1 0
9 2002 4 1 31573 0.030052 0.0525823
9 2002 4 2 54394 0.134943 0.128157
9 2002 4 3 169109 0.584813 0.30585
9 2003 1 1 23547 0.030052 0.0290548
9 2003 1 2 55412 0.134943 0.0661736
9 2003 1 3 138825 0.584813 0.147811
9 2003 2 1 9896 0.030052 0.0313706
9 2003 2 2 29166 0.134943 0.0673337
9 2003 2 3 94826 0.584813 0.14194
9 2003 3 0 -1 -1 0
9 2003 3 1 13607 0.030052 0.0466235
9 2003 3 2 44704 0.134943 0.0934059
9 2003 3 3 112228 0.584813 0.184083
9 2003 4 0 -1 -1 0
9 2003 4 1 20277 0.030052 0.0525823
9 2003 4 2 50500 0.134943 0.128157
9 2003 4 3 163326 0.584813 0.30585
9 2004 1 1 19306 0.030052 0.0290548
9 2004 1 2 54857 0.134943 0.0661736
9 2004 1 3 115528 0.584813 0.147811
9 2004 2 1 8114 0.030052 0.0313706
9 2004 2 2 28874 0.134943 0.0673337
9 2004 2 3 78912 0.584813 0.14194
9 2004 3 0 -1 -1 0
9 2004 3 1 11156 0.030052 0.0466235
9 2004 3 2 44256 0.134943 0.0934059
9 2004 3 3 93394 0.584813 0.184083
9 2004 4 0 -1 -1 0
9 2004 4 1 16625 0.030052 0.0525823
9 2004 4 2 49994 0.134943 0.128157
9 2004 4 3 135917 0.584813 0.30585
9 2005 1 1 13160 0.030052 0.0290548
9 2005 1 2 43638 0.134943 0.0661736
9 2005 1 3 114159 0.584813 0.147811
9 2005 2 1 5531 0.030052 0.0313706
9 2005 2 2 22969 0.134943 0.0673337
9 2005 2 3 77977 0.584813 0.14194
9 2005 3 0 -1 -1 0
9 2005 3 1 7604 0.030052 0.0466235
9 2005 3 2 35206 0.134943 0.0934059
9 2005 3 3 92287 0.584813 0.184083
9 2005 4 0 -1 -1 0
9 2005 4 1 11332 0.030052 0.0525823
9 2005 4 2 39770 0.134943 0.128157
9 2005 4 3 134307 0.584813 0.30585
9 2006 1 1 9512 0.030052 0.0290548
9 2006 1 2 28511 0.134943 0.0661736
9 2006 1 3 103407 0.584813 0.147811
9 2006 2 1 3998 0.030052 0.0313706
9 2006 2 2 15007 0.134943 0.0673337
9 2006 2 3 70633 0.584813 0.14194
9 2006 3 0 -1 -1 0
9 2006 3 1 5497 0.030052 0.0466235
9 2006 3 2 23001 0.134943 0.0934059
9 2006 3 3 83595 0.584813 0.184083
9 2006 4 0 -1 -1 0
9 2006 4 1 8191 0.030052 0.0525823
9 2006 4 2 25984 0.134943 0.128157
9 2006 4 3 121658 0.584813 0.30585
9 2007 1 1 11404 0.030052 0.0290548
9 2007 1 2 26376 0.134943 0.0661736
9 2007 1 3 172141 0.584813 0.147811
9 2007 2 1 4793 0.030052 0.0313706
9 2007 2 2 13883 0.134943 0.0673337
9 2007 2 3 117582 0.584813 0.14194
9 2007 3 0 -1 -1 0
9 2007 3 1 6590 0.030052 0.0466235
9 2007 3 2 21279 0.134943 0.0934059
9 2007 3 3 139160 0.584813 0.184083
9 2007 4 0 -1 -1 0
9 2007 4 1 9821 0.030052 0.0525823
9 2007 4 2 24037 0.134943 0.128157
9 2007 4 3 202522 0.584813 0.30585
9 2008 1 1 2311 0.030052 0.0290548
9 2008 1 2 12605 0.134943 0.0661736
9 2008 1 3 139208 0.584813 0.147811
9 2008 2 1 971 0.030052 0.0313706
9 2008 2 2 6634 0.134943 0.0673337
9 2008 2 3 95087 0.584813 0.14194
9 2008 3 0 -1 -1 0
9 2008 3 1 1336 0.030052 0.0466235
9 2008 3 2 10169 0.134943 0.0934059
9 2008 3 3 112537 0.584813 0.184083
9 2008 4 0 -1 -1 0
9 2008 4 1 1990 0.030052 0.0525823
9 2008 4 2 11487 0.134943 0.128157
9 2008 4 3 163777 0.584813 0.30585
9 2009 1 1 4672 0.030052 0.0290548
9 2009 1 2 8332 0.134943 0.0661736
9 2009 1 3 110260 0.584813 0.147811
9 2009 2 1 1964 0.030052 0.0313706
9 2009 2 2 4386 0.134943 0.0673337
9 2009 2 3 75314 0.584813 0.14194
9 2009 3 0 -1 -1 0
9 2009 3 1 2700 0.030052 0.0466235
9 2009 3 2 6722 0.134943 0.0934059
9 2009 3 3 89135 0.584813 0.184083
9 2009 4 0 -1 -1 0
9 2009 4 1 4023 0.030052 0.0525823
9 2009 4 2 7593 0.134943 0.128157
9 2009 4 3 129720 0.584813 0.30585
9 2010 1 1 7245 0.030052 0.0290548
9 2010 1 2 5379 0.134943 0.0661736
9 2010 1 3 76202 0.584813 0.147811
9 2010 2 1 3045 0.030052 0.0313706
9 2010 2 2 2831 0.134943 0.0673337
9 2010 2 3 52050 0.584813 0.14194
9 2010 3 0 -1 -1 0
9 2010 3 1 4186 0.030052 0.0466235
9 2010 3 2 4340 0.134943 0.0934059
9 2010 3 3 61602 0.584813 0.184083
9 2010 4 0 -1 -1 0
9 2010 4 1 6238 0.030052 0.0525823
9 2010 4 2 4903 0.134943 0.128157
9 2010 4 3 89650 0.584813 0.30585
9 2011 1 1 9016 0.030052 0.0290548
9 2011 1 2 9352 0.134943 0.0661736
9 2011 1 3 85721 0.584813 0.147811
9 2011 2 1 3789 0.030052 0.0313706
9 2011 2 2 4923 0.134943 0.0673337
9 2011 2 3 58552 0.584813 0.14194
9 2011 3 0 -1 -1 0
9 2011 3 1 5210 0.030052 0.0466235
9 2011 3 2 7545 0.134943 0.0934059
9 2011 3 3 69297 0.584813 0.184083
9 2011 4 0 -1 -1 0
9 2011 4 1 7764 0.030052 0.0525823
9 2011 4 2 8523 0.134943 0.128157
9 2011 4 3 100849 0.584813 0.30585
9 2012 1 1 8676 0.030052 0.0290548
9 2012 1 2 17531 0.134943 0.0661736
9 2012 1 3 80054 0.584813 0.147811
9 2012 2 1 3646 0.030052 0.0313706
9 2012 2 2 9227 0.134943 0.0673337
9 2012 2 3 54682 0.584813 0.14194
9 2012 3 0 -1 -1 0
9 2012 3 1 5013 0.030052 0.0466235
9 2012 3 2 14143 0.134943 0.0934059
9 2012 3 3 64716 0.584813 0.184083
9 2012 4 0 -1 -1 0
9 2012 4 1 7471 0.030052 0.0525823
9 2012 4 2 15977 0.134943 0.128157
9 2012 4 3 94183 0.584813 0.30585
9 2013 1 1 6509 0.030052 0.0290548
9 2013 1 2 14598 0.134943 0.0661736
9 2013 1 3 50098 0.584813 0.147811
9 2013 2 1 2736 0.030052 0.0313706
9 2013 2 2 7684 0.134943 0.0673337
9 2013 2 3 34220 0.584813 0.14194
9 2013 3 0 -1 -1 0
9 2013 3 1 3761 0.030052 0.0466235
9 2013 3 2 11777 0.134943 0.0934059
9 2013 3 3 40500 0.584813 0.184083
9 2013 4 0 -1 -1 0
9 2013 4 1 5605 0.030052 0.0525823
9 2013 4 2 13304 0.134943 0.128157
9 2013 4 3 58940 0.584813 0.30585
9 2014 1 1 2137 0.030052 0.0290548
9 2014 1 2 10302 0.134943 0.0661736
9 2014 1 3 71143 0.584813 0.147811
9 2014 2 1 898 0.030052 0.0313706
9 2014 2 2 5422 0.134943 0.0673337
9 2014 2 3 48595 0.584813 0.14194
9 2014 3 0 -1 -1 0
9 2014 3 1 1235 0.030052 0.0466235
9 2014 3 2 8311 0.134943 0.0934059
9 2014 3 3 57512 0.584813 0.184083
9 2014 4 0 -1 -1 0
9 2014 4 1 1840 0.030052 0.0525823
9 2014 4 2 9389 0.134943 0.128157
9 2014 4 3 83698 0.584813 0.30585
9 2015 1 1 8172 0.030052 0.0290548
9 2015 1 2 14754 0.134943 0.0661736
9 2015 1 3 89140 0.584813 0.147811
9 2015 2 1 3434 0.030052 0.0313706
9 2015 2 2 7766 0.134943 0.0673337
9 2015 2 3 60888 0.584813 0.14194
9 2015 3 0 -1 -1 0
9 2015 3 1 4722 0.030052 0.0466235
9 2015 3 2 11903 0.134943 0.0934059
9 2015 3 3 72061 0.584813 0.184083
9 2015 4 0 -1 -1 0
9 2015 4 1 7037 0.030052 0.0525823
9 2015 4 2 13446 0.134943 0.128157
9 2015 4 3 104872 0.584813 0.30585
9 2016 1 1 6487 0.030052 0.0290548
9 2016 1 2 14481 0.134943 0.0661736
9 2016 1 3 82512 0.584813 0.147811
9 2016 2 1 2726 0.030052 0.0313706
9 2016 2 2 7622 0.134943 0.0673337
9 2016 2 3 56360 0.584813 0.14194
9 2016 3 0 -1 -1 0
9 2016 3 1 3749 0.030052 0.0466235
9 2016 3 2 11682 0.134943 0.0934059
9 2016 3 3 66703 0.584813 0.184083
9 2016 4 0 -1 -1 0
9 2016 4 1 5586 0.030052 0.0525823
9 2016 4 2 13197 0.134943 0.128157
9 2016 4 3 97074 0.584813 0.30585
10 1974 1 1 1129 0.00424 0.00371261
10 1974 1 2 473678 0.043542 0.0279462
10 1974 1 3 803298 0.124202 0.0693161
10 1974 1 4 75107 0.347154 0.168926
10 1974 2 1 631 0.00424 0.00936982
10 1974 2 2 332541 0.043542 0.0590217
10 1974 2 3 489169 0.124202 0.135117
10 1974 2 4 36070 0.347154 0.30439
10 1974 3 0 -1 -1 0
10 1974 3 1 304 0.00424 0.0169819
10 1974 3 2 379821 0.043542 0.0871022
10 1974 3 3 686736 0.124202 0.181788
10 1974 3 4 57498 0.347154 0.374031
10 1974 4 0 -1 -1 0
10 1974 4 1 3071 0.00424 0.00877296
10 1974 4 2 611350 0.043542 0.052839
10 1974 4 3 1.32339e+006 0.124202 0.118546
10 1974 4 4 130650 0.347154 0.261829
10 1975 1 1 293 0.00424 0.00371261
10 1975 1 2 285247 0.043542 0.0279462
10 1975 1 3 468297 0.124202 0.0693161
10 1975 1 4 81948 0.347154 0.168926
10 1975 2 1 164 0.00424 0.00936982
10 1975 2 2 200255 0.043542 0.0590217
10 1975 2 3 285170 0.124202 0.135117
10 1975 2 4 39355 0.347154 0.30439
10 1975 3 0 -1 -1 0
10 1975 3 1 79 0.00424 0.0169819
10 1975 3 2 228727 0.043542 0.0871022
10 1975 3 3 400345 0.124202 0.181788
10 1975 3 4 62734 0.347154 0.374031
10 1975 4 0 -1 -1 0
10 1975 4 1 796 0.00424 0.00877296
10 1975 4 2 368153 0.043542 0.052839
10 1975 4 3 771493 0.124202 0.118546
10 1975 4 4 142549 0.347154 0.261829
10 1976 1 1 4306 0.00424 0.00371261
10 1976 1 2 609611 0.043542 0.0279462
10 1976 1 3 713276 0.124202 0.0693161
10 1976 1 4 259068 0.347154 0.168926
10 1976 2 1 2408 0.00424 0.00936982
10 1976 2 2 427972 0.043542 0.0590217
10 1976 2 3 434350 0.124202 0.135117
10 1976 2 4 124415 0.347154 0.30439
10 1976 3 0 -1 -1 0
10 1976 3 1 1160 0.00424 0.0169819
10 1976 3 2 488821 0.043542 0.0871022
10 1976 3 3 609776 0.124202 0.181788
10 1976 3 4 198327 0.347154 0.374031
10 1976 4 0 -1 -1 0
10 1976 4 1 11710 0.00424 0.00877296
10 1976 4 2 786792 0.043542 0.052839
10 1976 4 3 1.17508e+006 0.124202 0.118546
10 1976 4 4 450651 0.347154 0.261829
10 1977 1 1 1641 0.00424 0.00371261
10 1977 1 2 78750 0.043542 0.0279462
10 1977 1 3 132837 0.124202 0.0693161
10 1977 1 4 16938 0.347154 0.168926
10 1977 2 1 917 0.00424 0.00936982
10 1977 2 2 55286 0.043542 0.0590217
10 1977 2 3 80891 0.124202 0.135117
10 1977 2 4 8134 0.347154 0.30439
10 1977 3 0 -1 -1 0
10 1977 3 1 442 0.00424 0.0169819
10 1977 3 2 63146 0.043542 0.0871022
10 1977 3 3 113561 0.124202 0.181788
10 1977 3 4 12967 0.347154 0.374031
10 1977 4 0 -1 -1 0
10 1977 4 1 4462 0.00424 0.00877296
10 1977 4 2 101638 0.043542 0.052839
10 1977 4 3 218841 0.124202 0.118546
10 1977 4 4 29464 0.347154 0.261829
10 1978 1 1 1104 0.00424 0.00371261
10 1978 1 2 435702 0.043542 0.0279462
10 1978 1 3 1.15226e+006 0.124202 0.0693161
10 1978 1 4 112412 0.347154 0.168926
10 1978 2 1 618 0.00424 0.00936982
10 1978 2 2 305881 0.043542 0.0590217
10 1978 2 3 701667 0.124202 0.135117
10 1978 2 4 53985 0.347154 0.30439
10 1978 3 0 -1 -1 0
10 1978 3 1 297 0.00424 0.0169819
10 1978 3 2 349371 0.043542 0.0871022
10 1978 3 3 985058 0.124202 0.181788
10 1978 3 4 86056 0.347154 0.374031
10 1978 4 0 -1 -1 0
10 1978 4 1 3003 0.00424 0.00877296
10 1978 4 2 562338 0.043542 0.052839
10 1978 4 3 1.89828e+006 0.124202 0.118546
10 1978 4 4 195541 0.347154 0.261829
10 1979 1 1 2492 0.00424 0.00371261
10 1979 1 2 40946 0.043542 0.0279462
10 1979 1 3 26402 0.124202 0.0693161
10 1979 1 4 7320 0.347154 0.168926
10 1979 2 1 1393 0.00424 0.00936982
10 1979 2 2 28746 0.043542 0.0590217
10 1979 2 3 16078 0.124202 0.135117
10 1979 2 4 3515 0.347154 0.30439
10 1979 3 0 -1 -1 0
10 1979 3 1 671 0.00424 0.0169819
10 1979 3 2 32833 0.043542 0.0871022
10 1979 3 3 22571 0.124202 0.181788
10 1979 3 4 5603 0.347154 0.374031
10 1979 4 0 -1 -1 0
10 1979 4 1 6776 0.00424 0.00877296
10 1979 4 2 52847 0.043542 0.052839
10 1979 4 3 43497 0.124202 0.118546
10 1979 4 4 12733 0.347154 0.261829
10 1980 1 1 950 0.00424 0.00371261
10 1980 1 2 32510 0.043542 0.0279462
10 1980 1 3 87045 0.124202 0.0693161
10 1980 1 4 13603 0.347154 0.168926
10 1980 2 1 531 0.00424 0.00936982
10 1980 2 2 22823 0.043542 0.0590217
10 1980 2 3 53006 0.124202 0.135117
10 1980 2 4 6533 0.347154 0.30439
10 1980 3 0 -1 -1 0
10 1980 3 1 256 0.00424 0.0169819
10 1980 3 2 26068 0.043542 0.0871022
10 1980 3 3 74415 0.124202 0.181788
10 1980 3 4 10413 0.347154 0.374031
10 1980 4 0 -1 -1 0
10 1980 4 1 2584 0.00424 0.00877296
10 1980 4 2 41958 0.043542 0.052839
10 1980 4 3 143402 0.124202 0.118546
10 1980 4 4 23662 0.347154 0.261829
10 1981 1 1 220 0.00424 0.00371261
10 1981 1 2 468225 0.043542 0.0279462
10 1981 1 3 2.06822e+006 0.124202 0.0693161
10 1981 1 4 217254 0.347154 0.168926
10 1981 2 1 123 0.00424 0.00936982
10 1981 2 2 328714 0.043542 0.0590217
10 1981 2 3 1.25944e+006 0.124202 0.135117
10 1981 2 4 104335 0.347154 0.30439
10 1981 3 0 -1 -1 0
10 1981 3 1 59 0.00424 0.0169819
10 1981 3 2 375449 0.043542 0.0871022
10 1981 3 3 1.76811e+006 0.124202 0.181788
10 1981 3 4 166316 0.347154 0.374031
10 1981 4 0 -1 -1 0
10 1981 4 1 597 0.00424 0.00877296
10 1981 4 2 604313 0.043542 0.052839
10 1981 4 3 3.40728e+006 0.124202 0.118546
10 1981 4 4 377915 0.347154 0.261829
10 1982 1 1 13455 0.00424 0.00371261
10 1982 1 2 73370 0.043542 0.0279462
10 1982 1 3 586068 0.124202 0.0693161
10 1982 1 4 85403 0.347154 0.168926
10 1982 2 1 7524 0.00424 0.00936982
10 1982 2 2 51509 0.043542 0.0590217
10 1982 2 3 356887 0.124202 0.135117
10 1982 2 4 41014 0.347154 0.30439
10 1982 3 0 -1 -1 0
10 1982 3 1 3624 0.00424 0.0169819
10 1982 3 2 58832 0.043542 0.0871022
10 1982 3 3 501027 0.124202 0.181788
10 1982 3 4 65379 0.347154 0.374031
10 1982 4 0 -1 -1 0
10 1982 4 1 36590 0.00424 0.00877296
10 1982 4 2 94695 0.043542 0.052839
10 1982 4 3 965515 0.124202 0.118546
10 1982 4 4 148558 0.347154 0.261829
10 1983 1 1 2618 0.00424 0.00371261
10 1983 1 2 168331 0.043542 0.0279462
10 1983 1 3 392660 0.124202 0.0693161
10 1983 1 4 64543 0.347154 0.168926
10 1983 2 1 1464 0.00424 0.00936982
10 1983 2 2 118175 0.043542 0.0590217
10 1983 2 3 239111 0.124202 0.135117
10 1983 2 4 30996 0.347154 0.30439
10 1983 3 0 -1 -1 0
10 1983 3 1 705 0.00424 0.0169819
10 1983 3 2 134977 0.043542 0.0871022
10 1983 3 3 335683 0.124202 0.181788
10 1983 3 4 49410 0.347154 0.374031
10 1983 4 0 -1 -1 0
10 1983 4 1 7118 0.00424 0.00877296
10 1983 4 2 217255 0.043542 0.052839
10 1983 4 3 646885 0.124202 0.118546
10 1983 4 4 112272 0.347154 0.261829
10 1984 1 1 2901 0.00424 0.00371261
10 1984 1 2 241916 0.043542 0.0279462
10 1984 1 3 837972 0.124202 0.0693161
10 1984 1 4 171556 0.347154 0.168926
10 1984 2 1 1622 0.00424 0.00936982
10 1984 2 2 169835 0.043542 0.0590217
10 1984 2 3 510284 0.124202 0.135117
10 1984 2 4 82389 0.347154 0.30439
10 1984 3 0 -1 -1 0
10 1984 3 1 781 0.00424 0.0169819
10 1984 3 2 193982 0.043542 0.0871022
10 1984 3 3 716378 0.124202 0.181788
10 1984 3 4 131333 0.347154 0.374031
10 1984 4 0 -1 -1 0
10 1984 4 1 7888 0.00424 0.00877296
10 1984 4 2 312228 0.043542 0.052839
10 1984 4 3 1.38051e+006 0.124202 0.118546
10 1984 4 4 298424 0.347154 0.261829
10 1985 1 1 4933 0.00424 0.00371261
10 1985 1 2 52761 0.043542 0.0279462
10 1985 1 3 155156 0.124202 0.0693161
10 1985 1 4 53786 0.347154 0.168926
10 1985 2 1 2759 0.00424 0.00936982
10 1985 2 2 37040 0.043542 0.0590217
10 1985 2 3 94482 0.124202 0.135117
10 1985 2 4 25830 0.347154 0.30439
10 1985 3 0 -1 -1 0
10 1985 3 1 1329 0.00424 0.0169819
10 1985 3 2 42307 0.043542 0.0871022
10 1985 3 3 132642 0.124202 0.181788
10 1985 3 4 41175 0.347154 0.374031
10 1985 4 0 -1 -1 0
10 1985 4 1 13416 0.00424 0.00877296
10 1985 4 2 68095 0.043542 0.052839
10 1985 4 3 255611 0.124202 0.118546
10 1985 4 4 93561 0.347154 0.261829
10 1986 1 1 651 0.00424 0.00371261
10 1986 1 2 112773 0.043542 0.0279462
10 1986 1 3 402719 0.124202 0.0693161
10 1986 1 4 96954 0.347154 0.168926
10 1986 2 1 364 0.00424 0.00936982
10 1986 2 2 79172 0.043542 0.0590217
10 1986 2 3 245236 0.124202 0.135117
10 1986 2 4 46562 0.347154 0.30439
10 1986 3 0 -1 -1 0
10 1986 3 1 175 0.00424 0.0169819
10 1986 3 2 90428 0.043542 0.0871022
10 1986 3 3 344283 0.124202 0.181788
10 1986 3 4 74222 0.347154 0.374031
10 1986 4 0 -1 -1 0
10 1986 4 1 1770 0.00424 0.00877296
10 1986 4 2 145551 0.043542 0.052839
10 1986 4 3 663457 0.124202 0.118546
10 1986 4 4 168653 0.347154 0.261829
10 1987 1 1 537 0.00424 0.00371261
10 1987 1 2 108768 0.043542 0.0279462
10 1987 1 3 188672 0.124202 0.0693161
10 1987 1 4 61270 0.347154 0.168926
10 1987 2 1 300 0.00424 0.00936982
10 1987 2 2 76360 0.043542 0.0590217
10 1987 2 3 114892 0.124202 0.135117
10 1987 2 4 29425 0.347154 0.30439
10 1987 3 0 -1 -1 0
10 1987 3 1 145 0.00424 0.0169819
10 1987 3 2 87217 0.043542 0.0871022
10 1987 3 3 161295 0.124202 0.181788
10 1987 3 4 46905 0.347154 0.374031
10 1987 4 0 -1 -1 0
10 1987 4 1 1461 0.00424 0.00877296
10 1987 4 2 140381 0.043542 0.052839
10 1987 4 3 310826 0.124202 0.118546
10 1987 4 4 106580 0.347154 0.261829
10 1988 1 1 1367 0.00424 0.00371261
10 1988 1 2 48781 0.043542 0.0279462
10 1988 1 3 115024 0.124202 0.0693161
10 1988 1 4 34671 0.347154 0.168926
10 1988 2 1 764 0.00424 0.00936982
10 1988 2 2 34246 0.043542 0.0590217
10 1988 2 3 70044 0.124202 0.135117
10 1988 2 4 16651 0.347154 0.30439
10 1988 3 0 -1 -1 0
10 1988 3 1 368 0.00424 0.0169819
10 1988 3 2 39115 0.043542 0.0871022
10 1988 3 3 98334 0.124202 0.181788
10 1988 3 4 26542 0.347154 0.374031
10 1988 4 0 -1 -1 0
10 1988 4 1 3717 0.00424 0.00877296
10 1988 4 2 62959 0.043542 0.052839
10 1988 4 3 189496 0.124202 0.118546
10 1988 4 4 60311 0.347154 0.261829
10 1989 1 1 7781 0.00424 0.00371261
10 1989 1 2 172257 0.043542 0.0279462
10 1989 1 3 252727 0.124202 0.0693161
10 1989 1 4 79643 0.347154 0.168926
10 1989 2 1 4351 0.00424 0.00936982
10 1989 2 2 120931 0.043542 0.0590217
10 1989 2 3 153898 0.124202 0.135117
10 1989 2 4 38248 0.347154 0.30439
10 1989 3 0 -1 -1 0
10 1989 3 1 2096 0.00424 0.0169819
10 1989 3 2 138125 0.043542 0.0871022
10 1989 3 3 216055 0.124202 0.181788
10 1989 3 4 60970 0.347154 0.374031
10 1989 4 0 -1 -1 0
10 1989 4 1 21159 0.00424 0.00877296
10 1989 4 2 222322 0.043542 0.052839
10 1989 4 3 416354 0.124202 0.118546
10 1989 4 4 138540 0.347154 0.261829
10 1990 1 1 7779 0.00424 0.00371261
10 1990 1 2 491173 0.043542 0.0279462
10 1990 1 3 375366 0.124202 0.0693161
10 1990 1 4 102999 0.347154 0.168926
10 1990 2 1 4350 0.00424 0.00936982
10 1990 2 2 344824 0.043542 0.0590217
10 1990 2 3 228580 0.124202 0.135117
10 1990 2 4 49464 0.347154 0.30439
10 1990 3 0 -1 -1 0
10 1990 3 1 2095 0.00424 0.0169819
10 1990 3 2 393851 0.043542 0.0871022
10 1990 3 3 320899 0.124202 0.181788
10 1990 3 4 78850 0.347154 0.374031
10 1990 4 0 -1 -1 0
10 1990 4 1 21155 0.00424 0.00877296
10 1990 4 2 633931 0.043542 0.052839
10 1990 4 3 618395 0.124202 0.118546
10 1990 4 4 179167 0.347154 0.261829
10 1991 1 1 18464 0.00424 0.00371261
10 1991 1 2 459956 0.043542 0.0279462
10 1991 1 3 360593 0.124202 0.0693161
10 1991 1 4 76893 0.347154 0.168926
10 1991 2 1 10325 0.00424 0.00936982
10 1991 2 2 322908 0.043542 0.0590217
10 1991 2 3 219583 0.124202 0.135117
10 1991 2 4 36927 0.347154 0.30439
10 1991 3 0 -1 -1 0
10 1991 3 1 4973 0.00424 0.0169819
10 1991 3 2 368818 0.043542 0.0871022
10 1991 3 3 308269 0.124202 0.181788
10 1991 3 4 58865 0.347154 0.374031
10 1991 4 0 -1 -1 0
10 1991 4 1 50212 0.00424 0.00877296
10 1991 4 2 593640 0.043542 0.052839
10 1991 4 3 594057 0.124202 0.118546
10 1991 4 4 133757 0.347154 0.261829
10 1992 1 1 9516 0.00424 0.00371261
10 1992 1 2 612656 0.043542 0.0279462
10 1992 1 3 586538 0.124202 0.0693161
10 1992 1 4 126766 0.347154 0.168926
10 1992 2 1 5321 0.00424 0.00936982
10 1992 2 2 430110 0.043542 0.0590217
10 1992 2 3 357173 0.124202 0.135117
10 1992 2 4 60878 0.347154 0.30439
10 1992 3 0 -1 -1 0
10 1992 3 1 2563 0.00424 0.0169819
10 1992 3 2 491262 0.043542 0.0871022
10 1992 3 3 501428 0.124202 0.181788
10 1992 3 4 97044 0.347154 0.374031
10 1992 4 0 -1 -1 0
10 1992 4 1 25878 0.00424 0.00877296
10 1992 4 2 790723 0.043542 0.052839
10 1992 4 3 966288 0.124202 0.118546
10 1992 4 4 220511 0.347154 0.261829
10 1993 1 1 4077 0.00424 0.00371261
10 1993 1 2 460700 0.043542 0.0279462
10 1993 1 3 596778 0.124202 0.0693161
10 1993 1 4 119378 0.347154 0.168926
10 1993 2 1 2280 0.00424 0.00936982
10 1993 2 2 323431 0.043542 0.0590217
10 1993 2 3 363409 0.124202 0.135117
10 1993 2 4 57330 0.347154 0.30439
10 1993 3 0 -1 -1 0
10 1993 3 1 1098 0.00424 0.0169819
10 1993 3 2 369415 0.043542 0.0871022
10 1993 3 3 510183 0.124202 0.181788
10 1993 3 4 91389 0.347154 0.374031
10 1993 4 0 -1 -1 0
10 1993 4 1 11087 0.00424 0.00877296
10 1993 4 2 594601 0.043542 0.052839
10 1993 4 3 983159 0.124202 0.118546
10 1993 4 4 207659 0.347154 0.261829
10 1994 1 1 11257 0.00424 0.00371261
10 1994 1 2 426732 0.043542 0.0279462
10 1994 1 3 894049 0.124202 0.0693161
10 1994 1 4 205303 0.347154 0.168926
