"Species","Species.n","Year","label","SSB","Rec","used","model","alfa","beta","std","info1","info2","incl"
"S.sandeel",23,2005,"2023",136.757,212.782,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2006,"2023",105.784,168.327,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2007,"2023",166.022,297.172,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2008,"2023",182.905,148.751,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2009,"2023",259.644,652.266,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2010,"2023",175.449,84.5697,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2011,"2023",834.395,110.146,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2012,"2023",389.248,211.652,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2013,"2023",234.016,152.179,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2014,"2023",142.205,282.379,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2015,"2023",174.547,72.5236,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2016,"2023",295.933,309.092,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2017,"2023",210.527,34.5247,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2018,"2023",298.898,50.1632,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2019,"2023",97.6579,112.943,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2020,"2023",79.4131,64.721,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2021,"2023",141.609,104.148,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2022,"2023",133.964,96.2,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"Nor.pout",24,1974,"2020",285.578,294.699,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1975,"2020",282.191,422.944,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1976,"2020",351.542,316.513,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1977,"2020",346.883,160.644,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1978,"2020",307.003,203.041,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1979,"2020",256.856,231.256,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1980,"2020",374.639,126.382,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1981,"2020",292.108,201.727,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1982,"2020",167.367,219.989,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1983,"2020",243.727,151.844,TRUE,100,7.495646,50000,0.5582763,0,0,FALSE
"Nor.pout",24,1984,"2020",248.626,119.535,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1985,"2020",170.764,96.4578,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1986,"2020",88.7485,137.455,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1987,"2020",123.832,43.54,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1988,"2020",83.3417,91.0485,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1989,"2020",76.0781,90.0555,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1990,"2020",123.321,107.479,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1991,"2020",137.634,129.169,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1992,"2020",160.543,88.8267,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1993,"2020",205.038,67.2883,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1994,"2020",89.5197,169.544,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1995,"2020",160.267,88.57,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1996,"2020",255.151,126.554,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1997,"2020",173.86,39.6945,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1998,"2020",209.124,82.7013,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1999,"2020",109.19,112.565,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2000,"2020",141.302,56.3511,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2001,"2020",192.336,81.7706,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2002,"2020",113.807,49.3009,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2003,"2020",63.059,22.9565,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2004,"2020",38.4289,29.092,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2005,"2020",24.6651,58.3372,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2006,"2020",48.5961,43.7511,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2007,"2020",62.3866,60.8001,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2008,"2020",76.4222,96.7691,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2009,"2020",103.982,100.683,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2010,"2020",181.76,27.5278,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2011,"2020",150.688,58.2896,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2012,"2020",73.1517,111.073,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2013,"2020",85.3326,38.8498,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2014,"2020",95.0733,130.429,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2015,"2020",95.321,79.4028,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2016,"2020",160.237,100.636,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2017,"2020",89.126,50.1188,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2018,"2020",99.8272,124.005,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,2019,"2020",93.3797,183.048,TRUE,100,7.495646,50000,0.5582763,0,0,TRUE
"Nor.pout",24,1974,"2023",287.487,222.851,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1975,"2023",288.739,358.785,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1976,"2023",366.631,291.366,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1977,"2023",362.701,132.171,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1978,"2023",314.838,211.12,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1979,"2023",261.873,215.662,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1980,"2023",390.75,56.0444,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1981,"2023",273.405,158.547,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1982,"2023",122.271,173.151,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1983,"2023",223.41,177.057,TRUE,100,6.867857,80000,0.4989169,0,0,FALSE
"Nor.pout",24,1984,"2023",319.606,74.5278,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1985,"2023",270.69,102.374,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1986,"2023",99.0366,92.3714,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1987,"2023",151.485,53.4508,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1988,"2023",94.6204,77.5918,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1989,"2023",98.2782,77.7291,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1990,"2023",127.783,77.8264,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1991,"2023",144.772,158.626,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1992,"2023",190.814,73.4772,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1993,"2023",323.139,59.6858,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1994,"2023",98.2354,165.136,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1995,"2023",177.721,74.7488,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1996,"2023",277.504,125.097,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1997,"2023",186.799,32.2997,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1998,"2023",222.463,67.6946,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,1999,"2023",110.671,110.97,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2000,"2023",155.149,44.2389,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2001,"2023",211.678,58.6421,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2002,"2023",107.776,32.6616,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2003,"2023",61.047,14.6128,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2004,"2023",37.564,20.2065,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2005,"2023",24.9312,53.8613,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2006,"2023",54.3147,43.6135,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2007,"2023",71.9814,70.8494,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2008,"2023",92.6372,121.536,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2009,"2023",126.909,145.023,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2010,"2023",221.724,34.2352,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2011,"2023",183.284,65.5071,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2012,"2023",80.8303,139.371,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2013,"2023",106.738,47.7017,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2014,"2023",109.774,134.543,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2015,"2023",103.58,68.6697,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2016,"2023",167.709,107.681,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2017,"2023",100.612,49.1892,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2018,"2023",103.138,112.055,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2019,"2023",93.7041,110.226,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2020,"2023",195.011,89.9139,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2021,"2023",192.182,68.7357,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Nor.pout",24,2022,"2023",119.369,126.927,TRUE,100,6.867857,80000,0.4989169,0,0,TRUE
"Sprat",25,1974,"2020",542.511,396.346,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1975,"2020",625.639,843.639,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1976,"2020",765.689,324.055,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1977,"2020",409.583,396.651,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1978,"2020",359.189,735.779,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1979,"2020",544.499,297.561,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1980,"2020",629.645,164.328,TRUE,100,6.865912,94000,0.5534748,0,0,FALSE
"Sprat",25,1981,"2020",168.407,66.6493,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1982,"2020",105.389,41.2146,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1983,"2020",143.234,74.6149,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1984,"2020",95.968,55.7485,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1985,"2020",155.962,33.8805,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1986,"2020",72.2217,100.861,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1987,"2020",140.822,38.7156,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1988,"2020",139.44,57.0424,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1989,"2020",70.3496,112.62,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1990,"2020",141.036,101.508,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1991,"2020",101.477,64.8305,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1992,"2020",90.9637,94.9877,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1993,"2020",119.197,177.667,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1994,"2020",145.825,120.446,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1995,"2020",220.266,39.7105,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1996,"2020",127.911,36.4429,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1997,"2020",66.5701,47.5745,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1998,"2020",136.696,108.155,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1999,"2020",117.913,77.6293,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2000,"2020",116.868,54.807,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2001,"2020",112.547,63.6229,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2002,"2020",168.014,55.7397,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2003,"2020",89.625,70.1555,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2004,"2020",159.131,188.556,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2005,"2020",161.737,57.6056,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2006,"2020",181.335,67.3919,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2007,"2020",142.864,57.4567,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2008,"2020",83.1012,135.375,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2009,"2020",251.573,131.61,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2010,"2020",224.331,151.066,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2011,"2020",240.764,115.333,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2012,"2020",246.411,66.3355,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2013,"2020",93.595,219.292,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2014,"2020",378.603,164.183,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2015,"2020",422.099,116.81,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2016,"2020",230.093,145.573,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2017,"2020",106.905,216.738,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2018,"2020",191.028,201.918,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,2019,"2020",228.894,243.725,TRUE,100,6.865912,94000,0.5534748,0,0,TRUE
"Sprat",25,1974,"2023",431.953,346.134,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1975,"2023",550.248,722.28,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1976,"2023",638.316,226.28,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1977,"2023",334.461,334.544,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1978,"2023",297.202,583.602,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1979,"2023",461.062,314.984,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1980,"2023",614.122,116.399,TRUE,100,6.926928,94000,0.555526,0,0,FALSE
"Sprat",25,1981,"2023",193.173,50.2603,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1982,"2023",88.0368,40.0017,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1983,"2023",149.397,65.6192,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1984,"2023",95.7755,47.0586,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1985,"2023",171.976,35.1444,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1986,"2023",93.5675,71.9144,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1987,"2023",123.253,44.7623,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1988,"2023",137.759,51.6594,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1989,"2023",80.1983,113.92,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1990,"2023",172.686,117.166,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1991,"2023",138.245,66.6463,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1992,"2023",93.0837,95.6937,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1993,"2023",120.756,186.137,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1994,"2023",160.004,128.025,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1995,"2023",252.545,37.6596,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1996,"2023",149.554,50.701,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1997,"2023",88.5469,60.9955,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1998,"2023",172.574,110.943,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,1999,"2023",118.313,80.445,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2000,"2023",135.292,59.7729,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2001,"2023",125.413,70.4155,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2002,"2023",200.006,69.3088,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2003,"2023",106.557,81.9414,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2004,"2023",183.138,196.204,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2005,"2023",182.722,57.3956,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2006,"2023",196.899,80.9069,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2007,"2023",186.599,65.4126,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2008,"2023",98.8408,175.605,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2009,"2023",310.652,132.453,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2010,"2023",265.267,139.168,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2011,"2023",270.987,111.215,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2012,"2023",298.564,81.9654,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2013,"2023",107.157,231.27,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2014,"2023",457.691,186.812,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2015,"2023",442.065,131.435,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2016,"2023",256.006,149.073,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2017,"2023",127.552,226.122,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2018,"2023",234.493,188.586,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2019,"2023",263.4,142.783,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2020,"2023",255.268,125.348,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2021,"2023",178.277,183.121,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Sprat",25,2022,"2023",183.516,324.43,TRUE,100,6.926928,94000,0.555526,0,0,TRUE
"Plaice",26,1974,"2020",298.975,0.825168,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1975,"2020",310.718,0.653864,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1976,"2020",315.941,0.956326,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1977,"2020",322.951,0.811509,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1978,"2020",318.578,0.858928,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1979,"2020",314.535,1.11117,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1980,"2020",299.09,1.03088,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1981,"2020",284.441,2.1418,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1982,"2020",280.321,1.47361,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1983,"2020",330.764,1.40702,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1984,"2020",350.448,1.92869,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1985,"2020",373.7,4.69803,FALSE,1,6.843983,2.004242e-06,0.3509437,0,0,FALSE
"Plaice",26,1986,"2020",411.143,2.18463,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1987,"2020",470.06,2.10186,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1988,"2020",413.646,1.44064,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1989,"2020",425.086,1.12367,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1990,"2020",381.001,0.98799,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1991,"2020",372.169,0.856236,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1992,"2020",318.175,0.559272,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1993,"2020",275.93,0.543318,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1994,"2020",229.126,0.908286,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1995,"2020",211.332,0.904849,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1996,"2020",191.886,2.54711,FALSE,1,6.843983,2.004242e-06,0.3509437,0,0,FALSE
"Plaice",26,1997,"2020",181.091,0.942078,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1998,"2020",200.255,0.813938,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,1999,"2020",193.001,0.952964,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2000,"2020",192.562,0.605601,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2001,"2020",206.907,1.74994,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2002,"2020",171.616,0.57346,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2003,"2020",186.896,1.17072,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2004,"2020",158.142,0.727254,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2005,"2020",179.842,0.731551,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2006,"2020",177.402,1.0801,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2007,"2020",157.804,0.926213,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2008,"2020",182.528,0.853065,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2009,"2020",213.769,1.08911,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2010,"2020",252.392,1.30556,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2011,"2020",242.594,1.08907,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2012,"2020",241.346,1.1674,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2013,"2020",264.551,1.27327,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2014,"2020",292.332,0.718254,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
"Plaice",26,2015,"2020",267.021,0.830492,TRUE,1,6.843983,2.004242e-06,0.3509437,0,0,TRUE
