data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 27  9 1991 -9 4  7.658000e+04 8.070276e+04 -5.243684e-02 -2.805482e-01 3.493479e-02
catch 27  9 1991 -9 5  6.609000e+03 5.376963e+03 2.063086e-01 1.103795e+00 3.493479e-02
catch 27  9 1991 -9 6  3.612000e+03 5.240312e+03 -3.721195e-01 -1.990918e+00 3.493479e-02
catch 27  9 1991 -9 7  1.706000e+03 1.594932e+03 6.732007e-02 3.601766e-01 3.493479e-02
catch 27  9 1991 -9 8  7.070000e+02 6.992419e+02 1.103397e-02 5.903408e-02 3.493479e-02
catch 27  9 1991 -9 9  7.180000e+02 7.523215e+02 -4.669422e-02 -2.498239e-01 3.493479e-02
catch 27  9 1991 -9 10  1.072000e+03 1.029956e+03 4.000959e-02 2.140598e-01 3.493479e-02
catch 27  9 1992 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1992 -9 1  9.650000e+02 6.853001e+03 -1.960314e+00 -1.386152e+00 1.999998e+00
catch 27  9 1992 -9 2  6.730000e+03 1.274201e+04 -6.383291e-01 -1.603710e+00 1.584301e-01
catch 27  9 1992 -9 3  4.371300e+04 4.915025e+04 -1.172364e-01 -6.272394e-01 3.493479e-02
catch 27  9 1992 -9 4  1.596100e+04 1.681581e+04 -5.217117e-02 -2.791268e-01 3.493479e-02
catch 27  9 1992 -9 5  3.774500e+04 4.118057e+04 -8.711364e-02 -4.660764e-01 3.493479e-02
catch 27  9 1992 -9 6  2.440000e+03 2.532368e+03 -3.715687e-02 -1.987971e-01 3.493479e-02
catch 27  9 1992 -9 7  2.995000e+03 2.517125e+03 1.738267e-01 9.300095e-01 3.493479e-02
catch 27  9 1992 -9 8  7.300000e+02 8.724742e+02 -1.782886e-01 -9.538817e-01 3.493479e-02
catch 27  9 1992 -9 9  3.930000e+02 3.825056e+02 2.706644e-02 1.448112e-01 3.493479e-02
catch 27  9 1992 -9 10  1.163000e+03 9.749577e+02 1.763641e-01 9.435853e-01 3.493479e-02
catch 27  9 1993 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1993 -9 1  5.300000e+01 1.547426e+03 -3.374056e+00 -2.385819e+00 1.999998e+00
catch 27  9 1993 -9 2  4.987000e+04 6.510566e+04 -2.665919e-01 -6.697737e-01 1.584301e-01
catch 27  9 1993 -9 3  1.657500e+04 1.958362e+04 -1.667982e-01 -8.924055e-01 3.493479e-02
catch 27  9 1993 -9 4  3.104700e+04 3.478833e+04 -1.137797e-01 -6.087455e-01 3.493479e-02
catch 27  9 1993 -9 5  1.370900e+04 9.359675e+03 3.816420e-01 2.041865e+00 3.493479e-02
catch 27  9 1993 -9 6  2.375800e+04 2.118714e+04 1.145249e-01 6.127322e-01 3.493479e-02
catch 27  9 1993 -9 7  1.472000e+03 1.330428e+03 1.011213e-01 5.410204e-01 3.493479e-02
catch 27  9 1993 -9 8  1.170000e+03 1.505067e+03 -2.518338e-01 -1.347364e+00 3.493479e-02
catch 27  9 1993 -9 9  4.560000e+02 5.216794e+02 -1.345603e-01 -7.199263e-01 3.493479e-02
catch 27  9 1993 -9 10  8.330000e+02 8.116693e+02 2.594068e-02 1.387881e-01 3.493479e-02
catch 27  9 1994 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1994 -9 1  7.090000e+02 1.170316e+03 -5.011732e-01 -3.543831e-01 1.999998e+00
catch 27  9 1994 -9 2  7.710000e+03 1.437846e+04 -6.232129e-01 -1.565732e+00 1.584301e-01
catch 27  9 1994 -9 3  8.634900e+04 9.627565e+04 -1.088183e-01 -5.822007e-01 3.493479e-02
catch 27  9 1994 -9 4  1.338700e+04 1.313965e+04 1.864968e-02 9.977974e-02 3.493479e-02
catch 27  9 1994 -9 5  1.851300e+04 1.825803e+04 1.386833e-02 7.419848e-02 3.493479e-02
catch 27  9 1994 -9 6  5.642000e+03 4.543771e+03 2.164813e-01 1.158221e+00 3.493479e-02
catch 27  9 1994 -9 7  1.117400e+04 1.054076e+04 5.834010e-02 3.121319e-01 3.493479e-02
catch 27  9 1994 -9 8  4.580000e+02 7.552311e+02 -5.001546e-01 -2.675933e+00 3.493479e-02
catch 27  9 1994 -9 9  9.050000e+02 8.543668e+02 5.757428e-02 3.080346e-01 3.493479e-02
catch 27  9 1994 -9 10  8.970000e+02 7.568890e+02 1.698392e-01 9.086757e-01 3.493479e-02
catch 27  9 1995 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1995 -9 1  4.766000e+03 1.817763e+03 9.639008e-01 6.815810e-01 1.999998e+00
catch 27  9 1995 -9 2  1.267400e+04 9.608745e+03 2.768790e-01 6.956185e-01 1.584301e-01
catch 27  9 1995 -9 3  1.670000e+04 1.879161e+04 -1.180016e-01 -6.313333e-01 3.493479e-02
catch 27  9 1995 -9 4  6.807300e+04 5.664643e+04 1.837517e-01 9.831103e-01 3.493479e-02
catch 27  9 1995 -9 5  6.262000e+03 6.021889e+03 3.909861e-02 2.091858e-01 3.493479e-02
catch 27  9 1995 -9 6  7.254000e+03 7.727557e+03 -6.323978e-02 -3.383462e-01 3.493479e-02
catch 27  9 1995 -9 7  1.981000e+03 1.971653e+03 4.729389e-03 2.530323e-02 3.493479e-02
catch 27  9 1995 -9 8  5.971000e+03 5.230765e+03 1.323570e-01 7.081377e-01 3.493479e-02
catch 27  9 1995 -9 9  2.930000e+02 3.747772e+02 -2.461591e-01 -1.317003e+00 3.493479e-02
catch 27  9 1995 -9 10  6.650000e+02 7.995724e+02 -1.842901e-01 -9.859909e-01 3.493479e-02
catch 27  9 1996 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1996 -9 1  1.700000e+02 1.616421e+03 -2.252172e+00 -1.592526e+00 1.999998e+00
catch 27  9 1996 -9 2  1.860900e+04 2.157969e+04 -1.481072e-01 -3.720979e-01 1.584301e-01
catch 27  9 1996 -9 3  1.600500e+04 1.743589e+04 -8.562966e-02 -4.581368e-01 3.493479e-02
catch 27  9 1996 -9 4  1.677000e+04 1.524026e+04 9.565091e-02 5.117526e-01 3.493479e-02
catch 27  9 1996 -9 5  2.694600e+04 3.587797e+04 -2.862887e-01 -1.531705e+00 3.493479e-02
catch 27  9 1996 -9 6  3.814000e+03 3.548528e+03 7.214552e-02 3.859938e-01 3.493479e-02
catch 27  9 1996 -9 7  4.725000e+03 4.701750e+03 4.932779e-03 2.639141e-02 3.493479e-02
catch 27  9 1996 -9 8  9.320000e+02 1.368929e+03 -3.844515e-01 -2.056897e+00 3.493479e-02
catch 27  9 1996 -9 9  3.267000e+03 3.631748e+03 -1.058420e-01 -5.662769e-01 3.493479e-02
catch 27  9 1996 -9 10  9.760000e+02 8.153573e+02 1.798362e-01 9.621616e-01 3.493479e-02
catch 27  9 1997 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1997 -9 1  1.574000e+03 5.542635e+03 -1.258850e+00 -8.901416e-01 1.999998e+00
catch 27  9 1997 -9 2  5.987000e+03 1.166234e+04 -6.667745e-01 -1.675175e+00 1.584301e-01
catch 27  9 1997 -9 3  2.341800e+04 2.330365e+04 4.894794e-03 2.618818e-02 3.493479e-02
catch 27  9 1997 -9 4  7.253000e+03 7.948792e+03 -9.160479e-02 -4.901050e-01 3.493479e-02
catch 27  9 1997 -9 5  5.058000e+03 5.279999e+03 -4.295476e-02 -2.298171e-01 3.493479e-02
catch 27  9 1997 -9 6  1.266700e+04 1.149031e+04 9.749580e-02 5.216231e-01 3.493479e-02
catch 27  9 1997 -9 7  1.189000e+03 1.181797e+03 6.076291e-03 3.250944e-02 3.493479e-02
catch 27  9 1997 -9 8  2.303000e+03 1.812455e+03 2.395306e-01 1.281539e+00 3.493479e-02
catch 27  9 1997 -9 9  3.300000e+02 5.277019e+02 -4.694389e-01 -2.511597e+00 3.493479e-02
catch 27  9 1997 -9 10  1.672000e+03 1.714293e+03 -2.498013e-02 -1.336490e-01 3.493479e-02
catch 27  9 1998 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1998 -9 1  2.420000e+02 2.671433e+03 -2.401433e+00 -1.698070e+00 1.999998e+00
catch 27  9 1998 -9 2  5.616200e+04 5.018505e+04 1.125233e-01 2.826985e-01 1.584301e-01
catch 27  9 1998 -9 3  1.501100e+04 1.604109e+04 -6.637031e-02 -3.550952e-01 3.493479e-02
catch 27  9 1998 -9 4  1.480600e+04 1.396616e+04 5.839515e-02 3.124264e-01 3.493479e-02
catch 27  9 1998 -9 5  3.466000e+03 3.673655e+03 -5.818576e-02 -3.113061e-01 3.493479e-02
catch 27  9 1998 -9 6  1.924000e+03 2.262258e+03 -1.619569e-01 -8.665039e-01 3.493479e-02
catch 27  9 1998 -9 7  4.727000e+03 5.096560e+03 -7.527500e-02 -4.027372e-01 3.493479e-02
catch 27  9 1998 -9 8  7.870000e+02 6.021620e+02 2.677018e-01 1.432261e+00 3.493479e-02
catch 27  9 1998 -9 9  1.022000e+03 9.235012e+02 1.013446e-01 5.422153e-01 3.493479e-02
catch 27  9 1998 -9 10  8.380000e+02 1.142365e+03 -3.098380e-01 -1.657699e+00 3.493479e-02
catch 27  9 1999 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 1999 -9 1  2.840000e+02 1.936668e+03 -1.919750e+00 -1.357469e+00 1.999998e+00
catch 27  9 1999 -9 2  1.560100e+04 2.052728e+04 -2.744196e-01 -6.894396e-01 1.584301e-01
catch 27  9 1999 -9 3  7.173000e+04 5.896885e+04 1.958997e-01 1.048105e+00 3.493479e-02
catch 27  9 1999 -9 4  8.103000e+03 8.153814e+03 -6.251388e-03 -3.344625e-02 3.493479e-02
catch 27  9 1999 -9 5  6.049000e+03 5.447563e+03 1.047245e-01 5.602985e-01 3.493479e-02
catch 27  9 1999 -9 6  1.200000e+03 1.324667e+03 -9.883955e-02 -5.288125e-01 3.493479e-02
catch 27  9 1999 -9 7  6.570000e+02 8.439667e+02 -2.504291e-01 -1.339848e+00 3.493479e-02
catch 27  9 1999 -9 8  1.964000e+03 2.190240e+03 -1.090277e-01 -5.833214e-01 3.493479e-02
catch 27  9 1999 -9 9  3.280000e+02 2.587783e+02 2.370420e-01 1.268225e+00 3.493479e-02
catch 27  9 1999 -9 10  8.040000e+02 8.878032e+02 -9.915088e-02 -5.304781e-01 3.493479e-02
catch 27  9 2000 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2000 -9 1  2.329000e+03 2.863868e+03 -2.067341e-01 -1.461831e-01 1.999998e+00
catch 27  9 2000 -9 2  1.492900e+04 1.815182e+04 -1.954649e-01 -4.910774e-01 1.584301e-01
catch 27  9 2000 -9 3  3.242500e+04 2.946397e+04 9.576162e-02 5.123449e-01 3.493479e-02
catch 27  9 2000 -9 4  4.239400e+04 3.722665e+04 1.299820e-01 6.954313e-01 3.493479e-02
catch 27  9 2000 -9 5  3.257000e+03 3.984358e+03 -2.015697e-01 -1.078440e+00 3.493479e-02
catch 27  9 2000 -9 6  2.453000e+03 2.467973e+03 -6.085272e-03 -3.255749e-02 3.493479e-02
catch 27  9 2000 -9 7  7.960000e+02 6.200891e+02 2.497360e-01 1.336141e+00 3.493479e-02
catch 27  9 2000 -9 8  4.310000e+02 4.529952e+02 -4.977355e-02 -2.662990e-01 3.493479e-02
catch 27  9 2000 -9 9  9.220000e+02 1.175601e+03 -2.429895e-01 -1.300045e+00 3.493479e-02
catch 27  9 2000 -9 10  7.080000e+02 6.154223e+02 1.401353e-01 7.497537e-01 3.493479e-02
catch 27  9 2001 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2001 -9 1  8.570000e+02 1.305995e+03 -4.212824e-01 -2.978917e-01 1.999998e+00
catch 27  9 2001 -9 2  2.504500e+04 2.074358e+04 1.884373e-01 4.734215e-01 1.584301e-01
catch 27  9 2001 -9 3  2.092500e+04 2.036210e+04 2.726944e-02 1.458973e-01 3.493479e-02
catch 27  9 2001 -9 4  1.926000e+04 1.439668e+04 2.910329e-01 1.557087e+00 3.493479e-02
catch 27  9 2001 -9 5  1.621100e+04 1.398100e+04 1.479908e-01 7.917820e-01 3.493479e-02
catch 27  9 2001 -9 6  1.383000e+03 1.381328e+03 1.209342e-03 6.470235e-03 3.493479e-02
catch 27  9 2001 -9 7  8.080000e+02 8.829958e+02 -8.875834e-02 -4.748759e-01 3.493479e-02
catch 27  9 2001 -9 8  2.660000e+02 2.554032e+02 4.065301e-02 2.175022e-01 3.493479e-02
catch 27  9 2001 -9 9  1.630000e+02 1.865803e+02 -1.351116e-01 -7.228756e-01 3.493479e-02
catch 27  9 2001 -9 10  7.010000e+02 7.376892e+02 -5.101469e-02 -2.729394e-01 3.493479e-02
catch 27  9 2002 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2002 -9 1  7.507000e+03 3.567070e+03 7.440915e-01 5.261524e-01 1.999998e+00
catch 27  9 2002 -9 2  2.356400e+04 1.134515e+04 7.309298e-01 1.836356e+00 1.584301e-01
catch 27  9 2002 -9 3  3.778200e+04 2.855837e+04 2.798827e-01 1.497432e+00 3.493479e-02
catch 27  9 2002 -9 4  1.321400e+04 1.261962e+04 4.602385e-02 2.462373e-01 3.493479e-02
catch 27  9 2002 -9 5  8.417000e+03 6.954640e+03 1.908444e-01 1.021058e+00 3.493479e-02
catch 27  9 2002 -9 6  6.393000e+03 6.243233e+03 2.370546e-02 1.268292e-01 3.493479e-02
catch 27  9 2002 -9 7  6.670000e+02 6.328694e+02 5.252595e-02 2.810250e-01 3.493479e-02
catch 27  9 2002 -9 8  5.920000e+02 4.624435e+02 2.469822e-01 1.321407e+00 3.493479e-02
catch 27  9 2002 -9 9  8.800000e+01 1.337600e+02 -4.187105e-01 -2.240190e+00 3.493479e-02
catch 27  9 2002 -9 10  3.620000e+02 4.840594e+02 -2.905635e-01 -1.554576e+00 3.493479e-02
catch 27  9 2003 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2003 -9 1  2.203000e+03 1.628733e+03 3.020176e-01 2.135588e-01 1.999998e+00
catch 27  9 2003 -9 2  3.944700e+04 3.062757e+04 2.530574e-01 6.357702e-01 1.584301e-01
catch 27  9 2003 -9 3  2.253800e+04 1.546993e+04 3.763049e-01 2.013311e+00 3.493479e-02
catch 27  9 2003 -9 4  1.728400e+04 1.754747e+04 -1.512842e-02 -8.094023e-02 3.493479e-02
catch 27  9 2003 -9 5  6.195000e+03 6.045054e+03 2.450210e-02 1.310914e-01 3.493479e-02
catch 27  9 2003 -9 6  3.902000e+03 3.078741e+03 2.369685e-01 1.267832e+00 3.493479e-02
catch 27  9 2003 -9 7  2.427000e+03 2.834518e+03 -1.552161e-01 -8.304388e-01 3.493479e-02
catch 27  9 2003 -9 8  4.000000e+02 3.284270e+02 1.971500e-01 1.054794e+00 3.493479e-02
catch 27  9 2003 -9 9  1.280000e+02 2.399846e+02 -6.285446e-01 -3.362846e+00 3.493479e-02
catch 27  9 2003 -9 10  4.510000e+02 3.206168e+02 3.412206e-01 1.825603e+00 3.493479e-02
catch 27  9 2004 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2004 -9 1  8.090000e+02 8.756104e+02 -7.912229e-02 -5.594793e-02 1.999998e+00
catch 27  9 2004 -9 2  2.779200e+04 1.403093e+04 6.834840e-01 1.717155e+00 1.584301e-01
catch 27  9 2004 -9 3  5.545200e+04 4.204205e+04 2.768474e-01 1.481192e+00 3.493479e-02
catch 27  9 2004 -9 4  1.125000e+04 9.598339e+03 1.587781e-01 8.494962e-01 3.493479e-02
catch 27  9 2004 -9 5  7.980000e+03 8.497164e+03 -6.279400e-02 -3.359612e-01 3.493479e-02
catch 27  9 2004 -9 6  2.179000e+03 2.704860e+03 -2.161842e-01 -1.156631e+00 3.493479e-02
catch 27  9 2004 -9 7  9.020000e+02 1.411782e+03 -4.479935e-01 -2.396860e+00 3.493479e-02
catch 27  9 2004 -9 8  9.620000e+02 1.484908e+03 -4.340936e-01 -2.322493e+00 3.493479e-02
catch 27  9 2004 -9 9  3.890000e+02 1.720518e+02 8.157840e-01 4.364617e+00 3.493479e-02
catch 27  9 2004 -9 10  3.890000e+02 2.936801e+02 2.810884e-01 1.503882e+00 3.493479e-02
catch 27  9 2005 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2005 -9 1  3.387000e+03 1.021902e+03 1.198279e+00 8.473113e-01 1.999998e+00
catch 27  9 2005 -9 2  1.287600e+04 8.169887e+03 4.549100e-01 1.142896e+00 1.584301e-01
catch 27  9 2005 -9 3  2.742900e+04 2.070071e+04 2.814326e-01 1.505724e+00 3.493479e-02
catch 27  9 2005 -9 4  3.013300e+04 2.800126e+04 7.337135e-02 3.925522e-01 3.493479e-02
catch 27  9 2005 -9 5  4.543000e+03 4.992227e+03 -9.429444e-02 -5.044952e-01 3.493479e-02
catch 27  9 2005 -9 6  3.924000e+03 4.089707e+03 -4.136183e-02 -2.212945e-01 3.493479e-02
catch 27  9 2005 -9 7  1.513000e+03 1.335983e+03 1.244268e-01 6.657099e-01 3.493479e-02
catch 27  9 2005 -9 8  6.020000e+02 7.962485e+02 -2.796538e-01 -1.496207e+00 3.493479e-02
catch 27  9 2005 -9 9  7.680000e+02 8.374917e+02 -8.662157e-02 -4.634437e-01 3.493479e-02
catch 27  9 2005 -9 10  3.920000e+02 2.626739e+02 4.003486e-01 2.141950e+00 3.493479e-02
catch 27  9 2006 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2006 -9 1  9.398000e+03 3.136317e+03 1.097448e+00 7.760130e-01 1.999998e+00
catch 27  9 2006 -9 2  1.569300e+04 7.690169e+03 7.132720e-01 1.791993e+00 1.584301e-01
catch 27  9 2006 -9 3  1.310200e+04 9.820281e+03 2.883151e-01 1.542547e+00 3.493479e-02
catch 27  9 2006 -9 4  1.026000e+04 1.117291e+04 -8.523921e-02 -4.560478e-01 3.493479e-02
catch 27  9 2006 -9 5  1.114000e+04 1.174886e+04 -5.321386e-02 -2.847054e-01 3.493479e-02
catch 27  9 2006 -9 6  1.645000e+03 1.931923e+03 -1.607757e-01 -8.601841e-01 3.493479e-02
catch 27  9 2006 -9 7  1.595000e+03 1.621920e+03 -1.673667e-02 -8.954470e-02 3.493479e-02
catch 27  9 2006 -9 8  7.310000e+02 6.066068e+02 1.865327e-01 9.979895e-01 3.493479e-02
catch 27  9 2006 -9 9  3.730000e+02 3.615387e+02 3.120930e-02 1.669763e-01 3.493479e-02
catch 27  9 2006 -9 10  5.530000e+02 4.995331e+02 1.016842e-01 5.440321e-01 3.493479e-02
catch 27  9 2007 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2007 -9 1  1.133000e+03 1.265414e+03 -1.105304e-01 -7.815685e-02 1.999998e+00
catch 27  9 2007 -9 2  4.456600e+04 2.796112e+04 4.661564e-01 1.171151e+00 1.584301e-01
catch 27  9 2007 -9 3  1.383000e+04 1.112679e+04 2.174842e-01 1.163586e+00 3.493479e-02
catch 27  9 2007 -9 4  7.026000e+03 6.536404e+03 7.223037e-02 3.864478e-01 3.493479e-02
catch 27  9 2007 -9 5  5.932000e+03 5.841669e+03 1.534488e-02 8.209835e-02 3.493479e-02
catch 27  9 2007 -9 6  5.536000e+03 5.672793e+03 -2.440931e-02 -1.305950e-01 3.493479e-02
catch 27  9 2007 -9 7  8.230000e+02 9.520685e+02 -1.456808e-01 -7.794228e-01 3.493479e-02
catch 27  9 2007 -9 8  7.250000e+02 9.102898e+02 -2.275914e-01 -1.217662e+00 3.493479e-02
catch 27  9 2007 -9 9  4.980000e+02 3.404533e+02 3.803220e-01 2.034803e+00 3.493479e-02
catch 27  9 2007 -9 10  5.410000e+02 4.832698e+02 1.128441e-01 6.037397e-01 3.493479e-02
catch 27  9 2008 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2008 -9 1  3.189000e+03 1.047422e+03 1.113376e+00 7.872758e-01 1.999998e+00
catch 27  9 2008 -9 2  9.029000e+03 9.678062e+03 -6.942003e-02 -1.744078e-01 1.584301e-01
catch 27  9 2008 -9 3  3.919100e+04 3.523457e+04 1.064194e-01 5.693665e-01 3.493479e-02
catch 27  9 2008 -9 4  6.367000e+03 6.478200e+03 -1.731435e-02 -9.263541e-02 3.493479e-02
catch 27  9 2008 -9 5  3.034000e+03 2.988897e+03 1.497740e-02 8.013225e-02 3.493479e-02
catch 27  9 2008 -9 6  2.393000e+03 2.460534e+03 -2.783077e-02 -1.489005e-01 3.493479e-02
catch 27  9 2008 -9 7  2.621000e+03 2.431899e+03 7.488331e-02 4.006415e-01 3.493479e-02
catch 27  9 2008 -9 8  4.480000e+02 4.650032e+02 -3.725116e-02 -1.993016e-01 3.493479e-02
catch 27  9 2008 -9 9  4.910000e+02 4.445980e+02 9.927368e-02 5.311352e-01 3.493479e-02
catch 27  9 2008 -9 10  4.590000e+02 4.023177e+02 1.318082e-01 7.052020e-01 3.493479e-02
catch 27  9 2009 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2009 -9 1  4.325000e+03 1.484106e+03 1.069599e+00 7.563213e-01 1.999998e+00
catch 27  9 2009 -9 2  1.689700e+04 1.061859e+04 4.645295e-01 1.167063e+00 1.584301e-01
catch 27  9 2009 -9 3  1.442300e+04 1.617237e+04 -1.144803e-01 -6.124940e-01 3.493479e-02
catch 27  9 2009 -9 4  2.754700e+04 2.762931e+04 -2.983708e-03 -1.596347e-02 3.493479e-02
catch 27  9 2009 -9 5  3.544000e+03 4.022882e+03 -1.267426e-01 -6.781000e-01 3.493479e-02
catch 27  9 2009 -9 6  1.657000e+03 1.714945e+03 -3.437249e-02 -1.839001e-01 3.493479e-02
catch 27  9 2009 -9 7  1.600000e+03 1.435616e+03 1.084098e-01 5.800156e-01 3.493479e-02
catch 27  9 2009 -9 8  1.532000e+03 1.609379e+03 -4.927402e-02 -2.636264e-01 3.493479e-02
catch 27  9 2009 -9 9  3.120000e+02 3.077291e+02 1.378332e-02 7.374370e-02 3.493479e-02
catch 27  9 2009 -9 10  8.640000e+02 5.604705e+02 4.327962e-01 2.315551e+00 3.493479e-02
catch 27  9 2010 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2010 -9 1  6.058000e+03 3.358447e+03 5.899012e-01 4.171233e-01 1.999998e+00
catch 27  9 2010 -9 2  2.382300e+04 1.447080e+04 4.985189e-01 1.252457e+00 1.584301e-01
catch 27  9 2010 -9 3  2.002400e+04 1.662749e+04 1.858742e-01 9.944662e-01 3.493479e-02
catch 27  9 2010 -9 4  1.007400e+04 1.161075e+04 -1.419735e-01 -7.595883e-01 3.493479e-02
catch 27  9 2010 -9 5  1.411600e+04 1.558038e+04 -9.870340e-02 -5.280841e-01 3.493479e-02
catch 27  9 2010 -9 6  1.848000e+03 2.098498e+03 -1.271179e-01 -6.801077e-01 3.493479e-02
catch 27  9 2010 -9 7  9.170000e+02 9.148476e+02 2.349964e-03 1.257280e-02 3.493479e-02
catch 27  9 2010 -9 8  8.110000e+02 8.720425e+02 -7.257007e-02 -3.882652e-01 3.493479e-02
catch 27  9 2010 -9 9  1.198000e+03 9.775920e+02 2.033163e-01 1.087785e+00 3.493479e-02
catch 27  9 2010 -9 10  6.900000e+02 5.273744e+02 2.687809e-01 1.438035e+00 3.493479e-02
catch 27  9 2011 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2011 -9 1  3.501000e+03 3.700336e+03 -5.537498e-02 -3.915604e-02 1.999998e+00
catch 27  9 2011 -9 2  2.229000e+04 2.595524e+04 -1.522353e-01 -3.824693e-01 1.584301e-01
catch 27  9 2011 -9 3  2.527000e+04 1.802074e+04 3.380946e-01 1.808878e+00 3.493479e-02
catch 27  9 2011 -9 4  9.652000e+03 9.386219e+03 2.792256e-02 1.493916e-01 3.493479e-02
catch 27  9 2011 -9 5  5.424000e+03 5.113859e+03 5.887917e-02 3.150160e-01 3.493479e-02
catch 27  9 2011 -9 6  6.469000e+03 6.328618e+03 2.193967e-02 1.173819e-01 3.493479e-02
catch 27  9 2011 -9 7  9.830000e+02 8.717674e+02 1.200865e-01 6.424881e-01 3.493479e-02
catch 27  9 2011 -9 8  4.310000e+02 4.343408e+02 -7.721286e-03 -4.131051e-02 3.493479e-02
catch 27  9 2011 -9 9  2.830000e+02 4.140182e+02 -3.804631e-01 -2.035558e+00 3.493479e-02
catch 27  9 2011 -9 10  7.650000e+02 7.145105e+02 6.827812e-02 3.653024e-01 3.493479e-02
catch 27  9 2012 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2012 -9 1  1.133000e+03 1.064561e+03 6.230648e-02 4.405735e-02 1.999998e+00
catch 27  9 2012 -9 2  2.599500e+04 3.662289e+04 -3.427691e-01 -8.611579e-01 1.584301e-01
catch 27  9 2012 -9 3  3.804900e+04 4.137986e+04 -8.391946e-02 -4.489869e-01 3.493479e-02
catch 27  9 2012 -9 4  1.205300e+04 1.321674e+04 -9.217049e-02 -4.931316e-01 3.493479e-02
catch 27  9 2012 -9 5  4.515000e+03 5.414172e+03 -1.816148e-01 -9.716774e-01 3.493479e-02
catch 27  9 2012 -9 6  2.378000e+03 2.728672e+03 -1.375551e-01 -7.359491e-01 3.493479e-02
catch 27  9 2012 -9 7  4.108000e+03 3.450925e+03 1.742941e-01 9.325104e-01 3.493479e-02
catch 27  9 2012 -9 8  5.910000e+02 5.409385e+02 8.851046e-02 4.735497e-01 3.493479e-02
catch 27  9 2012 -9 9  2.930000e+02 2.695118e+02 8.356032e-02 4.470654e-01 3.493479e-02
catch 27  9 2012 -9 10  1.029000e+03 7.002609e+02 3.848898e-01 2.059242e+00 3.493479e-02
catch 27  9 2013 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2013 -9 1  4.653000e+03 1.665911e+03 1.027140e+00 7.262980e-01 1.999998e+00
catch 27  9 2013 -9 2  8.474000e+03 8.584236e+03 -1.292479e-02 -3.247167e-02 1.584301e-01
catch 27  9 2013 -9 3  4.074700e+04 4.742146e+04 -1.516928e-01 -8.115883e-01 3.493479e-02
catch 27  9 2013 -9 4  2.514900e+04 2.427832e+04 3.523430e-02 1.885110e-01 3.493479e-02
catch 27  9 2013 -9 5  5.983000e+03 6.052450e+03 -1.154102e-02 -6.174691e-02 3.493479e-02
catch 27  9 2013 -9 6  2.167000e+03 2.288154e+03 -5.440153e-02 -2.910597e-01 3.493479e-02
catch 27  9 2013 -9 7  1.551000e+03 1.180128e+03 2.732768e-01 1.462089e+00 3.493479e-02
catch 27  9 2013 -9 8  2.249000e+03 1.705262e+03 2.767667e-01 1.480760e+00 3.493479e-02
catch 27  9 2013 -9 9  2.420000e+02 2.673029e+02 -9.944468e-02 -5.320500e-01 3.493479e-02
catch 27  9 2013 -9 10  4.710000e+02 4.792098e+02 -1.728050e-02 -9.245431e-02 3.493479e-02
catch 27  9 2014 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 27  9 2014 -9 1  7.533000e+03 2.454094e+03 1.121536e+00 7.930457e-01 1.999998e+00
catch 27  9 2014 -9 2  1.394700e+04 1.434010e+04 -2.779533e-02 -6.983175e-02 1.584301e-01
catch 27  9 2014 -9 3  9.287000e+03 1.201114e+04 -2.572190e-01 -1.376176e+00 3.493479e-02
catch 27  9 2014 -9 4  2.643000e+04 3.050187e+04 -1.432883e-01 -7.666227e-01 3.493479e-02
catch 27  9 2014 -9 5  1.280600e+04 1.225875e+04 4.367416e-02 2.336660e-01 3.493479e-02
catch 27  9 2014 -9 6  2.829000e+03 2.820796e+03 2.904004e-03 1.553703e-02 3.493479e-02
