Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul alfa0 stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1990 3 1 3 0 13 500 500 5 21 9 260 0.17485 0.17485 0.03497 50 34.48 0 0.00199117 0 1 1 5 19 187 374 2137 9
1990 3 1 3 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 34.48 3.422e-05 3.422e-05 0 0 1 5 19 187 374 2138 3
1990 3 1 3 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 34.48 0.00325334 0.00060948 1 1 1 5 19 187 374 2138 4
1990 3 1 3 0 13 500 500 5 22 5 104 0.00332 0.00332 0.000664 50 34.48 0 0.00094382 0 1 1 5 19 187 374 2138 5
1990 3 1 3 0 13 500 500 5 22 6 129 0.00672 0.00672 0.001344 50 34.48 0 0.00097893 0 1 1 5 19 187 374 2138 6
1990 3 1 3 0 13 500 500 5 22 7 153 0.01148 0.01148 0.002296 50 34.48 0 0.00072064 0 1 1 5 19 187 374 2138 7
1990 3 1 3 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 34.48 3.422e-05 3.422e-05 0 0 1 5 19 187 374 2139 3
1990 3 1 3 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 34.48 0.00325334 0.00060948 1 1 1 5 19 187 374 2139 4
1990 3 1 3 0 13 500 500 5 23 5 104 0.00332 0.00332 0.000664 50 34.48 0 0.00094382 0 1 1 5 19 187 374 2139 5
1990 3 1 3 0 13 500 500 5 23 6 129 0.00672 0.00672 0.001344 50 34.48 0 0.00097893 0 1 1 5 19 187 374 2139 6
1990 3 1 3 0 13 500 500 5 23 7 153 0.01148 0.01148 0.002296 50 34.48 0 0.00072064 0 1 1 5 19 187 374 2139 7
1990 3 1 3 0 13 500 500 5 24 2 60 0.00221 0.00221 0.000442 50 34.48 0.0549839 0.00304058 1 1 1 5 19 187 374 2140 2
1990 3 1 3 0 13 500 500 5 24 3 70 0.00353 0.00353 0.000706 50 34.48 0 0.0142403 0 1 1 5 19 187 374 2140 3
1990 3 1 3 0 13 500 500 5 24 4 83 0.00598 0.00598 0.001196 50 34.48 0 0.0261709 0 1 1 5 19 187 374 2140 4
1990 3 1 3 0 13 500 500 5 24 5 102 0.01101 0.01101 0.002202 50 34.48 0 0.0078558 0 1 1 5 19 187 374 2140 5
1990 3 1 3 0 13 500 500 5 24 6 120 0.01805 0.01805 0.00361 50 34.48 0 0.00366838 0 1 1 5 19 187 374 2140 6
1990 3 1 3 0 13 500 500 5 25 4 90 0.0066 0.0066 0.00132 50 34.48 0.00671437 0.00026752 1 1 1 5 19 187 374 2141 4
1990 3 1 3 0 13 500 500 5 25 5 105 0.01085 0.01085 0.00217 50 34.48 0 0.00361853 0 1 1 5 19 187 374 2141 5
1990 3 1 3 0 13 500 500 5 25 6 120 0.01606 0.01606 0.003212 50 34.48 0 0.00282736 0 1 1 5 19 187 374 2141 6
1990 3 1 4 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 14.96 0.150141 0.150141 1 1 1 5 19 188 375 2142 0
1990 3 1 4 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 14.96 0.424929 0.00019954 1 1 1 5 19 188 375 2143 2
1990 3 1 4 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 14.96 0 0.00430256 0 1 1 5 19 188 375 2143 3
1990 3 1 4 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 14.96 0 0.0779938 0 1 1 5 19 188 375 2143 4
1990 3 1 4 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 14.96 0 0.119936 0 1 1 5 19 188 375 2143 5
1990 3 1 4 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 14.96 0 0.126866 0 1 1 5 19 188 375 2143 6
1990 3 1 4 0 13 500 500 5 22 7 153 0.01151 0.01151 0.002302 50 14.96 0 0.0956317 0 1 1 5 19 188 375 2143 7
1990 3 1 4 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 14.96 0.424929 0.00019954 1 1 1 5 19 188 375 2144 2
1990 3 1 4 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 14.96 0 0.00430256 0 1 1 5 19 188 375 2144 3
1990 3 1 4 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 14.96 0 0.0779938 0 1 1 5 19 188 375 2144 4
1990 3 1 4 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 14.96 0 0.119936 0 1 1 5 19 188 375 2144 5
1990 3 1 4 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 14.96 0 0.126866 0 1 1 5 19 188 375 2144 6
1990 3 1 4 0 13 500 500 5 23 7 153 0.01151 0.01151 0.002302 50 14.96 0 0.0956317 0 1 1 5 19 188 375 2144 7
1990 3 1 5 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.846371 0.846296 1 1 1 5 19 189 376 2145 0
1990 3 1 5 0 13 500 500 5 16 2 60 0.00246 0.00246 0.000492 50 34.48 0.0129419 0.0005596 1 1 1 5 19 189 376 2146 2
1990 3 1 5 0 13 500 500 5 16 3 70 0.00383 0.00383 0.000766 50 34.48 0 0.00126811 0 1 1 5 19 189 376 2146 3
1990 3 1 5 0 13 500 500 5 16 4 84 0.00656 0.00656 0.001312 50 34.48 0 0.00471171 0 1 1 5 19 189 376 2146 4
1990 3 1 5 0 13 500 500 5 16 5 104 0.01201 0.01201 0.002402 50 34.48 0 0.00470289 0 1 1 5 19 189 376 2146 5
1990 3 1 5 0 13 500 500 5 16 6 120 0.01785 0.01785 0.00357 50 34.48 0 0.00169848 0 1 1 5 19 189 376 2146 6
1990 3 1 5 0 13 500 500 5 17 2 60 0.00182 0.00182 0.000364 50 34.48 0.0129482 0.00037268 1 1 1 5 19 189 376 2147 2
1990 3 1 5 0 13 500 500 5 17 3 70 0.00286 0.00286 0.000572 50 34.48 0 0.00121876 0 1 1 5 19 189 376 2147 3
1990 3 1 5 0 13 500 500 5 17 4 85 0.00508 0.00508 0.001016 50 34.48 0 0.00471762 0 1 1 5 19 189 376 2147 4
1990 3 1 5 0 13 500 500 5 17 5 104 0.00925 0.00925 0.00185 50 34.48 0 0.00503041 0 1 1 5 19 189 376 2147 5
1990 3 1 5 0 13 500 500 5 17 6 120 0.014 0.014 0.0028 50 34.48 0 0.00160759 0 1 1 5 19 189 376 2147 6
1990 3 1 5 0 13 500 500 5 18 3 70 0.00299 0.00299 0.000598 50 34.48 8.808e-05 8.808e-05 0 0 1 5 19 189 376 2148 3
1990 3 1 5 0 13 500 500 5 18 4 87 0.00553 0.00553 0.001106 50 34.48 0.0128329 0.00258076 1 1 1 5 19 189 376 2148 4
1990 3 1 5 0 13 500 500 5 18 5 105 0.00939 0.00939 0.001878 50 34.48 0 0.0067605 0 1 1 5 19 189 376 2148 5
1990 3 1 5 0 13 500 500 5 18 6 120 0.01373 0.01373 0.002746 50 34.48 0 0.00349056 0 1 1 5 19 189 376 2148 6
1990 3 1 5 0 13 500 500 5 21 7 173 0.05073 0.05073 0.010146 50 34.48 0.00780797 0.00238425 1 1 1 5 19 189 376 2149 7
1990 3 1 5 0 13 500 500 5 21 8 217 0.10113 0.10113 0.020226 50 34.48 0 0.00296037 0 1 1 5 19 189 376 2149 8
1990 3 1 5 0 13 500 500 5 21 9 260 0.17471 0.17471 0.034942 50 34.48 0 0.00246266 0 1 1 5 19 189 376 2149 9
1990 3 1 5 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 34.48 0.0431353 0.00043723 1 1 1 5 19 189 376 2150 3
1990 3 1 5 0 13 500 500 5 22 4 86 0.00187 0.00187 0.000374 50 34.48 0 0.00791336 0 1 1 5 19 189 376 2150 4
1990 3 1 5 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0121771 0 1 1 5 19 189 376 2150 5
1990 3 1 5 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0128856 0 1 1 5 19 189 376 2150 6
1990 3 1 5 0 13 500 500 5 22 7 153 0.01151 0.01151 0.002302 50 34.48 0 0.00971824 0 1 1 5 19 189 376 2150 7
1990 3 1 5 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 34.48 0.0431353 0.00043723 1 1 1 5 19 189 376 2151 3
1990 3 1 5 0 13 500 500 5 23 4 86 0.00187 0.00187 0.000374 50 34.48 0 0.00791336 0 1 1 5 19 189 376 2151 4
1990 3 1 5 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0121771 0 1 1 5 19 189 376 2151 5
1990 3 1 5 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0128856 0 1 1 5 19 189 376 2151 6
1990 3 1 5 0 13 500 500 5 23 7 153 0.01151 0.01151 0.002302 50 34.48 0 0.00971824 0 1 1 5 19 189 376 2151 7
1990 3 1 5 0 13 500 500 5 24 2 60 0.00221 0.00221 0.000442 50 34.48 0.0129147 0.00071601 1 1 1 5 19 189 376 2152 2
1990 3 1 5 0 13 500 500 5 24 3 70 0.00353 0.00353 0.000706 50 34.48 0 0.00335337 0 1 1 5 19 189 376 2152 3
1990 3 1 5 0 13 500 500 5 24 4 83 0.00598 0.00598 0.001196 50 34.48 0 0.00616284 0 1 1 5 19 189 376 2152 4
1990 3 1 5 0 13 500 500 5 24 5 102 0.01102 0.01102 0.002204 50 34.48 0 0.00183963 0 1 1 5 19 189 376 2152 5
1990 3 1 5 0 13 500 500 5 24 6 120 0.01805 0.01805 0.00361 50 34.48 0 0.00084175 0 1 1 5 19 189 376 2152 6
1990 3 1 5 0 13 500 500 5 25 4 90 0.0066 0.0066 0.00132 50 34.48 0.00791254 0.00031527 1 1 1 5 19 189 376 2153 4
1990 3 1 5 0 13 500 500 5 25 5 105 0.01085 0.01085 0.00217 50 34.48 0 0.00426449 0 1 1 5 19 189 376 2153 5
1990 3 1 5 0 13 500 500 5 25 6 120 0.01606 0.01606 0.003212 50 34.48 0 0.00333208 0 1 1 5 19 189 376 2153 6
1990 3 1 6 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.340584 0.340584 1 1 1 5 19 190 377 2154 0
1990 3 1 6 0 13 500 500 5 16 8 240 0.12934 0.12934 0.025868 50 34.48 0.0304176 0.00184828 1 1 1 5 19 190 377 2155 8
1990 3 1 6 0 13 500 500 5 16 9 269 0.18009 0.18009 0.036018 50 34.48 0 0.0118961 0 1 1 5 19 190 377 2155 9
1990 3 1 6 0 13 500 500 5 16 10 317 0.28895 0.28895 0.05779 50 34.48 0 0.0121693 0 1 1 5 19 190 377 2155 10
1990 3 1 6 0 13 500 500 5 16 11 355 0.39527 0.39527 0.079054 50 34.48 0 0.00450383 0 1 1 5 19 190 377 2155 11
1990 3 1 6 0 13 500 500 5 21 7 173 0.05074 0.05074 0.010148 50 34.48 0.0748767 0.017637 1 1 1 5 19 190 377 2156 7
1990 3 1 6 0 13 500 500 5 21 8 217 0.10144 0.10144 0.020288 50 34.48 0 0.0220384 0 1 1 5 19 190 377 2156 8
1990 3 1 6 0 13 500 500 5 21 9 267 0.19135 0.19135 0.03827 50 34.48 0 0.0285998 0 1 1 5 19 190 377 2156 9
1990 3 1 6 0 13 500 500 5 21 10 304 0.28354 0.28354 0.056708 50 34.48 0 0.00660143 0 1 1 5 19 190 377 2156 10
1990 3 1 6 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 34.48 0.253651 0.00011171 1 1 1 5 19 190 377 2157 2
1990 3 1 6 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 34.48 0 0.00242372 0 1 1 5 19 190 377 2157 3
1990 3 1 6 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 34.48 0 0.0436634 0 1 1 5 19 190 377 2157 4
1990 3 1 6 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0671607 0 1 1 5 19 190 377 2157 5
1990 3 1 6 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0710236 0 1 1 5 19 190 377 2157 6
1990 3 1 6 0 13 500 500 5 22 7 156 0.01228 0.01228 0.002456 50 34.48 0 0.0692676 0 1 1 5 19 190 377 2157 7
1990 3 1 6 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 34.48 0.253651 0.00011171 1 1 1 5 19 190 377 2158 2
1990 3 1 6 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 34.48 0 0.00242372 0 1 1 5 19 190 377 2158 3
1990 3 1 6 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 34.48 0 0.0436634 0 1 1 5 19 190 377 2158 4
1990 3 1 6 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0671607 0 1 1 5 19 190 377 2158 5
1990 3 1 6 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0710236 0 1 1 5 19 190 377 2158 6
1990 3 1 6 0 13 500 500 5 23 7 156 0.01228 0.01228 0.002456 50 34.48 0 0.0692676 0 1 1 5 19 190 377 2158 7
1990 3 1 6 0 13 500 500 5 25 4 90 0.0066 0.0066 0.00132 50 34.48 0.0468197 0.00140154 1 1 1 5 19 190 377 2159 4
1990 3 1 6 0 13 500 500 5 25 5 105 0.01084 0.01084 0.002168 50 34.48 0 0.0184604 0 1 1 5 19 190 377 2159 5
1990 3 1 6 0 13 500 500 5 25 6 125 0.01816 0.01816 0.003632 50 34.48 0 0.0267013 0 1 1 5 19 190 377 2159 6
1990 3 1 6 0 13 500 500 5 25 7 150 0.03201 0.03201 0.006402 50 34.48 0 0.00025645 0 1 1 5 19 190 377 2159 7
1990 3 1 7 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 21.56 0.0504293 0.0504293 1 1 1 5 19 191 378 2160 0
1990 3 1 7 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 21.56 0.42833 0.00018869 1 1 1 5 19 191 378 2161 2
1990 3 1 7 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.0040686 0 1 1 5 19 191 378 2161 3
1990 3 1 7 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.0737527 0 1 1 5 19 191 378 2161 4
1990 3 1 7 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.113414 0 1 1 5 19 191 378 2161 5
1990 3 1 7 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 21.56 0 0.119905 0 1 1 5 19 191 378 2161 6
1990 3 1 7 0 13 500 500 5 22 7 156 0.01228 0.01228 0.002456 50 21.56 0 0.117001 0 1 1 5 19 191 378 2161 7
1990 3 1 7 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 21.56 0.42833 0.00018869 1 1 1 5 19 191 378 2162 2
1990 3 1 7 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.0040686 0 1 1 5 19 191 378 2162 3
1990 3 1 7 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.0737527 0 1 1 5 19 191 378 2162 4
1990 3 1 7 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.113414 0 1 1 5 19 191 378 2162 5
1990 3 1 7 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 21.56 0 0.119905 0 1 1 5 19 191 378 2162 6
1990 3 1 7 0 13 500 500 5 23 7 156 0.01228 0.01228 0.002456 50 21.56 0 0.117001 0 1 1 5 19 191 378 2162 7
1990 3 1 7 0 13 500 500 5 25 3 70 0.00304 0.00304 0.000608 50 21.56 0.0929106 0.00019361 1 1 1 5 19 191 378 2163 3
1990 3 1 7 0 13 500 500 5 25 4 89 0.00642 0.00642 0.001284 50 21.56 0 0.0161108 0 1 1 5 19 191 378 2163 4
1990 3 1 7 0 13 500 500 5 25 5 100 0.00914 0.00914 0.001828 50 21.56 0 0.0766062 0 1 1 5 19 191 378 2163 5
1990 3 1 8 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 21.56 0.000158 0.000158 1 1 1 5 19 192 379 2164 0
1990 3 1 8 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 21.56 0.476791 0.00039714 1 1 1 5 19 192 379 2165 2
1990 3 1 8 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.00861675 0 1 1 5 19 192 379 2165 3
1990 3 1 8 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.155231 0 1 1 5 19 192 379 2165 4
1990 3 1 8 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.238768 0 1 1 5 19 192 379 2165 5
1990 3 1 8 0 13 500 500 5 22 6 120 0.00526 0.00526 0.001052 50 21.56 0 0.0737775 0 1 1 5 19 192 379 2165 6
1990 3 1 8 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 21.56 0.476791 0.00039714 1 1 1 5 19 192 379 2166 2
1990 3 1 8 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.00861675 0 1 1 5 19 192 379 2166 3
1990 3 1 8 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.155231 0 1 1 5 19 192 379 2166 4
1990 3 1 8 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.238768 0 1 1 5 19 192 379 2166 5
1990 3 1 8 0 13 500 500 5 23 6 120 0.00526 0.00526 0.001052 50 21.56 0 0.0737775 0 1 1 5 19 192 379 2166 6
1990 3 1 8 0 13 500 500 5 25 4 89 0.00644 0.00644 0.001288 50 21.56 0.0462603 0.0034509 1 1 1 5 19 192 379 2167 4
1990 3 1 8 0 13 500 500 5 25 5 105 0.01084 0.01084 0.002168 50 21.56 0 0.0428094 0 1 1 5 19 192 379 2167 5
1990 4 1 1 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.950344 0.950189 1 1 1 5 20 193 380 2168 0
1990 4 1 1 0 13 500 500 5 16 2 60 0.00246 0.00246 0.000492 50 34.48 3.432e-05 3.432e-05 0 0 1 5 20 193 380 2169 2
1990 4 1 1 0 13 500 500 5 16 3 70 0.00383 0.00383 0.000766 50 34.48 0.0117921 0.00017554 1 1 1 5 20 193 380 2169 3
1990 4 1 1 0 13 500 500 5 16 4 86 0.00703 0.00703 0.001406 50 34.48 0 0.00158871 0 1 1 5 20 193 380 2169 4
1990 4 1 1 0 13 500 500 5 16 5 106 0.01243 0.01243 0.002486 50 34.48 0 0.00555379 0 1 1 5 20 193 380 2169 5
1990 4 1 1 0 13 500 500 5 16 6 120 0.01785 0.01785 0.00357 50 34.48 0 0.00447217 0 1 1 5 20 193 380 2169 6
1990 4 1 1 0 13 500 500 5 17 3 70 0.00286 0.00286 0.000572 50 34.48 7.63e-05 7.63e-05 0 0 1 5 20 193 380 2170 3
1990 4 1 1 0 13 500 500 5 17 4 87 0.0054 0.0054 0.00108 50 34.48 0.0117319 0.00099747 1 1 1 5 20 193 380 2170 4
1990 4 1 1 0 13 500 500 5 17 5 106 0.00977 0.00977 0.001954 50 34.48 0 0.00544943 0 1 1 5 20 193 380 2170 5
1990 4 1 1 0 13 500 500 5 17 6 120 0.014 0.014 0.0028 50 34.48 0 0.00528305 0 1 1 5 20 193 380 2170 6
1990 4 1 1 0 13 500 500 5 21 4 90 0.0066 0.0066 0.00132 50 34.48 5.268e-05 5.268e-05 0 0 1 5 20 193 380 2171 4
1990 4 1 1 0 13 500 500 5 21 5 106 0.01103 0.01103 0.002206 50 34.48 0.0071401 0.00052472 1 1 1 5 20 193 380 2171 5
1990 4 1 1 0 13 500 500 5 21 6 128 0.02002 0.02002 0.004004 50 34.48 0 0.00280539 0 1 1 5 20 193 380 2171 6
1990 4 1 1 0 13 500 500 5 21 7 166 0.04492 0.04492 0.008984 50 34.48 0 0.00380882 0 1 1 5 20 193 380 2171 7
1990 4 1 1 0 13 500 500 5 24 3 70 0.00353 0.00353 0.000706 50 34.48 0.0117886 0.00011907 1 1 1 5 20 193 380 2172 3
1990 4 1 1 0 13 500 500 5 24 4 87 0.00687 0.00687 0.001374 50 34.48 0 0.00387504 0 1 1 5 20 193 380 2172 4
1990 4 1 1 0 13 500 500 5 24 5 103 0.01148 0.01148 0.002296 50 34.48 0 0.0070798 0 1 1 5 20 193 380 2172 5
1990 4 1 1 0 13 500 500 5 24 6 120 0.01805 0.01805 0.00361 50 34.48 0 0.00071276 0 1 1 5 20 193 380 2172 6
1990 4 1 1 0 13 500 500 5 25 2 60 0.00189 0.00189 0.000378 50 34.48 0.00720286 0.00018575 1 1 1 5 20 193 380 2173 2
1990 4 1 1 0 13 500 500 5 25 3 70 0.00304 0.00304 0.000608 50 34.48 0 0.00034176 0 1 1 5 20 193 380 2173 3
1990 4 1 1 0 13 500 500 5 25 4 86 0.00575 0.00575 0.00115 50 34.48 0 0.00204592 0 1 1 5 20 193 380 2173 4
1990 4 1 1 0 13 500 500 5 25 5 100 0.00914 0.00914 0.001828 50 34.48 0 0.00462825 0 1 1 5 20 193 380 2173 5
1990 4 1 2 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.00015632 0.00015632 1 1 1 5 20 194 381 2174 0
1990 4 1 2 0 13 500 500 5 17 5 106 0.00977 0.00977 0.001954 50 34.48 0.149713 0.00365878 1 1 1 5 20 194 381 2175 5
1990 4 1 2 0 13 500 500 5 17 6 130 0.01802 0.01802 0.003604 50 34.48 0 0.0142219 0 1 1 5 20 194 381 2175 6
1990 4 1 2 0 13 500 500 5 17 7 169 0.03882 0.03882 0.007764 50 34.48 0 0.0502436 0 1 1 5 20 194 381 2175 7
1990 4 1 2 0 13 500 500 5 17 8 211 0.0744 0.0744 0.01488 50 34.48 0 0.0815888 0 1 1 5 20 194 381 2175 8
1990 4 1 2 0 13 500 500 5 21 3 70 0.00304 0.00304 0.000608 50 34.48 0.276276 0.00016243 1 1 1 5 20 194 381 2176 3
1990 4 1 2 0 13 500 500 5 21 4 86 0.0059 0.0059 0.00118 50 34.48 0 0.00456866 0 1 1 5 20 194 381 2176 4
1990 4 1 2 0 13 500 500 5 21 5 106 0.01103 0.01103 0.002206 50 34.48 0 0.0330676 0 1 1 5 20 194 381 2176 5
1990 4 1 2 0 13 500 500 5 21 6 128 0.02 0.02 0.004 50 34.48 0 0.17892 0 1 1 5 20 194 381 2176 6
1990 4 1 2 0 13 500 500 5 21 7 150 0.03201 0.03201 0.006402 50 34.48 0 0.0595569 0 1 1 5 20 194 381 2176 7
1990 4 1 2 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 34.48 0.0999301 0.0002564 1 1 1 5 20 194 381 2177 3
1990 4 1 2 0 13 500 500 5 22 4 87 0.00194 0.00194 0.000388 50 34.48 0 0.0131669 0 1 1 5 20 194 381 2177 4
1990 4 1 2 0 13 500 500 5 22 5 105 0.00346 0.00346 0.000692 50 34.48 0 0.0365573 0 1 1 5 20 194 381 2177 5
1990 4 1 2 0 13 500 500 5 22 6 124 0.00588 0.00588 0.001176 50 34.48 0 0.0330194 0 1 1 5 20 194 381 2177 6
1990 4 1 2 0 13 500 500 5 22 7 152 0.01131 0.01131 0.002262 50 34.48 0 0.01693 0 1 1 5 20 194 381 2177 7
1990 4 1 2 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 34.48 0.0999301 0.0002564 1 1 1 5 20 194 381 2178 3
1990 4 1 2 0 13 500 500 5 23 4 87 0.00194 0.00194 0.000388 50 34.48 0 0.0131669 0 1 1 5 20 194 381 2178 4
1990 4 1 2 0 13 500 500 5 23 5 105 0.00346 0.00346 0.000692 50 34.48 0 0.0365573 0 1 1 5 20 194 381 2178 5
1990 4 1 2 0 13 500 500 5 23 6 124 0.00588 0.00588 0.001176 50 34.48 0 0.0330194 0 1 1 5 20 194 381 2178 6
1990 4 1 2 0 13 500 500 5 23 7 152 0.01131 0.01131 0.002262 50 34.48 0 0.01693 0 1 1 5 20 194 381 2178 7
1990 4 1 2 0 13 500 500 5 25 1 50 0.00107 0.00107 0.000214 50 34.48 0.373995 0.00016693 1 1 1 5 20 194 381 2179 1
1990 4 1 2 0 13 500 500 5 25 2 60 0.00189 0.00189 0.000378 50 34.48 0 0.00213156 0 1 1 5 20 194 381 2179 2
1990 4 1 2 0 13 500 500 5 25 3 70 0.00304 0.00304 0.000608 50 34.48 0 0.00408263 0 1 1 5 20 194 381 2179 3
1990 4 1 2 0 13 500 500 5 25 4 86 0.00575 0.00575 0.00115 50 34.48 0 0.0235095 0 1 1 5 20 194 381 2179 4
1990 4 1 2 0 13 500 500 5 25 5 106 0.01103 0.01103 0.002206 50 34.48 0 0.162353 0 1 1 5 20 194 381 2179 5
1990 4 1 2 0 13 500 500 5 25 6 123 0.01758 0.01758 0.003516 50 34.48 0 0.181751 0 1 1 5 20 194 381 2179 6
1990 4 1 3 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.946808 0.946698 1 1 1 5 20 195 382 2180 0
1990 4 1 3 0 13 500 500 5 17 2 60 0.00182 0.00182 0.000364 50 34.48 5.021e-05 5.021e-05 0 0 1 5 20 195 382 2181 2
1990 4 1 3 0 13 500 500 5 17 3 70 0.00286 0.00286 0.000572 50 34.48 0.0324576 0.00020974 1 1 1 5 20 195 382 2181 3
1990 4 1 3 0 13 500 500 5 17 4 87 0.0054 0.0054 0.00108 50 34.48 0 0.00274191 0 1 1 5 20 195 382 2181 4
1990 4 1 3 0 13 500 500 5 17 5 106 0.00977 0.00977 0.001954 50 34.48 0 0.0149798 0 1 1 5 20 195 382 2181 5
1990 4 1 3 0 13 500 500 5 17 6 120 0.014 0.014 0.0028 50 34.48 0 0.0145224 0 1 1 5 20 195 382 2181 6
1990 4 1 3 0 13 500 500 5 18 4 89 0.00589 0.00589 0.001178 50 34.48 0.00650102 0.00024176 1 1 1 5 20 195 382 2182 4
1990 4 1 3 0 13 500 500 5 18 5 106 0.00974 0.00974 0.001948 50 34.48 0 0.00307562 0 1 1 5 20 195 382 2182 5
1990 4 1 3 0 13 500 500 5 18 6 120 0.01373 0.01373 0.002746 50 34.48 0 0.00318289 0 1 1 5 20 195 382 2182 6
1990 4 1 3 0 13 500 500 5 21 7 166 0.04479 0.04479 0.008958 50 34.48 0.00387084 0.00102345 1 1 1 5 20 195 382 2183 7
1990 4 1 3 0 13 500 500 5 21 8 218 0.10272 0.10272 0.020544 50 34.48 0 0.00211784 0 1 1 5 20 195 382 2183 8
1990 4 1 3 0 13 500 500 5 21 9 258 0.1719 0.1719 0.03438 50 34.48 0 0.0007291 0 1 1 5 20 195 382 2183 9
1990 4 1 3 0 13 500 500 5 24 3 70 0.00353 0.00353 0.000706 50 34.48 6.546e-05 6.546e-05 0 0 1 5 20 195 382 2184 3
1990 4 1 3 0 13 500 500 5 24 4 87 0.00687 0.00687 0.001374 50 34.48 0.00639927 0.00213039 1 1 1 5 20 195 382 2184 4
1990 4 1 3 0 13 500 500 5 24 5 103 0.01148 0.01148 0.002296 50 34.48 0 0.00389228 0 1 1 5 20 195 382 2184 5
1990 4 1 3 0 13 500 500 5 24 6 120 0.01805 0.01805 0.00361 50 34.48 0 0.00037586 0 1 1 5 20 195 382 2184 6
1990 4 1 3 0 13 500 500 5 25 2 60 0.00189 0.00189 0.000378 50 34.48 0.00396337 0.00010221 1 1 1 5 20 195 382 2185 2
