"Predator","Quarter","Year","Area","Predator.length.class","Prey","Quarter.no","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Pred.avail","stomcon.hat.part","Residual.part","pl.theta","pl.E","pl.Var","pl.sd","pl.res","pl.y","Composistional","ratio","split","Predator.sc","Prey.sc"
"Saithe","Q2",1991,1,15,"Nor.pout",2,19,0,700,750,2.10047,2.10047,1389530,0,34.92,-1.74201,0,24,7,175,0.04559,0.04559,0,0,0,0,17,17,0,0,0,2609200,0,133756,1.12444,0,0,0.0668332,1,0,1,1,NA,1389529.53,0.0962599189957482,-0.0294267189957482,0.486827033218786,0,0,0,NA,0,TRUE,46.0730423338451,"1 1991 Q2 19 15","0700-0800","0150-0200"
"Saithe","Q2",1991,1,16,"Other",2,19,0,800,900,3.45993,3.45993,1515370,8.03311,26.66,-3.91379,0,0,0,-1,-1,9999,0,0,0,0,18,18,0.425587,0.301317,0.12427,-1,456607,456607,0.456607,0.00761118,0,0.425587,1,1,1,1,1.42442734363228,1515370.674,0.301317036045532,0.124269963954468,0.675168792198049,5.42370517629407,3.66191647311678,1.91361345969263,1.1689198841992,0.875502778213222,TRUE,0.000346027602760276,"1 1991 Q2 19 16","0800-1000","9999-9999"
"Saithe","Q2",1991,1,16,"Whiting",2,19,0,800,900,3.45993,3.45993,1515370,2.03295,26.66,-3.91379,0,17,8,225,0.08908,0.08908,0,0,0,0,18,18,0.0450129,0.0762545,-0.0312416,913005,115554,38020.3,0.467479,0.00254663,0,0.00487523,1,1,1,1,-0.619085086534018,1515370.674,0.0250897688943926,-0.0202145388943926,0.675168792198049,1.37258439609902,0.926726148904068,0.962666166905261,-0.584161171786946,0.327585199196521,TRUE,38.8407049842838,"1 1991 Q2 19 16","0800-1000","0200-0250"
"Saithe","Q2",1991,1,16,"Whiting",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,17,9,275,0.16087,0.16087,0,0,0,0,18,18,0,0,0,745271,0,56046.8,0.467479,0,0,0.0359763,1,0,1,1,NA,1515370.674,0.03698553823274,-0.00100923823274001,0.675168792198049,0,0,0,NA,0,TRUE,21.5076148442842,"1 1991 Q2 19 16","0800-1000","0250-0300"
"Saithe","Q2",1991,1,16,"Whiting",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,17,10,325,0.26314,0.26314,0,0,0,0,18,18,0,0,0,174671,0,21486.8,0.467479,0,0,0.00416137,1,0,1,1,NA,1515370.674,0.0141792370465261,-0.0100178670465261,0.675168792198049,0,0,0,NA,0,TRUE,13.1486281067113,"1 1991 Q2 19 16","0800-1000","0300-0350"
"Saithe","Q2",1991,1,16,"Haddock",2,19,0,800,900,3.45993,3.45993,1515370,1.18842,26.66,-3.91379,0,18,8,225,0.08114,0.08114,0,0,0,0,18,18,0.0272542,0.0445769,-0.0173227,361084,67550.6,44371,1.51445,0.00153976,0,0.0148073,1,1,1,1,-0.441457670795188,1515370.674,0.0292806247087239,-0.0144733247087239,0.675168792198049,0.802384096024006,0.541744700991452,0.736033084169083,-0.423633804961377,0.429920519901094,TRUE,42.6414838550653,"1 1991 Q2 19 16","0800-1000","0200-0250"
"Saithe","Q2",1991,1,16,"Haddock",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,18,9,275,0.14308,0.14308,0,0,0,0,18,18,0,0,0,106972,0,23179.6,1.51445,0,0,0.012447,1,0,1,1,NA,1515370.674,0.0152963234657397,-0.00284932346573971,0.675168792198049,0,0,0,NA,0,TRUE,24.1817864131954,"1 1991 Q2 19 16","0800-1000","0250-0300"
"Saithe","Q2",1991,1,16,"Herring",2,19,0,800,900,3.45993,3.45993,1515370,7.04901,26.66,-3.91379,0,21,7,175,0.05155,0.05155,0,0,0,0,18,18,0.392808,0.264404,0.128404,4020960,400670,49534.2,0.238972,0.00703162,0,0.0163998,1,1,1,1,1.5312667649754,1515370.674,0.0326878438720532,-0.0162880438720532,0.675168792198049,4.75927156789197,3.21331163623614,1.79257123602833,1.28936155264264,0.893743501162386,TRUE,67.1179437439379,"1 1991 Q2 19 16","0800-1000","0150-0200"
"Saithe","Q2",1991,1,16,"Herring",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,21,8,225,0.11207,0.11207,0,0,0,0,18,18,0,0,0,3649980,0,97752.4,0.238972,0,0,0.18251,1,0,1,1,NA,1515370.674,0.0645072533586591,0.118002746641341,0.675168792198049,0,0,0,NA,0,TRUE,30.8729365575087,"1 1991 Q2 19 16","0800-1000","0200-0250"
"Saithe","Q2",1991,1,16,"Herring",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,21,9,275,0.20837,0.20837,0,0,0,0,18,18,0,0,0,4777800,0,237908,0.238972,0,0,0.158564,1,0,1,1,NA,1515370.674,0.15699657125607,0.00156742874392987,0.675168792198049,0,0,0,NA,0,TRUE,16.6047415654845,"1 1991 Q2 19 16","0800-1000","0250-0300"
"Saithe","Q2",1991,1,16,"Herring",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,21,10,325,0.34917,0.34917,0,0,0,0,18,18,0,0,0,185463,0,15475.3,0.238972,0,0,0.0353341,1,0,1,1,NA,1515370.674,0.0102122208549484,0.0251218791450516,0.675168792198049,0,0,0,NA,0,TRUE,9.9090128017871,"1 1991 Q2 19 16","0800-1000","0300-0350"
"Saithe","Q2",1991,1,16,"N.sandeel",2,19,0,800,900,3.45993,3.45993,1515370,0.0450373,26.66,-3.91379,0,22,3,75,0.00146,0.00146,0,0,0,0,18,18,0.0150829,0.00168932,0.0133936,1338020,2559.95,266.324,0.136331,6.09714e-05,0,0.00885171,1,1,1,1,1.7152769081105,1515370.674,0.000175748418898068,0.00867596158110193,0.675168792198049,0.0304077794448612,0.0205303837212116,0.143284275903574,1.68256020442453,0.968032881064907,TRUE,2369.81506849315,"1 1991 Q2 19 16","0800-1000","0070-0080"
"Saithe","Q2",1991,1,16,"N.sandeel",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,22,4,90,0.00255,0.00255,0,0,0,0,18,18,0,0,0,6597650,0,2293.62,0.136331,0,0,0.0062312,1,0,1,1,NA,1515370.674,0.00151357026987049,0.00471762973012951,0.675168792198049,0,0,0,NA,0,TRUE,1356.83529411765,"1 1991 Q2 19 16","0800-1000","0080-0100"
"Saithe","Q2",1991,1,16,"Nor.pout",2,19,0,800,900,3.45993,3.45993,1515370,8.31147,26.66,-3.91379,0,24,4,90,0.0061,0.0061,0,0,0,0,18,18,0.0942543,0.311758,-0.217504,346640,472429,2377.63,1.12444,0.00775723,0,0.00137964,1,1,1,1,-2.46952776924151,1515370.674,0.00156900885096579,-0.000189368850965794,0.675168792198049,5.61164516129032,3.78880768579242,1.94648598397019,-2.01135163239391,0.00294225737458109,TRUE,567.201639344262,"1 1991 Q2 19 16","0800-1000","0080-0100"
"Saithe","Q2",1991,1,16,"Nor.pout",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,24,5,110,0.0112,0.0112,0,0,0,0,18,18,0,0,0,4685330,0,59005.7,1.12444,0,0,0.00843167,1,0,1,1,NA,1515370.674,0.0389381298004451,-0.0305064598004451,0.675168792198049,0,0,0,NA,0,TRUE,308.922321428571,"1 1991 Q2 19 16","0800-1000","0100-0120"
"Saithe","Q2",1991,1,16,"Nor.pout",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,24,6,135,0.0208,0.0208,0,0,0,0,18,18,0,0,0,11855900,0,277290,1.12444,0,0,0.06323,1,0,1,1,NA,1515370.674,0.182984932173763,-0.119754932173763,0.675168792198049,0,0,0,NA,0,TRUE,166.342788461538,"1 1991 Q2 19 16","0800-1000","0120-0150"
"Saithe","Q2",1991,1,16,"Nor.pout",2,19,0,800,900,3.45993,3.45993,1515370,0,26.66,-3.91379,0,24,7,175,0.04559,0.04559,0,0,0,0,18,18,0,0,0,2609200,0,133756,1.12444,0,0,0.021213,1,0,1,1,NA,1515370.674,0.0882661927506722,-0.0670531927506722,0.675168792198049,0,0,0,NA,0,TRUE,75.8923009431893,"1 1991 Q2 19 16","0800-1000","0150-0200"
"Saithe","Q2",1991,1,17,"Other",2,19,0,1000,1100,5.99283,5.99283,1063220,6.61293,17.97,3.27168,0,0,0,-1,-1,9999,0,0,0,0,6,6,0.245923,0.367998,-0.122076,-1,391263,391263,0.391263,0.0122602,0,0.245923,1,1,1,1,-1.10250739997763,1063219.1,0.367998468048589,-0.122075468048589,0.333889816360601,2.20798998330551,0.737225370051923,0.858618291240015,-0.8530589096206,0.201210161706343,TRUE,0.000599342934293429,"1 1991 Q2 19 17","1000-1200","9999-9999"
"Saithe","Q2",1991,1,17,"Herring",2,19,0,1000,1100,5.99283,5.99283,1063220,5.67317,17.97,3.27168,0,21,8,225,0.11207,0.11207,0,0,0,0,6,6,0.687699,0.315702,0.371996,3649980,335661,97752.4,0.238972,0.0113882,0,0.287033,1,1,1,1,3.48586631144577,1063219.1,0.0919400338086477,0.195092966191352,0.333889816360601,1.89421368948247,0.632458660929039,0.795272695953431,2.80655971451612,0.988089715997691,TRUE,53.4739894708664,"1 1991 Q2 19 17","1000-1200","0200-0250"
"Saithe","Q2",1991,1,17,"Herring",2,19,0,1000,1100,5.99283,5.99283,1063220,0,17.97,3.27168,0,21,9,275,0.20837,0.20837,0,0,0,0,6,6,0,0,0,4777800,0,237908,0.238972,0,0,0.400665,1,0,1,1,NA,1063219.1,0.223761969663638,0.176903030336362,0.333889816360601,0,0,0,NA,0,TRUE,28.7605221481019,"1 1991 Q2 19 17","1000-1200","0250-0300"
"Saithe","Q2",1991,1,17,"Nor.pout",2,19,0,1000,1100,5.99283,5.99283,1063220,5.6839,17.97,3.27168,0,24,5,110,0.0112,0.0112,0,0,0,0,6,6,0.0663787,0.316299,-0.249921,4685330,336296,59005.7,1.12444,0.0113998,0,0.0216306,1,1,1,1,-2.34074515910542,1063219.1,0.05549721595483,-0.03386661595483,0.333889816360601,1.89779632721202,0.633654867182644,0.79602441368506,-1.88376650443449,0.00249206608542108,TRUE,535.074107142857,"1 1991 Q2 19 17","1000-1200","0100-0120"
"Saithe","Q2",1991,1,17,"Nor.pout",2,19,0,1000,1100,5.99283,5.99283,1063220,0,17.97,3.27168,0,24,6,135,0.0208,0.0208,0,0,0,0,6,6,0,0,0,11855900,0,277290,1.12444,0,0,0.0447481,1,0,1,1,NA,1063219.1,0.260802312524295,-0.216054212524295,0.333889816360601,0,0,0,NA,0,TRUE,288.116826923077,"1 1991 Q2 19 17","1000-1200","0120-0150"
"Mackerel","Q2",1991,1,8,"Other",2,20,0,200,225,0.135341,0.135341,10491000,4.80413,5.04,-1.2554,0,0,0,-1,-1,9999,0,0,0,0,29,29,0.905614,0.953201,-0.0475867,-1,1e+07,1e+07,1,0.00738561,0,0.905614,1,1,1,1,-0.553722796228323,10490970,0.953200704987241,-0.0475867049872414,5.75396825396825,27.6428115079365,159.055859867095,12.6117350062192,-0.10942233620164,0.516787389560897,TRUE,1.35354535453545e-05,"1 1991 Q2 20 8","0200-0250","9999-9999"
"Mackerel","Q2",1991,1,8,"S.sandeel",2,20,0,200,225,0.135341,0.135341,10491000,0.0966135,5.04,-1.2554,0,23,4,90,0.00255,0.00255,0,0,0,0,29,29,0.0629369,0.0191694,0.0437676,9378670,201105,201105,8.40895,0.0031129,0,0.0629369,1,1,1,1,0.784458815729932,10490970,0.0191693427776459,0.0437675572223541,5.75396825396825,0.555911011904762,3.19869431453137,1.78848939458174,0.709682199928319,0.915187267341492,TRUE,53.0749019607843,"1 1991 Q2 20 8","0200-0250","0080-0100"
"Mackerel","Q2",1991,1,8,"Sprat",2,20,0,200,225,0.135341,0.135341,10491000,0.139255,5.04,-1.2554,0,25,3,75,0.00286,0.00286,0,0,0,0,29,29,0.0314491,0.0276299,0.00381915,4547980,289865,33714,2.59195,0.0044481,0,0.0154751,1,1,1,1,0.0572637051416769,10490970,0.00321362085679399,0.012261479143206,5.75396825396825,0.801268849206349,4.61047552122701,2.14720178866054,0.0515811095997372,0.810710722733676,TRUE,47.322027972028,"1 1991 Q2 20 8","0200-0250","0070-0080"
"Mackerel","Q2",1991,1,8,"Sprat",2,20,0,200,225,0.135341,0.135341,10491000,0,5.04,-1.2554,0,25,4,90,0.00539,0.00539,0,0,0,0,29,29,0,0,0,18335000,0,256151,2.59195,0,0,0.015974,1,0,1,1,NA,10490970,0.0244163313783187,-0.00844233137831869,5.75396825396825,0,0,0,NA,0,TRUE,25.1096474953618,"1 1991 Q2 20 8","0200-0250","0080-0100"
"Mackerel","Q2",1991,1,9,"Other",2,20,0,250,275,0.257741,0.257741,10844800,20.3877,22.11,-6.4142,0,0,0,-1,-1,9999,0,0,0,0,43,43,0.986523,0.922104,0.0644193,-1,1e+07,1e+07,1,0.00310809,0,0.986447,1,1,1,1,1.15549802712695,10844761.94,0.922104150863454,0.0643428491365463,1.94482134780642,39.650434192673,77.1130108677041,8.78140141820792,0.315445641920366,0.64872313136256,TRUE,2.57766776677668e-05,"1 1991 Q2 20 9","0250-0300","9999-9999"
"Mackerel","Q2",1991,1,9,"N.sandeel",2,20,0,250,275,0.257741,0.257741,10844800,1.31227,22.11,-6.4142,0,22,3,75,0.00146,0.00146,0,0,0,0,43,43,0.0109444,0.0593518,-0.0484074,1338020,643657,8711.14,4.45921,0.0024158,0,0.00234491,1,1,1,1,-0.98487535152991,10844761.94,0.000803257835275267,0.00154165216472473,1.94482134780642,2.55213071008593,4.96343828736749,2.22787752970568,-0.934306972592393,0.115472882595448,TRUE,176.534931506849,"1 1991 Q2 20 9","0250-0300","0070-0080"
"Mackerel","Q2",1991,1,9,"N.sandeel",2,20,0,250,275,0.257741,0.257741,10844800,0,22.11,-6.4142,0,22,4,90,0.00255,0.00255,0,0,0,0,43,43,0,0,0,6597650,0,75021.8,4.45921,0,0,0.00651033,1,0,1,1,NA,10844761.94,0.00691779131852479,-0.000407461318524785,1.94482134780642,0,0,0,NA,0,TRUE,101.074901960784,"1 1991 Q2 20 9","0250-0300","0080-0100"
"Mackerel","Q2",1991,1,9,"N.sandeel",2,20,0,250,275,0.257741,0.257741,10844800,0,22.11,-6.4142,0,22,5,110,0.00471,0.00471,0,0,0,0,43,43,0,0,0,26659400,0,559924,4.45921,0,0,0.00208835,1,0,1,1,NA,10844761.94,0.0516308244568068,-0.0495424744568068,1.94482134780642,0,0,0,NA,0,TRUE,54.7220806794055,"1 1991 Q2 20 9","0250-0300","0100-0120"
"Mackerel","Q2",1991,1,9,"S.sandeel",2,20,0,250,275,0.257741,0.257741,10844800,0.410007,22.11,-6.4142,0,23,4,90,0.00255,0.00255,0,0,0,0,43,43,0.0025321,0.018544,-0.0160119,9378670,201105,201105,8.40895,0.000787542,0,0.0025319,1,1,1,1,-0.570566155689051,10844761.94,0.0185439755259395,-0.0160120755259395,1.94482134780642,0.797390366350068,1.5507818070128,1.24530390146855,-0.552885175689346,0.340313713685838,TRUE,101.074901960784,"1 1991 Q2 20 9","0250-0300","0080-0100"
"Mackerel","Q2",1991,1,9,"Nor.pout",2,20,0,250,275,0.257741,0.257741,10844800,0,22.11,-6.4142,0,24,3,75,0.00352,0.00352,0,0,0,0,43,43,3.832e-05,0,0,173320,0,0,0.738652,0,0,3.832e-05,1,0,0,1,NA,10844761.94,0,3.832e-05,1.94482134780642,0,0,0,Inf,1,TRUE,73.221875,"1 1991 Q2 20 9","0250-0300","0070-0080"
"Mackerel","Q2",1991,1,9,"Sprat",2,20,0,250,275,0.257741,0.257741,10844800,0,22.11,-6.4142,0,25,3,75,0.00286,0.00286,0,0,0,0,43,43,3.942e-05,0,0,4547980,0,0,2.59195,0,0,3.942e-05,1,0,0,1,NA,10844761.94,0,3.942e-05,1.94482134780642,0,0,0,Inf,1,TRUE,90.1192307692308,"1 1991 Q2 20 9","0250-0300","0070-0080"
"Mackerel","Q2",1991,1,10,"Other",2,20,0,300,325,0.440626,0.440626,14495800,30.5744,44.32,-8.58289,0,0,0,-1,-1,9999,0,0,0,0,59,59,0.717347,0.689856,0.0274911,-1,1e+07,1e+07,1,0.00472098,0,0.717302,1,1,1,1,0.400106896572306,14495786.52,0.689855633994257,0.0274463660057432,1.3312274368231,40.7014801444043,54.1829270875419,7.36090531711568,0.220352359624052,0.609349823572606,TRUE,4.40670067006701e-05,"1 1991 Q2 20 10","0300-0350","9999-9999"
"Mackerel","Q2",1991,1,10,"Herring",2,20,0,300,325,0.440626,0.440626,14495800,0.0153995,44.32,-8.58289,0,21,5,110,0.01228,0.01228,0,0,0,0,59,59,0.00387487,0.000347462,0.00352741,236099,5036.74,5036.74,1.73723,7.6642e-06,0,0.00387463,1,1,1,1,1.27415577547504,14495786.52,0.000347462346596423,0.00352716765340358,1.3312274368231,0.0205002369133574,0.0272904778404352,0.165198298539771,1.25980167426809,0.979282767352958,TRUE,35.8815960912052,"1 1991 Q2 20 10","0300-0350","0100-0120"
"Mackerel","Q2",1991,1,10,"N.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,1.96794,44.32,-8.58289,0,22,3,75,0.00146,0.00146,0,0,0,0,59,59,0.0490047,0.044403,0.00460168,1338020,643657,8711.14,4.45921,0.000936262,0,0.00894841,1,1,1,1,0.150389569483669,14495786.52,0.000600942900751273,0.00834746709924873,1.3312274368231,2.61977572202166,3.48751731947829,1.8674895768058,0.145383182508961,0.647495496518591,TRUE,301.798630136986,"1 1991 Q2 20 10","0300-0350","0070-0080"
"Mackerel","Q2",1991,1,10,"N.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,22,4,90,0.00255,0.00255,0,0,0,0,59,59,0,0,0,6597650,0,75021.8,4.45921,0,0,0.0205423,1,0,1,1,NA,14495786.52,0.00517542114023903,0.015366878859761,1.3312274368231,0,0,0,NA,0,TRUE,172.794509803922,"1 1991 Q2 20 10","0300-0350","0080-0100"
"Mackerel","Q2",1991,1,10,"N.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,22,5,110,0.00471,0.00471,0,0,0,0,59,59,0,0,0,26659400,0,559924,4.45921,0,0,0.019511,1,0,1,1,NA,14495786.52,0.03862667260086,-0.01911567260086,1.3312274368231,0,0,0,NA,0,TRUE,93.5511677282378,"1 1991 Q2 20 10","0300-0350","0100-0120"
"Mackerel","Q2",1991,1,10,"S.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,10.3736,44.32,-8.58289,0,23,3,75,0.00146,0.00146,0,0,0,0,59,59,0.220479,0.234062,-0.0135829,1557230,3392910,19118.2,8.40895,0.0039558,0,0.0300257,1,1,1,1,-0.215961005215758,14495786.52,0.0013188797981829,0.0287068202018171,1.3312274368231,13.8096209386282,18.3837462856286,4.2876271159732,-0.186900566899289,0.465567601349162,TRUE,301.798630136986,"1 1991 Q2 20 10","0300-0350","0070-0080"
"Mackerel","Q2",1991,1,10,"S.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,23,4,90,0.00255,0.00255,0,0,0,0,59,59,0,0,0,9378670,0,201105,8.40895,0,0,0.0575533,1,0,1,1,NA,14495786.52,0.0138733417274415,0.0436799582725585,1.3312274368231,0,0,0,NA,0,TRUE,172.794509803922,"1 1991 Q2 20 10","0300-0350","0080-0100"
"Mackerel","Q2",1991,1,10,"S.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,23,5,110,0.00471,0.00471,0,0,0,0,59,59,0,0,0,31018200,0,1228510,8.40895,0,0,0.0245065,1,0,1,1,NA,14495786.52,0.0847494544918284,-0.0602429544918284,1.3312274368231,0,0,0,NA,0,TRUE,93.5511677282378,"1 1991 Q2 20 10","0300-0350","0100-0120"
"Mackerel","Q2",1991,1,10,"S.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,23,6,135,0.00882,0.00882,0,0,0,0,59,59,1e-06,0,0,45072600,0,0,8.40895,0,0,1e-06,1,0,0,2,NA,14495786.52,0,1e-06,1.3312274368231,0,0,0,Inf,1,TRUE,49.9575963718821,"1 1991 Q2 20 10","0300-0350","0120-0150"
"Mackerel","Q2",1991,1,10,"S.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,23,7,175,0.01951,0.01951,0,0,0,0,59,59,0,0,0,11799400,0,1935800,8.40895,0,0,0.0139082,1,0,1,1,NA,14495786.52,0.133542253628608,-0.119634053628608,1.3312274368231,0,0,0,NA,0,TRUE,22.5846232701179,"1 1991 Q2 20 10","0300-0350","0150-0200"
"Mackerel","Q2",1991,1,10,"S.sandeel",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,23,8,225,0.04209,0.04209,0,0,0,0,59,59,0,0,0,23689.9,0,8384.64,8.40895,0,0,0.0944717,1,0,1,1,NA,14495786.52,0.00057841911430136,0.0938932808856986,1.3312274368231,0,0,0,NA,0,TRUE,10.4686623901164,"1 1991 Q2 20 10","0300-0350","0200-0250"
"Mackerel","Q2",1991,1,10,"Sprat",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,25,3,75,0.00286,0.00286,0,0,0,0,59,59,6.175e-05,0,0,4547980,0,0,2.59195,0,0,6.175e-05,1,0,0,1,NA,14495786.52,0,6.175e-05,1.3312274368231,0,0,0,Inf,1,TRUE,154.065034965035,"1 1991 Q2 20 10","0300-0350","0070-0080"
"Mackerel","Q2",1991,1,10,"Sprat",2,20,0,300,325,0.440626,0.440626,14495800,1.38861,44.32,-8.58289,0,25,4,90,0.00539,0.00539,0,0,0,0,59,59,0.00929424,0.0313315,-0.0220373,18335000,454175,256151,2.59195,0.000669679,0,0.00478168,1,1,1,1,-0.851579197076289,14495786.52,0.0176707210503263,-0.0128890410503263,1.3312274368231,1.84855573104693,2.46084810766627,1.56870905768605,-0.828831557181676,0.187426602902233,TRUE,81.7487940630798,"1 1991 Q2 20 10","0300-0350","0080-0100"
"Mackerel","Q2",1991,1,10,"Sprat",2,20,0,300,325,0.440626,0.440626,14495800,0,44.32,-8.58289,0,25,5,110,0.01082,0.01082,0,0,0,0,59,59,0,0,0,7060980,0,198024,2.59195,0,0,0.00451198,1,0,1,1,NA,14495786.52,0.0136607972066079,-0.00914881720660787,1.3312274368231,0,0,0,NA,0,TRUE,40.7232902033272,"1 1991 Q2 20 10","0300-0350","0100-0120"
"Mackerel","Q2",1991,1,11,"Other",2,20,0,350,375,0.697534,0.697534,19455400,14.5101,28.23,-4.30533,0,0,0,-1,-1,9999,0,0,0,0,42,42,0.491849,0.513996,-0.0221472,-1,1e+07,1e+07,1,0.00854616,0,0.491849,1,1,1,1,-0.239570488198083,19455413.1,0.513995768098083,-0.0221467680980827,1.48777895855473,21.587821466525,32.1179065389319,5.66726623152044,-0.164129128317909,0.468681748069278,TRUE,6.97603760376038e-05,"1 1991 Q2 20 11","0350-0400","9999-9999"
"Mackerel","Q2",1991,1,11,"Herring",2,20,0,350,375,0.697534,0.697534,19455400,0.162231,28.23,-4.30533,0,21,5,110,0.01228,0.01228,0,0,0,0,42,42,0.0228598,0.00574677,0.0171131,236099,111806,5036.74,1.73723,0.000195475,0,0.00812174,1,1,1,1,1.2240046769051,19455413.1,0.000258886304501034,0.00786285369549897,1.48777895855473,0.241363868225292,0.359096084500966,0.59924626365207,1.19941962991032,0.925797826552173,TRUE,56.8024429967427,"1 1991 Q2 20 11","0350-0400","0100-0120"
"Mackerel","Q2",1991,1,11,"Herring",2,20,0,350,375,0.697534,0.697534,19455400,0,28.23,-4.30533,0,21,6,135,0.02312,0.02312,0,0,0,0,42,42,0,0,0,2658280,0,106769,1.73723,0,0,0.0147381,1,0,1,1,NA,19455413.1,0.00548788141640642,0.00925021858359358,1.48777895855473,0,0,0,NA,0,TRUE,30.1701557093426,"1 1991 Q2 20 11","0350-0400","0120-0150"
"Mackerel","Q2",1991,1,11,"N.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,2.99698,28.23,-4.30533,0,22,3,75,0.00146,0.00146,0,0,0,0,42,42,0.0658121,0.106163,-0.040351,1338020,2065450,8711.14,4.45921,0.00324641,0,0.00901544,1,1,1,1,-0.708194612147981,19455413.1,0.000447748909530993,0.00856769109046901,1.48777895855473,4.45884378320935,6.63377396014144,2.57561137599239,-0.657993515250865,0.285591579126026,TRUE,477.76301369863,"1 1991 Q2 20 11","0350-0400","0070-0080"
"Mackerel","Q2",1991,1,11,"N.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,0,28.23,-4.30533,0,22,4,90,0.00255,0.00255,0,0,0,0,42,42,0,0,0,6597650,0,75021.8,4.45921,0,0,0.0276774,1,0,1,1,NA,19455413.1,0.00385608877151007,0.0238213112284899,1.48777895855473,0,0,0,NA,0,TRUE,273.542745098039,"1 1991 Q2 20 11","0350-0400","0080-0100"
"Mackerel","Q2",1991,1,11,"N.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,0,28.23,-4.30533,0,22,5,110,0.00471,0.00471,0,0,0,0,42,42,0,0,0,26659400,0,559924,4.45921,0,0,0.0225016,1,0,1,1,NA,19455413.1,0.0287798566456551,-0.00627825664565508,1.48777895855473,0,0,0,NA,0,TRUE,148.096390658174,"1 1991 Q2 20 11","0350-0400","0100-0120"
"Mackerel","Q2",1991,1,11,"N.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,0,28.23,-4.30533,0,22,6,135,0.00882,0.00882,0,0,0,0,42,42,0,0,0,36150000,0,1421790,4.45921,0,0,0.00661763,1,0,1,1,NA,19455413.1,0.0730794043124173,-0.0664617743124173,1.48777895855473,0,0,0,NA,0,TRUE,79.0854875283447,"1 1991 Q2 20 11","0350-0400","0120-0150"
"Mackerel","Q2",1991,1,11,"S.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,9.77373,28.23,-4.30533,0,23,3,75,0.00146,0.00146,0,0,0,0,42,42,0.342565,0.346218,-0.00365289,1557230,6735810,19118.2,8.40895,0.00774379,0,0.103812,1,1,1,1,-0.0415106764786389,19455413.1,0.000982667389365276,0.102829332610635,1.48777895855473,14.5411498405951,21.6340167660289,4.65123819708568,-0.0329847309671733,0.529440532733203,TRUE,477.76301369863,"1 1991 Q2 20 11","0350-0400","0070-0080"
"Mackerel","Q2",1991,1,11,"S.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,0,28.23,-4.30533,0,23,4,90,0.00255,0.00255,0,0,0,0,42,42,0,0,0,9378670,0,201105,8.40895,0,0,0.0322377,1,0,1,1,NA,19455413.1,0.0103367118943365,0.0219009881056635,1.48777895855473,0,0,0,NA,0,TRUE,273.542745098039,"1 1991 Q2 20 11","0350-0400","0080-0100"
"Mackerel","Q2",1991,1,11,"S.sandeel",2,20,0,350,375,0.697534,0.697534,19455400,0,28.23,-4.30533,0,23,5,110,0.00471,0.00471,0,0,0,0,42,42,0,0,0,31018200,0,1228510,8.40895,0,0,0.0075737,1,0,1,1,NA,19455413.1,0.0631448941066176,-0.0555711941066176,1.48777895855473,0,0,0,NA,0,TRUE,148.096390658174,"1 1991 Q2 20 11","0350-0400","0100-0120"
