"Year","Predator","Prey","Prey.no","eatenW"
2020,"Puffin","S.sandeel",23,1521.46529549381
2021,"Puffin","S.sandeel",23,2103.85473687665
2022,"Puffin","S.sandeel",23,2349.16409957989
1974,"Razorbill","S.sandeel",23,715.384395069491
1975,"Razorbill","S.sandeel",23,490.795998937447
1976,"Razorbill","S.sandeel",23,838.119113653761
1977,"Razorbill","S.sandeel",23,1405.21136968387
1978,"Razorbill","S.sandeel",23,927.496532510232
1979,"Razorbill","S.sandeel",23,723.882605235335
1980,"Razorbill","S.sandeel",23,894.178833534907
1981,"Razorbill","S.sandeel",23,2407.87975541765
1982,"Razorbill","S.sandeel",23,1292.8333717257
1983,"Razorbill","S.sandeel",23,1900.47372726089
1984,"Razorbill","S.sandeel",23,1861.51053047723
1985,"Razorbill","S.sandeel",23,2388.21494603198
1986,"Razorbill","S.sandeel",23,1553.34199769152
1987,"Razorbill","S.sandeel",23,1017.18784342616
1988,"Razorbill","S.sandeel",23,1680.64465773041
1989,"Razorbill","S.sandeel",23,1626.65272972147
1990,"Razorbill","S.sandeel",23,1191.36441452748
1991,"Razorbill","S.sandeel",23,2166.25002141014
1992,"Razorbill","S.sandeel",23,1265.02263240582
1993,"Razorbill","S.sandeel",23,1017.35215626538
1994,"Razorbill","S.sandeel",23,1542.52000881706
1995,"Razorbill","S.sandeel",23,1535.26137416466
1996,"Razorbill","S.sandeel",23,2022.76807401392
1997,"Razorbill","S.sandeel",23,2067.58787684868
1998,"Razorbill","S.sandeel",23,1502.71575816042
1999,"Razorbill","S.sandeel",23,1448.26496548399
2000,"Razorbill","S.sandeel",23,2279.81398389624
2001,"Razorbill","S.sandeel",23,2814.82051738481
2002,"Razorbill","S.sandeel",23,1511.32036136264
2003,"Razorbill","S.sandeel",23,1569.74871030813
2004,"Razorbill","S.sandeel",23,1332.55047547048
2005,"Razorbill","S.sandeel",23,1958.83328641321
2006,"Razorbill","S.sandeel",23,2237.56570944488
2007,"Razorbill","S.sandeel",23,2809.9715514016
2008,"Razorbill","S.sandeel",23,2388.8718816536
2009,"Razorbill","S.sandeel",23,2938.40928297766
2010,"Razorbill","S.sandeel",23,3014.16815340467
2011,"Razorbill","S.sandeel",23,1643.30989169221
2012,"Razorbill","S.sandeel",23,2229.36183208701
2013,"Razorbill","S.sandeel",23,2240.40379457457
2014,"Razorbill","S.sandeel",23,1853.59531011532
2015,"Razorbill","S.sandeel",23,1730.80209137182
2016,"Razorbill","S.sandeel",23,2195.28597698945
2017,"Razorbill","S.sandeel",23,2701.00889497949
2018,"Razorbill","S.sandeel",23,843.618385412132
2019,"Razorbill","S.sandeel",23,1490.99649540068
2020,"Razorbill","S.sandeel",23,2040.79621269449
2021,"Razorbill","S.sandeel",23,2226.64574149693
2022,"Razorbill","S.sandeel",23,2130.61544246571
1974,"Whiting","S.sandeel",23,42182.5917651069
1975,"Whiting","S.sandeel",23,65463.298551763
1976,"Whiting","S.sandeel",23,55062.7823246356
1977,"Whiting","S.sandeel",23,70661.41418221
1978,"Whiting","S.sandeel",23,85944.9659854472
1979,"Whiting","S.sandeel",23,57589.1752623736
1980,"Whiting","S.sandeel",23,63560.4629416872
1981,"Whiting","S.sandeel",23,62006.9255079784
1982,"Whiting","S.sandeel",23,54277.1337404809
1983,"Whiting","S.sandeel",23,28486.5787267974
1984,"Whiting","S.sandeel",23,48408.0209776115
1985,"Whiting","S.sandeel",23,44495.1928944569
1986,"Whiting","S.sandeel",23,83004.6141417998
1987,"Whiting","S.sandeel",23,55944.7651597856
1988,"Whiting","S.sandeel",23,48513.2963656587
1989,"Whiting","S.sandeel",23,68126.8765207157
1990,"Whiting","S.sandeel",23,44820.7090753685
1991,"Whiting","S.sandeel",23,51156.0286651761
1992,"Whiting","S.sandeel",23,58670.152294996
1993,"Whiting","S.sandeel",23,39217.6402616713
1994,"Whiting","S.sandeel",23,54584.5808748698
1995,"Whiting","S.sandeel",23,69403.8981755901
1996,"Whiting","S.sandeel",23,53526.1471646404
1997,"Whiting","S.sandeel",23,70685.9900700677
1998,"Whiting","S.sandeel",23,47882.4544355248
1999,"Whiting","S.sandeel",23,37531.2035325396
2000,"Whiting","S.sandeel",23,52038.5251891605
2001,"Whiting","S.sandeel",23,74919.7054608226
2002,"Whiting","S.sandeel",23,66080.3832959767
2003,"Whiting","S.sandeel",23,26000.2031679445
2004,"Whiting","S.sandeel",23,19779.6214538034
2005,"Whiting","S.sandeel",23,19599.3833406796
2006,"Whiting","S.sandeel",23,23976.1826223961
2007,"Whiting","S.sandeel",23,28398.2990152465
2008,"Whiting","S.sandeel",23,32568.2123844994
2009,"Whiting","S.sandeel",23,34633.3751055151
2010,"Whiting","S.sandeel",23,67322.8295826284
2011,"Whiting","S.sandeel",23,56784.9153287562
2012,"Whiting","S.sandeel",23,31428.9352772046
2013,"Whiting","S.sandeel",23,22809.6298901851
2014,"Whiting","S.sandeel",23,24518.7386217876
2015,"Whiting","S.sandeel",23,29449.3864610474
2016,"Whiting","S.sandeel",23,36076.6699047373
2017,"Whiting","S.sandeel",23,37301.3728433817
2018,"Whiting","S.sandeel",23,16592.9727289449
2019,"Whiting","S.sandeel",23,14182.4979722664
2020,"Whiting","S.sandeel",23,26682.3690895167
2021,"Whiting","S.sandeel",23,33607.5795723147
2022,"Whiting","S.sandeel",23,36631.5421273061
1974,"A.radiata","Nor.pout",24,6485.75062397
1975,"A.radiata","Nor.pout",24,8704.349836394
1976,"A.radiata","Nor.pout",24,8255.091530766
1977,"A.radiata","Nor.pout",24,5507.705085136
1978,"A.radiata","Nor.pout",24,5892.992386852
1979,"A.radiata","Nor.pout",24,6863.315424672
1980,"A.radiata","Nor.pout",24,3573.610805041
1981,"A.radiata","Nor.pout",24,3580.4052829272
1982,"A.radiata","Nor.pout",24,5481.49871922
1983,"A.radiata","Nor.pout",24,11275.346286282
1984,"A.radiata","Nor.pout",24,10774.076215108
1985,"A.radiata","Nor.pout",24,5640.395386742
1986,"A.radiata","Nor.pout",24,8546.478057189
1987,"A.radiata","Nor.pout",24,13488.06252548
1988,"A.radiata","Nor.pout",24,3006.2458516278
1989,"A.radiata","Nor.pout",24,12484.0343299
1990,"A.radiata","Nor.pout",24,8639.92006815
1991,"A.radiata","Nor.pout",24,14384.511337028
1992,"A.radiata","Nor.pout",24,16686.877137632
1993,"A.radiata","Nor.pout",24,8891.807850064
1994,"A.radiata","Nor.pout",24,11054.1392522156
1995,"A.radiata","Nor.pout",24,10102.571068609
1996,"A.radiata","Nor.pout",24,9260.238965192
1997,"A.radiata","Nor.pout",24,4971.79746672
1998,"A.radiata","Nor.pout",24,5207.2555044177
1999,"A.radiata","Nor.pout",24,7198.365188839
2000,"A.radiata","Nor.pout",24,6223.978297458
2001,"A.radiata","Nor.pout",24,4518.4496964392
2002,"A.radiata","Nor.pout",24,2715.1717990548
2003,"A.radiata","Nor.pout",24,1251.053948793
2004,"A.radiata","Nor.pout",24,1104.2533902582
2005,"A.radiata","Nor.pout",24,2525.4002677158
2006,"A.radiata","Nor.pout",24,2481.27225108
2007,"A.radiata","Nor.pout",24,4239.158614104
2008,"A.radiata","Nor.pout",24,7011.08859064
2009,"A.radiata","Nor.pout",24,6903.778895358
2010,"A.radiata","Nor.pout",24,2099.139938796
2011,"A.radiata","Nor.pout",24,2171.8317537812
2012,"A.radiata","Nor.pout",24,4346.3150891384
2013,"A.radiata","Nor.pout",24,1478.107630296
2014,"A.radiata","Nor.pout",24,3510.471561108
2015,"A.radiata","Nor.pout",24,3501.128236116
2016,"A.radiata","Nor.pout",24,2741.78537124
2017,"A.radiata","Nor.pout",24,1597.340183458
2018,"A.radiata","Nor.pout",24,2674.4212396784
2019,"A.radiata","Nor.pout",24,2128.472679816
2020,"A.radiata","Nor.pout",24,1972.318316604
2021,"A.radiata","Nor.pout",24,895.9901558348
2022,"A.radiata","Nor.pout",24,2583.3950715154
1974,"Cod","Nor.pout",24,121777.447383962
1975,"Cod","Nor.pout",24,153122.84854279
1976,"Cod","Nor.pout",24,173705.755880643
1977,"Cod","Nor.pout",24,179407.570809212
1978,"Cod","Nor.pout",24,139068.192721417
1979,"Cod","Nor.pout",24,165829.243025165
1980,"Cod","Nor.pout",24,164347.428131204
1981,"Cod","Nor.pout",24,81158.7810062664
1982,"Cod","Nor.pout",24,115656.446658653
1983,"Cod","Nor.pout",24,118392.952613942
1984,"Cod","Nor.pout",24,126136.084345969
1985,"Cod","Nor.pout",24,55644.0550924317
1986,"Cod","Nor.pout",24,60869.7366154125
1987,"Cod","Nor.pout",24,43950.425074773
1988,"Cod","Nor.pout",24,29817.0605368955
1989,"Cod","Nor.pout",24,37559.2517147214
1990,"Cod","Nor.pout",24,33971.5703212739
1991,"Cod","Nor.pout",24,38986.5410912569
1992,"Cod","Nor.pout",24,58578.077707586
1993,"Cod","Nor.pout",24,30974.169144656
1994,"Cod","Nor.pout",24,39057.9610419503
1995,"Cod","Nor.pout",24,59861.2247635499
1996,"Cod","Nor.pout",24,44743.3566067567
1997,"Cod","Nor.pout",24,54976.5780606473
1998,"Cod","Nor.pout",24,29539.4816176522
1999,"Cod","Nor.pout",24,18653.3260551938
2000,"Cod","Nor.pout",24,21000.8906158085
2001,"Cod","Nor.pout",24,14070.2788565098
2002,"Cod","Nor.pout",24,7398.11103816157
2003,"Cod","Nor.pout",24,3729.74422605512
2004,"Cod","Nor.pout",24,2963.2907264505
2005,"Cod","Nor.pout",24,5247.07634434438
2006,"Cod","Nor.pout",24,10096.7234394354
2007,"Cod","Nor.pout",24,12152.2763967546
2008,"Cod","Nor.pout",24,17118.525529203
2009,"Cod","Nor.pout",24,23474.0767797074
2010,"Cod","Nor.pout",24,25556.8467671108
2011,"Cod","Nor.pout",24,14343.4565653866
2012,"Cod","Nor.pout",24,18994.4097552011
2013,"Cod","Nor.pout",24,21747.8379116618
2014,"Cod","Nor.pout",24,22256.6216617418
2015,"Cod","Nor.pout",24,27690.0806205847
2016,"Cod","Nor.pout",24,19229.0386957273
2017,"Cod","Nor.pout",24,16928.838713259
2018,"Cod","Nor.pout",24,12857.2781464453
2019,"Cod","Nor.pout",24,16823.2694674645
2020,"Cod","Nor.pout",24,18774.9316459288
2021,"Cod","Nor.pout",24,15483.9864647068
2022,"Cod","Nor.pout",24,15160.0352866676
1974,"Fulmar","Nor.pout",24,8611.614956047
1975,"Fulmar","Nor.pout",24,8267.6301214
1976,"Fulmar","Nor.pout",24,10193.724490236
1977,"Fulmar","Nor.pout",24,7710.471602008
1978,"Fulmar","Nor.pout",24,6306.180475408
1979,"Fulmar","Nor.pout",24,8612.863897656
1980,"Fulmar","Nor.pout",24,6281.909777316
1981,"Fulmar","Nor.pout",24,5092.4646494664
1982,"Fulmar","Nor.pout",24,8444.399328555
1983,"Fulmar","Nor.pout",24,9969.561888918
1984,"Fulmar","Nor.pout",24,7577.879356245
1985,"Fulmar","Nor.pout",24,5004.712908384
1986,"Fulmar","Nor.pout",24,4994.049267849
1987,"Fulmar","Nor.pout",24,3526.551812316
1988,"Fulmar","Nor.pout",24,3630.5989323812
1989,"Fulmar","Nor.pout",24,4233.903071446
1990,"Fulmar","Nor.pout",24,4154.15007968
1991,"Fulmar","Nor.pout",24,6576.53855762
1992,"Fulmar","Nor.pout",24,5706.044451396
1993,"Fulmar","Nor.pout",24,2783.840885846
1994,"Fulmar","Nor.pout",24,4701.3928992064
1995,"Fulmar","Nor.pout",24,5132.191064507
1996,"Fulmar","Nor.pout",24,4845.880963598
1997,"Fulmar","Nor.pout",24,3249.421671868
1998,"Fulmar","Nor.pout",24,2041.6012609345
1999,"Fulmar","Nor.pout",24,3863.620251609
2000,"Fulmar","Nor.pout",24,2717.425900524
2001,"Fulmar","Nor.pout",24,1811.8076354798
2002,"Fulmar","Nor.pout",24,1372.7909350428
2003,"Fulmar","Nor.pout",24,843.3419548443
2004,"Fulmar","Nor.pout",24,595.4792966514
2005,"Fulmar","Nor.pout",24,1301.0736518565
2006,"Fulmar","Nor.pout",24,1594.369787959
2007,"Fulmar","Nor.pout",24,1821.466708542
2008,"Fulmar","Nor.pout",24,2677.3351343844
2009,"Fulmar","Nor.pout",24,3550.504657326
2010,"Fulmar","Nor.pout",24,2283.99856794
2011,"Fulmar","Nor.pout",24,1175.9860013697
2012,"Fulmar","Nor.pout",24,2415.8736433368
2013,"Fulmar","Nor.pout",24,2128.1446764
2014,"Fulmar","Nor.pout",24,1823.007933282
2015,"Fulmar","Nor.pout",24,2121.897119304
2016,"Fulmar","Nor.pout",24,2147.191532358
2017,"Fulmar","Nor.pout",24,1546.998570957
2018,"Fulmar","Nor.pout",24,1841.2341291924
2019,"Fulmar","Nor.pout",24,2770.046123316
2020,"Fulmar","Nor.pout",24,2676.3548382
2021,"Fulmar","Nor.pout",24,2040.1473136
2022,"Fulmar","Nor.pout",24,1961.9222018904
1974,"G.gurnards","Nor.pout",24,63748.9519982355
1975,"G.gurnards","Nor.pout",24,50518.2993773425
1976,"G.gurnards","Nor.pout",24,90333.4059171126
1977,"G.gurnards","Nor.pout",24,8937.6493091912
1978,"G.gurnards","Nor.pout",24,75051.2263980687
1979,"G.gurnards","Nor.pout",24,3135.30267942679
1980,"G.gurnards","Nor.pout",24,4517.59693134922
1981,"G.gurnards","Nor.pout",24,88148.6064776168
1982,"G.gurnards","Nor.pout",24,41805.842907515
1983,"G.gurnards","Nor.pout",24,35996.1116290576
1984,"G.gurnards","Nor.pout",24,53616.6589577839
1985,"G.gurnards","Nor.pout",24,8808.4532705129
1986,"G.gurnards","Nor.pout",24,17688.5731517333
1987,"G.gurnards","Nor.pout",24,7850.9501672061
1988,"G.gurnards","Nor.pout",24,4526.34898243432
1989,"G.gurnards","Nor.pout",24,11773.1108226003
1990,"G.gurnards","Nor.pout",24,20916.3054921417
1991,"G.gurnards","Nor.pout",24,28283.650106216
1992,"G.gurnards","Nor.pout",24,34221.1671080561
1993,"G.gurnards","Nor.pout",24,20514.5693427734
1994,"G.gurnards","Nor.pout",24,51348.3953377572
1995,"G.gurnards","Nor.pout",24,49156.4738743072
1996,"G.gurnards","Nor.pout",24,42689.3035445595
1997,"G.gurnards","Nor.pout",24,36681.8624383939
1998,"G.gurnards","Nor.pout",24,38211.2230708164
1999,"G.gurnards","Nor.pout",24,92006.748453332
2000,"G.gurnards","Nor.pout",24,49194.5852004815
2001,"G.gurnards","Nor.pout",24,36114.3108392542
2002,"G.gurnards","Nor.pout",24,25952.5086446439
2003,"G.gurnards","Nor.pout",24,16020.5958052155
2004,"G.gurnards","Nor.pout",24,13778.446964993
2005,"G.gurnards","Nor.pout",24,35095.2570225783
2006,"G.gurnards","Nor.pout",24,36169.3180542061
2007,"G.gurnards","Nor.pout",24,51798.478599638
2008,"G.gurnards","Nor.pout",24,80898.5264870181
2009,"G.gurnards","Nor.pout",24,81782.2607356618
2010,"G.gurnards","Nor.pout",24,50402.4656804919
2011,"G.gurnards","Nor.pout",24,47656.1926588255
2012,"G.gurnards","Nor.pout",24,105722.675293944
2013,"G.gurnards","Nor.pout",24,57739.8605862319
2014,"G.gurnards","Nor.pout",24,94677.4901406053
2015,"G.gurnards","Nor.pout",24,78410.9855454623
2016,"G.gurnards","Nor.pout",24,77900.677363144
2017,"G.gurnards","Nor.pout",24,52176.3704439268
2018,"G.gurnards","Nor.pout",24,58684.5027285334
2019,"G.gurnards","Nor.pout",24,67880.066003005
2020,"G.gurnards","Nor.pout",24,60133.9756390857
2021,"G.gurnards","Nor.pout",24,40463.738691244
2022,"G.gurnards","Nor.pout",24,40609.1059464826
1974,"GBB.Gull","Nor.pout",24,1795.0189302839
1975,"GBB.Gull","Nor.pout",24,1848.8375810956
1976,"GBB.Gull","Nor.pout",24,2261.4283651398
1977,"GBB.Gull","Nor.pout",24,1579.51228858
1978,"GBB.Gull","Nor.pout",24,1350.2410709356
1979,"GBB.Gull","Nor.pout",24,1759.7118357696
1980,"GBB.Gull","Nor.pout",24,1205.8646004178
1981,"GBB.Gull","Nor.pout",24,1036.0622072916
1982,"GBB.Gull","Nor.pout",24,1680.207700076
1983,"GBB.Gull","Nor.pout",24,1930.3520205372
1984,"GBB.Gull","Nor.pout",24,1403.837636053
1985,"GBB.Gull","Nor.pout",24,973.7885692308
1986,"GBB.Gull","Nor.pout",24,935.6345438364
1987,"GBB.Gull","Nor.pout",24,665.4134068832
1988,"GBB.Gull","Nor.pout",24,685.00726494564
1989,"GBB.Gull","Nor.pout",24,799.3297370726
1990,"GBB.Gull","Nor.pout",24,790.6768652608
1991,"GBB.Gull","Nor.pout",24,1257.4565947476
1992,"GBB.Gull","Nor.pout",24,1007.8785836528
1993,"GBB.Gull","Nor.pout",24,527.9503902912
1994,"GBB.Gull","Nor.pout",24,982.05928144792
1995,"GBB.Gull","Nor.pout",24,1023.0893603103
1996,"GBB.Gull","Nor.pout",24,1175.922687831
1997,"GBB.Gull","Nor.pout",24,742.7905431116
1998,"GBB.Gull","Nor.pout",24,798.28152084478
1999,"GBB.Gull","Nor.pout",24,1286.6896635436
2000,"GBB.Gull","Nor.pout",24,792.6948552252
2001,"GBB.Gull","Nor.pout",24,568.91048791076
2002,"GBB.Gull","Nor.pout",24,372.41718664788
2003,"GBB.Gull","Nor.pout",24,184.8701454156
2004,"GBB.Gull","Nor.pout",24,162.74601209922
2005,"GBB.Gull","Nor.pout",24,439.49251737516
2006,"GBB.Gull","Nor.pout",24,465.3600281678
2007,"GBB.Gull","Nor.pout",24,628.79974070136
2008,"GBB.Gull","Nor.pout",24,922.7931290624
2009,"GBB.Gull","Nor.pout",24,1331.7839711682
2010,"GBB.Gull","Nor.pout",24,761.2680847416
2011,"GBB.Gull","Nor.pout",24,571.46776117552
2012,"GBB.Gull","Nor.pout",24,1218.96590705968
2013,"GBB.Gull","Nor.pout",24,821.8051768212
2014,"GBB.Gull","Nor.pout",24,970.08646424016
2015,"GBB.Gull","Nor.pout",24,911.7335951132
2016,"GBB.Gull","Nor.pout",24,950.0094144792
2017,"GBB.Gull","Nor.pout",24,657.0116699824
2018,"GBB.Gull","Nor.pout",24,1110.78611155108
2019,"GBB.Gull","Nor.pout",24,1535.3713525176
2020,"GBB.Gull","Nor.pout",24,1448.0517081426
2021,"GBB.Gull","Nor.pout",24,1104.028547826
2022,"GBB.Gull","Nor.pout",24,1256.29174466172
1974,"Grey.seal","Nor.pout",24,301.829897615627
1975,"Grey.seal","Nor.pout",24,422.571539416996
1976,"Grey.seal","Nor.pout",24,562.675093676768
1977,"Grey.seal","Nor.pout",24,510.409265635169
1978,"Grey.seal","Nor.pout",24,409.182683994708
1979,"Grey.seal","Nor.pout",24,475.847810973034
1980,"Grey.seal","Nor.pout",24,449.447209853222
1981,"Grey.seal","Nor.pout",24,248.809895008551
1982,"Grey.seal","Nor.pout",24,408.989885291303
1983,"Grey.seal","Nor.pout",24,595.124228262471
1984,"Grey.seal","Nor.pout",24,591.309675723202
1985,"Grey.seal","Nor.pout",24,301.535498369417
1986,"Grey.seal","Nor.pout",24,311.821662129893
1987,"Grey.seal","Nor.pout",24,296.769420097272
1988,"Grey.seal","Nor.pout",24,277.623985276681
1989,"Grey.seal","Nor.pout",24,446.990276985404
1990,"Grey.seal","Nor.pout",24,555.833278694611
1991,"Grey.seal","Nor.pout",24,713.729298401705
1992,"Grey.seal","Nor.pout",24,961.144480496478
1993,"Grey.seal","Nor.pout",24,488.924455079183
1994,"Grey.seal","Nor.pout",24,476.868824091832
1995,"Grey.seal","Nor.pout",24,955.88037647899
1996,"Grey.seal","Nor.pout",24,644.727989726951
1997,"Grey.seal","Nor.pout",24,614.859299442501
1998,"Grey.seal","Nor.pout",24,541.615568777999
1999,"Grey.seal","Nor.pout",24,672.581478941437
2000,"Grey.seal","Nor.pout",24,968.904177355626
2001,"Grey.seal","Nor.pout",24,786.433507304116
2002,"Grey.seal","Nor.pout",24,774.71868717164
2003,"Grey.seal","Nor.pout",24,626.946093422364
2004,"Grey.seal","Nor.pout",24,465.595382420641
2005,"Grey.seal","Nor.pout",24,757.919185155784
2006,"Grey.seal","Nor.pout",24,1109.66704881769
2007,"Grey.seal","Nor.pout",24,1198.26100809448
2008,"Grey.seal","Nor.pout",24,1976.36075086799
2009,"Grey.seal","Nor.pout",24,2737.54740689001
2010,"Grey.seal","Nor.pout",24,2637.17225267898
2011,"Grey.seal","Nor.pout",24,1575.97483645082
2012,"Grey.seal","Nor.pout",24,1895.24375434103
2013,"Grey.seal","Nor.pout",24,2090.85961465803
2014,"Grey.seal","Nor.pout",24,1558.73736226012
2015,"Grey.seal","Nor.pout",24,2705.14030390184
2016,"Grey.seal","Nor.pout",24,1668.69838622056
2017,"Grey.seal","Nor.pout",24,1204.04102976294
2018,"Grey.seal","Nor.pout",24,1414.66319988134
2019,"Grey.seal","Nor.pout",24,2161.56062115505
2020,"Grey.seal","Nor.pout",24,2413.86314722402
2021,"Grey.seal","Nor.pout",24,2175.37322591816
2022,"Grey.seal","Nor.pout",24,2160.27787603196
1974,"H.porpoise","Nor.pout",24,1893.35343204
1975,"H.porpoise","Nor.pout",24,2778.05427184
1976,"H.porpoise","Nor.pout",24,2187.52568412
1977,"H.porpoise","Nor.pout",24,1059.9360672
1978,"H.porpoise","Nor.pout",24,1574.42786292
1979,"H.porpoise","Nor.pout",24,1729.44594396
1980,"H.porpoise","Nor.pout",24,427.43219272
1981,"H.porpoise","Nor.pout",24,1190.1425592
1982,"H.porpoise","Nor.pout",24,1658.4534694
1983,"H.porpoise","Nor.pout",24,1792.2768276
1984,"H.porpoise","Nor.pout",24,681.777065128
1985,"H.porpoise","Nor.pout",24,1003.88523954
1986,"H.porpoise","Nor.pout",24,791.080623072
1987,"H.porpoise","Nor.pout",24,444.481632056
1988,"H.porpoise","Nor.pout",24,744.23740246
1989,"H.porpoise","Nor.pout",24,735.05105204
1990,"H.porpoise","Nor.pout",24,800.44480376
1991,"H.porpoise","Nor.pout",24,1717.56372928
1992,"H.porpoise","Nor.pout",24,681.02363868
1993,"H.porpoise","Nor.pout",24,594.524409984
1994,"H.porpoise","Nor.pout",24,1693.7026172
1995,"H.porpoise","Nor.pout",24,707.105230688
1996,"H.porpoise","Nor.pout",24,1355.68927508
1997,"H.porpoise","Nor.pout",24,320.2201145
1998,"H.porpoise","Nor.pout",24,712.304838528
1999,"H.porpoise","Nor.pout",24,1294.05081708
2000,"H.porpoise","Nor.pout",24,480.729534312
2001,"H.porpoise","Nor.pout",24,567.933923612
2002,"H.porpoise","Nor.pout",24,342.20500596
2003,"H.porpoise","Nor.pout",24,168.287584284
2004,"H.porpoise","Nor.pout",24,249.736292136
2005,"H.porpoise","Nor.pout",24,692.327926272
2006,"H.porpoise","Nor.pout",24,582.22514272
2007,"H.porpoise","Nor.pout",24,928.21276404
2008,"H.porpoise","Nor.pout",24,1670.4377536
2009,"H.porpoise","Nor.pout",24,2070.09589548
2010,"H.porpoise","Nor.pout",24,395.930227
2011,"H.porpoise","Nor.pout",24,711.945481728
2012,"H.porpoise","Nor.pout",24,1571.63782744
2013,"H.porpoise","Nor.pout",24,574.74567444
2014,"H.porpoise","Nor.pout",24,1577.16393096
2015,"H.porpoise","Nor.pout",24,761.060512432
2016,"H.porpoise","Nor.pout",24,1193.484481452
2017,"H.porpoise","Nor.pout",24,543.533219328
2018,"H.porpoise","Nor.pout",24,1421.88292736
2019,"H.porpoise","Nor.pout",24,1396.052934984
2020,"H.porpoise","Nor.pout",24,988.960792716
2021,"H.porpoise","Nor.pout",24,716.3751348
2022,"H.porpoise","Nor.pout",24,1322.40644022
1974,"Haddock","Nor.pout",24,92076.9212075119
1975,"Haddock","Nor.pout",24,232015.742143651
1976,"Haddock","Nor.pout",24,205716.529071254
1977,"Haddock","Nor.pout",24,67227.5653802492
1978,"Haddock","Nor.pout",24,35837.7814093458
1979,"Haddock","Nor.pout",24,47573.5908353862
1980,"Haddock","Nor.pout",24,46343.742796767
1981,"Haddock","Nor.pout",24,47069.2263641029
1982,"Haddock","Nor.pout",24,56407.3458376193
1983,"Haddock","Nor.pout",24,53126.1885060252
1984,"Haddock","Nor.pout",24,42803.3662344771
1985,"Haddock","Nor.pout",24,31038.599140855
1986,"Haddock","Nor.pout",24,22427.8650951016
1987,"Haddock","Nor.pout",24,18444.5454379342
1988,"Haddock","Nor.pout",24,15509.4734512735
1989,"Haddock","Nor.pout",24,10009.452240599
1990,"Haddock","Nor.pout",24,7591.62506941736
1991,"Haddock","Nor.pout",24,16962.3486622086
1992,"Haddock","Nor.pout",24,24108.7132191813
1993,"Haddock","Nor.pout",24,18980.7504665217
1994,"Haddock","Nor.pout",24,27902.0440572657
1995,"Haddock","Nor.pout",24,34466.0275950769
1996,"Haddock","Nor.pout",24,32814.3109749461
1997,"Haddock","Nor.pout",24,21088.8477479878
1998,"Haddock","Nor.pout",24,13670.3261677542
1999,"Haddock","Nor.pout",24,11147.2674171961
2000,"Haddock","Nor.pout",24,20360.264705315
2001,"Haddock","Nor.pout",24,37908.116637955
2002,"Haddock","Nor.pout",24,20817.5636401139
2003,"Haddock","Nor.pout",24,7946.7152710258
2004,"Haddock","Nor.pout",24,3894.40664351592
2005,"Haddock","Nor.pout",24,4885.4593739523
2006,"Haddock","Nor.pout",24,7681.39407593388
2007,"Haddock","Nor.pout",24,11838.7995995604
2008,"Haddock","Nor.pout",24,14646.1064022863
2009,"Haddock","Nor.pout",24,14013.9174903223
2010,"Haddock","Nor.pout",24,12123.1455715502
2011,"Haddock","Nor.pout",24,10998.7135723261
2012,"Haddock","Nor.pout",24,12824.3554004011
2013,"Haddock","Nor.pout",24,8528.39393607532
2014,"Haddock","Nor.pout",24,6315.03236875898
2015,"Haddock","Nor.pout",24,9289.91327110611
2016,"Haddock","Nor.pout",24,11166.3147015731
2017,"Haddock","Nor.pout",24,7895.260435909
2018,"Haddock","Nor.pout",24,7724.20252556914
2019,"Haddock","Nor.pout",24,10152.2601639141
2020,"Haddock","Nor.pout",24,20712.0257467913
2021,"Haddock","Nor.pout",24,35279.5066085221
2022,"Haddock","Nor.pout",24,45041.992620243
1974,"Hake","Nor.pout",24,71798.5360110741
1975,"Hake","Nor.pout",24,73631.7438201368
1976,"Hake","Nor.pout",24,72874.0747967571
1977,"Hake","Nor.pout",24,74050.9474607425
1978,"Hake","Nor.pout",24,73076.3306510358
1979,"Hake","Nor.pout",24,80971.1011356104
1980,"Hake","Nor.pout",24,70189.9061527644
1981,"Hake","Nor.pout",24,56409.3588085751
1982,"Hake","Nor.pout",24,42317.9278311115
1983,"Hake","Nor.pout",24,46190.4835541003
1984,"Hake","Nor.pout",24,56443.252746261
1985,"Hake","Nor.pout",24,44530.1840821751
1986,"Hake","Nor.pout",24,37972.8397424702
1987,"Hake","Nor.pout",24,36274.1793617031
1988,"Hake","Nor.pout",24,41071.5115764858
1989,"Hake","Nor.pout",24,34692.0296535295
1990,"Hake","Nor.pout",24,34068.9215437228
1991,"Hake","Nor.pout",24,43327.7046451483
1992,"Hake","Nor.pout",24,42827.3482823074
1993,"Hake","Nor.pout",24,35015.2357414213
1994,"Hake","Nor.pout",24,25828.8080542438
1995,"Hake","Nor.pout",24,23756.5242554515
1996,"Hake","Nor.pout",24,18101.8859061247
1997,"Hake","Nor.pout",24,15665.341066533
1998,"Hake","Nor.pout",24,18635.7862946587
1999,"Hake","Nor.pout",24,25802.476366331
2000,"Hake","Nor.pout",24,22937.6994442957
2001,"Hake","Nor.pout",24,25024.939589545
2002,"Hake","Nor.pout",24,14049.1212692878
2003,"Hake","Nor.pout",24,13349.4491543603
2004,"Hake","Nor.pout",24,14548.7423508814
2005,"Hake","Nor.pout",24,26438.7051048797
2006,"Hake","Nor.pout",24,49066.8200724976
2007,"Hake","Nor.pout",24,66526.8376782668
2008,"Hake","Nor.pout",24,169297.81536735
