"Year","Quarter","Predator","Prey","eatenW"
2010,3,"Mackerel","Nor.pout",8426.9974550664
2011,3,"Mackerel","Nor.pout",20099.929361408
2012,3,"Mackerel","Nor.pout",45152.08115552
2013,3,"Mackerel","Nor.pout",12550.693934688
2014,3,"Mackerel","Nor.pout",28901.35265736
2015,3,"Mackerel","Nor.pout",15772.900577952
2016,3,"Mackerel","Nor.pout",27361.170042588
2017,3,"Mackerel","Nor.pout",9934.46102412
2018,3,"Mackerel","Nor.pout",21974.84174912
2019,3,"Mackerel","Nor.pout",20130.599093112
2020,3,"Mackerel","Nor.pout",16756.670119176
2021,3,"Mackerel","Nor.pout",12827.3745015
2022,3,"Mackerel","Nor.pout",17837.869815488
1974,4,"Mackerel","Nor.pout",3923.640477072
1975,4,"Mackerel","Nor.pout",5806.258072704
1976,4,"Mackerel","Nor.pout",5114.263243002
1977,4,"Mackerel","Nor.pout",2023.9379916504
1978,4,"Mackerel","Nor.pout",2205.0998710464
1979,4,"Mackerel","Nor.pout",2757.9598774392
1980,4,"Mackerel","Nor.pout",901.8416712276
1981,4,"Mackerel","Nor.pout",2435.597320584
1982,4,"Mackerel","Nor.pout",3906.860459604
1983,4,"Mackerel","Nor.pout",4590.988339644
1984,4,"Mackerel","Nor.pout",1706.3543054448
1985,4,"Mackerel","Nor.pout",2681.3888529408
1986,4,"Mackerel","Nor.pout",4233.77085466848
1987,4,"Mackerel","Nor.pout",2250.9473135232
1988,4,"Mackerel","Nor.pout",3652.7606309664
1989,4,"Mackerel","Nor.pout",3643.060795872
1990,4,"Mackerel","Nor.pout",3697.303794912
1991,4,"Mackerel","Nor.pout",8069.2957637262
1992,4,"Mackerel","Nor.pout",2856.728480151
1993,4,"Mackerel","Nor.pout",2077.3991049096
1994,4,"Mackerel","Nor.pout",6008.4372335052
1995,4,"Mackerel","Nor.pout",2835.1882754544
1996,4,"Mackerel","Nor.pout",5041.2938569776
1997,4,"Mackerel","Nor.pout",1326.46372236
1998,4,"Mackerel","Nor.pout",2330.6738334264
1999,4,"Mackerel","Nor.pout",3979.3314639804
2000,4,"Mackerel","Nor.pout",1318.0504691124
2001,4,"Mackerel","Nor.pout",1530.2413570962
2002,4,"Mackerel","Nor.pout",772.8603124464
2003,4,"Mackerel","Nor.pout",408.02538750192
2004,4,"Mackerel","Nor.pout",615.64995495168
2005,4,"Mackerel","Nor.pout",1711.7438359824
2006,4,"Mackerel","Nor.pout",1618.518417678
2007,4,"Mackerel","Nor.pout",3093.9484938588
2008,4,"Mackerel","Nor.pout",5746.9662071808
2009,4,"Mackerel","Nor.pout",7218.4409897292
2010,4,"Mackerel","Nor.pout",1469.1925026606
2011,4,"Mackerel","Nor.pout",2966.1560567208
2012,4,"Mackerel","Nor.pout",7107.0237877224
2013,4,"Mackerel","Nor.pout",2101.8201681888
2014,4,"Mackerel","Nor.pout",5083.7199035436
2015,4,"Mackerel","Nor.pout",2615.6096326044
2016,4,"Mackerel","Nor.pout",4208.410349934
2017,4,"Mackerel","Nor.pout",1448.532517176
2018,4,"Mackerel","Nor.pout",3608.42192802
2019,4,"Mackerel","Nor.pout",3592.85235888
2020,4,"Mackerel","Nor.pout",2771.301337356
2021,4,"Mackerel","Nor.pout",1966.2610552998
2022,4,"Mackerel","Nor.pout",2673.63439296
1974,1,"Razorbill","Nor.pout",65.17818138762
1975,1,"Razorbill","Nor.pout",41.45038955748
1976,1,"Razorbill","Nor.pout",49.70749039983
1977,1,"Razorbill","Nor.pout",74.3293184976
1978,1,"Razorbill","Nor.pout",35.6296251384
1979,1,"Razorbill","Nor.pout",51.08501461356
1980,1,"Razorbill","Nor.pout",58.77446452641
1981,1,"Razorbill","Nor.pout",26.831702412
1982,1,"Razorbill","Nor.pout",69.613119117
1983,1,"Razorbill","Nor.pout",124.734281724
1984,1,"Razorbill","Nor.pout",118.6976347974
1985,1,"Razorbill","Nor.pout",53.1060473502
1986,1,"Razorbill","Nor.pout",50.6576711151
1987,1,"Razorbill","Nor.pout",51.490013688
1988,1,"Razorbill","Nor.pout",43.2413542071
1989,1,"Razorbill","Nor.pout",47.6907998445
1990,1,"Razorbill","Nor.pout",46.75262274
1991,1,"Razorbill","Nor.pout",47.496462156
1992,1,"Razorbill","Nor.pout",114.013537659
1993,1,"Razorbill","Nor.pout",53.5164685524
1994,1,"Razorbill","Nor.pout",28.8669276819
1995,1,"Razorbill","Nor.pout",81.071642988
1996,1,"Razorbill","Nor.pout",71.3122712973
1997,1,"Razorbill","Nor.pout",53.026534656
1998,1,"Razorbill","Nor.pout",29.51187927156
1999,1,"Razorbill","Nor.pout",47.440448775
2000,1,"Razorbill","Nor.pout",70.9846870572
2001,1,"Razorbill","Nor.pout",29.2511713644
2002,1,"Razorbill","Nor.pout",24.599085372
2003,1,"Razorbill","Nor.pout",30.05456623785
2004,1,"Razorbill","Nor.pout",10.60600158882
2005,1,"Razorbill","Nor.pout",13.44646418076
2006,1,"Razorbill","Nor.pout",41.4039828195
2007,1,"Razorbill","Nor.pout",33.5730591414
2008,1,"Razorbill","Nor.pout",65.1365852652
2009,1,"Razorbill","Nor.pout",68.0029853085
2010,1,"Razorbill","Nor.pout",83.948584104
2011,1,"Razorbill","Nor.pout",23.99632081974
2012,1,"Razorbill","Nor.pout",50.9894809974
2013,1,"Razorbill","Nor.pout",165.721393962
2014,1,"Razorbill","Nor.pout",20.664156456
2015,1,"Razorbill","Nor.pout",80.8966213686
2016,1,"Razorbill","Nor.pout",72.4396011138
2017,1,"Razorbill","Nor.pout",129.7263810924
2018,1,"Razorbill","Nor.pout",46.57642182648
2019,1,"Razorbill","Nor.pout",143.5717267776
2020,1,"Razorbill","Nor.pout",180.6854497317
2021,1,"Razorbill","Nor.pout",165.1020630516
2022,1,"Razorbill","Nor.pout",96.9290890263
1974,2,"Razorbill","Nor.pout",67.1809646664
1975,2,"Razorbill","Nor.pout",46.8512015832
1976,2,"Razorbill","Nor.pout",43.11704172048
1977,2,"Razorbill","Nor.pout",124.8116870424
1978,2,"Razorbill","Nor.pout",42.856187808
1979,2,"Razorbill","Nor.pout",51.8471031792
1980,2,"Razorbill","Nor.pout",71.4523033224
1981,2,"Razorbill","Nor.pout",34.79331172728
1982,2,"Razorbill","Nor.pout",147.5788932072
1983,2,"Razorbill","Nor.pout",195.0416543232
1984,2,"Razorbill","Nor.pout",208.3762150308
1985,2,"Razorbill","Nor.pout",77.4821285184
1986,2,"Razorbill","Nor.pout",129.0730922208
1987,2,"Razorbill","Nor.pout",83.159381916
1988,2,"Razorbill","Nor.pout",62.97623323656
1989,2,"Razorbill","Nor.pout",110.835484224
1990,2,"Razorbill","Nor.pout",71.8944096648
1991,2,"Razorbill","Nor.pout",80.8013936592
1992,2,"Razorbill","Nor.pout",256.6503094224
1993,2,"Razorbill","Nor.pout",80.0748405228
1994,2,"Razorbill","Nor.pout",40.95117192456
1995,2,"Razorbill","Nor.pout",140.5824542844
1996,2,"Razorbill","Nor.pout",114.135896244
1997,2,"Razorbill","Nor.pout",210.1218048072
1998,2,"Razorbill","Nor.pout",39.3027585102
1999,2,"Razorbill","Nor.pout",67.13856915
2000,2,"Razorbill","Nor.pout",137.625701904
2001,2,"Razorbill","Nor.pout",46.86531094644
2002,2,"Razorbill","Nor.pout",37.79962405668
2003,2,"Razorbill","Nor.pout",33.17623524336
2004,2,"Razorbill","Nor.pout",11.70808070124
2005,2,"Razorbill","Nor.pout",12.98417092488
2006,2,"Razorbill","Nor.pout",50.1114177108
2007,2,"Razorbill","Nor.pout",30.15572145936
2008,2,"Razorbill","Nor.pout",65.60235803484
2009,2,"Razorbill","Nor.pout",54.2112785568
2010,2,"Razorbill","Nor.pout",101.2091944752
2011,2,"Razorbill","Nor.pout",19.9504127808
2012,2,"Razorbill","Nor.pout",35.32319352576
2013,2,"Razorbill","Nor.pout",140.897675016
2014,2,"Razorbill","Nor.pout",13.75965633408
2015,2,"Razorbill","Nor.pout",63.6808039272
2016,2,"Razorbill","Nor.pout",51.4007852952
2017,2,"Razorbill","Nor.pout",109.5313317384
2018,2,"Razorbill","Nor.pout",27.60454180044
2019,2,"Razorbill","Nor.pout",98.6778819648
2020,2,"Razorbill","Nor.pout",143.3028928968
2021,2,"Razorbill","Nor.pout",126.096185862
2022,2,"Razorbill","Nor.pout",61.52545975968
1974,1,"Saithe","Nor.pout",105720.609489542
1975,1,"Saithe","Nor.pout",70244.7228945795
1976,1,"Saithe","Nor.pout",103210.509122091
1977,1,"Saithe","Nor.pout",88520.48958165
1978,1,"Saithe","Nor.pout",52786.480009497
1979,1,"Saithe","Nor.pout",60795.4607351476
1980,1,"Saithe","Nor.pout",58610.4426677313
1981,1,"Saithe","Nor.pout",39363.7799579115
1982,1,"Saithe","Nor.pout",44879.3422224068
1983,1,"Saithe","Nor.pout",60105.2691911706
1984,1,"Saithe","Nor.pout",49417.7973161796
1985,1,"Saithe","Nor.pout",32072.9935579317
1986,1,"Saithe","Nor.pout",31483.0230947782
1987,1,"Saithe","Nor.pout",24933.575381096
1988,1,"Saithe","Nor.pout",15676.7017800591
1989,1,"Saithe","Nor.pout",16985.2213523008
1990,1,"Saithe","Nor.pout",17983.471951679
1991,1,"Saithe","Nor.pout",19025.6512514367
1992,1,"Saithe","Nor.pout",32858.3706695352
1993,1,"Saithe","Nor.pout",28336.1612140572
1994,1,"Saithe","Nor.pout",19212.9397028694
1995,1,"Saithe","Nor.pout",54957.8881243647
1996,1,"Saithe","Nor.pout",43015.0793851125
1997,1,"Saithe","Nor.pout",45405.0002767372
1998,1,"Saithe","Nor.pout",27741.6942010569
1999,1,"Saithe","Nor.pout",26970.3785844976
2000,1,"Saithe","Nor.pout",31268.8582731525
2001,1,"Saithe","Nor.pout",29402.8382349102
2002,1,"Saithe","Nor.pout",25023.8666033912
2003,1,"Saithe","Nor.pout",13186.9224739717
2004,1,"Saithe","Nor.pout",8468.49578495261
2005,1,"Saithe","Nor.pout",8293.81616981397
2006,1,"Saithe","Nor.pout",19456.9220937006
2007,1,"Saithe","Nor.pout",17965.7884807261
2008,1,"Saithe","Nor.pout",24528.3072897264
2009,1,"Saithe","Nor.pout",33993.5850492567
2010,1,"Saithe","Nor.pout",42336.8796685323
2011,1,"Saithe","Nor.pout",19015.8417121301
2012,1,"Saithe","Nor.pout",13767.0528586464
2013,1,"Saithe","Nor.pout",24657.6701429516
2014,1,"Saithe","Nor.pout",15663.8304924976
2015,1,"Saithe","Nor.pout",25977.1561542486
2016,1,"Saithe","Nor.pout",22368.9162120441
2017,1,"Saithe","Nor.pout",23543.4106953795
2018,1,"Saithe","Nor.pout",14881.8010227375
2019,1,"Saithe","Nor.pout",24334.155121575
2020,1,"Saithe","Nor.pout",25826.7328418985
2021,1,"Saithe","Nor.pout",21064.407735582
2022,1,"Saithe","Nor.pout",19104.3951541803
1974,2,"Saithe","Nor.pout",232030.549071422
1975,2,"Saithe","Nor.pout",148045.187159336
1976,2,"Saithe","Nor.pout",233514.962274827
1977,2,"Saithe","Nor.pout",192438.88362576
1978,2,"Saithe","Nor.pout",113006.205195705
1979,2,"Saithe","Nor.pout",141790.171259633
1980,2,"Saithe","Nor.pout",137685.76219635
1981,2,"Saithe","Nor.pout",71557.2060501656
1982,2,"Saithe","Nor.pout",99597.0069171525
1983,2,"Saithe","Nor.pout",126141.651337766
1984,2,"Saithe","Nor.pout",116328.479640435
1985,2,"Saithe","Nor.pout",59736.2131983548
1986,2,"Saithe","Nor.pout",67794.6068249714
1987,2,"Saithe","Nor.pout",51839.7174655953
1988,2,"Saithe","Nor.pout",30371.8808446376
1989,2,"Saithe","Nor.pout",34829.2556546274
1990,2,"Saithe","Nor.pout",38696.3048640111
1991,2,"Saithe","Nor.pout",42414.4053602154
1992,2,"Saithe","Nor.pout",83542.7027613008
1993,2,"Saithe","Nor.pout",56300.360596369
1994,2,"Saithe","Nor.pout",42171.2475373681
1995,2,"Saithe","Nor.pout",134966.841092311
1996,2,"Saithe","Nor.pout",87102.485581187
1997,2,"Saithe","Nor.pout",114567.865370175
1998,2,"Saithe","Nor.pout",56737.2981230523
1999,2,"Saithe","Nor.pout",57564.521758155
2000,2,"Saithe","Nor.pout",77702.000322618
2001,2,"Saithe","Nor.pout",62143.573685828
2002,2,"Saithe","Nor.pout",49253.1570567718
2003,2,"Saithe","Nor.pout",26249.9747653242
2004,2,"Saithe","Nor.pout",16050.8619494145
2005,2,"Saithe","Nor.pout",17499.4301109115
2006,2,"Saithe","Nor.pout",43553.5323104625
2007,2,"Saithe","Nor.pout",37482.166503333
2008,2,"Saithe","Nor.pout",47218.1187730915
2009,2,"Saithe","Nor.pout",68416.840054887
2010,2,"Saithe","Nor.pout",93028.625681594
2011,2,"Saithe","Nor.pout",33508.5298811948
2012,2,"Saithe","Nor.pout",24468.9379930038
2013,2,"Saithe","Nor.pout",51165.8921101401
2014,2,"Saithe","Nor.pout",25871.7767812567
2015,2,"Saithe","Nor.pout",55605.2660837047
2016,2,"Saithe","Nor.pout",40321.5878972658
2017,2,"Saithe","Nor.pout",48582.9874713874
2018,2,"Saithe","Nor.pout",26367.284900576
2019,2,"Saithe","Nor.pout",52545.172019978
2020,2,"Saithe","Nor.pout",57412.5730499227
2021,2,"Saithe","Nor.pout",46406.2508941296
2022,2,"Saithe","Nor.pout",36387.193879419
1974,3,"Saithe","Nor.pout",166058.030918045
1975,3,"Saithe","Nor.pout",198860.316271003
1976,3,"Saithe","Nor.pout",181898.522580501
1977,3,"Saithe","Nor.pout",122106.846898675
1978,3,"Saithe","Nor.pout",100686.503521951
1979,3,"Saithe","Nor.pout",115267.921928998
1980,3,"Saithe","Nor.pout",93054.3268443429
1981,3,"Saithe","Nor.pout",87221.6718369968
1982,3,"Saithe","Nor.pout",114263.352194733
1983,3,"Saithe","Nor.pout",105347.784583582
1984,3,"Saithe","Nor.pout",81316.2836885113
1985,3,"Saithe","Nor.pout",65201.8821288078
1986,3,"Saithe","Nor.pout",62109.5569867064
1987,3,"Saithe","Nor.pout",42668.4586234787
1988,3,"Saithe","Nor.pout",37543.0310378106
1989,3,"Saithe","Nor.pout",37906.0431075422
1990,3,"Saithe","Nor.pout",40240.0528968696
1991,3,"Saithe","Nor.pout",55582.9771113307
1992,3,"Saithe","Nor.pout",64952.959880661
1993,3,"Saithe","Nor.pout",45692.1513300435
1994,3,"Saithe","Nor.pout",74514.792489013
1995,3,"Saithe","Nor.pout",116294.355949176
1996,3,"Saithe","Nor.pout",91562.5855767217
1997,3,"Saithe","Nor.pout",81180.6722180456
1998,3,"Saithe","Nor.pout",58554.9984051584
1999,3,"Saithe","Nor.pout",63278.492646158
2000,3,"Saithe","Nor.pout",64184.3375166764
2001,3,"Saithe","Nor.pout",61746.1762706198
2002,3,"Saithe","Nor.pout",42219.8518210074
2003,3,"Saithe","Nor.pout",22311.7689749919
2004,3,"Saithe","Nor.pout",21676.9171955568
2005,3,"Saithe","Nor.pout",39174.709982035
2006,3,"Saithe","Nor.pout",46652.6566788
2007,3,"Saithe","Nor.pout",50942.2444668944
2008,3,"Saithe","Nor.pout",64940.1784010262
2009,3,"Saithe","Nor.pout",74133.8946824173
2010,3,"Saithe","Nor.pout",60346.0083624278
2011,3,"Saithe","Nor.pout",35488.7633703186
2012,3,"Saithe","Nor.pout",48254.122537024
2013,3,"Saithe","Nor.pout",40070.6112673948
2014,3,"Saithe","Nor.pout",45197.4712733449
2015,3,"Saithe","Nor.pout",49612.5207971463
2016,3,"Saithe","Nor.pout",49578.0216462405
2017,3,"Saithe","Nor.pout",41850.7875590062
2018,3,"Saithe","Nor.pout",41928.8220882059
2019,3,"Saithe","Nor.pout",50336.6084158091
2020,3,"Saithe","Nor.pout",46400.3758985512
2021,3,"Saithe","Nor.pout",42179.3754407718
2022,3,"Saithe","Nor.pout",54057.3491622013
1974,4,"Saithe","Nor.pout",147278.633309905
1975,4,"Saithe","Nor.pout",218695.683106337
1976,4,"Saithe","Nor.pout",180658.786470096
1977,4,"Saithe","Nor.pout",111263.051753971
1978,4,"Saithe","Nor.pout",106815.34789711
1979,4,"Saithe","Nor.pout",117219.539288139
1980,4,"Saithe","Nor.pout",83514.4897583025
1981,4,"Saithe","Nor.pout",86438.1107259464
1982,4,"Saithe","Nor.pout",116757.228871198
1983,4,"Saithe","Nor.pout",106304.874149744
1984,4,"Saithe","Nor.pout",81541.8518894248
1985,4,"Saithe","Nor.pout",66619.9863331269
1986,4,"Saithe","Nor.pout",57661.4064813746
1987,4,"Saithe","Nor.pout",36641.4007947729
1988,4,"Saithe","Nor.pout",36118.4618615298
1989,4,"Saithe","Nor.pout",38323.6808740852
1990,4,"Saithe","Nor.pout",41737.2245647618
1991,4,"Saithe","Nor.pout",60295.371903561
1992,4,"Saithe","Nor.pout",65605.1661169276
1993,4,"Saithe","Nor.pout",43129.2451572081
1994,4,"Saithe","Nor.pout",86091.0026224032
1995,4,"Saithe","Nor.pout",114115.026447102
1996,4,"Saithe","Nor.pout",94613.5172970983
1997,4,"Saithe","Nor.pout",77213.8941134569
1998,4,"Saithe","Nor.pout",58522.6866809623
1999,4,"Saithe","Nor.pout",63773.6329371777
2000,4,"Saithe","Nor.pout",65979.0378670136
2001,4,"Saithe","Nor.pout",58105.6696541867
2002,4,"Saithe","Nor.pout",37329.787509661
2003,4,"Saithe","Nor.pout",18674.286190171
2004,4,"Saithe","Nor.pout",21756.1907098017
2005,4,"Saithe","Nor.pout",38409.6398156935
2006,4,"Saithe","Nor.pout",42290.7303447946
2007,4,"Saithe","Nor.pout",52094.0336230425
2008,4,"Saithe","Nor.pout",65687.968879782
2009,4,"Saithe","Nor.pout",75668.9496471571
2010,4,"Saithe","Nor.pout",50333.0472090765
2011,4,"Saithe","Nor.pout",32147.5048059784
2012,4,"Saithe","Nor.pout",49695.1207905699
2013,4,"Saithe","Nor.pout",34742.6069348753
2014,4,"Saithe","Nor.pout",49022.7205946494
2015,4,"Saithe","Nor.pout",49124.2131567677
2016,4,"Saithe","Nor.pout",47283.8657350252
2017,4,"Saithe","Nor.pout",36511.3107258838
2018,4,"Saithe","Nor.pout",44290.1156607845
2019,4,"Saithe","Nor.pout",50110.8398453951
2020,4,"Saithe","Nor.pout",44149.2470826421
2021,4,"Saithe","Nor.pout",39500.8890240743
2022,4,"Saithe","Nor.pout",58062.7017237501
1986,3,"W.horse.mac","Nor.pout",18137.29840992
1987,3,"W.horse.mac","Nor.pout",13464.01786576
1988,3,"W.horse.mac","Nor.pout",16435.42502804
1989,3,"W.horse.mac","Nor.pout",18236.78164184
1990,3,"W.horse.mac","Nor.pout",20271.881728
1991,3,"W.horse.mac","Nor.pout",31925.796352
1992,3,"W.horse.mac","Nor.pout",44757.452916
1993,3,"W.horse.mac","Nor.pout",20064.6296224
1994,3,"W.horse.mac","Nor.pout",30757.7747752
1995,3,"W.horse.mac","Nor.pout",18850.8095992
1974,1,"Whiting","Nor.pout",98708.2649477072
1975,1,"Whiting","Nor.pout",76882.654047124
1976,1,"Whiting","Nor.pout",112140.705163305
1977,1,"Whiting","Nor.pout",114492.865555907
1978,1,"Whiting","Nor.pout",75000.1737869415
1979,1,"Whiting","Nor.pout",95898.220075946
1980,1,"Whiting","Nor.pout",101793.952066803
1981,1,"Whiting","Nor.pout",44645.6878652229
1982,1,"Whiting","Nor.pout",37553.2638065798
1983,1,"Whiting","Nor.pout",44445.1593512015
1984,1,"Whiting","Nor.pout",49952.9933400613
1985,1,"Whiting","Nor.pout",28304.4262281075
1986,1,"Whiting","Nor.pout",34030.918611485
1987,1,"Whiting","Nor.pout",30677.7340554441
1988,1,"Whiting","Nor.pout",21305.7180312451
1989,1,"Whiting","Nor.pout",33441.1239648756
1990,1,"Whiting","Nor.pout",37022.4184356176
1991,1,"Whiting","Nor.pout",38969.5268840969
1992,1,"Whiting","Nor.pout",62424.9971529184
1993,1,"Whiting","Nor.pout",36863.359027614
1994,1,"Whiting","Nor.pout",20654.3961707088
1995,1,"Whiting","Nor.pout",47260.4863948777
1996,1,"Whiting","Nor.pout",33231.63804075
1997,1,"Whiting","Nor.pout",33500.4701634623
1998,1,"Whiting","Nor.pout",17719.3333167732
1999,1,"Whiting","Nor.pout",20916.6677624708
2000,1,"Whiting","Nor.pout",36411.050544555
2001,1,"Whiting","Nor.pout",27493.2598155434
2002,1,"Whiting","Nor.pout",19806.3431842712
2003,1,"Whiting","Nor.pout",11949.3369898721
2004,1,"Whiting","Nor.pout",5304.85402510488
2005,1,"Whiting","Nor.pout",4886.0430443145
2006,1,"Whiting","Nor.pout",11299.4777766051
2007,1,"Whiting","Nor.pout",9038.5275371738
2008,1,"Whiting","Nor.pout",15055.2837021024
2009,1,"Whiting","Nor.pout",20318.9677719471
2010,1,"Whiting","Nor.pout",33270.028974897
2011,1,"Whiting","Nor.pout",15545.9906311269
2012,1,"Whiting","Nor.pout",13691.5817096893
2013,1,"Whiting","Nor.pout",26292.6508009956
2014,1,"Whiting","Nor.pout",11391.5507462945
2015,1,"Whiting","Nor.pout",22389.4675986774
2016,1,"Whiting","Nor.pout",19930.9498159177
2017,1,"Whiting","Nor.pout",23594.997388527
2018,1,"Whiting","Nor.pout",14078.1753122493
2019,1,"Whiting","Nor.pout",27274.101736506
2020,1,"Whiting","Nor.pout",44925.4667516426
2021,1,"Whiting","Nor.pout",52139.442520431
2022,1,"Whiting","Nor.pout",39828.3101906514
1974,2,"Whiting","Nor.pout",40494.7693331287
1975,2,"Whiting","Nor.pout",35835.6261714375
1976,2,"Whiting","Nor.pout",50426.5376352245
1977,2,"Whiting","Nor.pout",54392.6537528059
1978,2,"Whiting","Nor.pout",30631.5995875722
1979,2,"Whiting","Nor.pout",50587.3411587239
1980,2,"Whiting","Nor.pout",55947.826832248
1981,2,"Whiting","Nor.pout",15245.1895133704
1982,2,"Whiting","Nor.pout",17202.687630257
1983,2,"Whiting","Nor.pout",22211.955479989
1984,2,"Whiting","Nor.pout",28917.0470804202
1985,2,"Whiting","Nor.pout",12369.2378876851
1986,2,"Whiting","Nor.pout",16170.5597145987
1987,2,"Whiting","Nor.pout",13605.4353196833
1988,2,"Whiting","Nor.pout",8424.74433393836
1989,2,"Whiting","Nor.pout",15259.8395629668
1990,2,"Whiting","Nor.pout",17976.0871078123
1991,2,"Whiting","Nor.pout",18218.622118043
1992,2,"Whiting","Nor.pout",35124.0888633266
1993,2,"Whiting","Nor.pout",15556.19448166
1994,2,"Whiting","Nor.pout",9367.3647497444
1995,2,"Whiting","Nor.pout",27032.2024863731
1996,2,"Whiting","Nor.pout",15669.4568049779
1997,2,"Whiting","Nor.pout",16279.016465775
1998,2,"Whiting","Nor.pout",9013.0844541241
1999,2,"Whiting","Nor.pout",8881.30019004
2000,2,"Whiting","Nor.pout",20368.1765712548
2001,2,"Whiting","Nor.pout",14854.4384618168
2002,2,"Whiting","Nor.pout",8349.7343283828
2003,2,"Whiting","Nor.pout",5685.9300105209
2004,2,"Whiting","Nor.pout",2569.9292241135
2005,2,"Whiting","Nor.pout",2346.62850445935
2006,2,"Whiting","Nor.pout",5841.373386943
2007,2,"Whiting","Nor.pout",4394.31079133475
2008,2,"Whiting","Nor.pout",6991.57776411405
2009,2,"Whiting","Nor.pout",10786.1694964601
2010,2,"Whiting","Nor.pout",19220.796403724
2011,2,"Whiting","Nor.pout",8711.219284494
2012,2,"Whiting","Nor.pout",6416.0058674914
2013,2,"Whiting","Nor.pout",12884.5081667628
2014,2,"Whiting","Nor.pout",5090.45767716955
2015,2,"Whiting","Nor.pout",12940.6607945718
2016,2,"Whiting","Nor.pout",10569.2568818678
2017,2,"Whiting","Nor.pout",11012.3044203495
2018,2,"Whiting","Nor.pout",6608.18120772835
2019,2,"Whiting","Nor.pout",14814.3687427764
2020,2,"Whiting","Nor.pout",28817.35280765
2021,2,"Whiting","Nor.pout",30099.3380933818
2022,2,"Whiting","Nor.pout",16955.8526602055
1974,3,"Whiting","Nor.pout",85316.5886329749
1975,3,"Whiting","Nor.pout",120104.340661701
1976,3,"Whiting","Nor.pout",160332.455689318
1977,3,"Whiting","Nor.pout",93349.1607620768
1978,3,"Whiting","Nor.pout",98375.8197668614
1979,3,"Whiting","Nor.pout",110272.758673544
1980,3,"Whiting","Nor.pout",87325.0396035484
1981,3,"Whiting","Nor.pout",63673.1733046874
1982,3,"Whiting","Nor.pout",57941.6317809033
1983,3,"Whiting","Nor.pout",55641.5165690951
1984,3,"Whiting","Nor.pout",51207.1287796787
1985,3,"Whiting","Nor.pout",36633.3642542965
1986,3,"Whiting","Nor.pout",45366.747792018
1987,3,"Whiting","Nor.pout",34197.0134306963
1988,3,"Whiting","Nor.pout",35760.5552765583
1989,3,"Whiting","Nor.pout",48844.0891150873
1990,3,"Whiting","Nor.pout",44775.9912036849
1991,3,"Whiting","Nor.pout",62330.3253904732
1992,3,"Whiting","Nor.pout",59054.0406300482
1993,3,"Whiting","Nor.pout",27198.1805082278
1994,3,"Whiting","Nor.pout",47124.8707601965
1995,3,"Whiting","Nor.pout",56060.4333384171
1996,3,"Whiting","Nor.pout",39401.040563827
1997,3,"Whiting","Nor.pout",30413.6115533912
1998,3,"Whiting","Nor.pout",27406.2607940579
1999,3,"Whiting","Nor.pout",37263.4091564892
2000,3,"Whiting","Nor.pout",41781.1170223455
2001,3,"Whiting","Nor.pout",34795.5459264193
2002,3,"Whiting","Nor.pout",20911.030456579
2003,3,"Whiting","Nor.pout",10272.2270900772
2004,3,"Whiting","Nor.pout",6234.50820641968
2005,3,"Whiting","Nor.pout",14102.5944960372
2006,3,"Whiting","Nor.pout",15471.423931788
2007,3,"Whiting","Nor.pout",19750.675084707
2008,3,"Whiting","Nor.pout",27958.363211255
2009,3,"Whiting","Nor.pout",32763.6161625591
2010,3,"Whiting","Nor.pout",29888.8665406827
2011,3,"Whiting","Nor.pout",25017.569696782
2012,3,"Whiting","Nor.pout",36579.2391645916
2013,3,"Whiting","Nor.pout",20259.7263636949
2014,3,"Whiting","Nor.pout",29565.0636313095
2015,3,"Whiting","Nor.pout",30881.7534578198
2016,3,"Whiting","Nor.pout",36075.9143956931
2017,3,"Whiting","Nor.pout",25218.2135648716
2018,3,"Whiting","Nor.pout",33209.344125317
2019,3,"Whiting","Nor.pout",47620.4681723554
2020,3,"Whiting","Nor.pout",69323.8349701734
2021,3,"Whiting","Nor.pout",61300.3755486097
2022,3,"Whiting","Nor.pout",59375.3963252894
1974,4,"Whiting","Nor.pout",115664.114491605
1975,4,"Whiting","Nor.pout",154145.918730867
1976,4,"Whiting","Nor.pout",201546.397423338
1977,4,"Whiting","Nor.pout",104603.910272651
1978,4,"Whiting","Nor.pout",118444.832528779
1979,4,"Whiting","Nor.pout",152995.956507648
1980,4,"Whiting","Nor.pout",82322.0866794701
1981,4,"Whiting","Nor.pout",74917.8890999697
1982,4,"Whiting","Nor.pout",67667.5152112711
1983,4,"Whiting","Nor.pout",74516.6671814458
1984,4,"Whiting","Nor.pout",56457.1699098475
1985,4,"Whiting","Nor.pout",52528.19562912
1986,4,"Whiting","Nor.pout",63520.4584603735
1987,4,"Whiting","Nor.pout",39812.9516539593
1988,4,"Whiting","Nor.pout",54770.4549852669
1989,4,"Whiting","Nor.pout",62223.3947004058
1990,4,"Whiting","Nor.pout",55713.4383442205
1991,4,"Whiting","Nor.pout",92016.5294536984
1992,4,"Whiting","Nor.pout",63489.8335595078
1993,4,"Whiting","Nor.pout",28364.1250352801
1994,4,"Whiting","Nor.pout",66580.1940804934
1995,4,"Whiting","Nor.pout",58829.0922863265
1996,4,"Whiting","Nor.pout",50502.3449201021
1997,4,"Whiting","Nor.pout",35685.6293942137
1998,4,"Whiting","Nor.pout",38184.0380822899
1999,4,"Whiting","Nor.pout",52159.5843063213
2000,4,"Whiting","Nor.pout",46108.8530844936
