"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Grey gurnards",1983,3,"Sandeel",14,66029.0507027981
"Grey gurnards",1984,3,"Sandeel",14,178649.054794132
"Grey gurnards",1985,3,"Sandeel",14,43011.3586614654
"Grey gurnards",1986,3,"Sandeel",14,102618.771122545
"Grey gurnards",1987,3,"Sandeel",14,43704.6348661732
"Grey gurnards",1988,3,"Sandeel",14,27563.6780744428
"Grey gurnards",1989,3,"Sandeel",14,61440.8363939574
"Grey gurnards",1990,3,"Sandeel",14,86313.2415986095
"Grey gurnards",1991,3,"Sandeel",14,82151.9100949346
"Grey gurnards",1992,3,"Sandeel",14,122325.231444746
"Grey gurnards",1993,3,"Sandeel",14,155536.113332952
"Grey gurnards",1994,3,"Sandeel",14,248605.418707702
"Grey gurnards",1995,3,"Sandeel",14,246720.146669802
"Grey gurnards",1996,3,"Sandeel",14,289057.216169065
"Grey gurnards",1997,3,"Sandeel",14,390148.23811791
"Grey gurnards",1998,3,"Sandeel",14,260888.529631323
"Grey gurnards",1999,3,"Sandeel",14,436672.034280402
"Grey gurnards",2000,3,"Sandeel",14,325853.459185876
"Grey gurnards",2001,3,"Sandeel",14,333005.448051872
"Grey gurnards",2002,3,"Sandeel",14,276114.765779116
"Grey gurnards",2003,3,"Sandeel",14,212239.591530862
"Grey gurnards",2004,3,"Sandeel",14,158269.792314888
"Grey gurnards",2005,3,"Sandeel",14,196846.996396351
"Grey gurnards",2006,3,"Sandeel",14,213119.120365692
"Grey gurnards",2007,3,"Sandeel",14,355121.796612182
"Grey gurnards",2008,3,"Sandeel",14,273986.269782389
"Grey gurnards",2009,3,"Sandeel",14,377533.603222204
"Grey gurnards",2010,3,"Sandeel",14,499213.123796788
"Grey gurnards",2011,3,"Sandeel",14,272820.698422414
"Grey gurnards",2012,3,"Sandeel",14,315701.302542939
"Grey gurnards",2013,3,"Sandeel",14,294583.832637675
"Grey gurnards",2014,3,"Sandeel",14,347717.340083271
"Grey gurnards",2015,3,"Sandeel",14,248830.109127785
"Grey gurnards",2016,3,"Sandeel",14,357564.109284165
"Grey gurnards",2017,3,"Sandeel",14,476270.918775453
"Grey gurnards",2018,3,"Sandeel",14,209245.866461516
"Grey gurnards",2019,3,"Sandeel",14,292503.845967214
"Horse mackerel",1974,4,"Sandeel",14,23629.065868704
"Horse mackerel",1975,4,"Sandeel",14,18911.669492251
"Horse mackerel",1976,4,"Sandeel",14,20491.0880297868
"Horse mackerel",1977,4,"Sandeel",14,13199.2176611424
"Horse mackerel",1978,4,"Sandeel",14,19838.2578204254
"Horse mackerel",1979,4,"Sandeel",14,38631.1130626611
"Horse mackerel",1980,4,"Sandeel",14,23867.4629331629
"Horse mackerel",1981,4,"Sandeel",14,28364.4807275355
"Horse mackerel",1982,4,"Sandeel",14,30110.9900975602
"Horse mackerel",1983,4,"Sandeel",14,23149.0988247
"Horse mackerel",1984,4,"Sandeel",14,2276.63361584918
"Horse mackerel",1985,4,"Sandeel",14,3785.4823816375
"Horse mackerel",1986,4,"Sandeel",14,72801.5878648032
"Horse mackerel",1987,4,"Sandeel",14,13107.4536829945
"Horse mackerel",1988,4,"Sandeel",14,290863.249244249
"Horse mackerel",1989,4,"Sandeel",14,51559.006903579
"Horse mackerel",1990,4,"Sandeel",14,72061.772512254
"Horse mackerel",1991,4,"Sandeel",14,189356.097088888
"Horse mackerel",1992,4,"Sandeel",14,155636.243460058
"Horse mackerel",1993,4,"Sandeel",14,384707.422334159
"Horse mackerel",1994,4,"Sandeel",14,387013.82494321
"Horse mackerel",1995,4,"Sandeel",14,99369.530019695
"Horse mackerel",1996,4,"Sandeel",14,142338.16902419
"Horse mackerel",1997,4,"Sandeel",14,86783.7382160578
"Horse mackerel",1998,4,"Sandeel",14,37147.0959293015
"Horse mackerel",1999,4,"Sandeel",14,4517.8700187411
"Horse mackerel",2000,4,"Sandeel",14,32021.0981706155
"Horse mackerel",2001,4,"Sandeel",14,16177.6628010753
"Horse mackerel",2002,4,"Sandeel",14,7533.80387245159
"Horse mackerel",2003,4,"Sandeel",14,13252.3881526612
"Horse mackerel",2004,4,"Sandeel",14,8207.04903474649
"Horse mackerel",2005,4,"Sandeel",14,18261.1885553235
"Horse mackerel",2006,4,"Sandeel",14,20115.1049617251
"Horse mackerel",2007,4,"Sandeel",14,20188.0094640186
"Horse mackerel",2008,4,"Sandeel",14,21558.8095647222
"Horse mackerel",2009,4,"Sandeel",14,37158.5371391814
"Horse mackerel",2010,4,"Sandeel",14,7829.38988890823
"Horse mackerel",2011,4,"Sandeel",14,4911.29444855276
"Horse mackerel",2012,4,"Sandeel",14,25073.0104832013
"Horse mackerel",2013,4,"Sandeel",14,17680.7894410562
"Horse mackerel",2014,4,"Sandeel",14,24146.5024544317
"Horse mackerel",2015,4,"Sandeel",14,4772.18596875059
"Horse mackerel",2016,4,"Sandeel",14,51486.5290408969
"Horse mackerel",2017,4,"Sandeel",14,6105.74964216424
"Horse mackerel",2018,4,"Sandeel",14,25939.7361338107
"Horse mackerel",2019,4,"Sandeel",14,37823.3192429009
"Grey.seal",1974,5,"Sandeel",14,13087.372751057
"Grey.seal",1975,5,"Sandeel",14,11175.4067971591
"Grey.seal",1976,5,"Sandeel",14,12048.8137536541
"Grey.seal",1977,5,"Sandeel",14,11935.8679698698
"Grey.seal",1978,5,"Sandeel",14,13040.6343263583
"Grey.seal",1979,5,"Sandeel",14,18508.1184428801
"Grey.seal",1980,5,"Sandeel",14,19338.8311712488
"Grey.seal",1981,5,"Sandeel",14,18773.0463972655
"Grey.seal",1982,5,"Sandeel",14,18591.5154930685
"Grey.seal",1983,5,"Sandeel",14,24131.0504611845
"Grey.seal",1984,5,"Sandeel",14,28779.3498604829
"Grey.seal",1985,5,"Sandeel",14,34999.7728192631
"Grey.seal",1986,5,"Sandeel",14,34497.4150492521
"Grey.seal",1987,5,"Sandeel",14,38678.7234595128
"Grey.seal",1988,5,"Sandeel",14,39806.8733656376
"Grey.seal",1989,5,"Sandeel",14,42439.2053898779
"Grey.seal",1990,5,"Sandeel",14,42124.3931121116
"Grey.seal",1991,5,"Sandeel",14,46392.8103099394
"Grey.seal",1992,5,"Sandeel",14,56299.788088373
"Grey.seal",1993,5,"Sandeel",14,56825.4522071192
"Grey.seal",1994,5,"Sandeel",14,65933.6650664165
"Grey.seal",1995,5,"Sandeel",14,70345.1950961654
"Grey.seal",1996,5,"Sandeel",14,76104.3467462116
"Grey.seal",1997,5,"Sandeel",14,85259.7679521299
"Grey.seal",1998,5,"Sandeel",14,73522.0396455843
"Grey.seal",1999,5,"Sandeel",14,91183.3247616827
"Grey.seal",2000,5,"Sandeel",14,81104.1604667029
"Grey.seal",2001,5,"Sandeel",14,76543.2523651462
"Grey.seal",2002,5,"Sandeel",14,67701.0665424994
"Grey.seal",2003,5,"Sandeel",14,63586.359718364
"Grey.seal",2004,5,"Sandeel",14,58270.3087832346
"Grey.seal",2005,5,"Sandeel",14,47698.1306371899
"Grey.seal",2006,5,"Sandeel",14,73410.04533579
"Grey.seal",2007,5,"Sandeel",14,86372.7786204034
"Grey.seal",2008,5,"Sandeel",14,86686.8963353289
"Grey.seal",2009,5,"Sandeel",14,104139.165680503
"Grey.seal",2010,5,"Sandeel",14,97686.6357343192
"Grey.seal",2011,5,"Sandeel",14,80817.2025345941
"Grey.seal",2012,5,"Sandeel",14,91971.5195063694
"Grey.seal",2013,5,"Sandeel",14,105233.563388777
"Grey.seal",2014,5,"Sandeel",14,98358.9964710129
"Grey.seal",2015,5,"Sandeel",14,104984.417299904
"Grey.seal",2016,5,"Sandeel",14,88017.0431787114
"Grey.seal",2017,5,"Sandeel",14,127741.946414576
"Grey.seal",2018,5,"Sandeel",14,110565.567072708
"Grey.seal",2019,5,"Sandeel",14,133277.899894895
"Habour porpoise",1974,6,"Sandeel",14,14370.5794779409
"Habour porpoise",1975,6,"Sandeel",14,11548.2241093353
"Habour porpoise",1976,6,"Sandeel",14,9334.90894010139
"Habour porpoise",1977,6,"Sandeel",14,9404.48784881528
"Habour porpoise",1978,6,"Sandeel",14,10564.5565309376
"Habour porpoise",1979,6,"Sandeel",14,13151.1960160204
"Habour porpoise",1980,6,"Sandeel",14,12892.4274857258
"Habour porpoise",1981,6,"Sandeel",14,10963.4255113298
"Habour porpoise",1982,6,"Sandeel",14,12509.4423730441
"Habour porpoise",1983,6,"Sandeel",14,11594.032329279
"Habour porpoise",1984,6,"Sandeel",14,15860.3182643643
"Habour porpoise",1985,6,"Sandeel",14,16563.0229149419
"Habour porpoise",1986,6,"Sandeel",14,18007.1698983922
"Habour porpoise",1987,6,"Sandeel",14,16482.7318413035
"Habour porpoise",1988,6,"Sandeel",14,16395.9428886719
"Habour porpoise",1989,6,"Sandeel",14,15045.3299309189
"Habour porpoise",1990,6,"Sandeel",14,12839.1239114392
"Habour porpoise",1991,6,"Sandeel",14,16694.556358423
"Habour porpoise",1992,6,"Sandeel",14,20298.6710907818
"Habour porpoise",1993,6,"Sandeel",14,18141.27291814
"Habour porpoise",1994,6,"Sandeel",14,25113.4565632458
"Habour porpoise",1995,6,"Sandeel",14,25482.9024734091
"Habour porpoise",1996,6,"Sandeel",14,26483.4405827376
"Habour porpoise",1997,6,"Sandeel",14,35002.7300540188
"Habour porpoise",1998,6,"Sandeel",14,19160.4713117723
"Habour porpoise",1999,6,"Sandeel",14,23699.9202948529
"Habour porpoise",2000,6,"Sandeel",14,18903.0720258691
"Habour porpoise",2001,6,"Sandeel",14,15617.3994048911
"Habour porpoise",2002,6,"Sandeel",14,15611.2901828373
"Habour porpoise",2003,6,"Sandeel",14,7948.2248442363
"Habour porpoise",2004,6,"Sandeel",14,7412.16371369689
"Habour porpoise",2005,6,"Sandeel",14,6636.73302017239
"Habour porpoise",2006,6,"Sandeel",14,11517.1526901909
"Habour porpoise",2007,6,"Sandeel",14,15262.9847525096
"Habour porpoise",2008,6,"Sandeel",14,16306.9924873473
"Habour porpoise",2009,6,"Sandeel",14,19411.8614504189
"Habour porpoise",2010,6,"Sandeel",14,26652.7305079665
"Habour porpoise",2011,6,"Sandeel",14,14353.6504267293
"Habour porpoise",2012,6,"Sandeel",14,13829.1351908661
"Habour porpoise",2013,6,"Sandeel",14,16148.7978964586
"Habour porpoise",2014,6,"Sandeel",14,13589.9223533739
"Habour porpoise",2015,6,"Sandeel",14,16262.1426943317
"Habour porpoise",2016,6,"Sandeel",14,12316.736635569
"Habour porpoise",2017,6,"Sandeel",14,30169.9673627557
"Habour porpoise",2018,6,"Sandeel",14,16633.4417867381
"Habour porpoise",2019,6,"Sandeel",14,30812.3887779019
"Cod",1974,8,"Sandeel",14,75351.103518943
"Cod",1975,8,"Sandeel",14,68407.257347527
"Cod",1976,8,"Sandeel",14,67775.8113375306
"Cod",1977,8,"Sandeel",14,101660.097792818
"Cod",1978,8,"Sandeel",14,104867.565848445
"Cod",1979,8,"Sandeel",14,104805.402154546
"Cod",1980,8,"Sandeel",14,127883.567225925
"Cod",1981,8,"Sandeel",14,113525.084894284
"Cod",1982,8,"Sandeel",14,109256.395657999
"Cod",1983,8,"Sandeel",14,86472.3593293451
"Cod",1984,8,"Sandeel",14,137240.471114766
"Cod",1985,8,"Sandeel",14,105662.156348391
"Cod",1986,8,"Sandeel",14,119697.222797485
"Cod",1987,8,"Sandeel",14,106539.719653606
"Cod",1988,8,"Sandeel",14,74482.9467133109
"Cod",1989,8,"Sandeel",14,68704.6967644136
"Cod",1990,8,"Sandeel",14,47594.8314544966
"Cod",1991,8,"Sandeel",14,47304.7385061046
"Cod",1992,8,"Sandeel",14,65297.1212712777
"Cod",1993,8,"Sandeel",14,62437.2408530373
"Cod",1994,8,"Sandeel",14,79331.1201998277
"Cod",1995,8,"Sandeel",14,86644.2076362684
"Cod",1996,8,"Sandeel",14,91726.0430877312
"Cod",1997,8,"Sandeel",14,120278.611488493
"Cod",1998,8,"Sandeel",14,60087.0817067664
"Cod",1999,8,"Sandeel",14,34271.4128532718
"Cod",2000,8,"Sandeel",14,33201.3373781262
"Cod",2001,8,"Sandeel",14,30418.5249109651
"Cod",2002,8,"Sandeel",14,24305.382656748
"Cod",2003,8,"Sandeel",14,11897.6131940435
"Cod",2004,8,"Sandeel",14,9624.15087234999
"Cod",2005,8,"Sandeel",14,9040.26778879766
"Cod",2006,8,"Sandeel",14,14743.1579214212
"Cod",2007,8,"Sandeel",14,20618.7615970322
"Cod",2008,8,"Sandeel",14,19728.9880356964
"Cod",2009,8,"Sandeel",14,25713.0582750476
"Cod",2010,8,"Sandeel",14,35973.3976787417
"Cod",2011,8,"Sandeel",14,18574.6908161463
"Cod",2012,8,"Sandeel",14,17413.0143884951
"Cod",2013,8,"Sandeel",14,21588.7642043087
"Cod",2014,8,"Sandeel",14,20088.2733968321
"Cod",2015,8,"Sandeel",14,22792.6592841661
"Cod",2016,8,"Sandeel",14,21162.549304127
"Cod",2017,8,"Sandeel",14,40580.6714413428
"Cod",2018,8,"Sandeel",14,18091.0871590744
"Cod",2019,8,"Sandeel",14,28198.8922715771
"Whiting",1974,9,"Sandeel",14,146000.562885718
"Whiting",1975,9,"Sandeel",14,119143.572387828
"Whiting",1976,9,"Sandeel",14,135906.405144083
"Whiting",1977,9,"Sandeel",14,168045.785359853
"Whiting",1978,9,"Sandeel",14,162793.321829101
"Whiting",1979,9,"Sandeel",14,190457.463880583
"Whiting",1980,9,"Sandeel",14,208740.657418654
"Whiting",1981,9,"Sandeel",14,202742.895796939
"Whiting",1982,9,"Sandeel",14,144357.856359872
"Whiting",1983,9,"Sandeel",14,120620.922094794
"Whiting",1984,9,"Sandeel",14,141978.653263082
"Whiting",1985,9,"Sandeel",14,152148.149706429
"Whiting",1986,9,"Sandeel",14,255940.084241616
"Whiting",1987,9,"Sandeel",14,192853.696615611
"Whiting",1988,9,"Sandeel",14,203117.601089549
"Whiting",1989,9,"Sandeel",14,216518.871128585
"Whiting",1990,9,"Sandeel",14,123298.645789608
"Whiting",1991,9,"Sandeel",14,138121.424670009
"Whiting",1992,9,"Sandeel",14,146161.301416948
"Whiting",1993,9,"Sandeel",14,151549.517448922
"Whiting",1994,9,"Sandeel",14,157288.613038275
"Whiting",1995,9,"Sandeel",14,152634.085343332
"Whiting",1996,9,"Sandeel",14,172494.956051889
"Whiting",1997,9,"Sandeel",14,177749.015224149
"Whiting",1998,9,"Sandeel",14,126297.436493967
"Whiting",1999,9,"Sandeel",14,114949.73082569
"Whiting",2000,9,"Sandeel",14,160187.013384827
"Whiting",2001,9,"Sandeel",14,167075.164447117
"Whiting",2002,9,"Sandeel",14,136853.445010699
"Whiting",2003,9,"Sandeel",14,50849.3366849349
"Whiting",2004,9,"Sandeel",14,42133.3395165846
"Whiting",2005,9,"Sandeel",14,42642.014785175
"Whiting",2006,9,"Sandeel",14,54020.009565307
"Whiting",2007,9,"Sandeel",14,66480.9506029373
"Whiting",2008,9,"Sandeel",14,56282.4013655493
"Whiting",2009,9,"Sandeel",14,66599.9039501947
"Whiting",2010,9,"Sandeel",14,112155.257465705
"Whiting",2011,9,"Sandeel",14,69828.8904048101
"Whiting",2012,9,"Sandeel",14,60695.172287185
"Whiting",2013,9,"Sandeel",14,56925.3014909523
"Whiting",2014,9,"Sandeel",14,55825.0683284422
"Whiting",2015,9,"Sandeel",14,61340.7889051877
"Whiting",2016,9,"Sandeel",14,121118.334664206
"Whiting",2017,9,"Sandeel",14,149782.095667324
"Whiting",2018,9,"Sandeel",14,86582.1829791844
"Whiting",2019,9,"Sandeel",14,95197.2800565876
"Haddock",1974,10,"Sandeel",14,453923.028729726
"Haddock",1975,10,"Sandeel",14,354823.351300192
"Haddock",1976,10,"Sandeel",14,225366.145539121
"Haddock",1977,10,"Sandeel",14,120942.08384271
"Haddock",1978,10,"Sandeel",14,136035.924312644
"Haddock",1979,10,"Sandeel",14,371822.399368384
"Haddock",1980,10,"Sandeel",14,455181.846960179
"Haddock",1981,10,"Sandeel",14,350447.977805398
"Haddock",1982,10,"Sandeel",14,278049.472246361
"Haddock",1983,10,"Sandeel",14,249778.472159643
"Haddock",1984,10,"Sandeel",14,281644.993160554
"Haddock",1985,10,"Sandeel",14,251936.121637234
"Haddock",1986,10,"Sandeel",14,259184.164669231
"Haddock",1987,10,"Sandeel",14,251667.59389577
"Haddock",1988,10,"Sandeel",14,148421.354712001
"Haddock",1989,10,"Sandeel",14,67637.6886377548
"Haddock",1990,10,"Sandeel",14,62003.5727216068
"Haddock",1991,10,"Sandeel",14,93432.2271432483
"Haddock",1992,10,"Sandeel",14,157249.61408923
"Haddock",1993,10,"Sandeel",14,233737.316063726
"Haddock",1994,10,"Sandeel",14,295181.214577064
"Haddock",1995,10,"Sandeel",14,345999.003170776
"Haddock",1996,10,"Sandeel",14,332762.365425184
"Haddock",1997,10,"Sandeel",14,236120.380824447
"Haddock",1998,10,"Sandeel",14,116590.910239913
"Haddock",1999,10,"Sandeel",14,77976.636945404
"Haddock",2000,10,"Sandeel",14,382461.893022462
"Haddock",2001,10,"Sandeel",14,314755.432035387
"Haddock",2002,10,"Sandeel",14,127596.603855809
"Haddock",2003,10,"Sandeel",14,63446.0016668239
"Haddock",2004,10,"Sandeel",14,33763.7213467744
"Haddock",2005,10,"Sandeel",14,49587.6831690571
"Haddock",2006,10,"Sandeel",14,87045.1443876198
"Haddock",2007,10,"Sandeel",14,85964.3410327543
"Haddock",2008,10,"Sandeel",14,59336.916283096
"Haddock",2009,10,"Sandeel",14,91552.010672592
"Haddock",2010,10,"Sandeel",14,105273.532311045
"Haddock",2011,10,"Sandeel",14,56727.5785112212
"Haddock",2012,10,"Sandeel",14,51985.551079945
"Haddock",2013,10,"Sandeel",14,50131.5367969909
"Haddock",2014,10,"Sandeel",14,55378.776636796
"Haddock",2015,10,"Sandeel",14,67412.4206847041
"Haddock",2016,10,"Sandeel",14,86157.5517316874
"Haddock",2017,10,"Sandeel",14,165521.446836784
"Haddock",2018,10,"Sandeel",14,83063.1761094965
"Haddock",2019,10,"Sandeel",14,215374.161555384
"Saithe",1974,11,"Sandeel",14,144787.445019975
"Saithe",1975,11,"Sandeel",14,88147.0209058679
"Saithe",1976,11,"Sandeel",14,80763.3924118595
"Saithe",1977,11,"Sandeel",14,71760.14872962
"Saithe",1978,11,"Sandeel",14,61791.9200941995
"Saithe",1979,11,"Sandeel",14,86866.1945029837
"Saithe",1980,11,"Sandeel",14,91324.696316549
"Saithe",1981,11,"Sandeel",14,112437.046399755
"Saithe",1982,11,"Sandeel",14,105478.752177929
"Saithe",1983,11,"Sandeel",14,99197.6841222566
"Saithe",1984,11,"Sandeel",14,103985.408348618
"Saithe",1985,11,"Sandeel",14,154888.796764608
"Saithe",1986,11,"Sandeel",14,157583.838075435
"Saithe",1987,11,"Sandeel",14,134001.715611772
"Saithe",1988,11,"Sandeel",14,113351.791539708
"Saithe",1989,11,"Sandeel",14,86294.2255726214
"Saithe",1990,11,"Sandeel",14,64683.3367365737
"Saithe",1991,11,"Sandeel",14,68161.5457197849
"Saithe",1992,11,"Sandeel",14,94717.1910771994
"Saithe",1993,11,"Sandeel",14,145318.039431256
"Saithe",1994,11,"Sandeel",14,165042.386101525
"Saithe",1995,11,"Sandeel",14,187074.06392962
"Saithe",1996,11,"Sandeel",14,221913.744873625
"Saithe",1997,11,"Sandeel",14,254641.811473205
"Saithe",1998,11,"Sandeel",14,134252.983704168
"Saithe",1999,11,"Sandeel",14,148471.528518153
"Saithe",2000,11,"Sandeel",14,120599.76818431
"Saithe",2001,11,"Sandeel",14,135320.682083214
"Saithe",2002,11,"Sandeel",14,107618.932543131
"Saithe",2003,11,"Sandeel",14,75042.9390202912
"Saithe",2004,11,"Sandeel",14,76215.6844174935
"Saithe",2005,11,"Sandeel",14,60518.8076494331
"Saithe",2006,11,"Sandeel",14,88908.3514824474
"Saithe",2007,11,"Sandeel",14,117966.641805341
"Saithe",2008,11,"Sandeel",14,95561.1560144569
"Saithe",2009,11,"Sandeel",14,102662.002628033
"Saithe",2010,11,"Sandeel",14,114967.838431057
"Saithe",2011,11,"Sandeel",14,65790.6505660736
"Saithe",2012,11,"Sandeel",14,77489.8527531709
"Saithe",2013,11,"Sandeel",14,110585.526721287
"Saithe",2014,11,"Sandeel",14,97437.9692022013
"Saithe",2015,11,"Sandeel",14,97020.78362133
"Saithe",2016,11,"Sandeel",14,102431.230158988
"Saithe",2017,11,"Sandeel",14,236069.400496414
"Saithe",2018,11,"Sandeel",14,140071.641133934
"Saithe",2019,11,"Sandeel",14,192215.301937738
"Mackerel",1974,12,"Sandeel",14,309965.971596135
"Mackerel",1975,12,"Sandeel",14,300478.840695636
"Mackerel",1976,12,"Sandeel",14,213655.174904712
"Mackerel",1977,12,"Sandeel",14,202710.896107212
"Mackerel",1978,12,"Sandeel",14,187018.862198638
"Mackerel",1979,12,"Sandeel",14,174708.048695451
"Mackerel",1980,12,"Sandeel",14,161061.355189159
"Mackerel",1981,12,"Sandeel",14,163663.756390005
"Mackerel",1982,12,"Sandeel",14,175348.317485073
"Mackerel",1983,12,"Sandeel",14,165682.734207775
"Mackerel",1984,12,"Sandeel",14,184438.542335885
"Mackerel",1985,12,"Sandeel",14,213027.057893026
"Mackerel",1986,12,"Sandeel",14,319553.480687827
"Mackerel",1987,12,"Sandeel",14,271506.30971365
"Mackerel",1988,12,"Sandeel",14,294707.298905915
"Mackerel",1989,12,"Sandeel",14,246003.444021964
"Mackerel",1990,12,"Sandeel",14,205437.285344233
"Mackerel",1991,12,"Sandeel",14,269106.419214177
"Mackerel",1992,12,"Sandeel",14,280275.482506803
"Mackerel",1993,12,"Sandeel",14,249435.370884492
"Mackerel",1994,12,"Sandeel",14,284227.771142075
"Mackerel",1995,12,"Sandeel",14,346305.945909684
"Mackerel",1996,12,"Sandeel",14,366876.760222179
"Mackerel",1997,12,"Sandeel",14,439655.00858889
"Mackerel",1998,12,"Sandeel",14,215539.174940028
"Mackerel",1999,12,"Sandeel",14,190658.978420282
"Mackerel",2000,12,"Sandeel",14,193484.999744363
"Mackerel",2001,12,"Sandeel",14,178734.542606272
"Mackerel",2002,12,"Sandeel",14,157836.172818604
"Mackerel",2003,12,"Sandeel",14,82679.2227685148
"Mackerel",2004,12,"Sandeel",14,68074.0073066212
"Mackerel",2005,12,"Sandeel",14,77580.5609159279
"Mackerel",2006,12,"Sandeel",14,130170.665726431
"Mackerel",2007,12,"Sandeel",14,198318.134194963
"Mackerel",2008,12,"Sandeel",14,192998.309090219
"Mackerel",2009,12,"Sandeel",14,264507.911267336
"Mackerel",2010,12,"Sandeel",14,315308.153209789
"Mackerel",2011,12,"Sandeel",14,210459.508081403
"Mackerel",2012,12,"Sandeel",14,239514.178314533
"Mackerel",2013,12,"Sandeel",14,140154.783845822
"Mackerel",2014,12,"Sandeel",14,113338.278788664
"Mackerel",2015,12,"Sandeel",14,103220.400762233
"Mackerel",2016,12,"Sandeel",14,212411.229593071
"Mackerel",2017,12,"Sandeel",14,170959.280777335
"Mackerel",2018,12,"Sandeel",14,96273.0652802285
"Mackerel",2019,12,"Sandeel",14,156959.415620396
"Sea birds",1974,1,"Norway pout",15,9473.29583268176
"Sea birds",1975,1,"Norway pout",15,10530.771530906
"Sea birds",1976,1,"Norway pout",15,10510.1829553246
"Sea birds",1977,1,"Norway pout",15,7112.0556086112
"Sea birds",1978,1,"Norway pout",15,6524.4977633055
"Sea birds",1979,1,"Norway pout",15,8687.47833901818
"Sea birds",1980,1,"Norway pout",15,6394.33238360414
"Sea birds",1981,1,"Norway pout",15,5710.0842051075
"Sea birds",1982,1,"Norway pout",15,7585.6691514144
"Sea birds",1983,1,"Norway pout",15,6838.1000261157
"Sea birds",1984,1,"Norway pout",15,5130.627461418
"Sea birds",1985,1,"Norway pout",15,3664.769699631
"Sea birds",1986,1,"Norway pout",15,4174.5091964563
"Sea birds",1987,1,"Norway pout",15,2339.5309986494
"Sea birds",1988,1,"Norway pout",15,2430.88102764615
"Sea birds",1989,1,"Norway pout",15,3042.1911761673
"Sea birds",1990,1,"Norway pout",15,3576.6643979032
"Sea birds",1991,1,"Norway pout",15,4422.991168176
"Sea birds",1992,1,"Norway pout",15,3375.9861024044
"Sea birds",1993,1,"Norway pout",15,2084.3295286337
"Sea birds",1994,1,"Norway pout",15,3969.38411187384
"Sea birds",1995,1,"Norway pout",15,3289.27756134668
"Sea birds",1996,1,"Norway pout",15,3005.35792047042
"Sea birds",1997,1,"Norway pout",15,1813.0749637182
"Sea birds",1998,1,"Norway pout",15,1595.27159831355
"Sea birds",1999,1,"Norway pout",15,2387.16147744929
"Sea birds",2000,1,"Norway pout",15,1839.50402022484
"Sea birds",2001,1,"Norway pout",15,1443.44480677042
"Sea birds",2002,1,"Norway pout",15,1086.69931635522
"Sea birds",2003,1,"Norway pout",15,599.68242984402
"Sea birds",2004,1,"Norway pout",15,514.001764395696
"Sea birds",2005,1,"Norway pout",15,951.640366721592
"Sea birds",2006,1,"Norway pout",15,947.45885877816
"Sea birds",2007,1,"Norway pout",15,975.418986868872
"Sea birds",2008,1,"Norway pout",15,1511.27185357643
"Sea birds",2009,1,"Norway pout",15,1825.34379365484
"Sea birds",2010,1,"Norway pout",15,1061.0803639
"Sea birds",2011,1,"Norway pout",15,733.898730522942
"Sea birds",2012,1,"Norway pout",15,1421.61741595789
"Sea birds",2013,1,"Norway pout",15,1043.5921159308
"Sea birds",2014,1,"Norway pout",15,1594.30703169799
"Sea birds",2015,1,"Norway pout",15,1615.96120477584
"Sea birds",2016,1,"Norway pout",15,1403.0211763997
"Sea birds",2017,1,"Norway pout",15,1010.42568063324
"Sea birds",2018,1,"Norway pout",15,1588.49722848797
"Sea birds",2019,1,"Norway pout",15,2947.51831145496
"A.radiata",1974,2,"Norway pout",15,10951.95485256
"A.radiata",1975,2,"Norway pout",15,13329.854195236
"A.radiata",1976,2,"Norway pout",15,12522.543412404
"A.radiata",1977,2,"Norway pout",15,9142.450071264
"A.radiata",1978,2,"Norway pout",15,9474.722433582
"A.radiata",1979,2,"Norway pout",15,10116.843916691
"A.radiata",1980,2,"Norway pout",15,7261.441214284
"A.radiata",1981,2,"Norway pout",15,7438.609951857
"A.radiata",1982,2,"Norway pout",15,9797.68905552
"A.radiata",1983,2,"Norway pout",15,15624.888880758
"A.radiata",1984,2,"Norway pout",15,20640.06153648
"A.radiata",1985,2,"Norway pout",15,9582.338526456
"A.radiata",1986,2,"Norway pout",15,19363.42909055
"A.radiata",1987,2,"Norway pout",15,22608.73664186
"A.radiata",1988,2,"Norway pout",15,7843.82110029
"A.radiata",1989,2,"Norway pout",15,23759.16912173
"A.radiata",1990,2,"Norway pout",15,22319.456298
"A.radiata",1991,2,"Norway pout",15,26022.21680518
"A.radiata",1992,2,"Norway pout",15,31125.6689681
"A.radiata",1993,2,"Norway pout",15,19773.42963515
"A.radiata",1994,2,"Norway pout",15,22428.80266308
"A.radiata",1995,2,"Norway pout",15,19264.4381609
"A.radiata",1996,2,"Norway pout",15,18069.18158919
"A.radiata",1997,2,"Norway pout",15,9820.48068084
"A.radiata",1998,2,"Norway pout",15,14558.721475538
"A.radiata",1999,2,"Norway pout",15,15859.29956094
"A.radiata",2000,2,"Norway pout",15,14227.91462012
"A.radiata",2001,2,"Norway pout",15,10627.859851992
"A.radiata",2002,2,"Norway pout",15,7732.84738104
"A.radiata",2003,2,"Norway pout",15,4983.092078562
"A.radiata",2004,2,"Norway pout",15,4329.306730656
"A.radiata",2005,2,"Norway pout",15,7901.211315258
"A.radiata",2006,2,"Norway pout",15,5595.647096364
"A.radiata",2007,2,"Norway pout",15,9348.363118599
"A.radiata",2008,2,"Norway pout",15,13051.27751701
"A.radiata",2009,2,"Norway pout",15,11310.829725528
"A.radiata",2010,2,"Norway pout",15,3203.30347834
