"Year","Species.n","Age","M2"
2010,17,6,0.21404281255031
2011,16,6,0
2011,18,6,0.0720846451358493
2011,21,6,0.0957117479694551
2011,20,6,0
2011,26,6,0
2011,19,6,0
2011,27,6,0
2011,17,6,0.229915308583635
2012,16,6,0
2012,18,6,0.0595078229463774
2012,21,6,0.0943908184292106
2012,20,6,0
2012,26,6,0
2012,19,6,0
2012,27,6,0
2012,17,6,0.236675105811309
2013,16,6,0
2013,18,6,0.0119951787079055
2013,21,6,0.0935426404788667
2013,20,6,0
2013,26,6,0
2013,19,6,0
2013,27,6,0
2013,17,6,0.0992336796023965
2014,16,6,0
2014,18,6,0.0315919704232059
2014,21,6,0.114896714890241
2014,20,6,0
2014,26,6,0
2014,19,6,0
2014,27,6,0
2014,17,6,0.180938832307158
2015,16,6,0
2015,18,6,0.0566275215710483
2015,21,6,0.115501704567443
2015,20,6,0
2015,26,6,0
2015,19,6,0
2015,27,6,0
2015,17,6,0.172448347319252
2016,16,6,0
2016,18,6,0.0102283108797666
2016,21,6,0.127623958506251
2016,20,6,0
2016,26,6,0
2016,19,6,0
2016,27,6,0
2016,17,6,0.251875823341899
2017,16,6,0
2017,18,6,0.000994163628090284
2017,21,6,0.116212494389067
2017,20,6,0
2017,26,6,0
2017,19,6,0
2017,27,6,0
2017,17,6,0.143398989712376
2018,16,6,0
2018,18,6,0.00349800600688964
2018,21,6,0.123175802876757
2018,20,6,0
2018,26,6,0
2018,19,6,0
2018,27,6,0
2018,17,6,0.0337198663583781
2019,16,6,0
2019,18,6,0.00471963539763989
2019,21,6,0.117036365381406
2019,20,6,0
2019,26,6,0
2019,19,6,0
2019,27,6,0
2019,17,6,0.214562903658729
1974,16,7,0
1974,18,7,0.0446456526847861
1974,21,7,0.158472667133365
1974,20,7,0
1974,26,7,0
1974,19,7,0
1974,27,7,0
1974,17,7,0.157597538949128
1975,16,7,0
1975,18,7,0.0422758352373015
1975,21,7,0.131473283410563
1975,20,7,0
1975,26,7,0
1975,19,7,0
1975,27,7,0
1975,17,7,0.124201054574335
1976,16,7,0
1976,18,7,0.00264611523161691
1976,21,7,0.111899414288338
1976,20,7,0
1976,26,7,0
1976,19,7,0
1976,27,7,0
1976,17,7,0.116333444764083
1977,16,7,0
1977,18,7,0.0426153173659563
1977,21,7,0.0977889080538438
1977,20,7,0
1977,26,7,0
1977,19,7,0
1977,27,7,0
1977,17,7,0.107946899934113
1978,16,7,0
1978,18,7,0.0369961058852546
1978,21,7,0.111615308095892
1978,20,7,0
1978,26,7,0
1978,19,7,0
1978,27,7,0
1978,17,7,0.106044776238356
1979,16,7,0
1979,18,7,0.0141205185423222
1979,21,7,0.100256359186542
1979,20,7,0
1979,26,7,0
1979,19,7,0
1979,27,7,0
1979,17,7,0.0620538160765306
1980,16,7,0
1980,18,7,0.00842091540564759
1980,21,7,0.086149635448753
1980,20,7,0
1980,26,7,0
1980,19,7,0
1980,27,7,0
1980,17,7,0.12482620504655
1981,16,7,0
1981,18,7,0.0167548998360748
1981,21,7,0.109535691744286
1981,20,7,0
1981,26,7,0
1981,19,7,0
1981,27,7,0
1981,17,7,0.183074201630114
1982,16,7,0
1982,18,7,0.00601538535066353
1982,21,7,0.0986929914919985
1982,20,7,0
1982,26,7,0
1982,19,7,0
1982,27,7,0
1982,17,7,0.0688960745933579
1983,16,7,0
1983,18,7,0.0158176605551209
1983,21,7,0.0977208248323276
1983,20,7,0
1983,26,7,0
1983,19,7,0
1983,27,7,0
1983,17,7,0.151425200934952
1984,16,7,0
1984,18,7,0.0132322020659683
1984,21,7,0.0816369177410738
1984,20,7,0
1984,26,7,0
1984,19,7,0
1984,27,7,0
1984,17,7,0.12299226914061
1985,16,7,0
1985,18,7,0.0103367937698931
1985,21,7,0.0761793671750048
1985,20,7,0
1985,26,7,0
1985,19,7,0
1985,27,7,0
1985,17,7,0.0764746304462842
1986,16,7,0
1986,18,7,0.0169335586125594
1986,21,7,0.0681640054295922
1986,20,7,0
1986,26,7,0
1986,19,7,0
1986,27,7,0
1986,17,7,0.0459113160632309
1987,16,7,0
1987,18,7,0.00741823453968512
1987,21,7,0.0655565884437562
1987,20,7,0
1987,26,7,0
1987,19,7,0
1987,27,7,0
1987,17,7,0.0366560894306914
1988,16,7,0
1988,18,7,0.00411288311931884
1988,21,7,0.0749399711830533
1988,20,7,0
1988,26,7,0
1988,19,7,0
1988,27,7,0
1988,17,7,0.0321316323364108
1989,16,7,0
1989,18,7,0.00677158608117013
1989,21,7,0.0672655046070541
1989,20,7,0
1989,26,7,0
1989,19,7,0
1989,27,7,0
1989,17,7,0.184251180280238
1990,16,7,0
1990,18,7,0.0112901118001582
1990,21,7,0.0662714517494849
1990,20,7,0
1990,26,7,0
1990,19,7,0
1990,27,7,0
1990,17,7,0.0460707152096904
1991,16,7,0
1991,18,7,0.00685745644080386
1991,21,7,0.0619014214159264
1991,20,7,0
1991,26,7,0
1991,19,7,0
1991,27,7,0
1991,17,7,0.215086907116841
1992,16,7,0
1992,18,7,0.00364868898883573
1992,21,7,0.0544454718454403
1992,20,7,0
1992,26,7,0
1992,19,7,0
1992,27,7,0
1992,17,7,0.227507653994154
1993,16,7,0
1993,18,7,0.0132205887378626
1993,21,7,0.0594542068627671
1993,20,7,0
1993,26,7,0
1993,19,7,0
1993,27,7,0
1993,17,7,0.203417615729416
1994,16,7,0
1994,18,7,0.00323554372794549
1994,21,7,0.0606665652515481
1994,20,7,0
1994,26,7,0
1994,19,7,0
1994,27,7,0
1994,17,7,0.202316707411254
1995,16,7,0
1995,18,7,0.00233698615463319
1995,21,7,0.0560786868304669
1995,20,7,0
1995,26,7,0
1995,19,7,0
1995,27,7,0
1995,17,7,0.168205885637908
1996,16,7,0
1996,18,7,0.0259581049544517
1996,21,7,0.0595704203817735
1996,20,7,0
1996,26,7,0
1996,19,7,0
1996,27,7,0
1996,17,7,0.186824356851766
1997,16,7,0
1997,18,7,0.0109826606251461
1997,21,7,0.0619635707219059
1997,20,7,0
1997,26,7,0
1997,19,7,0
1997,27,7,0
1997,17,7,0.195581683270958
1998,16,7,0
1998,18,7,0.00412983132355569
1998,21,7,0.059561939470856
1998,20,7,0
1998,26,7,0
1998,19,7,0
1998,27,7,0
1998,17,7,0.206829467782879
1999,16,7,0
1999,18,7,0.0285444782133415
1999,21,7,0.0686840657461992
1999,20,7,0
1999,26,7,0
1999,19,7,0
1999,27,7,0
1999,17,7,0.226807886233022
2000,16,7,0
2000,18,7,0.00303512804665921
2000,21,7,0.0478334139532549
2000,20,7,0
2000,26,7,0
2000,19,7,0
2000,27,7,0
2000,17,7,0.210177334263461
2001,16,7,0
2001,18,7,0.00423393024544508
2001,21,7,0.0565378497948726
2001,20,7,0
2001,26,7,0
2001,19,7,0
2001,27,7,0
2001,17,7,0.190380256137972
2002,16,7,0
2002,18,7,0.0180828224347957
2002,21,7,0.0696548424275952
2002,20,7,0
2002,26,7,0
2002,19,7,0
2002,27,7,0
2002,17,7,0.184717719185575
2003,16,7,0
2003,18,7,0.00284610488788414
2003,21,7,0.0626972437460611
2003,20,7,0
2003,26,7,0
2003,19,7,0
2003,27,7,0
2003,17,7,0.205089558867911
2004,16,7,0
2004,18,7,0.00431823702311549
2004,21,7,0.0985761632131022
2004,20,7,0
2004,26,7,0
2004,19,7,0
2004,27,7,0
2004,17,7,0.266236230991672
2005,16,7,0
2005,18,7,0.00811964738107195
2005,21,7,0.0839134309716057
2005,20,7,0
2005,26,7,0
2005,19,7,0
2005,27,7,0
2005,17,7,0.271612170586419
2006,16,7,0
2006,18,7,0.0606655439317466
2006,21,7,0.108457631363749
2006,20,7,0
2006,26,7,0
2006,19,7,0
2006,27,7,0
2006,17,7,0.236354160188256
2007,16,7,0
2007,18,7,0.0485160724317415
2007,21,7,0.123964078361998
2007,20,7,0
2007,26,7,0
2007,19,7,0
2007,27,7,0
2007,17,7,0.236248768706916
2008,16,7,0
2008,18,7,0.00515110959526776
2008,21,7,0.138467321438915
2008,20,7,0
2008,26,7,0
2008,19,7,0
2008,27,7,0
2008,17,7,0.259319628285961
2009,16,7,0
2009,18,7,0.00806905239997846
2009,21,7,0.127651064709814
2009,20,7,0
2009,26,7,0
2009,19,7,0
2009,27,7,0
2009,17,7,0.254072985643895
2010,16,7,0
2010,18,7,0.00455348971259837
2010,21,7,0.102222171999129
2010,20,7,0
2010,26,7,0
2010,19,7,0
2010,27,7,0
2010,17,7,0.0797317540292822
2011,16,7,0
2011,18,7,0.0628174803330373
2011,21,7,0.0910189679289021
2011,20,7,0
2011,26,7,0
2011,19,7,0
2011,27,7,0
2011,17,7,0.229915312413057
2012,16,7,0
2012,18,7,0.0596409507351749
2012,21,7,0.0963537867997313
2012,20,7,0
2012,26,7,0
2012,19,7,0
2012,27,7,0
2012,17,7,0.189224199959589
2013,16,7,0
2013,18,7,0.0328244000670334
2013,21,7,0.0880557533078156
2013,20,7,0
2013,26,7,0
2013,19,7,0
2013,27,7,0
2013,17,7,0.0953351714683478
2014,16,7,0
2014,18,7,0.0209716934630599
2014,21,7,0.108089701721147
2014,20,7,0
2014,26,7,0
2014,19,7,0
2014,27,7,0
2014,17,7,0.025363252933605
2015,16,7,0
2015,18,7,0.0563957896633241
2015,21,7,0.113315943697653
2015,20,7,0
2015,26,7,0
2015,19,7,0
2015,27,7,0
2015,17,7,0.0892269588734669
2016,16,7,0
2016,18,7,0.0562581602335128
2016,21,7,0.128250928045352
2016,20,7,0
2016,26,7,0
2016,19,7,0
2016,27,7,0
2016,17,7,0.0360561930379791
2017,16,7,0
2017,18,7,0.00651288403372079
2017,21,7,0.116554679632004
2017,20,7,0
2017,26,7,0
2017,19,7,0
2017,27,7,0
2017,17,7,0.143399088754202
2018,16,7,0
2018,18,7,0.00259359569943757
2018,21,7,0.122349216667552
2018,20,7,0
2018,26,7,0
2018,19,7,0
2018,27,7,0
2018,17,7,0.0963808776911913
2019,16,7,0
2019,18,7,0.00646476195232654
2019,21,7,0.11329614462126
2019,20,7,0
2019,26,7,0
2019,19,7,0
2019,27,7,0
2019,17,7,0.139430891256433
1974,16,8,0
1974,18,8,0.0160158809365899
1974,21,8,0.15846522152302
1974,20,8,0
1974,26,8,0
1974,19,8,0
1974,27,8,0
1974,17,8,0.0580310615526565
1975,16,8,0
1975,18,8,0.0422758283122136
1975,21,8,0.130195824934005
1975,20,8,0
1975,26,8,0
1975,19,8,0
1975,27,8,0
1975,17,8,0.0563877323508917
1976,16,8,0
1976,18,8,0.00438646057880196
1976,21,8,0.111890953190339
1976,20,8,0
1976,26,8,0
1976,19,8,0
1976,27,8,0
1976,17,8,0.052868001909919
1977,16,8,0
1977,18,8,0.00209786249894876
1977,21,8,0.0959427959119146
1977,20,8,0
1977,26,8,0
1977,19,8,0
1977,27,8,0
1977,17,8,0.0512353040334967
1978,16,8,0
1978,18,8,0.0131381071687137
1978,21,8,0.11161172096347
1978,20,8,0
1978,26,8,0
1978,19,8,0
1978,27,8,0
1978,17,8,0.0383613267662698
1979,16,8,0
1979,18,8,0.0141205190319653
1979,21,8,0.100256348608835
1979,20,8,0
1979,26,8,0
1979,19,8,0
1979,27,8,0
1979,17,8,0.0424730100803147
1980,16,8,0
1980,18,8,0.00552892605124994
1980,21,8,0.0861496479594914
1980,20,8,0
1980,26,8,0
1980,19,8,0
1980,27,8,0
1980,17,8,0.0502951575303829
1981,16,8,0
1981,18,8,0.00405527889801764
1981,21,8,0.109535673842453
1981,20,8,0
1981,26,8,0
1981,19,8,0
1981,27,8,0
1981,17,8,0.0488770529542962
1982,16,8,0
1982,18,8,0.00601538591954924
1982,21,8,0.0986929861337192
1982,20,8,0
1982,26,8,0
1982,19,8,0
1982,27,8,0
1982,17,8,0.0369854883127265
1983,16,8,0
1983,18,8,0.00231295152073981
1983,21,8,0.0918104551416162
1983,20,8,0
1983,26,8,0
1983,19,8,0
1983,27,8,0
1983,17,8,0.055151249270836
1984,16,8,0
1984,18,8,0.000953523471268088
1984,21,8,0.0732797135020246
1984,20,8,0
1984,26,8,0
1984,19,8,0
1984,27,8,0
1984,17,8,0.0411650826881868
1985,16,8,0
1985,18,8,0.00408101211600706
1985,21,8,0.0583130305366493
1985,20,8,0
1985,26,8,0
1985,19,8,0
1985,27,8,0
1985,17,8,0.0764746285233296
1986,16,8,0
1986,18,8,0.00539465823333212
1986,21,8,0.0549298822784491
1986,20,8,0
1986,26,8,0
1986,19,8,0
1986,27,8,0
1986,17,8,0.0275044191636009
1987,16,8,0
1987,18,8,0.00881446601244567
1987,21,8,0.0593409087813576
1987,20,8,0
1987,26,8,0
1987,19,8,0
1987,27,8,0
1987,17,8,0.0283944719491852
1988,16,8,0
1988,18,8,0.00785775716762071
1988,21,8,0.0695724284259787
1988,20,8,0
1988,26,8,0
1988,19,8,0
1988,27,8,0
1988,17,8,0.0270133733540213
1989,16,8,0
1989,18,8,0.00157421841736863
1989,21,8,0.0604459924993168
1989,20,8,0
1989,26,8,0
1989,19,8,0
1989,27,8,0
1989,17,8,0.18425122659224
1990,16,8,0
1990,18,8,0.00262462349257409
1990,21,8,0.0581948375151563
1990,20,8,0
1990,26,8,0
1990,19,8,0
1990,27,8,0
1990,17,8,0.0322406430096529
1991,16,8,0
1991,18,8,0.00482887421743866
1991,21,8,0.0560502677603624
1991,20,8,0
1991,26,8,0
1991,19,8,0
1991,27,8,0
1991,17,8,0.151000319542834
1992,16,8,0
1992,18,8,0.00150201100459122
1992,21,8,0.0478055836233466
1992,20,8,0
1992,26,8,0
1992,19,8,0
1992,27,8,0
1992,17,8,0.0375723805711097
1993,16,8,0
1993,18,8,0.000988159179491445
1993,21,8,0.0529224571590701
1993,20,8,0
1993,26,8,0
1993,19,8,0
1993,27,8,0
1993,17,8,0.173276559672707
1994,16,8,0
1994,18,8,0.00323554332681334
1994,21,8,0.0547017171783791
1994,20,8,0
1994,26,8,0
1994,19,8,0
1994,27,8,0
1994,17,8,0.0323621364061101
1995,16,8,0
1995,18,8,0.00508184111268772
1995,21,8,0.0544330129389331
1995,20,8,0
1995,26,8,0
1995,19,8,0
1995,27,8,0
1995,17,8,0.087355396032656
1996,16,8,0
1996,18,8,0.000352429005693772
1996,21,8,0.059552063273258
1996,20,8,0
1996,26,8,0
1996,19,8,0
1996,27,8,0
1996,17,8,0.0327926664942054
1997,16,8,0
1997,18,8,0.0020326030081066
1997,21,8,0.0506044650145692
1997,20,8,0
1997,26,8,0
1997,19,8,0
1997,27,8,0
1997,17,8,0.0917694044320688
1998,16,8,0
1998,18,8,0.00412983066014571
1998,21,8,0.0579111094474103
1998,20,8,0
1998,26,8,0
1998,19,8,0
1998,27,8,0
1998,17,8,0.200768645238239
1999,16,8,0
1999,18,8,0.0220299287967309
1999,21,8,0.0686841254473687
1999,20,8,0
1999,26,8,0
1999,19,8,0
1999,27,8,0
1999,17,8,0.226807854997429
2000,16,8,0
2000,18,8,0.00700643436984636
2000,21,8,0.0478333955154223
2000,20,8,0
2000,26,8,0
2000,19,8,0
2000,27,8,0
2000,17,8,0.208167012853817
2001,16,8,0
2001,18,8,0
2001,21,8,0.0565378628853484
2001,20,8,0
2001,26,8,0
2001,19,8,0
2001,27,8,0
2001,17,8,0.181367878232791
2002,16,8,0
2002,18,8,0.000828784163369516
2002,21,8,0.05970697342126
2002,20,8,0
2002,26,8,0
2002,19,8,0
2002,27,8,0
2002,17,8,0.184717729600203
2003,16,8,0
2003,18,8,0.000668064601706312
2003,21,8,0.0565290682542806
2003,20,8,0
2003,26,8,0
2003,19,8,0
2003,27,8,0
2003,17,8,0.205089588274026
2004,16,8,0
2004,18,8,0.0013318843144676
2004,21,8,0.0913319700722614
2004,20,8,0
2004,26,8,0
2004,19,8,0
2004,27,8,0
2004,17,8,0.261125927963674
2005,16,8,0
2005,18,8,0.00191898460870548
2005,21,8,0.0747476223169037
2005,20,8,0
2005,26,8,0
2005,19,8,0
2005,27,8,0
2005,17,8,0.23142939417844
2006,16,8,0
2006,18,8,0.00360965391927731
2006,21,8,0.105748665689548
2006,20,8,0
2006,26,8,0
2006,19,8,0
2006,27,8,0
2006,17,8,0.23635417379994
2007,16,8,0
2007,18,8,0.0375540587162985
2007,21,8,0.110994275310578
2007,20,8,0
2007,26,8,0
2007,19,8,0
2007,27,8,0
2007,17,8,0.23257476069767
2008,16,8,0
2008,18,8,0.00515111020828155
2008,21,8,0.124581761004184
2008,20,8,0
2008,26,8,0
2008,19,8,0
2008,27,8,0
2008,17,8,0.245484955260258
2009,16,8,0
2009,18,8,0.00107312321892635
2009,21,8,0.10730803899117
2009,20,8,0
2009,26,8,0
2009,19,8,0
2009,27,8,0
2009,17,8,0.254072977866328
2010,16,8,0
2010,18,8,0.000725816395916158
2010,21,8,0.0900733437744529
2010,20,8,0
2010,26,8,0
2010,19,8,0
2010,27,8,0
2010,17,8,0.214042811820109
2011,16,8,0
2011,18,8,0.0113527269009329
2011,21,8,0.0887295360725589
2011,20,8,0
2011,26,8,0
2011,19,8,0
2011,27,8,0
2011,17,8,0.229915311145608
2012,16,8,0
2012,18,8,0.000805759443910972
2012,21,8,0.090213564195572
2012,20,8,0
2012,26,8,0
2012,19,8,0
2012,27,8,0
2012,17,8,0.189224140119114
2013,16,8,0
2013,18,8,0.0328243937130567
2013,21,8,0.0905076391004108
2013,20,8,0
2013,26,8,0
2013,19,8,0
2013,27,8,0
2013,17,8,0.191438015585268
2014,16,8,0
2014,18,8,0.010517267028069
2014,21,8,0.0991578372699753
2014,20,8,0
2014,26,8,0
2014,19,8,0
2014,27,8,0
2014,17,8,0.180938866706634
2015,16,8,0
2015,18,8,0.00482050485630722
2015,21,8,0.105515651748414
2015,20,8,0
2015,26,8,0
2015,19,8,0
2015,27,8,0
2015,17,8,0.179088641038705
2016,16,8,0
2016,18,8,0.0324413665745011
2016,21,8,0.122049148378574
2016,20,8,0
2016,26,8,0
2016,19,8,0
2016,27,8,0
2016,17,8,0.0360561919468422
2017,16,8,0
2017,18,8,0.00651288381533771
2017,21,8,0.116015890346714
2017,20,8,0
2017,26,8,0
2017,19,8,0
2017,27,8,0
2017,17,8,0.0403288543533998
2018,16,8,0
2018,18,8,0.000651730485172241
2018,21,8,0.110908845328177
2018,20,8,0
2018,26,8,0
2018,19,8,0
2018,27,8,0
2018,17,8,0.029348874215715
2019,16,8,0
2019,18,8,0.000807777615953075
2019,21,8,0.106989759294213
2019,20,8,0
2019,26,8,0
2019,19,8,0
2019,27,8,0
2019,17,8,0.13943087493913
1974,16,9,0
1974,18,9,0.00424981863318256
1974,20,9,0
1974,26,9,0
1974,19,9,0
1974,27,9,0
1975,16,9,0
1975,18,9,0.00653292874582403
1975,20,9,0
1975,26,9,0
1975,19,9,0
1975,27,9,0
1976,16,9,0
1976,18,9,0.0214589898863417
1976,20,9,0
1976,26,9,0
1976,19,9,0
1976,27,9,0
1977,16,9,0
1977,18,9,0
1977,20,9,0
1977,26,9,0
1977,19,9,0
1977,27,9,0
1978,16,9,0
1978,18,9,0
1978,20,9,0
1978,26,9,0
1978,19,9,0
1978,27,9,0
1979,16,9,0
1979,18,9,0.00945590746705024
1979,20,9,0
1979,26,9,0
1979,19,9,0
1979,27,9,0
1980,16,9,0
1980,18,9,0.00552892515556473
1980,20,9,0
1980,26,9,0
1980,19,9,0
1980,27,9,0
1981,16,9,0
1981,18,9,0.00254460398745337
1981,20,9,0
1981,26,9,0
1981,19,9,0
1981,27,9,0
1982,16,9,0
1982,18,9,0
1982,20,9,0
1982,26,9,0
1982,19,9,0
1982,27,9,0
1983,16,9,0
1983,18,9,0.00452305609063126
1983,20,9,0
1983,26,9,0
1983,19,9,0
1983,27,9,0
1984,16,9,0
1984,18,9,0
1984,20,9,0
1984,26,9,0
1984,19,9,0
1984,27,9,0
1985,16,9,0
1985,18,9,0.000504713846183433
1985,20,9,0
1985,26,9,0
1985,19,9,0
1985,27,9,0
1986,16,9,0
1986,18,9,0.00806246606360383
1986,20,9,0
1986,26,9,0
1986,19,9,0
1986,27,9,0
1987,16,9,0
1987,18,9,0.00653561302931789
1987,20,9,0
1987,26,9,0
1987,19,9,0
1987,27,9,0
1988,16,9,0
1988,18,9,0.0205161161226176
1988,20,9,0
1988,26,9,0
1988,19,9,0
1988,27,9,0
1989,16,9,0
1989,18,9,0.00157421774593049
1989,20,9,0
1989,26,9,0
1989,19,9,0
1989,27,9,0
1990,16,9,0
1990,18,9,0.000694744946392059
1990,20,9,0
1990,26,9,0
1990,19,9,0
1990,27,9,0
1991,16,9,0
1991,18,9,0.00141865394331522
1991,20,9,0
1991,26,9,0
1991,19,9,0
1991,27,9,0
1992,16,9,0
1992,18,9,0.000498137171226237
1992,20,9,0
1992,26,9,0
1992,19,9,0
1992,27,9,0
1993,16,9,0
1993,18,9,0.000988159097822835
1993,20,9,0
1993,26,9,0
1993,19,9,0
1993,27,9,0
1994,16,9,0
1994,18,9,0.00146376594879475
1994,20,9,0
1994,26,9,0
1994,19,9,0
1994,27,9,0
1995,16,9,0
1995,18,9,0.0036964959980414
1995,20,9,0
1995,26,9,0
1995,19,9,0
1995,27,9,0
1996,16,9,0
1996,18,9,0.00059062774805725
1996,20,9,0
1996,26,9,0
1996,19,9,0
1996,27,9,0
1997,16,9,0
1997,18,9,0
1997,20,9,0
1997,26,9,0
1997,19,9,0
1997,27,9,0
1998,16,9,0
1998,18,9,0.00199355069782369
1998,20,9,0
1998,26,9,0
1998,19,9,0
1998,27,9,0
1999,16,9,0
1999,18,9,0.00142055913570446
1999,20,9,0
1999,26,9,0
1999,19,9,0
1999,27,9,0
2000,16,9,0
2000,18,9,6.96392111102776e-05
2000,20,9,0
2000,26,9,0
2000,19,9,0
2000,27,9,0
2001,16,9,0
2001,18,9,0.00198325298009599
2001,20,9,0
2001,26,9,0
2001,19,9,0
2001,27,9,0
2002,16,9,0
2002,18,9,0
2002,20,9,0
2002,26,9,0
2002,19,9,0
2002,27,9,0
2003,16,9,0
2003,18,9,0.000413554808708528
2003,20,9,0
2003,26,9,0
2003,19,9,0
2003,27,9,0
2004,16,9,0
2004,18,9,0.000145892434303495
2004,20,9,0
2004,26,9,0
2004,19,9,0
2004,27,9,0
2005,16,9,0
2005,18,9,0.000660213308944775
2005,20,9,0
2005,26,9,0
2005,19,9,0
2005,27,9,0
2006,16,9,0
2006,18,9,0.000603687501900253
2006,20,9,0
2006,26,9,0
2006,19,9,0
2006,27,9,0
2007,16,9,0
2007,18,9,0.00774901874353386
2007,20,9,0
2007,26,9,0
2007,19,9,0
2007,27,9,0
2008,16,9,0
2008,18,9,0.00690801132535846
2008,20,9,0
2008,26,9,0
2008,19,9,0
2008,27,9,0
2009,16,9,0
2009,18,9,0.00120662601869429
2009,20,9,0
2009,26,9,0
2009,19,9,0
2009,27,9,0
2010,16,9,0
2010,18,9,0.000558453145124462
2010,20,9,0
2010,26,9,0
2010,19,9,0
2010,27,9,0
2011,16,9,0
2011,18,9,0.0711186655780715
2011,20,9,0
2011,26,9,0
2011,19,9,0
2011,27,9,0
2012,16,9,0
2012,18,9,0.0101328761746272
2012,20,9,0
2012,26,9,0
2012,19,9,0
2012,27,9,0
2013,16,9,0
2013,18,9,0.00873265768662833
2013,20,9,0
2013,26,9,0
2013,19,9,0
2013,27,9,0
2014,16,9,0
2014,18,9,0.0245062498895993
2014,20,9,0
2014,26,9,0
2014,19,9,0
2014,27,9,0
2015,16,9,0
2015,18,9,0.0473784111994569
2015,20,9,0
2015,26,9,0
2015,19,9,0
2015,27,9,0
2016,16,9,0
2016,18,9,0.0038968762613962
2016,20,9,0
2016,26,9,0
2016,19,9,0
2016,27,9,0
2017,16,9,0
2017,18,9,0.0487078358154404
2017,20,9,0
2017,26,9,0
2017,19,9,0
2017,27,9,0
2018,16,9,0
2018,18,9,0.0189954388684983
2018,20,9,0
2018,26,9,0
2018,19,9,0
2018,27,9,0
2019,16,9,0
2019,18,9,0
2019,20,9,0
2019,26,9,0
2019,19,9,0
2019,27,9,0
1974,16,10,0
1974,18,10,0
1974,20,10,0
1974,26,10,0
1974,19,10,0
1974,27,10,0
1975,16,10,0
1975,18,10,0
1975,20,10,0
1975,26,10,0
1975,19,10,0
1975,27,10,0
1976,16,10,0
1976,18,10,0
1976,20,10,0
1976,26,10,0
1976,19,10,0
1976,27,10,0
1977,16,10,0
1977,18,10,0.00363167418370672
1977,20,10,0
1977,26,10,0
1977,19,10,0
1977,27,10,0
1978,16,10,0
1978,18,10,0.012048637605021
1978,20,10,0
1978,26,10,0
1978,19,10,0
1978,27,10,0
1979,16,10,0
1979,18,10,0.00171708545165068
1979,20,10,0
1979,26,10,0
1979,19,10,0
1979,27,10,0
1980,16,10,0
1980,18,10,0
1980,20,10,0
1980,26,10,0
1980,19,10,0
1980,27,10,0
1981,16,10,0
1981,18,10,0.00254460351319306
1981,20,10,0
1981,26,10,0
1981,19,10,0
1981,27,10,0
1982,16,10,0
1982,18,10,0
1982,20,10,0
1982,26,10,0
1982,19,10,0
1982,27,10,0
1983,16,10,0
1983,18,10,0.00209322046711724
1983,20,10,0
1983,26,10,0
1983,19,10,0
1983,27,10,0
1984,16,10,0
1984,18,10,0.0013128406341156
1984,20,10,0
1984,26,10,0
1984,19,10,0
1984,27,10,0
1985,16,10,0
1985,18,10,0.000504713923152887
1985,20,10,0
1985,26,10,0
1985,19,10,0
1985,27,10,0
1986,16,10,0
1986,18,10,0
1986,20,10,0
1986,26,10,0
1986,19,10,0
1986,27,10,0
1987,16,10,0
1987,18,10,0.000970546658589036
1987,20,10,0
1987,26,10,0
1987,19,10,0
1987,27,10,0
1988,16,10,0
1988,18,10,0.000882101658850121
1988,20,10,0
1988,26,10,0
1988,19,10,0
1988,27,10,0
1989,16,10,0
1989,18,10,0.00872666207122482
1989,20,10,0
1989,26,10,0
1989,19,10,0
1989,27,10,0
1990,16,10,0
1990,18,10,0.000694744996180018
1990,20,10,0
1990,26,10,0
1990,19,10,0
1990,27,10,0
1991,16,10,0
1991,18,10,0
1991,20,10,0
1991,26,10,0
1991,19,10,0
1991,27,10,0
1992,16,10,0
1992,18,10,0
1992,20,10,0
1992,26,10,0
1992,19,10,0
1992,27,10,0
1993,16,10,0
1993,18,10,0
1993,20,10,0
1993,26,10,0
1993,19,10,0
1993,27,10,0
1994,16,10,0
1994,18,10,0
1994,20,10,0
1994,26,10,0
1994,19,10,0
1994,27,10,0
1995,16,10,0
1995,18,10,0
1995,20,10,0
1995,26,10,0
1995,19,10,0
1995,27,10,0
1996,16,10,0
1996,18,10,0
1996,20,10,0
1996,26,10,0
1996,19,10,0
1996,27,10,0
1997,16,10,0
1997,18,10,0
1997,20,10,0
1997,26,10,0
1997,19,10,0
1997,27,10,0
1998,16,10,0
1998,18,10,0
1998,20,10,0
1998,26,10,0
1998,19,10,0
1998,27,10,0
1999,16,10,0
1999,18,10,0
1999,20,10,0
1999,26,10,0
1999,19,10,0
1999,27,10,0
2000,16,10,0
2000,18,10,0
2000,20,10,0
2000,26,10,0
2000,19,10,0
2000,27,10,0
2001,16,10,0
2001,18,10,0
2001,20,10,0
2001,26,10,0
2001,19,10,0
2001,27,10,0
2002,16,10,0
2002,18,10,0
2002,20,10,0
2002,26,10,0
2002,19,10,0
2002,27,10,0
2003,16,10,0
2003,18,10,0
2003,20,10,0
2003,26,10,0
2003,19,10,0
2003,27,10,0
2004,16,10,0
2004,18,10,0
2004,20,10,0
2004,26,10,0
2004,19,10,0
2004,27,10,0
2005,16,10,0
2005,18,10,0
2005,20,10,0
2005,26,10,0
2005,19,10,0
2005,27,10,0
2006,16,10,0
2006,18,10,0
2006,20,10,0
2006,26,10,0
2006,19,10,0
2006,27,10,0
2007,16,10,0
2007,18,10,0.000329006098291207
2007,20,10,0
2007,26,10,0
2007,19,10,0
2007,27,10,0
2008,16,10,0
