 par parNo species year quarter area age predator prey fleet idx1 idx2 idx3
M2_sd0 3114 21 1975 -1 -1 0 -1 -1 -1 21 1975 -1
M2_sd0 3115 21 1976 -1 -1 0 -1 -1 -1 21 1976 -1
M2_sd0 3116 21 1977 -1 -1 0 -1 -1 -1 21 1977 -1
M2_sd0 3117 21 1978 -1 -1 0 -1 -1 -1 21 1978 -1
M2_sd0 3118 21 1979 -1 -1 0 -1 -1 -1 21 1979 -1
M2_sd0 3119 21 1980 -1 -1 0 -1 -1 -1 21 1980 -1
M2_sd0 3120 21 1981 -1 -1 0 -1 -1 -1 21 1981 -1
M2_sd0 3121 21 1982 -1 -1 0 -1 -1 -1 21 1982 -1
M2_sd0 3122 21 1983 -1 -1 0 -1 -1 -1 21 1983 -1
M2_sd0 3123 21 1984 -1 -1 0 -1 -1 -1 21 1984 -1
M2_sd0 3124 21 1985 -1 -1 0 -1 -1 -1 21 1985 -1
M2_sd0 3125 21 1986 -1 -1 0 -1 -1 -1 21 1986 -1
M2_sd0 3126 21 1987 -1 -1 0 -1 -1 -1 21 1987 -1
M2_sd0 3127 21 1988 -1 -1 0 -1 -1 -1 21 1988 -1
M2_sd0 3128 21 1989 -1 -1 0 -1 -1 -1 21 1989 -1
M2_sd0 3129 21 1990 -1 -1 0 -1 -1 -1 21 1990 -1
M2_sd0 3130 21 1991 -1 -1 0 -1 -1 -1 21 1991 -1
M2_sd0 3131 21 1992 -1 -1 0 -1 -1 -1 21 1992 -1
M2_sd0 3132 21 1993 -1 -1 0 -1 -1 -1 21 1993 -1
M2_sd0 3133 21 1994 -1 -1 0 -1 -1 -1 21 1994 -1
M2_sd0 3134 21 1995 -1 -1 0 -1 -1 -1 21 1995 -1
M2_sd0 3135 21 1996 -1 -1 0 -1 -1 -1 21 1996 -1
M2_sd0 3136 21 1997 -1 -1 0 -1 -1 -1 21 1997 -1
M2_sd0 3137 21 1998 -1 -1 0 -1 -1 -1 21 1998 -1
M2_sd0 3138 21 1999 -1 -1 0 -1 -1 -1 21 1999 -1
M2_sd0 3139 21 2000 -1 -1 0 -1 -1 -1 21 2000 -1
M2_sd0 3140 21 2001 -1 -1 0 -1 -1 -1 21 2001 -1
M2_sd0 3141 21 2002 -1 -1 0 -1 -1 -1 21 2002 -1
M2_sd0 3142 21 2003 -1 -1 0 -1 -1 -1 21 2003 -1
M2_sd0 3143 21 2004 -1 -1 0 -1 -1 -1 21 2004 -1
M2_sd0 3144 21 2005 -1 -1 0 -1 -1 -1 21 2005 -1
M2_sd0 3145 21 2006 -1 -1 0 -1 -1 -1 21 2006 -1
M2_sd0 3146 21 2007 -1 -1 0 -1 -1 -1 21 2007 -1
M2_sd0 3147 21 2008 -1 -1 0 -1 -1 -1 21 2008 -1
M2_sd0 3148 21 2009 -1 -1 0 -1 -1 -1 21 2009 -1
M2_sd0 3149 21 2010 -1 -1 0 -1 -1 -1 21 2010 -1
M2_sd0 3150 21 2011 -1 -1 0 -1 -1 -1 21 2011 -1
M2_sd0 3151 21 2012 -1 -1 0 -1 -1 -1 21 2012 -1
M2_sd0 3152 21 2013 -1 -1 0 -1 -1 -1 21 2013 -1
M2_sd0 3153 21 2014 -1 -1 0 -1 -1 -1 21 2014 -1
M2_sd0 3154 21 2015 -1 -1 0 -1 -1 -1 21 2015 -1
M2_sd0 3155 21 2016 -1 -1 0 -1 -1 -1 21 2016 -1
M2_sd0 3156 21 2017 -1 -1 0 -1 -1 -1 21 2017 -1
M2_sd0 3157 21 2018 -1 -1 0 -1 -1 -1 21 2018 -1
M2_sd0 3158 21 2019 -1 -1 0 -1 -1 -1 21 2019 -1
M2_sd0 3159 22 1974 -1 -1 0 -1 -1 -1 22 1974 -1
M2_sd0 3160 22 1975 -1 -1 0 -1 -1 -1 22 1975 -1
M2_sd0 3161 22 1976 -1 -1 0 -1 -1 -1 22 1976 -1
M2_sd0 3162 22 1977 -1 -1 0 -1 -1 -1 22 1977 -1
M2_sd0 3163 22 1978 -1 -1 0 -1 -1 -1 22 1978 -1
M2_sd0 3164 22 1979 -1 -1 0 -1 -1 -1 22 1979 -1
M2_sd0 3165 22 1980 -1 -1 0 -1 -1 -1 22 1980 -1
M2_sd0 3166 22 1981 -1 -1 0 -1 -1 -1 22 1981 -1
M2_sd0 3167 22 1982 -1 -1 0 -1 -1 -1 22 1982 -1
M2_sd0 3168 22 1983 -1 -1 0 -1 -1 -1 22 1983 -1
M2_sd0 3169 22 1984 -1 -1 0 -1 -1 -1 22 1984 -1
M2_sd0 3170 22 1985 -1 -1 0 -1 -1 -1 22 1985 -1
M2_sd0 3171 22 1986 -1 -1 0 -1 -1 -1 22 1986 -1
M2_sd0 3172 22 1987 -1 -1 0 -1 -1 -1 22 1987 -1
M2_sd0 3173 22 1988 -1 -1 0 -1 -1 -1 22 1988 -1
M2_sd0 3174 22 1989 -1 -1 0 -1 -1 -1 22 1989 -1
M2_sd0 3175 22 1990 -1 -1 0 -1 -1 -1 22 1990 -1
M2_sd0 3176 22 1991 -1 -1 0 -1 -1 -1 22 1991 -1
M2_sd0 3177 22 1992 -1 -1 0 -1 -1 -1 22 1992 -1
M2_sd0 3178 22 1993 -1 -1 0 -1 -1 -1 22 1993 -1
M2_sd0 3179 22 1994 -1 -1 0 -1 -1 -1 22 1994 -1
M2_sd0 3180 22 1995 -1 -1 0 -1 -1 -1 22 1995 -1
M2_sd0 3181 22 1996 -1 -1 0 -1 -1 -1 22 1996 -1
M2_sd0 3182 22 1997 -1 -1 0 -1 -1 -1 22 1997 -1
M2_sd0 3183 22 1998 -1 -1 0 -1 -1 -1 22 1998 -1
M2_sd0 3184 22 1999 -1 -1 0 -1 -1 -1 22 1999 -1
M2_sd0 3185 22 2000 -1 -1 0 -1 -1 -1 22 2000 -1
M2_sd0 3186 22 2001 -1 -1 0 -1 -1 -1 22 2001 -1
M2_sd0 3187 22 2002 -1 -1 0 -1 -1 -1 22 2002 -1
M2_sd0 3188 22 2003 -1 -1 0 -1 -1 -1 22 2003 -1
M2_sd0 3189 22 2004 -1 -1 0 -1 -1 -1 22 2004 -1
M2_sd0 3190 22 2005 -1 -1 0 -1 -1 -1 22 2005 -1
M2_sd0 3191 22 2006 -1 -1 0 -1 -1 -1 22 2006 -1
M2_sd0 3192 22 2007 -1 -1 0 -1 -1 -1 22 2007 -1
M2_sd0 3193 22 2008 -1 -1 0 -1 -1 -1 22 2008 -1
M2_sd0 3194 22 2009 -1 -1 0 -1 -1 -1 22 2009 -1
M2_sd0 3195 22 2010 -1 -1 0 -1 -1 -1 22 2010 -1
M2_sd0 3196 22 2011 -1 -1 0 -1 -1 -1 22 2011 -1
M2_sd0 3197 22 2012 -1 -1 0 -1 -1 -1 22 2012 -1
M2_sd0 3198 22 2013 -1 -1 0 -1 -1 -1 22 2013 -1
M2_sd0 3199 22 2014 -1 -1 0 -1 -1 -1 22 2014 -1
M2_sd0 3200 22 2015 -1 -1 0 -1 -1 -1 22 2015 -1
M2_sd0 3201 22 2016 -1 -1 0 -1 -1 -1 22 2016 -1
M2_sd0 3202 22 2017 -1 -1 0 -1 -1 -1 22 2017 -1
M2_sd0 3203 22 2018 -1 -1 0 -1 -1 -1 22 2018 -1
M2_sd0 3204 22 2019 -1 -1 0 -1 -1 -1 22 2019 -1
M2_sd0 3205 23 1974 -1 -1 0 -1 -1 -1 23 1974 -1
M2_sd0 3206 23 1975 -1 -1 0 -1 -1 -1 23 1975 -1
M2_sd0 3207 23 1976 -1 -1 0 -1 -1 -1 23 1976 -1
M2_sd0 3208 23 1977 -1 -1 0 -1 -1 -1 23 1977 -1
M2_sd0 3209 23 1978 -1 -1 0 -1 -1 -1 23 1978 -1
M2_sd0 3210 23 1979 -1 -1 0 -1 -1 -1 23 1979 -1
M2_sd0 3211 23 1980 -1 -1 0 -1 -1 -1 23 1980 -1
M2_sd0 3212 23 1981 -1 -1 0 -1 -1 -1 23 1981 -1
M2_sd0 3213 23 1982 -1 -1 0 -1 -1 -1 23 1982 -1
M2_sd0 3214 23 1983 -1 -1 0 -1 -1 -1 23 1983 -1
M2_sd0 3215 23 1984 -1 -1 0 -1 -1 -1 23 1984 -1
M2_sd0 3216 23 1985 -1 -1 0 -1 -1 -1 23 1985 -1
M2_sd0 3217 23 1986 -1 -1 0 -1 -1 -1 23 1986 -1
M2_sd0 3218 23 1987 -1 -1 0 -1 -1 -1 23 1987 -1
M2_sd0 3219 23 1988 -1 -1 0 -1 -1 -1 23 1988 -1
M2_sd0 3220 23 1989 -1 -1 0 -1 -1 -1 23 1989 -1
M2_sd0 3221 23 1990 -1 -1 0 -1 -1 -1 23 1990 -1
M2_sd0 3222 23 1991 -1 -1 0 -1 -1 -1 23 1991 -1
M2_sd0 3223 23 1992 -1 -1 0 -1 -1 -1 23 1992 -1
M2_sd0 3224 23 1993 -1 -1 0 -1 -1 -1 23 1993 -1
M2_sd0 3225 23 1994 -1 -1 0 -1 -1 -1 23 1994 -1
M2_sd0 3226 23 1995 -1 -1 0 -1 -1 -1 23 1995 -1
M2_sd0 3227 23 1996 -1 -1 0 -1 -1 -1 23 1996 -1
M2_sd0 3228 23 1997 -1 -1 0 -1 -1 -1 23 1997 -1
M2_sd0 3229 23 1998 -1 -1 0 -1 -1 -1 23 1998 -1
M2_sd0 3230 23 1999 -1 -1 0 -1 -1 -1 23 1999 -1
M2_sd0 3231 23 2000 -1 -1 0 -1 -1 -1 23 2000 -1
M2_sd0 3232 23 2001 -1 -1 0 -1 -1 -1 23 2001 -1
M2_sd0 3233 23 2002 -1 -1 0 -1 -1 -1 23 2002 -1
M2_sd0 3234 23 2003 -1 -1 0 -1 -1 -1 23 2003 -1
M2_sd0 3235 23 2004 -1 -1 0 -1 -1 -1 23 2004 -1
M2_sd0 3236 23 2005 -1 -1 0 -1 -1 -1 23 2005 -1
M2_sd0 3237 23 2006 -1 -1 0 -1 -1 -1 23 2006 -1
M2_sd0 3238 23 2007 -1 -1 0 -1 -1 -1 23 2007 -1
M2_sd0 3239 23 2008 -1 -1 0 -1 -1 -1 23 2008 -1
M2_sd0 3240 23 2009 -1 -1 0 -1 -1 -1 23 2009 -1
M2_sd0 3241 23 2010 -1 -1 0 -1 -1 -1 23 2010 -1
M2_sd0 3242 23 2011 -1 -1 0 -1 -1 -1 23 2011 -1
M2_sd0 3243 23 2012 -1 -1 0 -1 -1 -1 23 2012 -1
M2_sd0 3244 23 2013 -1 -1 0 -1 -1 -1 23 2013 -1
M2_sd0 3245 23 2014 -1 -1 0 -1 -1 -1 23 2014 -1
M2_sd0 3246 23 2015 -1 -1 0 -1 -1 -1 23 2015 -1
M2_sd0 3247 23 2016 -1 -1 0 -1 -1 -1 23 2016 -1
M2_sd0 3248 23 2017 -1 -1 0 -1 -1 -1 23 2017 -1
M2_sd0 3249 23 2018 -1 -1 0 -1 -1 -1 23 2018 -1
M2_sd0 3250 23 2019 -1 -1 0 -1 -1 -1 23 2019 -1
M2_sd0 3251 24 1974 -1 -1 0 -1 -1 -1 24 1974 -1
M2_sd0 3252 24 1975 -1 -1 0 -1 -1 -1 24 1975 -1
M2_sd0 3253 24 1976 -1 -1 0 -1 -1 -1 24 1976 -1
M2_sd0 3254 24 1977 -1 -1 0 -1 -1 -1 24 1977 -1
M2_sd0 3255 24 1978 -1 -1 0 -1 -1 -1 24 1978 -1
M2_sd0 3256 24 1979 -1 -1 0 -1 -1 -1 24 1979 -1
M2_sd0 3257 24 1980 -1 -1 0 -1 -1 -1 24 1980 -1
M2_sd0 3258 24 1981 -1 -1 0 -1 -1 -1 24 1981 -1
M2_sd0 3259 24 1982 -1 -1 0 -1 -1 -1 24 1982 -1
M2_sd0 3260 24 1983 -1 -1 0 -1 -1 -1 24 1983 -1
M2_sd0 3261 24 1984 -1 -1 0 -1 -1 -1 24 1984 -1
M2_sd0 3262 24 1985 -1 -1 0 -1 -1 -1 24 1985 -1
M2_sd0 3263 24 1986 -1 -1 0 -1 -1 -1 24 1986 -1
M2_sd0 3264 24 1987 -1 -1 0 -1 -1 -1 24 1987 -1
M2_sd0 3265 24 1988 -1 -1 0 -1 -1 -1 24 1988 -1
M2_sd0 3266 24 1989 -1 -1 0 -1 -1 -1 24 1989 -1
M2_sd0 3267 24 1990 -1 -1 0 -1 -1 -1 24 1990 -1
M2_sd0 3268 24 1991 -1 -1 0 -1 -1 -1 24 1991 -1
M2_sd0 3269 24 1992 -1 -1 0 -1 -1 -1 24 1992 -1
M2_sd0 3270 24 1993 -1 -1 0 -1 -1 -1 24 1993 -1
M2_sd0 3271 24 1994 -1 -1 0 -1 -1 -1 24 1994 -1
M2_sd0 3272 24 1995 -1 -1 0 -1 -1 -1 24 1995 -1
M2_sd0 3273 24 1996 -1 -1 0 -1 -1 -1 24 1996 -1
M2_sd0 3274 24 1997 -1 -1 0 -1 -1 -1 24 1997 -1
M2_sd0 3275 24 1998 -1 -1 0 -1 -1 -1 24 1998 -1
M2_sd0 3276 24 1999 -1 -1 0 -1 -1 -1 24 1999 -1
M2_sd0 3277 24 2000 -1 -1 0 -1 -1 -1 24 2000 -1
M2_sd0 3278 24 2001 -1 -1 0 -1 -1 -1 24 2001 -1
M2_sd0 3279 24 2002 -1 -1 0 -1 -1 -1 24 2002 -1
M2_sd0 3280 24 2003 -1 -1 0 -1 -1 -1 24 2003 -1
M2_sd0 3281 24 2004 -1 -1 0 -1 -1 -1 24 2004 -1
M2_sd0 3282 24 2005 -1 -1 0 -1 -1 -1 24 2005 -1
M2_sd0 3283 24 2006 -1 -1 0 -1 -1 -1 24 2006 -1
M2_sd0 3284 24 2007 -1 -1 0 -1 -1 -1 24 2007 -1
M2_sd0 3285 24 2008 -1 -1 0 -1 -1 -1 24 2008 -1
M2_sd0 3286 24 2009 -1 -1 0 -1 -1 -1 24 2009 -1
M2_sd0 3287 24 2010 -1 -1 0 -1 -1 -1 24 2010 -1
M2_sd0 3288 24 2011 -1 -1 0 -1 -1 -1 24 2011 -1
M2_sd0 3289 24 2012 -1 -1 0 -1 -1 -1 24 2012 -1
M2_sd0 3290 24 2013 -1 -1 0 -1 -1 -1 24 2013 -1
M2_sd0 3291 24 2014 -1 -1 0 -1 -1 -1 24 2014 -1
M2_sd0 3292 24 2015 -1 -1 0 -1 -1 -1 24 2015 -1
M2_sd0 3293 24 2016 -1 -1 0 -1 -1 -1 24 2016 -1
M2_sd0 3294 24 2017 -1 -1 0 -1 -1 -1 24 2017 -1
M2_sd0 3295 24 2018 -1 -1 0 -1 -1 -1 24 2018 -1
M2_sd0 3296 24 2019 -1 -1 0 -1 -1 -1 24 2019 -1
M2_sd0 3297 25 1974 -1 -1 0 -1 -1 -1 25 1974 -1
M2_sd0 3298 25 1975 -1 -1 0 -1 -1 -1 25 1975 -1
M2_sd0 3299 25 1976 -1 -1 0 -1 -1 -1 25 1976 -1
M2_sd0 3300 25 1977 -1 -1 0 -1 -1 -1 25 1977 -1
M2_sd0 3301 25 1978 -1 -1 0 -1 -1 -1 25 1978 -1
M2_sd0 3302 25 1979 -1 -1 0 -1 -1 -1 25 1979 -1
M2_sd0 3303 25 1980 -1 -1 0 -1 -1 -1 25 1980 -1
M2_sd0 3304 25 1981 -1 -1 0 -1 -1 -1 25 1981 -1
M2_sd0 3305 25 1982 -1 -1 0 -1 -1 -1 25 1982 -1
M2_sd0 3306 25 1983 -1 -1 0 -1 -1 -1 25 1983 -1
M2_sd0 3307 25 1984 -1 -1 0 -1 -1 -1 25 1984 -1
M2_sd0 3308 25 1985 -1 -1 0 -1 -1 -1 25 1985 -1
M2_sd0 3309 25 1986 -1 -1 0 -1 -1 -1 25 1986 -1
M2_sd0 3310 25 1987 -1 -1 0 -1 -1 -1 25 1987 -1
M2_sd0 3311 25 1988 -1 -1 0 -1 -1 -1 25 1988 -1
M2_sd0 3312 25 1989 -1 -1 0 -1 -1 -1 25 1989 -1
M2_sd0 3313 25 1990 -1 -1 0 -1 -1 -1 25 1990 -1
M2_sd0 3314 25 1991 -1 -1 0 -1 -1 -1 25 1991 -1
M2_sd0 3315 25 1992 -1 -1 0 -1 -1 -1 25 1992 -1
M2_sd0 3316 25 1993 -1 -1 0 -1 -1 -1 25 1993 -1
M2_sd0 3317 25 1994 -1 -1 0 -1 -1 -1 25 1994 -1
M2_sd0 3318 25 1995 -1 -1 0 -1 -1 -1 25 1995 -1
M2_sd0 3319 25 1996 -1 -1 0 -1 -1 -1 25 1996 -1
M2_sd0 3320 25 1997 -1 -1 0 -1 -1 -1 25 1997 -1
M2_sd0 3321 25 1998 -1 -1 0 -1 -1 -1 25 1998 -1
M2_sd0 3322 25 1999 -1 -1 0 -1 -1 -1 25 1999 -1
M2_sd0 3323 25 2000 -1 -1 0 -1 -1 -1 25 2000 -1
M2_sd0 3324 25 2001 -1 -1 0 -1 -1 -1 25 2001 -1
M2_sd0 3325 25 2002 -1 -1 0 -1 -1 -1 25 2002 -1
M2_sd0 3326 25 2003 -1 -1 0 -1 -1 -1 25 2003 -1
M2_sd0 3327 25 2004 -1 -1 0 -1 -1 -1 25 2004 -1
M2_sd0 3328 25 2005 -1 -1 0 -1 -1 -1 25 2005 -1
M2_sd0 3329 25 2006 -1 -1 0 -1 -1 -1 25 2006 -1
M2_sd0 3330 25 2007 -1 -1 0 -1 -1 -1 25 2007 -1
M2_sd0 3331 25 2008 -1 -1 0 -1 -1 -1 25 2008 -1
M2_sd0 3332 25 2009 -1 -1 0 -1 -1 -1 25 2009 -1
M2_sd0 3333 25 2010 -1 -1 0 -1 -1 -1 25 2010 -1
M2_sd0 3334 25 2011 -1 -1 0 -1 -1 -1 25 2011 -1
M2_sd0 3335 25 2012 -1 -1 0 -1 -1 -1 25 2012 -1
M2_sd0 3336 25 2013 -1 -1 0 -1 -1 -1 25 2013 -1
M2_sd0 3337 25 2014 -1 -1 0 -1 -1 -1 25 2014 -1
M2_sd0 3338 25 2015 -1 -1 0 -1 -1 -1 25 2015 -1
M2_sd0 3339 25 2016 -1 -1 0 -1 -1 -1 25 2016 -1
M2_sd0 3340 25 2017 -1 -1 0 -1 -1 -1 25 2017 -1
M2_sd0 3341 25 2018 -1 -1 0 -1 -1 -1 25 2018 -1
M2_sd0 3342 25 2019 -1 -1 0 -1 -1 -1 25 2019 -1
M2_sd1 3343 16 1974 -1 -1 1 -1 -1 -1 16 1974 -1
M2_sd1 3344 16 1975 -1 -1 1 -1 -1 -1 16 1975 -1
M2_sd1 3345 16 1976 -1 -1 1 -1 -1 -1 16 1976 -1
M2_sd1 3346 16 1977 -1 -1 1 -1 -1 -1 16 1977 -1
M2_sd1 3347 16 1978 -1 -1 1 -1 -1 -1 16 1978 -1
M2_sd1 3348 16 1979 -1 -1 1 -1 -1 -1 16 1979 -1
M2_sd1 3349 16 1980 -1 -1 1 -1 -1 -1 16 1980 -1
M2_sd1 3350 16 1981 -1 -1 1 -1 -1 -1 16 1981 -1
M2_sd1 3351 16 1982 -1 -1 1 -1 -1 -1 16 1982 -1
M2_sd1 3352 16 1983 -1 -1 1 -1 -1 -1 16 1983 -1
M2_sd1 3353 16 1984 -1 -1 1 -1 -1 -1 16 1984 -1
M2_sd1 3354 16 1985 -1 -1 1 -1 -1 -1 16 1985 -1
M2_sd1 3355 16 1986 -1 -1 1 -1 -1 -1 16 1986 -1
M2_sd1 3356 16 1987 -1 -1 1 -1 -1 -1 16 1987 -1
M2_sd1 3357 16 1988 -1 -1 1 -1 -1 -1 16 1988 -1
M2_sd1 3358 16 1989 -1 -1 1 -1 -1 -1 16 1989 -1
M2_sd1 3359 16 1990 -1 -1 1 -1 -1 -1 16 1990 -1
M2_sd1 3360 16 1991 -1 -1 1 -1 -1 -1 16 1991 -1
M2_sd1 3361 16 1992 -1 -1 1 -1 -1 -1 16 1992 -1
M2_sd1 3362 16 1993 -1 -1 1 -1 -1 -1 16 1993 -1
M2_sd1 3363 16 1994 -1 -1 1 -1 -1 -1 16 1994 -1
M2_sd1 3364 16 1995 -1 -1 1 -1 -1 -1 16 1995 -1
M2_sd1 3365 16 1996 -1 -1 1 -1 -1 -1 16 1996 -1
M2_sd1 3366 16 1997 -1 -1 1 -1 -1 -1 16 1997 -1
M2_sd1 3367 16 1998 -1 -1 1 -1 -1 -1 16 1998 -1
M2_sd1 3368 16 1999 -1 -1 1 -1 -1 -1 16 1999 -1
M2_sd1 3369 16 2000 -1 -1 1 -1 -1 -1 16 2000 -1
M2_sd1 3370 16 2001 -1 -1 1 -1 -1 -1 16 2001 -1
M2_sd1 3371 16 2002 -1 -1 1 -1 -1 -1 16 2002 -1
M2_sd1 3372 16 2003 -1 -1 1 -1 -1 -1 16 2003 -1
M2_sd1 3373 16 2004 -1 -1 1 -1 -1 -1 16 2004 -1
M2_sd1 3374 16 2005 -1 -1 1 -1 -1 -1 16 2005 -1
M2_sd1 3375 16 2006 -1 -1 1 -1 -1 -1 16 2006 -1
M2_sd1 3376 16 2007 -1 -1 1 -1 -1 -1 16 2007 -1
M2_sd1 3377 16 2008 -1 -1 1 -1 -1 -1 16 2008 -1
M2_sd1 3378 16 2009 -1 -1 1 -1 -1 -1 16 2009 -1
M2_sd1 3379 16 2010 -1 -1 1 -1 -1 -1 16 2010 -1
M2_sd1 3380 16 2011 -1 -1 1 -1 -1 -1 16 2011 -1
M2_sd1 3381 16 2012 -1 -1 1 -1 -1 -1 16 2012 -1
M2_sd1 3382 16 2013 -1 -1 1 -1 -1 -1 16 2013 -1
M2_sd1 3383 16 2014 -1 -1 1 -1 -1 -1 16 2014 -1
M2_sd1 3384 16 2015 -1 -1 1 -1 -1 -1 16 2015 -1
M2_sd1 3385 16 2016 -1 -1 1 -1 -1 -1 16 2016 -1
M2_sd1 3386 16 2017 -1 -1 1 -1 -1 -1 16 2017 -1
M2_sd1 3387 16 2018 -1 -1 1 -1 -1 -1 16 2018 -1
M2_sd1 3388 16 2019 -1 -1 1 -1 -1 -1 16 2019 -1
M2_sd1 3389 17 1974 -1 -1 1 -1 -1 -1 17 1974 -1
M2_sd1 3390 17 1975 -1 -1 1 -1 -1 -1 17 1975 -1
M2_sd1 3391 17 1976 -1 -1 1 -1 -1 -1 17 1976 -1
M2_sd1 3392 17 1977 -1 -1 1 -1 -1 -1 17 1977 -1
M2_sd1 3393 17 1978 -1 -1 1 -1 -1 -1 17 1978 -1
M2_sd1 3394 17 1979 -1 -1 1 -1 -1 -1 17 1979 -1
M2_sd1 3395 17 1980 -1 -1 1 -1 -1 -1 17 1980 -1
M2_sd1 3396 17 1981 -1 -1 1 -1 -1 -1 17 1981 -1
M2_sd1 3397 17 1982 -1 -1 1 -1 -1 -1 17 1982 -1
M2_sd1 3398 17 1983 -1 -1 1 -1 -1 -1 17 1983 -1
M2_sd1 3399 17 1984 -1 -1 1 -1 -1 -1 17 1984 -1
M2_sd1 3400 17 1985 -1 -1 1 -1 -1 -1 17 1985 -1
M2_sd1 3401 17 1986 -1 -1 1 -1 -1 -1 17 1986 -1
M2_sd1 3402 17 1987 -1 -1 1 -1 -1 -1 17 1987 -1
M2_sd1 3403 17 1988 -1 -1 1 -1 -1 -1 17 1988 -1
M2_sd1 3404 17 1989 -1 -1 1 -1 -1 -1 17 1989 -1
M2_sd1 3405 17 1990 -1 -1 1 -1 -1 -1 17 1990 -1
M2_sd1 3406 17 1991 -1 -1 1 -1 -1 -1 17 1991 -1
M2_sd1 3407 17 1992 -1 -1 1 -1 -1 -1 17 1992 -1
M2_sd1 3408 17 1993 -1 -1 1 -1 -1 -1 17 1993 -1
M2_sd1 3409 17 1994 -1 -1 1 -1 -1 -1 17 1994 -1
M2_sd1 3410 17 1995 -1 -1 1 -1 -1 -1 17 1995 -1
M2_sd1 3411 17 1996 -1 -1 1 -1 -1 -1 17 1996 -1
M2_sd1 3412 17 1997 -1 -1 1 -1 -1 -1 17 1997 -1
M2_sd1 3413 17 1998 -1 -1 1 -1 -1 -1 17 1998 -1
M2_sd1 3414 17 1999 -1 -1 1 -1 -1 -1 17 1999 -1
M2_sd1 3415 17 2000 -1 -1 1 -1 -1 -1 17 2000 -1
M2_sd1 3416 17 2001 -1 -1 1 -1 -1 -1 17 2001 -1
M2_sd1 3417 17 2002 -1 -1 1 -1 -1 -1 17 2002 -1
M2_sd1 3418 17 2003 -1 -1 1 -1 -1 -1 17 2003 -1
M2_sd1 3419 17 2004 -1 -1 1 -1 -1 -1 17 2004 -1
M2_sd1 3420 17 2005 -1 -1 1 -1 -1 -1 17 2005 -1
M2_sd1 3421 17 2006 -1 -1 1 -1 -1 -1 17 2006 -1
M2_sd1 3422 17 2007 -1 -1 1 -1 -1 -1 17 2007 -1
M2_sd1 3423 17 2008 -1 -1 1 -1 -1 -1 17 2008 -1
M2_sd1 3424 17 2009 -1 -1 1 -1 -1 -1 17 2009 -1
M2_sd1 3425 17 2010 -1 -1 1 -1 -1 -1 17 2010 -1
M2_sd1 3426 17 2011 -1 -1 1 -1 -1 -1 17 2011 -1
M2_sd1 3427 17 2012 -1 -1 1 -1 -1 -1 17 2012 -1
M2_sd1 3428 17 2013 -1 -1 1 -1 -1 -1 17 2013 -1
M2_sd1 3429 17 2014 -1 -1 1 -1 -1 -1 17 2014 -1
M2_sd1 3430 17 2015 -1 -1 1 -1 -1 -1 17 2015 -1
M2_sd1 3431 17 2016 -1 -1 1 -1 -1 -1 17 2016 -1
M2_sd1 3432 17 2017 -1 -1 1 -1 -1 -1 17 2017 -1
M2_sd1 3433 17 2018 -1 -1 1 -1 -1 -1 17 2018 -1
M2_sd1 3434 17 2019 -1 -1 1 -1 -1 -1 17 2019 -1
M2_sd1 3435 18 1974 -1 -1 1 -1 -1 -1 18 1974 -1
M2_sd1 3436 18 1975 -1 -1 1 -1 -1 -1 18 1975 -1
M2_sd1 3437 18 1976 -1 -1 1 -1 -1 -1 18 1976 -1
M2_sd1 3438 18 1977 -1 -1 1 -1 -1 -1 18 1977 -1
M2_sd1 3439 18 1978 -1 -1 1 -1 -1 -1 18 1978 -1
M2_sd1 3440 18 1979 -1 -1 1 -1 -1 -1 18 1979 -1
M2_sd1 3441 18 1980 -1 -1 1 -1 -1 -1 18 1980 -1
M2_sd1 3442 18 1981 -1 -1 1 -1 -1 -1 18 1981 -1
M2_sd1 3443 18 1982 -1 -1 1 -1 -1 -1 18 1982 -1
M2_sd1 3444 18 1983 -1 -1 1 -1 -1 -1 18 1983 -1
M2_sd1 3445 18 1984 -1 -1 1 -1 -1 -1 18 1984 -1
M2_sd1 3446 18 1985 -1 -1 1 -1 -1 -1 18 1985 -1
M2_sd1 3447 18 1986 -1 -1 1 -1 -1 -1 18 1986 -1
M2_sd1 3448 18 1987 -1 -1 1 -1 -1 -1 18 1987 -1
M2_sd1 3449 18 1988 -1 -1 1 -1 -1 -1 18 1988 -1
M2_sd1 3450 18 1989 -1 -1 1 -1 -1 -1 18 1989 -1
M2_sd1 3451 18 1990 -1 -1 1 -1 -1 -1 18 1990 -1
M2_sd1 3452 18 1991 -1 -1 1 -1 -1 -1 18 1991 -1
M2_sd1 3453 18 1992 -1 -1 1 -1 -1 -1 18 1992 -1
M2_sd1 3454 18 1993 -1 -1 1 -1 -1 -1 18 1993 -1
M2_sd1 3455 18 1994 -1 -1 1 -1 -1 -1 18 1994 -1
M2_sd1 3456 18 1995 -1 -1 1 -1 -1 -1 18 1995 -1
M2_sd1 3457 18 1996 -1 -1 1 -1 -1 -1 18 1996 -1
M2_sd1 3458 18 1997 -1 -1 1 -1 -1 -1 18 1997 -1
M2_sd1 3459 18 1998 -1 -1 1 -1 -1 -1 18 1998 -1
M2_sd1 3460 18 1999 -1 -1 1 -1 -1 -1 18 1999 -1
M2_sd1 3461 18 2000 -1 -1 1 -1 -1 -1 18 2000 -1
M2_sd1 3462 18 2001 -1 -1 1 -1 -1 -1 18 2001 -1
