"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Area","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Saithe","Q3",1991,20,"Nor. pout",3,1,19,0,400,440,0.487878,0.487878,2444710,0,6.76784,-2.13917,0,24,10,63,0.0022,0.0022,0,0,0,0,25,25,0,0,0,16616500,0,60209.3,1.64703,0,0,0.0473299,1,0,1,1,NA,1,2444707,0.02462843,0.02270147,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,19,0,400,440,0.487878,0.487878,2444710,0,6.76784,-2.13917,0,24,11,73,0.00337,0.00337,0,0,0,0,25,25,0,0,0,48034800,0,266616,1.64703,0,0,0.0467395,1,0,1,1,NA,1,2444707,0.1090585,-0.06231896,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,19,0,400,440,0.487878,0.487878,2444710,0,6.76784,-2.13917,0,24,12,87,0.00488,0.00488,0,0,0,0,25,25,0,0,0,53034500,0,426264,1.64703,0,0,0.137929,1,0,1,1,NA,1,2444707,0.174362,-0.03643299,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,19,0,400,440,0.487878,0.487878,2444710,0,6.76784,-2.13917,0,24,13,107,0.00904,0.00904,0,0,0,0,25,25,0,0,0,9001010,0,134017,1.64703,0,0,0.00586426,1,0,1,1,NA,1,2444707,0.05481925,-0.04895499,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,19,0,400,440,0.487878,0.487878,2444710,0,6.76784,-2.13917,0,24,14,130,0.01497,0.01497,0,0,0,0,25,25,0,0,0,5496460,0,135521,1.64703,0,0,0.0451117,1,0,1,1,NA,1,2444707,0.05543445,-0.01032275,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,19,0,400,440,0.487878,0.487878,2444710,0,6.76784,-2.13917,0,24,15,167,0.02774,0.02774,0,0,0,0,25,25,0,0,0,6921690,0,316242,1.64703,0,0,0.129525,1,0,1,1,NA,1,2444707,0.1293578,0.000167174,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Other",3,1,19,0,500,539,0.850306,0.850306,2394910,1.25555,4.59285,-6.10938,0,0,0,-1,-1,-1,0,0,0,0,18,18,0.0794227,0.27337,-0.193948,-1,654697,654697,0.654697,0.0355166,0,0.0794226,1,1,1,1,-1.029129,1,2394908,0.2733704,-0.1939478,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,19,0,500,539,0.850306,0.850306,2394910,0.0994676,4.59285,-6.10938,0,17,11,73,0.00398,0.00398,0,0,0,0,18,18,0.0212359,0.0216571,-0.000421206,2046080,51866.7,7565.58,0.929044,0.00378842,0,0.00247235,1,1,1,1,-0.006843299,1,2394908,0.003159027,-0.0006866771,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,17,12,87,0.00568,0.00568,0,0,0,0,18,18,0,0,0,4379090,0,23108.3,0.929044,0,0,0.00607065,1,0,1,1,NA,1,2394908,0.009648929,-0.003578279,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,17,13,107,0.01029,0.01029,0,0,0,0,18,18,1e-06,0,0,2584940,0,0,0.929044,0,0,1e-06,1,0,0,2,NA,1,2394908,0,1e-06,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,17,14,130,0.01672,0.01672,0,0,0,0,18,18,0,0,0,1364320,0,21192.8,0.929044,0,0,0.0126929,1,0,1,1,NA,1,2394908,0.008849107,0.003843793,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Haddock",3,1,19,0,500,539,0.850306,0.850306,2394910,0.150818,4.59285,-6.10938,0,18,12,87,0.0081,0.0081,0,0,0,0,18,18,0.0404113,0.0328375,0.00757377,1555500,78642.9,24340.5,1.93185,0.00567855,0,0.00443618,1,1,1,1,0.1005063,1,2394908,0.01016344,-0.005727258,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Haddock",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,18,13,107,0.01491,0.01491,0,0,0,0,18,18,0,0,0,1885250,0,54302.4,1.93185,0,0,0.0359751,1,0,1,1,NA,1,2394908,0.02267411,0.01330099,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Herring",3,1,19,0,500,539,0.850306,0.850306,2394910,0.34943,4.59285,-6.10938,0,21,17,267,0.14464,0.14464,0,0,0,0,18,18,0.0728686,0.0760814,-0.00321284,4725400,182208,182208,0.266588,0.0125684,0,0.0728685,1,1,1,1,-0.02865821,1,2394908,0.07608141,-0.003212913,"1982-93","Y1991"
"Saithe","Q3",1991,21,"N. sandeel",3,1,19,0,500,539,0.850306,0.850306,2394910,0.159128,4.59285,-6.10938,0,22,12,88,0.0023,0.0023,0,0,0,0,18,18,0.0122153,0.034647,-0.0224317,79398400,82976.4,82976.4,0.454375,0.00598024,0,0.0122153,1,1,1,1,-0.29007,1,2394908,0.03464701,-0.02243171,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,2.57845,4.59285,-6.10938,0,24,9,53,0.00133,0.00133,0,0,0,0,18,18,0.773846,0.561407,0.21244,2578320,1344520,5647.92,1.64703,0.0440257,0,0.00776045,1,1,1,1,1.012472,1,2394908,0.002358303,0.005402147,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,24,10,63,0.0022,0.0022,0,0,0,0,18,18,0,0,0,16616500,0,60209.3,1.64703,0,0,0.103343,1,0,1,1,NA,1,2394908,0.02514055,0.07820245,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,24,11,73,0.00337,0.00337,0,0,0,0,18,18,0,0,0,48034800,0,266616,1.64703,0,0,0.0701453,1,0,1,1,NA,1,2394908,0.1113262,-0.04118089,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,24,12,87,0.00488,0.00488,0,0,0,0,18,18,0,0,0,53034500,0,426264,1.64703,0,0,0.0492459,1,0,1,1,NA,1,2394908,0.1779876,-0.1287417,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,24,13,107,0.00904,0.00904,0,0,0,0,18,18,0,0,0,9001010,0,134017,1.64703,0,0,0.0171896,1,0,1,1,NA,1,2394908,0.05595914,-0.03876954,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,24,14,130,0.01497,0.01497,0,0,0,0,18,18,0,0,0,5496460,0,135521,1.64703,0,0,0.275176,1,0,1,1,NA,1,2394908,0.05658714,0.2185889,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,19,0,500,539,0.850306,0.850306,2394910,0,4.59285,-6.10938,0,24,15,167,0.02774,0.02774,0,0,0,0,18,18,0,0,0,6921690,0,316242,1.64703,0,0,0.250985,1,0,1,1,NA,1,2394908,0.1320477,0.1189373,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Other",3,1,19,0,600,637,1.34331,1.34331,1926220,0.53133,1.79642,-0.118794,0,0,0,-1,-1,-1,0,0,0,0,9,9,0.103534,0.295771,-0.192237,-1,569720,569720,0.56972,0.0744847,0,0.103534,1,1,1,1,-0.7043742,1,1926217,0.2957715,-0.1922375,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,19,0,600,637,1.34331,1.34331,1926220,0.0241592,1.79642,-0.118794,0,17,9,53,0.00162,0.00162,0,0,0,0,9,9,0.0297723,0.0134485,0.0163238,242971,25904.7,365.683,0.929044,0.0047445,0,0.00990366,1,1,1,1,0.2369878,1,1926217,0.0001898452,0.009713815,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,17,10,63,0.00264,0.00264,0,0,0,0,9,9,0,0,0,991052,0,2430.73,0.929044,0,0,0.00498381,1,0,1,1,NA,1,1926217,0.001261919,0.003721891,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,17,11,73,0.00398,0.00398,0,0,0,0,9,9,1e-06,0,0,2046080,0,0,0.929044,0,0,1e-06,1,0,0,2,NA,1,1926217,0,1e-06,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,17,12,87,0.00568,0.00568,0,0,0,0,9,9,0,0,0,4379090,0,23108.3,0.929044,0,0,0.0148848,1,0,1,1,NA,1,1926217,0.01199673,0.002888073,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Haddock",3,1,19,0,600,637,1.34331,1.34331,1926220,0.117267,1.79642,-0.118794,0,18,13,107,0.01491,0.01491,0,0,0,0,9,9,0.105876,0.0652782,0.0405974,1885250,125740,54302.4,1.93185,0.0218196,0,0.0661221,1,1,1,1,0.2748368,1,1926217,0.02819122,0.03793088,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Haddock",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,18,14,130,0.02455,0.02455,0,0,0,0,9,9,0,0,0,1506270,0,71437.6,1.93185,0,0,0.0397532,1,0,1,1,NA,1,1926217,0.03708699,0.002666205,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,19,0,600,637,1.34331,1.34331,1926220,1.12367,1.79642,-0.118794,0,24,10,63,0.0022,0.0022,0,0,0,0,9,9,0.760818,0.625502,0.135316,16616500,1204850,60209.3,1.64703,0.0837674,0,0.0036086,1,1,1,1,0.4675323,1,1926217,0.0312578,-0.0276492,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,24,11,73,0.00337,0.00337,0,0,0,0,9,9,0,0,0,48034800,0,266616,1.64703,0,0,0.00534094,1,0,1,1,NA,1,1926217,0.1384143,-0.1330734,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,24,12,87,0.00488,0.00488,0,0,0,0,9,9,0,0,0,53034500,0,426264,1.64703,0,0,0.0216623,1,0,1,1,NA,1,1926217,0.2212959,-0.1996336,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,24,13,107,0.00904,0.00904,0,0,0,0,9,9,1e-06,0,0,9001010,0,0,1.64703,0,0,1e-06,1,0,0,2,NA,1,1926217,0,1e-06,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,24,14,130,0.01497,0.01497,0,0,0,0,9,9,0,0,0,5496460,0,135521,1.64703,0,0,0.365893,1,0,1,1,NA,1,1926217,0.07035604,0.295537,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,19,0,600,637,1.34331,1.34331,1926220,0,1.79642,-0.118794,0,24,15,167,0.02774,0.02774,0,0,0,0,9,9,0,0,0,6921690,0,316242,1.64703,0,0,0.364311,1,0,1,1,NA,1,1926217,0.1641778,0.2001332,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Other",3,1,19,0,700,735,1.98746,1.98746,1998710,0.218698,0.864282,-0.661062,0,0,0,-1,-1,-1,0,0,0,0,6,6,0.00527268,0.25304,-0.247767,-1,505754,505754,0.505754,0.101385,0,0.00527267,1,1,1,1,-0.778138,1,1998713,0.2530398,-0.2477671,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Whiting",3,1,19,0,700,735,1.98746,1.98746,1998710,0.0106858,0.864282,-0.661062,0,17,13,107,0.01029,0.01029,0,0,0,0,6,6,0.0121216,0.0123638,-0.000242188,2584940,24711.7,24711.7,0.929044,0.00654994,0,0.0121216,1,1,1,1,-0.002992499,1,1998713,0.01236381,-0.0002422055,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Haddock",3,1,19,0,700,735,1.98746,1.98746,1998710,0.0340067,0.864282,-0.661062,0,18,12,87,0.0081,0.0081,0,0,0,0,6,6,0.0485967,0.0393468,0.00924992,1555500,78642.9,24340.5,1.93185,0.0202751,0,0.00899334,1,1,1,1,0.06496156,1,1998713,0.01217809,-0.003184746,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Haddock",3,1,19,0,700,735,1.98746,1.98746,1998710,0,0.864282,-0.661062,0,18,13,107,0.01491,0.01491,0,0,0,0,6,6,0,0,0,1885250,0,54302.4,1.93185,0,0,0.0396033,1,0,1,1,NA,1,1998713,0.02716868,0.01243462,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Herring",3,1,19,0,700,735,1.98746,1.98746,1998710,0.105926,0.864282,-0.661062,0,21,16,217,0.07956,0.07956,0,0,0,0,6,6,0.312012,0.12256,0.189453,2958710,244962,62753.5,0.266588,0.0576837,0,0.0674532,1,1,1,1,0.7888146,1,1998713,0.03139695,0.03605625,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Herring",3,1,19,0,700,735,1.98746,1.98746,1998710,0,0.864282,-0.661062,0,21,17,267,0.14464,0.14464,0,0,0,0,6,6,0,0,0,4725400,0,182208,0.266588,0,0,0.244559,1,0,1,1,NA,1,1998713,0.09116266,0.1533963,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,19,0,700,735,1.98746,1.98746,1998710,0.494966,0.864282,-0.661062,0,24,11,73,0.00337,0.00337,0,0,0,0,6,6,0.621997,0.57269,0.0493067,48034800,1144640,266616,1.64703,0.131266,0,0.00913713,1,1,1,1,0.1360911,1,1998713,0.1333938,-0.1242567,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,19,0,700,735,1.98746,1.98746,1998710,0,0.864282,-0.661062,0,24,12,87,0.00488,0.00488,0,0,0,0,6,6,0,0,0,53034500,0,426264,1.64703,0,0,0.00610633,1,0,1,1,NA,1,1998713,0.2132692,-0.2071629,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,19,0,700,735,1.98746,1.98746,1998710,0,0.864282,-0.661062,0,24,13,107,0.00904,0.00904,0,0,0,0,6,6,1e-06,0,0,9001010,0,0,1.64703,0,0,1e-06,1,0,0,2,NA,1,1998713,0,1e-06,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,19,0,700,735,1.98746,1.98746,1998710,0,0.864282,-0.661062,0,24,14,130,0.01497,0.01497,0,0,0,0,6,6,0,0,0,5496460,0,135521,1.64703,0,0,0.23967,1,0,1,1,NA,1,1998713,0.06780413,0.1718659,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,19,0,700,735,1.98746,1.98746,1998710,0,0.864282,-0.661062,0,24,15,167,0.02774,0.02774,0,0,0,0,6,6,0,0,0,6921690,0,316242,1.64703,0,0,0.367083,1,0,1,1,NA,1,1998713,0.1582228,0.2088602,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Other",3,1,19,0,800,870,3.15329,3.15329,2306720,0.401506,2.10714,-4.23957,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.0461044,0.190546,-0.144441,-1,439535,439535,0.439535,0.0496399,0,0.0461044,1,1,1,1,-0.6482985,1,2306716,0.1905458,-0.1444414,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Whiting",3,1,19,0,800,870,3.15329,3.15329,2306720,0.0225736,2.10714,-4.23957,0,17,13,107,0.01029,0.01029,0,0,0,0,10,10,0.00184552,0.0107129,-0.00886741,2584940,24711.7,24711.7,0.929044,0.00341091,0,0.00184552,1,1,1,1,-0.1518314,1,2306716,0.01071294,-0.008867415,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,19,0,800,870,3.15329,3.15329,2306720,0.142048,2.10714,-4.23957,0,18,11,73,0.00562,0.00562,0,0,0,0,10,10,0.0156652,0.067413,-0.0517478,499414,155503,5422.13,1.93185,0.0202336,0,0.0021215,1,1,1,1,-0.3637938,1,2306716,0.002350584,-0.000229084,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,18,12,87,0.0081,0.0081,0,0,0,0,10,10,0,0,0,1555500,0,24340.5,1.93185,0,0,0.00228801,1,0,1,1,NA,1,2306716,0.01055201,-0.008264004,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,18,13,107,0.01491,0.01491,0,0,0,0,10,10,0,0,0,1885250,0,54302.4,1.93185,0,0,0.00683999,1,0,1,1,NA,1,2306716,0.023541,-0.01670101,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,18,14,130,0.02455,0.02455,0,0,0,0,10,10,0,0,0,1506270,0,71437.6,1.93185,0,0,0.00441568,1,0,1,1,NA,1,2306716,0.03096939,-0.02655371,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,19,0,800,870,3.15329,3.15329,2306720,0.31798,2.10714,-4.23957,0,21,15,165,0.03681,0.03681,0,0,0,0,10,10,0.64188,0.150906,0.490974,3500810,348098,34353.8,0.266588,0.0412384,0,0.00784599,1,1,1,1,2.417729,1,2306716,0.01489295,-0.007046957,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,21,16,217,0.07956,0.07956,0,0,0,0,10,10,0,0,0,2958710,0,62753.5,0.266588,0,0,0.0685277,1,0,1,1,NA,1,2306716,0.02720469,0.04132301,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,21,17,267,0.14464,0.14464,0,0,0,0,10,10,0,0,0,4725400,0,182208,0.266588,0,0,0.488826,1,0,1,1,NA,1,2306716,0.07899021,0.4098358,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,21,18,317,0.23571,0.23571,0,0,0,0,10,10,0,0,0,1094610,0,68782.2,0.266588,0,0,0.0766812,1,0,1,1,NA,1,2306716,0.02981823,0.04686297,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,19,0,800,870,3.15329,3.15329,2306720,1.22303,2.10714,-4.23957,0,24,10,63,0.0022,0.0022,0,0,0,0,10,10,0.294505,0.580422,-0.285918,16616500,1338870,60209.3,1.64703,0.0783783,0,0.00113661,1,1,1,1,-1.021277,1,2306716,0.02610174,-0.02496513,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,24,11,73,0.00337,0.00337,0,0,0,0,10,10,0,0,0,48034800,0,266616,1.64703,0,0,0.00330529,1,0,1,1,NA,1,2306716,0.1155825,-0.1122772,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,24,12,87,0.00488,0.00488,0,0,0,0,10,10,0,0,0,53034500,0,426264,1.64703,0,0,0.00383196,1,0,1,1,NA,1,2306716,0.1847926,-0.1809606,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,24,13,107,0.00904,0.00904,0,0,0,0,10,10,0,0,0,9001010,0,134017,1.64703,0,0,0.00675828,1,0,1,1,NA,1,2306716,0.05809861,-0.05134033,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,24,14,130,0.01497,0.01497,0,0,0,0,10,10,0,0,0,5496460,0,135521,1.64703,0,0,0.102709,1,0,1,1,NA,1,2306716,0.05875062,0.04395838,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,19,0,800,870,3.15329,3.15329,2306720,0,2.10714,-4.23957,0,24,15,167,0.02774,0.02774,0,0,0,0,10,10,0,0,0,6921690,0,316242,1.64703,0,0,0.176764,1,0,1,1,NA,1,2306716,0.1370962,0.03966781,"1982-93","Y1991"
"Saithe","Q4",1981,14,"Other",4,1,19,0,400,445,0.503205,0.503205,2353090,0.383445,1.175,-1.12316,0,0,0,-1,-1,-1,0,0,0,0,7,7,0.918532,0.326337,0.592195,-1,767902,767902,0.767902,0.101077,0,0.918532,1,1,1,1,1.862681,1,2353093,0.3263373,0.5921947,"1977-81","Y1981"
"Saithe","Q4",1981,14,"Haddock",4,1,19,0,400,445,0.503205,0.503205,2353090,0.109544,1.175,-1.12316,0,18,9,120,0.0165,0.0165,0,0,0,0,7,7,0.0185632,0.0932296,-0.0746664,6882340,219378,219378,1.93185,0.0388681,0,0.0185632,1,1,1,1,-0.378729,1,2353093,0.09322963,-0.07466643,"1977-81","Y1981"
"Saithe","Q4",1981,14,"Nor. pout",4,1,19,0,400,445,0.503205,0.503205,2353090,0.682006,1.175,-1.12316,0,24,8,85,0.00375,0.00375,0,0,0,0,7,7,0.0629048,0.580433,-0.517528,55455600,1365810,342513,1.64703,0.111968,0,0.0432161,1,1,1,1,-1.546632,1,2353093,0.1455586,-0.1023425,"1977-81","Y1981"
"Saithe","Q4",1981,14,"Nor. pout",4,1,19,0,400,445,0.503205,0.503205,2353090,0,1.175,-1.12316,0,24,9,109,0.00992,0.00992,0,0,0,0,7,7,0,0,0,62631200,0,1023300,1.64703,0,0,0.0196888,1,0,1,1,NA,1,2353093,0.4348744,-0.4151856,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Other",4,1,19,0,500,563,0.958,0.958,2474570,1.33042,5.21427,-3.91829,0,0,0,-1,-1,-1,0,0,0,0,20,20,0.332146,0.25515,0.0769956,-1,631386,631386,0.631386,0.0305826,0,0.332146,1,1,1,1,0.4402797,1,2474567,0.2551501,0.0769959,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Haddock",4,1,19,0,500,563,0.958,0.958,2474570,0.488204,5.21427,-3.91829,0,18,8,87,0.00644,0.00644,0,0,0,0,20,20,0.02108,0.0936284,-0.0725484,989586,231690,12311.5,1.93185,0.013656,0,0.00681628,1,1,1,1,-0.6208206,1,2474567,0.004975214,0.001841066,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Haddock",4,1,19,0,500,563,0.958,0.958,2474570,0,5.21427,-3.91829,0,18,9,120,0.0165,0.0165,0,0,0,0,20,20,0,0,0,6882340,0,219378,1.93185,0,0,0.0142637,1,0,1,1,NA,1,2474567,0.08865309,-0.07438939,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Herring",4,1,19,0,500,563,0.958,0.958,2474570,0.0599972,5.21427,-3.91829,0,21,9,110,0.0121,0.0121,0,0,0,0,20,20,0.0120676,0.0115063,0.000561241,8826950,28473.2,28473.2,0.266588,0.00183029,0,0.0120676,1,1,1,1,0.01311866,1,2474567,0.01150634,0.0005612636,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,19,0,500,563,0.958,0.958,2474570,3.33565,5.21427,-3.91829,0,24,7,58,0.0015,0.0015,0,0,0,0,20,20,0.634707,0.639715,-0.00500847,3521200,1583020,8699.27,1.64703,0.0370887,0,0.00100982,1,1,1,1,-0.02600664,1,2474567,0.003515472,-0.002505652,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,19,0,500,563,0.958,0.958,2474570,0,5.21427,-3.91829,0,24,8,85,0.00375,0.00375,0,0,0,0,20,20,0,0,0,55455600,0,342513,1.64703,0,0,0.289894,1,0,1,1,NA,1,2474567,0.1384133,0.1514807,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,19,0,500,563,0.958,0.958,2474570,0,5.21427,-3.91829,0,24,9,109,0.00992,0.00992,0,0,0,0,20,20,0,0,0,62631200,0,1023300,1.64703,0,0,0.257432,1,0,1,1,NA,1,2474567,0.4135269,-0.1560949,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,19,0,500,563,0.958,0.958,2474570,0,5.21427,-3.91829,0,24,10,167,0.03,0.03,0,0,0,0,20,20,0,0,0,4219840,0,208506,1.64703,0,0,0.0863711,1,0,1,1,NA,1,2474567,0.08425959,0.002111509,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Other",4,1,19,0,700,781,2.34675,2.34675,2312650,1.34254,6.45713,-5.08821,0,0,0,-1,-1,-1,0,0,0,0,24,24,0.323922,0.207916,0.116006,-1,480838,480838,0.480838,0.0220845,0,0.323922,1,1,1,1,0.7806146,1,2312654,0.2079161,0.1160059,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Haddock",4,1,19,0,700,781,2.34675,2.34675,2312650,0.612522,6.45713,-5.08821,0,18,9,120,0.0165,0.0165,0,0,0,0,24,24,0.0106889,0.0948599,-0.084171,6882340,219378,219378,1.93185,0.011514,0,0.0106889,1,1,1,1,-0.7844213,1,2312654,0.09485984,-0.08417094,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Herring",4,1,19,0,700,781,2.34675,2.34675,2312650,0.0821425,6.45713,-5.08821,0,21,8,77,0.00507,0.00507,0,0,0,0,24,24,0.00650124,0.0127212,-0.00621997,700319,29419.8,946.552,0.266588,0.00168421,0,0.0032143,1,1,1,1,-0.1515619,1,2312654,0.0004092925,0.002805007,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Herring",4,1,19,0,700,781,2.34675,2.34675,2312650,0,6.45713,-5.08821,0,21,9,110,0.0121,0.0121,0,0,0,0,24,24,0,0,0,8826950,0,28473.2,0.266588,0,0,0.00328694,1,0,1,1,NA,1,2312654,0.01231192,-0.009024975,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Nor. pout",4,1,19,0,700,781,2.34675,2.34675,2312650,4.41992,6.45713,-5.08821,0,24,7,58,0.0015,0.0015,0,0,0,0,24,24,0.658888,0.684503,-0.0256151,3521200,1583020,8699.27,1.64703,0.02896,0,0.00292229,1,1,1,1,-0.1505209,1,2312654,0.003761596,-0.0008393059,"1977-81","Y1981"
