"year","species","species.n","age","quarter","sub_area","WSEA","N"
1989,"FUL",1,1,1,1,5,1497000
1989,"FUL",1,2,1,1,-1,0
1989,"FUL",1,3,1,1,-1,0
1989,"FUL",1,4,1,1,-1,0
1989,"FUL",1,5,1,1,-1,0
1989,"FUL",1,6,1,1,-1,0
1989,"FUL",1,7,1,1,-1,0
1989,"FUL",1,8,1,1,-1,0
1989,"FUL",1,9,1,1,-1,0
1989,"FUL",1,10,1,1,-1,0
1989,"FUL",1,0,2,1,-1,0
1989,"FUL",1,1,2,1,5,1965000
1989,"FUL",1,2,2,1,-1,0
1989,"FUL",1,3,2,1,-1,0
1989,"FUL",1,4,2,1,-1,0
1989,"FUL",1,5,2,1,-1,0
1989,"FUL",1,6,2,1,-1,0
1989,"FUL",1,7,2,1,-1,0
1989,"FUL",1,8,2,1,-1,0
1989,"FUL",1,9,2,1,-1,0
1989,"FUL",1,10,2,1,-1,0
1989,"FUL",1,0,3,1,-1,0
1989,"FUL",1,1,3,1,5,2453000
1989,"FUL",1,2,3,1,-1,0
1989,"FUL",1,3,3,1,-1,0
1989,"FUL",1,4,3,1,-1,0
1989,"FUL",1,5,3,1,-1,0
1989,"FUL",1,6,3,1,-1,0
1989,"FUL",1,7,3,1,-1,0
1989,"FUL",1,8,3,1,-1,0
1989,"FUL",1,9,3,1,-1,0
1989,"FUL",1,10,3,1,-1,0
1989,"FUL",1,0,4,1,-1,0
1989,"FUL",1,1,4,1,5,2283000
1989,"FUL",1,2,4,1,-1,0
1989,"FUL",1,3,4,1,-1,0
1989,"FUL",1,4,4,1,-1,0
1989,"FUL",1,5,4,1,-1,0
1989,"FUL",1,6,4,1,-1,0
1989,"FUL",1,7,4,1,-1,0
1989,"FUL",1,8,4,1,-1,0
1989,"FUL",1,9,4,1,-1,0
1989,"FUL",1,10,4,1,-1,0
1990,"FUL",1,0,1,1,-1,0
1990,"FUL",1,1,1,1,5,1473000
1990,"FUL",1,2,1,1,-1,0
1990,"FUL",1,3,1,1,-1,0
1990,"FUL",1,4,1,1,-1,0
1990,"FUL",1,5,1,1,-1,0
1990,"FUL",1,6,1,1,-1,0
1990,"FUL",1,7,1,1,-1,0
1990,"FUL",1,8,1,1,-1,0
1990,"FUL",1,9,1,1,-1,0
1990,"FUL",1,10,1,1,-1,0
1990,"FUL",1,0,2,1,-1,0
1990,"FUL",1,1,2,1,5,1936000
1990,"FUL",1,2,2,1,-1,0
1990,"FUL",1,3,2,1,-1,0
1990,"FUL",1,4,2,1,-1,0
1990,"FUL",1,5,2,1,-1,0
1990,"FUL",1,6,2,1,-1,0
1990,"FUL",1,7,2,1,-1,0
1990,"FUL",1,8,2,1,-1,0
1990,"FUL",1,9,2,1,-1,0
1990,"FUL",1,10,2,1,-1,0
1990,"FUL",1,0,3,1,-1,0
1990,"FUL",1,1,3,1,5,2413000
1990,"FUL",1,2,3,1,-1,0
1990,"FUL",1,3,3,1,-1,0
1990,"FUL",1,4,3,1,-1,0
1990,"FUL",1,5,3,1,-1,0
1990,"FUL",1,6,3,1,-1,0
1990,"FUL",1,7,3,1,-1,0
1990,"FUL",1,8,3,1,-1,0
1990,"FUL",1,9,3,1,-1,0
1990,"FUL",1,10,3,1,-1,0
1990,"FUL",1,0,4,1,-1,0
1990,"FUL",1,1,4,1,5,2239000
1990,"FUL",1,2,4,1,-1,0
1990,"FUL",1,3,4,1,-1,0
1990,"FUL",1,4,4,1,-1,0
1990,"FUL",1,5,4,1,-1,0
1990,"FUL",1,6,4,1,-1,0
1990,"FUL",1,7,4,1,-1,0
1990,"FUL",1,8,4,1,-1,0
1990,"FUL",1,9,4,1,-1,0
1990,"FUL",1,10,4,1,-1,0
1991,"FUL",1,0,1,1,-1,0
1991,"FUL",1,1,1,1,5,1440000
1991,"FUL",1,2,1,1,-1,0
1991,"FUL",1,3,1,1,-1,0
1991,"FUL",1,4,1,1,-1,0
1991,"FUL",1,5,1,1,-1,0
1991,"FUL",1,6,1,1,-1,0
1991,"FUL",1,7,1,1,-1,0
1991,"FUL",1,8,1,1,-1,0
1991,"FUL",1,9,1,1,-1,0
1991,"FUL",1,10,1,1,-1,0
1991,"FUL",1,0,2,1,-1,0
1991,"FUL",1,1,2,1,5,1896000
1991,"FUL",1,2,2,1,-1,0
1991,"FUL",1,3,2,1,-1,0
1991,"FUL",1,4,2,1,-1,0
1991,"FUL",1,5,2,1,-1,0
1991,"FUL",1,6,2,1,-1,0
1991,"FUL",1,7,2,1,-1,0
1991,"FUL",1,8,2,1,-1,0
1991,"FUL",1,9,2,1,-1,0
1991,"FUL",1,10,2,1,-1,0
1991,"FUL",1,0,3,1,-1,0
1991,"FUL",1,1,3,1,5,2358000
1991,"FUL",1,2,3,1,-1,0
1991,"FUL",1,3,3,1,-1,0
1991,"FUL",1,4,3,1,-1,0
1991,"FUL",1,5,3,1,-1,0
1991,"FUL",1,6,3,1,-1,0
1991,"FUL",1,7,3,1,-1,0
1991,"FUL",1,8,3,1,-1,0
1991,"FUL",1,9,3,1,-1,0
1991,"FUL",1,10,3,1,-1,0
1991,"FUL",1,0,4,1,-1,0
1991,"FUL",1,1,4,1,5,2179000
1991,"FUL",1,2,4,1,-1,0
1991,"FUL",1,3,4,1,-1,0
1991,"FUL",1,4,4,1,-1,0
1991,"FUL",1,5,4,1,-1,0
1991,"FUL",1,6,4,1,-1,0
1991,"FUL",1,7,4,1,-1,0
1991,"FUL",1,8,4,1,-1,0
1991,"FUL",1,9,4,1,-1,0
1991,"FUL",1,10,4,1,-1,0
1992,"FUL",1,0,1,1,-1,0
1992,"FUL",1,1,1,1,5,1395000
1992,"FUL",1,2,1,1,-1,0
1992,"FUL",1,3,1,1,-1,0
1992,"FUL",1,4,1,1,-1,0
1992,"FUL",1,5,1,1,-1,0
1992,"FUL",1,6,1,1,-1,0
1992,"FUL",1,7,1,1,-1,0
1992,"FUL",1,8,1,1,-1,0
1992,"FUL",1,9,1,1,-1,0
1992,"FUL",1,10,1,1,-1,0
1992,"FUL",1,0,2,1,-1,0
1992,"FUL",1,1,2,1,5,1843000
1992,"FUL",1,2,2,1,-1,0
1992,"FUL",1,3,2,1,-1,0
1992,"FUL",1,4,2,1,-1,0
1992,"FUL",1,5,2,1,-1,0
1992,"FUL",1,6,2,1,-1,0
1992,"FUL",1,7,2,1,-1,0
1992,"FUL",1,8,2,1,-1,0
1992,"FUL",1,9,2,1,-1,0
1992,"FUL",1,10,2,1,-1,0
1992,"FUL",1,0,3,1,-1,0
1992,"FUL",1,1,3,1,5,2284000
1992,"FUL",1,2,3,1,-1,0
1992,"FUL",1,3,3,1,-1,0
1992,"FUL",1,4,3,1,-1,0
1992,"FUL",1,5,3,1,-1,0
1992,"FUL",1,6,3,1,-1,0
1992,"FUL",1,7,3,1,-1,0
1992,"FUL",1,8,3,1,-1,0
1992,"FUL",1,9,3,1,-1,0
1992,"FUL",1,10,3,1,-1,0
1992,"FUL",1,0,4,1,-1,0
1992,"FUL",1,1,4,1,5,2095000
1992,"FUL",1,2,4,1,-1,0
1992,"FUL",1,3,4,1,-1,0
1992,"FUL",1,4,4,1,-1,0
1992,"FUL",1,5,4,1,-1,0
1992,"FUL",1,6,4,1,-1,0
1992,"FUL",1,7,4,1,-1,0
1992,"FUL",1,8,4,1,-1,0
1992,"FUL",1,9,4,1,-1,0
1992,"FUL",1,10,4,1,-1,0
1993,"FUL",1,0,1,1,-1,0
1993,"FUL",1,1,1,1,5,1335000
1993,"FUL",1,2,1,1,-1,0
1993,"FUL",1,3,1,1,-1,0
1993,"FUL",1,4,1,1,-1,0
1993,"FUL",1,5,1,1,-1,0
1993,"FUL",1,6,1,1,-1,0
1993,"FUL",1,7,1,1,-1,0
1993,"FUL",1,8,1,1,-1,0
1993,"FUL",1,9,1,1,-1,0
1993,"FUL",1,10,1,1,-1,0
1993,"FUL",1,0,2,1,-1,0
1993,"FUL",1,1,2,1,5,1771000
1993,"FUL",1,2,2,1,-1,0
1993,"FUL",1,3,2,1,-1,0
1993,"FUL",1,4,2,1,-1,0
1993,"FUL",1,5,2,1,-1,0
1993,"FUL",1,6,2,1,-1,0
1993,"FUL",1,7,2,1,-1,0
1993,"FUL",1,8,2,1,-1,0
1993,"FUL",1,9,2,1,-1,0
1993,"FUL",1,10,2,1,-1,0
1993,"FUL",1,0,3,1,-1,0
1993,"FUL",1,1,3,1,5,2184000
1993,"FUL",1,2,3,1,-1,0
1993,"FUL",1,3,3,1,-1,0
1993,"FUL",1,4,3,1,-1,0
1993,"FUL",1,5,3,1,-1,0
1993,"FUL",1,6,3,1,-1,0
1993,"FUL",1,7,3,1,-1,0
1993,"FUL",1,8,3,1,-1,0
1993,"FUL",1,9,3,1,-1,0
1993,"FUL",1,10,3,1,-1,0
1993,"FUL",1,0,4,1,-1,0
1993,"FUL",1,1,4,1,5,1982000
1993,"FUL",1,2,4,1,-1,0
1993,"FUL",1,3,4,1,-1,0
1993,"FUL",1,4,4,1,-1,0
1993,"FUL",1,5,4,1,-1,0
1993,"FUL",1,6,4,1,-1,0
1993,"FUL",1,7,4,1,-1,0
1993,"FUL",1,8,4,1,-1,0
1993,"FUL",1,9,4,1,-1,0
1993,"FUL",1,10,4,1,-1,0
1994,"FUL",1,0,1,1,-1,0
1994,"FUL",1,1,1,1,5,1256000
1994,"FUL",1,2,1,1,-1,0
1994,"FUL",1,3,1,1,-1,0
1994,"FUL",1,4,1,1,-1,0
1994,"FUL",1,5,1,1,-1,0
1994,"FUL",1,6,1,1,-1,0
1994,"FUL",1,7,1,1,-1,0
1994,"FUL",1,8,1,1,-1,0
1994,"FUL",1,9,1,1,-1,0
1994,"FUL",1,10,1,1,-1,0
1994,"FUL",1,0,2,1,-1,0
1994,"FUL",1,1,2,1,5,1678000
1994,"FUL",1,2,2,1,-1,0
1994,"FUL",1,3,2,1,-1,0
1994,"FUL",1,4,2,1,-1,0
1994,"FUL",1,5,2,1,-1,0
1994,"FUL",1,6,2,1,-1,0
1994,"FUL",1,7,2,1,-1,0
1994,"FUL",1,8,2,1,-1,0
1994,"FUL",1,9,2,1,-1,0
1994,"FUL",1,10,2,1,-1,0
1994,"FUL",1,0,3,1,-1,0
1994,"FUL",1,1,3,1,5,2054000
1994,"FUL",1,2,3,1,-1,0
1994,"FUL",1,3,3,1,-1,0
1994,"FUL",1,4,3,1,-1,0
1994,"FUL",1,5,3,1,-1,0
1994,"FUL",1,6,3,1,-1,0
1994,"FUL",1,7,3,1,-1,0
1994,"FUL",1,8,3,1,-1,0
1994,"FUL",1,9,3,1,-1,0
1994,"FUL",1,10,3,1,-1,0
1994,"FUL",1,0,4,1,-1,0
1994,"FUL",1,1,4,1,5,1833000
1994,"FUL",1,2,4,1,-1,0
1994,"FUL",1,3,4,1,-1,0
1994,"FUL",1,4,4,1,-1,0
1994,"FUL",1,5,4,1,-1,0
1994,"FUL",1,6,4,1,-1,0
1994,"FUL",1,7,4,1,-1,0
1994,"FUL",1,8,4,1,-1,0
1994,"FUL",1,9,4,1,-1,0
1994,"FUL",1,10,4,1,-1,0
1995,"FUL",1,0,1,1,-1,0
1995,"FUL",1,1,1,1,5,1156000
1995,"FUL",1,2,1,1,-1,0
1995,"FUL",1,3,1,1,-1,0
1995,"FUL",1,4,1,1,-1,0
1995,"FUL",1,5,1,1,-1,0
1995,"FUL",1,6,1,1,-1,0
1995,"FUL",1,7,1,1,-1,0
1995,"FUL",1,8,1,1,-1,0
1995,"FUL",1,9,1,1,-1,0
1995,"FUL",1,10,1,1,-1,0
1995,"FUL",1,0,2,1,-1,0
1995,"FUL",1,1,2,1,5,1560000
1995,"FUL",1,2,2,1,-1,0
1995,"FUL",1,3,2,1,-1,0
1995,"FUL",1,4,2,1,-1,0
1995,"FUL",1,5,2,1,-1,0
1995,"FUL",1,6,2,1,-1,0
1995,"FUL",1,7,2,1,-1,0
1995,"FUL",1,8,2,1,-1,0
1995,"FUL",1,9,2,1,-1,0
1995,"FUL",1,10,2,1,-1,0
1995,"FUL",1,0,3,1,-1,0
1995,"FUL",1,1,3,1,5,1888000
1995,"FUL",1,2,3,1,-1,0
1995,"FUL",1,3,3,1,-1,0
1995,"FUL",1,4,3,1,-1,0
1995,"FUL",1,5,3,1,-1,0
1995,"FUL",1,6,3,1,-1,0
1995,"FUL",1,7,3,1,-1,0
1995,"FUL",1,8,3,1,-1,0
1995,"FUL",1,9,3,1,-1,0
1995,"FUL",1,10,3,1,-1,0
1995,"FUL",1,0,4,1,-1,0
1995,"FUL",1,1,4,1,5,1645000
1995,"FUL",1,2,4,1,-1,0
1995,"FUL",1,3,4,1,-1,0
1995,"FUL",1,4,4,1,-1,0
1995,"FUL",1,5,4,1,-1,0
1995,"FUL",1,6,4,1,-1,0
1995,"FUL",1,7,4,1,-1,0
1995,"FUL",1,8,4,1,-1,0
1995,"FUL",1,9,4,1,-1,0
1995,"FUL",1,10,4,1,-1,0
1996,"FUL",1,0,1,1,-1,0
1996,"FUL",1,1,1,1,5,1085000
1996,"FUL",1,2,1,1,-1,0
1996,"FUL",1,3,1,1,-1,0
1996,"FUL",1,4,1,1,-1,0
1996,"FUL",1,5,1,1,-1,0
1996,"FUL",1,6,1,1,-1,0
1996,"FUL",1,7,1,1,-1,0
1996,"FUL",1,8,1,1,-1,0
1996,"FUL",1,9,1,1,-1,0
1996,"FUL",1,10,1,1,-1,0
1996,"FUL",1,0,2,1,-1,0
1996,"FUL",1,1,2,1,5,1484000
1996,"FUL",1,2,2,1,-1,0
1996,"FUL",1,3,2,1,-1,0
1996,"FUL",1,4,2,1,-1,0
1996,"FUL",1,5,2,1,-1,0
1996,"FUL",1,6,2,1,-1,0
1996,"FUL",1,7,2,1,-1,0
1996,"FUL",1,8,2,1,-1,0
1996,"FUL",1,9,2,1,-1,0
1996,"FUL",1,10,2,1,-1,0
1996,"FUL",1,0,3,1,-1,0
1996,"FUL",1,1,3,1,5,1769000
1996,"FUL",1,2,3,1,-1,0
1996,"FUL",1,3,3,1,-1,0
1996,"FUL",1,4,3,1,-1,0
1996,"FUL",1,5,3,1,-1,0
1996,"FUL",1,6,3,1,-1,0
1996,"FUL",1,7,3,1,-1,0
1996,"FUL",1,8,3,1,-1,0
1996,"FUL",1,9,3,1,-1,0
1996,"FUL",1,10,3,1,-1,0
1996,"FUL",1,0,4,1,-1,0
1996,"FUL",1,1,4,1,5,1489000
1996,"FUL",1,2,4,1,-1,0
1996,"FUL",1,3,4,1,-1,0
1996,"FUL",1,4,4,1,-1,0
1996,"FUL",1,5,4,1,-1,0
1996,"FUL",1,6,4,1,-1,0
1996,"FUL",1,7,4,1,-1,0
1996,"FUL",1,8,4,1,-1,0
1996,"FUL",1,9,4,1,-1,0
1996,"FUL",1,10,4,1,-1,0
1997,"FUL",1,0,1,1,-1,0
1997,"FUL",1,1,1,1,5,1023000
1997,"FUL",1,2,1,1,-1,0
1997,"FUL",1,3,1,1,-1,0
1997,"FUL",1,4,1,1,-1,0
1997,"FUL",1,5,1,1,-1,0
1997,"FUL",1,6,1,1,-1,0
1997,"FUL",1,7,1,1,-1,0
1997,"FUL",1,8,1,1,-1,0
1997,"FUL",1,9,1,1,-1,0
1997,"FUL",1,10,1,1,-1,0
1997,"FUL",1,0,2,1,-1,0
1997,"FUL",1,1,2,1,5,1427000
1997,"FUL",1,2,2,1,-1,0
1997,"FUL",1,3,2,1,-1,0
1997,"FUL",1,4,2,1,-1,0
1997,"FUL",1,5,2,1,-1,0
1997,"FUL",1,6,2,1,-1,0
1997,"FUL",1,7,2,1,-1,0
1997,"FUL",1,8,2,1,-1,0
1997,"FUL",1,9,2,1,-1,0
1997,"FUL",1,10,2,1,-1,0
1997,"FUL",1,0,3,1,-1,0
1997,"FUL",1,1,3,1,5,1664000
1997,"FUL",1,2,3,1,-1,0
1997,"FUL",1,3,3,1,-1,0
1997,"FUL",1,4,3,1,-1,0
1997,"FUL",1,5,3,1,-1,0
1997,"FUL",1,6,3,1,-1,0
1997,"FUL",1,7,3,1,-1,0
1997,"FUL",1,8,3,1,-1,0
1997,"FUL",1,9,3,1,-1,0
1997,"FUL",1,10,3,1,-1,0
1997,"FUL",1,0,4,1,-1,0
1997,"FUL",1,1,4,1,5,1336000
1997,"FUL",1,2,4,1,-1,0
1997,"FUL",1,3,4,1,-1,0
1997,"FUL",1,4,4,1,-1,0
1997,"FUL",1,5,4,1,-1,0
1997,"FUL",1,6,4,1,-1,0
1997,"FUL",1,7,4,1,-1,0
1997,"FUL",1,8,4,1,-1,0
1997,"FUL",1,9,4,1,-1,0
1997,"FUL",1,10,4,1,-1,0
1998,"FUL",1,0,1,1,-1,0
1998,"FUL",1,1,1,1,5,972000
1998,"FUL",1,2,1,1,-1,0
1998,"FUL",1,3,1,1,-1,0
1998,"FUL",1,4,1,1,-1,0
1998,"FUL",1,5,1,1,-1,0
1998,"FUL",1,6,1,1,-1,0
1998,"FUL",1,7,1,1,-1,0
1998,"FUL",1,8,1,1,-1,0
1998,"FUL",1,9,1,1,-1,0
1998,"FUL",1,10,1,1,-1,0
1998,"FUL",1,0,2,1,-1,0
1998,"FUL",1,1,2,1,5,1355000
1998,"FUL",1,2,2,1,-1,0
1998,"FUL",1,3,2,1,-1,0
1998,"FUL",1,4,2,1,-1,0
1998,"FUL",1,5,2,1,-1,0
1998,"FUL",1,6,2,1,-1,0
1998,"FUL",1,7,2,1,-1,0
1998,"FUL",1,8,2,1,-1,0
1998,"FUL",1,9,2,1,-1,0
1998,"FUL",1,10,2,1,-1,0
1998,"FUL",1,0,3,1,-1,0
1998,"FUL",1,1,3,1,5,1581000
1998,"FUL",1,2,3,1,-1,0
1998,"FUL",1,3,3,1,-1,0
1998,"FUL",1,4,3,1,-1,0
1998,"FUL",1,5,3,1,-1,0
1998,"FUL",1,6,3,1,-1,0
1998,"FUL",1,7,3,1,-1,0
1998,"FUL",1,8,3,1,-1,0
1998,"FUL",1,9,3,1,-1,0
1998,"FUL",1,10,3,1,-1,0
1998,"FUL",1,0,4,1,-1,0
1998,"FUL",1,1,4,1,5,1269000
1998,"FUL",1,2,4,1,-1,0
1998,"FUL",1,3,4,1,-1,0
1998,"FUL",1,4,4,1,-1,0
1998,"FUL",1,5,4,1,-1,0
1998,"FUL",1,6,4,1,-1,0
1998,"FUL",1,7,4,1,-1,0
1998,"FUL",1,8,4,1,-1,0
1998,"FUL",1,9,4,1,-1,0
1998,"FUL",1,10,4,1,-1,0
1999,"FUL",1,0,1,1,-1,0
1999,"FUL",1,1,1,1,5,921000
1999,"FUL",1,2,1,1,-1,0
1999,"FUL",1,3,1,1,-1,0
1999,"FUL",1,4,1,1,-1,0
1999,"FUL",1,5,1,1,-1,0
1999,"FUL",1,6,1,1,-1,0
1999,"FUL",1,7,1,1,-1,0
1999,"FUL",1,8,1,1,-1,0
1999,"FUL",1,9,1,1,-1,0
1999,"FUL",1,10,1,1,-1,0
1999,"FUL",1,0,2,1,-1,0
1999,"FUL",1,1,2,1,5,1284000
1999,"FUL",1,2,2,1,-1,0
1999,"FUL",1,3,2,1,-1,0
1999,"FUL",1,4,2,1,-1,0
1999,"FUL",1,5,2,1,-1,0
1999,"FUL",1,6,2,1,-1,0
1999,"FUL",1,7,2,1,-1,0
1999,"FUL",1,8,2,1,-1,0
1999,"FUL",1,9,2,1,-1,0
1999,"FUL",1,10,2,1,-1,0
1999,"FUL",1,0,3,1,-1,0
1999,"FUL",1,1,3,1,5,1498000
1999,"FUL",1,2,3,1,-1,0
1999,"FUL",1,3,3,1,-1,0
1999,"FUL",1,4,3,1,-1,0
1999,"FUL",1,5,3,1,-1,0
1999,"FUL",1,6,3,1,-1,0
1999,"FUL",1,7,3,1,-1,0
1999,"FUL",1,8,3,1,-1,0
1999,"FUL",1,9,3,1,-1,0
1999,"FUL",1,10,3,1,-1,0
1999,"FUL",1,0,4,1,-1,0
1999,"FUL",1,1,4,1,5,1203000
1999,"FUL",1,2,4,1,-1,0
1999,"FUL",1,3,4,1,-1,0
1999,"FUL",1,4,4,1,-1,0
1999,"FUL",1,5,4,1,-1,0
1999,"FUL",1,6,4,1,-1,0
1999,"FUL",1,7,4,1,-1,0
1999,"FUL",1,8,4,1,-1,0
1999,"FUL",1,9,4,1,-1,0
1999,"FUL",1,10,4,1,-1,0
2000,"FUL",1,0,1,1,-1,0
2000,"FUL",1,1,1,1,5,871000
2000,"FUL",1,2,1,1,-1,0
2000,"FUL",1,3,1,1,-1,0
2000,"FUL",1,4,1,1,-1,0
2000,"FUL",1,5,1,1,-1,0
2000,"FUL",1,6,1,1,-1,0
2000,"FUL",1,7,1,1,-1,0
2000,"FUL",1,8,1,1,-1,0
2000,"FUL",1,9,1,1,-1,0
2000,"FUL",1,10,1,1,-1,0
2000,"FUL",1,0,2,1,-1,0
2000,"FUL",1,1,2,1,5,1214000
2000,"FUL",1,2,2,1,-1,0
2000,"FUL",1,3,2,1,-1,0
2000,"FUL",1,4,2,1,-1,0
2000,"FUL",1,5,2,1,-1,0
2000,"FUL",1,6,2,1,-1,0
2000,"FUL",1,7,2,1,-1,0
2000,"FUL",1,8,2,1,-1,0
2000,"FUL",1,9,2,1,-1,0
2000,"FUL",1,10,2,1,-1,0
2000,"FUL",1,0,3,1,-1,0
2000,"FUL",1,1,3,1,5,1416000
2000,"FUL",1,2,3,1,-1,0
2000,"FUL",1,3,3,1,-1,0
2000,"FUL",1,4,3,1,-1,0
2000,"FUL",1,5,3,1,-1,0
2000,"FUL",1,6,3,1,-1,0
2000,"FUL",1,7,3,1,-1,0
2000,"FUL",1,8,3,1,-1,0
2000,"FUL",1,9,3,1,-1,0
2000,"FUL",1,10,3,1,-1,0
2000,"FUL",1,0,4,1,-1,0
2000,"FUL",1,1,4,1,5,1137000
2000,"FUL",1,2,4,1,-1,0
2000,"FUL",1,3,4,1,-1,0
2000,"FUL",1,4,4,1,-1,0
2000,"FUL",1,5,4,1,-1,0
2000,"FUL",1,6,4,1,-1,0
2000,"FUL",1,7,4,1,-1,0
2000,"FUL",1,8,4,1,-1,0
2000,"FUL",1,9,4,1,-1,0
2000,"FUL",1,10,4,1,-1,0
2001,"FUL",1,0,1,1,-1,0
2001,"FUL",1,1,1,1,5,865000
2001,"FUL",1,2,1,1,-1,0
2001,"FUL",1,3,1,1,-1,0
2001,"FUL",1,4,1,1,-1,0
2001,"FUL",1,5,1,1,-1,0
2001,"FUL",1,6,1,1,-1,0
2001,"FUL",1,7,1,1,-1,0
2001,"FUL",1,8,1,1,-1,0
2001,"FUL",1,9,1,1,-1,0
2001,"FUL",1,10,1,1,-1,0
2001,"FUL",1,0,2,1,-1,0
2001,"FUL",1,1,2,1,5,1205000
2001,"FUL",1,2,2,1,-1,0
2001,"FUL",1,3,2,1,-1,0
2001,"FUL",1,4,2,1,-1,0
2001,"FUL",1,5,2,1,-1,0
2001,"FUL",1,6,2,1,-1,0
2001,"FUL",1,7,2,1,-1,0
2001,"FUL",1,8,2,1,-1,0
2001,"FUL",1,9,2,1,-1,0
2001,"FUL",1,10,2,1,-1,0
2001,"FUL",1,0,3,1,-1,0
2001,"FUL",1,1,3,1,5,1406000
2001,"FUL",1,2,3,1,-1,0
2001,"FUL",1,3,3,1,-1,0
2001,"FUL",1,4,3,1,-1,0
2001,"FUL",1,5,3,1,-1,0
2001,"FUL",1,6,3,1,-1,0
2001,"FUL",1,7,3,1,-1,0
2001,"FUL",1,8,3,1,-1,0
2001,"FUL",1,9,3,1,-1,0
2001,"FUL",1,10,3,1,-1,0
2001,"FUL",1,0,4,1,-1,0
2001,"FUL",1,1,4,1,5,1129000
2001,"FUL",1,2,4,1,-1,0
2001,"FUL",1,3,4,1,-1,0
2001,"FUL",1,4,4,1,-1,0
2001,"FUL",1,5,4,1,-1,0
2001,"FUL",1,6,4,1,-1,0
2001,"FUL",1,7,4,1,-1,0
2001,"FUL",1,8,4,1,-1,0
2001,"FUL",1,9,4,1,-1,0
2001,"FUL",1,10,4,1,-1,0
2002,"FUL",1,0,1,1,-1,0
2002,"FUL",1,1,1,1,5,858000
2002,"FUL",1,2,1,1,-1,0
2002,"FUL",1,3,1,1,-1,0
2002,"FUL",1,4,1,1,-1,0
2002,"FUL",1,5,1,1,-1,0
2002,"FUL",1,6,1,1,-1,0
2002,"FUL",1,7,1,1,-1,0
2002,"FUL",1,8,1,1,-1,0
2002,"FUL",1,9,1,1,-1,0
2002,"FUL",1,10,1,1,-1,0
2002,"FUL",1,0,2,1,-1,0
2002,"FUL",1,1,2,1,5,1197000
2002,"FUL",1,2,2,1,-1,0
2002,"FUL",1,3,2,1,-1,0
2002,"FUL",1,4,2,1,-1,0
2002,"FUL",1,5,2,1,-1,0
2002,"FUL",1,6,2,1,-1,0
2002,"FUL",1,7,2,1,-1,0
2002,"FUL",1,8,2,1,-1,0
2002,"FUL",1,9,2,1,-1,0
2002,"FUL",1,10,2,1,-1,0
2002,"FUL",1,0,3,1,-1,0
2002,"FUL",1,1,3,1,5,1396000
2002,"FUL",1,2,3,1,-1,0
2002,"FUL",1,3,3,1,-1,0
2002,"FUL",1,4,3,1,-1,0
2002,"FUL",1,5,3,1,-1,0
2002,"FUL",1,6,3,1,-1,0
2002,"FUL",1,7,3,1,-1,0
2002,"FUL",1,8,3,1,-1,0
2002,"FUL",1,9,3,1,-1,0
2002,"FUL",1,10,3,1,-1,0
2002,"FUL",1,0,4,1,-1,0
2002,"FUL",1,1,4,1,5,1121000
2002,"FUL",1,2,4,1,-1,0
2002,"FUL",1,3,4,1,-1,0
2002,"FUL",1,4,4,1,-1,0
2002,"FUL",1,5,4,1,-1,0
2002,"FUL",1,6,4,1,-1,0
2002,"FUL",1,7,4,1,-1,0
2002,"FUL",1,8,4,1,-1,0
2002,"FUL",1,9,4,1,-1,0
2002,"FUL",1,10,4,1,-1,0
2003,"FUL",1,0,1,1,-1,0
2003,"FUL",1,1,1,1,5,852000
2003,"FUL",1,2,1,1,-1,0
2003,"FUL",1,3,1,1,-1,0
2003,"FUL",1,4,1,1,-1,0
2003,"FUL",1,5,1,1,-1,0
2003,"FUL",1,6,1,1,-1,0
2003,"FUL",1,7,1,1,-1,0
2003,"FUL",1,8,1,1,-1,0
2003,"FUL",1,9,1,1,-1,0
2003,"FUL",1,10,1,1,-1,0
2003,"FUL",1,0,2,1,-1,0
2003,"FUL",1,1,2,1,5,1188000
2003,"FUL",1,2,2,1,-1,0
2003,"FUL",1,3,2,1,-1,0
2003,"FUL",1,4,2,1,-1,0
2003,"FUL",1,5,2,1,-1,0
2003,"FUL",1,6,2,1,-1,0
2003,"FUL",1,7,2,1,-1,0
2003,"FUL",1,8,2,1,-1,0
2003,"FUL",1,9,2,1,-1,0
2003,"FUL",1,10,2,1,-1,0
2003,"FUL",1,0,3,1,-1,0
2003,"FUL",1,1,3,1,5,1385000
2003,"FUL",1,2,3,1,-1,0
2003,"FUL",1,3,3,1,-1,0
2003,"FUL",1,4,3,1,-1,0
2003,"FUL",1,5,3,1,-1,0
2003,"FUL",1,6,3,1,-1,0
2003,"FUL",1,7,3,1,-1,0
2003,"FUL",1,8,3,1,-1,0
2003,"FUL",1,9,3,1,-1,0
2003,"FUL",1,10,3,1,-1,0
2003,"FUL",1,0,4,1,-1,0
2003,"FUL",1,1,4,1,5,1112000
2003,"FUL",1,2,4,1,-1,0
2003,"FUL",1,3,4,1,-1,0
2003,"FUL",1,4,4,1,-1,0
2003,"FUL",1,5,4,1,-1,0
2003,"FUL",1,6,4,1,-1,0
2003,"FUL",1,7,4,1,-1,0
2003,"FUL",1,8,4,1,-1,0
2003,"FUL",1,9,4,1,-1,0
2003,"FUL",1,10,4,1,-1,0
2004,"FUL",1,0,1,1,-1,0
2004,"FUL",1,1,1,1,5,814000
2004,"FUL",1,2,1,1,-1,0
