Species.n Year Quarter Age N west consum
13 1994 2 1 0 -1 0.183
13 1994 2 2 0 -1 0.355
13 1994 3 0 0 -1 0
13 1994 3 1 108720 0.165887 0.119
13 1994 3 2 344374 0.226162 0.334
13 1994 4 0 0 -1 0
13 1994 4 1 1.33189e+06 0.165821 0.191
13 1994 4 2 4.17994e+06 0.226078 0.337
13 1995 1 1 0 -1 0
13 1995 1 2 0 -1 0
13 1995 2 1 0 -1 0.183
13 1995 2 2 0 -1 0.355
13 1995 3 0 0 -1 0
13 1995 3 1 84480 0.13329 0.119
13 1995 3 2 257937 0.220987 0.334
13 1995 4 0 0 -1 0
13 1995 4 1 1.04226e+06 0.133194 0.191
13 1995 4 2 3.03193e+06 0.221121 0.337
13 1996 1 1 21094 0.143695 0
13 1996 1 2 44756 0.225498 0
13 1996 2 1 0 -1 0.183
13 1996 2 2 0 -1 0.355
13 1996 3 0 0 -1 0
13 1996 3 1 0 -1 0.119
13 1996 3 2 0 -1 0.334
13 1996 4 0 0 -1 0
13 1996 4 1 181473 0.143479 0.191
13 1996 4 2 366080 0.225439 0.337
13 1997 1 1 29269 0.141592 0
13 1997 1 2 34510 0.226411 0
13 1997 2 1 0 -1 0.183
13 1997 2 2 0 -1 0.355
13 1997 3 0 0 -1 0
13 1997 3 1 0 -1 0.119
13 1997 3 2 0 -1 0.334
13 1997 4 0 0 -1 0
13 1997 4 1 1.17602e+06 0.14108 0.191
13 1997 4 2 1.09098e+06 0.226405 0.337
13 1998 1 1 37847 0.136634 0
13 1998 1 2 20706 0.203002 0
13 1998 2 1 0 -1 0.183
13 1998 2 2 0 -1 0.355
13 1998 3 0 0 -1 0
13 1998 3 1 0 -1 0.119
13 1998 3 2 0 -1 0.334
13 1998 4 0 0 -1 0
13 1998 4 1 314133 0.136416 0.191
13 1998 4 2 140227 0.202946 0.337
13 1999 1 1 44694 0.147983 0
13 1999 1 2 15495 0.20739 0
13 1999 2 1 0 -1 0.183
13 1999 2 2 0 -1 0.355
13 1999 3 0 0 -1 0
13 1999 3 1 0 -1 0.119
13 1999 3 2 0 -1 0.334
13 1999 4 0 0 -1 0
13 1999 4 1 732475 0.14756 0.191
13 1999 4 2 194564 0.207302 0.337
13 2000 1 1 37706 0.164412 0
13 2000 1 2 14093 0.222622 0
13 2000 2 1 0 -1 0.183
13 2000 2 2 0 -1 0.355
13 2000 3 0 0 -1 0
13 2000 3 1 0 -1 0.119
13 2000 3 2 0 -1 0.334
13 2000 4 0 0 -1 0
13 2000 4 1 156426 0.16441 0.191
13 2000 4 2 52648 0.222405 0.337
13 2001 1 1 27230 0.119735 0
13 2001 1 2 16752 0.178654 0
13 2001 2 1 0 -1 0.183
13 2001 2 2 0 -1 0.355
13 2001 3 0 0 -1 0
13 2001 3 1 0 -1 0.119
13 2001 3 2 0 -1 0.334
13 2001 4 0 0 -1 0
13 2001 4 1 109546 0.119468 0.191
13 2001 4 2 61195 0.178533 0.337
13 2002 1 1 18555 0.143955 0
13 2002 1 2 18753 0.206705 0
13 2002 2 1 0 -1 0.183
13 2002 2 2 0 -1 0.355
13 2002 3 0 0 -1 0
13 2002 3 1 0 -1 0.119
13 2002 3 2 0 -1 0.334
13 2002 4 0 0 -1 0
13 2002 4 1 77603 0.143754 0.191
13 2002 4 2 75122 0.206432 0.337
13 2003 1 1 22041 0.150053 0
13 2003 1 2 17628 0.181126 0
13 2003 2 1 0 -1 0.183
13 2003 2 2 0 -1 0.355
13 2003 3 0 0 -1 0
13 2003 3 1 0 -1 0.119
13 2003 3 2 0 -1 0.334
13 2003 4 0 0 -1 0
13 2003 4 1 95133 0.149855 0.191
13 2003 4 2 72486 0.181067 0.337
13 2004 1 1 28662 0.136711 0
13 2004 1 2 15950 0.185691 0
13 2004 2 1 0 -1 0.183
13 2004 2 2 0 -1 0.355
13 2004 3 0 0 -1 0
13 2004 3 1 0 -1 0.119
13 2004 3 2 0 -1 0.334
13 2004 4 0 0 -1 0
13 2004 4 1 124921 0.136633 0.191
13 2004 4 2 66209 0.185669 0.337
13 2005 1 1 36681 0.156689 0
13 2005 1 2 15197 0.21819 0
13 2005 2 1 0 -1 0.183
13 2005 2 2 0 -1 0.355
13 2005 3 0 0 -1 0
13 2005 3 1 0 -1 0.119
13 2005 3 2 0 -1 0.334
13 2005 4 0 0 -1 0
13 2005 4 1 162575 0.156472 0.191
13 2005 4 2 64016 0.218168 0.337
13 2006 1 1 87700 0.126434 0
13 2006 1 2 17795 0.1995 0
13 2006 2 1 0 -1 0.183
13 2006 2 2 0 -1 0.355
13 2006 3 0 0 -1 0
13 2006 3 1 0 -1 0.119
13 2006 3 2 0 -1 0.334
13 2006 4 0 0 -1 0
13 2006 4 1 384675 0.126742 0.191
13 2006 4 2 78006 0.199523 0.337
13 2007 1 1 74331 0.127837 0
13 2007 1 2 21870 0.175516 0
13 2007 2 1 0 -1 0.183
13 2007 2 2 0 -1 0.355
13 2007 3 0 0 -1 0
13 2007 3 1 0 -1 0.119
13 2007 3 2 0 -1 0.334
13 2007 4 0 0 -1 0
13 2007 4 1 326665 0.127898 0.191
13 2007 4 2 98167 0.175503 0.337
13 2008 1 1 59808 0.156059 0
13 2008 1 2 27609 0.200318 0
13 2008 2 1 0 -1 0.183
13 2008 2 2 0 -1 0.355
13 2008 3 0 0 -1 0
13 2008 3 1 0 -1 0.119
13 2008 3 2 0 -1 0.334
13 2008 4 0 0 -1 0
13 2008 4 1 259728 0.156042 0.191
13 2008 4 2 121435 0.200338 0.337
13 2009 1 1 20464 0.170547 0
13 2009 1 2 54010 0.228105 0
13 2009 2 1 0 -1 0.183
13 2009 2 2 0 -1 0.355
13 2009 3 0 0 -1 0
13 2009 3 1 0 -1 0.119
13 2009 3 2 0 -1 0.334
13 2009 4 0 0 -1 0
13 2009 4 1 88020 0.170551 0.191
13 2009 4 2 235297 0.228122 0.337
13 2010 1 1 13500 0.170625 0
13 2010 1 2 48083 0.220273 0
13 2010 2 1 0 -1 0.183
13 2010 2 2 0 -1 0.355
13 2010 3 0 0 -1 0
13 2010 3 1 0 -1 0.119
13 2010 3 2 0 -1 0.334
13 2010 4 0 0 -1 0
13 2010 4 1 55352 0.170569 0.191
13 2010 4 2 201143 0.220331 0.337
13 2011 1 1 8086 0.171391 0
13 2011 1 2 40570 0.245196 0
13 2011 2 1 0 -1 0.183
13 2011 2 2 0 -1 0.355
13 2011 3 0 0 -1 0
13 2011 3 1 0 -1 0.119
13 2011 3 2 0 -1 0.334
13 2011 4 0 0 -1 0
13 2011 4 1 33348 0.171319 0.191
13 2011 4 2 170895 0.245221 0.337
13 2012 1 1 8036 0.155067 0
13 2012 1 2 32780 0.261498 0
13 2012 2 1 0 -1 0.183
13 2012 2 2 0 -1 0.355
13 2012 3 0 0 -1 0
13 2012 3 1 0 -1 0.119
13 2012 3 2 0 -1 0.334
13 2012 4 0 0 -1 0
13 2012 4 1 32381 0.154986 0.191
13 2012 4 2 135295 0.261526 0.337
13 2013 1 1 12554 0.158846 0
13 2013 1 2 25352 0.246629 0
13 2013 2 1 0 -1 0.183
13 2013 2 2 0 -1 0.355
13 2013 3 0 0 -1 0
13 2013 3 1 0 -1 0.119
13 2013 3 2 0 -1 0.334
13 2013 4 0 0 -1 0
13 2013 4 1 49828 0.158754 0.191
13 2013 4 2 103241 0.246638 0.337
14 1974 1 1 948175 0.033269 0
14 1974 1 2 446799 0.106409 0
14 1974 1 3 30434 0.234801 0
14 1974 2 1 920094 0.033161 0.183
14 1974 2 2 745240 0.127924 0.355
14 1974 2 3 286059 0.234598 0.471
14 1974 3 0 0 -1 0
14 1974 3 1 892929 0.033054 0.119
14 1974 3 2 714827 0.127845 0.334
14 1974 3 3 269034 0.234401 0.686
14 1974 4 0 0 -1 0
14 1974 4 1 866646 0.03295 0.191
14 1974 4 2 525057 0.118787 0.337
14 1974 4 3 126583 0.234208 0.503
14 1975 1 1 948175 0.033269 0
14 1975 1 2 446799 0.106409 0
14 1975 1 3 30434 0.234801 0
14 1975 2 1 920094 0.033161 0.183
14 1975 2 2 745240 0.127924 0.355
14 1975 2 3 286059 0.234598 0.471
14 1975 3 0 0 -1 0
14 1975 3 1 892929 0.033054 0.119
14 1975 3 2 714827 0.127845 0.334
14 1975 3 3 269034 0.234401 0.686
14 1975 4 0 0 -1 0
14 1975 4 1 866646 0.03295 0.191
14 1975 4 2 525057 0.118787 0.337
14 1975 4 3 126583 0.234208 0.503
14 1976 1 1 948175 0.033269 0
14 1976 1 2 446799 0.106409 0
14 1976 1 3 30434 0.234801 0
14 1976 2 1 920094 0.033161 0.183
14 1976 2 2 745240 0.127924 0.355
14 1976 2 3 286059 0.234598 0.471
14 1976 3 0 0 -1 0
14 1976 3 1 892929 0.033054 0.119
14 1976 3 2 714827 0.127845 0.334
14 1976 3 3 269034 0.234401 0.686
14 1976 4 0 0 -1 0
14 1976 4 1 866646 0.03295 0.191
14 1976 4 2 525057 0.118787 0.337
14 1976 4 3 126583 0.234208 0.503
14 1977 1 1 948175 0.033269 0
14 1977 1 2 446799 0.106409 0
14 1977 1 3 30434 0.234801 0
14 1977 2 1 920094 0.033161 0.183
14 1977 2 2 745240 0.127924 0.355
14 1977 2 3 286059 0.234598 0.471
14 1977 3 0 0 -1 0
14 1977 3 1 892929 0.033054 0.119
14 1977 3 2 714827 0.127845 0.334
14 1977 3 3 269034 0.234401 0.686
14 1977 4 0 0 -1 0
14 1977 4 1 866646 0.03295 0.191
14 1977 4 2 525057 0.118787 0.337
14 1977 4 3 126583 0.234208 0.503
14 1978 1 1 948175 0.033269 0
14 1978 1 2 446799 0.106409 0
14 1978 1 3 30434 0.234801 0
14 1978 2 1 920094 0.033161 0.183
14 1978 2 2 745240 0.127924 0.355
14 1978 2 3 286059 0.234598 0.471
14 1978 3 0 0 -1 0
14 1978 3 1 892929 0.033054 0.119
14 1978 3 2 714827 0.127845 0.334
14 1978 3 3 269034 0.234401 0.686
14 1978 4 0 0 -1 0
14 1978 4 1 866646 0.03295 0.191
14 1978 4 2 525057 0.118787 0.337
14 1978 4 3 126583 0.234208 0.503
14 1979 1 1 948175 0.033269 0
14 1979 1 2 446799 0.106409 0
14 1979 1 3 30434 0.234801 0
14 1979 2 1 920094 0.033161 0.183
14 1979 2 2 745240 0.127924 0.355
14 1979 2 3 286059 0.234598 0.471
14 1979 3 0 0 -1 0
14 1979 3 1 892929 0.033054 0.119
14 1979 3 2 714827 0.127845 0.334
14 1979 3 3 269034 0.234401 0.686
14 1979 4 0 0 -1 0
14 1979 4 1 866646 0.03295 0.191
14 1979 4 2 525057 0.118787 0.337
14 1979 4 3 126583 0.234208 0.503
14 1980 1 1 948175 0.033269 0
14 1980 1 2 446799 0.106409 0
14 1980 1 3 30434 0.234801 0
14 1980 2 1 920094 0.033161 0.183
14 1980 2 2 745240 0.127924 0.355
14 1980 2 3 286059 0.234598 0.471
14 1980 3 0 0 -1 0
14 1980 3 1 892929 0.033054 0.119
14 1980 3 2 714827 0.127845 0.334
14 1980 3 3 269034 0.234401 0.686
14 1980 4 0 0 -1 0
14 1980 4 1 866646 0.03295 0.191
14 1980 4 2 525057 0.118787 0.337
14 1980 4 3 126583 0.234208 0.503
14 1981 1 1 948175 0.033269 0
14 1981 1 2 446799 0.106409 0
14 1981 1 3 30434 0.234801 0
14 1981 2 1 920094 0.033161 0.183
14 1981 2 2 745240 0.127924 0.355
14 1981 2 3 286059 0.234598 0.471
14 1981 3 0 0 -1 0
14 1981 3 1 892929 0.033054 0.119
14 1981 3 2 714827 0.127845 0.334
14 1981 3 3 269034 0.234401 0.686
14 1981 4 0 0 -1 0
14 1981 4 1 866646 0.03295 0.191
14 1981 4 2 525057 0.118787 0.337
14 1981 4 3 126583 0.234208 0.503
14 1982 1 1 948175 0.033269 0
14 1982 1 2 446799 0.106409 0
14 1982 1 3 30434 0.234801 0
14 1982 2 1 920094 0.033161 0.183
14 1982 2 2 745240 0.127924 0.355
14 1982 2 3 286059 0.234598 0.471
14 1982 3 0 0 -1 0
14 1982 3 1 892929 0.033054 0.119
14 1982 3 2 714827 0.127845 0.334
14 1982 3 3 269034 0.234401 0.686
14 1982 4 0 0 -1 0
14 1982 4 1 866646 0.03295 0.191
14 1982 4 2 525057 0.118787 0.337
14 1982 4 3 126583 0.234208 0.503
14 1983 1 1 948175 0.033269 0
14 1983 1 2 446799 0.106409 0
14 1983 1 3 30434 0.234801 0
14 1983 2 1 920094 0.033161 0.183
14 1983 2 2 745240 0.127924 0.355
14 1983 2 3 286059 0.234598 0.471
14 1983 3 0 0 -1 0
14 1983 3 1 892929 0.033054 0.119
14 1983 3 2 714827 0.127845 0.334
14 1983 3 3 269034 0.234401 0.686
14 1983 4 0 0 -1 0
14 1983 4 1 866646 0.03295 0.191
14 1983 4 2 525057 0.118787 0.337
14 1983 4 3 126583 0.234208 0.503
14 1984 1 1 948175 0.033269 0
14 1984 1 2 446799 0.106409 0
14 1984 1 3 30434 0.234801 0
14 1984 2 1 920094 0.033161 0.183
14 1984 2 2 745240 0.127924 0.355
14 1984 2 3 286059 0.234598 0.471
14 1984 3 0 0 -1 0
14 1984 3 1 892929 0.033054 0.119
14 1984 3 2 714827 0.127845 0.334
14 1984 3 3 269034 0.234401 0.686
14 1984 4 0 0 -1 0
14 1984 4 1 866646 0.03295 0.191
14 1984 4 2 525057 0.118787 0.337
14 1984 4 3 126583 0.234208 0.503
14 1985 1 1 948175 0.033269 0
14 1985 1 2 446799 0.106409 0
14 1985 1 3 30434 0.234801 0
14 1985 2 1 920094 0.033161 0.183
14 1985 2 2 745240 0.127924 0.355
14 1985 2 3 286059 0.234598 0.471
14 1985 3 0 0 -1 0
14 1985 3 1 892929 0.033054 0.119
14 1985 3 2 714827 0.127845 0.334
14 1985 3 3 269034 0.234401 0.686
14 1985 4 0 0 -1 0
14 1985 4 1 866646 0.03295 0.191
14 1985 4 2 525057 0.118787 0.337
14 1985 4 3 126583 0.234208 0.503
14 1986 1 1 948175 0.033269 0
14 1986 1 2 446799 0.106409 0
14 1986 1 3 30434 0.234801 0
14 1986 2 1 920094 0.033161 0.183
14 1986 2 2 745240 0.127924 0.355
14 1986 2 3 286059 0.234598 0.471
14 1986 3 0 0 -1 0
14 1986 3 1 892929 0.033054 0.119
14 1986 3 2 714827 0.127845 0.334
14 1986 3 3 269034 0.234401 0.686
14 1986 4 0 0 -1 0
14 1986 4 1 866646 0.03295 0.191
14 1986 4 2 525057 0.118787 0.337
14 1986 4 3 126583 0.234208 0.503
14 1987 1 1 948175 0.033269 0
14 1987 1 2 446799 0.106409 0
14 1987 1 3 30434 0.234801 0
14 1987 2 1 920094 0.033161 0.183
14 1987 2 2 745240 0.127924 0.355
14 1987 2 3 286059 0.234598 0.471
14 1987 3 0 0 -1 0
14 1987 3 1 892929 0.033054 0.119
14 1987 3 2 714827 0.127845 0.334
14 1987 3 3 269034 0.234401 0.686
14 1987 4 0 0 -1 0
14 1987 4 1 866646 0.03295 0.191
14 1987 4 2 525057 0.118787 0.337
14 1987 4 3 126583 0.234208 0.503
14 1988 1 1 948175 0.033269 0
14 1988 1 2 446799 0.106409 0
14 1988 1 3 30434 0.234801 0
14 1988 2 1 920094 0.033161 0.183
14 1988 2 2 745240 0.127924 0.355
14 1988 2 3 286059 0.234598 0.471
14 1988 3 0 0 -1 0
14 1988 3 1 892929 0.033054 0.119
14 1988 3 2 714827 0.127845 0.334
14 1988 3 3 269034 0.234401 0.686
14 1988 4 0 0 -1 0
14 1988 4 1 866646 0.03295 0.191
14 1988 4 2 525057 0.118787 0.337
14 1988 4 3 126583 0.234208 0.503
14 1989 1 1 948175 0.033269 0
14 1989 1 2 446799 0.106409 0
14 1989 1 3 30434 0.234801 0
14 1989 2 1 920094 0.033161 0.183
14 1989 2 2 745240 0.127924 0.355
14 1989 2 3 286059 0.234598 0.471
14 1989 3 0 0 -1 0
14 1989 3 1 892929 0.033054 0.119
14 1989 3 2 714827 0.127845 0.334
14 1989 3 3 269034 0.234401 0.686
14 1989 4 0 0 -1 0
14 1989 4 1 866646 0.03295 0.191
14 1989 4 2 525057 0.118787 0.337
14 1989 4 3 126583 0.234208 0.503
14 1990 1 1 948175 0.033269 0
14 1990 1 2 446799 0.106409 0
14 1990 1 3 30434 0.234801 0
14 1990 2 1 920094 0.033161 0.183
14 1990 2 2 745240 0.127924 0.355
14 1990 2 3 286059 0.234598 0.471
14 1990 3 0 0 -1 0
14 1990 3 1 892929 0.033054 0.119
14 1990 3 2 714827 0.127845 0.334
14 1990 3 3 269034 0.234401 0.686
14 1990 4 0 0 -1 0
14 1990 4 1 866646 0.03295 0.191
14 1990 4 2 525057 0.118787 0.337
14 1990 4 3 126583 0.234208 0.503
14 1991 1 1 948175 0.033269 0
14 1991 1 2 446799 0.106409 0
14 1991 1 3 30434 0.234801 0
14 1991 2 1 920094 0.033161 0.183
14 1991 2 2 745240 0.127924 0.355
14 1991 2 3 286059 0.234598 0.471
14 1991 3 0 0 -1 0
14 1991 3 1 892929 0.033054 0.119
14 1991 3 2 714827 0.127845 0.334
14 1991 3 3 269034 0.234401 0.686
14 1991 4 0 0 -1 0
14 1991 4 1 866646 0.03295 0.191
14 1991 4 2 525057 0.118787 0.337
14 1991 4 3 126583 0.234208 0.503
14 1992 1 1 948175 0.033269 0
14 1992 1 2 446799 0.106409 0
14 1992 1 3 30434 0.234801 0
14 1992 2 1 920094 0.033161 0.183
14 1992 2 2 745240 0.127924 0.355
14 1992 2 3 286059 0.234598 0.471
14 1992 3 0 0 -1 0
14 1992 3 1 892929 0.033054 0.119
14 1992 3 2 714827 0.127845 0.334
14 1992 3 3 269034 0.234401 0.686
14 1992 4 0 0 -1 0
14 1992 4 1 866646 0.03295 0.191
14 1992 4 2 525057 0.118787 0.337
14 1992 4 3 126583 0.234208 0.503
14 1993 1 1 948175 0.033269 0
14 1993 1 2 446799 0.106409 0
14 1993 1 3 30434 0.234801 0
14 1993 2 1 920094 0.033161 0.183
14 1993 2 2 745240 0.127924 0.355
14 1993 2 3 286059 0.234598 0.471
14 1993 3 0 0 -1 0
14 1993 3 1 892929 0.033054 0.119
14 1993 3 2 714827 0.127845 0.334
14 1993 3 3 269034 0.234401 0.686
14 1993 4 0 0 -1 0
14 1993 4 1 866646 0.03295 0.191
14 1993 4 2 525057 0.118787 0.337
14 1993 4 3 126583 0.234208 0.503
14 1994 1 1 948175 0.033269 0
14 1994 1 2 446799 0.106409 0
14 1994 1 3 30434 0.234801 0
14 1994 2 1 920094 0.033161 0.183
14 1994 2 2 745240 0.127924 0.355
14 1994 2 3 286059 0.234598 0.471
14 1994 3 0 0 -1 0
14 1994 3 1 892929 0.033054 0.119
14 1994 3 2 714827 0.127845 0.334
14 1994 3 3 269034 0.234401 0.686
14 1994 4 0 0 -1 0
14 1994 4 1 866646 0.03295 0.191
14 1994 4 2 525057 0.118787 0.337
14 1994 4 3 126583 0.234208 0.503
14 1995 1 1 948175 0.033269 0
14 1995 1 2 446799 0.106409 0
14 1995 1 3 30434 0.234801 0
14 1995 2 1 920094 0.033161 0.183
14 1995 2 2 745240 0.127924 0.355
14 1995 2 3 286059 0.234598 0.471
14 1995 3 0 0 -1 0
14 1995 3 1 892929 0.033054 0.119
14 1995 3 2 714827 0.127845 0.334
14 1995 3 3 269034 0.234401 0.686
14 1995 4 0 0 -1 0
14 1995 4 1 866646 0.03295 0.191
14 1995 4 2 525057 0.118787 0.337
14 1995 4 3 126583 0.234208 0.503
14 1996 1 1 948175 0.033269 0
14 1996 1 2 446799 0.106409 0
14 1996 1 3 30434 0.234801 0
14 1996 2 1 920094 0.033161 0.183
14 1996 2 2 745240 0.127924 0.355
14 1996 2 3 286059 0.234598 0.471
14 1996 3 0 0 -1 0
14 1996 3 1 892929 0.033054 0.119
14 1996 3 2 714827 0.127845 0.334
14 1996 3 3 269034 0.234401 0.686
14 1996 4 0 0 -1 0
14 1996 4 1 866646 0.03295 0.191
14 1996 4 2 525057 0.118787 0.337
14 1996 4 3 126583 0.234208 0.503
14 1997 1 1 948175 0.033269 0
14 1997 1 2 446799 0.106409 0
14 1997 1 3 30434 0.234801 0
14 1997 2 1 920094 0.033161 0.183
14 1997 2 2 745240 0.127924 0.355
14 1997 2 3 286059 0.234598 0.471
14 1997 3 0 0 -1 0
14 1997 3 1 892929 0.033054 0.119
14 1997 3 2 714827 0.127845 0.334
14 1997 3 3 269034 0.234401 0.686
14 1997 4 0 0 -1 0
14 1997 4 1 866646 0.03295 0.191
14 1997 4 2 525057 0.118787 0.337
14 1997 4 3 126583 0.234208 0.503
14 1998 1 1 948175 0.033269 0
14 1998 1 2 446799 0.106409 0
14 1998 1 3 30434 0.234801 0
14 1998 2 1 920094 0.033161 0.183
14 1998 2 2 745240 0.127924 0.355
14 1998 2 3 286059 0.234598 0.471
14 1998 3 0 0 -1 0
14 1998 3 1 892929 0.033054 0.119
14 1998 3 2 714827 0.127845 0.334
14 1998 3 3 269034 0.234401 0.686
14 1998 4 0 0 -1 0
14 1998 4 1 866646 0.03295 0.191
14 1998 4 2 525057 0.118787 0.337
14 1998 4 3 126583 0.234208 0.503
14 1999 1 1 948175 0.033269 0
14 1999 1 2 446799 0.106409 0
14 1999 1 3 30434 0.234801 0
14 1999 2 1 920094 0.033161 0.183
14 1999 2 2 745240 0.127924 0.355
14 1999 2 3 286059 0.234598 0.471
14 1999 3 0 0 -1 0
14 1999 3 1 892929 0.033054 0.119
14 1999 3 2 714827 0.127845 0.334
14 1999 3 3 269034 0.234401 0.686
14 1999 4 0 0 -1 0
14 1999 4 1 866646 0.03295 0.191
14 1999 4 2 525057 0.118787 0.337
14 1999 4 3 126583 0.234208 0.503
14 2000 1 1 948175 0.033269 0
14 2000 1 2 446799 0.106409 0
14 2000 1 3 30434 0.234801 0
14 2000 2 1 920094 0.033161 0.183
14 2000 2 2 745240 0.127924 0.355
14 2000 2 3 286059 0.234598 0.471
14 2000 3 0 0 -1 0
14 2000 3 1 892929 0.033054 0.119
14 2000 3 2 714827 0.127845 0.334
14 2000 3 3 269034 0.234401 0.686
14 2000 4 0 0 -1 0
14 2000 4 1 866646 0.03295 0.191
14 2000 4 2 525057 0.118787 0.337
14 2000 4 3 126583 0.234208 0.503
14 2001 1 1 948175 0.033269 0
14 2001 1 2 446799 0.106409 0
14 2001 1 3 30434 0.234801 0
14 2001 2 1 920094 0.033161 0.183
14 2001 2 2 745240 0.127924 0.355
14 2001 2 3 286059 0.234598 0.471
14 2001 3 0 0 -1 0
14 2001 3 1 892929 0.033054 0.119
14 2001 3 2 714827 0.127845 0.334
14 2001 3 3 269034 0.234401 0.686
14 2001 4 0 0 -1 0
14 2001 4 1 866646 0.03295 0.191
14 2001 4 2 525057 0.118787 0.337
14 2001 4 3 126583 0.234208 0.503
14 2002 1 1 948175 0.033269 0
14 2002 1 2 446799 0.106409 0
14 2002 1 3 30434 0.234801 0
14 2002 2 1 920094 0.033161 0.183
14 2002 2 2 745240 0.127924 0.355
14 2002 2 3 286059 0.234598 0.471
14 2002 3 0 0 -1 0
14 2002 3 1 892929 0.033054 0.119
14 2002 3 2 714827 0.127845 0.334
14 2002 3 3 269034 0.234401 0.686
14 2002 4 0 0 -1 0
14 2002 4 1 866646 0.03295 0.191
14 2002 4 2 525057 0.118787 0.337
14 2002 4 3 126583 0.234208 0.503
14 2003 1 1 948175 0.033269 0
14 2003 1 2 446799 0.106409 0
14 2003 1 3 30434 0.234801 0
14 2003 2 1 920094 0.033161 0.183
14 2003 2 2 745240 0.127924 0.355
14 2003 2 3 286059 0.234598 0.471
14 2003 3 0 0 -1 0
14 2003 3 1 892929 0.033054 0.119
14 2003 3 2 714827 0.127845 0.334
14 2003 3 3 269034 0.234401 0.686
14 2003 4 0 0 -1 0
14 2003 4 1 866646 0.03295 0.191
14 2003 4 2 525057 0.118787 0.337
14 2003 4 3 126583 0.234208 0.503
14 2004 1 1 948175 0.033269 0
14 2004 1 2 446799 0.106409 0
14 2004 1 3 30434 0.234801 0
14 2004 2 1 920094 0.033161 0.183
14 2004 2 2 745240 0.127924 0.355
14 2004 2 3 286059 0.234598 0.471
14 2004 3 0 0 -1 0
14 2004 3 1 892929 0.033054 0.119
14 2004 3 2 714827 0.127845 0.334
14 2004 3 3 269034 0.234401 0.686
14 2004 4 0 0 -1 0
14 2004 4 1 866646 0.03295 0.191
14 2004 4 2 525057 0.118787 0.337
14 2004 4 3 126583 0.234208 0.503
14 2005 1 1 948175 0.033269 0
14 2005 1 2 446799 0.106409 0
14 2005 1 3 30434 0.234801 0
14 2005 2 1 920094 0.033161 0.183
14 2005 2 2 745240 0.127924 0.355
14 2005 2 3 286059 0.234598 0.471
14 2005 3 0 0 -1 0
14 2005 3 1 892929 0.033054 0.119
14 2005 3 2 714827 0.127845 0.334
14 2005 3 3 269034 0.234401 0.686
14 2005 4 0 0 -1 0
14 2005 4 1 866646 0.03295 0.191
14 2005 4 2 525057 0.118787 0.337
14 2005 4 3 126583 0.234208 0.503
14 2006 1 1 948175 0.033269 0
14 2006 1 2 446799 0.106409 0
14 2006 1 3 30434 0.234801 0
14 2006 2 1 920094 0.033161 0.183
14 2006 2 2 745240 0.127924 0.355
14 2006 2 3 286059 0.234598 0.471
14 2006 3 0 0 -1 0
14 2006 3 1 892929 0.033054 0.119
14 2006 3 2 714827 0.127845 0.334
14 2006 3 3 269034 0.234401 0.686
14 2006 4 0 0 -1 0
14 2006 4 1 866646 0.03295 0.191
14 2006 4 2 525057 0.118787 0.337
14 2006 4 3 126583 0.234208 0.503
14 2007 1 1 948175 0.033269 0
14 2007 1 2 446799 0.106409 0
14 2007 1 3 30434 0.234801 0
14 2007 2 1 920094 0.033161 0.183
14 2007 2 2 745240 0.127924 0.355
14 2007 2 3 286059 0.234598 0.471
14 2007 3 0 0 -1 0
14 2007 3 1 892929 0.033054 0.119
14 2007 3 2 714827 0.127845 0.334
14 2007 3 3 269034 0.234401 0.686
14 2007 4 0 0 -1 0
14 2007 4 1 866646 0.03295 0.191
14 2007 4 2 525057 0.118787 0.337
14 2007 4 3 126583 0.234208 0.503
14 2008 1 1 948175 0.033269 0
14 2008 1 2 446799 0.106409 0
14 2008 1 3 30434 0.234801 0
14 2008 2 1 920094 0.033161 0.183
14 2008 2 2 745240 0.127924 0.355
14 2008 2 3 286059 0.234598 0.471
14 2008 3 0 0 -1 0
14 2008 3 1 892929 0.033054 0.119
14 2008 3 2 714827 0.127845 0.334
14 2008 3 3 269034 0.234401 0.686
14 2008 4 0 0 -1 0
14 2008 4 1 866646 0.03295 0.191
14 2008 4 2 525057 0.118787 0.337
14 2008 4 3 126583 0.234208 0.503
14 2009 1 1 948175 0.033269 0
14 2009 1 2 446799 0.106409 0
14 2009 1 3 30434 0.234801 0
14 2009 2 1 920094 0.033161 0.183
14 2009 2 2 745240 0.127924 0.355
14 2009 2 3 286059 0.234598 0.471
14 2009 3 0 0 -1 0
14 2009 3 1 892929 0.033054 0.119
14 2009 3 2 714827 0.127845 0.334
14 2009 3 3 269034 0.234401 0.686
14 2009 4 0 0 -1 0
14 2009 4 1 866646 0.03295 0.191
14 2009 4 2 525057 0.118787 0.337
14 2009 4 3 126583 0.234208 0.503
14 2010 1 1 948175 0.033269 0
14 2010 1 2 446799 0.106409 0
14 2010 1 3 30434 0.234801 0
14 2010 2 1 920094 0.033161 0.183
14 2010 2 2 745240 0.127924 0.355
14 2010 2 3 286059 0.234598 0.471
14 2010 3 0 0 -1 0
14 2010 3 1 892929 0.033054 0.119
14 2010 3 2 714827 0.127845 0.334
14 2010 3 3 269034 0.234401 0.686
14 2010 4 0 0 -1 0
14 2010 4 1 866646 0.03295 0.191
14 2010 4 2 525057 0.118787 0.337
14 2010 4 3 126583 0.234208 0.503
14 2011 1 1 948175 0.033269 0
