survey,year,species,sizebin,inpN,Blue_whiting,Capelin,Green_halibut,Haddock,Long_rough_dab,Mackerel,North_atl_cod,Norwegian_ssh,Polar_cod,Redfish,Saithe,allotherprey
BTS_fall_allbox_effic1,42,Norwegian_ssh,sizebin8,100,-999,6.754264075992081e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9993245735924008
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin2,100,-999,0.008573598539662554,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9914264014603374
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin3,100,-999,0.008573887346504992,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.991426112653495
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin4,100,-999,0.008620181890412333,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9913798181095876
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin5,100,-999,0.006050958796905561,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9939490412030945
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin6,100,-999,0.003087301575084904,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9969126984249151
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin7,100,-999,0.0012508241954749357,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.998749175804525
BTS_fall_allbox_effic1,43,Norwegian_ssh,sizebin8,100,-999,1.9189734060993529e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.99980810265939
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin2,100,-999,0.009004734178427789,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9909952658215722
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin3,100,-999,0.009028140897104922,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9909718591028951
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin4,100,-999,0.011391550767705679,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9886084492322943
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin5,100,-999,0.006262800790042095,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.993737199209958
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin6,100,-999,0.0044358198154658786,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9955641801845341
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin7,100,-999,0.0031923336554411487,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9968076663445589
BTS_fall_allbox_effic1,44,Norwegian_ssh,sizebin8,100,-999,0.0015960828454608814,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9984039171545391
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin2,100,-999,0.008582565706085479,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9914174342939145
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin3,100,-999,0.008583721022604017,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.991416278977396
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin4,100,-999,0.008807110592897818,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9911928894071022
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin5,100,-999,0.004147470556325313,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9958525294436746
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin6,100,-999,0.0020966521386886904,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9979033478613113
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin7,100,-999,0.0014537451715163911,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9985462548284836
BTS_fall_allbox_effic1,45,Norwegian_ssh,sizebin8,100,-999,7.67393643699888e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9992326063563001
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin2,100,-999,0.0029347513458755823,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9970652486541244
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin3,100,-999,0.0029454417129355453,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9970545582870645
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin4,100,-999,0.003695520539428236,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9963044794605718
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin5,100,-999,0.0018002106607437275,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9981997893392562
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin6,100,-999,5.948682517545457e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9994051317482454
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin7,100,-999,1.5618834526844635e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998438116547316
BTS_fall_allbox_effic1,46,Norwegian_ssh,sizebin8,100,-999,3.893799280279342e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999610620071973
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin2,100,-999,0.00876880700518503,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.991231192994815
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin3,100,-999,0.008773841246285217,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9912261587537148
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin4,100,-999,0.009007459729647015,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.990992540270353
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin5,100,-999,0.004709968682698771,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9952900313173012
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin6,100,-999,0.0017761569112345935,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9982238430887654
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin7,100,-999,6.440993061528402e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9993559006938472
BTS_fall_allbox_effic1,47,Norwegian_ssh,sizebin8,100,-999,1.4493703593060605e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998550629640693
BTS_fall_allbox_effic1,48,Norwegian_ssh,sizebin2,100,-999,0.002524892461003612,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9974751075389964
BTS_fall_allbox_effic1,48,Norwegian_ssh,sizebin3,100,-999,0.0025291611806633587,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9974708388193366
BTS_fall_allbox_effic1,48,Norwegian_ssh,sizebin4,100,-999,0.0026648113307448994,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9973351886692551
BTS_fall_allbox_effic1,48,Norwegian_ssh,sizebin5,100,-999,0.001643324472697548,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9983566755273025
BTS_fall_allbox_effic1,48,Norwegian_ssh,sizebin6,100,-999,3.4635069360038377e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9996536493063997
BTS_fall_allbox_effic1,48,Norwegian_ssh,sizebin7,100,-999,4.744742237495747e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.999952552577625
BTS_fall_allbox_effic1,49,Norwegian_ssh,sizebin3,100,-999,0.0010153162678966966,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9989846837321033
BTS_fall_allbox_effic1,49,Norwegian_ssh,sizebin4,100,-999,0.01046730405330846,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9895326959466916
BTS_fall_allbox_effic1,49,Norwegian_ssh,sizebin5,100,-999,0.007623978205215674,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9923760217947843
BTS_fall_allbox_effic1,49,Norwegian_ssh,sizebin6,100,-999,0.0023743618667129733,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.997625638133287
BTS_fall_allbox_effic1,49,Norwegian_ssh,sizebin7,100,-999,4.44068586126802e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9995559314138732
BTS_fall_allbox_effic1,50,Norwegian_ssh,sizebin2,100,-999,0.004413828775325883,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9955861712246741
BTS_fall_allbox_effic1,50,Norwegian_ssh,sizebin3,100,-999,0.004430559116600053,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9955694408833999
BTS_fall_allbox_effic1,50,Norwegian_ssh,sizebin4,100,-999,0.0046812698068281365,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9953187301931719
BTS_fall_allbox_effic1,50,Norwegian_ssh,sizebin5,100,-999,0.0031865110893974174,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9968134889106026
BTS_fall_allbox_effic1,50,Norwegian_ssh,sizebin6,100,-999,0.0014331224879663104,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9985668775120337
BTS_fall_allbox_effic1,50,Norwegian_ssh,sizebin7,100,-999,2.956247407290227e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.999704375259271
BTS_fall_allbox_effic1,51,Norwegian_ssh,sizebin3,100,-999,0.01053896724679785,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9894610327532022
BTS_fall_allbox_effic1,51,Norwegian_ssh,sizebin4,100,-999,0.010702951658583617,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9892970483414164
BTS_fall_allbox_effic1,51,Norwegian_ssh,sizebin5,100,-999,0.007592300673833437,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9924076993261666
BTS_fall_allbox_effic1,51,Norwegian_ssh,sizebin6,100,-999,0.0035723868627353652,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9964276131372647
BTS_fall_allbox_effic1,51,Norwegian_ssh,sizebin7,100,-999,8.733071829074824e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9991266928170925
BTS_fall_allbox_effic1,51,Norwegian_ssh,sizebin8,100,-999,1.1929543078261322e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998807045692174
BTS_fall_allbox_effic1,52,Norwegian_ssh,sizebin3,100,-999,0.0016684314109003374,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9983315685890997
BTS_fall_allbox_effic1,52,Norwegian_ssh,sizebin4,100,-999,0.0017228958292685268,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9982771041707315
BTS_fall_allbox_effic1,52,Norwegian_ssh,sizebin5,100,-999,0.0015415160960750931,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9984584839039249
BTS_fall_allbox_effic1,52,Norwegian_ssh,sizebin6,100,-999,2.5238450233296724e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.999747615497667
BTS_fall_allbox_effic1,52,Norwegian_ssh,sizebin7,100,-999,7.662011073680803e-6,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999923379889263
BTS_fall_allbox_effic1,53,Norwegian_ssh,sizebin3,100,-999,0.011165022369606632,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9888349776303934
BTS_fall_allbox_effic1,53,Norwegian_ssh,sizebin4,100,-999,0.011601960134593794,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9883980398654062
BTS_fall_allbox_effic1,53,Norwegian_ssh,sizebin5,100,-999,0.010822748006138036,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.989177251993862
BTS_fall_allbox_effic1,53,Norwegian_ssh,sizebin6,100,-999,0.006728626376750028,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.99327137362325
BTS_fall_allbox_effic1,53,Norwegian_ssh,sizebin7,100,-999,9.261892479742686e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9990738107520257
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin2,100,-999,0.013437498218808084,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9865625017811919
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin3,100,-999,0.013437498218808084,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9865625017811919
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin4,100,-999,0.012723525108661612,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9872764748913384
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin5,100,-999,0.011296568827075961,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.988703431172924
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin6,100,-999,0.01004131105149891,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9899586889485011
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin7,100,-999,0.006455133113260395,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9935448668867396
BTS_fall_allbox_effic1,54,Norwegian_ssh,sizebin8,100,-999,0.0014910719553974643,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9985089280446026
BTS_fall_allbox_effic1,55,Norwegian_ssh,sizebin4,100,-999,0.006692922625546645,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9933070773744533
BTS_fall_allbox_effic1,55,Norwegian_ssh,sizebin5,100,-999,0.0031420326168813094,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9968579673831187
BTS_fall_allbox_effic1,55,Norwegian_ssh,sizebin6,100,-999,0.00268624778371761,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9973137522162824
BTS_fall_allbox_effic1,55,Norwegian_ssh,sizebin7,100,-999,0.002477549670022326,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9975224503299777
BTS_fall_allbox_effic1,55,Norwegian_ssh,sizebin8,100,-999,0.0016323100929950649,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.998367689907005
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin2,100,-999,0.01327480301149177,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9867251969885082
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin3,100,-999,0.013346708795587664,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9866532912044124
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin4,100,-999,0.013338831912001631,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9866611680879984
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin5,100,-999,9.672330063118034e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9990327669936881
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin6,100,-999,0.001347251319810999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.998652748680189
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin7,100,-999,0.001691780954975684,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9983082190450243
BTS_fall_allbox_effic1,56,Norwegian_ssh,sizebin8,100,-999,0.0014474574536797284,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9985525425463203
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin2,100,-999,0.007543940311427967,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.992456059688572
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin3,100,-999,0.007691420925890591,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9923085790741094
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin4,100,-999,0.007861093334820924,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9921389066651791
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin5,100,-999,9.68979726246364e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9990310202737537
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin6,100,-999,3.417121212578386e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9996582878787421
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin7,100,-999,1.6775202760985444e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998322479723901
BTS_fall_allbox_effic1,57,Norwegian_ssh,sizebin8,100,-999,3.502365878169106e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999649763412183
BTS_fall_allbox_effic1,58,Norwegian_ssh,sizebin2,100,-999,0.0189706097068238,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9810293902931762
BTS_fall_allbox_effic1,58,Norwegian_ssh,sizebin3,100,-999,0.018996037837340468,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9810039621626595
BTS_fall_allbox_effic1,58,Norwegian_ssh,sizebin4,100,-999,0.019806541275037642,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9801934587249623
BTS_fall_allbox_effic1,58,Norwegian_ssh,sizebin5,100,-999,0.010132645379219613,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9898673546207803
BTS_fall_allbox_effic1,58,Norwegian_ssh,sizebin6,100,-999,3.3895797538303847e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9996610420246169
BTS_fall_allbox_effic1,58,Norwegian_ssh,sizebin7,100,-999,8.91173700159595e-6,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999910882629984
BTS_fall_allbox_effic1,59,Norwegian_ssh,sizebin2,100,-999,0.009165389643024189,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9908346103569758
BTS_fall_allbox_effic1,59,Norwegian_ssh,sizebin3,100,-999,0.009186010259812659,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9908139897401873
BTS_fall_allbox_effic1,59,Norwegian_ssh,sizebin4,100,-999,0.014260688511956937,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9857393114880431
BTS_fall_allbox_effic1,59,Norwegian_ssh,sizebin5,100,-999,0.010100624290710727,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9898993757092893
BTS_fall_allbox_effic1,59,Norwegian_ssh,sizebin6,100,-999,0.0017950722391348027,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9982049277608652
BTS_fall_allbox_effic1,59,Norwegian_ssh,sizebin7,100,-999,1.1898368083162649e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998810163191684
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin2,100,-999,0.012302363600179212,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9876976363998208
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin3,100,-999,0.012310350948343825,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9876896490516561
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin4,100,-999,0.01263244579720125,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9873675542027988
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin5,100,-999,0.008335050405873918,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9916649495941261
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin6,100,-999,0.003939601300223191,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9960603986997768
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin7,100,-999,9.850724917354408e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9990149275082646
BTS_fall_allbox_effic1,60,Norwegian_ssh,sizebin8,100,-999,1.2662039328711986e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998733796067129
BTS_fall_allbox_effic1,61,Norwegian_ssh,sizebin3,100,-999,0.00733601612133028,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9926639838786697
BTS_fall_allbox_effic1,61,Norwegian_ssh,sizebin4,100,-999,0.012164404819961113,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9878355951800389
BTS_fall_allbox_effic1,61,Norwegian_ssh,sizebin5,100,-999,0.005024975804493714,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9949750241955063
BTS_fall_allbox_effic1,61,Norwegian_ssh,sizebin6,100,-999,0.0015434972632264812,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9984565027367736
BTS_fall_allbox_effic1,61,Norwegian_ssh,sizebin7,100,-999,3.90644372767834e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9996093556272322
BTS_fall_allbox_effic1,61,Norwegian_ssh,sizebin8,100,-999,7.62488301602354e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999237511698398
BTS_fall_allbox_effic1,62,Norwegian_ssh,sizebin2,100,-999,0.015088645849382515,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9849113541506175
BTS_fall_allbox_effic1,62,Norwegian_ssh,sizebin3,100,-999,0.015110331926981132,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9848896680730189
BTS_fall_allbox_effic1,62,Norwegian_ssh,sizebin4,100,-999,0.015569480856995785,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9844305191430042
BTS_fall_allbox_effic1,62,Norwegian_ssh,sizebin5,100,-999,0.008331290760753613,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9916687092392464
BTS_fall_allbox_effic1,62,Norwegian_ssh,sizebin6,100,-999,0.0010478130938690181,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.998952186906131
BTS_fall_allbox_effic1,62,Norwegian_ssh,sizebin7,100,-999,5.6813435005350215e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999431865649947
BTS_fall_allbox_effic1,63,Norwegian_ssh,sizebin3,100,-999,0.009334719224780973,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.990665280775219
BTS_fall_allbox_effic1,63,Norwegian_ssh,sizebin4,100,-999,0.009454458053745644,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9905455419462543
BTS_fall_allbox_effic1,63,Norwegian_ssh,sizebin5,100,-999,0.007542665447715912,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9924573345522841
BTS_fall_allbox_effic1,63,Norwegian_ssh,sizebin6,100,-999,0.0010267990013013255,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9989732009986987
BTS_fall_allbox_effic1,63,Norwegian_ssh,sizebin7,100,-999,2.5354522039980727e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.99997464547796
BTS_fall_allbox_effic1,64,Norwegian_ssh,sizebin2,100,-999,0.013007517899281167,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9869924821007189
BTS_fall_allbox_effic1,64,Norwegian_ssh,sizebin3,100,-999,0.013025747798508354,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9869742522014916
BTS_fall_allbox_effic1,64,Norwegian_ssh,sizebin4,100,-999,0.013655134069261693,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9863448659307383
BTS_fall_allbox_effic1,64,Norwegian_ssh,sizebin5,100,-999,0.01250522134318185,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9874947786568181
BTS_fall_allbox_effic1,64,Norwegian_ssh,sizebin6,100,-999,0.004530525803777997,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.995469474196222
BTS_fall_allbox_effic1,64,Norwegian_ssh,sizebin7,100,-999,2.1013845449273358e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9997898615455073
BTS_fall_allbox_effic1,65,Norwegian_ssh,sizebin3,100,-999,0.0036044883767898887,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9963955116232102
BTS_fall_allbox_effic1,65,Norwegian_ssh,sizebin4,100,-999,0.0037107538205399964,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.99628924617946
BTS_fall_allbox_effic1,65,Norwegian_ssh,sizebin5,100,-999,0.0033368575809089663,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.996663142419091
BTS_fall_allbox_effic1,65,Norwegian_ssh,sizebin6,100,-999,0.0021454512546725457,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9978545487453274
BTS_fall_allbox_effic1,65,Norwegian_ssh,sizebin7,100,-999,3.311849439797763e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9996688150560202
BTS_fall_allbox_effic1,65,Norwegian_ssh,sizebin8,100,-999,1.388742126515371e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999861125787348
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin2,100,-999,0.008357512887052575,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9916424871129474
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin3,100,-999,0.008361349603945004,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.991638650396055
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin4,100,-999,0.009508716078031249,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9904912839219687
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin5,100,-999,0.007547505586162649,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9924524944138373
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin6,100,-999,0.007040953563095138,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9929590464369049
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin7,100,-999,0.0044486361550016475,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9955513638449983
BTS_fall_allbox_effic1,66,Norwegian_ssh,sizebin8,100,-999,8.242621410460398e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.999175737858954
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin2,100,-999,0.005438707329869602,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9945612926701304
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin3,100,-999,0.0054389612722798315,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9945610387277202
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin4,100,-999,0.005326862610104782,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9946731373898953
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin5,100,-999,0.0014217463890198495,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9985782536109802
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin6,100,-999,9.618718242531022e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9990381281757469
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin7,100,-999,8.019825238735774e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9991980174761265
BTS_fall_allbox_effic1,67,Norwegian_ssh,sizebin8,100,-999,3.8926395658905075e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.999610736043411
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin2,100,-999,0.005560975802294266,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9944390241977057
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin3,100,-999,0.005728231256530314,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9942717687434697
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin4,100,-999,0.009006809927258459,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9909931900727416
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin5,100,-999,0.0015383568136127321,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9984616431863873
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin6,100,-999,5.327127325434631e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9994672872674565
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin7,100,-999,1.9715758012155325e-4,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9998028424198785
BTS_fall_allbox_effic1,68,Norwegian_ssh,sizebin8,100,-999,2.2140802830940906e-5,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9999778591971691
BTS_fall_allbox_effic1,69,Norwegian_ssh,sizebin2,100,-999,0.01016892375097692,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9898310762490231
BTS_fall_allbox_effic1,69,Norwegian_ssh,sizebin3,100,-999,0.010177320930299058,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.9898226790697009
