Species.n Year Quarter Age N west consum size
1 2013 2 2 1.13068e+06 0.021184 0.007 123
1 2013 2 3 713477 0.049944 0.02 169
1 2013 2 4 499675 0.103674 0.045 217
1 2013 2 5 187792 0.192585 0.09 269
1 2013 2 6 145589 0.31129 0.179 316
1 2013 2 7 46373 0.487161 0.297 369
1 2013 2 8 43818 0.7646 0.48 428
1 2013 2 9 7396 1.39652 0.926 524
1 2013 2 10 680 2.29049 1.589 619
1 2013 2 11 24 3.50858 2.525 714
1 2013 3 0 -1 -1 0 -1
1 2013 3 1 3.13108e+06 0.003539 0 50
1 2013 3 2 599433 0.022128 0.007 125
1 2013 3 3 616679 0.05094 0.02 170
1 2013 3 4 566604 0.103149 0.044 216
1 2013 3 5 191103 0.192598 0.09 269
1 2013 3 6 154435 0.311703 0.104 316
1 2013 3 7 48336 0.486757 0.17 368
1 2013 3 8 43701 0.762636 0.276 427
1 2013 3 9 7023 1.39382 0.536 524
1 2013 3 10 609 2.2857 0.92 619
1 2013 3 11 19 3.49976 1.462 714
1 2013 4 0 -1 -1 0 -1
1 2013 4 1 1.49363e+06 0.003539 0.001 50
1 2013 4 2 1.07802e+06 0.016546 0.013 113
1 2013 4 3 437964 0.051623 0.049 171
1 2013 4 4 567517 0.104902 0.106 217
1 2013 4 5 204670 0.192226 0.213 269
1 2013 4 6 161058 0.312118 0.302 316
1 2013 4 7 51171 0.486604 0.495 368
1 2013 4 8 44586 0.760392 0.803 427
1 2013 4 9 6823 1.39136 1.559 524
1 2013 4 10 561 2.28129 2.676 619
1 2013 4 11 16 3.49199 4.233 713
1 2014 1 1 386143 0.003539 0.001 50
1 2014 1 2 1.21056e+06 0.019604 0.012 120
1 2014 1 3 475463 0.050043 0.037 169
1 2014 1 4 507719 0.106566 0.086 219
1 2014 1 5 218405 0.192397 0.168 269
1 2014 1 6 169305 0.311707 0.359 316
1 2014 1 7 53315 0.486593 0.588 368
1 2014 1 8 45102 0.75739 0.946 426
1 2014 1 9 6419 1.38799 1.84 523
1 2014 1 10 494 2.2765 3.161 618
1 2014 1 11 13 3.48472 5.027 713
1 2014 2 1 131632 0.003539 0 50
1 2014 2 2 719886 0.021352 0.007 124
1 2014 2 3 516785 0.050349 0.02 169
1 2014 2 4 479857 0.10565 0.045 218
1 2014 2 5 216934 0.192999 0.09 269
1 2014 2 6 178891 0.311604 0.179 316
1 2014 2 7 55311 0.486473 0.294 368
1 2014 2 8 45540 0.754639 0.473 426
1 2014 2 9 5963 1.38382 0.92 523
1 2014 2 10 423 2.27144 1.581 618
1 2014 2 11 10 3.47805 2.513 713
1 2014 3 0 -1 -1 0 -1
1 2014 3 1 2.51645e+06 0.003539 0 50
1 2014 3 2 373093 0.02224 0.008 126
1 2014 3 3 420883 0.051212 0.02 170
1 2014 3 4 479716 0.105195 0.045 218
1 2014 3 5 207676 0.193255 0.09 269
1 2014 3 6 185254 0.312576 0.105 317
1 2014 3 7 58884 0.486396 0.17 368
1 2014 3 8 47656 0.753078 0.274 426
1 2014 3 9 5869 1.38 0.529 522
1 2014 3 10 387 2.26684 0.91 617
1 2014 3 11 9 3.47225 1.448 712
1 2014 4 0 -1 -1 0 -1
1 2014 4 1 1.20118e+06 0.003539 0.001 50
1 2014 4 2 811794 0.016104 0.012 112
1 2014 4 3 287770 0.051809 0.049 171
1 2014 4 4 439438 0.106569 0.109 219
1 2014 4 5 202523 0.193166 0.213 269
1 2014 4 6 185869 0.313622 0.305 317
1 2014 4 7 62624 0.486598 0.495 368
1 2014 4 8 50896 0.752297 0.79 425
1 2014 4 9 6023 1.37683 1.54 522
1 2014 4 10 371 2.26268 2.648 617
1 2014 4 11 8 3.46722 4.214 712
1 2015 1 1 308583 0.003769 0.001 50
1 2015 1 2 948225 0.020381 0.012 120
1 2015 1 3 338583 0.051588 0.037 168
1 2015 1 4 370369 0.110639 0.086 219
1 2015 1 5 194300 0.197413 0.168 269
1 2015 1 6 182321 0.318956 0.363 317
1 2015 1 7 63970 0.492323 0.594 369
1 2015 1 8 52928 0.756444 0.939 425
1 2015 1 9 5992 1.37316 1.828 522
1 2015 1 10 340 2.24626 3.145 617
1 2015 1 11 6 3.42876 4.981 711
1 2015 2 1 103960 0.003769 0 50
1 2015 2 2 564258 0.022262 0.007 124
1 2015 2 3 390649 0.052003 0.02 169
1 2015 2 4 346845 0.10876 0.045 218
1 2015 2 5 176106 0.19785 0.09 269
1 2015 2 6 175034 0.319345 0.181 317
1 2015 2 7 62992 0.492555 0.297 369
1 2015 2 8 53237 0.756426 0.469 425
1 2015 2 9 5793 1.36912 0.909 521
1 2015 2 10 299 2.24075 1.564 616
1 2015 2 11 5 3.42332 2.49 711
1 2015 3 0 -1 -1 0 -1
1 2015 3 1 1.733e+06 0.003769 0 50
1 2015 3 2 290696 0.023211 0.008 126
1 2015 3 3 323110 0.052961 0.02 170
1 2015 3 4 355099 0.107867 0.045 218
1 2015 3 5 159796 0.197835 0.09 269
1 2015 3 6 166402 0.320265 0.106 318
1 2015 3 7 62678 0.492795 0.172 369
1 2015 3 8 54662 0.757752 0.274 426
1 2015 3 9 5938 1.36648 0.526 521
1 2015 3 10 285 2.23602 0.906 616
1 2015 3 11 4 3.4185 1.442 711
1 2015 4 0 -1 -1 0 -1
1 2015 4 1 826858 0.003769 0.001 50
1 2015 4 2 574052 0.017064 0.012 112
1 2015 4 3 221220 0.05361 0.049 171
1 2015 4 4 330935 0.109281 0.109 219
1 2015 4 5 153084 0.197456 0.213 269
1 2015 4 6 156474 0.3209 0.309 318
1 2015 4 7 61980 0.493154 0.5 369
1 2015 4 8 56415 0.759843 0.796 426
1 2015 4 9 6303 1.36539 1.53 521
1 2015 4 10 289 2.23222 2.62 615
1 2015 4 11 4 3.41429 4.194 711
1 2016 1 1 214276 0.003769 0.001 50
1 2016 1 2 660719 0.020413 0.012 120
1 2016 1 3 247322 0.051747 0.037 169
1 2016 1 4 280730 0.110541 0.086 219
1 2016 1 5 146136 0.197482 0.168 269
1 2016 1 6 146011 0.320671 0.366 318
1 2016 1 7 58638 0.493444 0.594 369
1 2016 1 8 55313 0.761445 0.946 426
1 2016 1 9 6291 1.36406 1.806 520
1 2016 1 10 273 2.22767 3.112 615
1 2016 1 11 3 3.40897 4.958 710
1 2016 2 1 74988 0.003769 0 50
1 2016 2 2 400574 0.022211 0.007 123
1 2016 2 3 274977 0.052039 0.02 169
1 2016 2 4 257212 0.109151 0.045 218
1 2016 2 5 132837 0.197831 0.09 269
1 2016 2 6 135837 0.32041 0.183 318
1 2016 2 7 54077 0.493529 0.297 369
1 2016 2 8 52102 0.76268 0.477 427
1 2016 2 9 5985 1.36256 0.903 520
1 2016 2 10 244 2.22274 1.556 615
1 2016 2 11 3 3.4029 2.479 710
1 2016 3 0 -1 -1 0 -1
1 2016 3 1 2.78728e+06 0.003769 0 50
1 2016 3 2 214393 0.023063 0.007 125
1 2016 3 3 229991 0.052914 0.02 170
1 2016 3 4 254943 0.108212 0.045 218
1 2016 3 5 119723 0.197907 0.09 269
1 2016 3 6 126785 0.320779 0.106 318
1 2016 3 7 50904 0.493544 0.172 369
1 2016 3 8 49824 0.764124 0.276 427
1 2016 3 9 5857 1.36201 0.523 520
1 2016 3 10 230 2.21894 0.896 614
1 2016 3 11 2 3.39783 1.429 709
1 2016 4 0 -1 -1 0 -1
1 2016 4 1 1.33219e+06 0.003769 0.001 50
1 2016 4 2 809176 0.016003 0.012 110
1 2016 4 3 163620 0.053447 0.049 171
1 2016 4 4 236450 0.109272 0.109 219
1 2016 4 5 112012 0.197626 0.213 269
1 2016 4 6 117669 0.321241 0.309 318
1 2016 4 7 48419 0.493641 0.5 369
1 2016 4 8 48205 0.765518 0.803 427
1 2016 4 9 5841 1.36227 1.521 520
1 2016 4 10 225 2.21622 2.607 614
1 2016 4 11 2 3.39376 4.156 709
1 2017 1 1 343480 0.003769 0.001 50
1 2017 1 2 1.01262e+06 0.020163 0.012 119
1 2017 1 3 280758 0.05068 0.036 167
1 2017 1 4 210187 0.109603 0.086 219
1 2017 1 5 105224 0.197571 0.168 269
1 2017 1 6 108001 0.321096 0.366 318
1 2017 1 7 44696 0.493743 0.594 369
1 2017 1 8 44942 0.766039 0.953 427
1 2017 1 9 5502 1.36194 1.806 520
1 2017 1 10 206 2.21323 3.095 614
1 2017 1 11 2 3.38952 4.936 709
1 2017 2 1 121408 0.003769 0 50
1 2017 2 2 624425 0.022046 0.007 123
1 2017 2 3 370236 0.051506 0.019 168
1 2017 2 4 230109 0.106169 0.044 216
1 2017 2 5 96171 0.197722 0.09 269
1 2017 2 6 98889 0.320771 0.183 318
1 2017 2 7 40405 0.493747 0.297 369
1 2017 2 8 40682 0.765998 0.477 427
1 2017 2 9 4948 1.36095 0.903 520
1 2017 2 10 178 2.20998 1.54 613
1 2017 2 11 1 3.38521 2.468 709
1 2017 3 0 -1 -1 0 -1
1 2017 3 1 2.25874e+06 0.003769 0 50
1 2017 3 2 336319 0.023017 0.007 125
1 2017 3 3 329985 0.0526 0.02 170
1 2017 3 4 275673 0.105217 0.044 216
1 2017 3 5 91659 0.197231 0.09 269
1 2017 3 6 91536 0.320778 0.106 318
1 2017 3 7 37226 0.493712 0.172 369
1 2017 3 8 37536 0.766226 0.276 427
1 2017 3 9 4562 1.36024 0.523 520
1 2017 3 10 159 2.20741 0.891 613
1 2017 3 11 1 3.38174 1.422 708
1 2017 4 0 -1 -1 0 -1
1 2017 4 1 1.07845e+06 0.003769 0.001 50
1 2017 4 2 734916 0.016895 0.012 112
1 2017 4 3 240675 0.053306 0.048 170
1 2017 4 4 287291 0.107035 0.106 217
1 2017 4 5 96849 0.196348 0.213 269
1 2017 4 6 86060 0.320277 0.309 318
1 2017 4 7 34582 0.493702 0.5 369
1 2017 4 8 34924 0.766497 0.803 427
1 2017 4 9 4253 1.35968 1.521 520
1 2017 4 10 144 2.20531 2.593 613
1 2017 4 11 1 3.37893 4.137 708
1 2018 1 1 280199 0.003621 0.001 50
1 2018 1 2 857366 0.020051 0.012 119
1 2018 1 3 298770 0.051253 0.037 168
1 2018 1 4 268002 0.109284 0.085 218
1 2018 1 5 104484 0.199123 0.168 269
1 2018 1 6 84037 0.325591 0.363 317
1 2018 1 7 31856 0.507326 0.594 369
1 2018 1 8 31939 0.79248 0.953 427
1 2018 1 9 3852 1.41618 1.806 520
1 2018 1 10 126 2.31145 3.079 613
1 2018 1 11 1 3.56315 4.913 708
1 2018 2 1 99758 0.003621 0 50
1 2018 2 2 525183 0.021829 0.007 123
1 2018 2 3 343832 0.051692 0.02 169
1 2018 2 4 270531 0.107997 0.045 217
1 2018 2 5 106335 0.199548 0.09 269
1 2018 2 6 84848 0.324091 0.181 317
1 2018 2 7 29474 0.506935 0.297 369
1 2018 2 8 28746 0.791613 0.477 427
1 2018 2 9 3391 1.41464 0.903 520
1 2018 2 10 106 2.30872 1.54 613
1 2018 2 11 1 3.56007 2.457 708
1 2018 3 0 -1 -1 0 -1
1 2018 3 1 1.10695e+06 0.003621 0 50
1 2018 3 2 282651 0.022792 0.007 125
1 2018 3 3 293884 0.052616 0.02 170
1 2018 3 4 288299 0.107465 0.045 217
1 2018 3 5 105708 0.199668 0.09 269
1 2018 3 6 86573 0.323849 0.104 316
1 2018 3 7 28494 0.506377 0.172 369
1 2018 3 8 26556 0.790361 0.276 427
1 2018 3 9 3059 1.41325 0.519 519
1 2018 3 10 92 2.30624 0.887 612
1 2018 3 11 1 3.5573 1.422 708
1 2018 4 0 -1 -1 0 -1
1 2018 4 1 527912 0.003621 0.001 50
1 2018 4 2 418025 0.017634 0.013 114
1 2018 4 3 210504 0.053293 0.049 171
1 2018 4 4 280003 0.1089 0.108 218
1 2018 4 5 108188 0.199451 0.213 269
1 2018 4 6 87747 0.324047 0.302 316
1 2018 4 7 28475 0.505978 0.5 369
1 2018 4 8 25289 0.788493 0.803 427
1 2018 4 9 2831 1.41206 1.511 519
1 2018 4 10 82 2.30399 2.579 612
1 2018 4 11 0 3.55475 4.118 707
1 2019 1 1 137924 0.003621 0.001 50
1 2019 1 2 446869 0.020348 0.012 120
1 2019 1 3 205665 0.052056 0.037 169
1 2019 1 4 247609 0.110491 0.086 219
1 2019 1 5 110838 0.199584 0.168 269
1 2019 1 6 89582 0.323881 0.359 316
1 2019 1 7 28742 0.505785 0.588 368
1 2019 1 8 24499 0.785953 0.946 426
1 2019 1 9 2632 1.41089 1.794 519
1 2019 1 10 74 2.3021 3.063 612
1 2019 1 11 0 3.55262 4.891 707
1 2019 2 1 48229 0.003621 0 50
1 2019 2 2 267298 0.02204 0.007 124
1 2019 2 3 205780 0.052214 0.02 169
1 2019 2 4 223570 0.110183 0.046 219
1 2019 2 5 107627 0.200085 0.09 269
1 2019 2 6 91302 0.323851 0.179 316
1 2019 2 7 28897 0.505607 0.294 368
1 2019 2 8 23723 0.783068 0.473 426
1 2019 2 9 2409 1.40936 0.897 519
1 2019 2 10 65 2.3005 1.531 612
1 2019 2 11 0 3.55086 2.445 707
1 2019 3 0 -1 -1 0 -1
1 2019 3 1 1.92506e+06 0.003621 0 50
1 2019 3 2 142700 0.022833 0.007 125
1 2019 3 3 164548 0.052963 0.02 170
1 2019 3 4 209182 0.109894 0.045 218
1 2019 3 5 100628 0.200428 0.09 269
1 2019 3 6 91662 0.324594 0.105 317
1 2019 3 7 29528 0.505503 0.17 368
1 2019 3 8 23616 0.780803 0.272 425
1 2019 3 9 2271 1.40752 0.519 519
1 2019 3 10 59 2.29895 0.887 612
1 2019 3 11 0 3.54922 1.416 707
1 2019 4 0 -1 -1 0 -1
1 2019 4 1 920238 0.003621 0.001 50
1 2019 4 2 556728 0.015676 0.012 110
1 2019 4 3 115006 0.053429 0.049 171
1 2019 4 4 184949 0.110975 0.109 219
1 2019 4 5 94483 0.20052 0.213 269
1 2019 4 6 90442 0.325666 0.305 317
1 2019 4 7 30662 0.505663 0.495 368
1 2019 4 8 24536 0.77985 0.79 425
1 2019 4 9 2284 1.40589 1.511 519
1 2019 4 10 58 2.29748 2.579 612
1 2019 4 11 0 3.54768 4.118 707
1 2020 1 1 235146 0.003621 0.001 50
1 2020 1 2 698147 0.01987 0.012 119
1 2020 1 3 196381 0.050536 0.036 167
1 2020 1 4 159295 0.111241 0.086 219
1 2020 1 5 87776 0.200751 0.168 269
1 2020 1 6 87772 0.326479 0.363 317
1 2020 1 7 31364 0.50599 0.594 369
1 2020 1 8 25586 0.779614 0.939 425
1 2020 1 9 2329 1.4043 1.783 518
1 2020 1 10 57 2.29606 3.047 611
1 2020 1 11 0 3.5464 4.891 707
1 2020 2 1 79522 0.003621 0 50
1 2020 2 2 420816 0.021828 0.007 123
1 2020 2 3 262827 0.051436 0.019 168
1 2020 2 4 173810 0.107385 0.045 217
1 2020 2 5 79255 0.201048 0.091 270
1 2020 2 6 83924 0.327259 0.183 318
1 2020 2 7 31487 0.506352 0.297 369
1 2020 2 8 26523 0.780268 0.469 425
1 2020 2 9 2395 1.40285 0.892 518
1 2020 2 10 56 2.29467 1.523 611
1 2020 2 11 0 3.5453 2.445 707
1 2020 3 0 -1 -1 0 -1
1 2020 3 1 871207 0.003621 0 50
1 2020 3 2 218833 0.022828 0.007 125
1 2020 3 3 228289 0.052575 0.02 170
1 2020 3 4 207025 0.10652 0.044 216
1 2020 3 5 74842 0.200502 0.09 269
1 2020 3 6 78805 0.328081 0.106 318
1 2020 3 7 31088 0.506709 0.172 369
1 2020 3 8 27201 0.781674 0.272 425
1 2020 3 9 2476 1.40167 0.516 518
1 2020 3 10 56 2.29326 0.882 611
1 2020 3 11 0 3.54423 1.416 707
1 2020 4 0 -1 -1 0 -1
1 2020 4 1 415158 0.003621 0.001 50
1 2020 4 2 323607 0.017544 0.013 114
1 2020 4 3 160407 0.053319 0.049 171
1 2020 4 4 210502 0.108545 0.108 218
1 2020 4 5 78683 0.199629 0.213 269
1 2020 4 6 74573 0.327959 0.309 318
1 2020 4 7 30225 0.507083 0.5 369
1 2020 4 8 27604 0.783622 0.796 426
1 2020 4 9 2570 1.40097 1.502 518
1 2020 4 10 57 2.29197 2.566 611
1 2020 4 11 0 3.54322 4.118 707
1 2021 1 1 107695 0.003621 0.001 50
1 2021 1 2 347732 0.020325 0.012 120
1 2021 1 3 156748 0.05201 0.037 169
1 2021 1 4 187515 0.110488 0.086 219
1 2021 1 5 83715 0.199632 0.168 269
1 2021 1 6 73798 0.326685 0.363 317
1 2021 1 7 29175 0.507337 0.594 369
1 2021 1 8 27775 0.786008 0.946 426
1 2021 1 9 2683 1.40098 1.783 518
1 2021 1 10 59 2.29111 3.047 611
1 2021 1 11 0 3.54255 4.891 707
1 2021 2 1 36649 0.003621 0 50
1 2021 2 2 205359 0.022077 0.007 124
1 2021 2 3 159606 0.052209 0.02 169
1 2021 2 4 171350 0.11012 0.046 219
1 2021 2 5 83096 0.2002 0.09 269
1 2021 2 6 75317 0.325842 0.181 317
1 2021 2 7 28468 0.507275 0.297 369
1 2021 2 8 27745 0.788441 0.477 427
1 2021 2 9 2804 1.40164 0.892 518
1 2021 2 10 62 2.29081 1.523 611
1 2021 2 11 0 3.54233 2.445 707
1 2021 3 0 -1 -1 0 -1
1 2021 3 1 1.77097e+06 0.003621 0 50
1 2021 3 2 107857 0.022839 0.007 125
1 2021 3 3 126578 0.053003 0.02 170
1 2021 3 4 162273 0.10987 0.045 218
1 2021 3 5 78480 0.200539 0.09 269
1 2021 3 6 75714 0.326191 0.105 317
1 2021 3 7 28276 0.50704 0.172 369
1 2021 3 8 27556 0.790114 0.276 427
1 2021 3 9 2902 1.40272 0.516 518
1 2021 3 10 65 2.29091 0.882 611
1 2021 3 11 0 3.54245 1.416 707
1 2021 4 0 -1 -1 0 -1
1 2021 4 1 846650 0.003621 0.001 50
1 2021 4 2 499965 0.015472 0.011 109
1 2021 4 3 87305 0.053443 0.049 171
1 2021 4 4 143070 0.111099 0.109 219
1 2021 4 5 74026 0.200597 0.213 269
1 2021 4 6 74077 0.32694 0.305 317
1 2021 4 7 28301 0.506962 0.5 369
1 2021 4 8 27443 0.790834 0.803 427
1 2021 4 9 2981 1.40406 1.502 518
1 2021 4 10 68 2.29141 2.566 611
1 2021 4 11 0 3.54295 4.118 707
